step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max
260000,2466,2.381,0.604,24.22,163377,149214,6,14486,495,772273,609014.2,1155318.5,0.148,0.669,0.075,0.108,93,28.91,12.34,0.06,0.82,4.40,4.55,0.00,0.03,11.02,5.60,0.00,0.00,0.134,0.130,541,0.300,0.041,0.946,0.000,0.014,194301,134948,5,0.221,0.207,0.001,55750,0.156,2.079,0.042,16.82,105282,90,1.496,0.470,0.649,9302717,1.03,1.91,0.687,0.182,0.000,10.9,32.0,34.0,128.0,38195,0.146,0.00,0.0022,0.061,427,0.588,0.000,0.482,0.247,3.45,3.75,4.33,0.00,0.000,1.03,1.02,1.03,0.608,0.00617,1.94,134.2118,6382.76,97031.6,140234.7,33.641,63.1297,144.105,221.021,0.971,0.320,16.6,15.222,105.557,411,979.8,58.63,10.830,59.294,2043.3,45.829,0.135,2.00,10.5406,25993.2,0.8971,0.4213,15.49,1.819,0.383,0.6817,0.0000,0.872,0.213,0.827,0.0000,4.51,0.84,9,16,20,64
270000,3106,2.540,0.690,25.66,220134,197994,41,21082,377,1055096,993076.8,2174822.0,0.172,0.673,0.101,0.053,52,29.33,10.22,0.02,0.68,3.17,4.16,0.00,0.15,12.34,5.45,0.00,0.06,0.099,0.125,575,0.297,0.024,0.965,0.000,0.011,426261,311108,27,0.156,0.297,0.001,25769,0.205,2.711,0.047,15.60,243024,106,2.061,0.429,0.797,20715659,1.01,1.44,0.739,0.163,0.001,12.0,32.0,32.0,80.0,48244,0.184,0.00,0.0026,0.046,395,0.756,0.000,0.349,0.505,3.55,3.81,4.23,0.00,0.001,1.01,1.01,1.01,0.771,0.00537,3.13,268.1525,8549.46,75197.4,140234.7,88.892,105.1047,241.990,266.754,0.937,0.253,15.0,16.684,207.043,349,841.9,102.76,8.940,108.373,1459.0,90.316,0.134,2.00,14.1672,44003.3,1.1310,0.4646,15.53,1.865,0.346,1.3183,0.0000,0.899,0.181,0.880,0.0000,4.38,0.77,10,16,16,60
280000,2613,2.388,0.529,24.33,163073,149281,8,13852,425,738275,605803.4,1149395.8,0.150,0.658,0.078,0.114,93,28.39,12.21,0.01,0.24,4.32,4.56,0.02,0.30,10.93,5.54,0.00,0.02,0.135,0.132,571,0.245,0.038,0.946,0.000,0.016,193889,134293,10,0.154,0.282,0.003,60323,0.154,1.776,0.036,16.90,105563,90,1.557,0.469,0.646,9078911,1.01,1.89,0.685,0.187,0.000,10.8,32.0,32.0,200.0,39929,0.152,0.00,0.0021,0.060,468,0.583,0.000,0.481,0.248,3.49,3.75,4.30,0.00,0.002,1.00,1.00,1.01,0.602,0.00567,1.96,134.6047,5425.95,96810.3,140234.7,34.174,62.9016,143.718,211.567,0.939,0.320,15.8,14.815,105.290,343,843.7,35.81,10.791,58.658,1863.4,45.404,0.136,2.00,10.3419,27023.3,0.8933,0.4243,15.28,1.816,0.388,0.6817,0.0000,0.880,0.201,0.855,0.0000,4.49,0.85,9,16,17,100
290000,3318,2.534,0.706,25.27,215784,194219,36,20572,252,1057693,991674.8,2135351.0,0.173,0.682,0.094,0.051,53,29.69,10.85,0.00,0.19,3.42,4.44,0.00,0.16,12.19,5.47,0.00,0.00,0.110,0.138,601,0.308,0.029,0.959,0.000,0.012,415668,303760,23,0.207,0.319,0.000,56658,0.166,2.528,0.049,15.76,235587,106,2.019,0.429,0.776,20816315,1.00,1.52,0.745,0.162,0.000,12.4,32.0,32.0,128.0,51791,0.198,0.00,0.0025,0.046,478,0.760,0.000,0.359,0.502,3.50,3.83,4.27,0.00,0.000,1.00,1.00,1.00,0.774,0.00507,2.97,263.1561,8677.19,76479.9,140234.7,88.206,105.9420,239.190,272.676,0.953,0.258,16.2,16.837,207.837,337,846.2,63.22,9.291,109.049,1596.4,89.955,0.135,1.99,12.5967,41795.8,1.0232,0.4624,15.61,1.870,0.330,1.3183,0.0000,0.910,0.156,0.969,0.0000,4.43,0.84,10,16,18,64
300000,2656,2.332,0.552,23.62,163467,150522,1,13312,294,746627,609361.8,1171762.5,0.159,0.651,0.075,0.114,92,27.66,11.34,0.00,0.09,4.03,4.68,0.03,0.61,10.97,4.96,0.00,0.00,0.129,0.135,548,0.262,0.041,0.946,0.000,0.013,196322,137573,12,0.206,0.102,0.004,88665,0.155,1.805,0.039,16.52,105836,90,1.569,0.472,0.668,9370841,1.00,2.21,0.669,0.165,0.000,10.9,32.0,32.0,98.0,39932,0.152,0.00,0.0021,0.045,420,0.599,0.000,0.492,0.249,3.46,3.66,4.41,0.00,0.000,1.00,1.00,1.00,0.617,0.00550,1.92,137.3134,6019.10,95099.2,140234.7,33.959,63.0634,146.393,217.249,0.941,0.314,14.6,14.606,105.557,324,755.6,46.62,10.434,59.292,1776.2,46.246,0.133,2.00,10.6958,28408.0,0.9189,0.4217,15.03,1.791,0.392,0.6817,0.0000,0.871,0.186,0.969,0.0000,4.58,0.94,9,16,16,49
310000,3212,2.516,0.649,24.94,216251,195284,66,20044,301,1016603,983444.1,2146028.5,0.187,0.646,0.103,0.064,53,29.28,10.83,0.01,0.32,3.17,4.29,0.00,0.17,12.39,5.70,0.00,0.00,0.099,0.127,563,0.289,0.034,0.953,0.000,0.013,420777,314794,28,0.246,0.332,0.001,60194,0.161,2.413,0.045,15.35,237717,107,2.111,0.431,0.782,19719366,1.00,1.69,0.727,0.153,0.000,13.2,32.0,32.0,162.0,50059,0.191,0.00,0.0025,0.048,434,0.754,0.000,0.366,0.507,3.53,3.79,4.30,0.00,0.001,1.00,1.00,1.01,0.769,0.00495,3.24,265.4033,8148.43,74768.4,140234.7,89.572,105.2564,239.157,258.119,0.936,0.254,15.4,15.895,206.734,297,664.6,73.30,8.390,107.834,1364.1,89.510,0.135,2.00,13.9666,44860.6,1.1166,0.4725,15.58,1.849,0.342,1.3183,0.0000,0.891,0.169,0.972,0.0000,4.46,0.86,10,16,17,81
320000,2597,2.351,0.552,24.69,160686,146755,7,14061,478,730562,605451.7,1143061.0,0.149,0.659,0.080,0.112,92,27.37,11.29,0.02,0.37,4.10,4.40,0.00,0.00,10.62,5.05,0.00,0.06,0.132,0.134,547,0.266,0.043,0.946,0.000,0.011,191841,134054,8,0.230,0.365,0.000,103544,0.144,1.776,0.040,16.87,105395,88,1.565,0.499,0.635,9165362,1.01,2.17,0.668,0.171,0.001,9.5,32.0,32.0,128.0,38292,0.146,0.00,0.0022,0.059,454,0.592,0.000,0.479,0.248,3.44,3.64,4.38,0.00,0.002,1.01,1.01,1.02,0.610,0.00567,1.95,134.3064,5744.05,96333.9,140234.7,34.389,62.7941,143.254,209.837,0.932,0.318,16.6,14.712,105.306,365,899.2,37.33,10.578,58.484,1889.7,45.468,0.136,2.00,10.5172,27313.2,0.9291,0.4281,14.74,1.805,0.381,0.6817,0.0000,0.879,0.181,0.968,0.0000,4.54,0.95,8,16,16,64
330000,3378,2.522,0.622,25.89,219223,197065,65,21007,305,1024780,985857.4,2162377.5,0.168,0.678,0.103,0.051,50,28.55,10.16,0.02,0.30,2.91,3.93,0.00,0.08,12.21,5.12,0.00,0.02,0.095,0.126,608,0.307,0.028,0.956,0.000,0.015,425356,311603,33,0.140,0.342,0.002,99705,0.174,2.381,0.043,15.25,248408,103,2.110,0.450,0.782,21267975,1.01,1.69,0.716,0.168,0.000,12.2,32.0,32.0,114.0,51144,0.195,0.00,0.0024,0.044,476,0.765,0.000,0.343,0.505,3.50,3.72,4.28,0.00,0.000,1.00,1.01,1.01,0.778,0.00482,3.23,267.2452,7956.83,73748.6,140234.7,89.525,104.6922,241.717,260.996,0.944,0.250,15.8,16.291,206.886,244,565.9,67.51,8.443,107.993,1250.3,90.067,0.135,2.00,13.5672,45829.8,1.0995,0.4723,15.14,1.848,0.349,1.3183,0.0000,0.905,0.159,0.985,0.0000,4.41,0.82,10,16,16,57
340000,2683,2.380,0.552,25.61,163325,150048,6,13404,562,685481,605622.2,1161059.9,0.149,0.648,0.091,0.112,90,26.99,9.33,0.02,0.51,3.85,3.85,0.01,0.18,10.68,4.33,0.00,0.00,0.128,0.129,545,0.246,0.034,0.954,0.001,0.012,195736,139175,9,0.299,0.301,0.002,86293,0.157,1.917,0.038,15.99,109336,85,1.694,0.503,0.640,9458881,1.01,1.84,0.684,0.164,0.000,11.7,32.0,32.0,72.0,39063,0.149,0.00,0.0021,0.053,404,0.604,0.000,0.450,0.250,3.48,3.65,4.28,0.00,0.000,1.01,1.01,1.01,0.621,0.00524,1.99,138.4827,5958.65,93233.5,140234.7,34.512,63.0685,145.888,210.042,0.930,0.312,14.2,14.066,105.149,341,832.6,47.91,9.685,59.196,1744.6,46.442,0.134,2.00,11.2241,30114.3,0.9580,0.4328,14.56,1.813,0.387,0.6817,0.0000,0.896,0.178,0.964,0.0000,4.42,0.84,10,16,16,36
350000,3251,2.477,0.652,26.47,214054,193920,141,18831,594,888406,964305.2,2122293.8,0.165,0.655,0.121,0.059,50,28.36,9.87,0.03,0.46,3.02,3.98,0.02,0.31,12.02,5.29,0.00,0.00,0.099,0.132,601,0.302,0.036,0.951,0.000,0.013,427937,320473,40,0.218,0.265,0.005,136130,0.154,2.755,0.044,14.82,250291,107,2.389,0.456,0.790,19919512,1.01,1.61,0.715,0.163,0.000,12.0,32.0,32.0,118.0,49034,0.187,0.00,0.0025,0.042,479,0.755,0.000,0.325,0.521,3.53,3.73,4.28,0.00,0.001,1.01,1.01,1.01,0.768,0.00457,3.63,265.3156,8238.60,72033.6,140234.7,92.001,103.3729,234.525,238.384,0.907,0.246,16.2,14.871,204.498,253,559.8,128.87,7.183,105.545,1380.7,88.125,0.135,2.00,14.6459,47613.9,1.1786,0.4967,15.08,1.848,0.351,1.3183,0.0000,0.906,0.166,0.972,0.0000,4.40,0.84,10,16,16,59
360000,2574,2.376,0.613,26.75,165992,151557,26,14152,934,686230,606850.9,1191337.8,0.141,0.646,0.098,0.115,88,28.13,8.87,0.01,0.26,4.33,4.07,0.00,0.07,10.66,4.98,0.00,0.00,0.142,0.134,464,0.299,0.033,0.951,0.000,0.017,202146,144020,8,0.474,0.261,0.002,109673,0.154,2.170,0.044,15.83,113190,85,1.736,0.511,0.657,9655178,1.00,1.60,0.730,0.166,0.000,12.4,32.0,32.0,98.0,38590,0.147,0.00,0.0022,0.052,353,0.607,0.000,0.435,0.260,3.54,3.73,4.23,0.00,0.000,1.00,1.00,1.00,0.624,0.00547,2.15,141.6586,6670.68,94195.5,140234.7,34.799,62.8634,147.986,200.800,0.961,0.312,14.1,14.092,104.631,354,874.0,54.86,9.003,58.914,1965.4,46.816,0.136,1.99,11.0390,28414.5,0.9400,0.4404,14.99,1.858,0.343,0.6817,0.0000,0.917,0.158,0.985,0.0000,4.37,0.86,10,16,16,64
370000,3157,2.505,0.649,26.65,218939,197320,91,20219,726,951428,968371.1,2131997.0,0.155,0.666,0.122,0.058,51,28.51,9.57,0.00,0.04,3.25,4.09,0.01,0.21,11.94,5.09,0.00,0.02,0.105,0.132,558,0.279,0.029,0.958,0.000,0.012,418468,310081,28,0.255,0.346,0.004,88465,0.179,2.538,0.044,14.88,244445,102,2.241,0.463,0.787,20702673,1.00,1.66,0.723,0.161,0.000,12.6,32.0,32.0,128.0,48014,0.183,0.00,0.0026,0.039,439,0.761,0.000,0.322,0.499,3.55,3.73,4.28,0.00,0.000,1.00,1.00,1.00,0.774,0.00498,3.53,264.8066,8153.16,73304.8,140234.7,91.616,103.0359,239.622,249.087,0.962,0.249,14.1,15.724,205.621,310,711.7,65.57,7.478,105.973,1343.1,88.736,0.134,2.00,14.7513,46569.8,1.1898,0.4843,15.21,1.851,0.345,1.3183,0.0000,0.904,0.166,0.973,0.0000,4.42,0.88,10,16,16,64
380000,2751,2.359,0.500,24.47,165371,151260,19,13350,1148,652823,608577.7,1193772.6,0.141,0.642,0.100,0.117,88,26.32,9.45,0.01,0.21,4.06,4.01,0.02,0.50,10.40,4.54,0.00,0.00,0.134,0.135,483,0.280,0.040,0.945,0.000,0.015,203712,147984,8,0.300,0.352,0.004,106064,0.154,1.844,0.033,15.33,113368,84,1.829,0.520,0.691,9824219,1.00,2.26,0.660,0.158,0.000,11.5,32.0,32.0,72.0,39850,0.152,0.00,0.0021,0.044,488,0.619,0.000,0.428,0.268,3.47,3.53,4.37,0.00,0.000,1.00,1.00,1.00,0.635,0.00499,2.09,143.4423,5397.57,92736.9,140234.7,34.762,63.0449,148.337,205.405,0.918,0.310,15.4,13.729,104.790,242,535.5,73.53,8.719,59.501,1712.1,47.534,0.135,2.00,11.3943,31345.6,0.9800,0.4418,14.49,1.780,0.402,0.6817,0.0000,0.883,0.185,0.982,0.0000,4.51,0.94,10,16,16,64
390000,3301,2.483,0.609,26.31,221061,199941,95,19583,892,940595,966917.1,2130372.5,0.154,0.661,0.124,0.061,51,27.84,8.95,0.01,0.25,3.34,3.89,0.03,0.59,11.53,4.89,0.00,0.02,0.109,0.128,598,0.230,0.028,0.960,0.000,0.011,422293,318087,23,0.298,0.367,0.006,99741,0.162,2.304,0.041,14.19,243450,102,2.265,0.461,0.789,20912978,1.00,1.72,0.712,0.164,0.000,12.5,32.0,32.0,127.9,49209,0.188,0.00,0.0025,0.041,433,0.763,0.000,0.328,0.498,3.54,3.72,4.26,0.00,0.001,1.00,1.00,1.00,0.776,0.00461,3.71,265.7578,7782.19,69986.0,140234.7,91.551,103.2365,240.207,243.724,0.931,0.237,14.0,15.218,205.078,235,509.3,50.59,6.521,106.543,1260.3,89.434,0.135,2.00,15.2123,50215.8,1.2256,0.4857,14.91,1.845,0.353,1.3183,0.0000,0.913,0.158,0.992,0.0000,4.42,0.92,10,16,16,64
400000,2639,2.395,0.531,25.97,161025,146744,12,13869,1062,670701,603139.2,1163473.2,0.145,0.649,0.102,0.104,91,27.42,8.86,0.00,0.18,4.26,4.00,0.00,0.11,10.48,4.95,0.00,0.06,0.143,0.135,484,0.313,0.035,0.951,0.000,0.013,197779,142186,11,0.414,0.103,0.001,90568,0.152,1.840,0.037,15.37,110483,83,1.735,0.518,0.671,9744356,1.00,1.87,0.702,0.180,0.000,11.2,32.0,32.0,72.0,38928,0.148,0.00,0.0022,0.055,429,0.622,0.000,0.419,0.263,3.49,3.68,4.27,0.00,0.000,1.00,1.00,1.00,0.638,0.00518,2.07,139.2345,5840.33,92726.8,140234.7,35.079,63.1444,145.063,201.343,0.949,0.310,14.4,13.664,104.814,269,626.6,40.39,8.835,59.165,1743.1,46.787,0.135,2.00,11.7549,31021.2,1.0005,0.4402,14.75,1.843,0.358,0.6817,0.0000,0.911,0.168,0.970,0.0000,4.43,0.98,9,16,16,54
410000,3209,2.477,0.643,26.02,209826,188983,126,19371,776,900061,960757.1,2099827.5,0.168,0.654,0.123,0.054,55,28.24,8.74,0.00,0.15,3.15,3.87,0.01,0.16,11.90,4.97,0.00,0.00,0.103,0.125,527,0.276,0.031,0.956,0.000,0.013,421673,321609,24,0.317,0.365,0.004,92453,0.154,2.741,0.042,14.48,241833,105,2.333,0.466,0.770,19959264,1.00,1.56,0.728,0.149,0.000,12.8,32.0,32.0,72.0,48351,0.184,0.00,0.0025,0.045,414,0.763,0.000,0.307,0.521,3.55,3.73,4.27,0.00,0.000,1.00,1.00,1.00,0.776,0.00465,3.69,261.8049,8124.78,70483.2,140234.7,92.310,102.8535,232.944,239.839,0.941,0.239,13.6,14.916,204.463,252,608.2,103.03,6.906,105.513,1379.9,88.120,0.135,2.00,15.4084,49445.6,1.2285,0.4941,15.07,1.854,0.341,1.3183,0.0000,0.910,0.159,0.984,0.0000,4.38,0.86,11,16,16,51
420000,2701,2.394,0.508,25.96,158132,144661,15,13032,932,635460,599870.9,1158336.9,0.155,0.649,0.103,0.093,94,27.58,9.91,0.01,0.21,4.20,4.06,0.00,0.05,10.47,5.02,0.00,0.04,0.137,0.129,537,0.294,0.038,0.953,0.000,0.009,196659,144015,10,0.389,0.153,0.001,88259,0.142,1.912,0.032,15.11,109935,84,1.823,0.521,0.675,9857616,1.00,1.73,0.715,0.176,0.000,10.2,32.0,32.0,128.0,39663,0.151,0.00,0.0021,0.045,396,0.627,0.000,0.400,0.269,3.53,3.70,4.24,0.00,0.000,1.00,1.00,1.01,0.643,0.00490,2.14,139.7688,5627.14,91774.8,140234.7,35.401,63.0423,144.726,194.160,0.893,0.305,13.6,13.232,104.345,259,536.4,60.16,8.432,59.032,1585.6,46.740,0.134,2.00,11.9119,32174.1,1.0290,0.4473,14.68,1.844,0.360,0.6817,0.0000,0.913,0.162,0.975,0.0000,4.39,0.88,8,16,16,64
430000,3315,2.461,0.621,26.43,209446,189829,127,18189,687,876353,962213.4,2102553.5,0.159,0.659,0.128,0.054,54,28.21,9.06,0.00,0.09,3.13,3.89,0.01,0.25,11.87,5.25,0.00,0.05,0.104,0.128,570,0.291,0.033,0.952,0.000,0.015,421429,320017,32,0.242,0.262,0.002,110365,0.156,2.541,0.041,14.32,243634,104,2.399,0.464,0.804,20290047,1.00,1.64,0.723,0.164,0.000,13.2,32.0,32.0,128.0,49789,0.190,0.00,0.0024,0.045,451,0.767,0.000,0.304,0.522,3.48,3.70,4.26,0.00,0.000,1.00,1.00,1.00,0.779,0.00444,3.66,264.0915,7943.37,71025.9,140234.7,91.989,103.5550,233.923,237.207,0.912,0.241,16.5,14.713,204.855,215,443.9,77.60,6.844,106.021,1312.2,88.506,0.135,2.00,14.7794,48993.8,1.1885,0.4922,15.02,1.859,0.331,1.3183,0.0000,0.909,0.163,0.976,0.0000,4.38,0.86,10,16,16,64
440000,2573,2.442,0.551,27.23,163279,149117,21,13555,1328,661606,606874.2,1185779.4,0.144,0.654,0.101,0.101,94,28.49,8.41,0.01,0.14,4.39,4.11,0.02,0.62,10.49,4.73,0.00,0.00,0.144,0.135,461,0.356,0.042,0.946,0.000,0.012,202084,148287,5,0.503,0.270,0.002,60931,0.138,1.891,0.037,15.23,112279,83,1.792,0.525,0.665,9913476,1.00,1.36,0.756,0.166,0.000,12.7,32.0,32.0,72.0,38355,0.146,0.00,0.0022,0.058,396,0.617,0.000,0.414,0.269,3.54,3.77,4.12,0.00,0.000,1.00,1.00,1.00,0.633,0.00535,2.12,142.4518,5905.70,92290.6,140234.7,35.018,62.9026,147.362,198.978,0.935,0.309,14.9,13.774,104.550,355,809.1,52.16,8.341,59.321,1758.8,47.417,0.136,2.00,12.1095,31157.8,1.0207,0.4390,14.91,1.892,0.302,0.6817,0.0000,0.934,0.144,0.979,0.0000,4.28,0.74,9,16,16,60
450000,3221,2.480,0.653,25.80,211469,190464,115,19652,590,916061,961616.9,2088098.6,0.163,0.665,0.120,0.052,55,27.81,9.53,0.01,0.22,2.88,3.82,0.01,0.39,12.01,4.85,0.00,0.08,0.095,0.127,526,0.310,0.028,0.958,0.000,0.014,414706,312904,24,0.251,0.400,0.003,121355,0.147,2.740,0.043,14.35,240063,102,2.279,0.465,0.794,20448565,1.00,1.70,0.710,0.148,0.001,12.3,32.0,32.0,162.0,48028,0.183,0.00,0.0025,0.042,442,0.767,0.000,0.320,0.511,3.49,3.67,4.29,0.00,0.001,1.00,1.00,1.01,0.780,0.00465,3.59,260.7255,8401.60,70907.1,140234.7,92.231,103.0556,233.684,241.726,0.923,0.242,13.3,14.975,204.930,223,478.8,91.47,6.959,105.821,1404.2,88.281,0.135,2.00,15.1611,48834.0,1.2143,0.4836,14.91,1.834,0.364,1.3183,0.0000,0.904,0.169,0.978,0.0000,4.40,0.83,11,16,16,81
460000,2698,2.397,0.522,26.78,164045,150174,20,13530,844,653741,606985.2,1194657.6,0.144,0.653,0.100,0.103,93,27.90,8.62,0.01,0.31,4.41,3.97,0.01,0.16,10.39,4.67,0.00,0.07,0.146,0.131,516,0.306,0.034,0.953,0.000,0.012,204022,146666,16,0.093,0.365,0.004,108213,0.143,1.955,0.034,15.15,113266,85,1.827,0.516,0.667,10052310,1.00,1.49,0.721,0.167,0.001,12.1,32.0,32.0,72.0,39999,0.153,0.00,0.0022,0.060,396,0.619,0.000,0.426,0.271,3.53,3.73,4.22,0.00,0.001,1.00,1.00,1.01,0.634,0.00507,2.17,143.2725,5725.57,92409.2,140234.7,35.029,62.9601,148.473,196.260,0.905,0.309,15.8,13.676,104.251,269,619.8,53.70,8.242,59.337,1651.2,47.554,0.135,2.00,11.5975,31290.2,0.9835,0.4485,14.83,1.860,0.340,0.6817,0.0000,0.921,0.155,0.991,0.0000,4.35,0.82,10,16,16,64
470000,3393,2.471,0.602,26.14,215006,193894,130,19268,1019,897905,965913.0,2131226.5,0.149,0.670,0.124,0.056,53,28.22,8.79,0.01,0.44,3.07,3.98,0.02,0.36,11.88,4.73,0.00,0.00,0.101,0.132,588,0.311,0.033,0.954,0.000,0.012,428036,317598,44,0.176,0.286,0.009,162664,0.140,2.618,0.039,14.52,248921,107,2.374,0.452,0.802,20947540,1.01,1.55,0.738,0.158,0.000,12.2,32.0,32.0,78.5,50846,0.194,0.00,0.0024,0.047,418,0.765,0.000,0.317,0.517,3.51,3.73,4.22,0.00,0.001,1.01,1.01,1.01,0.777,0.00448,3.53,266.0677,7565.70,70659.8,140234.7,91.817,103.2627,237.350,245.631,0.916,0.241,15.1,15.209,205.221,271,615.6,78.72,7.085,106.129,1201.3,88.831,0.135,2.00,14.5590,49398.8,1.1789,0.5001,14.99,1.861,0.344,1.3183,0.0000,0.916,0.160,0.974,0.0000,4.36,0.85,11,16,16,64
480000,2634,2.376,0.548,25.21,163072,148292,20,14354,1165,670835,603846.6,1186193.9,0.143,0.656,0.105,0.097,94,27.61,10.27,0.04,0.55,4.22,4.05,0.04,1.06,10.66,4.85,0.00,0.00,0.138,0.135,488,0.315,0.043,0.947,0.000,0.010,203096,146915,12,0.197,0.215,0.006,116703,0.143,1.991,0.038,15.36,113207,85,1.768,0.509,0.650,10028684,1.02,1.93,0.693,0.146,0.000,11.2,32.0,32.0,128.0,39419,0.150,0.00,0.0021,0.054,425,0.621,0.000,0.410,0.272,3.47,3.66,4.35,0.00,0.000,1.01,1.01,1.03,0.638,0.00519,2.10,141.1746,5958.45,91911.3,140234.7,35.074,62.9792,146.687,195.965,0.925,0.307,14.1,13.660,104.514,306,697.5,64.07,8.600,59.157,1829.6,46.909,0.134,2.00,12.0039,31618.3,0.9988,0.4494,14.97,1.810,0.385,0.6817,0.0000,0.890,0.176,0.978,0.0000,4.48,0.91,10,16,16,64
490000,3358,2.451,0.678,26.33,210177,190503,150,18024,776,863865,963145.8,2105694.2,0.158,0.653,0.137,0.052,50,27.92,9.70,0.04,0.53,2.63,3.71,0.03,0.58,12.35,5.03,0.00,0.11,0.087,0.125,575,0.331,0.026,0.963,0.000,0.011,424838,320815,32,0.153,0.426,0.005,187147,0.166,3.007,0.042,14.44,248123,109,2.438,0.447,0.791,20151697,1.01,1.65,0.714,0.154,0.002,11.7,32.0,32.0,124.0,50509,0.193,0.00,0.0023,0.038,443,0.767,0.000,0.293,0.524,3.53,3.72,4.29,0.01,0.004,1.00,1.01,1.01,0.779,0.00428,3.55,264.8962,8889.24,69935.2,140234.7,92.001,103.8741,233.988,236.647,0.937,0.238,13.6,14.365,204.691,239,502.0,113.08,6.978,105.997,1294.6,88.380,0.135,2.00,14.6110,49063.8,1.1838,0.4994,15.04,1.827,0.379,1.3183,0.0000,0.906,0.156,0.989,0.0000,4.41,0.85,10,16,16,62
500000,2679,2.363,0.536,24.92,165336,151779,25,13081,1130,659463,604550.3,1204760.6,0.143,0.647,0.113,0.097,92,27.26,9.59,0.01,0.21,4.13,4.02,0.02,0.35,10.45,4.69,0.01,0.13,0.135,0.132,498,0.296,0.038,0.948,0.000,0.014,208996,154730,12,0.316,0.164,0.006,176961,0.146,1.937,0.037,15.22,115994,88,1.827,0.506,0.672,10074267,1.00,1.72,0.699,0.165,0.004,10.3,32.0,32.0,98.0,39147,0.149,0.00,0.0022,0.060,410,0.623,0.000,0.398,0.281,3.51,3.70,4.26,0.01,0.004,1.00,1.00,1.00,0.639,0.00495,2.13,144.4044,5799.39,92721.1,140234.7,35.279,63.3037,148.392,195.265,0.946,0.309,13.2,13.258,104.469,321,728.7,61.88,8.437,59.068,1746.8,47.210,0.136,2.00,11.5454,30930.2,0.9899,0.4499,14.61,1.829,0.375,0.6817,0.0000,0.909,0.171,0.984,0.0000,4.40,0.83,8,16,16,49
