step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max
260000,3949,2.003,0.625,21.77,224683,212399,0,3755,8579,1216044,644112.0,1597467.1,0.106,0.712,0.104,0.078,42,20.37,12.87,0.77,1.39,1.55,2.75,0.07,0.95,10.96,7.75,1.09,1.34,0.065,0.092,2878,0.027,0.016,0.953,0.001,0.031,277556,167958,3,0.620,0.013,0.010,416502,0.100,1.503,0.041,24.47,130912,148,1.314,0.333,0.792,15731346,1.24,39.52,0.000,0.738,0.451,7.8,18.0,34.0,124.0,52715,0.201,0.00,0.0015,0.103,727,0.640,0.000,0.900,0.225,4.43,8.96,6.16,1.09,0.453,2.22,1.07,1.20,0.684,0.00467,3.31,154.1156,6198.59,92370.5,136600.5,28.325,61.7085,188.904,295.700,0.968,0.307,22.0,18.431,104.289,638,1675.9,18.05,17.900,55.582,1826.7,43.205,0.135,2.00,6.1915,24450.2,0.8776,0.5029,13.35,1.530,0.610,0.6817,0.0000,0.680,0.270,0.626,0.0000,16.00,0.00,5,12,23,84
270000,4409,1.909,0.717,24.78,383116,349761,0,9499,23396,2094484,929379.1,2608355.0,0.064,0.799,0.097,0.040,19,20.09,12.84,0.89,1.34,1.65,2.60,0.08,1.11,8.89,6.93,1.23,1.35,0.074,0.084,2882,0.033,0.014,0.951,0.000,0.034,572950,371607,3,0.395,0.376,0.015,629870,0.102,1.718,0.046,24.30,297428,172,1.245,0.326,0.802,39275855,1.31,42.22,0.000,0.749,0.523,7.8,18.0,32.0,124.0,50741,0.194,0.00,0.0024,0.110,873,0.735,0.000,0.929,0.339,3.94,8.95,4.38,1.24,0.525,2.45,1.10,1.25,0.775,0.00591,5.70,249.1688,7002.31,88682.4,136600.5,71.393,112.4823,300.810,381.293,0.983,0.295,24.0,26.051,205.355,678,1854.6,36.47,17.231,114.604,2340.7,78.564,0.134,2.00,5.8881,25960.6,0.9753,0.6270,11.51,1.697,0.545,1.3183,0.0000,0.743,0.244,0.762,0.0000,16.00,0.00,5,10,20,62
280000,3812,2.005,0.623,21.10,233350,221924,0,3350,8673,1257576,650183.3,1650813.0,0.117,0.691,0.110,0.082,42,20.79,13.81,0.79,1.66,1.77,2.82,0.15,1.47,11.16,7.65,1.06,1.36,0.068,0.095,2728,0.028,0.011,0.956,0.001,0.032,288717,177464,2,0.588,0.004,0.026,561614,0.150,1.519,0.040,24.13,137514,151,1.313,0.341,0.783,15710333,1.23,39.05,0.000,0.716,0.430,7.0,18.0,34.0,134.0,52891,0.202,0.00,0.0015,0.100,687,0.639,0.000,0.898,0.226,4.41,8.08,6.82,1.07,0.438,2.03,1.09,1.18,0.683,0.00490,3.37,157.0685,6102.69,93366.9,136600.5,27.831,62.2740,193.628,294.548,0.975,0.313,21.9,18.681,104.263,624,1702.9,26.89,17.392,56.356,1851.8,44.318,0.136,2.00,6.2381,23779.7,0.8537,0.5138,13.87,1.484,0.622,0.6817,0.0000,0.637,0.275,0.585,0.0000,16.00,0.00,6,13,23,75
290000,4156,1.956,0.704,24.03,366610,337484,0,8942,19840,2147034,927675.3,2536982.8,0.061,0.812,0.085,0.042,20,20.70,12.82,0.88,1.51,1.76,2.73,0.06,0.88,9.47,7.27,1.21,1.34,0.077,0.095,2723,0.038,0.015,0.951,0.001,0.033,537450,412807,2,0.732,0.010,0.012,709339,0.099,1.690,0.047,24.60,275362,163,1.182,0.344,0.792,37303382,1.30,41.49,0.000,0.747,0.510,8.0,18.0,34.0,144.0,50540,0.193,0.00,0.0024,0.115,822,0.721,0.000,0.929,0.326,4.06,8.92,4.76,1.22,0.513,2.38,1.10,1.24,0.762,0.00655,5.39,234.0613,6703.56,90634.5,136600.5,70.338,112.7750,290.696,386.609,0.986,0.300,26.6,27.220,205.666,629,1831.8,26.04,17.608,115.670,2414.6,77.091,0.134,2.00,5.9103,24563.1,0.9738,0.6112,12.16,1.683,0.538,1.3183,0.0000,0.727,0.243,0.736,0.0000,16.00,0.00,5,11,22,66
300000,3798,1.976,0.618,18.56,224521,213360,0,3768,7751,1269587,643084.2,1610133.9,0.123,0.689,0.105,0.082,47,19.94,13.98,0.89,1.72,2.08,3.59,0.14,2.08,10.99,7.82,0.98,1.49,0.071,0.108,2801,0.029,0.014,0.956,0.002,0.028,279547,182127,2,0.513,0.239,0.016,485200,0.124,1.506,0.038,23.64,127788,148,1.268,0.347,0.777,14994106,1.26,39.21,0.000,0.716,0.343,5.3,16.0,38.0,138.0,53564,0.204,0.00,0.0015,0.079,689,0.638,0.000,0.904,0.229,4.47,7.36,7.93,0.99,0.347,2.03,1.08,1.22,0.684,0.00493,3.10,153.2109,6143.03,94739.7,136600.5,28.228,62.0571,188.736,303.978,0.966,0.314,21.3,18.716,104.750,602,1649.9,22.58,17.380,56.723,1782.7,43.843,0.134,2.00,5.9750,22692.9,0.8228,0.4944,14.10,1.353,0.631,0.6817,0.0000,0.586,0.280,0.485,0.0000,16.00,0.00,5,13,23,85
310000,3908,1.970,0.723,24.06,375718,344942,0,11751,18915,2150353,921936.1,2588779.2,0.074,0.789,0.089,0.048,20,20.86,13.18,0.85,1.49,1.77,3.01,0.12,1.48,9.62,7.39,1.16,1.34,0.076,0.096,2707,0.021,0.013,0.954,0.001,0.032,579562,371339,4,0.704,0.029,0.013,848626,0.081,1.751,0.049,24.17,293126,174,1.204,0.315,0.775,37965414,1.28,41.41,0.000,0.733,0.484,8.0,18.0,34.0,132.0,48318,0.184,0.00,0.0025,0.116,835,0.753,0.000,0.933,0.359,4.11,9.30,4.72,1.17,0.487,2.33,1.09,1.22,0.793,0.00615,5.60,246.4273,6647.95,91228.4,136600.5,72.942,113.0681,293.443,362.081,0.982,0.301,23.1,24.028,204.940,671,2051.9,26.72,16.845,113.281,2587.4,77.492,0.135,2.00,6.1873,24179.9,0.9808,0.6065,12.36,1.675,0.550,1.3183,0.0000,0.729,0.247,0.730,0.0000,16.00,0.00,5,11,22,78
320000,3537,2.028,0.598,18.24,221697,210411,0,4495,7162,1343937,644877.6,1613441.5,0.113,0.704,0.102,0.081,48,21.91,15.32,1.03,1.96,2.27,4.33,0.08,1.08,11.89,7.93,0.81,1.34,0.070,0.111,2587,0.025,0.015,0.953,0.002,0.030,276732,173958,4,0.509,0.086,0.013,607562,0.134,1.523,0.038,23.89,124358,147,1.201,0.321,0.771,15477882,1.31,38.46,0.000,0.683,0.309,6.0,17.6,40.0,118.0,53986,0.206,0.00,0.0015,0.086,553,0.656,0.000,0.904,0.231,4.67,7.18,8.13,0.82,0.313,2.14,1.11,1.26,0.701,0.00522,3.13,152.7431,5771.05,97007.9,136600.5,28.361,62.3159,188.069,297.244,0.962,0.320,20.8,18.459,104.498,546,1561.5,22.23,17.602,56.305,1967.6,43.607,0.134,2.00,5.9495,21043.5,0.7437,0.4742,15.26,1.361,0.629,0.6817,0.0000,0.582,0.272,0.483,0.0000,16.00,0.00,6,15,24,91
330000,4078,1.978,0.717,24.30,366593,336975,0,10187,18890,2120199,922618.7,2616622.0,0.066,0.794,0.091,0.049,22,21.26,13.11,0.90,1.47,1.77,2.79,0.10,1.14,9.52,7.39,1.24,1.34,0.074,0.086,2690,0.053,0.013,0.959,0.001,0.028,570636,461360,2,0.750,0.006,0.016,613810,0.099,1.819,0.047,24.49,264188,177,1.234,0.312,0.793,38160133,1.29,41.34,0.000,0.744,0.520,8.0,20.0,34.0,112.0,50126,0.191,0.00,0.0024,0.102,862,0.743,0.000,0.938,0.364,4.13,9.23,4.72,1.24,0.523,2.43,1.09,1.24,0.783,0.00629,5.28,246.6634,6592.96,90111.2,136600.5,73.055,111.3150,296.156,378.826,0.984,0.296,24.2,25.648,205.654,646,1948.0,30.18,17.286,113.162,2661.8,77.327,0.136,2.00,6.1111,24921.0,0.9855,0.6192,12.29,1.696,0.532,1.3183,0.0000,0.718,0.233,0.748,0.0000,16.00,0.00,5,11,22,89
340000,4108,2.000,0.626,22.54,217972,206716,0,2839,8387,1188603,637980.4,1583296.4,0.100,0.722,0.105,0.073,46,20.84,12.72,0.81,1.41,1.66,2.67,0.08,1.07,10.19,7.22,1.16,1.34,0.067,0.082,2789,0.058,0.011,0.960,0.002,0.028,277140,199586,2,0.674,0.011,0.012,372325,0.115,1.429,0.039,24.34,127132,159,1.332,0.337,0.814,16306172,1.26,40.26,0.000,0.739,0.487,7.8,20.0,32.0,152.0,52360,0.200,0.00,0.0015,0.105,632,0.659,0.000,0.906,0.242,4.27,8.79,6.16,1.18,0.491,2.24,1.09,1.20,0.702,0.00422,3.08,153.3069,6188.55,91941.7,136600.5,29.175,62.2669,186.214,287.782,0.962,0.305,22.2,17.353,104.484,659,1866.2,18.31,17.930,55.101,1606.2,42.744,0.135,2.00,5.9538,24458.0,0.8739,0.5133,12.75,1.606,0.568,0.6817,0.0000,0.683,0.243,0.673,0.0000,16.00,0.00,5,11,22,70
350000,4003,1.948,0.742,24.64,344089,318453,0,7520,18221,1992066,929636.2,2507246.2,0.058,0.818,0.086,0.038,22,21.22,12.55,0.88,1.36,1.74,2.40,0.13,1.41,9.20,6.83,1.28,1.34,0.074,0.083,2647,0.053,0.012,0.958,0.001,0.029,522924,429088,2,0.763,0.015,0.016,617125,0.101,1.739,0.048,25.42,258972,172,1.259,0.333,0.800,37217870,1.29,41.39,0.000,0.766,0.536,8.3,20.0,34.0,148.0,47833,0.182,0.00,0.0025,0.109,881,0.727,0.000,0.931,0.350,4.04,9.43,4.40,1.28,0.538,2.42,1.09,1.22,0.768,0.00667,5.19,234.8458,6973.62,90085.5,136600.5,71.534,112.3806,286.450,383.933,0.985,0.301,25.1,26.700,205.966,711,2043.3,27.52,18.578,113.851,2530.0,76.363,0.134,2.00,6.2058,24841.9,1.0071,0.6317,11.95,1.726,0.502,1.3183,0.0000,0.724,0.230,0.763,0.0000,16.00,0.00,5,11,20,74
360000,3906,1.941,0.651,22.33,224637,211856,0,3343,9535,1184089,639946.0,1598184.9,0.106,0.723,0.085,0.085,45,19.97,12.11,0.75,1.37,1.71,3.03,0.11,1.25,10.01,7.55,1.13,1.34,0.072,0.096,2745,0.025,0.013,0.954,0.001,0.031,282944,192633,2,0.640,0.006,0.017,481379,0.128,1.585,0.042,24.34,128456,161,1.350,0.318,0.788,16985419,1.24,40.30,0.000,0.752,0.466,7.6,18.0,32.0,161.0,49137,0.187,0.00,0.0016,0.105,682,0.660,0.000,0.899,0.236,4.30,8.63,6.31,1.15,0.469,2.21,1.09,1.19,0.702,0.00452,3.20,153.3671,5975.59,92892.4,136600.5,28.441,62.6892,188.112,290.492,0.967,0.308,22.0,17.643,104.400,713,2003.7,21.53,17.848,55.716,2102.5,43.067,0.135,2.00,6.1126,23875.9,0.9017,0.5344,12.58,1.581,0.567,0.6817,0.0000,0.683,0.269,0.644,0.0000,16.00,0.00,5,11,21,107
370000,4003,1.945,0.713,24.30,357682,327436,0,9251,20898,2011517,926108.2,2536568.2,0.049,0.824,0.083,0.043,20,20.25,11.85,0.76,1.09,1.71,2.68,0.20,2.79,9.30,6.95,1.23,1.34,0.075,0.089,2544,0.048,0.014,0.951,0.000,0.034,542005,364197,2,0.722,0.004,0.016,690366,0.092,1.862,0.048,24.52,277092,165,1.261,0.349,0.793,38469426,1.26,41.13,0.000,0.739,0.508,8.0,18.0,30.1,122.0,47901,0.183,0.00,0.0025,0.106,841,0.726,0.000,0.933,0.347,4.05,9.03,4.87,1.23,0.509,2.33,1.08,1.20,0.766,0.00675,5.22,236.4867,6441.87,90365.7,136600.5,70.473,113.0212,289.484,393.458,0.979,0.298,25.4,27.025,205.879,652,1848.4,29.85,17.687,115.782,2858.2,77.143,0.135,2.00,6.2745,25116.9,1.0133,0.6412,11.97,1.677,0.527,1.3183,0.0000,0.718,0.254,0.723,0.0000,16.00,0.00,5,11,20,135
380000,4358,1.913,0.592,22.55,226053,213054,0,3387,9257,1152234,646191.1,1607588.5,0.099,0.716,0.087,0.099,45,19.56,11.41,0.69,1.20,1.65,2.87,0.09,1.13,9.96,7.25,1.10,1.33,0.070,0.091,2991,0.025,0.012,0.953,0.001,0.034,282216,177234,4,0.623,0.004,0.014,496687,0.126,1.384,0.037,24.28,129250,158,1.395,0.340,0.806,16507640,1.22,40.53,0.000,0.748,0.460,7.5,18.0,30.0,118.0,54007,0.206,0.00,0.0015,0.104,728,0.645,0.000,0.906,0.228,4.20,8.35,6.19,1.11,0.463,2.14,1.08,1.18,0.686,0.00420,3.29,155.7628,6081.42,91378.4,136600.5,27.908,62.3030,191.019,294.744,0.963,0.305,23.3,18.287,104.268,585,1592.7,18.06,17.691,56.205,1463.5,43.847,0.135,2.00,5.8424,25461.0,0.8814,0.5348,12.39,1.580,0.568,0.6817,0.0000,0.685,0.272,0.644,0.0000,16.00,0.00,5,11,20,75
390000,3764,2.019,0.714,24.26,360928,332189,0,9348,19985,2057662,918827.4,2526996.2,0.055,0.814,0.086,0.046,21,20.99,13.65,0.81,1.44,1.70,2.94,0.14,1.55,9.77,7.56,1.17,1.34,0.071,0.088,2513,0.036,0.010,0.959,0.001,0.030,542497,336166,2,0.692,0.030,0.019,677642,0.087,1.751,0.047,24.50,272190,162,1.228,0.354,0.777,37451975,1.27,40.85,0.000,0.734,0.491,8.0,18.3,34.0,124.0,46740,0.178,0.00,0.0025,0.129,803,0.719,0.000,0.928,0.342,4.16,8.96,5.03,1.18,0.495,2.36,1.09,1.20,0.760,0.00713,5.47,234.6902,6276.94,91146.9,136600.5,71.076,112.5856,289.080,384.623,0.978,0.301,25.0,26.836,205.492,721,2130.9,24.43,17.426,114.945,2703.9,76.240,0.134,2.00,6.5238,24555.6,1.0440,0.6300,12.42,1.668,0.536,1.3183,0.0000,0.718,0.257,0.717,0.0000,16.00,0.00,5,11,21,89
400000,4038,2.011,0.613,21.98,224712,212281,0,3213,8944,1178760,645177.0,1638183.1,0.100,0.712,0.089,0.098,44,20.63,12.18,0.73,1.37,1.57,2.53,0.10,1.34,10.61,7.21,1.09,1.31,0.064,0.088,2756,0.033,0.013,0.957,0.001,0.029,286521,171487,5,0.390,0.006,0.013,480563,0.122,1.511,0.037,24.15,129359,165,1.390,0.323,0.800,16676733,1.23,39.51,0.000,0.749,0.461,8.0,18.0,32.5,126.0,52505,0.200,0.00,0.0015,0.099,728,0.654,0.000,0.905,0.245,4.35,8.62,6.47,1.11,0.464,2.19,1.10,1.18,0.696,0.00448,3.31,157.1570,5844.94,91555.8,136600.5,28.092,62.2413,191.563,293.444,0.968,0.305,22.9,18.090,104.281,646,1769.2,28.82,17.511,56.142,1844.1,43.838,0.134,2.00,6.2391,25193.5,0.8910,0.5351,13.00,1.567,0.563,0.6817,0.0000,0.683,0.275,0.625,0.0000,16.00,0.00,6,12,22,61
410000,4227,1.909,0.695,24.36,361932,333192,0,8833,19718,2015103,924018.5,2529601.8,0.050,0.817,0.086,0.047,21,19.69,11.62,0.80,1.48,1.60,2.33,0.14,1.72,8.98,6.33,1.22,1.31,0.072,0.085,2773,0.032,0.013,0.954,0.002,0.031,552417,338508,2,0.727,0.007,0.016,788591,0.079,1.728,0.046,24.82,279232,172,1.255,0.327,0.809,38133051,1.26,41.56,0.000,0.755,0.522,7.8,18.0,30.0,126.0,48669,0.186,0.00,0.0024,0.122,895,0.726,0.000,0.930,0.352,4.04,9.10,4.89,1.23,0.525,2.35,1.07,1.21,0.766,0.00621,5.39,237.7881,6501.21,89203.6,136600.5,71.152,112.9562,289.942,382.503,0.982,0.298,24.8,26.256,205.688,666,1949.8,30.51,17.929,114.632,2398.8,76.619,0.136,2.00,6.2109,26253.3,1.0200,0.6401,11.51,1.670,0.543,1.3183,0.0000,0.728,0.262,0.725,0.0000,16.00,0.00,5,11,18,98
420000,4043,1.931,0.613,21.89,220547,208628,0,3344,8759,1160899,643637.5,1603105.6,0.096,0.725,0.092,0.086,45,19.59,12.40,0.71,1.46,1.60,2.80,0.11,1.77,10.32,7.58,1.04,1.31,0.067,0.095,2765,0.038,0.013,0.953,0.001,0.033,281518,174964,2,0.612,0.005,0.015,520053,0.105,1.498,0.037,24.39,127026,154,1.381,0.344,0.794,16679981,1.23,40.43,0.000,0.735,0.434,7.1,18.0,32.0,164.0,51519,0.197,0.00,0.0015,0.105,704,0.658,0.000,0.905,0.246,4.25,8.03,6.54,1.07,0.437,2.11,1.08,1.18,0.699,0.00439,3.24,155.4403,6086.29,92629.9,136600.5,28.555,62.4708,188.592,288.400,0.965,0.310,23.1,17.764,104.209,611,1617.3,23.37,17.887,55.506,1785.6,43.308,0.134,2.00,6.0617,24507.6,0.8869,0.5299,12.74,1.535,0.588,0.6817,0.0000,0.689,0.286,0.617,0.0000,16.00,0.00,5,11,22,117
430000,3813,2.000,0.719,24.70,367935,339055,0,9747,19363,2058650,929255.3,2565736.0,0.060,0.813,0.086,0.041,20,21.47,13.08,0.84,1.58,1.65,2.54,0.26,2.77,9.86,7.94,1.18,1.31,0.072,0.083,2493,0.029,0.018,0.949,0.002,0.031,558938,391806,2,0.652,0.092,0.022,872898,0.070,1.774,0.046,24.49,276468,173,1.246,0.334,0.777,38222991,1.27,40.91,0.000,0.734,0.499,8.0,20.0,34.0,136.0,48097,0.183,0.00,0.0025,0.124,762,0.723,0.000,0.934,0.349,4.10,9.22,4.71,1.19,0.501,2.35,1.09,1.22,0.764,0.00699,5.19,240.2854,6645.66,90565.3,136600.5,70.495,113.4376,293.629,392.885,0.976,0.298,24.3,26.659,205.985,688,1908.8,30.01,17.645,115.814,2622.2,77.424,0.135,2.00,6.5473,24964.9,1.0110,0.6340,12.61,1.696,0.518,1.3183,0.0000,0.760,0.257,0.741,0.0000,16.00,0.00,5,11,22,129
440000,3903,1.911,0.625,22.19,217426,205600,0,4218,7518,1216288,638833.1,1513176.4,0.104,0.725,0.081,0.089,46,20.01,12.64,0.73,1.51,2.00,3.10,0.17,1.66,9.84,7.50,1.03,1.33,0.083,0.107,2714,0.029,0.017,0.950,0.002,0.031,262144,159912,3,0.376,0.002,0.026,671639,0.098,1.568,0.040,24.15,120446,155,1.244,0.286,0.777,15026764,1.22,40.62,0.000,0.724,0.415,6.4,18.0,34.0,107.0,49724,0.190,0.00,0.0017,0.095,664,0.630,0.000,0.893,0.209,4.17,7.81,6.23,1.05,0.425,1.96,1.10,1.18,0.672,0.00480,2.99,144.2654,5857.67,95306.4,136600.5,28.103,62.3435,181.268,297.663,0.978,0.317,21.5,18.721,104.705,683,1803.0,40.93,18.057,56.437,2045.6,42.723,0.135,2.00,5.6388,22008.3,0.8531,0.5051,12.74,1.547,0.585,0.6817,0.0000,0.674,0.273,0.623,0.0000,16.00,0.00,5,12,21,75
450000,3819,1.963,0.701,24.74,365560,335355,0,10584,19705,2073452,910601.1,2481083.5,0.060,0.830,0.074,0.036,21,20.86,13.75,0.84,1.54,1.79,2.86,0.19,2.41,9.21,6.61,1.23,1.32,0.074,0.086,2549,0.036,0.012,0.958,0.001,0.029,547205,412356,3,0.570,0.018,0.019,918339,0.065,1.779,0.046,24.26,257505,166,1.197,0.354,0.785,37794442,1.27,41.01,0.000,0.733,0.520,7.8,18.0,34.0,168.0,45937,0.175,0.00,0.0026,0.118,741,0.728,0.000,0.924,0.340,4.10,9.12,4.92,1.26,0.523,2.35,1.09,1.21,0.767,0.00677,4.96,228.3429,6239.50,91978.6,136600.5,71.980,112.8639,282.114,392.066,0.984,0.301,22.6,25.853,205.960,722,2087.0,28.97,17.610,114.787,2632.4,75.378,0.135,2.00,6.2899,24020.9,1.0323,0.6240,12.03,1.671,0.543,1.3183,0.0000,0.728,0.255,0.726,0.0000,16.00,0.00,5,11,19,110
460000,3268,1.936,0.690,23.06,211766,200093,1,4802,7421,1233600,621565.2,1443926.0,0.104,0.748,0.079,0.069,46,20.52,13.64,0.57,1.29,2.83,3.81,0.28,2.48,9.36,7.70,0.91,1.33,0.115,0.124,2242,0.070,0.014,0.950,0.002,0.034,253704,165773,2,0.624,0.023,0.038,741272,0.084,1.781,0.044,23.96,116913,156,1.170,0.296,0.748,15449343,1.16,41.03,0.000,0.673,0.350,6.4,18.0,34.0,132.0,42617,0.163,0.00,0.0020,0.096,551,0.660,0.000,0.880,0.206,4.08,6.90,6.62,0.95,0.368,1.59,1.05,1.12,0.699,0.00521,3.01,137.2600,6209.81,98048.8,136600.5,29.475,62.7818,172.503,279.507,0.945,0.324,18.3,17.030,104.117,715,1960.7,41.51,17.722,55.241,2519.2,40.873,0.134,2.00,5.9833,19553.6,0.8687,0.4934,13.04,1.566,0.582,0.6817,0.0000,0.681,0.284,0.639,0.0000,16.00,0.00,5,12,22,104
470000,4782,1.845,0.735,27.23,367768,334078,3,14573,17600,2016478,892096.9,2359523.2,0.058,0.849,0.058,0.035,22,18.92,11.83,0.65,1.32,1.77,3.11,0.11,1.03,8.11,6.42,0.98,1.32,0.081,0.101,2837,0.076,0.010,0.952,0.002,0.036,515698,412852,2,0.805,0.014,0.022,1148255,0.041,1.727,0.050,23.58,239019,164,1.170,0.340,0.815,38349939,1.23,43.66,0.000,0.719,0.397,8.0,18.0,32.0,152.0,50858,0.194,0.00,0.0023,0.097,737,0.755,0.000,0.901,0.298,3.76,8.48,3.98,0.99,0.401,2.01,1.05,1.18,0.789,0.00471,5.74,223.2160,7368.33,86323.6,136600.5,73.058,113.4939,276.144,345.754,0.987,0.289,21.5,22.527,204.200,675,1966.8,28.62,15.922,113.617,2167.4,74.967,0.135,2.00,5.7660,27573.1,1.0524,0.5995,10.64,1.764,0.490,1.3183,0.0000,0.773,0.234,0.806,0.0000,16.00,0.00,4,9,19,89
480000,3636,1.880,0.652,22.07,232300,218741,0,6224,8481,1337337,628220.9,1574632.0,0.107,0.744,0.083,0.066,42,19.61,13.05,0.57,1.11,2.61,3.77,0.30,3.07,9.40,7.83,0.94,1.34,0.105,0.120,2489,0.041,0.014,0.951,0.001,0.033,281172,188065,2,0.596,0.005,0.037,771604,0.072,1.619,0.041,23.71,134534,160,1.177,0.297,0.763,17080450,1.16,41.19,0.000,0.693,0.364,6.0,18.0,34.0,130.0,46815,0.179,0.00,0.0018,0.082,653,0.669,0.000,0.869,0.211,4.07,6.50,7.11,0.98,0.378,1.58,1.04,1.14,0.710,0.00466,3.53,147.6083,6136.96,97257.2,136600.5,28.980,63.3409,184.360,268.219,0.930,0.320,18.0,16.926,103.256,651,1715.8,33.91,16.746,55.461,2213.7,42.138,0.135,2.00,5.6034,20373.8,0.8340,0.4970,12.88,1.526,0.586,0.6817,0.0000,0.665,0.280,0.596,0.0000,16.00,0.00,5,11,22,125
490000,4451,1.862,0.682,26.46,379572,345018,1,15083,18655,2149264,903522.3,2412367.8,0.068,0.820,0.073,0.040,23,19.57,12.58,0.73,1.52,1.90,3.25,0.12,1.30,8.34,6.83,1.13,1.42,0.083,0.098,2847,0.047,0.013,0.960,0.001,0.025,533040,420440,3,0.507,0.009,0.020,1157057,0.044,1.654,0.043,24.07,245229,166,1.122,0.319,0.795,36224654,1.25,42.82,0.000,0.726,0.449,8.0,18.0,32.0,148.0,49370,0.188,0.00,0.0024,0.106,859,0.723,0.000,0.902,0.299,3.80,8.33,4.38,1.13,0.452,2.14,1.06,1.21,0.762,0.00560,5.58,220.2554,6381.92,90476.3,136600.5,71.271,113.5260,280.340,369.470,0.968,0.300,25.9,24.940,205.005,644,1829.5,29.11,16.931,115.076,2373.1,75.185,0.135,2.00,5.5921,24890.3,0.9927,0.6049,11.09,1.728,0.507,1.3183,0.0000,0.737,0.241,0.772,0.0000,16.00,0.00,5,10,18,69
500000,3419,1.908,0.666,22.32,231067,217441,0,6153,8505,1340689,633082.0,1547571.8,0.111,0.713,0.089,0.087,44,19.99,14.14,0.67,1.29,2.37,3.71,0.26,2.47,9.63,7.66,0.96,1.33,0.095,0.120,2404,0.022,0.013,0.954,0.001,0.031,272497,170304,2,0.589,0.032,0.030,725295,0.068,1.718,0.043,23.99,130392,155,1.154,0.284,0.763,15323220,1.19,40.60,0.000,0.702,0.375,6.3,18.0,34.0,178.0,44183,0.169,0.00,0.0019,0.094,595,0.631,0.000,0.867,0.194,4.11,7.05,6.86,0.99,0.391,1.75,1.06,1.15,0.674,0.00537,3.61,142.0825,5962.62,97286.3,136600.5,27.640,62.7475,182.654,278.893,0.953,0.318,17.2,18.375,103.322,627,1738.6,27.35,16.894,56.457,2600.7,42.324,0.135,2.00,5.9957,20499.2,0.8851,0.5053,12.92,1.517,0.593,0.6817,0.0000,0.658,0.283,0.595,0.0000,16.00,0.00,5,11,22,94
