step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max
260000,3004,2.422,0.661,23.06,172858,159509,121,2549,11299,519360,626098.1,1256870.9,0.020,0.728,0.053,0.199,51,28.41,13.63,0.00,0.04,2.16,2.79,0.07,0.78,13.25,6.32,0.00,0.00,0.070,0.083,1213,0.210,0.019,0.964,0.001,0.016,201434,152712,2,0.778,0.006,0.015,526424,0.171,1.814,0.046,21.22,101312,135,2.420,0.420,0.672,16737586,1.00,37.80,0.000,0.327,0.000,12.0,31.4,46.0,98.0,46470,0.177,0.00,0.0016,0.079,446,0.764,0.000,0.876,0.188,4.80,14.64,2.21,0.00,0.000,1.00,1.00,1.00,0.781,0.00359,3.06,157.8814,6703.75,80718.3,137183.6,33.206,68.0140,164.174,195.272,0.872,0.250,9.2,10.780,100.813,650,2019.7,32.92,13.640,54.200,1458.2,43.879,0.134,2.00,12.2002,36649.4,1.0584,0.5534,15.47,1.808,0.365,0.6817,0.0000,0.852,0.183,0.994,0.0000,16.00,0.00,8,16,24,70
270000,3539,2.324,0.698,24.03,220160,194202,464,3363,21596,510851,902883.4,1894133.4,0.015,0.802,0.031,0.151,29,24.71,11.35,0.00,0.00,1.26,2.36,0.11,1.10,12.06,5.52,0.00,0.00,0.044,0.082,1156,0.158,0.012,0.967,0.001,0.021,365872,301191,5,0.785,0.019,0.020,665451,0.144,2.411,0.046,19.84,199565,125,3.708,0.514,0.837,33108637,1.00,40.01,0.000,0.265,0.000,12.0,24.0,36.0,110.0,47536,0.181,0.00,0.0021,0.053,369,0.878,0.000,0.906,0.414,4.60,14.86,2.10,0.00,0.000,1.00,1.00,1.00,0.887,0.00253,5.76,254.2376,8758.37,49968.5,137183.6,98.432,99.7618,232.921,201.432,0.794,0.163,9.8,8.966,196.578,442,1082.3,67.89,11.824,91.965,1011.8,77.734,0.134,2.00,18.5915,65795.2,1.6429,0.6281,13.43,1.845,0.336,1.3183,0.0000,0.863,0.174,0.977,0.0000,16.00,0.00,7,14,18,82
280000,3134,2.320,0.668,22.10,174354,160839,99,2659,11162,533299,626885.6,1250032.5,0.018,0.731,0.053,0.198,52,26.62,12.96,0.00,0.00,2.14,2.84,0.20,1.80,12.68,6.57,0.00,0.00,0.074,0.094,1266,0.207,0.015,0.964,0.001,0.020,201071,154030,2,0.734,0.004,0.026,572262,0.159,1.796,0.049,21.03,100580,135,2.344,0.424,0.734,16701697,1.00,38.45,0.000,0.320,0.000,11.2,28.0,42.0,100.0,47069,0.180,0.00,0.0016,0.083,382,0.762,0.000,0.873,0.179,4.67,14.43,2.24,0.00,0.000,1.00,1.00,1.00,0.779,0.00347,3.01,156.4843,6984.44,80274.1,137183.6,32.773,68.0716,164.072,201.243,0.874,0.247,10.3,10.860,101.037,650,1871.3,39.58,13.604,54.874,1437.4,44.187,0.134,2.00,11.8100,37012.5,1.0488,0.5456,15.02,1.769,0.389,0.6817,0.0000,0.831,0.198,0.966,0.0000,16.00,0.00,7,14,22,82
290000,3588,2.300,0.723,23.48,220088,195213,486,2780,21155,453846,898567.8,1896514.4,0.016,0.794,0.035,0.155,28,23.43,10.81,0.00,0.00,1.08,2.35,0.19,2.06,11.72,5.37,0.00,0.00,0.039,0.082,1188,0.108,0.010,0.964,0.001,0.025,369247,292380,7,0.646,0.124,0.026,799943,0.140,2.588,0.046,19.59,206194,135,4.179,0.480,0.846,33683096,1.00,40.62,0.000,0.255,0.000,11.2,22.0,34.0,110.0,46604,0.178,0.00,0.0021,0.048,373,0.882,0.000,0.909,0.420,4.51,14.70,2.10,0.00,0.000,1.00,1.00,1.00,0.890,0.00238,5.94,257.3785,9340.57,47526.8,137183.6,99.114,99.1060,234.082,200.260,0.767,0.157,8.1,8.555,195.633,375,933.2,70.24,11.572,91.341,995.3,77.673,0.136,2.00,18.9173,67875.3,1.7239,0.6463,12.99,1.828,0.351,1.3183,0.0000,0.853,0.182,0.968,0.0000,16.00,0.00,7,13,18,115
300000,3127,2.437,0.656,22.67,174716,161546,122,2459,11050,513587,627922.4,1261449.0,0.018,0.726,0.058,0.198,52,27.36,13.07,0.01,0.34,2.18,2.88,0.14,1.29,12.83,6.43,0.00,0.00,0.074,0.094,1310,0.201,0.012,0.963,0.000,0.025,203352,152574,2,0.758,0.008,0.028,606858,0.173,1.697,0.045,21.21,102722,131,2.456,0.422,0.701,16830189,1.00,38.22,0.000,0.340,0.000,12.0,28.0,44.0,92.0,47379,0.181,0.00,0.0016,0.082,414,0.764,0.000,0.873,0.187,4.75,14.57,2.22,0.00,0.000,1.00,1.00,1.00,0.781,0.00344,3.11,158.8476,6596.14,80177.7,137183.6,32.813,68.2718,165.116,193.986,0.914,0.247,11.9,10.762,100.986,694,1975.6,39.59,13.547,54.563,1541.8,44.142,0.135,2.00,11.8076,36922.5,1.0489,0.5519,15.15,1.793,0.375,0.6817,0.0000,0.843,0.188,0.982,0.0000,16.00,0.00,8,15,23,81
310000,3797,2.289,0.684,23.77,221815,196051,481,3008,21605,484789,900481.1,1906783.5,0.016,0.805,0.030,0.149,29,23.38,10.65,0.00,0.00,1.05,2.17,0.11,1.42,11.77,5.49,0.00,0.00,0.040,0.081,1215,0.104,0.014,0.959,0.000,0.026,369194,292364,3,0.706,0.104,0.019,761101,0.132,2.294,0.046,19.60,208039,140,3.933,0.502,0.840,33865039,1.00,40.69,0.000,0.247,0.000,12.0,22.0,34.0,88.0,49069,0.187,0.00,0.0020,0.053,331,0.882,0.000,0.906,0.415,4.49,14.74,2.11,0.00,0.000,1.00,1.00,1.00,0.891,0.00227,5.81,256.8978,8712.03,49386.6,137183.6,98.561,99.9177,234.473,199.519,0.762,0.161,7.7,8.625,195.747,378,901.7,53.17,11.725,92.017,1024.9,77.841,0.135,2.00,17.4105,66107.6,1.6530,0.6408,12.92,1.837,0.341,1.3183,0.0000,0.856,0.177,0.971,0.0000,16.00,0.00,6,13,17,81
320000,3085,2.369,0.602,22.04,174441,161542,96,2348,11167,495750,626639.9,1253245.5,0.018,0.730,0.056,0.197,53,26.79,13.11,0.00,0.00,2.02,2.95,0.09,1.06,12.91,6.29,0.00,0.00,0.066,0.087,1260,0.208,0.019,0.963,0.000,0.018,201205,148974,2,0.720,0.012,0.018,537575,0.182,1.544,0.040,21.01,102901,129,2.528,0.417,0.716,16971086,1.00,38.17,0.000,0.345,0.000,11.5,28.0,44.0,96.0,46345,0.177,0.00,0.0016,0.071,424,0.770,0.000,0.875,0.179,4.70,14.46,2.20,0.00,0.000,1.00,1.00,1.00,0.786,0.00339,3.11,159.0124,5871.44,80124.7,137183.6,33.073,68.1193,165.095,190.152,0.880,0.248,10.3,10.458,100.789,708,2049.4,22.38,13.452,54.492,1289.3,44.213,0.135,2.00,12.3923,38230.3,1.0840,0.5491,15.02,1.763,0.393,0.6817,0.0000,0.826,0.197,0.975,0.0000,16.00,0.00,8,15,22,82
330000,3673,2.300,0.651,24.25,220966,195676,482,2942,21278,473117,897409.1,1885186.8,0.017,0.800,0.034,0.150,28,22.98,10.26,0.00,0.00,0.95,2.30,0.11,1.69,11.53,5.38,0.00,0.00,0.036,0.083,1118,0.102,0.011,0.966,0.001,0.022,365539,283676,11,0.572,0.158,0.018,686915,0.143,2.146,0.045,19.57,208822,127,3.985,0.498,0.842,34053388,1.00,41.08,0.000,0.230,0.000,12.0,22.0,34.0,96.0,46242,0.176,0.00,0.0021,0.048,306,0.881,0.000,0.907,0.411,4.47,14.76,2.13,0.00,0.000,1.00,1.00,1.00,0.890,0.00235,5.76,255.5317,8020.30,46550.5,137183.6,99.454,98.8027,234.151,199.498,0.783,0.149,6.8,8.622,195.715,431,1058.3,48.91,11.634,91.213,992.8,77.591,0.135,2.00,19.0117,69829.8,1.8150,0.6351,12.59,1.849,0.332,1.3183,0.0000,0.852,0.177,0.975,0.0000,16.00,0.00,6,13,17,107
340000,3081,2.396,0.625,22.19,174698,161227,128,2476,11459,490755,624124.3,1265126.5,0.020,0.728,0.058,0.194,52,27.05,13.23,0.00,0.00,1.97,2.65,0.10,1.08,13.02,6.12,0.00,0.00,0.067,0.089,1187,0.201,0.013,0.965,0.000,0.022,203839,145912,2,0.732,0.007,0.016,574154,0.165,1.662,0.043,20.78,103385,131,2.578,0.422,0.697,17271667,1.00,37.95,0.000,0.323,0.000,12.0,30.0,44.0,106.0,46497,0.177,0.00,0.0016,0.088,458,0.769,0.000,0.876,0.189,4.73,14.43,2.19,0.00,0.000,1.00,1.00,1.00,0.785,0.00339,3.20,160.4132,6363.08,81183.1,137183.6,33.353,68.1610,165.427,194.215,0.865,0.247,11.0,10.441,100.066,596,1896.1,25.82,13.243,54.356,1352.4,44.121,0.135,2.00,11.9143,36708.0,1.0384,0.5560,15.09,1.768,0.391,0.6817,0.0000,0.825,0.198,0.971,0.0000,16.00,0.00,8,15,23,82
350000,3646,2.271,0.635,23.63,220136,194992,437,3107,21035,494294,898097.1,1892199.9,0.021,0.791,0.037,0.151,28,23.30,10.97,0.00,0.07,1.05,2.23,0.07,0.98,11.78,5.49,0.00,0.00,0.041,0.085,1153,0.116,0.010,0.967,0.001,0.021,364771,281874,7,0.646,0.115,0.013,824392,0.142,2.174,0.044,19.66,208729,140,3.828,0.491,0.849,32569118,1.00,40.57,0.000,0.254,0.000,11.1,22.0,34.0,102.0,47049,0.179,0.00,0.0021,0.052,354,0.876,0.000,0.911,0.412,4.48,14.61,2.05,0.00,0.000,1.00,1.00,1.00,0.885,0.00242,5.77,254.4680,7699.84,49635.6,137183.6,99.097,99.1549,233.055,201.460,0.762,0.162,7.0,8.813,196.194,433,1110.0,62.53,11.673,91.465,1063.1,77.377,0.135,2.00,18.4184,67153.4,1.6811,0.6327,12.90,1.822,0.357,1.3183,0.0000,0.843,0.177,0.980,0.0000,16.00,0.00,6,13,17,81
360000,3190,2.359,0.646,22.66,174555,161171,117,2562,11161,513736,627466.8,1254004.4,0.021,0.723,0.062,0.194,53,26.64,13.07,0.00,0.00,2.05,2.80,0.08,0.81,12.57,6.26,0.00,0.00,0.072,0.097,1287,0.221,0.015,0.957,0.002,0.026,202550,143486,2,0.758,0.006,0.019,537441,0.178,1.713,0.047,21.07,103370,134,2.441,0.418,0.719,16512436,1.00,38.60,0.000,0.350,0.000,11.2,30.0,44.0,88.0,46883,0.179,0.00,0.0016,0.076,432,0.759,0.000,0.876,0.185,4.61,14.30,2.16,0.00,0.000,1.00,1.00,1.00,0.776,0.00339,3.13,158.1430,6695.87,79982.2,137183.6,32.839,67.9455,164.598,196.636,0.872,0.246,11.5,10.807,100.755,622,1804.6,31.96,13.485,54.652,1479.4,44.186,0.136,2.00,11.7176,37379.1,1.0557,0.5464,14.70,1.794,0.371,0.6817,0.0000,0.837,0.188,0.970,0.0000,16.00,0.00,7,15,22,72
370000,3576,2.288,0.701,23.50,219131,194213,489,3188,20855,493439,897743.5,1881741.9,0.017,0.801,0.035,0.147,29,23.95,10.98,0.00,0.00,1.15,2.40,0.09,0.97,12.05,5.82,0.00,0.00,0.042,0.084,1120,0.118,0.012,0.965,0.000,0.022,363317,285031,8,0.696,0.062,0.019,654163,0.135,2.383,0.047,19.56,207277,125,3.814,0.508,0.831,33387483,1.00,40.23,0.000,0.259,0.000,12.0,24.0,34.0,86.0,47537,0.181,0.00,0.0021,0.054,405,0.880,0.000,0.905,0.413,4.54,14.64,2.11,0.00,0.000,1.00,1.00,1.00,0.889,0.00243,5.97,253.9417,8777.63,48843.1,137183.6,99.147,99.0618,232.777,201.902,0.802,0.159,8.1,8.701,195.489,443,1079.1,51.37,11.561,91.318,1025.6,77.498,0.136,2.00,18.7226,66952.1,1.6904,0.6285,13.29,1.826,0.349,1.3183,0.0000,0.842,0.182,0.967,0.0000,16.00,0.00,7,14,17,81
380000,3158,2.367,0.665,22.99,173637,160216,109,2655,11075,532658,627029.3,1248839.9,0.018,0.726,0.056,0.200,53,26.67,12.72,0.00,0.00,2.16,2.75,0.09,1.33,12.39,6.02,0.00,0.00,0.074,0.095,1263,0.202,0.016,0.961,0.002,0.022,200636,141584,2,0.762,0.017,0.014,499219,0.166,1.724,0.048,21.18,102180,135,2.345,0.408,0.723,16462389,1.00,38.72,0.000,0.335,0.000,11.2,30.0,42.0,148.0,46237,0.176,0.00,0.0016,0.080,421,0.757,0.000,0.872,0.181,4.65,14.36,2.14,0.00,0.000,1.00,1.00,1.00,0.774,0.00349,3.06,156.2917,6905.01,80004.7,137183.6,32.727,68.0067,163.867,200.450,0.910,0.245,10.4,11.014,101.166,681,1964.6,29.65,13.745,54.725,1416.8,44.034,0.135,2.00,11.7519,37112.6,1.0654,0.5458,14.64,1.805,0.367,0.6817,0.0000,0.834,0.187,0.952,0.0000,16.00,0.00,7,15,21,115
390000,3707,2.283,0.659,24.41,218559,194507,477,2910,20116,487484,893995.0,1889814.2,0.017,0.784,0.039,0.160,29,23.61,10.83,0.00,0.06,1.16,2.37,0.08,1.08,11.59,5.21,0.00,0.00,0.045,0.090,1262,0.100,0.013,0.960,0.002,0.025,364020,274570,5,0.689,0.105,0.018,748691,0.139,2.152,0.045,19.79,207636,135,3.877,0.512,0.844,32426723,1.00,40.69,0.000,0.269,0.000,10.1,24.0,34.0,96.0,47604,0.182,0.00,0.0021,0.049,369,0.878,0.000,0.913,0.415,4.46,14.67,2.06,0.00,0.000,1.00,1.00,1.00,0.887,0.00236,5.82,254.3024,8264.71,51099.7,137183.6,99.618,98.9224,232.580,201.789,0.745,0.163,8.1,8.737,196.267,376,960.5,43.92,11.882,90.764,984.5,76.809,0.135,2.00,17.5502,65058.7,1.6343,0.6355,12.84,1.850,0.331,1.3183,0.0000,0.847,0.174,0.951,0.0000,16.00,0.00,6,13,17,50
400000,3135,2.388,0.649,22.78,171893,159095,122,2416,10832,504951,626251.6,1241897.2,0.018,0.720,0.060,0.202,53,27.04,12.85,0.00,0.00,2.02,2.75,0.07,0.84,12.80,6.15,0.00,0.00,0.069,0.091,1297,0.222,0.015,0.963,0.001,0.022,198067,140857,2,0.753,0.016,0.017,533682,0.169,1.698,0.046,21.21,101650,133,2.459,0.412,0.709,16369256,1.00,38.35,0.000,0.339,0.000,12.0,30.0,42.0,106.0,46701,0.178,0.00,0.0016,0.078,398,0.759,0.000,0.876,0.181,4.68,14.42,2.18,0.00,0.000,1.00,1.00,1.00,0.776,0.00345,3.12,156.8492,6947.41,79821.3,137183.6,33.183,67.4522,163.769,200.826,0.877,0.245,8.9,10.803,100.853,598,1655.6,23.94,13.661,54.176,1408.2,43.896,0.134,2.00,11.9722,37532.9,1.0665,0.5462,14.90,1.796,0.373,0.6817,0.0000,0.843,0.187,0.983,0.0000,16.00,0.00,8,15,22,78
410000,3710,2.279,0.709,24.50,220533,195464,494,2762,21238,442630,893926.3,1900257.0,0.019,0.785,0.037,0.159,28,22.88,10.36,0.00,0.08,1.04,2.32,0.13,2.32,11.37,5.29,0.00,0.00,0.041,0.090,1166,0.092,0.011,0.964,0.001,0.024,367470,270644,12,0.582,0.180,0.018,832014,0.135,2.444,0.047,19.38,212259,136,4.293,0.490,0.852,33537799,1.00,41.21,0.000,0.239,0.000,11.2,22.0,34.0,88.0,46512,0.177,0.00,0.0021,0.057,336,0.882,0.000,0.913,0.416,4.45,14.68,2.06,0.00,0.000,1.00,1.00,1.00,0.891,0.00227,5.98,258.4924,9038.45,46928.6,137183.6,99.651,98.6554,234.919,198.818,0.782,0.155,8.6,8.415,195.069,402,928.2,81.72,11.478,90.979,1037.5,77.520,0.134,2.00,18.4580,68479.0,1.7667,0.6407,12.54,1.850,0.333,1.3183,0.0000,0.825,0.193,0.939,0.0000,16.00,0.00,6,12,17,115
420000,3132,2.331,0.660,22.86,173811,160971,108,2290,11020,472857,625749.3,1253806.1,0.020,0.721,0.056,0.203,52,26.86,12.93,0.01,0.27,2.17,3.07,0.16,1.96,12.50,6.41,0.00,0.00,0.075,0.098,1339,0.135,0.016,0.960,0.001,0.023,202007,139982,2,0.761,0.013,0.021,528978,0.177,1.706,0.049,20.84,103670,134,2.652,0.430,0.698,16903600,1.00,38.51,0.000,0.335,0.000,11.6,28.0,44.0,98.0,46457,0.177,0.00,0.0016,0.072,459,0.768,0.000,0.878,0.186,4.63,14.46,2.22,0.00,0.000,1.00,1.00,1.00,0.784,0.00332,3.12,160.4184,6876.53,79821.3,137183.6,33.176,68.2847,165.312,192.907,0.865,0.246,10.0,10.393,100.481,654,1870.7,41.72,13.261,54.548,1443.0,44.255,0.135,2.00,11.9890,37549.5,1.0615,0.5537,14.83,1.801,0.369,0.6817,0.0000,0.842,0.187,0.969,0.0000,16.00,0.00,7,15,23,116
430000,3816,2.274,0.665,23.40,221032,196213,537,2349,21249,409034,887702.2,1882683.2,0.017,0.796,0.037,0.150,28,22.70,10.56,0.00,0.05,0.94,2.28,0.10,1.71,11.61,5.55,0.00,0.00,0.036,0.084,1235,0.117,0.013,0.963,0.000,0.024,366310,273818,8,0.600,0.157,0.019,683714,0.149,2.439,0.041,19.17,213015,139,4.603,0.485,0.852,34298419,1.00,40.87,0.000,0.240,0.000,11.2,22.0,32.0,106.0,48250,0.184,0.00,0.0020,0.052,399,0.884,0.000,0.908,0.413,4.45,14.64,2.10,0.00,0.000,1.00,1.00,1.00,0.892,0.00216,6.16,257.7545,8688.91,45279.4,137183.6,100.437,97.6806,233.902,193.651,0.741,0.147,6.7,8.257,194.007,323,721.1,58.28,11.061,90.220,899.5,77.029,0.135,2.00,18.4973,70585.8,1.7856,0.6514,12.64,1.821,0.354,1.3183,0.0000,0.837,0.187,0.971,0.0000,16.00,0.00,6,13,17,93
440000,3152,2.370,0.617,22.68,174512,161412,122,2442,11200,485002,624697.8,1261968.5,0.016,0.739,0.056,0.189,52,27.19,12.68,0.01,0.57,2.25,2.94,0.12,1.32,12.63,5.85,0.00,0.00,0.075,0.091,1277,0.244,0.013,0.968,0.001,0.018,202781,139491,2,0.760,0.003,0.019,537931,0.172,1.663,0.040,20.84,105135,140,2.602,0.401,0.715,17672216,1.00,38.31,0.000,0.335,0.000,12.0,30.0,42.0,128.0,47312,0.180,0.00,0.0016,0.084,458,0.776,0.000,0.875,0.185,4.70,14.45,2.21,0.00,0.000,1.00,1.01,1.00,0.791,0.00330,3.09,160.2178,6410.74,79649.8,137183.6,33.213,68.4110,165.542,194.298,0.859,0.246,9.4,10.416,100.507,534,1547.2,31.95,13.387,54.554,1482.4,44.130,0.134,2.00,12.1274,38225.6,1.0560,0.5607,15.01,1.792,0.375,0.6817,0.0000,0.822,0.182,0.978,0.0000,16.00,0.00,8,16,22,55
450000,3541,2.311,0.616,23.54,215155,192681,506,2498,19081,427703,886893.5,1858008.1,0.013,0.815,0.033,0.139,29,23.50,10.15,0.00,0.22,0.96,2.07,0.08,1.09,11.93,4.93,0.00,0.00,0.035,0.077,1094,0.111,0.011,0.968,0.001,0.020,357208,265832,9,0.650,0.123,0.015,744302,0.131,2.222,0.039,19.36,205920,127,4.344,0.503,0.856,34061701,1.00,40.40,0.000,0.224,0.000,12.0,22.0,34.0,122.0,45967,0.175,0.00,0.0021,0.054,312,0.883,0.000,0.899,0.414,4.55,14.74,2.17,0.00,0.000,1.00,1.00,1.00,0.891,0.00239,6.01,253.7049,7824.78,47286.1,137183.6,100.456,97.8352,231.084,196.481,0.723,0.153,6.7,8.451,195.042,344,760.1,55.42,11.307,90.160,905.3,76.533,0.135,2.00,19.7549,69952.2,1.7723,0.6353,12.98,1.823,0.354,1.3183,0.0000,0.818,0.176,0.984,0.0000,16.00,0.00,7,13,18,81
460000,3166,2.421,0.648,22.40,174878,162652,133,2179,10289,471278,626018.8,1261396.8,0.013,0.742,0.061,0.184,53,27.34,13.31,0.00,0.07,1.91,2.75,0.14,1.25,13.21,6.40,0.00,0.00,0.064,0.092,1323,0.184,0.015,0.959,0.001,0.025,202829,136900,2,0.701,0.043,0.026,574491,0.165,1.837,0.043,21.02,103355,133,2.677,0.422,0.722,17652028,1.00,37.83,0.000,0.326,0.000,12.0,30.0,44.0,153.3,48291,0.184,0.00,0.0015,0.081,417,0.773,0.000,0.873,0.184,4.77,14.47,2.25,0.00,0.000,1.00,1.00,1.00,0.788,0.00332,3.15,160.7762,6863.39,77854.9,137183.6,33.261,67.8222,166.127,194.288,0.876,0.242,10.3,10.509,100.646,603,1769.9,49.32,13.400,54.258,1333.5,44.145,0.134,2.00,12.4155,39307.4,1.0618,0.5576,15.25,1.774,0.386,0.6817,0.0000,0.800,0.181,0.965,0.0000,16.00,0.00,8,15,23,127
470000,3758,2.257,0.654,23.85,220657,196965,526,2470,20104,408621,888096.5,1906593.9,0.013,0.808,0.039,0.140,28,22.67,9.92,0.01,0.23,0.89,2.09,0.08,1.31,11.61,5.53,0.00,0.00,0.035,0.082,1224,0.101,0.011,0.962,0.001,0.026,370597,269386,12,0.551,0.179,0.015,799900,0.136,2.302,0.043,19.18,215460,125,4.666,0.523,0.850,34899026,1.00,41.19,0.000,0.228,0.000,12.0,22.0,32.0,116.0,47325,0.181,0.00,0.0020,0.042,371,0.887,0.000,0.904,0.420,4.42,14.62,2.14,0.00,0.000,1.00,1.00,1.00,0.895,0.00218,6.18,260.1499,8219.04,47041.5,137183.6,100.346,98.1854,234.848,193.756,0.732,0.154,7.1,8.196,194.147,415,985.9,71.32,11.180,90.278,901.5,77.076,0.136,2.00,18.4240,69237.4,1.7736,0.6595,12.59,1.834,0.346,1.3183,0.0000,0.810,0.182,0.962,0.0000,16.00,0.00,7,13,17,84
480000,3278,2.366,0.611,23.29,176268,163179,138,2605,10826,495001,624548.4,1265424.1,0.013,0.753,0.057,0.177,52,26.74,12.53,0.00,0.00,2.15,2.78,0.11,1.33,12.37,6.17,0.00,0.00,0.075,0.092,1331,0.138,0.015,0.964,0.002,0.020,204655,144568,3,0.765,0.027,0.016,532915,0.162,1.569,0.042,21.02,105910,132,2.556,0.422,0.717,18030946,1.00,38.94,0.000,0.334,0.000,12.0,28.0,44.0,96.0,47950,0.183,0.00,0.0015,0.077,478,0.773,0.000,0.864,0.185,4.68,14.57,2.20,0.00,0.000,1.00,1.00,1.00,0.788,0.00324,3.18,160.0251,6327.45,79635.8,137183.6,33.235,67.9179,166.069,198.157,0.879,0.243,11.4,10.613,100.623,594,1721.6,22.04,13.319,54.250,1313.5,43.957,0.135,2.00,11.5990,38021.5,1.0557,0.5561,14.63,1.816,0.359,0.6817,0.0000,0.821,0.172,0.982,0.0000,16.00,0.00,8,14,22,82
490000,3688,2.246,0.641,23.79,221078,197079,537,2699,20353,424079,889039.4,1890712.6,0.014,0.828,0.034,0.124,28,22.90,9.99,0.00,0.17,0.87,2.11,0.12,1.31,11.75,5.36,0.00,0.00,0.033,0.082,1171,0.094,0.013,0.963,0.000,0.024,367360,276270,8,0.547,0.222,0.023,818077,0.120,2.307,0.044,19.25,212491,131,4.458,0.503,0.848,36109162,1.00,40.81,0.000,0.227,0.000,12.0,22.0,34.0,98.0,47021,0.179,0.00,0.0021,0.041,392,0.889,0.000,0.894,0.414,4.50,14.79,2.13,0.00,0.000,1.00,1.00,1.00,0.896,0.00224,5.99,258.0110,8184.54,46683.0,137183.6,100.277,98.1630,234.841,200.505,0.749,0.153,7.6,8.269,194.598,399,894.2,74.21,11.295,90.475,876.8,77.142,0.136,2.00,18.9847,70015.4,1.8122,0.6496,12.75,1.826,0.352,1.3183,0.0000,0.804,0.188,0.950,0.0000,16.00,0.00,7,12,17,79
500000,2990,2.437,0.680,23.07,174428,161669,135,2381,10941,477964,620784.7,1253665.6,0.013,0.755,0.058,0.173,52,27.46,12.43,0.00,0.17,2.08,2.68,0.11,1.05,12.96,6.10,0.00,0.00,0.071,0.090,1264,0.147,0.013,0.966,0.001,0.020,202504,142223,2,0.721,0.059,0.020,566930,0.163,1.821,0.049,20.92,104685,134,2.623,0.411,0.709,18071514,1.00,38.25,0.000,0.313,0.000,12.0,28.0,44.0,88.0,45276,0.173,0.00,0.0016,0.070,413,0.776,0.000,0.865,0.185,4.76,14.47,2.29,0.00,0.000,1.00,1.00,1.00,0.791,0.00349,3.10,159.2596,6787.42,78967.3,137183.6,33.572,67.8062,164.703,201.688,0.884,0.241,9.3,10.441,100.830,731,2221.8,31.16,13.394,54.097,1540.4,43.700,0.135,2.00,12.7558,38139.7,1.0951,0.5575,15.14,1.805,0.368,0.6817,0.0000,0.817,0.178,0.980,0.0000,16.00,0.00,8,15,23,59
