step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max
260000,3475,1.903,0.649,9.37,274126,260803,2,10624,3150,1832628,658250.6,1674463.1,0.013,0.857,0.027,0.104,106,20.39,10.35,2.18,2.26,2.78,3.73,0.05,0.60,7.78,5.95,0.93,1.08,0.115,0.127,1688,0.170,0.024,0.940,0.001,0.034,313588,252432,3,0.775,0.006,0.014,829915,0.138,1.835,0.042,22.72,98526,147,0.914,0.279,0.732,17132621,2.00,14.18,0.001,0.565,0.476,7.9,20.1,28.7,122.9,44482,0.170,0.00,0.0024,0.092,612,0.598,0.000,0.691,0.176,3.14,4.77,3.80,0.94,0.479,2.36,1.27,2.21,0.632,0.00665,3.06,137.8374,5782.90,103456.6,139882.8,25.545,60.9228,187.450,257.233,0.946,0.318,23.5,23.114,103.599,481,1324.7,33.45,14.611,60.363,2918.8,46.330,0.135,2.00,5.1051,17740.3,0.7810,0.4559,12.80,1.359,0.138,0.6817,0.0000,0.494,0.075,0.294,0.0000,7.67,0.62,5,13,18,77
270000,4072,1.880,0.721,9.60,376641,351028,20,17468,7528,2431417,995400.2,2424671.5,0.018,0.876,0.024,0.082,71,18.56,10.27,2.04,1.98,2.71,3.90,0.04,0.60,6.64,4.93,0.93,1.11,0.110,0.128,1869,0.146,0.020,0.946,0.001,0.033,594213,530524,2,0.827,0.045,0.008,679497,0.133,2.005,0.047,20.00,178830,171,0.997,0.312,0.766,34237280,1.97,15.21,0.001,0.541,0.465,6.0,17.2,28.7,97.5,46520,0.177,0.00,0.0037,0.096,581,0.745,0.000,0.822,0.381,2.95,4.67,3.36,0.93,0.467,2.37,1.25,2.15,0.772,0.00581,4.94,225.4307,7512.97,94660.4,139882.8,66.332,120.1816,264.076,311.779,0.950,0.289,22.5,23.657,202.575,481,1206.5,35.71,10.657,124.721,2518.0,87.018,0.135,2.00,5.9472,24217.2,1.0657,0.5409,11.42,1.370,0.131,1.3183,0.0000,0.486,0.072,0.254,0.0000,7.68,0.65,4,11,17,64
280000,3559,1.944,0.671,9.32,270658,257583,1,10575,3012,1861670,655086.4,1670968.2,0.012,0.856,0.028,0.104,102,20.83,10.73,2.22,2.44,3.12,4.27,0.08,1.11,7.71,5.96,0.98,1.13,0.123,0.139,1703,0.173,0.031,0.926,0.000,0.043,312170,251530,2,0.764,0.003,0.016,820095,0.138,1.865,0.045,22.82,99325,150,0.898,0.272,0.721,17207410,2.03,13.94,0.001,0.547,0.482,8.0,20.1,29.6,108.5,46750,0.178,0.00,0.0024,0.106,577,0.608,0.000,0.696,0.181,3.14,4.68,3.89,0.99,0.487,2.38,1.30,2.27,0.642,0.00640,3.03,136.3646,6259.27,103704.8,139882.8,25.797,60.9787,186.085,250.208,0.947,0.316,25.1,22.788,103.617,513,1416.2,37.07,15.108,60.043,2710.3,45.941,0.135,2.00,4.7082,16756.3,0.7213,0.4551,13.14,1.355,0.141,0.6817,0.0000,0.494,0.077,0.304,0.0000,7.63,0.62,5,13,19,64
290000,3838,1.893,0.729,9.70,376098,351392,13,16632,7782,2432476,993066.8,2411199.2,0.021,0.868,0.020,0.091,70,19.08,10.85,2.03,2.19,2.65,3.98,0.06,0.66,7.12,5.36,0.85,1.09,0.107,0.133,1808,0.136,0.019,0.943,0.001,0.037,589637,533415,4,0.834,0.034,0.015,544344,0.143,2.152,0.047,19.66,178688,167,0.991,0.309,0.768,33637089,1.94,15.11,0.002,0.519,0.429,6.6,17.9,28.7,128.1,45528,0.174,0.00,0.0036,0.092,649,0.745,0.000,0.820,0.377,2.98,4.70,3.46,0.86,0.431,2.33,1.26,2.10,0.773,0.00612,4.81,223.7474,7379.81,94832.8,139882.8,65.402,121.3997,262.666,315.837,0.940,0.289,22.3,23.496,202.946,408,1120.0,45.96,10.753,126.123,2818.4,86.943,0.135,2.00,6.3463,24357.2,1.0871,0.5375,11.86,1.374,0.134,1.3183,0.0000,0.486,0.072,0.267,0.0000,7.73,0.69,4,11,18,61
300000,3759,1.911,0.632,9.47,271516,256605,3,10947,4040,1804469,652561.4,1648007.4,0.015,0.844,0.032,0.109,101,20.31,10.46,2.17,2.21,3.02,4.11,0.11,1.00,7.54,5.55,0.98,1.13,0.117,0.131,1811,0.171,0.029,0.933,0.000,0.038,310496,250059,4,0.761,0.048,0.026,648045,0.141,1.681,0.039,22.49,102569,147,0.913,0.283,0.720,16843372,2.01,14.28,0.002,0.544,0.489,7.6,20.0,28.7,110.9,48256,0.184,0.00,0.0023,0.102,678,0.604,0.000,0.690,0.177,3.11,4.69,3.81,0.99,0.492,2.37,1.29,2.23,0.638,0.00592,2.98,136.0508,6124.11,103011.4,139882.8,26.106,61.1564,184.614,257.307,0.954,0.314,25.5,22.262,103.909,483,1279.2,28.12,14.999,60.108,2377.1,45.866,0.134,2.00,4.7318,17786.7,0.7276,0.4577,12.84,1.348,0.152,0.6817,0.0000,0.488,0.074,0.270,0.0000,7.69,0.62,5,13,18,63
310000,3955,1.854,0.717,9.62,375165,349042,44,17475,8408,2420610,990516.7,2401460.8,0.024,0.862,0.023,0.090,71,18.64,10.71,2.02,2.29,2.52,3.79,0.04,0.65,6.93,5.12,0.84,1.08,0.103,0.128,1815,0.147,0.026,0.932,0.002,0.041,584120,522973,4,0.821,0.045,0.008,554487,0.145,2.182,0.048,20.04,181758,170,0.992,0.316,0.744,33091500,1.96,15.39,0.001,0.519,0.429,6.1,17.2,28.7,125.7,45567,0.174,0.00,0.0036,0.092,598,0.739,0.000,0.821,0.374,2.93,4.62,3.44,0.85,0.431,2.35,1.27,2.14,0.767,0.00602,4.95,222.4250,7600.20,94717.5,139882.8,66.052,120.3440,261.989,310.324,0.966,0.286,22.5,23.817,202.622,384,912.1,57.22,10.901,124.952,2678.7,86.227,0.135,2.00,6.2175,24590.1,1.0700,0.5380,11.52,1.370,0.142,1.3183,0.0000,0.488,0.081,0.282,0.0000,7.74,0.70,4,11,17,59
320000,3562,1.882,0.630,9.39,269559,255961,0,10415,3576,1802811,654546.2,1640640.8,0.015,0.856,0.026,0.102,103,19.97,10.48,2.05,2.07,3.02,4.22,0.09,0.99,7.40,5.73,0.94,1.11,0.121,0.134,1749,0.163,0.023,0.940,0.000,0.036,306819,244370,4,0.763,0.106,0.013,720863,0.138,1.810,0.040,22.77,101174,145,0.910,0.280,0.722,16805709,1.97,14.53,0.001,0.545,0.475,7.3,19.6,28.7,101.3,44729,0.171,0.00,0.0025,0.097,589,0.600,0.000,0.696,0.172,3.07,4.73,3.66,0.94,0.476,2.35,1.27,2.18,0.634,0.00640,2.94,135.3812,5679.76,104512.1,139882.8,25.665,61.2720,184.343,256.818,0.958,0.317,23.3,22.787,103.822,493,1247.1,37.35,15.089,60.314,2805.2,45.759,0.135,2.00,4.7437,16896.9,0.7574,0.4556,12.56,1.362,0.135,0.6817,0.0000,0.494,0.074,0.305,0.0000,7.69,0.60,4,12,18,61
330000,3720,1.901,0.730,9.64,369970,343354,23,17830,8605,2388109,985925.2,2370717.8,0.015,0.877,0.019,0.088,71,18.99,10.87,1.96,2.09,2.56,3.84,0.08,1.05,7.32,5.97,0.86,1.09,0.105,0.132,1793,0.134,0.021,0.942,0.001,0.036,576537,514919,4,0.813,0.073,0.016,643016,0.141,2.426,0.048,19.94,184239,172,0.993,0.318,0.750,33065341,1.94,14.98,0.001,0.526,0.434,5.9,17.8,28.7,117.6,44338,0.169,0.00,0.0036,0.095,538,0.740,0.000,0.819,0.374,2.97,4.63,3.49,0.87,0.436,2.31,1.27,2.12,0.768,0.00635,4.73,218.4854,7403.30,95297.7,139882.8,66.040,120.6820,257.469,313.588,0.935,0.287,24.0,23.619,203.200,432,1089.1,128.47,10.992,125.279,2861.2,85.658,0.135,2.00,6.4844,24121.9,1.1114,0.5403,11.92,1.369,0.122,1.3183,0.0000,0.482,0.076,0.260,0.0000,7.67,0.63,4,11,18,64
340000,3467,1.939,0.681,9.60,267739,253253,0,10796,3943,1813965,652291.3,1637334.1,0.012,0.857,0.025,0.106,104,20.50,11.62,2.20,2.40,3.25,4.42,0.03,0.44,7.18,5.72,1.04,1.17,0.126,0.135,1794,0.155,0.025,0.929,0.001,0.045,305234,241074,2,0.791,0.022,0.010,537419,0.143,1.889,0.045,22.40,104089,152,0.903,0.272,0.715,16687561,2.02,14.46,0.002,0.553,0.502,7.3,20.1,29.6,165.2,43902,0.167,0.00,0.0026,0.098,597,0.599,0.000,0.697,0.173,3.09,4.74,3.70,1.05,0.506,2.39,1.29,2.24,0.633,0.00662,3.01,134.3107,6347.32,104056.2,139882.8,25.562,61.0500,183.458,256.550,0.953,0.320,24.5,22.944,103.554,479,1275.4,33.11,14.624,60.714,2898.9,45.884,0.135,2.00,4.7577,16494.8,0.7567,0.4543,12.66,1.370,0.124,0.6817,0.0000,0.491,0.078,0.283,0.0000,7.68,0.62,4,12,19,71
350000,4176,1.891,0.668,9.67,369257,339958,21,19334,9235,2292578,993502.4,2372392.8,0.021,0.852,0.028,0.100,71,19.02,10.85,2.04,2.13,2.75,4.18,0.05,0.84,6.88,5.23,0.89,1.11,0.109,0.135,1919,0.153,0.020,0.939,0.000,0.041,587543,525106,5,0.813,0.065,0.010,435859,0.141,1.997,0.043,19.13,185102,175,1.035,0.308,0.757,32644399,1.96,15.34,0.002,0.542,0.447,5.8,17.9,28.7,118.0,48934,0.187,0.00,0.0035,0.096,663,0.742,0.000,0.840,0.387,2.93,4.61,3.40,0.90,0.449,2.33,1.26,2.17,0.769,0.00551,4.65,222.7598,7170.89,94004.8,139882.8,65.811,121.5061,258.238,314.576,0.936,0.288,24.6,23.016,202.888,372,888.4,48.23,10.095,126.398,2300.2,87.400,0.135,2.00,6.0880,25423.6,1.0466,0.5544,11.72,1.377,0.130,1.3183,0.0000,0.491,0.076,0.270,0.0000,7.73,0.62,4,11,18,62
360000,3748,1.886,0.632,9.44,271113,257289,1,10827,3424,1809371,655093.1,1657397.5,0.013,0.847,0.028,0.112,103,20.16,10.98,2.17,2.36,2.93,4.14,0.09,0.95,7.33,5.44,0.96,1.13,0.118,0.133,1857,0.147,0.025,0.934,0.000,0.041,308421,243025,3,0.779,0.133,0.019,632273,0.151,1.675,0.041,22.60,102921,146,0.916,0.279,0.740,16875111,2.01,14.45,0.001,0.550,0.483,7.4,19.2,28.7,125.8,46894,0.179,0.00,0.0024,0.100,643,0.601,0.000,0.685,0.173,3.07,4.72,3.73,0.97,0.487,2.37,1.30,2.23,0.635,0.00607,3.00,137.0375,6023.46,103055.8,139882.8,25.869,60.9833,185.912,256.673,0.947,0.316,23.1,22.746,103.925,487,1293.5,27.52,14.970,60.220,2460.1,46.134,0.135,2.00,4.7684,17872.1,0.7473,0.4558,12.51,1.371,0.127,0.6817,0.0000,0.493,0.075,0.293,0.0000,7.69,0.58,5,12,18,63
370000,3897,1.859,0.710,9.66,369784,345884,22,16171,7558,2345051,991203.1,2374587.2,0.018,0.875,0.023,0.085,72,18.67,10.11,1.99,1.98,2.54,3.45,0.05,0.55,6.97,5.52,0.87,1.09,0.106,0.124,1788,0.149,0.024,0.936,0.002,0.038,579719,520852,3,0.815,0.040,0.019,641857,0.133,2.104,0.046,19.18,179881,170,1.013,0.313,0.746,33309863,1.95,15.28,0.001,0.522,0.439,6.3,17.6,28.7,103.6,45016,0.172,0.00,0.0036,0.101,597,0.742,0.000,0.815,0.378,2.93,4.60,3.38,0.88,0.440,2.35,1.26,2.14,0.769,0.00601,4.73,221.6414,7209.75,96236.3,139882.8,65.184,121.9623,259.123,318.926,0.962,0.295,23.2,23.429,203.005,426,1137.4,39.24,10.027,126.897,2742.2,87.115,0.135,2.00,5.9782,23297.0,1.0345,0.5429,11.55,1.382,0.127,1.3183,0.0000,0.486,0.071,0.295,0.0000,7.68,0.61,4,11,17,71
380000,3854,1.803,0.642,9.41,278046,264342,1,10123,3623,1802811,654026.0,1650445.5,0.014,0.856,0.025,0.105,102,18.78,10.22,2.02,2.22,2.70,3.56,0.08,0.88,6.77,5.41,0.99,1.10,0.119,0.128,1902,0.095,0.030,0.927,0.001,0.042,312908,238310,3,0.446,0.420,0.017,876604,0.137,1.759,0.039,22.60,103966,154,0.915,0.264,0.731,17242869,1.97,15.05,0.001,0.550,0.515,7.3,17.9,28.7,126.7,44592,0.170,0.00,0.0025,0.098,635,0.596,0.000,0.694,0.162,2.96,4.81,3.44,1.01,0.520,2.47,1.27,2.10,0.630,0.00591,2.93,135.6904,6037.27,103728.1,139882.8,25.753,60.9721,186.308,262.579,0.951,0.318,25.4,22.778,104.116,487,1208.0,28.04,14.890,60.405,2676.5,46.111,0.134,2.01,4.4662,17212.6,0.7668,0.4616,11.57,1.382,0.139,0.6817,0.0000,0.544,0.086,0.590,0.0000,7.69,0.56,4,11,17,60
390000,4362,1.721,0.701,9.97,428144,403908,9,14359,9360,2303465,952674.1,2367363.2,0.023,0.865,0.019,0.092,72,16.00,7.59,1.63,1.36,1.94,2.59,0.08,0.73,5.92,5.10,0.89,1.01,0.103,0.116,1765,0.181,0.020,0.926,0.001,0.053,609026,540228,3,0.843,0.029,0.022,1043771,0.141,2.223,0.045,19.10,167339,182,1.028,0.287,0.748,36378064,1.87,16.29,0.000,0.526,0.491,6.8,15.9,22.9,75.1,41725,0.159,0.00,0.0037,0.093,619,0.728,0.000,0.784,0.312,2.70,4.76,2.81,0.90,0.494,2.55,1.25,1.90,0.757,0.00533,4.90,218.3185,7214.12,95643.7,139882.8,65.229,121.8168,269.203,314.460,0.943,0.292,21.2,23.236,202.727,369,875.1,55.73,10.032,126.756,2836.8,83.761,0.135,2.00,5.4619,23824.9,1.0861,0.5806,9.57,1.446,0.133,1.3183,0.0000,0.612,0.046,0.987,0.0000,7.64,0.58,4,9,15,49
400000,4285,1.711,0.646,10.32,304703,294025,1,6503,4251,1656814,635486.9,1690405.2,0.016,0.840,0.022,0.122,97,17.10,8.36,1.70,1.50,2.26,2.97,0.21,1.54,5.76,4.77,1.01,1.07,0.113,0.116,1932,0.163,0.024,0.921,0.002,0.053,334502,273853,2,0.851,0.036,0.053,1269931,0.128,1.727,0.040,21.62,108617,162,1.020,0.256,0.731,19676518,1.89,16.80,0.000,0.570,0.535,7.8,16.9,23.9,99.3,42538,0.162,0.00,0.0026,0.093,653,0.617,0.000,0.696,0.131,2.75,4.88,2.91,1.02,0.537,2.58,1.23,1.94,0.651,0.00485,3.22,140.0118,6075.73,102776.6,139882.8,26.613,61.7842,192.149,234.669,0.932,0.315,23.2,20.781,102.746,456,1140.7,34.62,13.703,60.228,2730.7,45.656,0.134,2.00,4.1297,17696.0,0.8012,0.5086,9.93,1.488,0.153,0.6817,0.0000,0.638,0.049,0.987,0.0000,7.86,0.59,4,10,16,62
410000,4508,1.719,0.702,10.59,440146,413530,8,15232,11153,2323881,946853.6,2426250.2,0.021,0.836,0.037,0.106,66,16.42,8.25,1.59,1.55,1.91,2.66,0.16,1.24,5.78,4.71,0.87,1.04,0.095,0.112,1927,0.162,0.018,0.929,0.000,0.053,620873,567386,5,0.854,0.018,0.042,2250241,0.137,2.199,0.046,17.82,198890,187,1.044,0.274,0.755,36785764,1.85,17.49,0.000,0.539,0.469,6.3,15.8,23.2,79.0,42574,0.162,0.00,0.0036,0.090,602,0.738,0.000,0.814,0.305,2.65,4.80,2.70,0.88,0.471,2.50,1.26,1.88,0.768,0.00500,4.92,221.9407,7223.37,95813.8,139882.8,65.473,122.3860,274.125,321.722,0.939,0.292,21.7,22.518,202.303,320,666.4,57.42,8.786,127.776,3045.5,84.749,0.134,2.00,5.1735,23322.1,1.1181,0.6004,9.44,1.508,0.153,1.3183,0.0000,0.645,0.054,0.987,0.0000,7.91,0.71,4,9,15,62
420000,4069,1.748,0.639,10.34,300027,287613,0,7857,4996,1646386,630039.4,1670425.0,0.018,0.821,0.035,0.126,96,17.39,8.56,1.69,1.60,2.22,2.99,0.23,1.44,6.04,5.08,1.02,1.07,0.108,0.113,1774,0.173,0.025,0.922,0.001,0.052,329725,280373,2,0.819,0.079,0.055,1802870,0.119,1.824,0.039,21.19,110887,164,1.015,0.239,0.733,19094324,1.88,16.69,0.000,0.567,0.537,7.9,17.0,24.3,84.9,41392,0.158,0.00,0.0026,0.090,593,0.620,0.000,0.716,0.132,2.79,4.98,2.92,1.02,0.538,2.55,1.25,1.92,0.654,0.00496,2.98,136.6175,5839.88,103493.2,139882.8,27.065,62.2391,188.294,234.796,0.939,0.320,22.4,20.169,103.463,411,1057.1,32.86,13.571,60.449,2906.2,45.355,0.135,2.00,4.2682,17367.2,0.8058,0.5189,10.17,1.485,0.165,0.6817,0.0000,0.643,0.047,0.992,0.0000,7.89,0.62,4,10,16,64
430000,4406,1.726,0.721,10.53,416213,395860,10,11289,8717,2209447,931793.8,2305832.5,0.017,0.846,0.027,0.110,69,16.44,7.96,1.70,1.36,2.03,2.68,0.19,1.60,5.48,4.79,0.95,1.02,0.104,0.113,1726,0.176,0.021,0.927,0.000,0.052,578820,526556,3,0.882,0.015,0.044,2256764,0.136,2.189,0.048,17.61,178745,186,1.044,0.275,0.764,35035938,1.92,17.30,0.000,0.560,0.522,7.4,15.8,22.4,99.8,41395,0.158,0.00,0.0039,0.090,568,0.730,0.000,0.786,0.297,2.63,4.82,2.70,0.96,0.523,2.63,1.26,1.96,0.760,0.00501,4.86,209.9284,7553.08,95317.1,139882.8,64.540,123.6806,261.125,317.228,0.940,0.289,21.6,22.096,202.621,337,826.8,44.65,8.558,128.981,2853.2,82.673,0.136,2.00,5.3738,23677.0,1.1047,0.5925,9.40,1.511,0.143,1.3183,0.0000,0.648,0.049,0.990,0.0000,7.87,0.56,4,9,14,63
440000,4190,1.740,0.658,10.28,297569,287763,1,6084,3937,1661518,632242.9,1665994.0,0.017,0.821,0.027,0.135,98,17.17,8.13,1.73,1.49,2.25,2.77,0.20,1.36,5.83,4.81,1.06,1.08,0.112,0.112,1709,0.182,0.025,0.923,0.002,0.050,326998,270191,2,0.809,0.041,0.054,2063901,0.122,1.873,0.042,20.97,106799,170,1.003,0.231,0.741,18761538,1.92,16.42,0.000,0.564,0.564,7.9,17.2,23.2,105.5,41897,0.160,0.00,0.0026,0.101,624,0.615,0.000,0.686,0.133,2.76,4.89,2.96,1.07,0.567,2.60,1.24,1.97,0.650,0.00489,3.13,136.8393,6159.36,103187.4,139882.8,26.394,62.4504,188.331,241.655,0.926,0.319,24.0,20.504,103.088,341,770.2,30.68,13.167,61.200,3262.9,45.714,0.135,2.00,4.0943,17155.2,0.8037,0.5081,10.00,1.479,0.170,0.6817,0.0000,0.643,0.043,0.990,0.0000,7.79,0.56,4,10,16,64
450000,4273,1.746,0.741,10.54,408781,388400,9,11338,8951,2158155,934429.8,2288466.8,0.030,0.830,0.032,0.108,69,16.43,7.91,1.73,1.43,2.06,2.55,0.18,1.28,5.29,4.20,0.99,1.06,0.104,0.110,1710,0.184,0.019,0.924,0.001,0.056,580763,524948,4,0.853,0.055,0.042,2270838,0.137,2.308,0.049,17.27,180464,194,1.060,0.266,0.737,34013483,1.93,17.51,0.000,0.545,0.523,6.6,16.0,22.9,92.5,39598,0.151,0.00,0.0041,0.095,601,0.730,0.000,0.791,0.311,2.65,4.85,2.65,1.00,0.527,2.65,1.27,1.96,0.760,0.00505,4.76,209.4600,7474.77,96243.1,139882.8,64.470,124.4748,257.580,316.014,0.955,0.297,21.0,21.596,202.644,357,874.4,61.17,8.465,129.496,3200.2,83.306,0.134,2.00,5.2916,22611.0,1.1164,0.5981,9.27,1.506,0.148,1.3183,0.0000,0.645,0.047,0.990,0.0000,7.90,0.58,4,9,14,62
460000,4003,1.828,0.612,10.06,285544,275450,1,6126,4237,1584025,628594.8,1615272.4,0.018,0.802,0.038,0.141,99,18.25,9.25,1.58,1.58,2.45,3.52,0.29,2.06,6.53,5.15,1.09,1.26,0.110,0.122,2087,0.079,0.025,0.926,0.001,0.048,314117,252231,3,0.725,0.003,0.052,1585067,0.134,1.759,0.039,20.63,103422,178,1.020,0.226,0.734,18048846,1.77,17.06,0.000,0.558,0.504,7.9,17.4,26.4,106.5,43457,0.166,0.00,0.0024,0.087,621,0.618,0.000,0.724,0.135,2.90,4.93,3.34,1.09,0.508,2.49,1.24,1.76,0.653,0.00490,3.07,134.8613,6002.81,101419.3,139882.8,26.952,62.5685,184.843,234.581,0.932,0.311,20.8,19.612,103.205,286,643.4,32.90,12.974,61.033,2809.2,45.613,0.134,2.00,4.9057,19637.4,0.8759,0.5144,10.86,1.478,0.220,0.6817,0.0000,0.658,0.062,0.988,0.0000,8.15,0.89,4,10,17,63
470000,4360,1.738,0.721,10.21,404876,380053,4,15012,9450,2135447,936442.1,2338325.5,0.034,0.785,0.061,0.120,68,16.65,9.15,1.66,1.64,2.14,3.20,0.17,1.31,5.62,5.00,0.99,1.17,0.102,0.116,2073,0.057,0.021,0.928,0.002,0.049,577423,500365,4,0.805,0.074,0.036,1894432,0.160,2.135,0.048,17.23,182764,202,1.095,0.252,0.742,33837807,1.86,17.49,0.001,0.532,0.480,5.7,16.3,26.4,91.6,41785,0.159,0.00,0.0038,0.097,605,0.741,0.000,0.846,0.314,2.69,4.78,2.77,0.99,0.482,2.58,1.26,1.87,0.771,0.00476,4.91,218.3718,7371.22,95068.0,139882.8,66.196,123.4948,267.330,307.864,0.927,0.297,20.0,20.754,201.937,415,998.0,52.09,8.041,127.649,2832.5,84.648,0.134,2.00,5.4944,23955.7,1.1476,0.6203,9.58,1.485,0.186,1.3183,0.0000,0.641,0.069,0.977,0.0000,7.95,0.86,3,9,15,81
480000,4130,1.750,0.619,9.97,294985,284737,1,6356,4121,1646712,636888.1,1681743.8,0.019,0.817,0.036,0.128,98,17.61,8.47,1.60,1.53,2.27,2.94,0.15,1.10,6.44,5.36,1.08,1.19,0.109,0.116,2011,0.082,0.025,0.926,0.001,0.048,323804,252832,3,0.747,0.093,0.039,1424156,0.139,1.865,0.038,21.16,101227,170,1.021,0.239,0.748,19154422,1.82,16.86,0.000,0.557,0.528,7.6,16.9,26.4,100.5,43206,0.165,0.00,0.0024,0.092,617,0.623,0.000,0.732,0.133,2.82,4.88,3.14,1.09,0.530,2.51,1.25,1.83,0.657,0.00489,3.11,139.6518,5833.42,102482.4,139882.8,26.922,62.1947,191.251,238.451,0.944,0.313,22.4,20.208,103.311,336,849.4,34.76,13.338,60.503,2872.6,46.109,0.135,2.00,4.4944,18561.9,0.8287,0.5119,10.46,1.468,0.208,0.6817,0.0000,0.645,0.067,0.974,0.0000,8.00,0.78,4,10,16,59
490000,4373,1.749,0.664,10.23,416233,394185,14,12126,9665,2180446,940797.1,2340015.0,0.021,0.830,0.036,0.112,69,16.64,8.31,1.62,1.53,2.11,2.77,0.20,1.68,5.77,4.79,1.00,1.15,0.105,0.116,2015,0.092,0.021,0.931,0.000,0.047,585654,504955,2,0.829,0.006,0.038,1723859,0.159,1.887,0.045,18.08,177172,189,1.073,0.268,0.734,35312762,1.84,17.29,0.001,0.558,0.500,6.5,16.0,26.4,150.2,42399,0.162,0.00,0.0037,0.097,591,0.735,0.000,0.809,0.305,2.69,4.81,2.87,1.01,0.504,2.52,1.24,1.87,0.764,0.00500,4.98,216.8100,6704.54,97440.4,139882.8,65.702,122.9334,267.084,311.781,0.935,0.296,19.6,21.868,202.482,316,775.1,31.01,8.966,127.222,2789.1,83.877,0.134,2.00,5.1313,22439.3,1.0394,0.6037,9.70,1.489,0.180,1.3183,0.0000,0.645,0.060,0.987,0.0000,7.94,0.80,4,9,15,56
500000,3738,1.769,0.641,10.11,287016,277733,0,6043,3875,1596457,629609.6,1618997.9,0.015,0.809,0.034,0.142,97,17.91,8.99,1.65,1.64,2.49,3.42,0.36,2.11,6.09,5.16,1.15,1.25,0.114,0.121,1935,0.070,0.024,0.922,0.001,0.053,312308,245210,2,0.751,0.040,0.067,2182217,0.138,1.913,0.042,20.86,102074,173,1.014,0.238,0.710,18248106,1.82,17.01,0.001,0.557,0.528,7.6,17.1,26.4,99.4,39598,0.151,0.00,0.0028,0.086,602,0.617,0.000,0.719,0.126,2.84,5.00,3.10,1.15,0.529,2.57,1.24,1.82,0.652,0.00528,3.16,135.0476,5975.09,103500.1,139882.8,26.737,62.6464,185.740,232.568,0.950,0.319,19.7,19.746,102.996,320,767.1,28.78,12.894,60.932,3202.1,45.454,0.135,2.00,4.7902,17905.8,0.8700,0.5124,10.59,1.482,0.210,0.6817,0.0000,0.655,0.057,0.983,0.0000,8.07,0.82,4,10,16,69
