step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max
260000,2542,2.523,0.795,30.15,78745,75907,609,106,2523,39106,398362.4,955477.0,0.013,0.725,0.006,0.256,40,28.86,13.21,0.04,0.57,0.64,1.41,0.03,0.52,13.70,6.75,0.00,0.00,0.028,0.065,962,0.188,0.005,0.980,0.001,0.015,123244,117378,30,0.105,0.400,0.007,147175,0.181,2.090,0.071,6.74,79477,97,24.433,0.755,0.772,20614823,1.01,44.37,0.000,0.156,0.000,16.0,24.0,46.0,149.0,36619,0.140,0.00,0.0011,0.018,12,0.968,0.000,0.657,0.363,6.67,15.74,15.39,0.00,0.001,1.01,1.01,1.01,0.969,0.00055,0.79,134.0459,4821.38,58105.7,137121.5,62.086,50.9161,119.558,143.338,0.649,0.192,1.9,1.406,105.424,1511,6801.7,35.41,5.627,42.070,801.3,33.802,0.134,2.00,22.8616,58114.2,1.8584,0.9874,14.41,2.000,0.000,0.6817,0.0000,0.209,0.179,0.071,0.0000,16.00,0.00,8,12,23,84
270000,2965,2.352,1.024,30.67,115862,109038,1395,323,4683,74941,607174.5,1469589.5,0.011,0.732,0.007,0.251,27,23.26,8.25,0.03,0.33,0.50,1.32,0.01,0.20,11.08,4.09,0.00,0.00,0.023,0.056,599,0.426,0.001,0.984,0.000,0.015,248929,238929,35,0.109,0.088,0.005,178571,0.180,2.534,0.087,6.83,157917,91,19.610,0.780,0.938,36206623,1.00,47.50,0.000,0.105,0.000,16.0,24.0,28.0,122.0,34426,0.131,0.00,0.0018,0.009,1,0.980,0.000,0.713,0.535,6.36,15.79,15.37,0.00,0.000,1.00,1.00,1.01,0.980,0.00047,1.51,208.1449,6152.32,22275.6,137121.5,143.624,65.8732,181.548,154.386,0.425,0.070,1.2,1.406,205.651,2389,9150.5,47.42,4.826,64.036,349.8,58.600,0.134,2.00,30.2582,89715.5,2.8492,1.2648,11.61,2.000,0.000,1.3183,0.0000,0.229,0.202,0.103,0.0000,16.00,0.00,8,12,14,61
280000,2729,2.410,0.795,29.82,82656,80043,596,148,2105,48609,410723.8,1008641.7,0.011,0.737,0.007,0.244,41,27.50,11.73,0.09,0.81,0.91,1.75,0.03,0.46,12.65,5.84,0.00,0.03,0.038,0.070,1062,0.204,0.006,0.979,0.001,0.014,128066,122059,29,0.164,0.303,0.008,190079,0.188,2.027,0.068,6.70,81105,89,20.750,0.777,0.808,21959952,1.01,45.01,0.000,0.216,0.001,16.0,24.0,42.0,123.9,37330,0.142,0.00,0.0012,0.021,4,0.968,0.000,0.634,0.357,6.62,15.92,15.63,0.00,0.002,1.01,1.01,1.02,0.968,0.00054,0.84,139.4129,4323.49,57136.4,137121.5,61.509,51.3534,125.448,148.267,0.565,0.190,1.4,1.476,105.954,1675,7226.8,35.77,5.445,42.647,645.0,35.225,0.135,2.00,21.5756,58879.9,1.8306,1.0122,13.68,2.000,0.000,0.6817,0.0000,0.252,0.224,0.147,0.0000,16.00,0.00,8,12,20,59
290000,3002,2.375,0.967,30.57,115321,108753,1430,359,4506,79497,603927.7,1451244.6,0.010,0.745,0.007,0.238,27,24.57,15.36,0.07,0.72,0.36,1.06,0.09,0.88,11.75,7.19,0.00,0.00,0.018,0.056,663,0.403,0.004,0.980,0.001,0.015,244328,236507,28,0.135,0.162,0.022,264403,0.200,2.609,0.083,7.05,152536,72,18.255,0.802,0.904,36397439,1.01,46.79,0.000,0.091,0.000,16.0,24.0,30.0,480.0,36815,0.140,0.00,0.0017,0.009,95,0.978,0.000,0.675,0.529,6.41,15.75,15.39,0.00,0.001,1.01,1.01,1.01,0.979,0.00046,1.58,205.4293,6188.95,22895.6,137121.5,144.621,64.9742,179.676,150.546,0.615,0.070,1.9,1.390,205.220,2064,8156.4,57.29,5.053,62.734,608.0,57.401,0.135,2.00,29.9077,89782.8,2.7407,1.1363,12.26,2.000,0.000,1.3183,0.0000,0.202,0.219,0.117,0.0000,16.00,0.00,8,12,15,240
300000,2471,2.591,0.884,29.98,77181,74750,592,79,2291,26745,402900.1,945158.9,0.014,0.723,0.010,0.253,43,28.81,11.97,0.08,0.75,0.49,1.31,0.02,0.38,13.74,6.10,0.00,0.06,0.022,0.063,891,0.202,0.006,0.980,0.000,0.014,121705,116059,29,0.074,0.471,0.008,227266,0.197,2.095,0.074,7.18,78056,84,35.340,0.785,0.786,20327521,1.02,44.24,0.000,0.123,0.000,16.0,24.0,44.0,116.0,35434,0.135,0.00,0.0012,0.019,5,0.967,0.000,0.626,0.368,6.69,15.80,15.20,0.00,0.001,1.02,1.02,1.02,0.968,0.00058,0.82,134.9134,4490.38,58360.0,137121.5,60.679,52.3079,119.385,146.931,0.531,0.197,1.2,1.426,106.032,2149,8479.2,38.66,5.836,43.005,700.0,34.147,0.134,2.00,22.8456,56451.5,1.8274,1.0026,14.34,2.000,0.000,0.6817,0.0000,0.249,0.221,0.141,0.0000,16.00,0.00,8,12,22,58
310000,2922,2.417,0.988,30.31,110221,103955,1334,318,4163,67284,622048.6,1446331.2,0.019,0.691,0.012,0.278,28,24.48,9.46,0.07,0.72,0.54,1.17,0.01,0.31,11.55,4.57,0.00,0.02,0.025,0.056,748,0.300,0.003,0.979,0.001,0.017,246208,236132,38,0.191,0.134,0.003,173896,0.186,2.394,0.086,7.59,151386,45,21.496,0.805,0.918,33098425,1.01,46.58,0.000,0.126,0.000,16.0,24.0,32.0,150.0,35571,0.136,0.00,0.0018,0.010,17,0.979,0.000,0.722,0.553,6.38,15.79,15.38,0.00,0.002,1.01,1.01,1.02,0.979,0.00047,1.54,206.9950,5726.42,23843.5,137121.5,142.096,67.5325,178.583,156.102,0.498,0.074,1.2,1.374,205.622,2283,8941.5,41.48,5.559,64.768,454.1,59.054,0.135,2.00,30.3198,88594.4,2.7601,1.3135,12.17,2.000,0.000,1.3183,0.0000,0.205,0.184,0.084,0.0000,16.00,0.00,8,12,16,75
320000,2458,2.565,0.851,30.07,77524,75223,554,140,2071,43536,402807.6,945588.1,0.019,0.695,0.014,0.273,43,28.53,12.32,0.09,0.76,0.73,1.52,0.01,0.24,13.34,6.32,0.00,0.03,0.032,0.064,937,0.161,0.006,0.982,0.000,0.013,121385,116381,24,0.218,0.212,0.006,131645,0.187,2.137,0.079,7.08,76510,45,21.720,0.757,0.780,19442750,1.02,44.42,0.000,0.169,0.001,18.0,24.0,42.0,152.0,34854,0.133,0.00,0.0012,0.026,4,0.965,0.000,0.612,0.364,6.79,15.82,15.56,0.00,0.003,1.01,1.02,1.02,0.965,0.00061,0.82,133.1992,4945.21,59048.0,137121.5,61.083,51.8066,119.242,146.362,0.585,0.199,1.2,1.498,105.830,1685,7758.7,38.50,5.910,42.708,686.1,34.017,0.135,2.00,22.9574,56429.2,1.8931,0.9664,14.18,2.000,0.000,0.6817,0.0000,0.194,0.166,0.061,0.0000,16.00,0.00,9,12,21,76
330000,2933,2.431,0.969,30.46,112179,106522,1389,396,3397,85271,616953.2,1441625.8,0.022,0.714,0.011,0.253,27,25.15,12.23,0.10,1.07,0.55,1.14,0.04,0.65,11.81,5.77,0.00,0.00,0.026,0.058,675,0.348,0.002,0.982,0.000,0.015,241213,233933,25,0.343,0.097,0.009,184661,0.206,2.580,0.080,7.53,147567,61,16.906,0.788,0.914,34193966,1.02,46.49,0.000,0.111,0.000,16.0,24.0,32.0,189.2,36644,0.140,0.00,0.0018,0.010,56,0.976,0.000,0.634,0.536,6.57,15.80,15.61,0.00,0.002,1.01,1.02,1.02,0.977,0.00053,1.66,204.9659,6828.29,22948.4,137121.5,142.710,66.4629,179.573,157.060,0.677,0.070,1.9,1.551,204.587,1926,7775.3,49.82,5.542,64.096,528.2,58.358,0.135,2.00,30.5805,89692.5,2.7739,1.0885,12.49,2.000,0.001,1.3183,0.0000,0.209,0.166,0.063,0.0000,16.00,0.00,8,12,15,89
340000,2674,2.560,0.877,30.01,80712,78354,588,174,1855,49507,407491.4,987700.9,0.019,0.709,0.012,0.260,42,28.11,12.09,0.08,0.84,0.77,1.67,0.08,0.92,13.09,6.04,0.00,0.00,0.032,0.067,921,0.195,0.007,0.973,0.001,0.018,126794,122155,20,0.344,0.230,0.018,299643,0.199,2.214,0.081,6.92,80319,55,19.951,0.810,0.806,20462511,1.02,44.76,0.000,0.171,0.000,18.0,24.0,40.0,168.0,37475,0.143,0.00,0.0012,0.018,12,0.963,0.000,0.577,0.365,6.79,15.81,15.63,0.00,0.001,1.01,1.01,1.02,0.964,0.00059,0.88,137.2906,4683.18,56330.7,137121.5,60.971,51.5974,123.157,147.290,0.640,0.190,2.1,1.581,105.709,1810,8283.7,47.00,5.494,42.923,723.3,34.958,0.136,2.00,21.7176,58073.0,1.8010,0.9348,14.01,2.000,0.000,0.6817,0.0000,0.211,0.165,0.064,0.0000,16.00,0.00,9,12,20,84
350000,3011,2.410,0.878,30.25,113921,108127,1373,399,3685,77040,626082.2,1455111.8,0.018,0.735,0.012,0.235,28,24.74,11.70,0.07,0.86,0.51,1.23,0.04,0.51,11.69,5.54,0.00,0.00,0.024,0.060,672,0.398,0.001,0.982,0.001,0.015,243199,235549,20,0.318,0.144,0.013,396249,0.205,2.404,0.071,8.34,149161,65,18.888,0.817,0.916,35449434,1.01,46.80,0.000,0.096,0.000,16.0,24.0,30.0,234.0,37092,0.141,0.00,0.0018,0.013,69,0.975,0.000,0.643,0.533,6.43,15.77,15.58,0.00,0.001,1.01,1.01,1.01,0.975,0.00059,1.80,208.2071,5825.66,22995.8,137121.5,141.318,67.7778,182.292,158.714,0.625,0.072,1.4,1.766,205.273,1873,7117.1,47.81,6.156,64.540,502.6,58.534,0.136,2.00,30.2184,90987.5,2.7533,1.1169,12.32,2.000,0.001,1.3183,0.0000,0.199,0.170,0.065,0.0000,16.00,0.00,8,12,15,97
360000,2648,2.465,0.749,29.85,81715,79336,582,175,1985,55331,418829.7,996958.9,0.021,0.725,0.013,0.242,44,27.65,12.48,0.10,0.92,0.96,1.55,0.03,0.37,12.65,6.26,0.00,0.02,0.040,0.067,962,0.172,0.005,0.982,0.000,0.013,127720,122764,26,0.335,0.179,0.011,378191,0.194,1.789,0.064,7.46,79617,52,18.018,0.766,0.802,20939363,1.02,45.16,0.000,0.195,0.000,16.0,24.0,42.0,208.0,36371,0.139,0.00,0.0013,0.015,10,0.962,0.000,0.588,0.363,6.69,15.80,15.63,0.00,0.003,1.02,1.01,1.02,0.963,0.00071,0.88,138.7465,4398.46,58722.6,137121.5,59.621,52.8876,125.026,149.728,0.563,0.200,1.7,1.872,106.540,1645,6484.2,25.55,6.097,43.731,678.7,35.466,0.135,2.00,21.9550,58136.8,1.8783,0.9385,13.74,2.000,0.000,0.6817,0.0000,0.210,0.165,0.058,0.0000,16.00,0.00,8,12,20,104
370000,2996,2.424,0.907,30.69,115468,109550,1445,461,3664,93656,629267.5,1463428.2,0.014,0.766,0.009,0.211,29,24.07,8.68,0.04,0.41,0.46,1.15,0.04,0.50,11.48,4.41,0.00,0.02,0.022,0.059,644,0.448,0.001,0.982,0.000,0.017,243552,237032,19,0.239,0.155,0.011,378150,0.205,2.349,0.073,8.44,147574,51,15.626,0.792,0.924,37079162,1.01,47.09,0.000,0.105,0.000,16.0,24.0,32.0,182.0,35999,0.137,0.00,0.0018,0.010,30,0.974,0.000,0.620,0.527,6.46,15.86,15.58,0.00,0.000,1.01,1.01,1.01,0.975,0.00063,1.88,209.2125,6294.49,23854.0,137121.5,140.738,67.9917,184.053,159.115,0.517,0.077,1.4,1.897,206.360,2005,7066.7,47.69,5.993,64.935,446.8,59.160,0.136,2.00,29.9410,89703.2,2.7380,0.9668,12.02,2.000,0.000,1.3183,0.0000,0.198,0.201,0.085,0.0000,16.00,0.00,8,12,16,91
380000,2596,2.565,0.766,29.98,80365,77966,607,117,2075,43940,412052.6,988333.3,0.017,0.733,0.010,0.240,43,29.01,12.21,0.10,0.91,0.82,1.70,0.04,0.41,13.47,6.11,0.00,0.00,0.033,0.066,960,0.201,0.006,0.975,0.001,0.018,126947,121977,24,0.240,0.283,0.015,304607,0.216,1.878,0.068,7.06,79903,35,22.493,0.863,0.804,21051002,1.02,44.43,0.000,0.175,0.000,18.0,24.0,44.0,132.9,37459,0.143,0.00,0.0012,0.022,18,0.964,0.000,0.588,0.369,6.82,15.77,15.60,0.00,0.002,1.02,1.01,1.02,0.964,0.00062,0.87,138.2778,4072.12,57918.3,137121.5,60.878,51.7348,123.601,143.680,0.591,0.196,1.1,1.616,106.269,1665,6980.5,31.73,5.588,42.887,770.6,35.169,0.135,2.00,22.5285,58484.0,1.8325,0.9397,14.43,2.000,0.000,0.6817,0.0000,0.199,0.196,0.100,0.0000,16.00,0.00,9,12,22,64
390000,3000,2.383,0.877,30.56,111153,105393,1433,333,3590,70767,623601.6,1441923.5,0.015,0.728,0.008,0.249,28,24.39,10.56,0.05,0.53,0.39,1.03,0.02,0.34,11.70,5.36,0.00,0.02,0.020,0.059,612,0.453,0.003,0.982,0.000,0.016,241734,234445,30,0.193,0.208,0.008,400462,0.208,2.258,0.075,8.10,150463,62,20.376,0.790,0.912,34572978,1.01,47.04,0.000,0.088,0.000,16.0,24.0,32.0,176.0,36482,0.139,0.00,0.0018,0.006,54,0.975,0.000,0.664,0.541,6.48,15.82,15.46,0.00,0.001,1.01,1.01,1.01,0.975,0.00057,1.69,207.2108,5612.09,22919.5,137121.5,141.968,67.1318,180.108,156.299,0.517,0.072,1.5,1.707,206.151,1974,7512.7,39.67,5.928,64.239,431.8,58.601,0.134,2.00,30.4074,91222.3,2.7776,1.0737,12.16,2.000,0.000,1.3183,0.0000,0.225,0.239,0.158,0.0000,16.00,0.00,8,12,16,88
400000,2643,2.590,0.814,29.60,78494,76223,586,107,1935,34927,413017.5,991961.8,0.019,0.678,0.008,0.295,42,28.69,13.43,0.11,0.81,0.69,1.49,0.12,2.25,13.37,6.77,0.00,0.00,0.029,0.060,923,0.185,0.005,0.978,0.000,0.017,126877,121592,20,0.331,0.258,0.018,291727,0.210,2.137,0.072,6.98,80572,55,28.401,0.785,0.790,19331071,1.02,44.63,0.000,0.158,0.000,18.0,24.0,42.0,304.0,37785,0.144,0.00,0.0012,0.018,27,0.962,0.000,0.575,0.384,6.77,15.83,15.55,0.00,0.002,1.02,1.02,1.02,0.962,0.00060,0.86,139.4028,4855.89,56391.5,137121.5,61.285,51.3135,123.729,146.968,0.613,0.193,1.5,1.578,106.238,1675,7130.9,50.22,5.563,42.564,745.7,35.330,0.135,2.00,22.3365,59035.4,1.8245,1.0057,14.30,2.000,0.000,0.6817,0.0000,0.211,0.183,0.090,0.0000,16.00,0.00,9,12,21,152
410000,3048,2.384,0.842,29.83,113128,107134,1403,383,3803,78642,625184.4,1460945.1,0.022,0.713,0.007,0.258,29,24.30,9.15,0.09,0.86,0.50,1.15,0.06,0.80,11.45,4.54,0.00,0.02,0.024,0.061,650,0.442,0.002,0.978,0.000,0.020,243786,236544,22,0.552,0.059,0.017,338076,0.214,2.242,0.070,8.05,149807,76,18.577,0.794,0.915,34105930,1.02,47.08,0.000,0.095,0.000,16.0,24.0,30.0,141.4,36890,0.141,0.00,0.0018,0.010,51,0.972,0.000,0.618,0.537,6.47,15.78,15.63,0.00,0.001,1.02,1.02,1.02,0.972,0.00060,1.76,208.7993,5822.66,22545.1,137121.5,141.726,67.2818,182.815,157.640,0.591,0.070,2.2,1.838,206.197,1811,6785.7,44.49,5.794,64.456,476.9,58.914,0.135,2.00,30.1931,92028.7,2.7535,1.1023,12.10,1.999,0.014,1.3183,0.0000,0.165,0.122,0.017,0.0000,16.00,0.00,8,12,15,74
420000,2689,2.474,0.908,29.19,81709,79112,595,183,2178,54982,402817.5,1005309.9,0.026,0.704,0.008,0.262,42,27.32,14.08,0.07,0.61,0.97,1.69,0.06,0.60,12.51,7.20,0.00,0.00,0.043,0.076,935,0.208,0.006,0.970,0.001,0.024,129286,124595,15,0.547,0.213,0.017,401861,0.216,2.263,0.083,6.61,81477,56,18.284,0.776,0.780,20215315,1.02,45.38,0.000,0.200,0.000,18.0,24.0,40.0,329.8,36628,0.140,0.00,0.0012,0.024,14,0.960,0.000,0.576,0.370,6.66,15.78,15.66,0.00,0.002,1.02,1.02,1.02,0.960,0.00062,0.90,137.9400,5045.54,56803.6,137121.5,61.796,50.7446,123.966,145.550,0.624,0.193,2.3,1.677,105.853,1877,8485.2,35.44,5.091,42.389,735.1,34.942,0.135,2.00,21.3160,57318.6,1.8572,1.0090,13.62,2.000,0.000,0.6817,0.0000,0.177,0.106,0.007,0.0000,16.00,0.00,9,12,20,165
430000,3027,2.334,0.852,29.53,118013,111564,1469,466,4176,90924,626031.2,1454291.1,0.022,0.739,0.008,0.231,28,24.46,10.14,0.05,0.54,0.52,1.42,0.09,0.88,11.56,4.79,0.00,0.00,0.023,0.060,618,0.475,0.003,0.977,0.000,0.020,241592,235880,12,0.640,0.077,0.020,455231,0.235,2.143,0.074,8.56,147308,72,15.995,0.777,0.903,35601976,1.01,47.10,0.000,0.098,0.000,16.0,24.0,28.0,128.0,37007,0.141,0.00,0.0018,0.016,65,0.970,0.000,0.572,0.513,6.49,15.84,15.67,0.00,0.001,1.01,1.01,1.01,0.971,0.00066,1.97,207.8126,5080.80,21714.8,137121.5,140.868,67.6587,184.315,161.844,0.659,0.067,2.4,1.987,204.934,1830,7534.9,38.75,6.218,64.594,517.5,58.491,0.136,2.00,30.6927,92906.9,2.8141,0.9724,12.23,2.000,0.000,1.3183,0.0000,0.176,0.114,0.009,0.0000,16.00,0.00,8,12,14,66
440000,2692,2.459,0.826,28.92,83236,80239,644,195,2493,52864,406888.6,997263.7,0.025,0.713,0.010,0.252,43,26.85,11.47,0.10,0.72,0.89,1.42,0.05,0.65,12.32,5.90,0.00,0.05,0.039,0.065,882,0.207,0.006,0.977,0.000,0.017,128277,123778,14,0.569,0.155,0.013,386653,0.230,2.011,0.076,6.95,80060,54,18.865,0.790,0.798,20536236,1.02,45.70,0.000,0.188,0.001,18.0,24.0,40.0,174.0,35955,0.137,0.00,0.0012,0.017,28,0.959,0.000,0.543,0.354,6.64,15.77,15.60,0.00,0.003,1.02,1.02,1.03,0.959,0.00064,0.92,138.0264,4390.40,56287.3,137121.5,61.150,51.3449,124.288,147.422,0.672,0.188,1.9,1.728,105.825,1731,7673.3,40.52,5.461,42.664,777.8,34.854,0.134,2.00,22.0058,59239.5,1.9412,0.9300,13.36,2.000,0.000,0.6817,0.0000,0.210,0.136,0.032,0.0000,16.00,0.00,9,12,19,87
450000,3032,2.355,0.915,29.65,117384,111079,1425,440,4100,88999,626915.1,1451183.6,0.027,0.727,0.009,0.237,28,24.30,9.63,0.05,0.52,0.51,1.33,0.08,1.07,11.50,4.67,0.00,0.05,0.023,0.057,601,0.451,0.002,0.980,0.000,0.017,240893,234797,18,0.430,0.144,0.017,522107,0.226,2.540,0.073,8.64,146748,70,16.306,0.777,0.905,34807784,1.01,47.19,0.000,0.095,0.001,16.0,24.0,30.0,144.0,36805,0.140,0.00,0.0018,0.011,83,0.971,0.000,0.588,0.514,6.52,15.77,15.58,0.00,0.002,1.01,1.01,1.01,0.972,0.00063,1.90,207.7094,6336.42,21641.0,137121.5,140.782,67.9488,183.783,163.145,0.653,0.065,2.0,1.896,205.422,1911,7199.8,59.71,6.254,64.668,558.8,58.477,0.134,2.00,30.3004,91870.8,2.7808,1.0024,12.14,2.000,0.000,1.3183,0.0000,0.182,0.134,0.032,0.0000,16.00,0.00,8,12,15,72
460000,2803,2.402,0.760,29.03,82657,79880,591,168,2247,52267,411504.7,999996.1,0.031,0.692,0.011,0.266,43,26.77,10.88,0.11,0.79,0.99,1.72,0.10,1.05,12.14,5.61,0.00,0.10,0.042,0.074,1022,0.207,0.006,0.973,0.001,0.021,128687,124085,23,0.544,0.178,0.025,497103,0.219,1.974,0.068,7.32,80483,98,19.132,0.815,0.811,19914385,1.03,45.53,0.000,0.215,0.001,16.0,24.0,40.0,132.0,37371,0.143,0.00,0.0012,0.017,12,0.957,0.000,0.535,0.362,6.60,15.71,15.66,0.01,0.004,1.03,1.02,1.03,0.957,0.00065,0.94,138.6051,4558.13,58465.9,137121.5,60.145,52.4651,124.764,148.365,0.635,0.195,2.1,1.824,106.233,1447,6549.0,27.41,5.862,43.289,747.1,34.871,0.134,2.00,20.6827,57973.7,1.8360,0.9611,13.33,2.000,0.002,0.6817,0.0000,0.197,0.118,0.021,0.0000,16.00,0.00,8,12,20,66
470000,3048,2.371,0.861,29.01,116362,110350,1440,437,3890,94988,622190.6,1459638.0,0.026,0.726,0.009,0.239,30,24.42,9.99,0.07,0.64,0.59,1.47,0.07,0.63,11.45,4.95,0.00,0.04,0.027,0.063,670,0.435,0.003,0.978,0.000,0.019,241856,236073,17,0.676,0.104,0.025,619790,0.228,2.381,0.074,8.15,144681,66,15.367,0.771,0.904,34712696,1.02,47.14,0.000,0.118,0.001,16.0,24.0,28.0,178.9,37127,0.142,0.00,0.0018,0.014,61,0.972,0.000,0.585,0.520,6.48,15.71,15.65,0.00,0.003,1.02,1.02,1.02,0.972,0.00060,1.84,207.3815,5820.06,21804.4,137121.5,141.804,66.8497,183.576,159.565,0.693,0.065,1.6,1.835,205.713,1600,6964.7,40.22,5.812,64.205,600.0,58.499,0.134,2.00,30.3455,92493.0,2.7968,0.9924,12.18,2.000,0.000,1.3183,0.0000,0.208,0.117,0.018,0.0000,16.00,0.00,8,12,14,92
480000,2740,2.464,0.901,28.81,83476,80807,605,184,2188,56542,408542.2,1004870.0,0.029,0.705,0.011,0.256,45,27.46,11.86,0.09,0.75,0.88,1.36,0.08,0.77,12.63,6.10,0.00,0.02,0.040,0.068,890,0.216,0.005,0.974,0.001,0.020,128381,124130,11,0.653,0.196,0.016,456551,0.225,2.155,0.082,6.78,79032,51,17.772,0.772,0.811,20343365,1.02,45.41,0.000,0.190,0.000,18.0,24.0,40.0,175.9,37490,0.143,0.00,0.0012,0.017,10,0.959,0.000,0.573,0.352,6.67,15.75,15.64,0.00,0.003,1.02,1.02,1.02,0.960,0.00062,0.91,138.7089,4520.13,55946.9,137121.5,61.104,51.3986,125.165,145.242,0.572,0.182,1.9,1.692,105.843,2015,8860.4,43.47,5.249,42.899,691.9,35.424,0.133,2.00,21.2226,58150.0,1.8572,0.9327,13.68,2.000,0.000,0.6817,0.0000,0.221,0.116,0.027,0.0000,16.00,0.00,9,12,20,88
490000,2968,2.405,0.952,29.00,116256,110161,1454,410,4003,86148,631686.9,1464138.9,0.026,0.712,0.009,0.253,31,24.23,8.41,0.04,0.44,0.44,1.17,0.05,0.48,11.56,4.29,0.00,0.03,0.022,0.063,583,0.476,0.002,0.979,0.000,0.019,241447,235586,18,0.650,0.149,0.018,546403,0.223,2.549,0.079,8.67,142499,60,16.996,0.800,0.932,34193213,1.01,47.18,0.000,0.095,0.001,16.0,24.0,30.0,172.0,35900,0.137,0.00,0.0018,0.014,18,0.972,0.000,0.608,0.520,6.52,15.74,15.57,0.00,0.002,1.01,1.01,1.01,0.972,0.00068,1.83,210.0422,6299.93,22446.6,137121.5,140.595,68.1828,185.397,163.234,0.522,0.069,1.6,2.032,206.085,2093,7961.2,42.73,6.415,64.899,434.6,59.130,0.135,2.00,30.4931,90503.5,2.7704,0.9833,12.10,2.000,0.001,1.3183,0.0000,0.219,0.115,0.026,0.0000,16.00,0.00,8,12,15,86
500000,2765,2.457,0.889,28.51,83198,80409,593,163,2236,51891,402033.6,1005401.6,0.029,0.686,0.010,0.275,45,27.36,12.21,0.10,0.90,0.95,1.77,0.08,1.38,12.49,6.06,0.00,0.04,0.039,0.067,934,0.218,0.007,0.973,0.002,0.018,127685,123173,12,0.701,0.173,0.013,363409,0.231,2.146,0.077,6.59,78315,74,19.375,0.675,0.781,19901451,1.02,45.28,0.000,0.196,0.001,18.0,24.0,38.0,134.0,37673,0.144,0.00,0.0012,0.022,40,0.959,0.000,0.568,0.351,6.69,15.74,15.67,0.00,0.002,1.03,1.02,1.02,0.960,0.00059,0.90,138.1185,5252.48,55974.3,137121.5,61.594,50.9058,124.741,140.072,0.671,0.184,2.8,1.641,105.782,1882,7939.0,27.88,5.166,42.609,718.7,34.739,0.135,1.99,21.0742,58270.1,1.8523,0.9703,13.62,2.000,0.001,0.6817,0.0000,0.231,0.118,0.031,0.0000,16.00,0.00,9,12,19,92
