step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,1379,1.634,0.419,6.09,28533,17749,2214,0,8474,2,772288.5,0.0,0.134,0.418,0.249,0.199,1269,4.10,3.24,0.03,0.59,0.00,0.14,0.08,1.53,3.98,2.56,0.00,0.00,0.001,0.019,64,0.327,0.987,0.000,0.000,0.013,178991,177751,4,0.538,0.000,0.016,134680,0.095,1.593,0.048,75.02,47640,0,0.000,0.000,0.000,3163840,1.01,22.96,0.000,0.000,0.000,3,3,6,51,2481,0.151,88.42,0.0141,0.000,22,0.943,0.000,0.792,0.842,1.80,0.360,0.315,0.00,0.000,1.02,1.01,1.01
450000,1389,1.628,0.427,6.09,28333,18046,2311,1,7965,7,775091.4,2.8,0.132,0.393,0.280,0.196,1207,3.85,2.57,0.02,0.58,0.00,0.04,0.01,0.13,3.82,2.36,0.00,0.00,0.000,0.003,60,0.388,0.994,0.000,0.000,0.006,176834,175833,3,0.613,0.000,0.006,204329,0.072,1.611,0.048,75.06,45545,19,0.403,1.000,0.000,2874943,1.01,23.28,0.000,0.000,0.000,2,3,6,41,2482,0.151,88.38,0.0146,0.000,16,0.939,0.000,0.793,0.841,1.79,0.351,0.315,0.00,0.000,1.01,1.00,1.01
460000,1262,1.600,0.417,5.60,28458,18368,2303,0,7914,0,772358.6,0.0,0.166,0.353,0.299,0.182,1300,4.24,4.10,0.06,0.74,0.00,0.00,0.05,1.17,4.13,3.17,0.00,0.00,0.000,0.000,51,0.349,0.989,0.000,0.000,0.011,179389,178685,3,0.549,0.000,0.003,48045,0.130,1.608,0.048,75.08,45536,0,0.000,0.000,0.000,2486396,1.02,23.08,0.001,0.000,0.000,2,3,6,64,2446,0.149,88.36,0.0148,0.001,28,0.918,0.000,0.807,0.842,1.94,0.403,0.345,0.00,0.000,1.03,1.03,1.02
470000,1331,1.587,0.475,5.46,29503,19544,2337,0,7553,37,760621.8,0.9,0.132,0.368,0.310,0.190,1487,4.02,3.24,0.14,0.72,0.02,0.36,0.05,0.39,3.81,2.91,0.00,0.00,0.002,0.045,58,0.450,0.989,0.000,0.000,0.011,168719,168037,2,0.577,0.379,0.024,282379,0.086,1.700,0.053,73.84,38767,0,0.023,0.000,0.000,2605629,1.06,23.21,0.000,0.000,0.000,2,3,6,58,2387,0.146,89.60,0.0150,0.000,28,0.932,0.000,0.804,0.826,1.79,0.366,0.289,0.00,0.002,1.05,1.07,1.05
480000,1350,1.603,0.469,5.53,29754,20224,2339,0,7172,15,789530.9,1.9,0.116,0.332,0.377,0.174,1392,4.08,4.78,0.06,0.82,0.00,0.00,0.09,1.25,3.93,4.11,0.00,0.00,0.000,0.000,58,0.377,0.987,0.000,0.000,0.013,177745,177089,3,0.574,0.000,0.013,212465,0.076,1.675,0.054,76.16,40701,0,0.129,0.000,0.000,2396702,1.02,23.32,0.001,0.000,0.000,2,3,6,64,2446,0.149,87.28,0.0149,0.000,29,0.932,0.000,0.815,0.834,1.81,0.392,0.290,0.00,0.000,1.02,1.03,1.02
490000,1371,1.608,0.420,5.63,31862,21599,2092,0,8150,18,763420.6,1.7,0.120,0.384,0.331,0.165,1454,4.07,2.89,0.03,0.20,0.00,0.11,0.05,0.73,3.99,2.72,0.00,0.00,0.000,0.011,47,0.274,0.991,0.000,0.000,0.009,177191,176291,3,0.543,0.000,0.009,106835,0.103,1.623,0.049,74.23,39266,0,0.096,0.000,0.000,2651369,1.01,23.22,0.000,0.000,0.000,3,3,6,49,2493,0.152,89.21,0.0140,0.001,22,0.931,0.000,0.798,0.821,1.82,0.355,0.297,0.00,0.000,1.00,1.02,1.01
500000,1325,1.621,0.460,5.54,31740,19783,2217,0,9786,1,763878.3,0.1,0.112,0.337,0.394,0.157,1341,3.97,2.45,0.06,0.69,0.00,0.14,0.05,0.44,3.86,2.11,0.00,0.00,0.000,0.007,56,0.268,0.996,0.000,0.000,0.004,178799,178188,3,0.675,0.000,0.013,85480,0.111,1.686,0.054,74.27,42310,0,0.142,0.000,0.000,2238016,1.01,23.12,0.000,0.000,0.000,3,3,6,34,2514,0.153,89.17,0.0150,0.000,22,0.914,0.000,0.829,0.824,1.90,0.405,0.352,0.00,0.000,1.02,1.01,1.01
510000,1270,1.623,0.513,5.42,30482,18759,2196,0,9582,0,754694.2,0.0,0.109,0.333,0.353,0.205,1306,4.02,3.20,0.06,0.79,0.00,0.08,0.09,1.13,3.88,2.72,0.00,0.00,0.000,0.008,42,0.256,0.991,0.000,0.000,0.009,176047,175405,2,0.971,0.000,0.017,190314,0.142,1.806,0.061,73.45,41865,0,0.000,0.000,0.000,2215246,1.01,23.14,0.000,0.000,0.000,3,3,6,45,2528,0.154,89.99,0.0153,0.006,16,0.927,0.000,0.824,0.828,1.99,0.422,0.420,0.00,0.000,1.01,1.01,1.01
520000,1114,1.646,0.439,5.56,27008,16087,2163,0,8914,2,748035.2,0.1,0.124,0.383,0.282,0.210,1382,4.62,5.77,0.21,1.95,0.00,0.00,0.02,0.78,4.39,5.14,0.00,0.00,0.000,0.000,58,0.213,0.992,0.000,0.000,0.008,181344,180434,2,0.978,0.000,0.002,45015,0.166,1.675,0.052,73.04,40908,0,0.065,0.000,0.000,2545062,1.09,22.61,0.005,0.000,0.000,3,3,6,64,2073,0.127,90.39,0.0153,0.006,10,0.941,0.000,0.792,0.852,1.86,0.385,0.346,0.00,0.000,1.11,1.10,1.10
530000,1382,1.620,0.440,5.83,24516,13495,2080,0,8673,0,726011.7,0.0,0.124,0.363,0.304,0.209,1579,3.90,3.31,0.04,0.60,0.00,0.00,0.03,0.50,3.82,2.99,0.00,0.00,0.000,0.000,51,0.272,0.996,0.000,0.000,0.004,172807,171868,1,1.000,0.000,0.004,19240,0.144,1.653,0.052,70.39,37027,0,0.000,0.000,0.000,2382353,1.02,23.20,0.000,0.000,0.000,3,3,6,54,2426,0.148,93.05,0.0137,0.020,6,0.939,0.000,0.840,0.859,1.76,0.364,0.302,0.00,0.000,1.02,1.02,1.02
540000,1344,1.628,0.459,5.74,26392,15409,2393,0,8628,0,774060.4,0.0,0.144,0.340,0.341,0.175,1326,3.82,1.91,0.05,0.96,0.00,0.00,0.00,0.05,3.78,1.50,0.00,0.00,0.000,0.000,41,0.219,0.999,0.000,0.000,0.001,178720,177918,1,0.621,0.379,0.001,24949,0.202,1.683,0.054,75.00,42712,0,0.000,0.000,0.000,2412957,1.01,23.17,0.000,0.000,0.000,2,3,6,42,2476,0.151,88.44,0.0153,0.017,9,0.942,0.000,0.855,0.853,1.84,0.417,0.322,0.00,0.000,1.02,1.01,1.01
550000,1360,1.634,0.423,5.69,28151,16065,2364,0,9706,0,762452.3,0.0,0.134,0.306,0.419,0.140,1350,4.16,4.36,0.05,1.03,0.00,0.00,0.02,0.41,4.10,4.06,0.00,0.00,0.000,0.000,54,0.312,0.997,0.000,0.000,0.003,182835,181989,2,0.720,0.008,0.004,24953,0.210,1.574,0.048,73.93,41837,0,0.000,0.000,0.000,2072477,1.01,23.03,0.001,0.000,0.000,3,3,6,64,2471,0.151,89.50,0.0137,0.001,25,0.921,0.000,0.842,0.847,1.82,0.407,0.291,0.00,0.000,1.02,1.02,1.01
560000,1391,1.628,0.428,5.74,27493,15577,2462,0,9423,56,790741.0,6.5,0.145,0.291,0.420,0.144,1404,3.84,2.79,0.04,0.56,0.00,0.03,0.01,0.14,3.79,2.72,0.00,0.00,0.000,0.007,50,0.318,0.996,0.000,0.000,0.004,186409,185492,2,0.719,0.000,0.003,41677,0.164,1.616,0.049,76.80,42667,0,0.117,0.000,0.000,1983784,1.02,23.21,0.000,0.000,0.000,3,3,6,54,2492,0.152,86.63,0.0150,0.007,14,0.923,0.000,0.846,0.853,1.79,0.377,0.308,0.00,0.000,1.03,1.02,1.02
570000,1256,1.598,0.470,5.42,27494,15609,2406,0,9614,2,771955.8,0.0,0.104,0.293,0.438,0.166,1396,3.96,3.95,0.05,0.73,0.00,0.00,0.00,0.00,3.91,3.58,0.00,0.00,0.000,0.000,46,0.239,0.997,0.000,0.000,0.003,179619,178707,2,0.706,0.000,0.000,35940,0.193,1.742,0.055,75.15,40118,0,0.000,0.000,0.000,2074935,1.02,23.26,0.001,0.000,0.000,3,3,6,64,2397,0.146,88.29,0.0157,0.008,28,0.929,0.000,0.848,0.848,1.91,0.449,0.334,0.00,0.000,1.02,1.01,1.01
580000,1355,1.597,0.404,5.22,29651,16363,2558,0,10631,0,784229.0,0.0,0.080,0.275,0.464,0.181,1438,3.99,2.90,0.06,1.07,0.00,0.00,0.04,1.28,3.89,1.92,0.00,0.00,0.000,0.000,52,0.318,0.991,0.000,0.000,0.009,187828,187274,1,0.717,0.283,0.001,13771,0.196,1.584,0.047,76.18,40027,0,0.000,0.000,0.000,1792873,1.02,23.07,0.001,0.000,0.000,3,3,6,64,2483,0.152,87.26,0.0149,0.000,38,0.918,0.000,0.866,0.843,1.83,0.413,0.304,0.00,0.000,1.02,1.02,1.02
590000,1183,1.618,0.525,4.95,31098,18029,1992,0,11249,0,712453.7,0.0,0.081,0.325,0.502,0.092,1594,3.82,3.04,0.03,0.51,0.00,0.00,0.02,0.73,3.78,2.66,0.00,0.00,0.000,0.000,45,0.338,0.992,0.000,0.000,0.008,170960,170418,2,0.798,0.023,0.002,33891,0.108,1.819,0.061,69.56,34345,0,0.000,0.000,0.000,1949172,1.01,23.34,0.000,0.000,0.000,3,3,6,56,2361,0.144,93.88,0.0160,0.000,21,0.925,0.000,0.824,0.819,2.00,0.462,0.404,0.00,0.000,1.02,1.02,1.01
600000,1346,1.651,0.450,5.29,28969,16330,2061,0,10415,1,726057.6,0.2,0.071,0.325,0.523,0.082,1577,3.79,2.81,0.01,0.13,0.00,0.00,0.00,0.14,3.78,2.80,0.00,0.00,0.000,0.000,51,0.351,0.996,0.000,0.000,0.004,169763,168942,3,0.712,0.000,0.001,16077,0.136,1.673,0.052,70.47,33897,0,0.217,0.000,0.000,1989872,1.00,23.36,0.001,0.000,0.000,3,3,6,64,2355,0.144,92.97,0.0143,0.017,10,0.918,0.000,0.832,0.830,1.75,0.342,0.293,0.00,0.000,1.01,1.00,1.00
610000,1259,1.625,0.494,5.35,28677,16411,2316,0,10037,0,746020.7,0.0,0.065,0.343,0.496,0.096,1423,3.65,2.75,0.01,0.34,0.00,0.08,0.00,0.00,3.64,2.73,0.00,0.00,0.000,0.005,43,0.351,0.997,0.000,0.000,0.003,170977,170295,2,0.770,0.000,0.000,19401,0.154,1.769,0.058,72.45,36335,0,0.000,0.000,0.000,2334188,1.01,23.48,0.001,0.000,0.000,3,3,6,64,2387,0.146,90.99,0.0163,0.008,11,0.929,0.000,0.840,0.833,1.90,0.411,0.350,0.00,0.000,1.01,1.01,1.00
620000,1356,1.589,0.523,5.45,31394,18585,2219,0,10493,0,752926.0,0.0,0.063,0.355,0.506,0.076,1520,3.51,2.13,0.04,0.96,0.00,0.00,0.01,0.27,3.46,1.69,0.00,0.00,0.000,0.000,44,0.335,0.993,0.000,0.000,0.007,174689,174274,2,0.743,0.000,0.001,19569,0.188,1.810,0.062,72.72,35839,0,0.000,0.000,0.000,2386755,1.01,23.66,0.000,0.000,0.000,2,3,6,42,2403,0.147,90.72,0.0161,0.014,23,0.932,0.000,0.836,0.821,1.77,0.369,0.324,0.00,0.000,1.02,1.02,1.01
630000,1334,1.576,0.462,5.40,28547,16037,2476,0,10056,5,746961.6,0.1,0.057,0.386,0.483,0.074,1533,3.58,2.07,0.01,0.20,0.00,0.00,0.00,0.00,3.57,2.05,0.00,0.00,0.000,0.000,40,0.330,0.994,0.000,0.000,0.006,164515,164255,2,0.738,0.000,0.000,11767,0.191,1.711,0.054,72.06,35994,0,0.028,0.000,0.000,2759109,1.00,23.59,0.000,0.000,0.000,3,3,6,34,2357,0.144,91.37,0.0157,0.025,23,0.941,0.000,0.837,0.828,1.77,0.340,0.322,0.00,0.000,1.01,1.00,1.00
640000,1246,1.641,0.453,5.09,27396,14654,2346,0,10484,0,753371.9,0.0,0.072,0.337,0.513,0.078,1417,3.73,2.97,0.04,0.94,0.00,0.00,0.00,0.03,3.70,2.67,0.00,0.00,0.000,0.000,48,0.472,0.999,0.000,0.000,0.001,181027,180333,1,1.000,0.000,0.001,17290,0.135,1.695,0.054,73.32,35985,0,0.000,0.000,0.000,2412810,1.01,23.28,0.001,0.000,0.000,3,3,6,64,2104,0.128,90.12,0.0164,0.018,17,0.944,0.000,0.872,0.849,1.69,0.335,0.270,0.00,0.000,1.02,1.01,1.01
650000,1335,1.641,0.403,4.87,27664,13972,2595,0,11008,0,768257.8,0.0,0.052,0.261,0.652,0.036,1615,4.05,4.22,0.02,0.59,0.00,0.03,0.06,1.46,3.97,3.84,0.00,0.00,0.000,0.001,46,0.557,0.996,0.000,0.000,0.004,184702,184131,2,0.877,0.000,0.003,18628,0.158,1.591,0.047,74.02,36456,0,0.000,0.000,0.000,1706126,1.01,23.17,0.000,0.000,0.000,3,3,6,44,2221,0.136,89.42,0.0145,0.029,14,0.929,0.000,0.892,0.851,1.66,0.309,0.240,0.00,0.000,1.01,1.01,1.01
660000,1271,1.647,0.496,5.09,28596,16178,2195,0,10287,0,759337.2,0.0,0.072,0.338,0.550,0.040,1541,3.95,3.03,0.04,1.00,0.00,0.00,0.02,0.66,3.89,2.60,0.00,0.00,0.000,0.000,53,0.395,0.997,0.000,0.000,0.003,182279,181485,2,0.845,0.000,0.002,25036,0.187,1.772,0.059,74.49,40370,0,0.000,0.000,0.000,2225915,1.01,23.24,0.000,0.000,0.000,3,3,6,52,2534,0.155,88.94,0.0154,0.000,27,0.930,0.000,0.824,0.844,1.99,0.445,0.358,0.00,0.000,1.01,1.01,1.01
670000,1317,1.653,0.422,5.44,29582,17050,2064,2,10420,10,743423.2,0.0,0.079,0.418,0.455,0.047,1526,4.04,2.35,0.07,0.91,0.00,0.06,0.00,0.00,3.97,2.00,0.00,0.00,0.000,0.006,54,0.318,0.994,0.000,0.000,0.006,180333,179290,2,0.687,0.019,0.000,35408,0.104,1.653,0.050,72.33,40804,244,0.004,0.000,0.000,2752525,1.03,22.90,0.000,0.000,0.000,3,3,6,36,2308,0.141,91.11,0.0142,0.006,33,0.936,0.000,0.811,0.837,1.75,0.346,0.281,0.00,0.000,1.03,1.05,1.02
680000,1298,1.595,0.484,5.48,33007,20217,2417,0,10392,15,788813.3,1.0,0.089,0.370,0.458,0.083,1397,3.87,2.98,0.02,0.52,0.00,0.17,0.00,0.00,3.85,2.91,0.00,0.00,0.000,0.015,42,0.268,0.995,0.000,0.000,0.005,193357,192398,3,0.669,0.000,0.000,24987,0.140,1.760,0.058,76.92,44107,0,0.065,0.000,0.000,2720068,1.01,23.20,0.001,0.000,0.000,3,3,6,64,2362,0.144,86.52,0.0158,0.003,30,0.945,0.000,0.838,0.830,1.82,0.403,0.304,0.00,0.000,1.00,1.01,1.01
690000,1320,1.660,0.435,5.55,32042,19193,2415,0,10412,19,808706.3,3.4,0.087,0.356,0.460,0.098,1351,4.31,4.40,0.03,0.57,0.25,2.09,0.02,0.67,4.02,2.59,0.00,0.00,0.007,0.060,48,0.249,0.992,0.000,0.000,0.008,192965,192010,3,0.675,0.000,0.002,21190,0.145,1.648,0.051,78.32,44359,0,0.177,0.000,0.000,2594723,1.01,22.86,0.000,0.000,0.000,3,3,6,38,2451,0.150,85.12,0.0153,0.002,20,0.944,0.000,0.838,0.835,1.86,0.393,0.331,0.00,0.000,1.01,1.02,1.01
700000,1283,1.617,0.479,5.33,30015,17982,2342,0,9728,10,783512.4,0.0,0.103,0.340,0.461,0.096,1369,4.14,5.49,0.01,0.18,0.31,2.63,0.05,1.45,3.79,3.17,0.00,0.00,0.007,0.060,65,0.390,0.991,0.000,0.000,0.009,188137,187155,3,0.698,0.000,0.003,37588,0.179,1.750,0.057,75.95,44473,0,0.000,0.000,0.000,2195404,1.01,23.20,0.002,0.000,0.000,3,3,6,64,2102,0.128,87.49,0.0161,0.000,28,0.934,0.000,0.855,0.841,1.64,0.309,0.240,0.00,0.000,1.00,1.00,1.01
710000,1284,1.641,0.485,5.43,26277,15439,2272,0,8565,0,758884.9,0.0,0.088,0.332,0.521,0.059,1555,4.10,4.17,0.02,0.53,0.09,1.06,0.01,0.31,3.97,3.37,0.00,0.00,0.003,0.029,54,0.244,0.997,0.000,0.000,0.003,172728,171583,3,0.645,0.000,0.001,16878,0.291,1.723,0.056,73.53,39069,0,0.000,0.000,0.000,2125199,1.01,23.02,0.000,0.000,0.000,3,3,6,44,2369,0.145,89.91,0.0149,0.007,15,0.944,0.000,0.866,0.849,1.85,0.428,0.336,0.00,0.000,1.01,1.01,1.00
720000,1340,1.621,0.501,4.99,28953,17549,2299,0,9049,4,775078.1,0.4,0.083,0.395,0.468,0.054,1538,3.78,2.77,0.01,0.34,0.00,0.00,0.00,0.00,3.77,2.69,0.00,0.00,0.000,0.000,43,0.437,0.993,0.000,0.000,0.007,183415,182905,1,1.000,0.000,0.000,50529,0.086,1.752,0.059,75.29,38507,0,0.099,0.000,0.000,2598418,1.00,23.30,0.000,0.000,0.000,3,3,6,46,2464,0.150,88.15,0.0153,0.001,27,0.942,0.000,0.841,0.843,1.84,0.360,0.349,0.00,0.000,1.00,1.00,1.00
730000,1278,1.621,0.506,4.75,31352,18648,2267,0,10499,3,776950.4,0.0,0.065,0.348,0.540,0.047,1654,3.87,3.05,0.05,1.03,0.00,0.00,0.05,1.35,3.77,2.22,0.00,0.00,0.000,0.000,42,0.537,0.992,0.000,0.000,0.008,182511,181688,1,0.986,0.014,0.002,13332,0.202,1.807,0.061,75.06,35600,0,0.000,0.000,0.000,2258806,1.01,23.29,0.000,0.000,0.000,3,3,6,50,2379,0.145,88.38,0.0161,0.002,28,0.926,0.000,0.864,0.829,1.86,0.376,0.330,0.00,0.000,1.02,1.02,1.01
740000,1274,1.608,0.469,4.73,30413,17322,2411,0,10684,34,760628.9,4.0,0.064,0.315,0.575,0.046,1701,4.22,6.27,0.32,3.02,0.00,0.10,0.04,0.61,3.86,4.31,0.00,0.00,0.000,0.004,43,0.621,0.993,0.000,0.000,0.007,181085,180272,1,0.991,0.009,0.005,46548,0.342,1.732,0.055,73.55,35519,0,0.118,0.000,0.000,1994838,1.09,23.18,0.004,0.000,0.000,3,3,5,64,2093,0.128,89.89,0.0155,0.002,14,0.931,0.000,0.875,0.833,1.64,0.298,0.257,0.00,0.000,1.10,1.10,1.09
750000,1290,1.631,0.387,4.57,28084,14008,2571,0,11489,126,778734.2,9.4,0.065,0.265,0.638,0.033,1722,4.46,5.56,0.02,0.25,0.00,0.00,0.13,1.14,4.31,4.61,0.00,0.00,0.000,0.000,45,0.558,0.995,0.000,0.000,0.005,184009,183643,1,1.000,0.000,0.016,60609,0.357,1.541,0.045,75.09,35594,0,0.075,0.000,0.000,1697788,1.01,22.87,0.000,0.000,0.000,3,3,6,58,2323,0.142,88.35,0.0140,0.010,10,0.927,0.000,0.893,0.848,1.80,0.350,0.308,0.00,0.000,1.01,1.01,1.01
760000,1234,1.605,0.461,4.72,30121,16150,2271,0,11756,0,783464.0,0.0,0.073,0.287,0.603,0.037,1622,3.72,2.55,0.01,0.17,0.00,0.00,0.00,0.06,3.72,2.45,0.00,0.00,0.000,0.000,43,0.528,0.995,0.000,0.000,0.005,183842,183463,1,1.000,0.000,0.001,35743,0.369,1.711,0.054,76.00,37212,0,0.000,0.000,0.000,1954051,1.00,23.40,0.000,0.000,0.000,3,3,6,49,2395,0.146,87.44,0.0171,0.001,13,0.937,0.000,0.860,0.837,1.94,0.430,0.366,0.00,0.000,1.00,1.00,1.00
770000,1353,1.629,0.449,4.66,33056,18713,2382,0,11842,2,771891.3,0.0,0.067,0.297,0.618,0.018,1538,4.02,4.37,0.01,0.29,0.00,0.08,0.02,0.50,3.99,4.26,0.00,0.00,0.000,0.003,49,0.469,0.993,0.000,0.000,0.007,184597,184199,1,1.000,0.000,0.001,17550,0.195,1.677,0.053,75.01,39418,0,0.000,0.000,0.000,1940739,1.00,23.14,0.001,0.000,0.000,3,3,6,64,2435,0.149,88.43,0.0143,0.000,21,0.913,0.000,0.851,0.822,1.80,0.367,0.315,0.00,0.000,1.00,1.00,1.00
780000,1300,1.631,0.446,4.73,30755,17425,2454,0,10929,0,786303.0,0.0,0.064,0.291,0.623,0.022,1552,4.59,5.70,0.05,0.74,0.00,0.00,0.00,0.06,4.54,5.53,0.00,0.00,0.000,0.000,60,0.365,0.993,0.000,0.000,0.007,183805,183232,2,0.983,0.000,0.002,17371,0.235,1.675,0.052,76.74,39098,0,0.000,0.000,0.000,1865682,1.02,22.80,0.001,0.000,0.000,3,3,6,64,2533,0.155,86.70,0.0133,0.000,22,0.902,0.000,0.843,0.834,1.95,0.426,0.355,0.00,0.000,1.01,1.01,1.02
790000,1328,1.619,0.457,4.72,32574,18237,2301,0,12008,32,777764.4,2.8,0.073,0.296,0.609,0.023,1489,3.73,1.86,0.01,0.22,0.08,0.78,0.00,0.08,3.64,1.55,0.00,0.11,0.008,0.065,40,0.388,0.994,0.001,0.000,0.005,194274,193981,2,0.950,0.036,0.001,18230,0.150,1.688,0.053,75.98,41259,0,0.087,0.000,0.000,1945978,1.01,23.12,0.000,0.001,0.002,3,3,6,36,2442,0.149,87.46,0.0161,0.000,25,0.916,0.000,0.838,0.833,1.84,0.377,0.332,0.01,0.002,1.01,1.01,1.01
800000,1323,1.600,0.471,4.80,34032,20187,2241,0,11609,28,772391.8,3.6,0.076,0.302,0.595,0.027,1525,3.87,3.06,0.03,0.59,0.00,0.00,0.03,0.57,3.81,2.71,0.00,0.00,0.000,0.000,51,0.531,0.986,0.000,0.000,0.014,187883,187552,1,1.000,0.000,0.004,17746,0.316,1.728,0.055,74.98,41301,0,0.129,0.000,0.000,1879798,1.01,23.19,0.000,0.000,0.000,3,3,6,55,2404,0.147,88.45,0.0153,0.000,22,0.918,0.000,0.825,0.820,1.82,0.350,0.314,0.00,0.000,1.01,1.00,1.01
810000,1425,1.592,0.402,4.80,37885,22554,2507,0,12722,1,809239.2,0.0,0.084,0.314,0.580,0.022,1383,3.82,2.15,0.01,0.22,0.00,0.00,0.00,0.10,3.81,2.12,0.00,0.00,0.000,0.000,52,0.524,0.987,0.000,0.000,0.013,195573,195213,2,0.952,0.004,0.002,29266,0.163,1.556,0.046,78.31,43927,0,0.000,0.000,0.000,2364725,1.01,23.25,0.000,0.000,0.000,3,3,6,34,2512,0.153,85.13,0.0149,0.000,53,0.929,0.000,0.840,0.807,1.76,0.337,0.278,0.00,0.000,1.01,1.00,1.01
820000,1309,1.622,0.433,4.72,35220,20513,2407,0,12416,44,818979.6,2.7,0.099,0.314,0.565,0.022,1486,4.23,4.70,0.14,1.99,0.01,0.15,0.10,1.49,3.99,2.77,0.00,0.00,0.000,0.008,53,0.369,0.994,0.000,0.000,0.006,194895,194666,2,0.995,0.000,0.005,132834,0.157,1.604,0.050,79.98,43890,0,0.060,0.000,0.000,2292075,1.02,22.83,0.005,0.000,0.000,3,3,6,64,2441,0.149,83.46,0.0157,0.000,21,0.919,0.000,0.832,0.820,1.86,0.383,0.333,0.00,0.000,1.01,1.05,1.01
830000,1387,1.603,0.366,4.87,34672,18793,2489,0,13312,7,795739.4,1.0,0.117,0.307,0.549,0.026,1487,4.09,2.86,0.03,0.45,0.00,0.00,0.02,0.81,4.04,2.55,0.00,0.00,0.000,0.000,46,0.362,0.989,0.000,0.000,0.011,196483,196243,1,1.000,0.000,0.001,33930,0.141,1.469,0.041,77.43,43644,0,0.137,0.000,0.000,2305240,1.01,22.75,0.000,0.000,0.000,3,3,6,44,2493,0.152,86.01,0.0142,0.000,25,0.920,0.000,0.840,0.825,1.80,0.358,0.299,0.00,0.000,1.01,1.01,1.01
840000,1258,1.639,0.426,4.71,38147,22051,2308,0,13917,0,796755.4,0.0,0.127,0.317,0.528,0.028,1511,4.37,2.74,0.04,0.95,0.00,0.00,0.00,0.06,4.33,2.42,0.00,0.00,0.000,0.000,49,0.295,0.980,0.000,0.000,0.020,203269,202921,1,1.000,0.000,0.001,22680,0.123,1.648,0.050,78.08,42525,0,0.000,0.000,0.000,2317844,1.01,22.55,0.000,0.000,0.000,3,4,6,46,2512,0.153,85.36,0.0146,0.000,39,0.918,0.000,0.832,0.813,2.00,0.412,0.362,0.00,0.000,1.02,1.02,1.01
850000,1267,1.600,0.464,4.67,38260,21863,2331,0,14057,3,805031.1,0.6,0.115,0.317,0.538,0.029,1522,3.96,2.39,0.01,0.24,0.00,0.00,0.00,0.11,3.94,2.28,0.00,0.00,0.000,0.000,31,0.442,0.987,0.000,0.000,0.013,200953,200802,1,0.954,0.046,0.001,15766,0.145,1.692,0.053,78.14,40388,0,0.195,0.000,0.000,2254298,1.00,23.04,0.000,0.000,0.000,3,3,6,28,2409,0.147,85.30,0.0161,0.001,29,0.923,0.000,0.833,0.811,1.90,0.396,0.344,0.00,0.000,1.00,1.00,1.00
860000,1311,1.620,0.472,4.63,35952,21187,2203,0,12518,0,770048.6,0.0,0.102,0.307,0.562,0.029,1605,4.22,5.40,0.03,0.60,0.00,0.00,0.13,1.13,4.06,4.31,0.00,0.00,0.000,0.000,36,0.526,0.989,0.000,0.000,0.011,184186,184152,1,1.000,0.000,0.013,61660,0.389,1.728,0.054,74.41,35527,0,0.000,0.000,0.000,2003881,1.01,23.19,0.000,0.000,0.000,3,3,6,48,2479,0.151,89.03,0.0145,0.000,25,0.921,0.000,0.829,0.806,1.89,0.406,0.342,0.00,0.000,1.02,1.02,1.01
870000,1361,1.597,0.445,4.69,36004,21596,2417,0,11941,49,816208.6,6.0,0.094,0.293,0.588,0.025,1564,3.87,3.12,0.04,0.92,0.00,0.08,0.00,0.08,3.83,2.87,0.00,0.00,0.000,0.008,44,0.517,0.984,0.000,0.000,0.016,191342,191293,1,0.982,0.018,0.001,127419,0.285,1.630,0.050,78.94,38576,0,0.122,0.000,0.000,1907345,1.01,23.23,0.000,0.001,0.000,3,3,6,40,2466,0.151,84.50,0.0157,0.000,29,0.915,0.000,0.829,0.813,1.81,0.375,0.308,0.00,0.000,1.02,1.01,1.01
880000,1316,1.585,0.484,4.65,38154,23621,2089,0,12489,17,762566.4,1.3,0.093,0.307,0.561,0.039,1591,3.66,2.04,0.00,0.00,0.00,0.00,0.01,0.21,3.65,1.94,0.00,0.00,0.000,0.000,35,0.508,0.982,0.000,0.000,0.018,187564,187492,2,0.953,0.000,0.002,13681,0.179,1.741,0.056,74.21,39147,0,0.077,0.000,0.000,1895988,1.00,23.41,0.000,0.000,0.000,3,3,6,49,2419,0.148,89.23,0.0159,0.000,35,0.918,0.000,0.826,0.798,1.84,0.381,0.347,0.00,0.000,1.00,1.00,1.00
