step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,1550,1.713,0.627,10.04,39192,18411,2854,0,18033,0,1154047.6,0.0,0.010,0.280,0.207,0.503,519,4.91,3.38,0.01,0.20,0.01,0.16,0.06,0.40,4.82,3.16,0.00,0.00,0.002,0.028,149,0.331,0.999,0.000,0.000,0.001,349648,338672,9,0.244,0.055,0.046,905678,0.041,1.977,0.074,115.95,108341,0,0.000,0.000,0.000,2797902,1.00,22.82,0.000,0.000,0.000,3,4,9,44,3444,0.210,47.25,0.0154,0.000,13,0.894,0.000,0.665,0.888,2.22,0.428,0.410,0.00,0.000,1.00,1.00,1.01
450000,1586,1.665,0.604,9.94,40657,18162,3060,0,19399,10,1156355.9,1.0,0.011,0.309,0.226,0.453,497,4.77,2.70,0.01,0.22,0.00,0.08,0.06,0.70,4.71,2.52,0.00,0.00,0.001,0.015,165,0.327,1.000,0.000,0.000,0.000,346958,336818,10,0.300,0.123,0.028,395624,0.054,1.955,0.072,116.19,110866,0,0.096,0.000,0.000,3395502,1.00,22.80,0.000,0.000,0.000,3,4,7,37,3476,0.212,47.01,0.0155,0.000,23,0.905,0.000,0.686,0.883,2.19,0.418,0.404,0.00,0.000,1.00,1.00,1.00
460000,1506,1.707,0.592,9.85,38152,17699,2408,0,18125,0,1062086.8,0.0,0.012,0.275,0.229,0.484,554,5.42,3.22,0.02,0.35,0.02,0.27,0.08,1.36,5.31,2.74,0.00,0.00,0.002,0.032,151,0.302,0.996,0.000,0.000,0.004,323450,313980,8,0.432,0.011,0.017,273491,0.091,1.941,0.070,105.59,101470,0,0.000,0.000,0.000,2449965,1.01,22.11,0.000,0.000,0.000,3,4,9,63,3300,0.201,57.61,0.0133,0.041,19,0.885,0.000,0.600,0.882,2.19,0.403,0.414,0.00,0.001,1.01,1.01,1.01
470000,1450,1.711,0.615,10.17,38914,17639,2609,0,18722,7,1114514.5,0.0,0.002,0.281,0.238,0.479,505,5.16,3.92,0.07,0.98,0.02,0.49,0.12,1.30,4.95,3.31,0.00,0.03,0.001,0.022,132,0.338,0.999,0.000,0.000,0.001,339167,331796,7,0.399,0.094,0.042,337548,0.056,1.979,0.073,110.86,110901,0,0.000,0.000,0.000,2776767,1.02,22.43,0.001,0.000,0.001,3,4,8,64,3366,0.205,52.34,0.0155,0.019,15,0.897,0.000,0.630,0.885,2.32,0.456,0.445,0.01,0.001,1.02,1.03,1.03
480000,1554,1.743,0.544,9.30,38305,17034,2635,0,18532,3,1131909.5,0.0,0.003,0.310,0.215,0.472,541,5.30,2.96,0.07,1.11,0.01,0.10,0.10,0.64,5.13,2.34,0.00,0.00,0.001,0.014,140,0.269,0.997,0.000,0.000,0.003,349504,342106,7,0.395,0.000,0.071,1137477,0.062,1.850,0.064,111.43,104628,0,0.000,0.000,0.000,3137410,1.02,21.87,0.000,0.000,0.000,3,4,8,44,3098,0.189,51.77,0.0142,0.040,10,0.901,0.000,0.617,0.891,1.99,0.350,0.334,0.00,0.000,1.02,1.02,1.02
490000,1725,1.741,0.543,9.56,39952,17267,3051,0,19463,2,1216144.0,0.1,0.004,0.255,0.286,0.455,531,5.32,3.06,0.02,0.35,0.01,0.23,0.07,0.68,5.21,2.91,0.00,0.00,0.001,0.021,156,0.247,0.997,0.000,0.000,0.003,382511,372908,8,0.320,0.024,0.025,533378,0.064,1.834,0.064,122.10,109028,0,0.067,0.000,0.000,2561347,1.01,22.07,0.000,0.000,0.000,3,4,10,34,3404,0.208,41.10,0.0135,0.002,15,0.884,0.000,0.674,0.896,1.97,0.339,0.334,0.00,0.000,1.01,1.01,1.01
500000,1540,1.718,0.578,9.61,39648,16927,3006,0,19900,27,1240303.4,2.2,0.008,0.199,0.289,0.504,484,5.32,3.12,0.03,0.50,0.05,0.67,0.07,0.75,5.18,2.86,0.00,0.00,0.004,0.041,159,0.272,0.995,0.001,0.000,0.004,393272,385112,6,0.390,0.018,0.016,285954,0.088,1.926,0.069,124.12,120381,0,0.082,0.000,0.000,1943105,1.01,22.21,0.000,0.000,0.000,3,4,9,34,3122,0.191,39.08,0.0155,0.045,18,0.862,0.000,0.683,0.899,2.03,0.358,0.351,0.00,0.000,1.01,1.01,1.01
510000,1462,1.717,0.592,9.24,35515,14693,2690,0,18210,5,1048753.5,1.0,0.008,0.242,0.228,0.521,606,5.45,3.60,0.04,0.69,0.05,0.91,0.07,0.56,5.30,3.03,0.01,0.20,0.001,0.026,150,0.297,0.997,0.000,0.000,0.003,317811,307693,6,0.410,0.055,0.027,240470,0.095,1.954,0.071,104.35,95093,0,0.201,0.000,0.000,2189200,1.02,22.00,0.000,0.000,0.001,3,4,10,46,3177,0.194,58.85,0.0135,0.060,12,0.894,0.000,0.667,0.888,2.17,0.414,0.408,0.01,0.001,1.02,1.01,1.02
520000,1666,1.739,0.469,9.06,41107,16196,2929,0,21778,0,1245759.0,0.0,0.006,0.267,0.270,0.457,554,5.71,3.36,0.00,0.06,0.00,0.15,0.06,0.66,5.64,3.21,0.00,0.00,0.000,0.005,167,0.258,0.998,0.000,0.000,0.002,389269,383480,5,0.337,0.008,0.025,683974,0.056,1.725,0.055,123.93,105958,0,0.000,0.000,0.000,2709110,1.00,21.79,0.000,0.000,0.000,3,4,11,31,3267,0.199,39.27,0.0133,0.049,12,0.897,0.000,0.695,0.895,1.96,0.334,0.332,0.00,0.000,1.00,1.00,1.00
530000,1486,1.772,0.552,8.99,44009,16625,2884,0,24680,4,1203919.1,0.4,0.024,0.254,0.267,0.455,560,6.05,3.95,0.00,0.06,0.04,0.81,0.09,0.61,5.91,3.78,0.00,0.00,0.002,0.031,184,0.249,0.997,0.001,0.000,0.002,374785,366758,7,0.284,0.032,0.055,368055,0.056,1.896,0.065,120.46,107503,0,0.111,0.000,0.000,2504648,1.00,21.64,0.000,0.000,0.000,3,4,12,45,2932,0.179,42.74,0.0137,0.050,8,0.890,0.000,0.700,0.883,1.97,0.346,0.328,0.00,0.000,1.00,1.00,1.00
540000,1517,1.722,0.468,9.00,41713,16920,2979,0,21783,0,1216553.8,0.0,0.044,0.256,0.276,0.424,585,5.30,3.26,0.02,0.44,0.03,0.62,0.08,0.70,5.18,2.96,0.00,0.08,0.002,0.034,153,0.220,0.997,0.000,0.000,0.003,365695,356940,7,0.335,0.039,0.027,859664,0.045,1.745,0.055,121.08,104508,0,0.000,0.000,0.000,2845449,1.01,22.20,0.000,0.000,0.001,3,4,10,35,2948,0.180,42.12,0.0155,0.103,6,0.907,0.000,0.692,0.886,1.94,0.333,0.327,0.00,0.001,1.01,1.01,1.00
550000,1464,1.718,0.608,9.05,41352,15725,2833,1,22846,18,1136049.5,5.2,0.035,0.216,0.284,0.465,583,5.26,3.79,0.04,0.79,0.01,0.34,0.06,0.56,5.15,3.40,0.00,0.05,0.001,0.014,142,0.270,0.995,0.001,0.000,0.005,347108,337922,6,0.295,0.004,0.016,230755,0.080,1.990,0.073,114.06,102020,2,0.287,1.000,0.000,1936502,1.01,22.25,0.000,0.001,0.001,3,4,8,62,3044,0.186,49.14,0.0151,0.015,23,0.885,0.000,0.681,0.881,2.08,0.380,0.363,0.00,0.001,1.01,1.01,1.01
560000,1503,1.666,0.627,9.04,40764,16111,2950,1,21663,13,1101653.9,3.8,0.015,0.250,0.317,0.418,623,4.86,2.97,0.01,0.14,0.03,0.93,0.04,0.37,4.79,2.54,0.00,0.00,0.001,0.018,151,0.321,0.999,0.000,0.000,0.001,330065,320451,6,0.321,0.128,0.015,259219,0.082,2.008,0.075,109.83,94698,20,0.292,1.000,0.000,2368138,1.00,22.51,0.000,0.000,0.000,3,4,9,61,3308,0.202,53.37,0.0153,0.011,18,0.906,0.000,0.683,0.877,2.20,0.420,0.401,0.00,0.001,1.00,1.01,1.00
570000,1598,1.670,0.560,9.29,41287,17824,2536,0,20832,0,1099020.9,0.0,0.015,0.253,0.203,0.529,543,5.04,2.59,0.02,0.30,0.00,0.10,0.03,0.48,4.99,2.48,0.00,0.00,0.000,0.013,135,0.292,0.997,0.000,0.000,0.003,336984,325517,8,0.300,0.010,0.009,177365,0.105,1.886,0.066,108.96,108995,0,0.000,0.000,0.000,2243972,1.01,22.12,0.000,0.000,0.000,3,4,9,30,3346,0.204,54.24,0.0138,0.008,6,0.877,0.000,0.604,0.878,2.09,0.372,0.376,0.00,0.000,1.01,1.01,1.01
580000,1647,1.722,0.552,8.98,39751,16772,3093,0,19837,2,1180026.0,0.1,0.021,0.271,0.257,0.451,516,5.26,3.26,0.01,0.31,0.04,0.86,0.02,0.32,5.19,2.99,0.00,0.00,0.002,0.039,154,0.272,0.998,0.000,0.000,0.002,358753,346702,8,0.256,0.007,0.005,110760,0.078,1.869,0.065,118.20,118393,0,0.059,0.000,0.000,2864178,1.00,22.07,0.000,0.000,0.000,3,4,9,55,3356,0.205,45.00,0.0138,0.012,14,0.894,0.000,0.667,0.889,2.04,0.356,0.355,0.00,0.000,1.00,1.00,1.00
590000,1534,1.698,0.588,8.82,38661,16272,3038,0,19464,0,1206004.0,0.0,0.032,0.297,0.205,0.466,541,4.99,3.02,0.01,0.21,0.01,0.23,0.04,0.71,4.93,2.81,0.00,0.00,0.001,0.010,144,0.240,0.999,0.000,0.000,0.001,383588,372546,8,0.304,0.161,0.013,178160,0.097,1.936,0.071,121.23,124053,0,0.000,0.000,0.000,3168039,1.00,22.31,0.000,0.000,0.000,2,4,9,42,3070,0.187,41.97,0.0160,0.010,4,0.914,0.000,0.667,0.899,2.00,0.346,0.357,0.00,0.000,1.00,1.00,1.00
600000,1528,1.705,0.627,9.00,36622,15495,2874,0,18259,0,1156788.1,0.0,0.058,0.261,0.213,0.468,590,5.11,3.40,0.01,0.26,0.00,0.13,0.04,0.44,5.06,3.27,0.00,0.00,0.000,0.005,151,0.297,0.999,0.000,0.000,0.001,360500,352171,11,0.428,0.031,0.014,191554,0.084,1.981,0.075,115.78,112455,0,0.000,0.000,0.000,2457478,1.00,22.35,0.000,0.000,0.000,3,4,9,39,3261,0.199,47.42,0.0150,0.020,20,0.912,0.000,0.668,0.899,2.13,0.384,0.409,0.00,0.000,1.00,1.01,1.00
610000,1422,1.703,0.557,9.26,36266,15228,3061,0,18083,0,1134387.0,0.0,0.063,0.250,0.237,0.450,628,4.93,3.11,0.01,0.32,0.00,0.00,0.02,0.28,4.89,3.08,0.00,0.00,0.000,0.000,148,0.288,0.998,0.000,0.000,0.002,345950,335419,5,0.423,0.186,0.009,189100,0.097,1.905,0.066,113.38,108186,0,0.000,0.000,0.000,2346843,1.01,22.55,0.000,0.000,0.000,3,4,8,43,2991,0.183,49.82,0.0163,0.082,9,0.897,0.000,0.680,0.895,2.10,0.370,0.390,0.00,0.000,1.01,1.01,1.01
620000,1493,1.752,0.432,9.27,37556,13864,2940,0,20681,0,1137119.8,0.0,0.042,0.200,0.202,0.557,642,5.46,3.02,0.00,0.00,0.01,0.36,0.05,0.50,5.40,2.94,0.00,0.00,0.001,0.015,150,0.226,0.996,0.000,0.000,0.004,374500,365293,10,0.527,0.013,0.017,205733,0.090,1.655,0.051,112.84,111364,0,0.000,0.000,0.000,1570035,1.00,22.12,0.000,0.000,0.000,3,4,10,35,2772,0.169,50.36,0.0141,0.136,13,0.858,0.000,0.726,0.900,1.86,0.285,0.299,0.00,0.000,1.00,1.00,1.00
630000,1621,1.725,0.469,9.01,39522,14532,3071,0,21791,0,1191200.4,0.0,0.035,0.189,0.177,0.599,665,5.32,2.98,0.01,0.19,0.02,0.52,0.07,0.70,5.23,2.82,0.00,0.00,0.001,0.023,149,0.220,0.997,0.000,0.000,0.003,389085,380633,5,0.304,0.012,0.014,252149,0.070,1.712,0.055,118.69,108621,0,0.000,0.000,0.000,1587228,1.00,22.17,0.000,0.000,0.000,3,4,9,31,3041,0.186,44.51,0.0141,0.012,11,0.850,0.000,0.730,0.899,1.88,0.315,0.296,0.00,0.000,1.00,1.00,1.00
640000,1601,1.711,0.516,9.00,37185,14744,2738,0,19723,0,1101571.5,0.0,0.041,0.203,0.184,0.572,708,5.03,2.91,0.00,0.09,0.00,0.07,0.03,0.44,4.99,2.89,0.00,0.00,0.000,0.004,139,0.235,0.996,0.000,0.000,0.004,342958,335701,5,0.569,0.188,0.010,145924,0.081,1.811,0.061,109.33,102844,0,0.000,0.000,0.000,1782205,1.00,22.62,0.000,0.000,0.000,3,4,9,29,2886,0.176,53.87,0.0138,0.064,5,0.887,0.000,0.702,0.892,1.80,0.288,0.276,0.00,0.001,1.00,1.00,1.00
650000,1487,1.787,0.540,9.22,40689,16382,2974,0,21447,0,1151929.0,0.0,0.043,0.212,0.159,0.586,689,5.36,2.80,0.01,0.35,0.00,0.08,0.05,0.83,5.29,2.57,0.00,0.00,0.000,0.004,156,0.204,0.999,0.000,0.000,0.001,359923,350642,11,0.271,0.030,0.020,142365,0.097,1.882,0.065,114.46,107772,0,0.000,0.000,0.000,2049580,1.01,22.09,0.000,0.000,0.000,3,4,9,43,2797,0.171,48.74,0.0146,0.028,14,0.899,0.000,0.688,0.887,1.88,0.318,0.297,0.00,0.000,1.01,1.01,1.01
660000,1598,1.721,0.497,8.87,41424,15565,3072,0,22676,2,1210829.6,0.0,0.038,0.206,0.146,0.610,723,5.35,3.28,0.00,0.11,0.01,0.16,0.09,1.03,5.26,3.09,0.00,0.00,0.001,0.017,129,0.232,0.999,0.000,0.000,0.001,381677,376025,8,0.305,0.039,0.013,249520,0.104,1.795,0.058,120.35,104236,0,0.000,0.000,0.000,2064789,1.00,22.18,0.000,0.000,0.000,3,4,10,43,3067,0.187,42.85,0.0144,0.016,10,0.894,0.000,0.741,0.892,1.92,0.345,0.302,0.00,0.000,1.00,1.00,1.00
670000,1558,1.743,0.464,8.78,39970,14082,3265,0,22663,0,1236273.1,0.0,0.045,0.226,0.117,0.611,690,5.24,2.72,0.01,0.17,0.00,0.04,0.05,0.45,5.18,2.66,0.00,0.00,0.000,0.009,124,0.192,0.999,0.000,0.000,0.001,390367,385647,6,0.392,0.073,0.017,209557,0.127,1.736,0.055,122.26,115362,0,0.000,0.000,0.000,2378039,1.00,22.16,0.000,0.000,0.000,3,4,8,44,2815,0.172,40.94,0.0153,0.028,12,0.918,0.000,0.764,0.898,1.81,0.284,0.274,0.00,0.000,1.00,1.00,1.00
680000,1459,1.731,0.504,9.21,39027,13484,3174,0,22468,0,1165419.1,0.0,0.056,0.266,0.118,0.561,654,5.10,2.51,0.03,0.54,0.00,0.00,0.04,0.42,5.03,2.44,0.00,0.00,0.000,0.000,127,0.182,0.997,0.000,0.000,0.003,374903,365820,7,0.308,0.022,0.017,215723,0.119,1.818,0.060,115.73,122948,0,0.000,0.000,0.000,2798842,1.01,22.17,0.000,0.000,0.000,3,4,8,38,2627,0.160,47.47,0.0159,0.021,11,0.928,0.000,0.752,0.896,1.80,0.285,0.276,0.00,0.000,1.01,1.01,1.02
690000,1406,1.696,0.576,10.11,35692,14374,2605,0,18766,0,1095464.2,0.0,0.071,0.223,0.112,0.594,654,5.39,2.47,0.01,0.21,0.00,0.14,0.06,0.50,5.32,2.40,0.00,0.00,0.000,0.011,134,0.317,0.998,0.000,0.000,0.002,359537,353079,8,0.480,0.009,0.027,278587,0.069,1.909,0.068,108.97,118378,0,0.000,0.000,0.000,2089829,1.00,22.11,0.000,0.000,0.000,3,4,9,24,3108,0.190,54.23,0.0146,0.035,12,0.917,0.000,0.698,0.901,2.21,0.405,0.434,0.00,0.000,1.00,1.00,1.00
700000,1661,1.710,0.531,9.97,37058,15215,2703,0,18885,0,1087840.8,0.0,0.048,0.223,0.104,0.625,613,4.99,2.89,0.02,0.41,0.01,0.17,0.06,0.73,4.90,2.63,0.00,0.02,0.001,0.015,151,0.228,0.996,0.000,0.000,0.004,330837,319847,7,0.430,0.037,0.016,360430,0.069,1.838,0.063,108.51,115984,0,0.000,0.000,0.000,2128641,1.01,22.33,0.000,0.000,0.001,3,4,7,50,3153,0.192,54.69,0.0134,0.027,12,0.912,0.000,0.670,0.888,1.90,0.318,0.308,0.00,0.001,1.01,1.00,1.01
710000,1558,1.707,0.564,10.01,39461,15459,2903,0,21202,1,1119199.4,0.3,0.017,0.226,0.102,0.655,598,4.91,2.57,0.01,0.26,0.03,0.53,0.05,0.60,4.83,2.38,0.00,0.00,0.002,0.027,129,0.275,0.997,0.000,0.000,0.003,359037,347216,8,0.346,0.044,0.011,219067,0.074,1.901,0.067,111.38,120387,0,0.345,0.000,0.000,2176583,1.01,22.57,0.000,0.000,0.000,3,4,7,31,3209,0.196,51.82,0.0149,0.082,17,0.892,0.000,0.696,0.890,2.06,0.358,0.374,0.00,0.000,1.01,1.00,1.00
720000,1401,1.652,0.576,9.89,39617,15597,2786,2,21389,15,1054317.8,4.0,0.011,0.218,0.138,0.633,680,4.90,2.65,0.03,0.47,0.01,0.30,0.07,0.62,4.78,2.31,0.00,0.00,0.001,0.016,139,0.318,0.997,0.000,0.000,0.003,330861,321518,9,0.404,0.000,0.018,214557,0.107,1.914,0.068,105.58,108312,429,0.265,0.000,0.000,1909544,1.01,22.69,0.000,0.000,0.000,3,4,7,38,3077,0.188,57.62,0.0157,0.049,16,0.877,0.000,0.692,0.880,2.20,0.413,0.406,0.00,0.001,1.01,1.02,1.02
730000,1443,1.690,0.534,9.65,37414,15203,2896,0,19273,7,1098294.0,1.3,0.023,0.233,0.133,0.611,674,5.62,3.38,0.04,0.61,0.02,0.37,0.05,0.47,5.52,3.13,0.00,0.00,0.001,0.019,160,0.264,0.997,0.000,0.000,0.003,338359,330544,5,0.363,0.000,0.020,293067,0.067,1.857,0.063,108.12,114460,0,0.189,0.000,0.000,2022733,1.02,21.97,0.000,0.001,0.000,2,4,10,46,2958,0.181,55.08,0.0138,0.053,14,0.891,0.000,0.678,0.890,2.05,0.362,0.367,0.00,0.000,1.02,1.02,1.02
740000,1693,1.743,0.599,9.47,38423,16473,2959,0,18741,3,1154313.4,0.9,0.060,0.204,0.124,0.612,672,5.38,3.56,0.04,0.56,0.00,0.05,0.04,0.55,5.30,3.49,0.00,0.00,0.001,0.025,154,0.263,0.998,0.000,0.000,0.002,338185,332336,5,0.349,0.001,0.010,184394,0.076,1.928,0.071,114.89,115433,0,0.301,0.000,0.000,2015265,1.02,22.14,0.000,0.000,0.000,3,4,11,35,3442,0.210,48.31,0.0129,0.019,17,0.890,0.000,0.708,0.887,2.03,0.365,0.354,0.00,0.000,1.02,1.02,1.02
750000,1430,1.695,0.523,9.04,38006,16141,3043,0,19085,3,1123411.9,0.8,0.053,0.192,0.140,0.615,689,4.74,3.07,0.04,0.82,0.00,0.00,0.02,0.24,4.67,2.87,0.00,0.00,0.000,0.000,113,0.292,0.998,0.000,0.000,0.002,339718,332838,5,0.355,0.032,0.008,215877,0.108,1.841,0.062,112.20,112199,0,0.273,0.000,0.000,1778967,1.02,22.53,0.000,0.000,0.000,3,4,7,47,2932,0.179,51.00,0.0168,0.112,7,0.870,0.000,0.702,0.888,2.05,0.358,0.364,0.00,0.000,1.02,1.01,1.02
760000,1471,1.728,0.492,9.03,35496,14363,2661,0,18431,5,1040712.6,1.5,0.048,0.173,0.160,0.618,816,5.32,3.62,0.03,0.43,0.01,0.29,0.07,0.72,5.21,3.36,0.00,0.00,0.001,0.021,140,0.262,0.998,0.000,0.000,0.002,315944,309285,5,0.350,0.019,0.019,279180,0.110,1.751,0.058,103.18,99546,0,0.290,0.000,0.000,1219701,1.01,22.26,0.000,0.000,0.000,3,4,10,35,2964,0.181,60.02,0.0136,0.067,9,0.829,0.000,0.696,0.888,2.01,0.344,0.365,0.00,0.000,1.01,1.01,1.01
770000,1617,1.722,0.591,9.21,38293,15338,3023,2,19784,25,1123963.9,0.7,0.065,0.230,0.162,0.543,719,4.86,2.70,0.03,0.53,0.01,0.29,0.07,0.64,4.74,2.44,0.00,0.07,0.001,0.015,157,0.270,0.998,0.000,0.000,0.002,343324,334070,6,0.360,0.007,0.028,361394,0.087,1.938,0.071,112.32,112360,1542,0.029,0.000,0.000,2047651,1.01,22.40,0.000,0.000,0.001,3,4,8,33,3320,0.203,50.88,0.0147,0.019,17,0.889,0.000,0.702,0.889,2.05,0.357,0.367,0.00,0.001,1.02,1.01,1.02
780000,1588,1.704,0.603,8.93,36419,17082,2785,0,16581,10,1082433.5,1.2,0.056,0.246,0.166,0.532,776,5.05,2.62,0.03,0.49,0.01,0.18,0.07,0.48,4.94,2.50,0.00,0.00,0.002,0.037,135,0.295,0.998,0.000,0.000,0.002,324056,317964,6,0.392,0.114,0.037,532646,0.091,1.970,0.071,107.73,104527,0,0.124,0.000,0.000,2239955,1.01,22.18,0.000,0.000,0.000,3,4,8,26,3397,0.207,55.47,0.0138,0.017,20,0.893,0.000,0.639,0.888,2.14,0.384,0.394,0.00,0.000,1.01,1.01,1.01
790000,1468,1.753,0.490,9.26,34848,16593,2666,0,15709,12,1142053.1,2.9,0.040,0.256,0.231,0.473,807,5.75,3.12,0.05,0.75,0.21,1.07,0.07,0.51,5.41,2.62,0.00,0.13,0.021,0.083,159,0.270,0.998,0.000,0.000,0.002,348658,341235,8,0.371,0.048,0.026,391125,0.094,1.742,0.058,113.69,102942,0,0.241,0.000,0.000,2362998,1.02,21.46,0.000,0.000,0.001,3,5,10,37,3033,0.185,49.51,0.0144,0.106,12,0.906,0.000,0.669,0.900,2.07,0.372,0.364,0.00,0.001,1.02,1.02,1.02
800000,1400,1.749,0.698,9.44,32781,14694,2779,1,15375,53,1128647.0,10.8,0.081,0.233,0.196,0.489,777,5.46,3.08,0.12,0.77,0.08,0.61,0.13,0.77,5.13,2.60,0.01,0.11,0.008,0.050,168,0.326,0.996,0.001,0.000,0.003,354072,344672,8,0.454,0.017,0.049,564372,0.071,2.097,0.084,112.50,107835,2147,0.203,0.000,0.000,2077081,1.04,21.84,0.000,0.001,0.003,3,4,10,27,3243,0.198,50.70,0.0157,0.045,7,0.900,0.000,0.658,0.908,2.32,0.451,0.464,0.01,0.009,1.06,1.02,1.04
810000,1558,1.732,0.552,9.11,32731,15777,2499,0,14297,29,1037951.2,6.8,0.071,0.203,0.151,0.575,851,5.44,3.02,0.05,0.58,0.09,0.75,0.11,0.68,5.19,2.57,0.00,0.06,0.008,0.061,160,0.273,0.997,0.000,0.000,0.003,321723,314487,6,0.343,0.042,0.043,701847,0.074,1.871,0.064,102.32,99080,0,0.236,0.000,0.000,1553258,1.02,21.66,0.000,0.001,0.001,3,4,10,58,3219,0.196,60.88,0.0128,0.037,15,0.882,0.000,0.609,0.898,2.07,0.369,0.369,0.00,0.001,1.02,1.02,1.02
820000,1417,1.715,0.652,9.02,34008,16188,2839,0,15122,5,1063808.5,0.4,0.113,0.177,0.165,0.545,848,5.14,3.66,0.05,0.63,0.13,0.86,0.12,1.89,4.83,2.70,0.01,0.11,0.013,0.082,153,0.327,0.995,0.000,0.000,0.005,310777,305643,6,0.429,0.000,0.025,445555,0.083,2.030,0.078,105.25,100630,0,0.088,0.000,0.000,1353617,1.02,22.19,0.001,0.000,0.004,3,4,9,64,3120,0.190,57.95,0.0155,0.059,13,0.861,0.000,0.680,0.891,2.20,0.414,0.418,0.01,0.005,1.02,1.01,1.01
830000,1541,1.768,0.543,8.60,34553,15245,2954,1,16229,61,1169207.9,5.9,0.131,0.187,0.172,0.511,815,5.73,3.20,0.06,0.85,0.11,0.71,0.11,0.71,5.46,2.72,0.00,0.09,0.012,0.066,170,0.249,0.999,0.000,0.000,0.001,381374,375630,5,0.362,0.008,0.069,545557,0.100,1.838,0.063,116.82,112927,1572,0.097,0.000,0.000,1551463,1.02,21.43,0.000,0.001,0.002,3,5,10,42,3104,0.189,46.38,0.0139,0.047,13,0.870,0.000,0.664,0.910,2.01,0.345,0.358,0.01,0.004,1.02,1.01,1.02
840000,1657,1.738,0.565,8.51,35450,16336,3077,0,15921,14,1172384.8,4.4,0.110,0.222,0.188,0.480,853,5.25,3.01,0.08,0.87,0.19,1.03,0.05,0.38,4.93,2.56,0.00,0.00,0.021,0.099,186,0.261,0.998,0.000,0.000,0.002,348280,342492,8,0.317,0.070,0.033,922328,0.129,1.893,0.067,117.00,101519,0,0.314,0.000,0.000,2134056,1.03,21.89,0.000,0.000,0.000,2,4,10,36,3291,0.201,46.20,0.0143,0.024,19,0.892,0.000,0.680,0.898,1.99,0.336,0.352,0.00,0.002,1.03,1.03,1.03
850000,1483,1.702,0.623,8.60,36333,16414,3075,1,17017,16,1156486.2,5.5,0.102,0.229,0.191,0.478,820,5.28,3.11,0.04,0.50,0.03,0.37,0.08,0.61,5.14,2.90,0.00,0.03,0.003,0.039,178,0.343,0.996,0.000,0.000,0.004,354411,348029,10,0.417,0.029,0.027,457569,0.103,1.996,0.075,115.60,105073,58,0.345,0.000,0.000,2053851,1.02,21.97,0.000,0.000,0.001,3,4,9,40,3351,0.205,47.60,0.0152,0.016,14,0.893,0.000,0.642,0.898,2.26,0.461,0.415,0.00,0.001,1.02,1.02,1.02
860000,1504,1.738,0.618,8.37,35219,16686,2808,0,15704,17,1150216.1,2.7,0.106,0.285,0.188,0.421,845,5.64,3.58,0.06,0.76,0.01,0.26,0.08,0.54,5.49,3.27,0.00,0.00,0.001,0.022,169,0.296,0.999,0.000,0.000,0.001,352001,344629,10,0.354,0.072,0.034,382742,0.087,1.967,0.073,115.29,103220,0,0.158,0.000,0.000,2486547,1.02,21.73,0.000,0.000,0.000,3,4,10,63,3381,0.206,47.91,0.0139,0.024,18,0.912,0.000,0.596,0.900,2.25,0.455,0.415,0.00,0.000,1.02,1.02,1.02
870000,1630,1.708,0.617,8.19,34192,16376,2960,0,14730,27,1187408.9,1.5,0.072,0.305,0.196,0.427,861,5.09,2.85,0.04,0.60,0.03,0.78,0.06,0.54,4.96,2.52,0.00,0.00,0.001,0.028,157,0.282,0.997,0.000,0.000,0.003,370564,362990,7,0.296,0.062,0.025,443466,0.078,1.978,0.073,119.39,103194,0,0.057,0.000,0.000,2881095,1.02,22.10,0.000,0.000,0.000,3,4,8,33,3411,0.208,43.81,0.0147,0.006,11,0.921,0.000,0.624,0.908,2.09,0.379,0.371,0.00,0.000,1.02,1.01,1.02
880000,1651,1.717,0.581,8.17,34942,17141,2856,0,14924,0,1146435.5,0.0,0.114,0.324,0.119,0.443,850,5.14,2.61,0.04,0.63,0.03,0.45,0.03,0.32,5.03,2.48,0.00,0.00,0.004,0.048,160,0.261,0.998,0.000,0.000,0.002,357750,350128,6,0.285,0.094,0.016,308837,0.086,1.907,0.068,114.78,101999,0,0.000,0.000,0.000,3156632,1.02,22.03,0.000,0.000,0.000,3,4,9,24,3409,0.208,48.42,0.0138,0.010,13,0.925,0.000,0.537,0.902,2.06,0.369,0.361,0.00,0.000,1.02,1.02,1.02
