step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
450000,1229,1.653,0.361,10.57,34655,21336,2263,0,11041,15,824941.8,2.2,0.071,0.221,0.312,0.396,649,4.98,2.73,0.05,0.59,0.08,0.62,0.01,0.17,4.85,2.40,0.00,0.00,0.009,0.062,140,0.232,0.985,0.000,0.000,0.015,228274,215276,11,0.191,0.318,0.002,13844,0.127,1.486,0.041,81.97,84546,0,0.148,0.000,0.000,1275861,1.02,21.93,0.000,0.002,0.000,3,4,7,29,2555,0.156,81.47,0.0138,0.000,44,0.797,0.000,0.741,0.849,2.08,0.400,0.369,0.00,0.001,1.01,1.02,1.02
460000,1115,1.693,0.411,9.97,33342,19871,1732,0,11853,8,774319.6,2.7,0.044,0.245,0.243,0.468,750,5.31,3.64,0.07,0.92,0.12,0.67,0.06,0.92,5.06,3.01,0.00,0.00,0.014,0.076,140,0.247,0.998,0.000,0.000,0.002,216230,206341,7,0.298,0.018,0.007,39284,0.093,1.602,0.049,77.10,73708,0,0.335,0.000,0.000,1436589,1.03,21.75,0.000,0.000,0.000,3,4,9,45,2490,0.152,86.34,0.0137,0.019,9,0.810,0.000,0.634,0.846,2.23,0.441,0.430,0.00,0.001,1.02,1.03,1.03
470000,1116,1.663,0.406,10.20,33153,18508,1813,0,12831,17,773972.1,3.7,0.031,0.267,0.166,0.536,761,5.20,4.02,0.05,0.61,0.06,0.43,0.02,0.19,5.07,3.82,0.00,0.00,0.010,0.068,147,0.259,0.989,0.000,0.000,0.011,213919,204987,7,0.397,0.025,0.009,52065,0.109,1.619,0.048,76.85,72986,0,0.217,0.000,0.000,1678543,1.02,21.99,0.000,0.000,0.000,3,4,8,44,2535,0.155,86.59,0.0137,0.004,22,0.847,0.000,0.651,0.846,2.27,0.470,0.424,0.00,0.000,1.01,1.02,1.02
480000,1158,1.641,0.444,10.18,32046,17485,1850,0,12669,3,752499.4,0.3,0.026,0.294,0.162,0.517,768,4.50,2.85,0.04,0.43,0.10,0.83,0.01,0.12,4.35,2.42,0.00,0.00,0.007,0.052,118,0.250,0.996,0.000,0.000,0.004,200174,191604,8,0.289,0.141,0.003,108507,0.071,1.681,0.053,73.99,70715,0,0.093,0.000,0.000,1902457,1.02,22.61,0.000,0.000,0.000,3,4,7,34,2497,0.152,89.45,0.0149,0.016,11,0.833,0.000,0.635,0.841,2.16,0.421,0.389,0.00,0.000,1.02,1.02,1.02
490000,1325,1.659,0.388,10.00,32924,17626,2282,0,12849,3,771890.6,0.5,0.021,0.354,0.161,0.464,761,4.18,2.33,0.03,0.41,0.02,0.45,0.00,0.00,4.13,2.14,0.00,0.00,0.003,0.033,116,0.189,0.991,0.000,0.000,0.009,195724,186175,8,0.304,0.031,0.000,39296,0.086,1.552,0.045,75.31,70706,0,0.179,0.000,0.000,2528482,1.01,22.99,0.000,0.000,0.000,2,4,6,26,2575,0.157,88.13,0.0141,0.001,30,0.869,0.000,0.658,0.833,1.94,0.348,0.315,0.00,0.000,1.01,1.01,1.01
500000,1236,1.698,0.354,9.83,32619,17838,2236,0,12634,0,770750.0,0.0,0.024,0.332,0.193,0.451,750,4.72,3.01,0.06,0.75,0.06,0.60,0.01,0.35,4.58,2.67,0.00,0.00,0.010,0.081,132,0.186,0.994,0.000,0.000,0.006,202552,192933,7,0.303,0.028,0.002,29583,0.163,1.472,0.042,75.90,70913,0,0.000,0.000,0.000,2406770,1.02,22.41,0.000,0.000,0.000,3,4,7,39,2541,0.155,87.53,0.0136,0.020,10,0.856,0.000,0.654,0.840,2.06,0.400,0.349,0.00,0.000,1.02,1.02,1.03
510000,1038,1.706,0.458,10.22,27703,14193,2017,0,11691,22,734815.0,1.5,0.023,0.350,0.166,0.461,760,5.13,4.04,0.11,1.08,0.05,0.34,0.08,1.37,4.88,3.26,0.00,0.00,0.009,0.068,126,0.213,0.990,0.001,0.000,0.009,195574,186020,6,0.329,0.002,0.007,44016,0.119,1.709,0.055,72.52,71991,0,0.067,0.000,0.000,2397724,1.04,22.27,0.000,0.001,0.000,3,4,9,45,2536,0.155,90.92,0.0145,0.014,16,0.874,0.000,0.598,0.859,2.44,0.506,0.492,0.00,0.001,1.05,1.02,1.04
520000,1235,1.683,0.417,10.09,27503,13530,2170,0,11606,5,750346.1,0.5,0.015,0.380,0.154,0.450,767,4.40,2.81,0.07,0.88,0.03,0.26,0.01,0.31,4.29,2.38,0.00,0.00,0.003,0.030,105,0.198,0.994,0.000,0.000,0.006,192354,180641,5,0.295,0.053,0.002,32664,0.105,1.622,0.049,73.66,67798,0,0.094,0.000,0.000,2760734,1.03,22.79,0.000,0.000,0.000,3,4,7,42,2615,0.160,89.78,0.0142,0.011,16,0.878,0.000,0.593,0.858,2.12,0.402,0.385,0.00,0.001,1.03,1.03,1.04
530000,1101,1.699,0.398,10.46,28786,15124,2214,0,11582,27,767018.5,2.6,0.015,0.332,0.184,0.468,722,5.15,3.77,0.08,0.86,0.03,0.26,0.10,0.93,4.95,3.27,0.00,0.00,0.004,0.043,143,0.111,0.995,0.000,0.000,0.005,197204,189313,6,0.365,0.022,0.014,123248,0.128,1.603,0.047,75.20,73625,0,0.095,0.000,0.000,2343825,1.03,22.01,0.000,0.000,0.000,3,4,7,44,2488,0.152,88.23,0.0141,0.013,7,0.868,0.000,0.653,0.855,2.26,0.478,0.419,0.00,0.000,1.03,1.03,1.03
540000,1220,1.714,0.363,10.58,28275,13824,2269,0,12063,0,777825.4,0.0,0.012,0.307,0.176,0.505,704,4.75,2.93,0.04,0.77,0.02,0.26,0.00,0.09,4.69,2.72,0.00,0.03,0.003,0.032,117,0.143,0.997,0.000,0.000,0.003,205243,199439,6,0.396,0.004,0.002,103397,0.139,1.530,0.044,76.48,74320,0,0.000,0.000,0.000,2310545,1.01,22.32,0.000,0.000,0.001,3,4,7,37,2503,0.153,86.96,0.0136,0.017,6,0.874,0.000,0.659,0.863,2.05,0.389,0.367,0.00,0.001,1.01,1.01,1.01
550000,1054,1.641,0.403,10.40,29171,14654,2252,0,12431,9,767162.0,2.0,0.010,0.306,0.209,0.475,685,4.94,3.51,0.10,0.80,0.08,0.83,0.04,0.58,4.73,3.09,0.00,0.00,0.007,0.057,129,0.130,0.991,0.000,0.000,0.009,201086,193371,5,0.329,0.119,0.005,65187,0.110,1.646,0.049,75.42,76173,0,0.223,0.000,0.000,2308626,1.05,22.28,0.000,0.000,0.000,2,4,7,36,2152,0.131,88.02,0.0154,0.001,27,0.862,0.000,0.655,0.855,2.04,0.396,0.358,0.00,0.000,1.04,1.05,1.05
560000,1125,1.657,0.377,10.49,30327,13764,2208,0,14284,63,760972.9,5.2,0.012,0.351,0.216,0.420,750,5.19,3.32,0.04,0.54,0.10,1.05,0.03,0.49,5.02,2.92,0.00,0.00,0.007,0.061,169,0.092,0.993,0.000,0.000,0.007,206417,200272,9,0.409,0.000,0.008,59431,0.165,1.549,0.044,75.00,71117,0,0.082,0.000,0.000,2720528,1.02,21.95,0.000,0.001,0.000,3,5,8,41,2462,0.150,88.44,0.0135,0.000,25,0.894,0.000,0.683,0.854,2.19,0.465,0.395,0.00,0.000,1.02,1.03,1.02
570000,1186,1.709,0.362,11.06,30608,16450,1733,0,12364,6,751205.3,1.0,0.012,0.201,0.315,0.473,673,5.44,3.78,0.09,0.66,0.19,1.15,0.02,0.61,5.14,3.31,0.00,0.06,0.021,0.075,188,0.188,0.997,0.000,0.000,0.003,190961,182434,5,0.506,0.353,0.003,54290,0.107,1.531,0.043,74.43,74219,0,0.158,0.000,0.000,1109135,1.04,21.76,0.000,0.000,0.003,3,4,8,52,2599,0.159,89.01,0.0123,0.000,22,0.755,0.000,0.630,0.840,2.19,0.448,0.401,0.00,0.003,1.06,1.02,1.04
580000,1260,1.696,0.311,10.89,32843,18305,2375,0,12089,9,818045.6,1.8,0.033,0.204,0.333,0.430,618,5.26,2.97,0.04,0.33,0.13,0.75,0.02,0.59,5.08,2.75,0.00,0.00,0.018,0.088,180,0.198,0.982,0.001,0.000,0.017,205326,197643,8,0.649,0.006,0.001,28985,0.135,1.382,0.036,80.72,82109,0,0.203,0.000,0.000,1407672,1.02,21.95,0.000,0.002,0.000,3,4,8,43,2562,0.156,82.72,0.0128,0.002,28,0.790,0.000,0.708,0.841,2.03,0.355,0.376,0.00,0.000,1.03,1.02,1.02
590000,1235,1.681,0.377,11.28,33196,18801,2162,0,12258,7,781629.1,0.5,0.042,0.188,0.270,0.501,632,5.25,3.39,0.12,0.91,0.08,0.65,0.01,0.12,5.05,2.95,0.00,0.00,0.007,0.052,158,0.183,0.991,0.000,0.000,0.009,203092,195631,8,0.364,0.038,0.003,54274,0.104,1.553,0.045,76.92,81821,0,0.072,0.000,0.000,1196946,1.05,21.84,0.000,0.000,0.000,2,4,8,34,2504,0.153,86.52,0.0125,0.010,18,0.801,0.000,0.694,0.837,2.03,0.373,0.371,0.00,0.001,1.04,1.06,1.04
600000,1172,1.674,0.370,11.25,33216,18793,2015,0,12471,1,768831.6,0.0,0.047,0.186,0.283,0.485,638,5.40,3.64,0.17,1.54,0.06,0.42,0.05,0.82,5.12,2.86,0.00,0.00,0.008,0.045,177,0.203,0.985,0.000,0.000,0.015,202935,196944,7,0.460,0.055,0.004,39153,0.131,1.530,0.042,76.41,81088,0,0.000,0.000,0.000,1170957,1.08,21.68,0.000,0.000,0.000,3,4,9,52,2514,0.153,87.03,0.0128,0.006,47,0.803,0.000,0.679,0.837,2.15,0.444,0.382,0.00,0.001,1.09,1.10,1.07
610000,1133,1.712,0.377,11.22,32208,16902,2143,0,13202,1,778693.2,0.0,0.041,0.170,0.318,0.470,620,5.11,2.97,0.05,0.66,0.08,1.05,0.00,0.11,4.97,2.53,0.00,0.06,0.006,0.052,159,0.196,0.989,0.000,0.000,0.011,198838,194010,9,0.485,0.000,0.002,36514,0.072,1.573,0.044,77.27,81871,0,0.050,0.000,0.000,960398,1.02,21.94,0.000,0.000,0.001,3,4,8,41,2489,0.152,86.17,0.0138,0.021,17,0.746,0.000,0.711,0.839,2.20,0.458,0.402,0.01,0.001,1.02,1.03,1.02
620000,1193,1.705,0.327,11.67,28136,14180,2085,0,11811,5,770463.8,0.7,0.026,0.158,0.337,0.478,602,5.28,3.07,0.04,0.40,0.08,0.45,0.01,0.19,5.15,2.97,0.00,0.09,0.010,0.054,152,0.159,0.997,0.001,0.000,0.003,205408,197722,5,0.655,0.101,0.005,41155,0.095,1.427,0.038,76.14,86337,0,0.146,0.000,0.000,780309,1.02,21.63,0.000,0.001,0.001,2,5,9,38,2426,0.148,87.30,0.0125,0.049,2,0.705,0.000,0.692,0.864,2.03,0.380,0.362,0.00,0.001,1.02,1.01,1.02
630000,1237,1.665,0.363,11.73,28433,16116,2213,0,10060,4,788516.9,0.8,0.031,0.124,0.389,0.457,580,4.97,2.55,0.06,0.44,0.22,1.26,0.01,0.20,4.68,2.06,0.00,0.00,0.023,0.107,137,0.162,0.998,0.000,0.000,0.002,210159,202741,4,0.780,0.014,0.006,51609,0.103,1.518,0.043,77.99,88151,0,0.188,0.000,0.000,543667,1.03,21.82,0.000,0.000,0.000,3,4,7,29,2521,0.154,85.45,0.0136,0.003,26,0.667,0.000,0.732,0.865,2.04,0.381,0.366,0.00,0.000,1.04,1.03,1.03
640000,1143,1.735,0.354,12.09,26270,14936,2003,0,9425,6,749432.2,1.4,0.036,0.138,0.338,0.487,623,5.33,3.09,0.11,0.80,0.16,0.72,0.00,0.03,5.06,2.75,0.00,0.00,0.021,0.077,162,0.128,0.996,0.001,0.000,0.003,201589,190652,5,0.689,0.163,0.001,41993,0.094,1.503,0.042,74.02,86055,0,0.229,0.000,0.000,648675,1.05,21.53,0.000,0.000,0.000,3,5,8,34,2342,0.143,89.42,0.0130,0.017,3,0.698,0.000,0.699,0.870,2.05,0.431,0.330,0.00,0.000,1.06,1.05,1.04
650000,1114,1.721,0.352,11.45,26282,14288,2203,0,9820,6,776743.2,0.8,0.018,0.144,0.336,0.501,614,5.11,2.57,0.07,0.50,0.10,0.64,0.01,0.22,4.93,2.46,0.00,0.03,0.015,0.076,165,0.115,0.996,0.000,0.000,0.004,206673,197341,11,0.285,0.028,0.005,63310,0.097,1.515,0.042,76.60,87310,0,0.132,0.000,0.000,782433,1.03,21.82,0.000,0.000,0.001,3,5,8,22,2244,0.137,86.84,0.0142,0.008,10,0.744,0.000,0.719,0.873,2.01,0.470,0.292,0.00,0.001,1.03,1.03,1.04
660000,1161,1.710,0.340,11.81,25972,12976,2267,0,10682,106,786952.2,9.6,0.011,0.151,0.338,0.499,635,5.19,2.73,0.06,0.41,0.06,0.57,0.00,0.06,5.07,2.56,0.00,0.00,0.008,0.052,145,0.115,0.993,0.000,0.000,0.007,207953,199956,9,0.435,0.056,0.001,88070,0.108,1.470,0.040,77.96,90780,0,0.091,0.000,0.000,955380,1.03,21.61,0.000,0.000,0.000,3,4,8,37,2342,0.143,85.48,0.0134,0.005,18,0.778,0.000,0.789,0.875,2.02,0.479,0.288,0.00,0.000,1.03,1.03,1.03
670000,1211,1.729,0.327,11.41,24965,11894,2502,0,10519,5,782041.3,1.0,0.011,0.137,0.382,0.470,647,5.15,3.13,0.08,0.65,0.09,0.57,0.00,0.00,4.98,2.88,0.00,0.03,0.012,0.071,135,0.126,0.996,0.000,0.000,0.004,218863,210213,8,0.403,0.085,0.000,16394,0.111,1.454,0.039,77.39,94313,0,0.197,0.000,0.000,881024,1.03,21.68,0.000,0.000,0.001,2,4,8,33,2243,0.137,86.05,0.0130,0.002,13,0.799,0.000,0.784,0.886,1.85,0.361,0.258,0.00,0.001,1.04,1.02,1.03
680000,1129,1.732,0.274,12.02,23347,11793,2391,0,9245,1,780947.4,0.1,0.034,0.132,0.384,0.451,624,5.30,2.53,0.07,0.47,0.21,0.93,0.01,0.21,5.01,2.30,0.00,0.05,0.027,0.097,136,0.155,0.992,0.000,0.000,0.008,218342,209466,14,0.244,0.052,0.001,15878,0.157,1.328,0.032,76.94,95878,0,0.128,0.000,0.000,789906,1.03,21.36,0.000,0.000,0.003,3,4,8,28,1970,0.120,86.50,0.0138,0.007,14,0.794,0.000,0.803,0.893,1.74,0.306,0.241,0.00,0.003,1.05,1.03,1.03
690000,1090,1.731,0.372,11.31,23664,13190,2078,1,8434,21,758092.2,2.7,0.090,0.163,0.405,0.343,682,5.79,3.89,0.07,0.69,0.20,1.72,0.03,0.40,5.49,3.11,0.00,0.07,0.017,0.076,156,0.228,0.991,0.000,0.001,0.008,234969,229275,12,0.372,0.005,0.006,20950,0.208,1.544,0.044,74.98,94166,14,0.129,1.000,0.001,981016,1.03,21.15,0.000,0.002,0.002,3,5,9,48,2299,0.140,88.46,0.0127,0.002,22,0.819,0.000,0.769,0.899,2.11,0.447,0.349,0.00,0.002,1.03,1.03,1.03
700000,1234,1.715,0.365,11.52,27808,15263,1829,0,10572,25,733648.8,2.5,0.057,0.162,0.309,0.471,791,4.86,2.83,0.13,0.86,0.06,0.36,0.00,0.06,4.67,2.51,0.00,0.03,0.009,0.054,148,0.199,0.994,0.000,0.000,0.006,196882,189080,10,0.635,0.116,0.003,54409,0.111,1.530,0.044,72.93,79020,0,0.099,0.000,0.000,797523,1.06,22.15,0.000,0.000,0.001,3,4,7,33,2500,0.153,90.50,0.0127,0.015,19,0.754,0.000,0.655,0.859,2.03,0.400,0.325,0.00,0.001,1.07,1.05,1.06
710000,1166,1.665,0.382,10.91,29251,16290,2015,20,10994,145,760434.8,46.5,0.030,0.171,0.311,0.488,793,5.02,2.87,0.09,0.72,0.07,0.49,0.02,0.26,4.84,2.53,0.00,0.00,0.010,0.061,144,0.204,0.993,0.000,0.000,0.007,205829,199535,7,0.469,0.081,0.015,62867,0.058,1.549,0.045,75.50,81174,626,0.321,0.200,0.000,1028579,1.04,21.88,0.000,0.000,0.000,3,4,7,38,2468,0.151,87.93,0.0135,0.032,26,0.743,0.000,0.697,0.858,2.12,0.431,0.357,0.00,0.000,1.04,1.04,1.04
720000,1073,1.697,0.399,11.09,28812,17520,2050,0,9335,4,764652.0,1.6,0.051,0.155,0.323,0.472,767,5.08,2.80,0.07,0.59,0.03,0.30,0.01,0.23,4.97,2.55,0.00,0.00,0.006,0.052,130,0.255,0.991,0.000,0.000,0.009,211390,201694,9,0.479,0.043,0.006,139119,0.049,1.604,0.047,76.11,85884,0,0.398,0.000,0.000,780748,1.03,21.96,0.000,0.000,0.000,3,4,8,35,2470,0.151,87.33,0.0144,0.008,17,0.696,0.000,0.692,0.864,2.30,0.514,0.407,0.00,0.000,1.02,1.04,1.03
730000,1070,1.690,0.384,11.93,28977,16796,2100,0,10084,8,758354.6,0.5,0.055,0.155,0.308,0.481,704,5.31,3.53,0.21,1.03,0.06,1.18,0.02,0.41,5.02,3.05,0.00,0.00,0.006,0.054,167,0.262,0.994,0.000,0.000,0.006,213532,204101,6,0.262,0.266,0.005,44110,0.076,1.544,0.044,75.40,90469,0,0.061,0.000,0.000,832102,1.10,21.70,0.000,0.001,0.000,3,4,9,43,2498,0.152,88.04,0.0141,0.025,10,0.707,0.000,0.671,0.865,2.33,0.501,0.438,0.00,0.001,1.10,1.13,1.09
740000,1197,1.685,0.367,11.77,28179,13743,2226,0,12083,7,765885.3,1.0,0.011,0.160,0.330,0.499,701,4.71,2.60,0.07,0.56,0.03,0.27,0.00,0.06,4.60,2.47,0.00,0.00,0.005,0.043,167,0.246,0.992,0.001,0.000,0.007,205190,195597,11,0.288,0.094,0.001,30319,0.187,1.510,0.043,76.15,85340,0,0.141,0.000,0.000,867881,1.04,22.37,0.000,0.000,0.000,3,4,7,23,2549,0.156,87.29,0.0139,0.000,30,0.723,0.000,0.696,0.863,2.13,0.426,0.373,0.00,0.000,1.04,1.04,1.03
750000,1201,1.693,0.330,11.66,26639,13734,2252,0,10649,10,775338.9,2.2,0.012,0.143,0.372,0.472,712,5.09,3.24,0.07,0.74,0.05,0.48,0.04,0.33,4.92,2.79,0.00,0.00,0.007,0.051,153,0.197,0.996,0.000,0.000,0.004,209359,198750,11,0.168,0.082,0.013,69297,0.109,1.429,0.039,76.54,85628,0,0.223,0.000,0.000,634556,1.03,21.86,0.000,0.000,0.000,3,4,7,46,2478,0.151,86.90,0.0131,0.037,22,0.686,0.000,0.692,0.873,2.06,0.400,0.356,0.00,0.000,1.03,1.03,1.03
760000,1267,1.679,0.369,11.89,25308,13177,2142,0,9923,2,759283.2,0.2,0.016,0.150,0.412,0.422,765,4.49,2.85,0.09,0.88,0.03,0.37,0.02,0.58,4.34,2.29,0.00,0.00,0.004,0.032,145,0.204,0.995,0.000,0.000,0.005,200430,188757,13,0.162,0.047,0.003,110167,0.121,1.507,0.044,74.76,80642,0,0.092,0.000,0.000,676621,1.04,22.54,0.000,0.000,0.000,2,4,7,44,2535,0.155,88.67,0.0138,0.025,22,0.691,0.000,0.695,0.874,2.00,0.372,0.346,0.00,0.001,1.04,1.05,1.04
770000,1201,1.670,0.424,11.61,25814,13452,2351,0,10077,1,781115.5,0.2,0.018,0.201,0.408,0.372,723,4.36,2.40,0.04,0.57,0.01,0.14,0.03,0.44,4.29,2.15,0.00,0.00,0.001,0.019,137,0.242,0.997,0.000,0.000,0.003,206289,197073,17,0.211,0.207,0.007,49707,0.096,1.660,0.050,77.17,86034,0,0.194,0.000,0.000,1175698,1.02,22.73,0.000,0.000,0.000,2,4,7,31,2581,0.158,86.27,0.0152,0.004,23,0.778,0.000,0.719,0.875,2.15,0.449,0.377,0.00,0.000,1.02,1.02,1.02
780000,1087,1.638,0.460,11.72,25278,14000,1895,0,9497,0,701552.1,0.0,0.020,0.278,0.314,0.388,819,4.44,2.97,0.05,0.50,0.00,0.07,0.02,0.30,4.37,2.85,0.00,0.00,0.001,0.032,111,0.278,0.997,0.000,0.000,0.003,188307,180177,8,0.354,0.005,0.006,66697,0.088,1.721,0.054,69.34,78759,0,0.000,0.000,0.000,1657899,1.02,22.77,0.000,0.000,0.000,2,4,7,48,2503,0.153,94.10,0.0148,0.004,15,0.822,0.000,0.575,0.866,2.30,0.465,0.453,0.00,0.000,1.03,1.03,1.02
790000,1212,1.646,0.407,11.90,25395,14231,2022,0,9017,0,743384.2,0.0,0.036,0.296,0.343,0.325,807,4.41,2.88,0.08,0.69,0.01,0.15,0.01,0.26,4.30,2.61,0.00,0.00,0.001,0.029,100,0.323,0.996,0.000,0.000,0.004,197047,190844,10,0.332,0.007,0.004,32478,0.132,1.572,0.049,72.96,79935,0,0.000,0.000,0.000,1974882,1.04,22.72,0.000,0.000,0.000,3,4,7,33,2559,0.156,90.47,0.0143,0.035,27,0.843,0.000,0.597,0.872,2.11,0.394,0.386,0.00,0.001,1.04,1.04,1.04
800000,1039,1.656,0.487,12.27,24651,13921,2257,0,8646,117,751687.6,8.3,0.056,0.257,0.341,0.346,771,4.63,3.05,0.10,0.86,0.01,0.30,0.02,0.35,4.49,2.62,0.00,0.00,0.001,0.024,101,0.275,0.995,0.000,0.000,0.005,198267,191402,6,0.476,0.167,0.006,40332,0.123,1.771,0.057,74.14,82883,0,0.071,0.000,0.000,1640994,1.04,22.61,0.000,0.000,0.000,3,4,7,32,2460,0.150,89.29,0.0161,0.012,12,0.830,0.000,0.652,0.876,2.37,0.486,0.468,0.00,0.001,1.05,1.05,1.04
810000,1200,1.675,0.398,12.16,24750,13997,1780,1,8811,9,694214.2,2.2,0.027,0.274,0.288,0.411,800,4.62,2.86,0.03,0.33,0.06,0.38,0.00,0.00,4.54,2.77,0.00,0.04,0.010,0.060,127,0.273,0.997,0.000,0.000,0.003,187714,180433,9,0.538,0.014,0.000,35920,0.115,1.581,0.047,68.32,78531,2211,0.249,0.000,0.000,1552228,1.01,22.52,0.000,0.000,0.002,3,4,7,42,2557,0.156,95.12,0.0127,0.013,24,0.830,0.000,0.569,0.869,2.13,0.394,0.395,0.00,0.002,1.01,1.01,1.01
820000,1075,1.667,0.400,11.58,25755,14006,2039,0,9835,6,750829.9,1.0,0.031,0.211,0.320,0.439,790,5.16,3.14,0.07,0.62,0.20,0.92,0.03,0.59,4.87,2.54,0.00,0.06,0.025,0.098,162,0.220,0.997,0.000,0.000,0.003,196880,190868,5,0.666,0.123,0.002,26033,0.187,1.585,0.046,74.31,80383,0,0.161,0.000,0.000,1296903,1.02,21.97,0.000,0.000,0.004,3,4,8,43,2483,0.152,89.13,0.0144,0.029,23,0.776,0.000,0.660,0.870,2.31,0.467,0.459,0.00,0.004,1.03,1.02,1.02
830000,1168,1.674,0.400,11.31,26541,15075,2133,0,9240,106,791211.8,9.6,0.020,0.174,0.271,0.535,811,5.40,6.97,0.09,0.72,0.14,0.72,0.30,2.54,4.86,4.51,0.00,0.00,0.021,0.089,140,0.235,0.995,0.001,0.000,0.004,206944,200062,9,0.599,0.008,0.020,113267,0.271,1.585,0.046,78.01,82468,0,0.090,0.000,0.000,929847,1.03,22.23,0.001,0.001,0.000,3,4,7,64,2522,0.154,85.43,0.0139,0.021,14,0.739,0.000,0.699,0.872,2.16,0.416,0.393,0.00,0.001,1.04,1.04,1.03
840000,1210,1.705,0.361,11.28,26403,15512,2181,0,8668,69,803772.6,5.9,0.024,0.218,0.260,0.497,807,5.30,4.81,0.09,0.70,0.13,0.65,0.22,1.92,4.86,3.20,0.00,0.04,0.021,0.077,154,0.189,0.995,0.000,0.000,0.005,204441,197701,6,0.487,0.138,0.013,184319,0.248,1.507,0.043,79.37,83498,0,0.085,0.000,0.000,1295459,1.04,21.86,0.000,0.000,0.002,3,4,8,48,2530,0.154,84.07,0.0137,0.007,17,0.790,0.000,0.685,0.871,2.09,0.406,0.368,0.00,0.002,1.04,1.03,1.04
850000,1168,1.668,0.389,11.36,26253,14946,2169,0,9180,14,777389.1,1.2,0.036,0.194,0.239,0.532,830,4.76,2.74,0.06,0.56,0.16,0.64,0.04,0.36,4.51,2.51,0.00,0.03,0.024,0.090,148,0.224,0.997,0.000,0.000,0.003,208588,200818,12,0.376,0.084,0.013,150902,0.177,1.575,0.046,76.88,84615,0,0.089,0.000,0.000,1088418,1.03,22.25,0.000,0.000,0.001,3,4,7,29,2519,0.154,86.56,0.0148,0.005,17,0.766,0.000,0.654,0.875,2.16,0.415,0.399,0.00,0.003,1.03,1.03,1.03
860000,1169,1.651,0.418,12.04,28847,16243,2040,0,10563,4,752944.8,0.3,0.059,0.252,0.243,0.446,851,4.80,3.56,0.03,0.36,0.01,0.11,0.03,0.48,4.73,3.43,0.00,0.00,0.002,0.020,134,0.250,0.990,0.000,0.000,0.010,200664,196309,8,0.456,0.183,0.006,32191,0.128,1.636,0.049,74.82,80757,0,0.075,0.000,0.000,1782469,1.02,22.47,0.000,0.000,0.000,3,4,7,55,2596,0.158,88.61,0.0136,0.007,26,0.818,0.000,0.629,0.857,2.22,0.403,0.480,0.00,0.000,1.01,1.02,1.02
870000,1234,1.724,0.401,11.89,32279,16032,2062,0,14120,0,770069.8,0.0,0.050,0.271,0.239,0.440,790,4.87,3.37,0.06,0.50,0.03,0.35,0.05,1.01,4.73,2.91,0.00,0.00,0.003,0.035,158,0.181,0.995,0.000,0.000,0.005,211417,204568,5,0.673,0.064,0.007,62326,0.082,1.615,0.047,76.24,86381,0,0.000,0.000,0.000,1955065,1.03,22.44,0.000,0.000,0.000,2,4,8,41,2558,0.156,87.20,0.0132,0.000,25,0.848,0.000,0.639,0.848,2.07,0.354,0.424,0.00,0.000,1.01,1.04,1.03
880000,1283,1.642,0.333,11.21,34929,17716,2050,0,15114,15,796982.2,3.5,0.048,0.260,0.281,0.411,839,4.97,2.68,0.06,0.44,0.04,0.44,0.02,0.24,4.86,2.55,0.00,0.00,0.004,0.042,192,0.184,0.990,0.001,0.000,0.009,218116,209445,11,0.356,0.009,0.009,72306,0.088,1.440,0.039,78.71,85307,0,0.232,0.000,0.000,1854077,1.03,22.22,0.000,0.000,0.000,3,4,8,30,2506,0.153,84.72,0.0128,0.000,23,0.828,0.000,0.646,0.840,1.95,0.341,0.350,0.00,0.000,1.03,1.04,1.02
890000,1040,1.762,0.281,11.76,36454,18212,2150,0,16335,18,800758.5,2.8,0.068,0.144,0.357,0.431,817,5.83,3.73,0.21,0.94,0.03,0.33,0.10,0.91,5.50,3.19,0.00,0.00,0.002,0.030,168,0.101,0.987,0.000,0.000,0.013,226591,218549,6,0.444,0.019,0.017,50932,0.111,1.353,0.033,78.97,89527,0,0.157,0.000,0.000,836974,1.09,21.40,0.000,0.000,0.000,3,5,9,40,1768,0.108,84.47,0.0140,0.000,15,0.780,0.000,0.768,0.840,1.70,0.254,0.256,0.00,0.001,1.12,1.12,1.07
