step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,5055,1.709,0.355,8.33,138190,68566,8695,3,60722,19,2193884.0,0.6,0.099,0.437,0.078,0.386,440,4.64,2.67,0.02,0.32,0.01,0.35,0.02,0.33,4.60,2.54,0.00,0.01,0.001,0.021,336,0.198,0.990,0.000,0.000,0.010,856495,823435,20,0.148,0.258,0.006,339383,0.122,1.497,0.041,314.92,220240,36,0.033,0.667,0.000,13269914,1.01,22.36,0.000,0.000,0.000,3,4,7,43,9590,0.146,338.84,0.0094,0.004,108,0.932,0.000,0.807,0.839,1.90,0.333,0.298,0.00,0.000,1.01,1.00,1.01
450000,4684,1.675,0.372,8.48,138542,67680,9449,0,61784,6,2194420.0,1.1,0.095,0.441,0.084,0.380,406,4.51,2.69,0.01,0.31,0.02,0.30,0.02,0.37,4.46,2.52,0.00,0.00,0.002,0.028,332,0.222,0.987,0.000,0.000,0.013,849717,820745,21,0.141,0.238,0.006,388812,0.122,1.539,0.044,317.22,222898,0,0.179,0.000,0.000,14286938,1.01,22.49,0.000,0.000,0.000,3,4,6,59,9059,0.138,336.54,0.0105,0.006,110,0.933,0.000,0.808,0.837,1.93,0.351,0.308,0.00,0.000,1.01,1.01,1.01
460000,4687,1.698,0.367,8.44,132218,65183,8622,0,58410,21,2207732.8,2.8,0.101,0.476,0.076,0.347,447,4.90,3.78,0.03,0.56,0.01,0.23,0.04,0.52,4.82,3.52,0.00,0.06,0.001,0.020,366,0.234,0.988,0.000,0.000,0.012,827995,795350,20,0.233,0.055,0.007,464521,0.091,1.544,0.044,304.69,231919,0,0.133,0.000,0.000,14623656,1.01,22.22,0.000,0.000,0.000,3,4,8,54,9167,0.140,349.06,0.0098,0.001,138,0.937,0.000,0.778,0.841,1.96,0.343,0.322,0.00,0.001,1.01,1.01,1.01
470000,4777,1.708,0.363,8.51,123114,57930,8651,0,56443,77,2188756.8,7.8,0.071,0.540,0.056,0.334,459,4.56,2.51,0.04,0.62,0.00,0.07,0.02,0.42,4.49,2.16,0.00,0.01,0.001,0.015,321,0.234,0.992,0.000,0.000,0.008,841563,810763,18,0.171,0.343,0.011,398874,0.101,1.535,0.043,302.41,227250,0,0.101,0.000,0.000,16831145,1.01,22.35,0.000,0.000,0.000,3,4,7,48,9170,0.140,351.34,0.0102,0.001,111,0.945,0.000,0.759,0.854,1.92,0.329,0.308,0.00,0.000,1.02,1.01,1.01
480000,4633,1.689,0.378,8.80,129453,64959,9086,0,55552,24,2199089.0,2.5,0.079,0.522,0.054,0.346,438,4.67,3.00,0.01,0.19,0.01,0.45,0.02,0.38,4.62,2.85,0.00,0.00,0.001,0.015,324,0.210,0.988,0.000,0.000,0.012,848844,820251,17,0.405,0.165,0.008,679660,0.088,1.554,0.045,311.61,238579,0,0.106,0.000,0.000,16508945,1.00,22.40,0.000,0.000,0.000,3,4,6,54,8889,0.136,342.15,0.0103,0.000,129,0.940,0.000,0.802,0.848,1.92,0.328,0.309,0.00,0.000,1.01,1.00,1.00
490000,4812,1.661,0.385,8.93,130106,66258,9159,3,54507,35,2207831.5,1.0,0.077,0.532,0.039,0.353,433,4.71,3.40,0.01,0.34,0.03,0.69,0.04,0.48,4.62,3.00,0.00,0.00,0.001,0.027,352,0.203,0.987,0.000,0.000,0.013,853311,825168,17,0.525,0.162,0.011,583457,0.115,1.551,0.045,314.85,241469,949,0.029,0.000,0.000,16673046,1.01,22.42,0.000,0.000,0.000,3,4,7,53,9667,0.148,338.90,0.0099,0.001,129,0.949,0.000,0.795,0.848,2.01,0.383,0.332,0.00,0.000,1.00,1.00,1.01
500000,4893,1.665,0.356,8.70,132481,66778,9077,2,56543,50,2178236.2,7.5,0.078,0.524,0.042,0.356,400,4.62,2.73,0.01,0.12,0.02,0.40,0.04,0.64,4.56,2.52,0.00,0.00,0.001,0.026,336,0.189,0.987,0.000,0.000,0.013,841726,817734,23,0.093,0.260,0.009,407624,0.129,1.510,0.042,311.88,240932,506,0.150,0.500,0.000,16104328,1.00,22.43,0.000,0.000,0.000,3,4,7,62,9053,0.138,341.88,0.0098,0.001,117,0.947,0.000,0.802,0.843,1.85,0.318,0.281,0.00,0.000,1.00,1.00,1.00
510000,4939,1.669,0.376,8.83,133959,68660,9198,0,56055,41,2188649.2,4.7,0.083,0.527,0.048,0.342,433,4.68,3.00,0.01,0.40,0.01,0.20,0.05,0.65,4.60,2.65,0.00,0.00,0.001,0.025,367,0.230,0.988,0.000,0.000,0.012,861512,832942,18,0.278,0.134,0.010,586119,0.132,1.544,0.045,317.10,234384,0,0.114,0.000,0.000,16582587,1.01,22.44,0.000,0.000,0.000,3,4,7,56,9744,0.149,336.65,0.0096,0.001,137,0.941,0.000,0.786,0.845,1.97,0.366,0.319,0.00,0.000,1.00,1.01,1.01
520000,4498,1.700,0.340,8.92,126286,64684,9120,0,52923,45,2204234.0,2.7,0.064,0.545,0.050,0.340,431,4.92,4.65,0.06,0.97,0.04,0.27,0.07,1.20,4.75,3.70,0.00,0.00,0.005,0.033,336,0.190,0.991,0.000,0.000,0.009,809762,776890,22,0.110,0.259,0.011,601211,0.128,1.485,0.040,313.34,231770,0,0.061,0.000,0.000,17082867,1.01,22.31,0.003,0.000,0.000,2,4,7,64,8649,0.132,340.42,0.0103,0.003,99,0.944,0.000,0.785,0.844,1.92,0.332,0.317,0.00,0.000,1.01,1.02,1.01
530000,4637,1.708,0.389,9.35,122314,61162,8450,0,52563,1094,2214409.8,90.2,0.077,0.544,0.051,0.327,436,4.93,4.53,0.05,0.62,0.05,0.71,0.11,1.67,4.71,3.09,0.00,0.00,0.004,0.041,365,0.228,0.992,0.001,0.000,0.006,816733,786728,25,0.311,0.073,0.016,534993,0.121,1.577,0.046,303.46,240040,0,0.082,0.000,0.000,16020097,1.01,22.41,0.003,0.001,0.000,3,4,7,64,9647,0.147,350.29,0.0101,0.009,81,0.943,0.000,0.767,0.851,2.08,0.395,0.362,0.01,0.002,1.01,1.02,1.02
540000,4898,1.684,0.367,9.37,123548,61462,8762,5,53058,162,2212737.0,11.9,0.070,0.502,0.055,0.373,414,4.81,4.18,0.09,1.69,0.01,0.12,0.13,1.37,4.60,2.75,0.00,0.00,0.001,0.018,358,0.218,0.991,0.000,0.000,0.009,806055,774980,26,0.157,0.089,0.030,1234456,0.094,1.529,0.043,311.46,246056,1709,0.073,0.000,0.000,14891482,1.02,22.40,0.002,0.000,0.000,3,4,7,64,10097,0.154,342.30,0.0098,0.011,73,0.934,0.000,0.794,0.847,2.06,0.375,0.368,0.00,0.000,1.03,1.03,1.02
550000,4643,1.691,0.394,9.21,121493,61375,8685,0,51688,50,2226071.5,5.5,0.055,0.510,0.060,0.375,388,4.76,3.58,0.01,0.21,0.01,0.25,0.13,1.75,4.61,2.79,0.00,0.00,0.002,0.029,359,0.246,0.989,0.000,0.000,0.011,789453,756952,23,0.136,0.138,0.019,1046246,0.087,1.592,0.047,304.65,254682,0,0.109,0.000,0.000,15177390,1.00,22.51,0.000,0.000,0.000,3,4,7,51,9642,0.147,349.10,0.0104,0.009,92,0.935,0.000,0.801,0.846,2.08,0.374,0.374,0.00,0.000,1.00,1.00,1.01
560000,4675,1.712,0.396,9.24,114776,58141,8987,0,47616,10,2192909.0,2.2,0.070,0.496,0.064,0.369,415,4.80,4.47,0.03,0.35,0.12,1.84,0.09,0.80,4.56,3.18,0.00,0.04,0.004,0.043,350,0.223,0.996,0.000,0.000,0.004,793540,760380,30,0.119,0.023,0.026,709801,0.075,1.589,0.047,301.60,256516,0,0.224,0.000,0.000,14306192,1.01,22.59,0.000,0.000,0.001,2,4,7,61,9513,0.145,352.15,0.0103,0.009,48,0.934,0.000,0.796,0.856,2.03,0.368,0.352,0.00,0.001,1.01,1.01,1.01
570000,4704,1.691,0.412,9.29,102215,50430,8802,0,42954,8,2174989.0,0.5,0.066,0.533,0.058,0.343,420,4.61,3.42,0.03,0.50,0.02,0.43,0.04,0.50,4.52,3.03,0.00,0.00,0.001,0.018,322,0.220,0.996,0.000,0.000,0.004,762979,731273,21,0.118,0.165,0.014,727881,0.102,1.618,0.049,295.83,248813,0,0.058,0.000,0.000,15042140,1.01,22.67,0.000,0.000,0.000,2,4,7,64,9834,0.150,357.93,0.0102,0.009,82,0.937,0.000,0.774,0.866,2.09,0.380,0.379,0.00,0.001,1.01,1.01,1.01
580000,4304,1.709,0.373,9.71,96190,47659,8844,0,40087,49,2164615.8,4.0,0.061,0.556,0.042,0.341,424,4.65,2.94,0.03,0.50,0.01,0.27,0.05,0.47,4.56,2.65,0.00,0.03,0.001,0.022,291,0.185,0.994,0.000,0.000,0.006,753275,723135,23,0.168,0.071,0.021,830587,0.088,1.565,0.044,287.49,240883,0,0.081,0.000,0.000,15501884,1.01,22.51,0.000,0.000,0.000,3,4,7,64,8669,0.132,366.27,0.0110,0.009,59,0.942,0.000,0.781,0.873,2.01,0.357,0.350,0.00,0.000,1.01,1.01,1.01
590000,4546,1.691,0.386,9.35,96037,47744,8861,0,39190,4,2170633.8,0.1,0.052,0.566,0.033,0.348,418,4.53,2.58,0.05,0.55,0.02,0.39,0.05,0.55,4.41,2.21,0.00,0.00,0.002,0.027,282,0.207,0.996,0.000,0.000,0.004,770538,741134,25,0.187,0.110,0.018,775726,0.087,1.579,0.046,289.50,253285,0,0.035,0.000,0.000,15746821,1.02,22.59,0.000,0.000,0.000,3,4,7,40,9322,0.142,364.26,0.0108,0.011,71,0.943,0.000,0.775,0.876,2.05,0.368,0.361,0.00,0.000,1.02,1.02,1.02
600000,4778,1.710,0.391,9.40,99787,50734,8764,0,40057,45,2163145.5,4.7,0.044,0.536,0.039,0.381,378,4.63,2.94,0.06,0.76,0.01,0.31,0.04,0.42,4.52,2.52,0.00,0.00,0.001,0.019,281,0.210,0.995,0.000,0.000,0.005,801575,770983,25,0.139,0.305,0.013,975001,0.089,1.576,0.047,298.89,264743,0,0.104,0.000,0.000,15026993,1.02,22.60,0.000,0.000,0.000,3,4,7,60,9910,0.151,354.87,0.0100,0.005,69,0.938,0.000,0.776,0.876,2.07,0.390,0.363,0.00,0.000,1.02,1.03,1.02
610000,4629,1.669,0.410,9.49,103917,55057,8226,3,40780,139,2160128.2,13.5,0.035,0.554,0.035,0.376,387,4.57,3.13,0.04,0.52,0.03,0.76,0.03,0.41,4.48,2.79,0.00,0.00,0.002,0.027,302,0.228,0.994,0.000,0.000,0.005,754853,717297,23,0.244,0.065,0.010,660496,0.098,1.627,0.048,292.10,242761,2097,0.097,0.000,0.000,14857891,1.02,22.74,0.000,0.000,0.000,3,4,6,64,10094,0.154,361.65,0.0104,0.006,90,0.936,0.000,0.743,0.863,2.18,0.423,0.402,0.00,0.000,1.02,1.02,1.02
620000,4680,1.677,0.438,9.51,106734,54925,8437,0,43321,106,2160150.2,6.9,0.032,0.588,0.030,0.350,387,4.55,3.29,0.05,0.74,0.03,0.43,0.04,0.41,4.43,2.87,0.00,0.00,0.002,0.024,305,0.256,0.996,0.000,0.000,0.004,764287,726373,33,0.191,0.109,0.017,622252,0.087,1.682,0.053,299.21,250118,0,0.065,0.000,0.000,16920611,1.02,22.75,0.000,0.000,0.000,3,4,7,53,10159,0.155,354.54,0.0104,0.008,78,0.942,0.000,0.727,0.861,2.17,0.417,0.393,0.00,0.000,1.01,1.02,1.02
630000,4589,1.706,0.410,9.61,107928,54723,9014,0,44282,70,2180625.0,5.4,0.032,0.579,0.028,0.361,395,5.06,5.23,0.01,0.17,0.02,0.29,0.16,2.07,4.87,4.06,0.00,0.00,0.001,0.022,336,0.236,0.997,0.000,0.000,0.003,765259,729191,32,0.145,0.039,0.017,793889,0.101,1.622,0.049,306.85,246774,0,0.078,0.000,0.000,17156294,1.00,22.35,0.002,0.000,0.000,3,4,7,64,10088,0.154,346.90,0.0098,0.005,63,0.942,0.000,0.748,0.859,2.20,0.420,0.406,0.00,0.001,1.00,1.00,1.00
640000,4742,1.687,0.356,9.52,110689,55762,8792,0,45982,12,2199203.2,0.9,0.042,0.557,0.031,0.370,398,4.98,3.53,0.02,0.31,0.06,0.86,0.04,0.43,4.86,3.21,0.00,0.00,0.004,0.040,362,0.206,0.991,0.000,0.000,0.009,800399,766965,29,0.156,0.086,0.014,642793,0.104,1.509,0.042,309.11,255376,0,0.078,0.000,0.000,16084816,1.01,22.25,0.000,0.000,0.000,3,4,8,54,9754,0.149,344.65,0.0095,0.004,103,0.938,0.000,0.757,0.862,2.06,0.367,0.368,0.00,0.000,1.01,1.01,1.01
650000,4902,1.675,0.379,9.11,116421,64943,8306,0,43012,86,2191879.0,9.7,0.043,0.568,0.046,0.344,375,4.70,2.94,0.02,0.37,0.01,0.13,0.04,0.47,4.63,2.77,0.00,0.00,0.001,0.021,326,0.219,0.990,0.000,0.000,0.010,811306,781072,26,0.205,0.039,0.019,743609,0.080,1.547,0.045,308.22,254499,0,0.113,0.000,0.000,16717759,1.01,22.53,0.000,0.000,0.000,3,4,7,58,10207,0.156,345.54,0.0097,0.010,97,0.939,0.000,0.741,0.857,2.08,0.373,0.384,0.00,0.000,1.01,1.01,1.01
660000,4808,1.655,0.383,9.28,114383,61191,8900,0,44386,64,2164176.5,9.4,0.042,0.576,0.040,0.342,407,4.58,2.50,0.01,0.19,0.01,0.14,0.04,0.50,4.53,2.38,0.00,0.00,0.002,0.024,316,0.211,0.993,0.000,0.000,0.007,787981,757519,22,0.207,0.016,0.015,771179,0.089,1.549,0.045,307.49,243724,0,0.147,0.000,0.000,17043755,1.00,22.58,0.000,0.000,0.000,3,4,7,62,10224,0.156,346.26,0.0099,0.005,93,0.939,0.000,0.763,0.855,2.13,0.390,0.398,0.00,0.000,1.00,1.00,1.01
670000,4772,1.671,0.403,9.10,113422,61169,8790,4,43495,1542,2185536.8,132.1,0.038,0.600,0.034,0.329,413,4.69,3.56,0.03,0.51,0.03,0.92,0.03,0.29,4.61,3.13,0.00,0.00,0.001,0.021,311,0.193,0.992,0.000,0.000,0.008,766388,734048,22,0.212,0.049,0.011,725501,0.087,1.603,0.047,307.60,236436,862,0.086,0.000,0.000,17880368,1.01,22.62,0.001,0.000,0.000,3,4,7,64,10248,0.156,346.15,0.0099,0.002,101,0.940,0.000,0.759,0.852,2.15,0.395,0.407,0.00,0.001,1.01,1.01,1.01
680000,4916,1.677,0.404,8.94,105915,55646,8840,1,41284,834,2159287.0,79.7,0.037,0.620,0.037,0.307,419,4.53,3.68,0.03,0.59,0.03,0.50,0.04,0.45,4.43,3.33,0.00,0.08,0.002,0.025,300,0.207,0.992,0.001,0.000,0.007,740609,711600,22,0.246,0.100,0.014,670606,0.106,1.608,0.048,300.88,223738,25,0.096,1.000,0.000,18342715,1.01,22.79,0.000,0.001,0.001,2,4,6,58,10193,0.156,352.88,0.0099,0.008,80,0.945,0.000,0.737,0.857,2.07,0.364,0.380,0.00,0.001,1.02,1.01,1.01
690000,4830,1.666,0.417,9.01,103455,56104,9019,0,38418,263,2163863.0,20.9,0.042,0.627,0.032,0.299,419,4.69,5.61,0.06,0.83,0.02,0.25,0.05,0.78,4.57,5.02,0.00,0.00,0.001,0.022,274,0.222,0.993,0.000,0.000,0.007,728906,698252,16,0.240,0.043,0.012,619055,0.099,1.630,0.049,302.66,222469,0,0.079,0.000,0.000,18497422,1.01,22.78,0.005,0.000,0.000,2,4,6,64,10277,0.157,351.09,0.0098,0.007,82,0.945,0.000,0.722,0.858,2.13,0.380,0.400,0.00,0.000,1.02,1.01,1.02
700000,4674,1.692,0.412,8.94,108504,58890,8711,0,41059,66,2196930.5,5.3,0.046,0.607,0.033,0.313,381,4.82,5.30,0.02,0.48,0.03,0.53,0.13,1.70,4.65,4.18,0.00,0.00,0.001,0.022,284,0.189,0.993,0.000,0.000,0.007,763212,725509,22,0.278,0.023,0.012,763806,0.104,1.639,0.049,306.82,237561,0,0.080,0.000,0.000,17973708,1.01,22.56,0.003,0.000,0.000,3,4,6,64,9438,0.144,346.93,0.0101,0.005,70,0.946,0.000,0.743,0.858,2.02,0.347,0.362,0.00,0.000,1.01,1.01,1.01
710000,4870,1.684,0.394,8.97,107210,56061,9098,0,41855,30,2150156.5,3.0,0.044,0.544,0.049,0.363,424,4.53,4.25,0.01,0.24,0.01,0.22,0.15,2.25,4.35,2.68,0.00,0.00,0.001,0.026,297,0.211,0.994,0.000,0.000,0.006,766074,733843,19,0.264,0.113,0.012,631143,0.147,1.592,0.047,301.08,234432,0,0.098,0.000,0.000,16152981,1.01,22.78,0.004,0.000,0.000,3,4,6,64,9873,0.151,352.68,0.0101,0.011,87,0.944,0.000,0.806,0.860,2.03,0.365,0.350,0.00,0.000,1.01,1.01,1.01
720000,4674,1.679,0.374,9.02,105690,56604,9183,1,40098,39,2180513.0,2.3,0.056,0.528,0.072,0.344,417,4.71,3.47,0.04,0.58,0.01,0.26,0.02,0.51,4.64,3.14,0.00,0.03,0.001,0.025,294,0.221,0.993,0.000,0.000,0.007,789123,754165,22,0.257,0.201,0.008,648013,0.114,1.561,0.044,303.65,239656,1445,0.059,0.000,0.000,15572007,1.01,22.57,0.000,0.000,0.000,3,4,7,64,9282,0.142,350.10,0.0100,0.011,68,0.941,0.000,0.799,0.866,1.99,0.341,0.344,0.00,0.001,1.01,1.01,1.01
730000,4332,1.698,0.414,9.29,109931,57511,8623,0,44139,31,2186277.8,3.7,0.047,0.560,0.075,0.317,415,4.74,3.98,0.04,0.44,0.08,1.08,0.03,0.47,4.60,3.00,0.00,0.00,0.003,0.036,307,0.249,0.994,0.000,0.000,0.006,791086,755370,25,0.220,0.184,0.007,336413,0.124,1.651,0.050,300.31,242063,0,0.121,0.000,0.000,16930483,1.01,22.44,0.000,0.000,0.000,3,4,7,63,9297,0.142,353.44,0.0110,0.005,87,0.942,0.000,0.778,0.861,2.15,0.390,0.402,0.01,0.003,1.01,1.01,1.01
740000,4687,1.692,0.380,8.98,108578,55388,8607,0,44228,71,2215084.8,7.0,0.038,0.583,0.062,0.318,419,4.78,4.51,0.02,0.30,0.01,0.12,0.02,0.60,4.73,4.33,0.00,0.00,0.002,0.030,273,0.205,0.990,0.000,0.000,0.010,804955,767948,21,0.244,0.037,0.009,339339,0.076,1.568,0.045,302.44,249326,0,0.098,0.000,0.000,17467245,1.01,22.33,0.004,0.000,0.000,3,4,7,64,9306,0.142,351.32,0.0100,0.003,92,0.944,0.000,0.768,0.865,1.99,0.336,0.344,0.00,0.000,1.02,1.01,1.01
750000,4467,1.710,0.387,8.57,112990,56678,8731,4,47797,66,2239669.8,6.0,0.033,0.554,0.067,0.346,407,4.91,5.14,0.03,0.37,0.02,0.74,0.06,0.73,4.80,4.54,0.00,0.00,0.001,0.027,295,0.220,0.990,0.000,0.000,0.010,831706,794832,20,0.226,0.240,0.012,458089,0.104,1.593,0.047,305.60,244255,51,0.091,0.500,0.000,16800856,1.01,22.43,0.004,0.000,0.000,3,4,7,64,8704,0.133,348.16,0.0105,0.005,84,0.944,0.000,0.794,0.864,1.95,0.322,0.334,0.00,0.000,1.01,1.01,1.01
760000,4672,1.698,0.359,8.58,109875,54974,9295,1,45400,29,2220661.2,4.8,0.034,0.517,0.082,0.367,419,4.83,3.14,0.04,0.50,0.04,0.55,0.01,0.33,4.75,2.89,0.00,0.00,0.003,0.041,338,0.203,0.991,0.000,0.000,0.009,821520,788760,20,0.259,0.036,0.004,355457,0.106,1.498,0.042,308.47,244996,730,0.165,0.000,0.000,15756601,1.02,22.44,0.000,0.000,0.000,3,4,8,49,9037,0.138,345.29,0.0100,0.006,67,0.943,0.000,0.821,0.866,1.93,0.328,0.325,0.00,0.000,1.02,1.02,1.02
770000,4950,1.696,0.364,8.76,111448,57295,8935,0,44940,533,2185899.0,53.2,0.042,0.501,0.071,0.385,416,4.83,3.90,0.02,0.49,0.05,0.79,0.03,0.40,4.73,3.50,0.00,0.11,0.003,0.040,355,0.221,0.993,0.001,0.000,0.006,803910,773211,19,0.220,0.144,0.010,375820,0.116,1.526,0.043,308.00,248110,0,0.100,0.000,0.000,14574703,1.01,22.59,0.001,0.001,0.001,3,4,7,64,9669,0.148,345.76,0.0093,0.004,81,0.941,0.000,0.819,0.862,1.95,0.329,0.334,0.00,0.001,1.01,1.01,1.01
780000,4834,1.662,0.380,8.83,113121,59165,9226,0,44846,173,2173057.8,21.9,0.046,0.505,0.057,0.391,413,4.57,2.50,0.02,0.28,0.02,0.35,0.03,0.48,4.50,2.23,0.00,0.00,0.002,0.030,290,0.224,0.992,0.000,0.000,0.008,783757,754543,18,0.260,0.010,0.012,521516,0.127,1.548,0.045,306.41,241030,0,0.127,0.000,0.000,14857326,1.01,22.72,0.000,0.000,0.000,3,4,7,64,9500,0.145,347.35,0.0100,0.010,87,0.940,0.000,0.802,0.856,1.97,0.338,0.334,0.00,0.000,1.01,1.01,1.01
790000,4620,1.709,0.373,8.90,114859,60790,8702,0,45581,38,2232142.5,2.3,0.042,0.513,0.064,0.381,419,5.16,5.32,0.10,1.62,0.07,1.15,0.06,0.77,4.92,4.02,0.02,0.29,0.002,0.025,277,0.243,0.993,0.000,0.000,0.007,817026,789472,16,0.238,0.071,0.013,621507,0.110,1.551,0.044,306.52,242546,0,0.059,0.000,0.000,14687275,1.03,22.40,0.001,0.000,0.003,3,4,7,64,9481,0.145,347.23,0.0098,0.006,95,0.941,0.000,0.791,0.860,2.05,0.360,0.361,0.02,0.003,1.04,1.01,1.03
800000,4888,1.697,0.366,8.91,108891,54902,9261,0,44460,29,2197726.0,2.0,0.052,0.474,0.082,0.392,390,4.75,3.39,0.01,0.21,0.02,0.38,0.06,0.86,4.67,3.08,0.00,0.00,0.002,0.022,271,0.244,0.994,0.000,0.000,0.006,831039,805144,20,0.258,0.046,0.011,471235,0.122,1.526,0.043,316.57,242758,0,0.071,0.000,0.000,13035732,1.00,22.66,0.000,0.000,0.000,3,4,7,62,9859,0.150,337.18,0.0096,0.007,89,0.937,0.000,0.811,0.869,2.02,0.349,0.357,0.00,0.000,1.00,1.00,1.00
810000,4700,1.684,0.407,8.51,104727,54137,8968,0,41810,36,2198497.5,1.8,0.066,0.504,0.069,0.361,415,4.88,3.55,0.02,0.43,0.10,1.10,0.07,0.84,4.69,2.85,0.00,0.08,0.007,0.053,281,0.227,0.993,0.000,0.000,0.007,774834,746319,21,0.254,0.298,0.012,511797,0.105,1.620,0.049,304.52,242221,0,0.051,0.000,0.000,14038819,1.01,22.47,0.000,0.000,0.000,3,4,7,62,9574,0.146,349.23,0.0100,0.003,94,0.941,0.000,0.786,0.865,2.04,0.350,0.364,0.00,0.001,1.01,1.01,1.01
820000,4543,1.686,0.362,8.31,108465,57313,8713,1,42595,75,2189395.5,12.3,0.075,0.499,0.102,0.323,438,4.81,3.22,0.05,0.94,0.03,0.35,0.05,0.67,4.69,2.69,0.00,0.00,0.004,0.038,290,0.217,0.993,0.000,0.000,0.007,797141,766356,18,0.241,0.171,0.009,619987,0.132,1.525,0.043,299.63,228254,1750,0.164,0.000,0.000,14042402,1.02,22.44,0.000,0.000,0.000,3,4,7,56,8924,0.136,354.13,0.0103,0.002,97,0.938,0.000,0.789,0.864,1.96,0.334,0.329,0.00,0.000,1.01,1.02,1.02
830000,4814,1.705,0.378,8.67,104724,51778,8878,3,43794,536,2192865.8,44.3,0.100,0.468,0.082,0.351,431,4.96,4.87,0.07,1.06,0.12,1.60,0.03,0.50,4.74,3.44,0.00,0.03,0.005,0.046,273,0.224,0.994,0.000,0.000,0.006,832839,802320,19,0.228,0.154,0.007,456890,0.154,1.555,0.045,304.14,247843,1418,0.083,0.000,0.000,12690261,1.02,22.46,0.004,0.000,0.000,3,4,7,64,9825,0.150,349.62,0.0096,0.000,90,0.930,0.000,0.782,0.874,2.04,0.361,0.355,0.00,0.000,1.02,1.02,1.01
840000,4928,1.683,0.380,8.87,106976,56456,8802,0,41604,156,2213161.2,11.6,0.102,0.468,0.078,0.352,417,4.89,4.20,0.04,0.73,0.09,1.11,0.05,0.59,4.71,3.28,0.00,0.00,0.008,0.053,299,0.208,0.992,0.000,0.000,0.007,806315,772011,21,0.306,0.081,0.011,495739,0.145,1.550,0.045,311.21,246647,0,0.074,0.000,0.000,13090893,1.01,22.38,0.003,0.000,0.000,3,4,7,64,10129,0.155,342.55,0.0095,0.004,90,0.929,0.000,0.775,0.868,2.06,0.364,0.363,0.00,0.000,1.01,1.01,1.01
850000,4920,1.674,0.373,8.97,107865,55862,9491,1,42519,494,2233702.8,33.1,0.095,0.462,0.091,0.353,374,4.97,5.34,0.02,0.24,0.06,0.70,0.04,0.57,4.86,4.97,0.00,0.00,0.005,0.040,308,0.221,0.993,0.000,0.000,0.007,800028,766672,20,0.313,0.017,0.009,562301,0.145,1.546,0.044,319.77,248893,325,0.067,0.000,0.000,13723905,1.01,22.55,0.003,0.000,0.000,3,4,7,64,9940,0.152,333.98,0.0094,0.006,72,0.930,0.000,0.777,0.865,2.02,0.355,0.353,0.00,0.001,1.01,1.01,1.01
860000,4793,1.683,0.364,8.62,112806,58714,9134,0,45085,4600,2222699.8,310.4,0.087,0.491,0.076,0.345,409,5.03,5.60,0.08,1.15,0.09,1.16,0.05,0.67,4.81,4.36,0.00,0.03,0.003,0.031,308,0.183,0.992,0.001,0.000,0.007,810064,779906,19,0.267,0.029,0.009,420760,0.158,1.529,0.043,317.71,247261,0,0.067,0.000,0.000,14167219,1.02,22.39,0.005,0.001,0.000,3,4,7,64,9290,0.142,336.05,0.0096,0.003,87,0.942,0.000,0.783,0.861,1.94,0.333,0.322,0.01,0.003,1.01,1.02,1.02
870000,4737,1.677,0.371,8.52,106563,54462,9306,0,42851,1982,2237092.2,168.9,0.090,0.486,0.086,0.338,419,4.92,4.73,0.02,0.38,0.02,0.58,0.09,1.29,4.78,3.86,0.00,0.00,0.002,0.022,273,0.177,0.990,0.000,0.000,0.010,814313,786020,20,0.260,0.036,0.009,458520,0.158,1.552,0.044,311.59,248640,0,0.085,0.000,0.000,13881346,1.01,22.32,0.004,0.000,0.000,3,4,8,64,9044,0.138,342.17,0.0099,0.001,95,0.944,0.000,0.793,0.869,1.91,0.310,0.320,0.00,0.000,1.01,1.01,1.01
880000,4730,1.657,0.393,8.69,110491,58822,8811,0,42865,110,2224056.5,11.1,0.090,0.474,0.104,0.332,417,4.64,4.56,0.02,0.50,0.04,0.67,0.05,0.90,4.52,3.82,0.00,0.00,0.002,0.032,264,0.226,0.993,0.000,0.000,0.007,820558,792208,20,0.257,0.085,0.010,577297,0.136,1.585,0.047,309.61,248306,0,0.101,0.000,0.000,13563844,1.00,22.63,0.003,0.000,0.000,3,4,7,64,9396,0.143,344.14,0.0104,0.001,92,0.936,0.000,0.777,0.866,1.99,0.341,0.342,0.00,0.000,1.00,1.01,1.01
