step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,1242,1.675,0.399,7.04,35109,18273,2201,0,14670,19,811339.2,3.0,0.186,0.384,0.212,0.218,970,4.56,3.20,0.00,0.06,0.04,0.89,0.04,0.50,4.48,2.87,0.00,0.00,0.001,0.031,99,0.275,0.994,0.000,0.000,0.006,213904,211547,7,0.378,0.000,0.012,40190,0.106,1.612,0.048,80.47,57517,0,0.159,0.000,0.000,2911497,1.00,22.94,0.000,0.000,0.000,3,4,7,50,2554,0.156,82.97,0.0146,0.000,18,0.912,0.000,0.565,0.836,2.06,0.370,0.362,0.00,0.000,1.00,1.00,1.00
450000,1071,1.684,0.402,7.32,35687,19337,1814,0,14707,0,756899.2,0.0,0.202,0.297,0.273,0.228,1005,5.28,4.44,0.03,0.51,0.00,0.00,0.01,0.14,5.24,4.37,0.00,0.00,0.000,0.000,91,0.351,0.993,0.000,0.000,0.007,206528,203982,4,0.510,0.000,0.002,95828,0.094,1.627,0.047,75.29,53820,0,0.000,0.000,0.000,1880189,1.01,22.38,0.001,0.000,0.000,3,4,8,64,2579,0.157,88.15,0.0135,0.004,18,0.874,0.000,0.581,0.828,2.41,0.480,0.483,0.00,0.000,1.01,1.01,1.01
460000,1165,1.640,0.414,7.32,35080,18437,2063,0,14486,0,789566.6,0.0,0.220,0.295,0.241,0.245,1005,5.10,4.20,0.00,0.12,0.02,0.54,0.04,0.89,5.05,3.82,0.00,0.00,0.001,0.022,79,0.365,0.985,0.000,0.000,0.015,211837,209628,3,0.529,0.032,0.003,26667,0.239,1.623,0.049,78.69,54758,0,0.000,0.000,0.000,2053802,1.00,22.53,0.001,0.000,0.000,3,4,6,64,2651,0.162,84.75,0.0134,0.002,32,0.889,0.000,0.628,0.835,2.28,0.464,0.420,0.00,0.001,1.00,1.00,1.00
470000,1152,1.718,0.445,8.48,42083,22390,1882,0,17824,4,803586.2,0.2,0.123,0.343,0.227,0.308,854,5.03,3.03,0.01,0.18,0.01,0.29,0.01,0.27,4.99,2.92,0.00,0.00,0.001,0.012,96,0.360,0.982,0.000,0.000,0.018,232984,229197,5,0.728,0.024,0.003,28543,0.242,1.698,0.054,80.72,66007,0,0.052,0.000,0.000,2628093,1.00,22.37,0.000,0.000,0.000,3,4,8,41,2636,0.161,82.72,0.0140,0.000,39,0.901,0.000,0.632,0.820,2.29,0.452,0.438,0.00,0.000,1.00,1.00,1.00
480000,1285,1.642,0.362,8.35,43129,22529,2200,0,18267,0,833218.3,0.0,0.116,0.325,0.209,0.350,797,4.67,2.42,0.02,0.36,0.01,0.26,0.01,0.19,4.63,2.31,0.00,0.00,0.001,0.026,105,0.296,0.982,0.000,0.000,0.018,233741,229638,4,0.652,0.065,0.002,42586,0.152,1.542,0.043,82.88,67267,0,0.000,0.000,0.000,2818419,1.01,22.63,0.000,0.000,0.000,3,4,6,40,2642,0.161,80.56,0.0140,0.000,36,0.903,0.000,0.699,0.816,2.06,0.370,0.366,0.00,0.000,1.01,1.02,1.02
490000,1218,1.689,0.379,9.12,39233,19877,1982,0,17441,2,770434.1,0.2,0.106,0.281,0.213,0.400,790,5.17,3.38,0.05,0.58,0.00,0.00,0.01,0.16,5.11,3.25,0.00,0.00,0.000,0.000,106,0.284,0.988,0.000,0.000,0.012,221334,218273,4,0.626,0.045,0.002,24567,0.212,1.551,0.045,76.68,69769,0,0.092,0.000,0.000,2128461,1.02,22.24,0.000,0.000,0.000,3,4,8,58,2618,0.160,86.76,0.0124,0.000,33,0.899,0.000,0.661,0.823,2.15,0.407,0.396,0.00,0.000,1.03,1.02,1.01
500000,1118,1.673,0.437,9.20,40772,19981,2023,0,18868,0,801048.0,0.0,0.077,0.306,0.140,0.477,754,4.97,3.96,0.03,0.36,0.00,0.00,0.01,0.19,4.94,3.90,0.00,0.00,0.000,0.000,95,0.369,0.988,0.000,0.000,0.012,225495,222208,4,0.682,0.255,0.002,33547,0.223,1.705,0.052,79.48,70515,0,0.000,0.000,0.000,2613453,1.01,22.63,0.000,0.000,0.000,3,4,8,54,2600,0.159,83.96,0.0145,0.013,22,0.896,0.000,0.685,0.820,2.33,0.448,0.457,0.00,0.000,1.02,1.02,1.01
510000,1141,1.726,0.347,8.77,32557,12747,2169,0,17618,0,759326.9,0.0,0.067,0.275,0.177,0.482,854,5.10,3.47,0.02,0.37,0.03,0.92,0.00,0.09,5.05,3.18,0.00,0.00,0.001,0.017,105,0.243,0.996,0.000,0.000,0.004,198330,194365,4,0.559,0.371,0.001,13003,0.200,1.475,0.041,74.81,64899,0,0.000,0.000,0.000,2095224,1.01,22.21,0.000,0.000,0.000,3,4,8,53,2222,0.136,88.63,0.0132,0.025,20,0.910,0.000,0.739,0.836,1.95,0.337,0.328,0.00,0.000,1.01,1.01,1.01
520000,989,1.746,0.272,7.97,26480,9572,2246,0,14814,0,743132.1,0.0,0.048,0.281,0.229,0.442,980,5.03,2.84,0.01,0.24,0.00,0.00,0.01,0.16,5.01,2.83,0.00,0.00,0.000,0.000,78,0.259,0.997,0.000,0.000,0.003,216628,213217,3,0.599,0.094,0.001,4581,0.186,1.343,0.032,73.02,65026,0,0.000,0.000,0.000,2149610,1.01,22.21,0.000,0.000,0.000,3,4,8,32,1657,0.101,90.42,0.0150,0.031,5,0.926,0.000,0.815,0.878,1.68,0.236,0.235,0.00,0.000,1.01,1.00,1.01
530000,1182,1.761,0.290,7.64,27034,9614,2214,0,15013,0,750174.9,0.0,0.055,0.261,0.226,0.458,957,5.05,3.25,0.03,0.47,0.00,0.00,0.00,0.00,5.02,3.22,0.00,0.00,0.000,0.000,87,0.196,0.997,0.000,0.000,0.003,213829,211659,2,0.988,0.010,0.000,10750,0.219,1.381,0.035,74.21,63938,0,0.000,0.000,0.000,2082486,1.02,22.27,0.000,0.000,0.000,3,4,8,40,2062,0.126,89.23,0.0126,0.019,1,0.922,0.000,0.787,0.874,1.74,0.299,0.229,0.00,0.000,1.01,1.01,1.02
540000,1210,1.689,0.365,8.08,27730,10232,2328,0,15142,0,745138.7,0.0,0.067,0.272,0.215,0.447,982,4.82,2.95,0.00,0.11,0.00,0.14,0.00,0.11,4.81,2.94,0.00,0.00,0.000,0.016,87,0.307,0.998,0.000,0.000,0.002,198552,195507,2,0.495,0.067,0.001,43024,0.083,1.530,0.044,74.01,59618,0,0.000,0.000,0.000,2007762,1.00,22.62,0.000,0.000,0.000,3,4,7,42,2592,0.158,89.43,0.0128,0.034,10,0.908,0.000,0.762,0.861,2.14,0.448,0.357,0.00,0.000,1.00,1.00,1.00
550000,1126,1.723,0.325,7.95,28980,10739,2277,0,16048,0,760522.1,0.0,0.063,0.277,0.200,0.460,942,5.26,6.27,0.04,0.59,0.00,0.00,0.01,0.36,5.21,6.13,0.00,0.00,0.000,0.000,81,0.247,0.999,0.000,0.000,0.001,206618,203395,2,0.549,0.000,0.001,16542,0.177,1.464,0.038,75.11,61810,0,0.000,0.000,0.000,2057618,1.01,22.48,0.007,0.000,0.000,3,4,7,64,2194,0.134,88.33,0.0130,0.019,13,0.912,0.000,0.762,0.860,1.95,0.359,0.309,0.00,0.000,1.00,1.02,1.01
560000,1193,1.685,0.389,7.98,29232,11524,2310,0,15331,0,777809.2,0.0,0.060,0.268,0.180,0.493,977,4.58,2.84,0.02,0.37,0.00,0.06,0.00,0.00,4.56,2.79,0.00,0.00,0.001,0.029,76,0.311,0.998,0.000,0.000,0.002,209839,204707,1,0.886,0.114,0.000,26760,0.108,1.578,0.047,77.32,59897,0,0.000,0.000,0.000,2070283,1.01,22.86,0.000,0.000,0.000,3,4,7,41,2554,0.156,86.11,0.0143,0.013,2,0.911,0.000,0.757,0.861,2.14,0.437,0.370,0.00,0.000,1.01,1.01,1.01
570000,1162,1.627,0.353,7.76,28863,11513,2392,0,14989,0,758174.0,0.0,0.072,0.289,0.190,0.450,1036,4.80,3.75,0.05,0.87,0.01,0.16,0.01,0.24,4.74,3.62,0.00,0.00,0.001,0.031,89,0.310,0.996,0.000,0.000,0.004,197605,191784,3,0.451,0.047,0.002,8183,0.087,1.506,0.040,74.58,55630,0,0.000,0.000,0.000,2089413,1.02,22.81,0.000,0.000,0.000,3,4,7,37,2621,0.160,88.85,0.0138,0.007,19,0.919,0.000,0.765,0.854,2.26,0.453,0.440,0.00,0.000,1.01,1.02,1.03
580000,1123,1.705,0.419,8.00,29865,13569,1942,0,14393,0,716401.6,0.0,0.096,0.337,0.191,0.375,1026,4.92,3.39,0.03,0.62,0.01,0.11,0.00,0.03,4.88,3.23,0.00,0.00,0.001,0.012,104,0.311,0.996,0.000,0.000,0.004,186775,180228,4,0.541,0.000,0.001,20531,0.123,1.635,0.050,71.36,52808,0,0.000,0.000,0.000,2315184,1.01,22.46,0.000,0.000,0.000,2,4,8,43,2519,0.154,92.08,0.0131,0.000,22,0.902,0.000,0.639,0.841,2.24,0.428,0.461,0.00,0.000,1.01,1.00,1.01
590000,1163,1.655,0.365,8.54,32254,14284,2187,0,15743,8,786176.2,0.4,0.108,0.329,0.177,0.386,917,5.06,4.83,0.03,0.64,0.00,0.00,0.02,0.41,5.01,4.64,0.00,0.00,0.000,0.000,105,0.303,0.993,0.000,0.000,0.007,203961,200650,4,0.632,0.000,0.003,10763,0.155,1.499,0.042,77.60,58437,0,0.044,0.000,0.000,2406377,1.01,22.43,0.000,0.000,0.000,3,4,6,50,2656,0.162,85.83,0.0135,0.000,33,0.896,0.000,0.640,0.842,2.28,0.446,0.453,0.00,0.000,1.02,1.01,1.01
600000,987,1.786,0.361,8.63,32854,15332,1844,0,15854,1,769169.1,0.0,0.099,0.353,0.218,0.330,889,5.41,4.27,0.02,0.16,0.00,0.10,0.00,0.00,5.39,4.24,0.00,0.00,0.000,0.008,90,0.245,0.992,0.000,0.000,0.008,219266,217350,5,0.473,0.009,0.000,12154,0.184,1.554,0.044,75.43,62633,0,0.025,0.000,0.000,2499934,1.01,21.99,0.000,0.000,0.000,2,4,9,56,1943,0.119,88.01,0.0145,0.000,22,0.913,0.000,0.616,0.850,1.97,0.380,0.313,0.00,0.000,1.01,1.01,1.01
610000,1183,1.721,0.330,8.48,33726,15557,2334,0,15639,0,824744.6,0.0,0.070,0.365,0.226,0.339,830,5.26,3.35,0.05,0.53,0.03,0.42,0.00,0.15,5.17,3.12,0.00,0.00,0.001,0.014,103,0.261,0.991,0.000,0.000,0.009,246800,244841,6,0.494,0.020,0.001,8193,0.153,1.445,0.038,81.77,72080,0,0.000,0.000,0.000,3088680,1.02,21.89,0.000,0.000,0.000,3,4,8,37,2377,0.145,81.67,0.0135,0.000,36,0.935,0.000,0.779,0.864,2.01,0.386,0.340,0.00,0.000,1.01,1.03,1.03
620000,1285,1.707,0.309,8.43,34906,17370,2224,0,15210,1,813620.4,0.0,0.092,0.342,0.215,0.351,848,5.19,2.99,0.07,0.57,0.05,0.71,0.01,0.20,5.07,2.75,0.00,0.00,0.003,0.041,107,0.271,0.982,0.000,0.000,0.018,216063,213734,6,0.627,0.034,0.002,22060,0.173,1.416,0.036,80.54,64823,0,0.023,0.000,0.000,2827447,1.03,21.91,0.000,0.000,0.000,3,4,8,34,2582,0.158,82.90,0.0125,0.000,35,0.922,0.000,0.733,0.839,2.01,0.377,0.341,0.00,0.000,1.04,1.04,1.03
630000,1334,1.686,0.302,8.69,40359,20531,2358,0,17421,9,824918.2,0.0,0.080,0.331,0.195,0.394,776,4.98,2.85,0.01,0.14,0.00,0.09,0.01,0.25,4.96,2.85,0.00,0.00,0.001,0.017,131,0.202,0.983,0.000,0.000,0.017,226899,223802,6,0.524,0.091,0.001,14324,0.182,1.359,0.036,81.49,71934,0,0.000,0.000,0.000,2782381,1.00,22.10,0.001,0.000,0.000,3,4,8,64,2390,0.146,81.95,0.0125,0.000,47,0.926,0.000,0.746,0.822,1.79,0.295,0.271,0.00,0.000,1.01,1.00,1.01
640000,1103,1.644,0.411,8.85,40626,23043,2077,0,15737,0,800156.5,0.0,0.079,0.359,0.216,0.346,826,5.07,4.45,0.07,1.04,0.02,0.39,0.01,0.29,4.97,4.10,0.00,0.00,0.002,0.034,117,0.345,0.982,0.000,0.000,0.018,225483,221859,6,0.472,0.035,0.003,26221,0.201,1.637,0.049,80.42,65776,0,0.000,0.000,0.000,2852953,1.02,22.03,0.002,0.000,0.000,4,4,8,64,2578,0.157,83.02,0.0146,0.000,41,0.915,0.000,0.693,0.820,2.34,0.503,0.443,0.00,0.000,1.03,1.03,1.02
650000,1260,1.641,0.395,8.97,38551,21044,2090,0,15260,0,797593.2,0.0,0.077,0.357,0.256,0.310,829,4.57,3.26,0.00,0.00,0.00,0.00,0.02,0.34,4.55,3.15,0.00,0.00,0.000,0.000,99,0.246,0.982,0.000,0.000,0.018,224390,220757,6,0.315,0.005,0.007,38805,0.177,1.602,0.048,79.24,65666,0,0.000,0.000,0.000,2823366,1.00,22.47,0.000,0.000,0.000,3,4,7,62,2451,0.150,84.20,0.0139,0.000,46,0.921,0.000,0.705,0.829,1.95,0.363,0.315,0.00,0.000,1.00,1.00,1.00
660000,1135,1.713,0.365,8.51,37975,20033,2161,0,15906,0,800259.2,0.0,0.079,0.365,0.245,0.310,893,4.98,3.39,0.02,0.23,0.00,0.15,0.01,0.07,4.95,3.37,0.00,0.00,0.000,0.008,101,0.228,0.988,0.000,0.000,0.012,226293,222850,6,0.465,0.004,0.005,162382,0.071,1.545,0.044,79.46,67881,0,0.000,0.000,0.000,2859650,1.01,21.84,0.000,0.000,0.000,3,4,7,32,2045,0.125,83.98,0.0142,0.000,47,0.929,0.000,0.721,0.833,1.80,0.317,0.263,0.00,0.000,1.01,1.01,1.01
670000,1074,1.689,0.317,8.69,37711,19824,2144,0,15804,0,794990.5,0.0,0.085,0.393,0.241,0.281,886,4.96,2.87,0.08,0.80,0.00,0.03,0.02,0.43,4.86,2.71,0.00,0.00,0.000,0.003,87,0.182,0.969,0.000,0.000,0.031,241039,237159,4,0.500,0.017,0.004,58408,0.134,1.458,0.038,78.93,70265,0,0.000,0.000,0.000,2986590,1.04,21.88,0.000,0.000,0.000,3,4,8,44,1812,0.111,84.51,0.0152,0.000,45,0.940,0.000,0.727,0.844,1.69,0.240,0.240,0.00,0.000,1.07,1.05,1.03
680000,1110,1.645,0.378,8.54,33851,16188,2370,0,15257,5,781378.1,0.9,0.070,0.414,0.243,0.274,892,4.83,3.43,0.04,0.89,0.01,0.19,0.02,0.49,4.76,3.16,0.00,0.00,0.000,0.012,113,0.268,0.983,0.000,0.000,0.017,235002,231803,6,0.381,0.000,0.004,40326,0.171,1.571,0.045,77.63,71232,0,0.180,0.000,0.000,3169710,1.01,22.28,0.000,0.001,0.000,3,4,8,54,2274,0.139,85.81,0.0148,0.000,33,0.944,0.000,0.732,0.856,2.05,0.360,0.378,0.00,0.000,1.01,1.02,1.01
690000,1120,1.703,0.306,8.56,36179,17960,2417,0,15792,4,796087.4,0.5,0.074,0.445,0.208,0.272,856,4.63,1.94,0.02,0.22,0.01,0.35,0.02,0.55,4.57,1.76,0.00,0.00,0.002,0.042,83,0.189,0.988,0.000,0.000,0.013,240156,236434,5,0.621,0.047,0.002,39869,0.149,1.432,0.037,78.53,73868,0,0.128,0.000,0.000,3424839,1.01,22.16,0.000,0.000,0.000,3,4,7,29,1880,0.115,84.91,0.0155,0.000,26,0.949,0.000,0.735,0.850,1.68,0.249,0.228,0.00,0.000,1.01,1.01,1.01
700000,1077,1.763,0.380,8.74,36662,19357,2168,0,15180,0,780950.7,0.0,0.077,0.412,0.214,0.297,854,5.29,3.64,0.05,0.52,0.00,0.06,0.01,0.18,5.22,3.55,0.00,0.00,0.000,0.008,113,0.238,0.980,0.000,0.000,0.020,236620,233193,4,0.564,0.000,0.006,40172,0.140,1.617,0.046,77.63,72210,0,0.000,0.000,0.000,3139653,1.02,21.99,0.000,0.000,0.000,3,4,8,34,2108,0.129,85.80,0.0139,0.000,32,0.944,0.000,0.736,0.845,1.96,0.367,0.314,0.00,0.000,1.03,1.02,1.02
710000,1179,1.668,0.339,8.39,35863,17598,2367,0,15796,0,802877.2,0.0,0.092,0.367,0.190,0.351,882,4.82,3.41,0.03,0.38,0.01,0.32,0.06,0.76,4.72,3.17,0.00,0.00,0.000,0.006,108,0.236,0.986,0.000,0.000,0.014,228148,223896,5,0.439,0.005,0.013,54963,0.179,1.476,0.040,79.30,68667,0,0.000,0.000,0.000,2774735,1.01,22.45,0.000,0.000,0.000,3,4,7,58,2269,0.138,84.13,0.0144,0.000,35,0.936,0.000,0.726,0.843,1.92,0.388,0.276,0.00,0.000,1.03,1.01,1.01
720000,1246,1.670,0.290,8.80,38614,19678,2173,0,16696,0,813582.1,0.0,0.105,0.329,0.184,0.382,905,5.00,3.53,0.02,0.52,0.03,0.56,0.01,0.26,4.94,3.30,0.00,0.00,0.002,0.032,110,0.220,0.985,0.000,0.000,0.015,231176,224146,5,0.437,0.234,0.003,128356,0.179,1.372,0.034,80.47,66966,0,0.000,0.000,0.000,2551630,1.01,22.33,0.001,0.000,0.000,3,4,7,64,2580,0.157,82.97,0.0132,0.000,40,0.918,0.000,0.720,0.833,2.07,0.434,0.331,0.00,0.000,1.01,1.01,1.01
730000,1315,1.638,0.327,8.92,37355,19360,2022,0,15904,0,785862.7,0.0,0.132,0.324,0.140,0.403,877,4.94,3.65,0.03,0.72,0.00,0.08,0.02,0.32,4.89,3.56,0.00,0.00,0.000,0.009,115,0.191,0.976,0.000,0.000,0.024,218450,212279,5,0.451,0.000,0.004,73111,0.130,1.440,0.039,77.91,67453,0,0.000,0.000,0.000,2366734,1.01,22.44,0.002,0.000,0.000,3,4,7,64,2630,0.161,85.53,0.0122,0.000,49,0.892,0.000,0.628,0.829,2.00,0.382,0.331,0.00,0.000,1.02,1.01,1.01
740000,1359,1.682,0.321,9.15,38335,20266,2249,0,15776,3,803205.4,0.7,0.177,0.309,0.123,0.391,828,4.96,3.11,0.04,0.50,0.02,0.41,0.04,0.70,4.85,2.91,0.00,0.00,0.002,0.032,134,0.231,0.984,0.000,0.000,0.016,218959,212731,4,0.347,0.227,0.005,48575,0.169,1.432,0.038,79.54,72392,0,0.232,0.000,0.000,2350388,1.02,22.18,0.000,0.000,0.000,3,4,8,32,2638,0.161,83.90,0.0122,0.000,39,0.892,0.000,0.645,0.825,1.94,0.353,0.315,0.00,0.000,1.02,1.01,1.02
750000,1233,1.675,0.348,8.70,40684,23182,2079,0,15549,0,819700.6,0.0,0.209,0.314,0.152,0.325,844,5.12,3.35,0.02,0.38,0.01,0.14,0.00,0.08,5.09,3.28,0.00,0.00,0.001,0.015,128,0.298,0.982,0.000,0.000,0.018,225918,220194,6,0.422,0.327,0.003,137834,0.098,1.487,0.040,81.47,72674,0,0.000,0.000,0.000,2397730,1.01,21.93,0.000,0.000,0.000,3,4,8,44,2637,0.161,81.97,0.0130,0.000,43,0.896,0.000,0.629,0.820,2.14,0.445,0.366,0.00,0.000,1.01,1.01,1.01
760000,1276,1.674,0.357,8.48,37938,20579,2212,0,15104,0,814739.1,0.0,0.165,0.329,0.221,0.284,850,4.92,2.81,0.03,0.29,0.00,0.06,0.01,0.14,4.88,2.75,0.00,0.00,0.000,0.006,109,0.289,0.985,0.000,0.000,0.015,223751,216938,8,0.395,0.022,0.005,60827,0.107,1.483,0.041,81.10,74498,0,0.000,0.000,0.000,2585608,1.01,22.18,0.000,0.000,0.000,3,4,8,35,2620,0.160,82.34,0.0131,0.000,48,0.903,0.000,0.650,0.831,2.05,0.409,0.328,0.00,0.000,1.01,1.02,1.01
770000,1081,1.715,0.394,9.30,38983,23609,1899,0,13670,0,776953.6,0.0,0.147,0.355,0.251,0.248,873,6.19,5.67,0.02,0.52,0.11,0.65,0.14,1.15,5.91,5.29,0.00,0.00,0.010,0.056,139,0.344,0.981,0.000,0.000,0.019,205744,199980,7,0.513,0.034,0.028,89451,0.197,1.603,0.046,77.79,69362,0,0.000,0.000,0.000,2645673,1.01,21.32,0.002,0.000,0.000,3,4,10,64,2547,0.155,85.65,0.0122,0.001,34,0.904,0.000,0.594,0.811,2.36,0.518,0.426,0.00,0.000,1.00,1.01,1.01
780000,1182,1.598,0.445,9.00,35950,19789,1738,0,14322,7,743536.3,1.0,0.203,0.320,0.184,0.293,897,4.26,1.93,0.00,0.03,0.00,0.10,0.01,0.14,4.24,1.93,0.00,0.00,0.001,0.018,92,0.312,0.989,0.000,0.000,0.011,198904,192822,6,0.491,0.000,0.012,107755,0.163,1.689,0.053,73.67,65277,0,0.149,0.000,0.000,2248603,1.00,22.94,0.000,0.000,0.000,3,4,6,24,2610,0.159,89.77,0.0148,0.000,40,0.887,0.000,0.547,0.820,2.21,0.426,0.415,0.00,0.000,1.00,1.00,1.00
790000,1327,1.633,0.339,9.04,36397,20460,1946,8,13838,182,764001.4,43.4,0.171,0.369,0.200,0.259,851,4.58,2.46,0.06,0.59,0.01,0.17,0.05,0.43,4.47,2.35,0.00,0.00,0.002,0.041,128,0.238,0.988,0.000,0.000,0.012,200536,196589,7,0.350,0.014,0.015,133115,0.170,1.459,0.039,75.03,67787,407,0.239,0.375,0.000,2629414,1.03,22.60,0.000,0.000,0.000,3,4,8,26,2588,0.158,88.40,0.0129,0.000,23,0.908,0.000,0.576,0.819,1.95,0.344,0.329,0.00,0.000,1.03,1.03,1.03
800000,1126,1.687,0.427,9.13,36390,21897,1886,0,12808,22,756568.2,0.2,0.209,0.337,0.188,0.266,812,5.08,4.08,0.01,0.13,0.02,0.27,0.04,0.23,5.01,4.02,0.00,0.09,0.001,0.022,120,0.348,0.986,0.000,0.000,0.014,197237,193681,5,0.518,0.030,0.039,240261,0.149,1.680,0.051,74.99,68527,0,0.010,0.000,0.000,2279784,1.00,22.36,0.000,0.000,0.001,3,4,8,50,2648,0.162,88.45,0.0134,0.000,39,0.896,0.000,0.565,0.816,2.35,0.463,0.472,0.00,0.001,1.00,1.00,1.00
810000,1148,1.655,0.430,9.03,34075,19077,1935,0,13041,1,761741.2,0.1,0.179,0.294,0.279,0.248,829,5.04,5.61,0.04,0.92,0.02,0.43,0.01,0.16,4.97,5.48,0.00,0.00,0.003,0.045,90,0.328,0.989,0.000,0.000,0.011,194361,191106,5,0.480,0.000,0.003,264670,0.094,1.664,0.051,75.19,67488,0,0.131,0.000,0.000,1903547,1.01,22.55,0.000,0.000,0.000,3,4,7,54,2600,0.159,88.25,0.0134,0.000,19,0.882,0.000,0.617,0.825,2.26,0.410,0.477,0.00,0.000,1.01,1.01,1.01
820000,1190,1.682,0.403,8.98,34371,19205,2140,0,12984,0,811163.2,0.0,0.148,0.343,0.286,0.222,815,4.98,3.16,0.02,0.35,0.05,0.67,0.02,0.14,4.90,3.01,0.00,0.00,0.004,0.048,105,0.310,0.986,0.000,0.000,0.014,205485,202615,4,0.424,0.054,0.014,55122,0.111,1.616,0.047,79.97,71167,0,0.000,0.000,0.000,2604142,1.01,22.17,0.000,0.000,0.000,3,4,8,43,2610,0.159,83.47,0.0139,0.000,31,0.905,0.000,0.658,0.833,2.19,0.373,0.462,0.00,0.001,1.01,1.01,1.01
830000,1223,1.618,0.392,8.98,37516,22670,2044,1,12768,12,799405.9,4.9,0.147,0.410,0.231,0.212,819,4.87,3.60,0.01,0.12,0.02,0.45,0.01,0.18,4.84,3.57,0.00,0.00,0.003,0.039,120,0.316,0.978,0.000,0.000,0.022,205564,201330,5,0.465,0.007,0.002,110150,0.088,1.551,0.046,78.73,70454,345,0.408,0.000,0.000,3257049,1.00,22.47,0.000,0.000,0.000,3,4,7,33,2634,0.161,84.71,0.0135,0.000,45,0.917,0.000,0.558,0.818,2.15,0.385,0.416,0.00,0.000,1.00,1.00,1.00
840000,1262,1.682,0.405,8.60,39674,24307,1830,0,13498,3,785322.2,0.1,0.161,0.431,0.193,0.215,875,5.12,4.33,0.00,0.07,0.03,0.47,0.02,0.47,5.07,4.12,0.00,0.00,0.003,0.037,112,0.267,0.987,0.000,0.000,0.013,211230,206311,6,0.426,0.000,0.003,28814,0.081,1.586,0.049,77.80,69298,0,0.029,0.000,0.000,3450746,1.00,22.12,0.001,0.000,0.000,3,4,8,64,2632,0.161,85.64,0.0123,0.000,31,0.922,0.000,0.512,0.813,2.09,0.384,0.384,0.00,0.000,1.00,1.00,1.00
850000,1213,1.617,0.401,8.83,39189,22770,2281,0,14187,5,832791.6,1.0,0.146,0.435,0.200,0.219,831,4.75,3.18,0.03,0.55,0.01,0.13,0.00,0.10,4.70,3.07,0.00,0.00,0.002,0.022,112,0.293,0.991,0.000,0.000,0.009,218906,214555,5,0.448,0.075,0.002,39190,0.159,1.600,0.047,82.23,72524,0,0.194,0.000,0.000,3829576,1.01,22.60,0.000,0.000,0.000,3,4,7,34,2608,0.159,81.21,0.0146,0.000,24,0.927,0.000,0.630,0.821,2.15,0.419,0.410,0.00,0.000,1.01,1.01,1.01
860000,1318,1.642,0.326,8.46,39221,22642,2233,0,14241,0,825961.4,0.0,0.159,0.407,0.209,0.225,852,4.70,2.51,0.00,0.06,0.01,0.13,0.00,0.14,4.69,2.51,0.00,0.00,0.002,0.031,106,0.234,0.978,0.000,0.000,0.022,220827,215109,7,0.408,0.029,0.001,19416,0.132,1.456,0.039,81.76,72583,0,0.000,0.000,0.000,3413256,1.00,22.35,0.000,0.000,0.000,3,4,7,44,2600,0.159,81.68,0.0134,0.000,50,0.921,0.000,0.632,0.823,1.97,0.335,0.357,0.00,0.000,1.00,1.00,1.00
870000,1338,1.658,0.330,8.48,39898,23016,2334,0,14528,5,839143.9,0.0,0.187,0.361,0.223,0.229,854,4.75,2.76,0.02,0.40,0.03,0.49,0.01,0.24,4.68,2.63,0.00,0.00,0.003,0.042,115,0.254,0.982,0.000,0.000,0.018,219917,214402,7,0.365,0.037,0.004,27503,0.188,1.423,0.039,82.81,71464,0,0.000,0.000,0.000,3001994,1.01,22.38,0.000,0.000,0.000,3,4,8,37,2623,0.160,80.63,0.0134,0.000,38,0.913,0.000,0.641,0.819,1.96,0.324,0.351,0.00,0.000,1.01,1.01,1.01
880000,1226,1.626,0.377,8.38,39243,23922,2047,0,13386,0,807675.4,0.0,0.215,0.323,0.229,0.234,901,4.71,2.84,0.02,0.27,0.00,0.07,0.01,0.12,4.68,2.76,0.00,0.00,0.000,0.011,118,0.321,0.981,0.000,0.000,0.019,212409,208060,7,0.443,0.001,0.003,41952,0.146,1.561,0.044,79.70,68488,0,0.000,0.000,0.000,2444769,1.01,22.61,0.000,0.000,0.000,3,4,8,37,2679,0.164,83.74,0.0141,0.000,47,0.901,0.000,0.622,0.816,2.19,0.396,0.423,0.00,0.000,1.00,1.02,1.01
