step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
450000,1457,1.641,0.376,11.89,38032,24249,2292,2,11563,17,952503.7,1.8,0.073,0.266,0.652,0.010,535,4.94,3.51,0.02,0.40,0.18,1.89,0.00,0.16,4.73,2.78,0.00,0.00,0.012,0.083,158,0.135,0.993,0.000,0.000,0.007,253503,250021,6,0.677,0.030,0.001,84565,0.088,1.541,0.043,93.25,93729,45,0.109,0.500,0.000,2897633,1.01,20.93,0.000,0.000,0.000,3,4,7,45,2462,0.150,70.07,0.0138,0.013,9,0.891,0.000,0.833,0.850,1.69,0.352,0.334,0.00,0.000,1.01,1.01,1.01
460000,1424,1.664,0.394,12.11,39941,25123,2424,0,12427,14,948970.4,1.2,0.094,0.258,0.640,0.008,553,5.03,3.20,0.01,0.21,0.14,1.37,0.00,0.05,4.88,2.66,0.00,0.00,0.009,0.065,154,0.126,0.998,0.000,0.000,0.002,247941,242940,9,0.602,0.023,0.001,66378,0.104,1.558,0.045,93.10,91851,0,0.088,0.000,0.000,2723263,1.00,20.75,0.000,0.000,0.000,3,4,8,44,2480,0.151,70.22,0.0137,0.005,15,0.881,0.000,0.834,0.839,1.74,0.383,0.357,0.00,0.000,1.00,1.00,1.01
470000,1440,1.666,0.424,12.27,41543,25778,2193,0,13556,43,974459.4,2.4,0.123,0.242,0.622,0.012,501,5.29,3.53,0.03,0.36,0.11,0.96,0.05,0.42,5.10,3.16,0.00,0.00,0.008,0.057,177,0.144,0.994,0.000,0.000,0.006,273568,269714,5,0.718,0.004,0.021,78402,0.085,1.640,0.050,96.34,104037,0,0.055,0.000,0.000,2484687,1.01,20.26,0.000,0.000,0.000,3,4,9,48,2544,0.155,66.98,0.0133,0.002,40,0.863,0.000,0.825,0.848,1.77,0.406,0.362,0.00,0.000,1.01,1.02,1.01
480000,1476,1.674,0.351,12.26,44373,27029,2391,8,14909,73,989842.4,15.0,0.122,0.258,0.608,0.012,484,4.95,3.62,0.00,0.04,0.10,1.27,0.01,0.25,4.84,3.28,0.00,0.00,0.007,0.057,168,0.176,0.995,0.000,0.000,0.005,264329,261243,6,0.817,0.025,0.003,169955,0.093,1.489,0.041,97.05,104523,37,0.205,0.875,0.000,2701262,1.00,20.89,0.001,0.001,0.000,3,4,7,64,2478,0.151,66.27,0.0139,0.001,26,0.869,0.000,0.829,0.832,1.68,0.347,0.332,0.00,0.000,1.00,1.00,1.00
490000,1494,1.664,0.379,12.14,40612,24698,2300,0,13596,2,936038.4,0.0,0.112,0.256,0.619,0.013,522,5.05,3.12,0.00,0.10,0.07,0.63,0.02,0.52,4.96,2.95,0.00,0.00,0.008,0.056,163,0.131,0.991,0.000,0.000,0.009,248200,245238,4,0.837,0.002,0.002,99423,0.122,1.529,0.044,91.97,97825,0,0.000,0.000,0.000,2695037,1.00,20.69,0.000,0.000,0.000,3,4,9,37,2537,0.155,71.35,0.0126,0.000,28,0.885,0.000,0.838,0.837,1.70,0.345,0.356,0.00,0.000,1.00,1.00,1.00
500000,1385,1.695,0.406,11.80,38899,22606,2296,0,14106,7,934550.2,1.8,0.089,0.244,0.655,0.012,538,4.77,3.03,0.00,0.00,0.11,0.97,0.04,0.82,4.63,2.68,0.00,0.00,0.009,0.064,158,0.204,0.994,0.000,0.000,0.006,247181,243355,6,0.576,0.000,0.004,38638,0.094,1.620,0.048,92.17,95091,0,0.254,0.000,0.000,2463786,1.00,20.81,0.000,0.000,0.000,3,4,7,43,2424,0.148,71.15,0.0146,0.011,30,0.871,0.000,0.837,0.843,1.75,0.382,0.367,0.00,0.000,1.00,1.00,1.00
510000,1344,1.675,0.336,11.88,36046,18874,2651,12,14550,97,930772.4,22.5,0.078,0.239,0.670,0.013,560,4.86,3.11,0.00,0.08,0.08,0.76,0.02,0.39,4.75,2.92,0.00,0.00,0.008,0.062,151,0.162,0.993,0.000,0.000,0.007,257903,254566,5,0.706,0.000,0.005,28141,0.114,1.415,0.039,91.17,94267,60,0.232,0.917,0.000,2402558,1.00,21.07,0.000,0.000,0.000,3,4,8,62,2026,0.124,72.15,0.0146,0.039,22,0.897,0.000,0.874,0.860,1.51,0.269,0.240,0.00,0.000,1.00,1.00,1.00
520000,1123,1.715,0.325,12.01,30801,15317,2483,13,13209,145,869386.6,24.6,0.065,0.232,0.694,0.010,548,5.11,2.40,0.01,0.18,0.12,0.86,0.00,0.06,4.97,2.25,0.00,0.00,0.015,0.079,115,0.151,0.997,0.000,0.000,0.003,268070,264393,4,0.811,0.029,0.004,74621,0.060,1.474,0.039,85.24,101911,272,0.170,0.615,0.000,1989287,1.00,20.84,0.000,0.000,0.000,3,4,8,25,1622,0.099,78.08,0.0156,0.033,8,0.899,0.000,0.890,0.885,1.44,0.244,0.202,0.00,0.001,1.00,1.00,1.00
530000,1321,1.725,0.297,12.28,32184,16117,2534,0,13335,0,907026.5,0.0,0.045,0.266,0.682,0.006,509,4.88,3.01,0.00,0.08,0.10,1.19,0.00,0.03,4.77,2.61,0.00,0.14,0.008,0.063,151,0.133,0.998,0.000,0.000,0.002,270244,265359,4,0.893,0.014,0.001,15638,0.099,1.398,0.035,89.41,107421,0,0.000,0.000,0.000,2688366,1.00,21.05,0.000,0.000,0.001,3,4,8,43,1964,0.120,73.91,0.0144,0.070,2,0.919,0.000,0.899,0.881,1.49,0.257,0.228,0.00,0.001,1.00,1.00,1.00
540000,1442,1.671,0.364,12.53,31114,16195,2466,0,12332,0,871729.4,0.0,0.013,0.291,0.690,0.006,545,4.62,3.27,0.00,0.00,0.20,1.60,0.00,0.05,4.42,2.61,0.00,0.00,0.015,0.081,149,0.161,0.999,0.000,0.000,0.001,227506,222421,4,0.941,0.013,0.001,26844,0.075,1.510,0.042,85.65,92966,0,0.000,0.000,0.000,2794127,1.00,21.30,0.000,0.000,0.000,2,4,7,51,2361,0.144,77.66,0.0137,0.078,2,0.903,0.000,0.873,0.863,1.64,0.347,0.296,0.00,0.000,1.00,1.00,1.00
550000,1331,1.691,0.386,12.48,32274,16497,2570,0,13318,0,877367.2,0.0,0.006,0.312,0.676,0.006,535,4.82,3.76,0.00,0.00,0.18,1.75,0.02,0.39,4.62,3.08,0.00,0.00,0.010,0.069,129,0.168,0.998,0.000,0.000,0.002,238035,233033,2,0.961,0.038,0.008,14883,0.074,1.603,0.047,86.33,94855,0,0.000,0.000,0.000,2993500,1.00,21.39,0.000,0.000,0.000,2,4,8,40,2107,0.129,76.99,0.0143,0.024,4,0.913,0.000,0.879,0.865,1.58,0.345,0.236,0.00,0.000,1.00,1.00,1.00
560000,1362,1.660,0.401,12.56,33706,17090,2622,0,13963,0,902273.7,0.0,0.008,0.318,0.668,0.006,523,4.65,3.09,0.00,0.00,0.15,1.44,0.01,0.14,4.48,2.49,0.00,0.00,0.011,0.068,154,0.222,0.999,0.000,0.000,0.001,241488,236258,2,0.757,0.239,0.012,60278,0.071,1.594,0.048,88.75,97591,0,0.000,0.000,0.000,2995116,1.00,21.07,0.000,0.000,0.000,3,4,7,44,2389,0.146,74.56,0.0148,0.051,9,0.924,0.000,0.880,0.861,1.75,0.423,0.332,0.00,0.000,1.00,1.00,1.00
570000,1382,1.654,0.374,12.38,37152,19869,2625,0,14638,0,936923.8,0.0,0.015,0.291,0.690,0.003,547,5.04,3.89,0.00,0.00,0.19,1.62,0.01,0.27,4.84,3.19,0.00,0.00,0.013,0.082,151,0.230,0.995,0.000,0.000,0.005,250619,245441,5,0.856,0.011,0.001,100657,0.065,1.524,0.043,91.51,98017,0,0.000,0.000,0.000,2853187,1.00,20.68,0.000,0.000,0.000,3,4,8,54,2474,0.151,71.80,0.0140,0.022,18,0.912,0.000,0.877,0.852,1.79,0.429,0.356,0.00,0.000,1.00,1.00,1.00
580000,1537,1.653,0.391,12.39,40042,23761,2341,0,13785,1,923588.5,0.0,0.009,0.325,0.661,0.005,570,4.68,3.77,0.00,0.00,0.24,2.23,0.02,0.31,4.42,2.73,0.00,0.00,0.015,0.093,157,0.169,0.993,0.000,0.000,0.007,238631,235790,3,0.875,0.029,0.007,58616,0.097,1.550,0.046,90.36,93985,0,0.049,0.000,0.000,3268331,1.00,21.46,0.000,0.000,0.000,2,4,6,49,2520,0.154,72.96,0.0136,0.001,20,0.895,0.000,0.838,0.833,1.64,0.359,0.284,0.00,0.000,1.00,1.00,1.00
590000,1459,1.646,0.325,12.14,41338,23955,2481,0,14980,0,955467.8,0.0,0.014,0.300,0.677,0.008,601,4.81,3.30,0.00,0.00,0.12,1.18,0.01,0.21,4.68,2.98,0.00,0.00,0.010,0.081,161,0.178,0.992,0.000,0.000,0.008,249739,245775,3,0.770,0.087,0.003,77923,0.093,1.411,0.037,93.79,98080,0,0.000,0.000,0.000,3045169,1.00,21.08,0.000,0.000,0.000,3,4,7,43,2489,0.152,69.53,0.0140,0.000,25,0.885,0.000,0.845,0.835,1.71,0.378,0.336,0.00,0.000,1.00,1.00,1.00
600000,1268,1.720,0.332,12.91,37271,21008,2293,0,14161,3,951999.1,0.2,0.019,0.311,0.663,0.007,567,5.38,3.66,0.00,0.00,0.12,1.44,0.00,0.08,5.26,3.28,0.00,0.00,0.009,0.073,152,0.092,0.995,0.000,0.000,0.005,256520,251969,5,0.763,0.004,0.004,53107,0.093,1.461,0.040,92.47,101235,0,0.066,0.000,0.000,3199074,1.00,21.07,0.000,0.000,0.000,2,5,8,45,1862,0.114,70.84,0.0143,0.000,22,0.905,0.000,0.862,0.855,1.47,0.241,0.229,0.00,0.000,1.00,1.00,1.00
610000,1370,1.700,0.362,12.59,37106,19959,2529,0,14516,35,987253.8,1.1,0.021,0.284,0.684,0.011,482,5.80,5.19,0.02,0.35,0.21,2.03,0.00,0.11,5.56,4.32,0.00,0.00,0.010,0.068,166,0.148,0.996,0.000,0.000,0.004,294728,288641,6,0.806,0.022,0.001,64731,0.122,1.523,0.042,97.71,122660,0,0.031,0.000,0.000,2880708,1.01,20.35,0.000,0.000,0.000,3,4,10,59,2388,0.146,65.61,0.0130,0.000,32,0.915,0.000,0.887,0.874,1.74,0.354,0.382,0.00,0.000,1.01,1.01,1.02
620000,1534,1.691,0.300,12.39,36667,22057,2438,0,12008,24,994073.4,2.7,0.043,0.274,0.669,0.014,572,5.17,3.64,0.06,0.63,0.11,0.79,0.00,0.16,5.00,3.36,0.00,0.00,0.012,0.069,174,0.179,0.995,0.000,0.000,0.005,262021,255656,6,0.656,0.163,0.001,45861,0.115,1.362,0.034,97.63,107487,0,0.111,0.000,0.000,2741176,1.02,20.93,0.000,0.000,0.000,3,4,9,42,2459,0.150,65.68,0.0130,0.003,22,0.900,0.000,0.868,0.860,1.60,0.336,0.268,0.00,0.000,1.03,1.02,1.02
630000,1529,1.670,0.316,12.51,40693,24399,2536,2,13761,6,957879.0,0.0,0.052,0.254,0.671,0.023,578,4.95,4.08,0.02,0.37,0.10,1.11,0.01,0.19,4.83,3.73,0.00,0.00,0.006,0.058,160,0.182,0.996,0.000,0.000,0.004,252932,247745,5,0.810,0.012,0.001,27590,0.082,1.395,0.036,94.27,104506,771,0.000,0.000,0.000,2526161,1.00,21.22,0.001,0.000,0.000,3,4,7,64,2347,0.143,69.04,0.0130,0.001,20,0.878,0.000,0.873,0.839,1.53,0.300,0.233,0.00,0.000,1.01,1.00,1.00
640000,1448,1.621,0.399,12.33,41240,25162,2273,0,13886,0,991556.8,0.0,0.040,0.247,0.682,0.031,575,4.92,3.49,0.01,0.23,0.20,1.77,0.01,0.16,4.69,2.76,0.00,0.00,0.013,0.085,148,0.218,0.993,0.000,0.000,0.007,261472,257155,7,0.722,0.014,0.002,38922,0.116,1.572,0.046,97.96,103759,0,0.000,0.000,0.000,2419078,1.01,20.95,0.000,0.000,0.000,3,4,8,47,2445,0.149,65.36,0.0146,0.000,34,0.861,0.000,0.850,0.843,1.69,0.370,0.318,0.00,0.000,1.01,1.01,1.01
650000,1521,1.650,0.366,11.83,40669,23997,2447,0,14152,19,993346.2,1.9,0.051,0.222,0.708,0.019,607,4.85,3.23,0.01,0.10,0.10,1.01,0.01,0.32,4.72,2.86,0.00,0.00,0.008,0.056,173,0.109,0.995,0.000,0.000,0.005,268513,264817,5,0.612,0.204,0.002,28115,0.144,1.518,0.043,96.80,101430,0,0.101,0.000,0.000,2183755,1.00,21.04,0.000,0.000,0.000,3,4,8,46,2432,0.148,66.51,0.0138,0.002,22,0.874,0.000,0.877,0.849,1.60,0.326,0.274,0.00,0.000,1.00,1.00,1.00
660000,1384,1.706,0.367,11.57,39472,22465,2530,0,14614,0,991227.1,0.0,0.074,0.227,0.673,0.025,644,5.09,4.98,0.00,0.00,0.17,1.63,0.01,0.19,4.92,4.16,0.00,0.00,0.006,0.046,136,0.113,0.996,0.000,0.000,0.004,269672,266020,4,0.837,0.066,0.001,20965,0.175,1.522,0.044,97.17,98826,0,0.000,0.000,0.000,2284241,1.00,21.42,0.000,0.000,0.000,3,4,7,58,2066,0.126,66.15,0.0146,0.001,32,0.885,0.000,0.881,0.854,1.49,0.257,0.234,0.00,0.000,1.00,1.00,1.00
670000,1247,1.711,0.344,12.23,40058,21431,2461,0,16303,9,930404.7,1.2,0.094,0.245,0.647,0.013,649,5.31,4.22,0.01,0.25,0.23,2.09,0.00,0.08,5.07,3.32,0.00,0.00,0.011,0.079,141,0.098,0.995,0.000,0.000,0.005,264178,259142,3,0.775,0.030,0.001,20198,0.122,1.504,0.041,90.81,99076,0,0.130,0.000,0.000,2394776,1.01,21.06,0.000,0.000,0.000,3,4,9,49,1827,0.112,72.51,0.0147,0.002,34,0.884,0.000,0.884,0.849,1.47,0.237,0.224,0.00,0.000,1.01,1.00,1.01
680000,1353,1.684,0.360,12.16,42035,21809,2532,0,17588,0,970695.9,0.0,0.100,0.222,0.672,0.006,615,5.09,3.03,0.02,0.38,0.08,0.61,0.02,0.50,4.97,2.74,0.00,0.00,0.008,0.055,157,0.120,0.993,0.000,0.000,0.007,298789,291941,4,0.783,0.018,0.004,12968,0.144,1.511,0.042,95.55,112805,0,0.000,0.000,0.000,2131870,1.01,20.92,0.000,0.000,0.000,3,4,8,34,2172,0.133,67.77,0.0144,0.002,27,0.876,0.000,0.891,0.859,1.61,0.337,0.270,0.00,0.001,1.01,1.01,1.02
690000,1238,1.735,0.318,11.50,39960,20905,2656,0,16514,0,947957.4,0.0,0.097,0.230,0.667,0.005,680,5.46,3.21,0.06,0.52,0.06,0.65,0.00,0.09,5.34,2.98,0.00,0.09,0.006,0.053,152,0.123,0.996,0.000,0.000,0.004,287738,279882,3,0.722,0.086,0.002,24813,0.143,1.431,0.037,92.65,104437,0,0.000,0.000,0.000,2225623,1.03,20.76,0.000,0.000,0.001,3,5,9,38,1843,0.112,70.67,0.0143,0.002,24,0.889,0.000,0.893,0.861,1.49,0.278,0.208,0.00,0.001,1.03,1.01,1.05
700000,1264,1.754,0.374,11.34,36907,19811,2321,4,14745,61,970087.5,9.0,0.089,0.230,0.672,0.009,717,5.51,4.88,0.00,0.10,0.19,1.23,0.00,0.03,5.32,3.96,0.00,0.00,0.010,0.071,137,0.176,0.987,0.000,0.000,0.013,294767,290848,6,0.794,0.000,0.001,24745,0.093,1.560,0.044,95.33,103877,117,0.148,0.500,0.000,2169171,1.00,20.66,0.000,0.000,0.000,3,4,8,58,2104,0.128,67.98,0.0144,0.000,29,0.876,0.000,0.885,0.875,1.66,0.360,0.297,0.00,0.002,1.00,1.00,1.00
710000,1437,1.680,0.334,11.38,41493,23914,2607,1,14798,16,982714.8,2.9,0.117,0.221,0.651,0.011,733,5.29,3.44,0.00,0.00,0.14,1.40,0.00,0.13,5.14,3.04,0.00,0.00,0.009,0.069,146,0.102,0.993,0.000,0.000,0.007,285674,280749,7,0.768,0.026,0.001,32236,0.136,1.458,0.038,97.12,98972,8,0.184,1.000,0.000,2264544,1.00,20.82,0.000,0.000,0.000,3,4,8,59,2277,0.139,66.20,0.0133,0.002,38,0.866,0.000,0.882,0.855,1.58,0.317,0.264,0.00,0.000,1.00,1.00,1.00
720000,1519,1.631,0.339,11.93,43855,26985,2276,0,14512,1,976844.4,0.0,0.114,0.229,0.646,0.012,710,4.93,2.63,0.00,0.10,0.03,0.40,0.03,0.56,4.86,2.46,0.00,0.00,0.004,0.038,123,0.107,0.992,0.000,0.000,0.008,274989,270462,4,0.686,0.134,0.003,44904,0.198,1.455,0.039,97.15,96197,0,0.043,0.000,0.000,2377160,1.00,20.94,0.000,0.000,0.000,3,4,8,31,2483,0.152,66.17,0.0132,0.000,23,0.863,0.000,0.870,0.841,1.63,0.338,0.299,0.00,0.000,1.00,1.00,1.00
730000,1509,1.666,0.339,12.07,45654,28358,2342,0,14964,0,993028.8,0.0,0.112,0.264,0.614,0.009,661,4.91,3.37,0.02,0.50,0.11,1.23,0.00,0.18,4.78,2.91,0.00,0.00,0.008,0.063,156,0.151,0.992,0.000,0.000,0.008,278200,274588,3,0.841,0.000,0.001,39178,0.170,1.446,0.038,98.07,99755,0,0.000,0.000,0.000,2633572,1.01,21.16,0.000,0.000,0.000,3,4,8,50,2508,0.153,65.25,0.0138,0.000,25,0.860,0.000,0.826,0.836,1.66,0.341,0.319,0.00,0.000,1.01,1.01,1.01
740000,1599,1.665,0.277,11.67,39348,22576,2400,0,14282,2,947041.2,0.2,0.090,0.242,0.661,0.006,697,5.06,3.17,0.00,0.00,0.12,1.30,0.04,0.48,4.90,2.69,0.00,0.00,0.009,0.065,159,0.132,0.991,0.000,0.000,0.009,261306,257074,3,0.816,0.022,0.015,82858,0.146,1.274,0.031,93.82,99117,0,0.123,0.000,0.000,2316162,1.00,20.89,0.000,0.000,0.000,3,4,8,44,2509,0.153,69.50,0.0121,0.000,21,0.853,0.000,0.835,0.850,1.57,0.293,0.270,0.00,0.000,1.00,1.00,1.00
750000,1441,1.622,0.337,11.71,41585,25312,2247,0,14184,3,978450.9,0.9,0.095,0.237,0.660,0.008,728,4.80,2.49,0.01,0.17,0.05,0.58,0.00,0.08,4.75,2.39,0.00,0.00,0.004,0.047,147,0.191,0.992,0.000,0.000,0.008,269347,265125,3,0.759,0.028,0.003,105600,0.077,1.449,0.038,97.09,97059,0,0.292,0.000,0.000,2409342,1.00,20.93,0.000,0.000,0.000,3,4,7,27,2490,0.152,66.22,0.0143,0.000,31,0.842,0.000,0.836,0.846,1.73,0.366,0.364,0.00,0.000,1.00,1.00,1.01
760000,1450,1.670,0.340,11.44,39212,22382,2362,0,14459,0,956280.9,0.0,0.091,0.248,0.655,0.006,725,5.46,4.23,0.09,0.90,0.11,1.47,0.01,0.17,5.24,3.49,0.00,0.00,0.006,0.055,169,0.177,0.994,0.000,0.000,0.006,269183,264814,3,0.854,0.034,0.003,38002,0.103,1.444,0.039,94.72,98039,0,0.000,0.000,0.000,2333126,1.03,20.33,0.000,0.000,0.000,3,4,9,61,2572,0.157,68.60,0.0126,0.000,23,0.846,0.000,0.830,0.855,1.77,0.369,0.403,0.00,0.000,1.03,1.03,1.04
770000,1485,1.647,0.325,11.73,39022,23957,2123,0,12907,10,950649.1,1.8,0.093,0.234,0.667,0.006,790,5.25,3.17,0.00,0.06,0.12,1.19,0.01,0.39,5.11,2.80,0.00,0.00,0.009,0.068,172,0.112,0.996,0.000,0.000,0.004,261827,258641,2,0.790,0.111,0.001,44556,0.094,1.428,0.037,93.54,93882,0,0.183,0.000,0.000,2130826,1.00,20.59,0.000,0.000,0.000,3,4,9,39,2487,0.152,69.77,0.0125,0.001,28,0.819,0.000,0.831,0.851,1.67,0.333,0.341,0.00,0.000,1.00,1.00,1.00
780000,1486,1.603,0.346,11.15,42702,28715,2128,0,11858,0,968319.0,0.0,0.116,0.277,0.602,0.005,819,4.86,3.59,0.01,0.21,0.12,1.64,0.02,0.29,4.72,3.02,0.00,0.00,0.006,0.061,154,0.129,0.993,0.000,0.000,0.007,256528,253096,5,0.608,0.068,0.004,103623,0.106,1.486,0.040,94.54,90769,0,0.000,0.000,0.000,2801499,1.01,21.14,0.000,0.000,0.000,3,4,7,46,2499,0.153,68.78,0.0138,0.001,21,0.855,0.000,0.819,0.834,1.68,0.353,0.327,0.00,0.000,1.01,1.01,1.00
790000,1534,1.636,0.292,10.88,41409,27158,2113,0,12090,1,948609.4,0.1,0.110,0.291,0.596,0.003,808,5.16,3.68,0.00,0.00,0.11,1.18,0.02,0.22,5.03,3.29,0.00,0.00,0.007,0.060,170,0.130,0.997,0.000,0.000,0.003,254278,250374,6,0.654,0.000,0.012,133039,0.127,1.325,0.033,93.46,90578,0,0.056,0.000,0.000,3031400,1.00,21.10,0.000,0.000,0.000,2,4,8,51,2474,0.151,69.86,0.0123,0.007,21,0.869,0.000,0.814,0.837,1.61,0.331,0.280,0.00,0.000,1.00,1.00,1.00
800000,1404,1.671,0.412,11.37,41235,26499,2190,0,12676,1,952685.0,0.0,0.115,0.270,0.611,0.003,821,5.19,3.39,0.00,0.05,0.16,1.18,0.01,0.38,5.01,2.98,0.00,0.00,0.014,0.081,150,0.257,0.994,0.000,0.000,0.006,256737,253883,4,0.753,0.000,0.004,102941,0.101,1.631,0.049,94.12,88350,0,0.042,0.000,0.000,2632677,1.00,20.67,0.000,0.000,0.000,3,4,8,39,2550,0.156,69.19,0.0135,0.000,27,0.854,0.000,0.817,0.840,1.82,0.449,0.365,0.00,0.000,1.00,1.00,1.00
810000,1410,1.657,0.400,11.11,42555,26186,2251,0,14112,6,970309.4,0.7,0.131,0.238,0.628,0.002,864,5.08,3.42,0.00,0.03,0.07,0.70,0.04,0.66,4.97,3.07,0.00,0.00,0.007,0.061,151,0.212,0.997,0.000,0.000,0.003,266621,264734,3,0.685,0.161,0.006,62194,0.092,1.600,0.047,95.59,85638,0,0.116,0.000,0.000,2304257,1.00,20.92,0.000,0.000,0.000,3,4,8,39,2504,0.153,67.72,0.0138,0.001,29,0.845,0.000,0.825,0.841,1.78,0.423,0.350,0.00,0.000,1.00,1.00,1.00
820000,1375,1.661,0.382,11.90,39655,23161,2310,0,14219,0,967155.3,0.0,0.093,0.245,0.659,0.003,784,5.22,3.80,0.01,0.15,0.07,0.90,0.03,0.57,5.11,3.32,0.00,0.00,0.005,0.051,167,0.160,0.996,0.000,0.000,0.004,254458,252567,4,0.820,0.000,0.006,63562,0.130,1.553,0.044,95.15,92638,0,0.000,0.000,0.000,2370978,1.00,20.57,0.000,0.000,0.000,3,4,8,56,2421,0.148,68.16,0.0138,0.001,19,0.861,0.000,0.837,0.845,1.76,0.433,0.330,0.00,0.000,1.00,1.00,1.00
830000,1344,1.633,0.385,12.11,39254,23366,2363,0,13556,0,950190.4,0.0,0.069,0.276,0.648,0.007,755,5.22,4.27,0.00,0.03,0.08,1.19,0.03,0.54,5.11,3.65,0.00,0.00,0.005,0.049,171,0.176,0.994,0.000,0.000,0.006,257440,254232,4,0.882,0.007,0.009,61188,0.086,1.557,0.045,93.41,96861,0,0.000,0.000,0.000,2652616,1.00,20.50,0.001,0.000,0.000,3,4,8,64,2441,0.149,69.91,0.0138,0.000,30,0.864,0.000,0.827,0.848,1.82,0.428,0.372,0.00,0.000,1.00,1.00,1.00
840000,1435,1.655,0.418,12.09,40261,24192,2109,0,13869,0,927112.1,0.0,0.091,0.298,0.601,0.010,743,4.94,4.06,0.01,0.35,0.19,1.82,0.04,0.74,4.70,3.07,0.00,0.00,0.011,0.073,176,0.203,0.993,0.000,0.000,0.007,248791,245545,3,0.875,0.000,0.005,61327,0.099,1.592,0.049,91.66,96303,0,0.000,0.000,0.000,2929150,1.00,20.80,0.000,0.000,0.000,3,4,7,60,2549,0.156,71.65,0.0137,0.001,27,0.869,0.000,0.811,0.839,1.78,0.414,0.357,0.00,0.000,1.01,1.01,1.00
850000,1372,1.675,0.372,12.02,38775,23371,2433,0,13034,2,948822.2,0.1,0.057,0.320,0.612,0.011,736,5.49,4.23,0.00,0.00,0.19,1.58,0.01,0.28,5.29,3.68,0.00,0.00,0.011,0.074,190,0.145,0.995,0.000,0.000,0.005,248035,243087,4,0.797,0.059,0.004,61607,0.103,1.525,0.043,93.28,96649,0,0.055,0.000,0.000,3268982,1.00,20.20,0.000,0.000,0.000,3,4,10,48,2492,0.152,70.04,0.0131,0.000,16,0.887,0.000,0.823,0.844,1.82,0.422,0.385,0.00,0.000,1.00,1.00,1.00
860000,1526,1.684,0.321,11.99,42246,25911,2329,0,13852,4,999513.3,0.4,0.039,0.301,0.651,0.009,685,4.97,2.98,0.00,0.13,0.07,0.76,0.01,0.25,4.88,2.81,0.00,0.00,0.006,0.057,155,0.142,0.995,0.000,0.000,0.005,274595,268551,10,0.720,0.012,0.003,54895,0.118,1.413,0.037,98.49,108368,0,0.093,0.000,0.000,3149021,1.00,21.06,0.000,0.000,0.000,3,4,8,28,2493,0.152,64.82,0.0134,0.001,22,0.882,0.000,0.835,0.846,1.63,0.339,0.296,0.00,0.000,1.00,1.00,1.00
870000,1526,1.641,0.365,11.56,41407,25121,2432,0,13854,0,969179.9,0.0,0.037,0.275,0.677,0.010,731,4.45,2.98,0.00,0.13,0.08,1.29,0.01,0.12,4.36,2.33,0.00,0.00,0.005,0.054,149,0.109,0.993,0.000,0.000,0.007,254524,247693,6,0.736,0.008,0.008,158689,0.053,1.487,0.043,95.55,97181,0,0.000,0.000,0.000,2925081,1.00,21.52,0.001,0.000,0.000,3,4,6,64,2483,0.152,67.77,0.0146,0.002,30,0.874,0.000,0.843,0.838,1.63,0.335,0.298,0.00,0.001,1.00,1.00,1.00
880000,1437,1.619,0.394,11.10,41057,25200,2327,0,13619,10,934111.4,0.9,0.051,0.277,0.664,0.008,809,4.74,3.18,0.00,0.05,0.08,0.88,0.04,0.79,4.62,2.66,0.00,0.00,0.005,0.050,152,0.201,0.992,0.000,0.000,0.008,243066,238443,7,0.531,0.001,0.008,58645,0.112,1.589,0.046,91.70,87976,0,0.089,0.000,0.000,2901904,1.00,21.12,0.000,0.000,0.000,2,4,7,42,2498,0.152,71.61,0.0141,0.000,31,0.870,0.000,0.836,0.831,1.74,0.393,0.345,0.00,0.000,1.00,1.00,1.00
890000,1512,1.676,0.285,11.63,39538,24521,2452,0,12490,0,968912.8,0.0,0.053,0.269,0.662,0.016,821,5.38,5.16,0.00,0.00,0.12,1.69,0.00,0.06,5.26,4.65,0.00,0.00,0.005,0.054,158,0.173,0.992,0.000,0.000,0.008,251252,247990,5,0.724,0.009,0.002,54994,0.100,1.296,0.031,94.50,89163,0,0.000,0.000,0.000,2890990,1.00,20.72,0.001,0.000,0.000,3,4,9,64,2529,0.154,68.82,0.0122,0.001,38,0.867,0.000,0.840,0.843,1.67,0.323,0.341,0.00,0.000,1.00,1.00,1.00
