step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,long_share,wide_share,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side
440000,5612,1.654,0.354,6.43,132128,74390,9639,5,47979,69,2251376.8,7.7,0.171,0.253,0.212,0.364,181,4.59,2.55,0.02,0.53,0.03,0.52,0.02,0.32,4.51,2.26,0.00,0.00,0.003,0.047,266,0.178,0.994,0.000,0.000,0.006,956459,946152,7,0.541,0.000,0.014,590089,0.090,1.493,0.041,343.71,237791,654,0.112,0.000,0.000,8879245,1.01,21.88,0.000,0.000,0.000,3,4,7,64,10045,0.153,309.56,0.0089,0.020,108,0.891,0.000,0.748,0.862,1.79,0.258,0.322,0.00,0.000,1.01,1.01,1.01
450000,5567,1.649,0.439,6.56,133397,75736,9350,1,48355,10,2228218.2,0.1,0.164,0.251,0.245,0.339,158,4.40,2.69,0.02,0.35,0.01,0.26,0.02,0.25,4.35,2.54,0.00,0.00,0.001,0.025,248,0.234,0.992,0.000,0.000,0.008,959883,949095,8,0.428,0.014,0.011,597609,0.109,1.660,0.052,348.98,240924,1308,0.013,0.000,0.000,8726975,1.01,22.32,0.001,0.000,0.000,3,4,6,64,10844,0.165,304.28,0.0092,0.003,88,0.900,0.000,0.739,0.861,1.95,0.318,0.358,0.00,0.000,1.01,1.01,1.01
460000,5241,1.654,0.414,6.31,130591,74133,8992,2,47790,23,2214263.5,2.2,0.188,0.266,0.250,0.295,185,4.94,4.19,0.02,0.32,0.11,1.01,0.07,0.91,4.75,3.68,0.00,0.00,0.008,0.065,255,0.220,0.994,0.000,0.000,0.006,950656,937368,8,0.432,0.409,0.014,576707,0.093,1.625,0.048,336.30,229437,1696,0.095,0.000,0.000,9123689,1.01,21.73,0.001,0.000,0.000,3,4,7,64,10269,0.157,316.96,0.0089,0.010,93,0.920,0.000,0.711,0.863,1.96,0.311,0.399,0.00,0.000,1.01,1.01,1.01
470000,5486,1.665,0.408,6.32,129798,73149,9234,6,47164,86,2256757.5,16.1,0.178,0.246,0.264,0.312,189,4.76,3.05,0.02,0.48,0.02,0.37,0.04,0.53,4.68,2.72,0.00,0.00,0.003,0.035,254,0.240,0.993,0.000,0.000,0.007,960586,949146,8,0.463,0.064,0.013,793451,0.105,1.603,0.048,344.96,223640,944,0.187,0.000,0.000,8830290,1.01,21.84,0.000,0.000,0.000,3,4,7,56,10763,0.164,308.31,0.0088,0.013,113,0.902,0.000,0.727,0.865,1.96,0.326,0.366,0.00,0.000,1.01,1.01,1.01
480000,5459,1.674,0.426,6.35,144781,86288,9108,0,49412,14,2261461.0,0.7,0.152,0.245,0.268,0.336,180,4.72,3.04,0.02,0.49,0.02,0.51,0.03,0.32,4.66,2.81,0.00,0.00,0.001,0.029,232,0.215,0.993,0.000,0.000,0.007,1028945,1017358,9,0.655,0.060,0.014,727818,0.100,1.656,0.050,355.68,238958,0,0.052,0.000,0.000,8860044,1.01,21.79,0.000,0.000,0.000,3,4,6,64,10541,0.161,297.58,0.0089,0.001,102,0.897,0.000,0.760,0.860,1.93,0.341,0.335,0.00,0.000,1.01,1.01,1.01
490000,5449,1.642,0.431,6.33,142865,84194,9651,2,49028,31,2266449.5,3.6,0.151,0.252,0.286,0.312,175,4.60,2.65,0.02,0.30,0.03,0.53,0.05,0.56,4.50,2.34,0.00,0.00,0.003,0.041,269,0.224,0.992,0.000,0.000,0.008,1021157,1008203,12,0.451,0.028,0.021,1075838,0.101,1.633,0.050,360.34,245550,558,0.116,0.000,0.000,9367050,1.01,21.94,0.000,0.000,0.000,3,4,6,54,10695,0.163,292.92,0.0092,0.002,135,0.903,0.000,0.757,0.860,1.96,0.336,0.354,0.00,0.000,1.01,1.01,1.01
500000,5713,1.669,0.401,6.67,138304,78803,9213,4,50020,104,2286273.5,9.9,0.195,0.277,0.272,0.256,158,4.64,2.47,0.01,0.24,0.04,0.40,0.02,0.38,4.57,2.35,0.00,0.00,0.004,0.043,288,0.216,0.994,0.000,0.000,0.006,997245,983629,11,0.378,0.047,0.014,751144,0.092,1.579,0.046,351.42,246235,778,0.095,0.250,0.000,10237928,1.00,21.95,0.000,0.000,0.000,3,4,7,41,10879,0.166,301.84,0.0088,0.008,86,0.912,0.000,0.733,0.862,1.90,0.337,0.301,0.00,0.000,1.01,1.00,1.00
510000,5449,1.684,0.431,6.59,139930,82096,9496,0,48602,44,2246240.8,3.3,0.187,0.268,0.326,0.220,173,4.68,2.83,0.02,0.43,0.04,0.52,0.05,0.44,4.57,2.60,0.00,0.00,0.004,0.044,334,0.243,0.994,0.000,0.000,0.006,1016502,1002277,9,0.362,0.089,0.018,830140,0.106,1.650,0.050,356.69,255072,0,0.076,0.000,0.000,9905782,1.01,22.05,0.000,0.000,0.000,3,4,7,64,11008,0.168,296.57,0.0090,0.001,101,0.906,0.000,0.760,0.863,2.02,0.389,0.330,0.00,0.000,1.02,1.01,1.01
520000,5327,1.644,0.466,6.86,136108,79288,9851,7,47084,60,2224101.0,1.6,0.191,0.280,0.337,0.193,174,4.59,2.79,0.03,0.44,0.04,0.45,0.04,0.37,4.48,2.53,0.00,0.00,0.004,0.046,319,0.261,0.991,0.000,0.000,0.009,966710,951770,9,0.388,0.030,0.020,903333,0.097,1.711,0.054,350.80,252576,1049,0.026,0.143,0.000,10048817,1.01,22.24,0.000,0.000,0.000,3,4,7,50,11050,0.169,302.46,0.0093,0.001,104,0.912,0.000,0.756,0.860,2.07,0.402,0.349,0.00,0.000,1.01,1.01,1.01
530000,5106,1.654,0.500,7.07,145250,85553,8985,5,50928,68,2277181.5,4.6,0.174,0.331,0.330,0.165,171,4.63,2.89,0.04,0.41,0.05,0.64,0.04,0.52,4.50,2.54,0.00,0.00,0.004,0.037,314,0.253,0.994,0.000,0.000,0.006,990218,973077,12,0.423,0.024,0.019,1010042,0.077,1.783,0.059,351.24,253731,1202,0.067,0.200,0.000,11653617,1.02,22.16,0.000,0.000,0.000,3,4,7,36,10825,0.165,302.02,0.0099,0.003,93,0.919,0.000,0.733,0.854,2.12,0.417,0.370,0.00,0.000,1.04,1.01,1.02
540000,5402,1.654,0.476,6.88,137376,74439,9369,0,53272,41,2230453.0,2.2,0.171,0.342,0.330,0.156,174,4.36,2.73,0.03,0.44,0.02,0.34,0.05,0.78,4.26,2.39,0.00,0.00,0.002,0.031,297,0.201,0.993,0.000,0.000,0.007,948513,934204,12,0.389,0.029,0.019,819614,0.093,1.747,0.057,336.67,252296,0,0.055,0.000,0.000,11920958,1.01,22.40,0.000,0.000,0.000,3,4,6,64,10234,0.156,316.59,0.0097,0.003,104,0.930,0.000,0.760,0.855,1.89,0.328,0.296,0.00,0.000,1.02,1.01,1.01
550000,5495,1.639,0.456,6.97,143564,79581,9845,5,54040,66,2275020.0,5.3,0.179,0.362,0.302,0.158,155,4.44,2.72,0.04,0.58,0.03,0.55,0.02,0.38,4.34,2.39,0.00,0.04,0.003,0.033,328,0.196,0.992,0.000,0.000,0.008,979965,966931,12,0.375,0.063,0.010,741373,0.094,1.706,0.054,345.36,262426,735,0.081,0.000,0.000,13402619,1.02,22.37,0.000,0.000,0.000,3,4,7,64,10085,0.154,307.90,0.0095,0.003,111,0.933,0.000,0.759,0.854,1.84,0.312,0.274,0.00,0.000,1.02,1.02,1.02
560000,4976,1.665,0.450,7.36,141704,78283,9853,3,54084,28,2294264.0,0.9,0.183,0.371,0.290,0.157,167,4.64,3.21,0.01,0.23,0.03,0.46,0.03,0.77,4.56,2.98,0.00,0.00,0.004,0.038,292,0.234,0.996,0.000,0.000,0.004,992194,980325,14,0.384,0.035,0.009,425945,0.101,1.707,0.053,343.38,272496,75,0.032,0.333,0.000,13214354,1.01,22.20,0.000,0.000,0.000,3,4,7,56,9829,0.150,309.88,0.0101,0.002,94,0.934,0.000,0.763,0.857,1.98,0.364,0.320,0.00,0.000,1.01,1.01,1.01
570000,5239,1.692,0.412,7.42,136929,74900,8883,6,52877,131,2336715.8,19.2,0.199,0.398,0.256,0.148,166,4.71,3.03,0.03,0.40,0.03,0.55,0.04,0.45,4.62,2.75,0.00,0.04,0.003,0.030,306,0.201,0.993,0.000,0.000,0.007,989015,977165,15,0.345,0.052,0.012,605575,0.093,1.636,0.049,341.81,274257,514,0.147,0.167,0.000,13457723,1.01,22.04,0.000,0.000,0.000,3,4,7,64,9813,0.150,311.45,0.0097,0.010,106,0.934,0.000,0.728,0.862,1.87,0.316,0.293,0.00,0.000,1.02,1.01,1.01
580000,5383,1.679,0.467,7.82,138686,76354,9512,3,52673,61,2295822.5,6.1,0.188,0.409,0.258,0.145,161,4.87,4.34,0.04,0.39,0.07,0.71,0.04,0.44,4.73,3.71,0.00,0.04,0.004,0.041,346,0.235,0.992,0.000,0.000,0.008,979440,966314,14,0.353,0.011,0.015,522605,0.098,1.721,0.056,347.26,272910,151,0.100,0.667,0.000,14264469,1.02,22.11,0.001,0.000,0.000,3,4,7,64,10851,0.166,306.00,0.0090,0.014,95,0.932,0.000,0.732,0.859,2.02,0.367,0.340,0.00,0.002,1.02,1.01,1.01
590000,5129,1.653,0.463,8.25,133101,73589,9142,1,50623,15,2256047.2,2.1,0.192,0.388,0.309,0.111,151,4.51,2.72,0.03,0.49,0.03,0.50,0.04,0.42,4.41,2.46,0.00,0.00,0.003,0.033,317,0.227,0.995,0.000,0.000,0.005,932018,917456,14,0.405,0.009,0.019,1168775,0.081,1.722,0.055,339.51,283335,4,0.137,1.000,0.000,13317878,1.01,22.39,0.000,0.000,0.000,3,4,7,46,10423,0.159,313.75,0.0100,0.024,80,0.924,0.000,0.738,0.858,2.03,0.366,0.351,0.00,0.000,1.02,1.01,1.01
600000,5121,1.649,0.434,8.23,132307,71330,9663,0,51322,30,2282355.8,1.8,0.206,0.365,0.306,0.123,136,4.51,2.80,0.02,0.24,0.02,0.42,0.02,0.32,4.44,2.67,0.00,0.01,0.002,0.037,319,0.213,0.996,0.000,0.000,0.004,975037,956784,16,0.232,0.103,0.013,650407,0.076,1.666,0.051,342.39,293921,0,0.061,0.000,0.000,12338089,1.01,22.42,0.000,0.000,0.000,3,4,6,44,9657,0.147,310.87,0.0100,0.041,54,0.923,0.000,0.760,0.865,1.89,0.311,0.304,0.00,0.000,1.01,1.01,1.01
610000,4688,1.666,0.475,8.19,118070,61070,9506,0,47927,10,2235157.5,1.1,0.202,0.333,0.312,0.154,147,4.57,2.80,0.03,0.39,0.01,0.22,0.03,0.45,4.50,2.63,0.00,0.00,0.002,0.026,268,0.274,0.994,0.000,0.000,0.006,950088,930024,16,0.298,0.055,0.010,633144,0.079,1.757,0.057,329.99,291879,0,0.106,0.000,0.000,10825830,1.01,22.37,0.000,0.000,0.000,3,4,7,49,10145,0.155,323.27,0.0106,0.041,79,0.922,0.000,0.776,0.876,2.16,0.417,0.388,0.00,0.000,1.01,1.01,1.01
620000,4724,1.670,0.470,8.02,122441,64094,8528,0,49783,2,2233848.0,0.6,0.209,0.345,0.302,0.145,162,4.68,2.63,0.03,0.34,0.01,0.17,0.04,0.53,4.60,2.39,0.00,0.00,0.002,0.032,302,0.262,0.993,0.000,0.000,0.007,917933,903196,12,0.452,0.026,0.013,578758,0.109,1.755,0.056,319.76,269841,0,0.287,0.000,0.000,10613931,1.01,22.17,0.000,0.000,0.000,3,4,7,44,9952,0.152,333.50,0.0103,0.019,104,0.919,0.000,0.730,0.867,2.11,0.397,0.375,0.00,0.000,1.02,1.01,1.01
630000,5090,1.667,0.408,7.97,118447,56797,9624,1,51659,57,2249527.8,4.0,0.198,0.382,0.311,0.108,167,4.45,3.06,0.02,0.23,0.04,0.32,0.06,0.87,4.34,2.49,0.00,0.00,0.006,0.042,274,0.205,0.995,0.000,0.000,0.005,951291,937050,13,0.452,0.083,0.011,459828,0.125,1.618,0.048,332.15,266373,8,0.069,1.000,0.000,12773119,1.01,22.42,0.000,0.000,0.000,3,4,6,64,9649,0.147,321.11,0.0102,0.026,79,0.941,0.000,0.764,0.876,1.90,0.324,0.307,0.00,0.000,1.01,1.01,1.01
640000,5021,1.681,0.426,7.79,116378,55912,9856,9,50670,101,2190314.5,17.1,0.197,0.370,0.313,0.121,167,4.47,2.49,0.02,0.20,0.02,0.30,0.03,0.49,4.40,2.31,0.00,0.00,0.002,0.026,280,0.172,0.997,0.000,0.000,0.003,931048,916899,13,0.361,0.055,0.016,601937,0.104,1.667,0.051,325.91,266077,250,0.169,0.444,0.000,12204579,1.01,22.31,0.000,0.000,0.000,3,4,6,46,9204,0.140,327.36,0.0099,0.021,51,0.944,0.000,0.770,0.875,1.83,0.312,0.272,0.00,0.000,1.01,1.01,1.01
650000,5294,1.661,0.423,7.95,121314,60906,9525,3,50607,109,2218340.8,15.4,0.206,0.382,0.284,0.127,148,4.58,2.85,0.02,0.36,0.01,0.22,0.02,0.28,4.53,2.76,0.00,0.00,0.001,0.024,305,0.225,0.994,0.000,0.000,0.006,910448,895336,13,0.352,0.048,0.008,776539,0.108,1.642,0.050,333.70,267188,93,0.141,0.333,0.000,12831413,1.01,22.32,0.000,0.000,0.000,3,4,7,49,10509,0.160,319.57,0.0093,0.011,61,0.939,0.000,0.756,0.867,1.99,0.381,0.321,0.00,0.000,1.01,1.01,1.01
660000,4950,1.681,0.441,8.02,122054,60087,9872,14,52425,110,2209550.8,32.5,0.182,0.371,0.309,0.139,155,4.38,2.23,0.02,0.26,0.02,0.33,0.02,0.40,4.31,2.04,0.00,0.00,0.002,0.023,259,0.225,0.995,0.000,0.000,0.005,927566,909324,12,0.269,0.011,0.009,447184,0.076,1.691,0.053,331.69,285503,225,0.296,0.357,0.000,12301416,1.01,22.48,0.000,0.000,0.000,3,4,6,52,9885,0.151,321.57,0.0103,0.026,104,0.935,0.000,0.762,0.869,2.00,0.385,0.317,0.00,0.000,1.01,1.01,1.01
670000,4965,1.695,0.409,7.85,116793,57424,9785,6,49563,52,2229574.5,12.7,0.182,0.347,0.307,0.164,154,4.55,2.49,0.03,0.36,0.01,0.18,0.02,0.58,4.48,2.27,0.00,0.00,0.002,0.025,271,0.203,0.996,0.000,0.000,0.004,956276,934939,14,0.290,0.029,0.007,372502,0.107,1.641,0.049,329.97,295629,295,0.244,0.500,0.000,11242172,1.01,22.23,0.000,0.000,0.000,3,4,6,58,9552,0.146,323.29,0.0100,0.025,68,0.931,0.000,0.764,0.878,1.92,0.360,0.294,0.00,0.000,1.01,1.02,1.01
680000,5184,1.658,0.383,7.78,125694,64794,9505,2,51174,30,2279116.5,8.4,0.187,0.349,0.304,0.160,154,4.68,2.61,0.03,0.33,0.01,0.19,0.02,0.43,4.62,2.42,0.00,0.00,0.001,0.030,289,0.191,0.995,0.000,0.000,0.005,993450,972369,18,0.279,0.014,0.007,369448,0.150,1.574,0.045,340.17,301534,52,0.281,0.500,0.000,11314647,1.01,21.97,0.000,0.000,0.000,3,4,7,63,9665,0.147,313.09,0.0095,0.012,96,0.931,0.000,0.776,0.874,1.86,0.317,0.287,0.00,0.000,1.02,1.01,1.01
690000,5322,1.673,0.416,7.58,125959,65889,9281,1,50650,58,2302759.5,3.1,0.189,0.350,0.327,0.135,161,4.52,2.70,0.03,0.43,0.01,0.13,0.02,0.33,4.46,2.54,0.00,0.00,0.001,0.014,271,0.208,0.997,0.000,0.000,0.003,975458,955749,14,0.282,0.076,0.010,397617,0.106,1.631,0.049,340.34,281902,170,0.053,0.000,0.000,11635589,1.01,22.32,0.000,0.000,0.000,2,4,7,49,10296,0.157,312.92,0.0097,0.011,51,0.925,0.000,0.754,0.871,1.93,0.338,0.312,0.00,0.000,1.01,1.01,1.01
700000,5132,1.673,0.463,7.71,123989,65421,9815,2,48941,46,2228339.2,5.8,0.174,0.361,0.350,0.115,149,4.57,3.08,0.02,0.29,0.04,0.67,0.03,0.48,4.47,2.73,0.00,0.02,0.002,0.033,280,0.255,0.996,0.000,0.000,0.004,919718,900218,16,0.315,0.079,0.014,666174,0.093,1.735,0.055,338.26,266957,12,0.127,1.000,0.000,12256985,1.01,22.38,0.000,0.000,0.001,3,4,7,53,10723,0.164,315.00,0.0097,0.018,60,0.927,0.000,0.766,0.865,2.09,0.398,0.360,0.00,0.001,1.02,1.01,1.01
710000,5095,1.686,0.491,8.00,124031,64624,9231,0,50213,34,2280586.5,3.5,0.164,0.364,0.356,0.117,156,4.52,2.74,0.01,0.28,0.01,0.19,0.03,0.49,4.46,2.60,0.00,0.01,0.001,0.018,268,0.261,0.995,0.000,0.000,0.005,905774,883935,14,0.186,0.189,0.009,653570,0.102,1.789,0.060,332.34,275900,0,0.104,0.000,0.000,11842222,1.01,22.38,0.000,0.000,0.000,3,4,7,38,10750,0.164,320.92,0.0100,0.011,106,0.917,0.000,0.748,0.863,2.11,0.422,0.358,0.00,0.000,1.01,1.01,1.01
720000,5105,1.688,0.452,8.09,129033,66442,9217,3,53361,29,2227394.0,0.3,0.168,0.374,0.341,0.117,157,4.57,3.26,0.02,0.26,0.01,0.24,0.01,0.27,4.53,3.19,0.00,0.01,0.001,0.022,283,0.238,0.995,0.000,0.000,0.005,909900,888364,17,0.187,0.119,0.004,407837,0.131,1.707,0.054,326.17,275185,1664,0.011,0.000,0.000,11553570,1.01,22.32,0.000,0.000,0.000,3,4,7,60,10300,0.157,327.09,0.0096,0.023,74,0.921,0.000,0.751,0.858,2.02,0.385,0.333,0.00,0.000,1.01,1.01,1.01
730000,5044,1.647,0.489,8.44,126043,66259,8927,1,50917,20,2196263.2,4.6,0.176,0.351,0.343,0.130,157,4.43,2.45,0.02,0.33,0.01,0.36,0.02,0.38,4.38,2.36,0.00,0.00,0.001,0.021,238,0.291,0.993,0.000,0.000,0.007,881554,857011,14,0.258,0.099,0.005,250902,0.119,1.773,0.059,325.94,272074,71,0.228,0.000,0.000,10433178,1.01,22.56,0.000,0.000,0.000,3,4,7,36,11109,0.170,327.32,0.0099,0.007,106,0.905,0.000,0.761,0.857,2.20,0.449,0.392,0.00,0.000,1.02,1.01,1.01
740000,4915,1.658,0.514,8.73,122011,63934,9251,0,48955,14,2199902.8,2.0,0.202,0.345,0.347,0.106,151,4.46,3.00,0.02,0.58,0.01,0.24,0.04,0.70,4.39,2.71,0.00,0.06,0.001,0.023,243,0.296,0.993,0.000,0.000,0.007,872323,846435,18,0.292,0.056,0.006,286119,0.106,1.829,0.062,320.78,275902,0,0.145,0.000,0.000,9573045,1.01,22.65,0.000,0.000,0.000,3,4,6,53,11211,0.171,332.48,0.0102,0.006,94,0.889,0.000,0.759,0.861,2.28,0.473,0.418,0.00,0.001,1.01,1.00,1.01
750000,5371,1.641,0.485,8.64,125682,64140,9078,0,52008,13,2214482.5,2.5,0.200,0.305,0.390,0.105,136,4.30,2.56,0.01,0.29,0.00,0.07,0.02,0.57,4.26,2.37,0.00,0.00,0.000,0.016,222,0.278,0.994,0.000,0.000,0.006,876996,857286,22,0.241,0.031,0.005,450729,0.109,1.769,0.058,318.75,278051,0,0.194,0.000,0.000,8265656,1.00,22.79,0.000,0.000,0.000,2,4,6,49,11074,0.169,334.51,0.0097,0.005,106,0.871,0.000,0.768,0.857,2.06,0.394,0.340,0.00,0.000,1.00,1.01,1.01
760000,5283,1.654,0.474,8.44,135384,72857,9557,0,53058,7,2236002.2,0.4,0.198,0.295,0.392,0.115,142,4.35,2.86,0.01,0.31,0.02,0.52,0.04,0.59,4.28,2.35,0.00,0.00,0.001,0.025,228,0.256,0.994,0.000,0.000,0.006,919944,897851,22,0.183,0.089,0.007,269481,0.144,1.741,0.056,335.49,291854,0,0.062,0.000,0.000,8626852,1.00,22.69,0.000,0.000,0.000,2,4,6,51,10862,0.166,317.78,0.0099,0.018,66,0.871,0.000,0.780,0.853,2.06,0.377,0.348,0.00,0.000,1.00,1.00,1.00
770000,5297,1.639,0.450,8.44,134472,72645,9327,4,52482,20,2237703.0,8.2,0.206,0.308,0.366,0.120,146,4.45,2.99,0.01,0.25,0.00,0.12,0.04,0.90,4.39,2.54,0.00,0.00,0.001,0.014,243,0.262,0.994,0.000,0.000,0.006,925178,901072,19,0.272,0.080,0.006,436714,0.132,1.701,0.053,337.59,288558,369,0.408,0.250,0.000,9228353,1.00,22.51,0.000,0.000,0.000,3,4,7,57,10813,0.165,315.67,0.0096,0.018,98,0.881,0.000,0.793,0.855,2.04,0.380,0.342,0.00,0.000,1.00,1.01,1.00
780000,5620,1.646,0.444,8.40,142077,70289,9340,1,62124,17,2242460.8,2.5,0.230,0.323,0.339,0.108,142,4.42,2.62,0.02,0.57,0.01,0.27,0.03,0.50,4.36,2.42,0.00,0.00,0.001,0.023,267,0.234,0.995,0.000,0.000,0.005,960422,934257,16,0.304,0.047,0.009,406259,0.117,1.679,0.053,340.98,302835,152,0.147,0.000,0.000,9612250,1.01,22.48,0.000,0.000,0.000,3,4,6,40,10906,0.166,312.28,0.0092,0.017,75,0.879,0.000,0.795,0.853,1.94,0.346,0.313,0.00,0.000,1.00,1.01,1.01
790000,5231,1.665,0.483,8.78,149815,77284,9518,0,63402,46,2274904.2,5.7,0.263,0.317,0.307,0.114,143,4.58,3.06,0.02,0.27,0.00,0.14,0.03,0.39,4.53,3.00,0.00,0.00,0.000,0.011,270,0.270,0.995,0.000,0.000,0.005,969748,945556,12,0.358,0.161,0.008,549608,0.127,1.745,0.058,347.41,294737,0,0.125,0.000,0.000,9515377,1.01,22.44,0.000,0.000,0.000,3,4,7,60,10890,0.166,305.85,0.0096,0.011,48,0.874,0.000,0.817,0.846,2.08,0.389,0.362,0.00,0.000,1.00,1.01,1.01
800000,5356,1.657,0.474,8.84,148561,72171,9216,4,67045,35,2301584.8,3.5,0.237,0.340,0.303,0.120,132,4.52,3.29,0.01,0.23,0.02,0.21,0.04,0.66,4.46,3.03,0.00,0.00,0.002,0.028,276,0.257,0.995,0.000,0.000,0.005,967974,947663,15,0.431,0.099,0.008,472154,0.115,1.742,0.057,340.66,294548,879,0.100,0.250,0.000,9318153,1.00,22.58,0.000,0.000,0.000,2,4,7,62,11022,0.168,312.60,0.0096,0.007,77,0.879,0.000,0.814,0.847,2.06,0.380,0.351,0.00,0.000,1.00,1.00,1.00
810000,4960,1.652,0.487,9.00,145336,71419,9203,0,65110,1,2246530.8,0.1,0.228,0.321,0.323,0.127,139,4.54,2.92,0.00,0.09,0.03,0.82,0.09,0.83,4.43,2.50,0.00,0.00,0.002,0.032,301,0.295,0.996,0.000,0.000,0.004,918304,897270,12,0.399,0.136,0.019,664005,0.136,1.766,0.057,335.07,302050,0,0.113,0.000,0.000,8967233,1.00,22.50,0.000,0.000,0.000,3,4,7,64,10820,0.165,318.19,0.0102,0.005,73,0.883,0.000,0.835,0.842,2.18,0.420,0.399,0.00,0.000,1.00,1.00,1.00
820000,5201,1.675,0.439,8.52,138097,63820,9451,0,64585,1,2247669.5,0.0,0.235,0.337,0.311,0.117,141,4.52,3.02,0.02,0.27,0.03,0.68,0.08,0.81,4.40,2.50,0.00,0.00,0.002,0.025,298,0.253,0.996,0.000,0.000,0.004,935351,916346,13,0.435,0.082,0.015,764304,0.135,1.674,0.052,336.02,300968,0,0.000,0.000,0.000,10043367,1.00,22.44,0.000,0.000,0.000,3,4,6,56,10484,0.160,317.24,0.0098,0.009,65,0.885,0.000,0.829,0.853,2.02,0.364,0.339,0.00,0.000,1.00,1.01,1.00
830000,4963,1.691,0.502,8.89,132418,59246,9566,0,63844,11,2256106.0,0.6,0.226,0.334,0.326,0.115,144,4.35,3.17,0.01,0.23,0.01,0.31,0.05,0.80,4.28,2.81,0.00,0.00,0.001,0.021,281,0.243,0.997,0.000,0.000,0.003,918969,898511,14,0.448,0.006,0.010,752495,0.109,1.816,0.060,329.13,299068,0,0.054,0.000,0.000,9783322,1.01,22.81,0.000,0.000,0.000,2,4,6,60,10282,0.157,324.13,0.0106,0.030,73,0.888,0.000,0.835,0.856,2.07,0.389,0.356,0.00,0.000,1.00,1.01,1.00
840000,5011,1.650,0.450,8.96,135953,62103,9810,0,63992,5,2290418.0,0.1,0.237,0.334,0.312,0.116,141,4.65,3.11,0.01,0.16,0.00,0.12,0.05,0.65,4.58,2.90,0.00,0.00,0.000,0.008,316,0.250,0.994,0.000,0.000,0.006,910588,890705,11,0.406,0.063,0.012,522075,0.103,1.714,0.054,329.38,298127,0,0.027,0.000,0.000,9900354,1.01,22.40,0.000,0.000,0.000,3,4,7,45,10569,0.161,323.88,0.0100,0.014,94,0.884,0.000,0.839,0.851,2.11,0.407,0.366,0.00,0.000,1.01,1.01,1.01
850000,5060,1.655,0.474,9.62,145163,69948,8827,0,66339,4,2235813.8,0.3,0.270,0.317,0.295,0.118,127,4.61,2.70,0.02,0.44,0.00,0.06,0.04,0.60,4.54,2.52,0.00,0.00,0.000,0.006,361,0.238,0.993,0.000,0.000,0.007,896373,873375,14,0.432,0.146,0.011,701163,0.111,1.751,0.056,329.23,300137,0,0.063,0.000,0.000,8883126,1.01,22.59,0.000,0.000,0.000,3,4,7,53,11098,0.169,324.03,0.0097,0.007,100,0.873,0.000,0.815,0.839,2.19,0.427,0.404,0.00,0.000,1.01,1.01,1.01
860000,5354,1.670,0.430,9.88,149615,70892,9680,0,68749,5,2216625.8,0.5,0.245,0.319,0.345,0.091,125,4.65,2.91,0.03,0.40,0.00,0.17,0.06,0.82,4.55,2.59,0.00,0.00,0.001,0.020,413,0.213,0.995,0.000,0.000,0.005,912266,886976,23,0.479,0.112,0.017,668536,0.136,1.651,0.051,338.84,318293,0,0.110,0.000,0.000,9636148,1.01,22.45,0.000,0.000,0.000,3,4,7,54,10941,0.167,314.42,0.0091,0.011,96,0.873,0.000,0.838,0.837,2.04,0.376,0.352,0.00,0.000,1.01,1.01,1.01
870000,4945,1.673,0.456,9.79,147344,67829,9601,3,70320,19,2258622.5,0.0,0.254,0.311,0.343,0.091,127,4.54,2.72,0.01,0.12,0.00,0.18,0.06,0.71,4.47,2.50,0.00,0.00,0.000,0.017,331,0.239,0.996,0.000,0.000,0.004,929113,903628,22,0.495,0.141,0.016,778449,0.124,1.718,0.054,335.36,320530,186,0.000,0.333,0.000,9250160,1.00,22.50,0.000,0.000,0.000,3,4,7,49,10144,0.155,317.91,0.0102,0.015,68,0.873,0.000,0.836,0.842,2.05,0.375,0.358,0.00,0.000,1.00,1.00,1.00
880000,5336,1.672,0.427,9.91,144437,61587,9629,0,72830,15,2234950.5,0.9,0.273,0.316,0.342,0.069,126,4.75,3.04,0.03,0.67,0.00,0.09,0.04,0.52,4.68,2.81,0.00,0.00,0.000,0.016,358,0.230,0.997,0.000,0.000,0.003,930309,905978,21,0.584,0.061,0.015,780844,0.129,1.653,0.051,330.34,330960,0,0.059,0.000,0.000,9146182,1.01,22.25,0.000,0.000,0.000,3,4,7,46,10536,0.161,322.93,0.0090,0.022,64,0.882,0.000,0.832,0.845,1.97,0.359,0.322,0.00,0.000,1.01,1.01,1.01
