step,lat,wood_class,cells,grown,grass,wood,temp,bodies
24000,-20,0,1869,952.2193,1429.88,38.61,46.72,7
24000,-20,1,2444,1984.6643,2741.35,1016.62,26.29,83
24000,-20,2,3906,1092.2471,1203.54,11188.01,24.67,284
24000,-10,0,1854,832.3239,1313.38,23.28,45.23,13
24000,-10,1,2019,1680.6250,2783.44,881.11,30.34,0
24000,-10,2,4351,856.7864,1097.21,16097.31,24.03,341
24000,0,0,1934,548.8161,594.63,29.10,52.58,7
24000,0,1,1643,908.0424,973.22,815.55,34.62,2
24000,0,2,4790,978.6757,1023.34,15684.03,25.55,299
24000,10,0,3188,468.2156,371.03,52.20,58.77,50
24000,10,1,2563,742.6812,563.60,1290.82,36.77,50
24000,10,2,3694,459.1160,248.07,9994.50,7.23,283
24000,20,0,4139,305.6026,213.17,62.24,42.83,72
24000,20,1,3132,537.2967,265.73,1495.71,20.90,248
24000,20,2,1174,176.8853,76.95,2082.94,1.72,117
24000,30,0,6921,549.9117,379.17,79.26,19.66,145
24000,30,1,2144,336.9466,191.78,950.97,30.45,123
24000,30,2,209,31.3617,20.49,230.03,50.24,11
24000,40,0,6795,269.7666,179.84,56.05,9.10,135
24000,40,1,1166,181.8360,73.98,468.15,36.84,79
24000,40,2,209,47.5645,33.69,245.54,47.87,21
24000,50,0,5177,53.4033,52.85,13.29,-1.63,13
24000,50,1,528,55.3198,31.83,120.67,33.30,19
24000,50,2,11,0.3385,0.00,13.53,28.50,2
24000,60,0,3853,12.3849,17.96,0.41,-8.48,0
24000,60,1,2,0.3792,0.42,0.27,-5.58,0
24000,70,0,4656,0.1640,3.03,0.06,-11.58,0
24000,80,0,3564,0.0000,0.72,0.02,-18.69,0
25000,-60,0,5475,268.4444,344.89,84.57,-4.20,10
25000,-60,1,2257,237.0383,265.05,560.67,-9.10,12
25000,-60,2,2,0.3892,0.00,2.51,3.90,0
25000,-50,0,7267,459.1091,344.39,84.26,3.85,53
25000,-50,1,1427,176.2874,95.04,449.92,14.00,44
25000,-50,2,4,0.0000,0.00,6.82,8.23,0
25000,-40,0,6420,896.3259,346.96,54.42,16.78,377
25000,-40,1,1659,241.2300,131.19,592.08,27.24,166
25000,-40,2,2,0.0000,0.00,2.39,-4.43,0
25000,-30,0,4408,1185.3206,396.18,79.96,26.10,463
25000,-30,1,3167,1017.5398,480.82,1462.25,36.64,437
25000,-30,2,602,120.8527,61.63,860.06,43.45,61
25000,-20,0,1870,1066.6584,1016.02,38.58,27.57,139
25000,-20,1,2455,1823.4120,1513.70,1031.83,39.11,269
25000,-20,2,3894,1008.2804,782.99,11231.12,47.22,472
25000,-10,0,1859,962.6367,1536.07,23.60,40.97,7
25000,-10,1,2021,1892.7855,3016.03,884.82,39.65,3
25000,-10,2,4344,863.5929,1100.15,16117.98,53.75,354
25000,0,0,1940,671.8932,897.36,29.42,39.44,3
25000,0,1,1635,1083.1135,1447.73,810.80,36.87,0
25000,0,2,4792,1167.2575,1462.51,15694.06,55.71,247
25000,10,0,3193,726.8623,788.35,52.37,35.04,7
25000,10,1,2565,1207.7053,1261.00,1292.05,32.28,5
25000,10,2,3687,615.0060,462.19,10024.30,64.84,223
25000,20,0,4139,421.2508,361.22,62.07,39.79,48
25000,20,1,3126,693.6835,547.57,1494.64,48.39,90
25000,20,2,1180,187.4763,115.37,2106.14,62.42,62
25000,30,0,6920,792.8062,575.26,79.32,45.34,117
25000,30,1,2132,479.0680,261.97,944.89,38.70,138
25000,30,2,222,45.1903,20.41,245.86,29.13,23
25000,40,0,6792,459.7519,257.16,56.19,42.87,170
25000,40,1,1155,177.6559,66.73,462.54,27.33,67
25000,40,2,223,58.1938,16.88,263.68,24.59,37
25000,50,0,5175,198.1194,158.69,13.32,39.84,32
25000,50,1,530,133.6071,56.48,123.80,22.49,59
25000,50,2,11,0.0587,0.00,13.78,20.17,1
25000,60,0,3853,90.5904,85.08,0.42,30.12,2
25000,60,1,2,2.0065,1.90,0.28,41.35,0
25000,70,0,4656,12.1672,12.54,0.06,16.93,0
25000,80,0,3564,0.1798,0.61,0.02,11.47,0
26000,-60,0,5530,33.5156,230.72,86.04,-18.45,3
26000,-60,1,2202,10.5860,158.96,528.82,-18.72,1
26000,-60,2,2,0.0004,0.00,2.41,-14.06,0
26000,-50,0,7282,265.2476,376.69,83.19,-8.69,22
26000,-50,1,1412,110.7174,132.18,437.09,-17.62,11
26000,-50,2,4,0.0000,0.00,6.64,-11.11,1
26000,-40,0,6424,398.9864,326.04,54.14,0.25,166
26000,-40,1,1655,203.4845,168.61,587.90,-9.06,72
26000,-40,2,2,0.0000,0.00,2.36,34.07,0
26000,-30,0,4413,461.8006,284.53,79.96,8.85,193
26000,-30,1,3159,536.5985,257.35,1461.05,2.50,233
26000,-30,2,605,90.7559,48.22,867.75,-0.76,54
26000,-20,0,1865,549.2217,237.56,38.08,9.60,137
26000,-20,1,2458,916.5866,319.09,1036.45,20.45,329
26000,-20,2,3896,618.9386,238.67,11267.34,6.87,413
26000,-10,0,1858,967.1914,1062.26,23.30,6.13,86
26000,-10,1,2018,1911.8252,2346.95,884.67,34.87,116
26000,-10,2,4348,769.5419,502.35,16131.46,11.76,457
26000,0,0,1940,823.8871,1170.39,29.15,13.07,14
26000,0,1,1640,1325.8051,1882.37,814.57,42.41,15
26000,0,2,4787,1383.0441,1708.04,15665.00,16.69,340
26000,10,0,3202,913.1813,1176.38,52.70,17.39,7
26000,10,1,2579,1580.2310,1934.57,1306.73,43.37,8
26000,10,2,3664,733.3918,694.00,9980.70,19.09,115
26000,20,0,4150,582.9416,648.88,62.47,16.11,2
26000,20,1,3125,1010.0320,1062.55,1491.32,28.29,22
26000,20,2,1170,217.7939,165.87,2093.22,29.42,26
26000,30,0,6924,1054.5287,1102.99,79.08,22.49,29
26000,30,1,2125,495.0801,480.42,936.81,26.98,21
26000,30,2,225,48.3503,28.30,250.10,10.00,6
26000,40,0,6790,536.8824,468.09,55.94,19.98,47
26000,40,1,1153,191.0673,123.18,464.65,23.59,51
26000,40,2,227,27.9219,13.94,271.37,14.39,7
26000,50,0,5169,297.3264,249.33,12.93,12.52,54
26000,50,1,536,129.0062,48.48,128.19,15.64,35
26000,50,2,11,0.0237,0.00,14.24,30.03,3
26000,60,0,3853,167.5943,180.33,0.42,10.74,0
26000,60,1,2,2.6247,3.24,0.28,2.92,0
26000,70,0,4656,79.0332,72.34,0.05,17.75,0
26000,80,0,3564,17.3486,15.59,0.02,25.64,0
27000,-60,0,5604,0.3178,138.62,89.06,-12.11,2
27000,-60,1,2128,0.0127,92.85,495.82,-12.06,2
27000,-60,2,2,0.0002,0.00,2.30,8.87,0
27000,-50,0,7313,175.3541,337.77,82.95,0.59,26
27000,-50,1,1381,76.2344,126.11,418.34,8.80,5
27000,-50,2,4,0.0000,0.00,6.41,16.85,0
27000,-40,0,6434,409.1792,407.55,54.23,14.36,58
27000,-40,1,1645,224.3702,187.09,580.32,20.31,32
27000,-40,2,2,0.0000,0.00,2.34,1.58,0
27000,-30,0,4419,519.4450,366.45,80.07,25.26,209
27000,-30,1,3140,563.0968,384.58,1451.43,26.94,167
27000,-30,2,618,116.4517,63.39,888.17,34.57,48
27000,-20,0,1862,349.1776,226.53,37.75,48.59,110
27000,-20,1,2445,401.7604,168.52,1028.00,29.12,204
27000,-20,2,3912,589.2030,303.17,11326.13,33.76,414
27000,-10,0,1857,757.1868,580.33,23.17,64.91,52
27000,-10,1,2010,1050.5406,248.01,880.16,36.47,216
27000,-10,2,4357,595.8792,293.32,16182.49,39.06,402
27000,0,0,1941,863.7037,1066.91,29.03,71.26,4
27000,0,1,1641,1134.1040,803.82,815.13,42.70,22
27000,0,2,4785,1314.1072,1123.37,15671.62,44.71,340
27000,10,0,3210,979.3349,1407.84,52.74,73.54,6
27000,10,1,2599,1591.4489,1984.60,1321.02,46.51,12
27000,10,2,3636,885.6305,687.88,9927.93,36.40,173
27000,20,0,4163,772.0724,978.83,63.00,68.72,13
27000,20,1,3136,1416.2827,1700.92,1492.47,47.42,32
27000,20,2,1146,280.2215,205.29,2056.18,21.30,56
27000,30,0,6939,1342.0358,1694.79,79.32,51.24,10
27000,30,1,2113,791.5541,854.28,929.31,53.38,18
27000,30,2,222,91.7990,85.76,247.56,80.84,4
27000,40,0,6797,730.9276,789.47,56.10,46.78,46
27000,40,1,1146,346.2994,245.02,467.86,62.11,22
27000,40,2,227,58.0687,40.51,274.54,75.32,5
27000,50,0,5168,326.2095,363.82,12.95,43.09,28
27000,50,1,537,183.6082,85.53,132.20,69.07,15
27000,50,2,11,0.0228,0.00,14.78,41.90,1
27000,60,0,3853,145.6195,220.89,0.43,38.49,0
27000,60,1,2,1.8972,3.36,0.28,45.82,0
27000,70,0,4656,90.7450,113.70,0.05,39.10,0
27000,80,0,3564,40.0863,40.31,0.02,38.32,0
28000,-60,0,5668,2.7703,86.60,90.99,-16.75,4
28000,-60,1,2064,0.4297,52.75,465.50,-20.06,1
28000,-60,2,2,0.0003,0.00,2.20,-8.47,0
28000,-50,0,7333,196.2930,225.68,81.95,-10.55,51
28000,-50,1,1361,111.7601,123.21,402.96,-5.65,38
28000,-50,2,4,0.0000,0.00,6.21,-4.95,0
28000,-40,0,6437,473.2457,302.24,53.75,-0.44,195
28000,-40,1,1642,277.2369,184.89,574.50,4.29,76
28000,-40,2,2,0.0000,0.00,2.32,-0.60,0
28000,-30,0,4416,528.1145,288.51,79.44,9.59,261
28000,-30,1,3137,778.0398,437.45,1453.65,14.23,348
28000,-30,2,624,135.1998,50.50,904.09,18.45,98
28000,-20,0,1861,208.5628,110.01,37.53,11.11,75
28000,-20,1,2422,396.8047,251.95,1011.80,19.92,146
28000,-20,2,3936,711.9398,393.51,11401.38,25.13,469
28000,-10,0,1859,492.6527,451.32,23.27,19.33,19
28000,-10,1,2001,474.1347,377.99,875.42,24.88,41
28000,-10,2,4364,582.3072,303.80,16233.87,32.76,475
28000,0,0,1943,815.3142,1246.57,28.90,21.15,4
28000,0,1,1647,938.8054,1120.37,819.66,31.65,26
28000,0,2,4777,1229.3818,1301.28,15669.42,37.00,269
28000,10,0,3219,942.4224,1581.83,52.71,20.87,2
28000,10,1,2631,1574.2289,2377.41,1344.12,36.63,15
28000,10,2,3595,967.6862,794.02,9862.43,50.15,310
28000,20,0,4171,872.6440,1217.60,62.86,24.16,20
28000,20,1,3146,1722.6111,2246.67,1491.27,46.11,35
28000,20,2,1128,320.2396,239.42,2026.86,59.73,39
28000,30,0,6966,1646.3337,2131.50,79.16,37.13,95
28000,30,1,2086,1125.8744,1299.73,915.73,38.26,28
28000,30,2,222,156.7968,147.94,247.57,11.21,3
28000,40,0,6796,1054.6297,1047.21,55.52,37.33,135
28000,40,1,1143,548.8050,375.30,467.49,22.57,65
28000,40,2,231,126.8989,55.67,281.13,9.76,37
28000,50,0,5162,444.6600,461.08,12.41,32.73,47
28000,50,1,543,269.5645,72.46,136.29,11.96,79
28000,50,2,11,0.3662,0.04,15.29,25.82,1
28000,60,0,3853,118.2409,221.72,0.43,25.51,3
28000,60,1,2,1.4070,2.30,0.28,24.55,0
28000,70,0,4656,45.6155,104.00,0.05,18.83,0
28000,80,0,3564,14.7452,35.43,0.02,20.05,0
29000,-60,0,5710,68.1018,106.96,91.68,1.51,4
29000,-60,1,2022,28.3246,51.01,442.59,-3.18,8
29000,-60,2,2,0.0003,0.00,2.14,-0.26,0
29000,-50,0,7342,401.6761,425.08,81.24,14.43,21
29000,-50,1,1352,217.5559,111.73,396.20,-9.06,106
29000,-50,2,4,0.0001,0.00,6.10,5.60,1
29000,-40,0,6438,555.1823,491.81,53.50,23.26,136
29000,-40,1,1641,301.7396,166.11,573.56,-1.69,108
29000,-40,2,2,0.0000,0.00,2.33,35.23,2
29000,-30,0,4403,575.0207,342.87,78.25,25.94,235
29000,-30,1,3128,725.1139,319.01,1448.39,13.63,343
29000,-30,2,646,157.7880,75.06,940.11,9.32,85
29000,-20,0,1859,237.1110,193.59,37.20,32.30,58
29000,-20,1,2396,630.8918,425.83,992.07,23.87,179
29000,-20,2,3964,738.1608,315.19,11482.49,16.45,545
29000,-10,0,1861,511.4582,575.16,23.28,27.64,8
29000,-10,1,1993,697.6106,620.25,869.16,31.45,20
29000,-10,2,4370,572.7457,354.03,16244.20,17.54,411
29000,0,0,1952,845.0811,1344.87,29.14,37.20,2
29000,0,1,1649,1041.2069,1234.57,824.60,36.20,7
29000,0,2,4766,1241.9053,1356.17,15619.47,20.25,347
29000,10,0,3224,989.7966,1602.29,52.30,46.37,20
29000,10,1,2664,1649.4573,2395.33,1365.28,36.86,27
29000,10,2,3557,855.7897,828.33,9780.10,5.24,244
29000,20,0,4189,934.2565,1144.75,63.79,34.02,165
29000,20,1,3142,1863.7555,2299.82,1491.75,19.29,220
29000,20,2,1114,329.0439,228.08,2001.11,7.12,132
29000,30,0,6971,1675.3509,1631.70,78.74,18.47,468
29000,30,1,2078,1282.5901,917.38,911.75,28.51,368
29000,30,2,225,151.7682,15.82,252.95,40.81,56
29000,40,0,6799,1070.8551,733.21,55.69,9.68,496
29000,40,1,1127,394.0976,104.28,461.79,34.84,174
29000,40,2,244,57.8729,6.94,299.10,41.91,41
29000,50,0,5157,377.3096,374.37,11.99,-0.09,123
29000,50,1,548,102.5114,21.94,140.55,30.88,75
29000,50,2,11,0.9991,0.69,15.69,32.24,5
29000,60,0,3853,101.5601,162.76,0.42,-4.41,14
29000,60,1,2,0.2921,0.00,0.28,-5.80,0
29000,70,0,4656,28.5568,84.92,0.05,-4.37,0
29000,80,0,3564,2.3034,23.06,0.02,-6.60,0
30000,-60,0,5717,504.7352,407.65,91.72,20.87,100
30000,-60,1,2015,407.6160,346.44,440.49,18.70,58
30000,-60,2,2,0.0001,0.00,2.14,28.27,0
30000,-50,0,7336,1031.9161,761.73,80.47,27.50,351
30000,-50,1,1358,321.9419,169.65,400.32,46.50,142
30000,-50,2,4,0.0006,0.00,6.10,31.02,1
30000,-40,0,6434,920.0594,567.84,53.17,37.81,326
30000,-40,1,1644,354.2894,149.46,578.64,55.80,149
30000,-40,2,3,0.0000,0.00,3.39,3.74,0
30000,-30,0,4390,627.6643,368.67,77.21,43.56,167
30000,-30,1,3124,719.6093,318.35,1453.37,56.07,268
30000,-30,2,663,207.9799,87.00,974.50,62.63,107
30000,-20,0,1861,265.6253,211.14,37.10,45.95,16
30000,-20,1,2369,595.2839,347.02,973.02,53.04,66
30000,-20,2,3989,629.5958,314.69,11564.34,59.34,373
30000,-10,0,1866,553.8283,691.59,23.55,56.96,11
30000,-10,1,1983,837.6781,627.04,860.13,49.42,15
30000,-10,2,4375,682.7562,469.39,16243.97,59.96,350
30000,0,0,1954,862.5091,1349.22,29.03,49.97,5
30000,0,1,1659,1122.0685,1142.75,830.98,41.06,0
30000,0,2,4754,1228.6902,1560.81,15590.90,56.70,285
30000,10,0,3235,1136.8992,1597.06,52.73,38.44,17
30000,10,1,2675,1782.7562,1922.39,1377.07,31.66,46
30000,10,2,3535,904.0205,606.19,9757.04,57.20,405
30000,20,0,4193,920.2403,768.11,63.69,36.68,171
30000,20,1,3139,1499.9302,1013.90,1493.92,37.63,222
30000,20,2,1113,219.4650,99.53,1999.46,43.85,121
30000,30,0,6973,1085.6719,1021.28,78.46,31.30,220
30000,30,1,2066,658.1721,334.14,908.20,25.07,213
30000,30,2,235,18.9065,6.22,266.09,22.99,11
30000,40,0,6795,354.3283,217.73,55.20,22.86,118
30000,40,1,1125,134.3484,44.71,462.21,13.97,66
30000,40,2,250,17.2070,11.54,309.15,16.36,7
30000,50,0,5155,103.1515,81.76,11.78,14.46,30
30000,50,1,550,48.9248,31.18,142.30,8.75,18
30000,50,2,11,1.0350,0.27,15.80,6.41,3
30000,60,0,3853,33.9119,63.99,0.41,0.59,0
30000,60,1,2,0.0015,0.00,0.28,21.14,0
30000,70,0,4656,5.9978,55.57,0.05,-14.34,0
30000,80,0,3564,0.0028,13.97,0.02,-25.82,0
31000,-60,0,5690,1128.0667,525.35,90.31,12.03,504
31000,-60,1,2042,785.5500,169.84,453.86,11.71,343
31000,-60,2,2,0.0049,0.00,2.18,-0.78,0
31000,-50,0,7328,1028.0038,547.46,80.05,17.09,365
31000,-50,1,1366,291.7285,83.25,407.30,7.17,146
31000,-50,2,4,0.0000,0.00,6.16,0.38,0
31000,-40,0,6433,829.4164,735.99,52.91,20.48,59
31000,-40,1,1644,263.9871,151.03,579.88,13.53,40
31000,-40,2,4,0.0000,0.00,4.47,48.30,0
31000,-30,0,4386,747.4965,745.70,76.56,26.05,18
31000,-30,1,3123,785.7912,687.16,1452.44,19.63,19
31000,-30,2,668,189.4936,149.36,982.80,16.79,8
31000,-20,0,1860,346.3766,396.35,36.59,19.60,2
31000,-20,1,2373,796.6327,809.01,974.54,32.11,3
31000,-20,2,3986,757.9425,654.90,11532.01,20.46,92
31000,-10,0,1870,665.3133,947.87,23.69,11.80,10
31000,-10,1,1980,1000.5096,1174.58,856.72,37.85,1
31000,-10,2,4374,785.0098,730.25,16179.38,20.00,234
31000,0,0,1956,972.2324,1542.75,29.02,10.54,9
31000,0,1,1670,1320.3734,1633.11,842.04,38.40,9
31000,0,2,4741,1445.5050,1795.05,15559.70,16.93,403
31000,10,0,3233,1255.0632,1141.68,52.20,5.53,284
31000,10,1,2664,1907.0669,1519.51,1365.84,31.99,322
31000,10,2,3548,891.4105,671.86,9777.19,16.12,366
31000,20,0,4198,686.2850,284.35,63.87,-0.84,318
31000,20,1,3118,1134.0202,362.00,1483.93,16.18,561
31000,20,2,1129,164.4470,88.85,2017.48,18.00,110
31000,30,0,6975,693.9820,380.08,78.09,0.97,290
31000,30,1,2061,338.8556,141.39,908.79,5.10,123
31000,30,2,238,27.0118,20.06,269.22,-15.98,8
31000,40,0,6797,259.6424,242.48,54.77,-6.08,60
31000,40,1,1125,119.7232,102.24,461.98,-8.27,20
31000,40,2,248,30.2113,23.28,306.05,-17.19,12
31000,50,0,5159,40.2145,71.72,11.92,-16.92,10
31000,50,1,546,46.2258,40.68,139.17,-18.03,9
31000,50,2,11,0.1079,0.00,15.59,-3.70,0
31000,60,0,3853,1.7973,39.22,0.39,-25.54,0
31000,60,1,2,0.0030,0.00,0.27,-12.87,0
31000,70,0,4656,0.0000,33.65,0.04,-30.18,0
31000,80,0,3564,0.0000,8.46,0.01,-30.76,0
32000,-60,0,5663,1062.2253,672.94,89.50,50.39,162
32000,-60,1,2069,585.7370,266.51,474.11,50.73,191
32000,-60,2,2,0.1720,0.13,2.27,60.56,0
32000,-50,0,7326,885.2087,852.62,79.96,56.67,43
32000,-50,1,1368,260.6091,191.64,413.77,54.10,27
32000,-50,2,4,0.0000,0.00,6.34,64.57,0
32000,-40,0,6439,1052.9312,1231.45,52.85,58.52,8
32000,-40,1,1640,370.1283,359.45,578.81,52.42,8
32000,-40,2,2,0.0000,0.00,2.47,33.95,0
32000,-30,0,4395,1121.4973,1268.79,76.66,54.57,6
32000,-30,1,3124,1259.5867,1361.77,1450.05,49.63,8
32000,-30,2,658,266.5500,269.85,964.99,50.78,20
32000,-20,0,1864,537.7757,670.00,36.56,67.95,4
32000,-20,1,2369,1197.6568,1417.37,966.26,40.34,3
32000,-20,2,3986,1231.2686,1092.50,11481.04,43.43,197
32000,-10,0,1877,867.8405,1261.79,24.15,65.94,7
32000,-10,1,1978,1439.3791,1822.97,858.14,36.23,0
32000,-10,2,4369,1080.7338,899.89,16145.08,36.28,530
32000,0,0,1958,1136.6682,1656.37,29.16,61.45,11
32000,0,1,1663,1395.2151,1288.92,839.07,33.45,60
32000,0,2,4746,1634.6629,1690.97,15592.69,30.56,463
32000,10,0,3232,993.9995,919.76,52.02,53.35,169
32000,10,1,2645,1018.1351,580.56,1354.37,29.02,353
32000,10,2,3568,734.9246,365.00,9806.86,9.09,472
32000,20,0,4200,293.1060,213.59,63.64,32.87,107
32000,20,1,3115,393.7583,212.37,1486.43,14.37,142
32000,20,2,1130,146.5827,83.14,2015.20,-7.91,99
32000,30,0,6982,391.3991,398.16,77.64,6.36,75
32000,30,1,2063,259.9448,151.27,914.09,14.41,93
32000,30,2,229,34.2382,21.00,257.65,27.03,12
32000,40,0,6808,175.3511,234.28,54.38,-6.29,60
32000,40,1,1123,119.0803,121.44,459.22,8.97,22
32000,40,2,239,34.6647,28.29,291.47,18.24,6
32000,50,0,5170,6.8766,48.04,12.47,-18.69,4
32000,50,1,535,6.5225,23.32,131.99,0.75,1
32000,50,2,11,0.0009,0.00,15.06,1.68,0
32000,60,0,3853,0.0010,23.49,0.37,-28.85,0
32000,60,1,2,0.0000,0.00,0.26,-13.53,0
32000,70,0,4656,0.0000,20.38,0.04,-31.64,0
32000,80,0,3564,0.0000,5.13,0.01,-30.78,0
33000,-60,0,5629,1494.3470,1373.51,87.39,31.25,49
33000,-60,1,2103,841.1442,379.11,494.29,24.65,201
33000,-60,2,2,1.6599,0.10,2.36,26.06,1
33000,-50,0,7327,1275.2082,1489.15,79.59,29.36,14
33000,-50,1,1367,557.0925,497.00,416.79,44.62,51
33000,-50,2,4,0.0000,0.00,6.52,25.57,0
33000,-40,0,6444,1195.5480,1634.96,52.37,34.73,8
33000,-40,1,1635,651.1286,739.62,571.95,47.42,2
33000,-40,2,2,0.0000,0.00,2.48,11.34,0
33000,-30,0,4416,1257.0631,1574.62,77.43,38.16,9
33000,-30,1,3120,1479.5921,1735.37,1444.11,46.89,7
33000,-30,2,641,232.4739,210.89,931.68,50.30,16
33000,-20,0,1875,642.7781,903.14,37.14,27.53,3
33000,-20,1,2377,1368.1644,1836.56,973.14,41.09,1
33000,-20,2,3967,1136.5935,858.89,11406.15,49.55,205
33000,-10,0,1876,911.0909,1302.92,23.80,29.84,159
33000,-10,1,1984,1645.3955,2289.18,861.19,31.35,12
33000,-10,2,4364,903.6901,865.14,16165.86,46.71,411
33000,0,0,1958,1062.9448,1072.40,29.11,21.38,276
33000,0,1,1652,1142.0198,950.83,832.64,24.06,159
33000,0,2,4757,1249.7517,601.78,15672.76,38.67,586
33000,10,0,3227,735.0890,414.12,51.49,11.99,277
33000,10,1,2617,614.8399,288.07,1332.08,17.42,292
33000,10,2,3601,587.0191,294.71,9871.34,38.53,395
33000,20,0,4208,327.5144,275.66,63.88,6.96,86
33000,20,1,3102,518.1702,325.96,1481.68,19.37,210
33000,20,2,1135,214.1759,170.28,2020.01,33.71,67
33000,30,0,6996,418.4308,426.60,77.63,5.29,79
33000,30,1,2059,268.3726,195.78,913.16,6.74,58
33000,30,2,219,23.9442,21.69,242.62,-9.15,3
33000,40,0,6826,101.2597,195.18,54.20,-4.73,20
33000,40,1,1118,62.4512,84.07,453.85,-8.67,22
33000,40,2,226,19.4909,23.82,269.61,-12.58,0
33000,50,0,5178,0.2062,29.05,12.65,-16.70,4
33000,50,1,527,0.1003,11.39,124.82,-17.55,2
33000,50,2,11,0.0009,0.00,14.39,-5.54,1
33000,60,0,3853,0.0000,13.86,0.35,-28.44,0
33000,60,1,2,0.0000,0.00,0.25,-13.28,0
33000,70,0,4656,0.0000,12.35,0.04,-31.77,0
33000,80,0,3564,0.0000,3.11,0.01,-30.80,0
34000,-60,0,5592,2456.5282,1768.18,85.20,28.09,644
34000,-60,1,2140,971.4185,268.74,516.55,26.39,448
34000,-60,2,2,0.0393,0.01,2.45,11.57,0
34000,-50,0,7338,2115.9287,2061.85,80.40,37.22,319
34000,-50,1,1356,801.4645,444.78,419.23,4.62,250
34000,-50,2,4,0.0002,0.00,6.69,14.29,1
34000,-40,0,6450,1473.2711,1978.29,52.09,38.79,169
34000,-40,1,1629,998.5189,1071.19,566.35,9.51,157
34000,-40,2,2,0.0000,0.00,2.49,73.99,0
34000,-30,0,4436,1334.2870,1726.00,77.15,36.56,77
34000,-30,1,3121,1606.3340,2212.00,1441.40,21.71,29
34000,-30,2,620,194.6573,193.77,894.02,13.60,28
34000,-20,0,1886,723.1982,1110.02,37.69,31.85,1
34000,-20,1,2385,1487.3995,2264.82,978.82,33.35,3
34000,-20,2,3948,1013.3570,987.68,11318.95,19.25,250
34000,-10,0,1881,740.9309,1138.97,24.01,16.67,11
34000,-10,1,1984,1653.3168,2533.97,863.44,38.62,3
34000,-10,2,4359,882.4936,959.47,16169.91,15.98,343
34000,0,0,1957,528.8288,624.01,28.93,19.05,13
34000,0,1,1636,833.5779,931.03,820.99,35.54,35
34000,0,2,4774,827.5030,408.23,15736.36,13.42,515
34000,10,0,3229,430.7022,331.16,51.76,19.46,109
34000,10,1,2580,489.3123,264.94,1309.14,25.58,174
34000,10,2,3636,686.8427,319.43,9925.24,1.39,507
34000,20,0,4213,424.5528,284.87,63.88,6.47,159
34000,20,1,3087,655.7478,358.90,1473.48,3.82,294
34000,20,2,1145,327.3330,166.76,2031.02,1.74,191
34000,30,0,7012,518.1238,498.84,78.01,-3.93,140
34000,30,1,2058,391.0188,267.69,919.15,1.65,119
34000,30,2,204,34.1607,23.75,223.77,-1.20,11
34000,40,0,6847,147.5611,207.26,54.61,-13.65,40
34000,40,1,1113,87.8269,107.28,453.97,-2.67,18
34000,40,2,210,30.4498,33.09,246.79,-1.39,4
34000,50,0,5187,1.3466,18.47,12.94,-23.35,7
34000,50,1,518,0.4158,5.71,118.04,-11.84,2
34000,50,2,11,0.0004,0.00,13.81,0.16,0
34000,60,0,3853,0.0000,8.38,0.34,-29.01,0
34000,60,1,2,0.0000,0.00,0.23,-17.92,0
34000,70,0,4656,0.0000,7.48,0.04,-31.16,0
34000,80,0,3564,0.0000,1.88,0.01,-30.82,0
35000,-60,0,5565,1225.5052,533.00,83.94,30.04,356
35000,-60,1,2167,573.6563,236.83,537.86,30.03,217
35000,-60,2,2,0.0791,0.00,2.53,46.21,0
35000,-50,0,7333,1864.8518,1234.08,80.14,36.78,399
35000,-50,1,1361,483.2283,187.08,427.76,57.86,183
35000,-50,2,4,0.0000,0.00,6.86,49.31,1
35000,-40,0,6450,1661.8709,2231.06,51.61,45.75,29
35000,-40,1,1629,1091.2032,908.23,568.39,63.89,78
35000,-40,2,2,0.0002,0.00,2.47,9.95,0
35000,-30,0,4446,1525.3217,2189.87,76.73,50.34,25
35000,-30,1,3121,1882.6273,2492.66,1437.31,60.00,45
35000,-30,2,610,244.1465,288.15,873.71,67.80,11
35000,-20,0,1889,833.5571,1320.43,37.45,58.66,4
35000,-20,1,2406,1714.9148,2663.86,992.61,53.89,28
35000,-20,2,3924,1082.8531,1061.01,11268.82,60.04,219
35000,-10,0,1889,820.6023,1341.63,24.51,68.92,8
35000,-10,1,1978,1641.4033,2789.33,860.37,49.82,17
35000,-10,2,4357,838.3085,775.82,16197.86,57.94,313
35000,0,0,1959,608.7989,793.59,28.99,60.82,19
35000,0,1,1619,967.8273,1173.62,807.67,42.96,76
35000,0,2,4789,790.2480,420.60,15821.07,53.09,432
35000,10,0,3228,500.5640,378.46,51.80,46.90,95
35000,10,1,2553,624.2684,385.14,1293.92,34.47,132
35000,10,2,3664,621.1297,254.39,10017.40,45.93,495
35000,20,0,4214,400.5554,243.07,63.81,40.01,114
35000,20,1,3069,571.7942,226.16,1468.40,33.73,286
35000,20,2,1162,213.8328,77.37,2063.97,28.08,158
35000,30,0,7014,604.3281,360.66,77.69,26.94,202
35000,30,1,2057,421.3036,187.37,923.34,23.42,163
35000,30,2,203,42.2650,16.89,222.47,26.63,21
35000,40,0,6848,339.5788,209.21,53.94,16.66,160
35000,40,1,1117,187.3361,91.42,454.88,14.02,64
35000,40,2,205,34.3934,5.78,240.13,18.81,11
35000,50,0,5189,15.6826,22.02,12.78,6.29,11
35000,50,1,516,11.8024,12.92,114.39,8.22,6
35000,50,2,11,0.0029,0.00,13.53,2.52,1
35000,60,0,3853,0.1560,5.22,0.32,-7.88,0
