step,lat,wood_class,cells,grown,grass,wood,temp,bodies
12000,20,1,3138,684.9329,341.86,1469.13,40.29,201
12000,20,2,1153,214.6168,84.10,2041.47,51.63,125
12000,30,0,6895,629.2841,316.08,80.93,34.89,264
12000,30,1,2171,503.8736,235.89,959.66,28.05,240
12000,30,2,208,72.8594,24.29,228.37,22.00,35
12000,40,0,6752,493.2419,284.04,59.21,28.06,183
12000,40,1,1209,318.1828,177.58,480.64,16.35,142
12000,40,2,209,90.8850,37.68,244.68,16.55,61
12000,50,0,5158,51.2684,50.60,13.48,21.05,13
12000,50,1,547,56.3541,51.02,127.88,10.67,5
12000,50,2,11,0.0083,0.01,13.49,9.03,0
12000,60,0,3853,5.1049,7.38,0.56,8.00,0
12000,60,1,2,0.4294,0.45,0.30,24.41,0
12000,70,0,4656,0.0391,2.71,0.10,-7.28,0
12000,80,0,3564,0.0000,0.69,0.04,-19.03,0
13000,-60,0,5366,284.1231,300.77,86.66,-12.78,21
13000,-60,1,2366,237.2948,205.80,599.44,-12.05,6
13000,-60,2,2,0.0204,0.00,2.51,-10.67,0
13000,-50,0,7181,541.1077,430.02,89.32,-3.39,60
13000,-50,1,1513,201.3590,157.51,473.36,-11.37,26
13000,-50,2,4,0.0000,0.00,6.80,-7.96,3
13000,-40,0,6384,702.5860,324.47,58.24,4.54,345
13000,-40,1,1695,287.2537,118.95,612.56,-2.87,181
13000,-40,2,2,0.0001,0.00,2.39,41.52,0
13000,-30,0,4401,1091.7806,542.16,83.43,13.26,484
13000,-30,1,3175,955.5225,327.75,1484.59,7.19,474
13000,-30,2,601,201.9966,90.50,852.00,4.51,91
13000,-20,0,1881,796.1213,878.10,40.32,11.77,40
13000,-20,1,2451,1470.3602,909.99,1042.60,24.71,206
13000,-20,2,3887,1142.8925,835.69,11142.27,11.17,532
13000,-10,0,1834,849.9216,1386.34,22.06,7.92,12
13000,-10,1,2043,1395.4565,2052.72,897.11,36.85,10
13000,-10,2,4347,871.3524,1059.98,15993.84,15.13,411
13000,0,0,1856,620.9606,872.02,29.69,11.29,2
13000,0,1,1708,976.3429,1245.76,827.85,43.02,0
13000,0,2,4803,1098.0539,1137.11,15510.61,18.30,372
13000,10,0,3074,836.4187,958.73,49.69,12.66,3
13000,10,1,2650,1097.8483,1114.19,1313.43,41.82,17
13000,10,2,3721,736.6488,488.88,9931.63,21.65,310
13000,20,0,4153,439.1470,345.12,65.58,11.06,34
13000,20,1,3134,692.1948,468.63,1468.64,27.70,112
13000,20,2,1158,186.6668,83.62,2061.57,30.14,96
13000,30,0,6891,582.5306,451.35,80.54,17.91,116
13000,30,1,2164,512.2221,344.56,955.75,22.58,137
13000,30,2,219,53.2325,29.21,241.88,-0.37,22
13000,40,0,6746,493.5099,283.81,59.03,14.34,173
13000,40,1,1201,393.1935,126.24,474.78,13.96,220
13000,40,2,223,51.3889,18.51,262.33,2.00,26
13000,50,0,5153,145.3599,110.71,13.16,5.37,37
13000,50,1,552,191.3175,59.92,130.95,2.20,61
13000,50,2,11,1.0372,0.58,13.71,19.20,1
13000,60,0,3853,48.3825,44.02,0.56,0.14,0
13000,60,1,2,2.0675,1.94,0.30,-0.94,0
13000,70,0,4656,6.8452,7.68,0.09,-1.59,0
13000,80,0,3564,0.0622,0.48,0.03,0.97,0
14000,-60,0,5427,52.7329,214.09,88.77,-9.88,5
14000,-60,1,2305,25.3651,126.80,565.81,-10.05,2
14000,-60,2,2,0.0086,0.01,2.42,12.01,0
14000,-50,0,7207,376.4021,500.00,89.38,3.20,12
14000,-50,1,1487,177.2163,159.86,460.45,7.81,29
14000,-50,2,4,0.0000,0.00,6.65,20.12,0
14000,-40,0,6388,439.9036,411.16,57.95,16.47,90
14000,-40,1,1691,246.6916,171.56,609.83,18.58,61
14000,-40,2,2,0.0233,0.02,2.36,4.89,0
14000,-30,0,4400,600.5753,397.66,82.95,26.43,222
14000,-30,1,3173,504.0744,315.08,1485.96,25.70,202
14000,-30,2,604,113.8752,51.96,861.21,32.20,63
14000,-20,0,1874,784.3841,595.35,39.67,50.32,210
14000,-20,1,2455,1110.7179,703.98,1046.59,27.34,434
14000,-20,2,3890,828.5026,345.69,11196.69,31.55,456
14000,-10,0,1834,1033.6693,1359.42,22.00,64.50,187
14000,-10,1,2041,1775.2498,2163.53,898.03,34.69,101
14000,-10,2,4349,878.9658,626.06,16025.93,35.88,448
14000,0,0,1856,775.8107,1139.95,29.41,72.69,9
14000,0,1,1712,1299.8534,1743.66,830.10,41.54,5
14000,0,2,4799,1337.2748,1499.18,15503.30,41.27,353
14000,10,0,3084,1031.6816,1371.83,50.18,75.79,4
14000,10,1,2667,1458.1731,1776.41,1332.60,46.91,10
14000,10,2,3694,842.7087,698.64,9896.90,30.10,234
14000,20,0,4153,585.5359,652.90,65.08,68.33,10
14000,20,1,3141,983.2326,1026.83,1465.70,42.97,25
14000,20,2,1151,217.3199,158.67,2053.66,14.92,58
14000,30,0,6902,817.6571,818.66,81.08,47.38,24
14000,30,1,2146,723.4801,735.23,946.16,50.70,8
14000,30,2,226,75.6018,48.86,251.29,80.55,3
14000,40,0,6747,560.5803,451.88,59.14,41.37,64
14000,40,1,1196,353.3706,277.06,478.59,60.20,47
14000,40,2,227,71.9342,46.33,271.18,75.70,11
14000,50,0,5149,287.3844,243.87,12.97,35.82,30
14000,50,1,556,327.1535,202.70,135.88,67.51,79
14000,50,2,11,3.1946,0.00,14.18,42.29,1
14000,60,0,3853,128.6046,126.74,0.56,31.04,0
14000,60,1,2,3.6719,4.11,0.31,37.35,0
14000,70,0,4656,68.0998,61.28,0.09,31.87,0
14000,80,0,3564,11.9023,10.90,0.03,31.59,0
15000,-60,0,5475,0.6723,130.13,89.13,-19.30,2
15000,-60,1,2257,0.1780,71.18,533.55,-22.38,2
15000,-60,2,2,0.0026,0.01,2.31,-9.60,0
15000,-50,0,7237,212.2084,421.77,88.81,-12.76,47
15000,-50,1,1457,81.3686,134.69,441.08,-7.72,5
15000,-50,2,4,0.0000,0.00,6.42,-5.68,0
15000,-40,0,6395,475.5717,389.16,57.65,-1.98,168
15000,-40,1,1684,305.8567,273.25,602.25,2.75,38
15000,-40,2,2,0.1315,0.00,2.33,-6.53,0
15000,-30,0,4399,498.2145,294.62,82.30,8.19,200
15000,-30,1,3162,526.1612,354.21,1477.24,13.79,183
15000,-30,2,616,109.7064,53.57,880.02,18.70,72
15000,-20,0,1866,537.5821,377.29,38.87,10.80,140
15000,-20,1,2449,717.9071,244.07,1040.50,18.56,319
15000,-20,2,3904,621.1049,310.78,11256.29,26.28,456
15000,-10,0,1834,921.9149,1073.17,21.95,20.59,150
15000,-10,1,2034,1636.3675,843.88,895.11,23.48,395
15000,-10,2,4356,600.0792,227.32,16082.24,35.10,462
15000,0,0,1860,797.4336,1168.91,29.51,22.87,39
15000,0,1,1713,1387.2650,1239.67,832.93,30.04,138
15000,0,2,4794,1373.6236,922.14,15515.90,40.28,347
15000,10,0,3096,990.4470,1589.25,50.63,23.03,10
15000,10,1,2682,1607.6706,1911.16,1344.84,35.79,107
15000,10,2,3667,937.3020,697.49,9860.76,54.62,224
15000,20,0,4173,753.5916,966.59,66.23,28.67,14
15000,20,1,3142,1371.7029,1643.03,1456.97,49.68,12
15000,20,2,1130,346.9994,300.21,2026.31,65.58,33
15000,30,0,6919,1168.4309,1391.58,81.67,43.02,12
15000,30,1,2133,1020.1035,1251.19,938.27,42.83,5
15000,30,2,222,118.7741,124.95,247.07,17.27,1
15000,40,0,6752,836.2286,917.17,59.06,44.86,20
15000,40,1,1191,572.7853,589.91,480.79,28.78,19
15000,40,2,227,110.2560,93.18,273.53,15.72,7
15000,50,0,5146,322.3667,361.91,12.74,43.03,19
15000,50,1,559,323.2007,197.10,139.77,18.78,26
15000,50,2,11,0.4812,0.00,14.70,29.22,3
15000,60,0,3853,127.2511,172.73,0.57,37.43,0
15000,60,1,2,4.4196,5.99,0.33,35.29,0
15000,70,0,4656,90.9572,107.46,0.09,32.80,0
15000,80,0,3564,39.0844,37.05,0.03,34.01,0
16000,-60,0,5537,1.7043,76.46,90.85,-10.95,1
16000,-60,1,2195,0.3347,37.96,501.54,-14.81,6
16000,-60,2,2,0.0028,0.01,2.21,-11.43,0
16000,-50,0,7265,205.5078,316.00,88.24,1.81,26
16000,-50,1,1429,98.2794,105.60,423.38,-18.17,50
16000,-50,2,4,0.0001,0.00,6.20,-6.25,0
16000,-40,0,6401,438.0376,314.95,57.34,11.73,178
16000,-40,1,1678,342.1962,172.87,594.89,-9.49,107
16000,-40,2,2,0.0000,0.00,2.32,28.08,0
16000,-30,0,4396,497.1436,304.22,81.65,16.46,225
16000,-30,1,3158,535.0238,267.79,1476.06,6.17,223
16000,-30,2,623,110.4128,51.50,895.29,1.48,65
16000,-20,0,1861,318.6674,193.91,38.34,20.75,46
16000,-20,1,2429,386.8983,229.32,1023.34,20.91,138
16000,-20,2,3929,641.0797,364.07,11314.55,10.09,395
16000,-10,0,1833,672.2754,808.50,21.77,18.57,11
16000,-10,1,2026,620.9196,532.38,889.76,30.87,65
16000,-10,2,4365,387.2855,236.46,16114.35,13.40,412
16000,0,0,1863,792.3887,1224.17,29.49,30.33,6
16000,0,1,1712,979.1039,1300.96,832.17,36.75,16
16000,0,2,4792,1054.3819,654.20,15502.74,18.52,455
16000,10,0,3106,955.9091,1646.32,50.74,42.39,5
16000,10,1,2710,1488.7658,2177.15,1364.90,38.88,25
16000,10,2,3629,942.5527,831.20,9782.55,8.09,270
16000,20,0,4191,832.0684,1114.53,66.95,33.21,83
16000,20,1,3149,1678.5398,2147.21,1459.79,22.98,89
16000,20,2,1105,381.6375,287.80,1985.90,13.58,57
16000,30,0,6930,1422.8922,1851.63,81.42,23.23,64
16000,30,1,2123,1279.2150,1681.30,929.24,33.15,4
16000,30,2,221,188.2268,225.32,246.34,42.30,0
16000,40,0,6751,1209.8776,1464.18,58.35,17.05,26
16000,40,1,1188,903.9944,945.45,480.83,40.93,49
16000,40,2,231,199.2183,207.99,280.60,45.64,5
16000,50,0,5145,424.1756,464.34,12.67,9.14,43
16000,50,1,560,484.9379,252.72,143.73,38.61,66
16000,50,2,11,1.2716,0.21,15.22,40.01,2
16000,60,0,3853,93.5998,174.73,0.57,8.01,3
16000,60,1,2,3.9340,5.56,0.34,0.21,0
16000,70,0,4656,49.1512,102.82,0.08,15.55,0
16000,80,0,3564,16.9059,35.09,0.03,21.94,0
17000,-60,0,5604,52.4759,90.18,93.75,4.39,6
17000,-60,1,2128,19.7798,37.46,473.77,2.07,5
17000,-60,2,2,0.0404,0.04,2.15,15.22,0
17000,-50,0,7279,492.4574,520.02,87.65,13.90,71
17000,-50,1,1415,217.7090,207.23,415.76,29.45,21
17000,-50,2,4,0.0002,0.00,6.09,20.10,3
17000,-40,0,6402,476.7499,381.52,56.99,26.72,193
17000,-40,1,1677,358.4933,250.11,594.83,41.92,103
17000,-40,2,2,0.0000,0.00,2.33,-0.38,0
17000,-30,0,4388,548.1782,343.39,80.95,35.29,157
17000,-30,1,3150,672.5777,413.02,1478.39,46.25,286
17000,-30,2,639,171.0271,87.38,927.76,53.91,90
17000,-20,0,1859,306.3444,210.53,38.03,45.17,36
17000,-20,1,2405,614.8049,421.90,1006.35,46.01,172
17000,-20,2,3955,740.7810,349.02,11421.51,52.46,476
17000,-10,0,1834,685.4202,973.22,21.74,59.64,30
17000,-10,1,2017,787.7500,752.39,881.41,47.86,144
17000,-10,2,4373,461.4901,303.71,16168.83,56.54,449
17000,0,0,1867,803.9303,1374.13,29.51,57.33,1
17000,0,1,1722,1091.7187,1580.54,840.53,44.14,31
17000,0,2,4778,908.4125,778.13,15488.60,57.51,344
17000,10,0,3124,953.9245,1707.20,51.33,48.81,7
17000,10,1,2732,1627.8665,2518.87,1386.12,38.89,12
17000,10,2,3589,958.5742,901.00,9723.54,59.23,231
17000,20,0,4198,813.9731,1199.08,66.71,50.40,9
17000,20,1,3147,1961.3144,2627.13,1454.08,46.03,77
17000,20,2,1100,407.2026,318.80,1972.51,45.83,89
17000,30,0,6937,1800.0962,2207.34,81.13,45.05,196
17000,30,1,2112,1636.9388,1800.12,923.51,37.28,99
17000,30,2,225,220.1592,77.34,252.54,41.44,48
17000,40,0,6751,1613.2133,1651.47,58.14,39.66,113
17000,40,1,1177,882.2551,318.12,477.16,30.78,222
17000,40,2,242,155.1140,9.02,296.29,34.82,54
17000,50,0,5144,372.3218,337.07,12.63,34.56,73
17000,50,1,561,250.5351,59.77,147.87,29.94,84
17000,50,2,11,0.5445,0.01,15.64,18.28,3
17000,60,0,3853,74.0227,123.16,0.56,23.61,5
17000,60,1,2,1.4235,0.00,0.35,41.35,0
17000,70,0,4656,28.9938,84.71,0.08,10.37,0
17000,80,0,3564,3.1579,23.49,0.03,2.54,0
18000,-60,0,5617,378.6198,333.82,93.89,-2.04,53
18000,-60,1,2115,224.9908,169.33,467.67,-2.24,55
18000,-60,2,2,0.4426,0.25,2.14,-4.69,1
18000,-50,0,7280,1039.6935,853.01,87.20,4.21,231
18000,-50,1,1414,437.3407,159.85,416.90,1.27,257
18000,-50,2,4,0.0000,0.00,6.06,-2.66,1
18000,-40,0,6397,657.5116,469.92,56.40,10.51,265
18000,-40,1,1681,435.7189,219.65,597.81,8.88,223
18000,-40,2,3,1.4668,1.74,3.38,42.27,0
18000,-30,0,4381,571.8641,369.30,80.42,19.46,182
18000,-30,1,3139,722.6499,407.45,1478.53,15.51,288
18000,-30,2,657,157.6991,58.55,960.37,14.83,106
18000,-20,0,1860,364.1626,368.24,37.85,16.40,20
18000,-20,1,2377,775.9141,663.39,984.58,28.18,53
18000,-20,2,3982,622.3250,282.93,11486.27,19.51,416
18000,-10,0,1837,678.7329,1037.49,21.71,12.95,2
18000,-10,1,2011,948.3012,956.53,874.58,35.72,4
18000,-10,2,4376,486.9352,408.27,16144.83,21.78,344
18000,0,0,1869,806.4155,1463.32,29.31,12.22,6
18000,0,1,1730,1225.2541,1864.88,844.83,39.87,3
18000,0,2,4768,921.7703,923.01,15438.36,21.33,353
18000,10,0,3133,1076.4944,1806.28,51.30,9.32,12
18000,10,1,2753,1936.2713,2819.51,1404.56,37.40,49
18000,10,2,3559,951.0676,909.60,9676.42,24.66,342
18000,20,0,4205,998.7251,990.60,66.81,5.96,141
18000,20,1,3141,2150.5574,1659.43,1454.07,26.76,280
18000,20,2,1099,340.3738,174.54,1969.52,29.76,153
18000,30,0,6939,1575.5980,927.44,80.81,11.84,342
18000,30,1,2103,1209.8755,425.57,921.28,16.57,350
18000,30,2,232,72.5305,36.88,262.15,-9.39,11
18000,40,0,6744,859.2694,350.62,57.36,6.70,316
18000,40,1,1177,431.7364,249.51,476.70,2.54,146
18000,40,2,249,39.0688,28.42,307.12,-10.46,15
18000,50,0,5143,214.3345,160.64,12.49,-3.93,61
18000,50,1,562,167.2493,137.38,149.68,-10.10,22
18000,50,2,11,0.7449,0.52,15.80,6.80,0
18000,60,0,3853,46.2117,101.55,0.55,-13.34,1
18000,60,1,2,0.0000,0.00,0.35,-4.66,0
18000,70,0,4656,8.0170,56.94,0.07,-20.96,0
18000,80,0,3564,0.0123,14.23,0.03,-27.07,0
19000,-60,0,5589,1017.3199,426.27,92.30,36.61,429
19000,-60,1,2143,868.0340,301.53,481.64,35.93,480
19000,-60,2,2,0.9648,0.74,2.18,46.44,0
19000,-50,0,7273,1196.6597,636.43,86.95,46.04,275
19000,-50,1,1421,319.0308,121.57,424.66,37.35,167
19000,-50,2,4,0.0000,0.00,6.14,51.72,1
19000,-40,0,6393,798.9917,729.99,55.86,50.44,73
19000,-40,1,1684,339.8933,205.08,600.93,38.42,91
19000,-40,2,4,1.1403,1.93,4.46,33.94,1
19000,-30,0,4378,718.8033,645.61,80.00,48.26,39
19000,-30,1,3129,739.3489,553.87,1473.96,41.26,62
19000,-30,2,670,108.6524,65.77,980.11,41.38,30
19000,-20,0,1862,475.9390,584.68,37.58,62.86,3
19000,-20,1,2373,1033.9012,1140.23,982.13,35.72,4
19000,-20,2,3984,594.9312,438.80,11478.29,37.72,106
19000,-10,0,1840,766.1621,1237.84,21.79,61.88,4
19000,-10,1,2007,1209.3832,1542.43,868.74,34.51,2
19000,-10,2,4377,592.6519,556.97,16095.59,32.92,192
19000,0,0,1874,956.6417,1633.19,29.55,62.48,12
19000,0,1,1742,1448.0731,2194.32,858.53,34.75,20
19000,0,2,4751,1180.1226,1112.83,15407.83,29.86,280
19000,10,0,3138,1290.1902,1570.88,51.43,58.97,102
19000,10,1,2741,2058.4631,1955.47,1396.91,32.80,243
19000,10,2,3566,902.5043,554.25,9685.85,8.66,338
19000,20,0,4207,647.6449,273.29,66.72,39.20,238
19000,20,1,3131,1083.6603,411.42,1451.62,17.52,433
19000,20,2,1107,230.3392,98.81,1976.97,-6.22,114
19000,30,0,6940,631.6228,431.71,80.27,12.25,251
19000,30,1,2094,532.5369,274.16,918.87,21.01,226
19000,30,2,240,86.9102,35.49,271.64,38.61,20
19000,40,0,6749,263.6975,210.47,57.21,-0.16,111
19000,40,1,1171,282.0739,127.65,475.25,19.60,49
19000,40,2,250,40.6390,12.68,308.67,31.49,11
19000,50,0,5144,60.3122,91.91,12.35,-12.39,15
19000,50,1,561,117.9110,39.72,147.53,14.20,21
19000,50,2,11,0.3176,0.00,15.64,12.53,0
19000,60,0,3853,5.3431,64.56,0.52,-22.44,1
19000,60,1,2,0.0000,0.00,0.33,-9.46,0
19000,70,0,4656,0.0034,34.43,0.07,-28.72,0
19000,80,0,3564,0.0000,8.62,0.03,-30.76,0
20000,-60,0,5544,747.8844,454.02,89.40,32.48,97
20000,-60,1,2188,699.2117,374.47,503.59,25.67,167
20000,-60,2,2,2.1167,1.13,2.25,28.06,2
20000,-50,0,7265,965.8666,939.00,86.22,31.07,31
20000,-50,1,1429,290.6578,151.96,431.89,48.56,53
20000,-50,2,4,0.0000,0.00,6.29,27.81,2
20000,-40,0,6398,944.7411,1128.88,55.70,37.25,44
20000,-40,1,1679,359.7755,383.79,598.08,51.75,10
20000,-40,2,4,0.6218,1.65,4.47,19.23,0
20000,-30,0,4382,1018.7292,1171.17,79.61,40.63,20
20000,-30,1,3134,1004.9456,1090.42,1472.07,50.62,23
20000,-30,2,661,169.2608,152.12,964.12,54.98,15
20000,-20,0,1865,606.4486,833.98,37.39,31.09,2
20000,-20,1,2371,1285.2340,1688.60,976.18,43.96,7
20000,-20,2,3983,969.5430,861.47,11434.04,53.51,138
20000,-10,0,1846,857.0799,1432.40,22.17,34.13,8
20000,-10,1,2008,1532.0180,2138.71,872.05,34.36,1
20000,-10,2,4370,804.8176,818.33,16072.46,50.79,318
20000,0,0,1876,992.2101,1294.64,29.64,25.04,63
20000,0,1,1734,1543.8978,2009.14,854.00,25.69,43
20000,0,2,4757,1397.5906,1356.21,15462.53,42.79,452
20000,10,0,3137,905.0612,460.55,51.19,14.88,221
20000,10,1,2719,1020.4984,488.84,1381.49,18.14,261
20000,10,2,3589,651.3934,421.89,9747.35,42.61,236
20000,20,0,4204,295.4652,217.80,66.10,10.41,87
20000,20,1,3130,486.9552,305.86,1452.71,21.36,179
20000,20,2,1111,160.8641,97.39,1984.12,37.50,93
20000,30,0,6946,413.0287,438.06,79.79,8.28,66
20000,30,1,2098,333.5579,247.04,924.93,8.70,94
20000,30,2,230,42.0269,19.42,258.75,-5.77,20
20000,40,0,6762,139.0374,196.43,57.02,-1.86,30
20000,40,1,1168,113.5543,117.01,473.41,-6.26,11
20000,40,2,240,20.9559,12.33,292.91,-9.83,9
20000,50,0,5149,5.4320,56.33,12.33,-13.57,3
20000,50,1,556,8.1816,25.52,140.72,-15.35,2
20000,50,2,11,0.0494,0.04,15.13,-4.55,0
20000,60,0,3853,0.0078,37.70,0.50,-26.17,0
20000,60,1,2,0.0000,0.00,0.32,-10.49,0
20000,70,0,4656,0.0000,20.78,0.07,-31.50,0
20000,80,0,3564,0.0000,5.22,0.02,-30.78,0
21000,-60,0,5517,1162.6191,1044.33,87.98,31.43,21
21000,-60,1,2215,1193.8521,672.76,523.98,30.64,243
21000,-60,2,2,0.3210,0.08,2.35,10.62,0
21000,-50,0,7269,1479.0024,1709.69,86.13,39.10,42
21000,-50,1,1425,482.5567,443.93,434.18,6.95,25
21000,-50,2,4,0.0004,0.00,6.47,12.26,1
21000,-40,0,6411,1151.5358,1561.31,55.99,38.89,25
21000,-40,1,1668,582.4821,693.07,591.70,11.74,3
21000,-40,2,2,0.0000,0.00,2.48,79.76,0
21000,-30,0,4394,1202.8018,1472.58,79.34,36.26,59
21000,-30,1,3144,1324.1718,1597.75,1470.93,22.33,51
21000,-30,2,639,173.5234,180.31,926.06,14.19,18
21000,-20,0,1873,730.6999,1074.59,37.71,27.59,3
21000,-20,1,2387,1450.9651,2099.46,986.62,35.36,24
21000,-20,2,3959,1181.1776,1078.51,11338.80,18.88,230
21000,-10,0,1849,913.4625,1572.56,22.24,12.52,13
21000,-10,1,2008,1721.0985,2615.10,873.33,38.99,14
21000,-10,2,4367,924.8117,945.92,16061.95,15.09,375
21000,0,0,1878,861.5767,1150.30,29.80,12.69,21
21000,0,1,1722,1432.9931,1548.60,848.91,35.10,99
21000,0,2,4767,1430.9290,1169.46,15510.42,11.36,535
21000,10,0,3135,438.0999,371.89,50.97,11.55,101
21000,10,1,2684,578.5926,409.43,1354.98,22.73,139
21000,10,2,3626,640.1671,315.11,9791.25,1.57,391
21000,20,0,4215,326.1222,267.83,66.67,-0.41,136
21000,20,1,3117,553.0054,398.22,1448.51,1.77,136
21000,20,2,1113,204.8831,123.47,1981.17,1.16,115
21000,30,0,6958,403.6097,472.94,79.49,-8.06,92
21000,30,1,2097,335.7493,302.89,924.70,-3.59,65
21000,30,2,219,16.1076,8.79,242.83,-11.46,7
21000,40,0,6780,77.2245,159.08,56.76,-17.20,37
21000,40,1,1163,53.5055,68.60,467.86,-10.38,20
21000,40,2,227,6.2867,3.28,271.19,-11.63,2
21000,50,0,5158,0.1902,33.70,12.61,-26.41,11
21000,50,1,547,0.2214,8.34,133.04,-19.59,5
21000,50,2,11,0.0196,0.03,14.47,-6.04,1
21000,60,0,3853,0.0000,22.42,0.47,-31.61,0
21000,60,1,2,0.0000,0.00,0.30,-18.52,0
21000,70,0,4656,0.0000,12.59,0.06,-31.83,0
21000,80,0,3564,0.0000,3.16,0.02,-30.80,0
22000,-60,0,5481,2132.5549,1774.13,85.70,46.64,220
22000,-60,1,2251,1075.5197,262.52,548.15,46.76,351
22000,-60,2,2,1.6576,1.13,2.45,63.01,0
22000,-50,0,7267,2252.5371,2721.77,85.56,50.49,50
22000,-50,1,1427,945.7668,851.13,439.28,70.94,34
22000,-50,2,4,0.0012,0.00,6.67,65.34,1
22000,-40,0,6418,1420.4200,2075.03,55.74,56.00,23
22000,-40,1,1661,993.4544,1209.47,586.80,72.31,5
22000,-40,2,2,0.0000,0.00,2.49,16.59,1
22000,-30,0,4411,1204.2313,1765.51,79.55,57.45,21
22000,-30,1,3141,1596.2230,2179.86,1462.67,64.28,9
22000,-30,2,625,202.3346,232.71,896.88,71.18,8
22000,-20,0,1880,789.4711,1232.99,37.84,66.48,3
22000,-20,1,2398,1563.1973,2453.86,992.48,54.06,3
22000,-20,2,3941,1075.7349,1141.29,11275.47,60.56,201
22000,-10,0,1854,866.4815,1210.31,22.46,71.70,45
22000,-10,1,2008,1720.6897,2679.21,875.24,48.31,51
22000,-10,2,4362,850.0989,893.69,16102.37,54.81,284
22000,0,0,1878,641.0310,481.84,29.70,61.31,35
22000,0,1,1708,1141.6916,1065.35,839.36,40.32,101
22000,0,2,4781,922.9807,397.97,15604.03,46.96,471
22000,10,0,3135,433.1015,264.79,51.06,44.44,110
22000,10,1,2656,613.1428,324.97,1338.51,30.95,210
22000,10,2,3654,558.5607,257.15,9853.69,34.41,383
22000,20,0,4215,407.9224,309.99,66.29,32.98,119
22000,20,1,3108,731.5026,380.17,1441.69,23.84,356
22000,20,2,1122,193.3039,107.15,1990.38,13.43,103
22000,30,0,6970,484.9037,506.69,79.34,15.29,82
22000,30,1,2099,457.0298,368.90,930.74,13.55,124
22000,30,2,205,24.3335,24.37,225.34,17.12,1
22000,40,0,6799,102.6501,155.60,56.77,2.94,18
22000,40,1,1156,73.8182,96.18,463.59,3.41,4
22000,40,2,215,8.4519,8.37,252.40,8.85,3
22000,50,0,5170,0.3289,18.44,13.18,-9.66,5
22000,50,1,535,0.2990,4.87,125.55,-3.61,2
22000,50,2,11,0.0250,0.04,13.87,-4.03,0
22000,60,0,3853,0.0000,13.39,0.45,-23.32,0
22000,60,1,2,0.0000,0.00,0.29,-1.81,0
22000,70,0,4656,0.0000,7.62,0.06,-30.87,0
22000,80,0,3564,0.0000,1.92,0.02,-30.81,0
23000,-60,0,5463,2451.7899,2106.11,85.12,5.67,792
23000,-60,1,2269,724.3271,320.98,568.30,3.83,340
23000,-60,2,2,1.6030,0.60,2.52,4.33,1
23000,-50,0,7268,2972.6069,3062.53,85.51,8.94,547
23000,-50,1,1426,1051.2326,475.45,445.46,13.29,362
23000,-50,2,4,0.0029,0.00,6.81,5.73,1
23000,-40,0,6417,1848.1894,2597.26,54.95,14.94,111
23000,-40,1,1662,1299.3606,1278.92,586.49,19.34,196
23000,-40,2,2,0.0000,0.00,2.47,33.90,0
23000,-30,0,4423,1447.2414,2135.77,79.31,23.24,42
23000,-30,1,3145,1847.1387,2589.94,1460.62,23.43,84
23000,-30,2,609,262.1580,311.14,868.45,24.49,21
23000,-20,0,1886,842.2583,1412.27,37.87,19.12,2
23000,-20,1,2421,1690.6762,2741.73,1009.68,29.59,15
23000,-20,2,3912,1057.9840,1123.29,11199.10,27.64,232
23000,-10,0,1857,788.7786,1270.66,22.31,17.97,8
23000,-10,1,2008,1628.9647,2804.58,873.47,31.89,2
23000,-10,2,4359,861.1792,998.87,16110.88,28.83,397
23000,0,0,1882,538.7247,636.85,29.88,14.82,40
23000,0,1,1685,994.6822,1235.74,818.57,34.01,7
23000,0,2,4800,725.5577,428.19,15681.91,26.42,319
23000,10,0,3137,422.6923,309.14,51.30,10.02,113
23000,10,1,2617,597.2845,323.17,1313.25,31.41,159
23000,10,2,3691,610.6259,300.93,9954.10,30.39,419
23000,20,0,4217,456.3958,315.53,66.37,6.47,177
23000,20,1,3092,657.4620,339.88,1436.89,26.20,363
23000,20,2,1136,219.7621,100.94,2021.37,31.76,153
23000,30,0,6970,677.5996,540.74,78.77,10.22,229
23000,30,1,2103,519.3051,274.32,934.92,14.40,241
23000,30,2,201,64.0197,24.79,219.99,-9.23,52
23000,40,0,6801,241.0860,243.96,56.01,3.67,67
23000,40,1,1164,197.4683,184.47,467.12,-1.50,38
23000,40,2,205,35.2668,27.60,239.59,-10.81,9
23000,50,0,5177,5.4046,15.51,13.44,-7.78,6
23000,50,1,528,7.4648,9.19,120.62,-12.45,4
23000,50,2,11,0.2831,0.26,13.54,3.10,0
23000,60,0,3853,0.1366,8.17,0.43,-18.79,0
23000,60,1,2,0.0000,0.00,0.27,-8.46,0
23000,70,0,4656,0.0000,4.62,0.06,-26.87,0
23000,80,0,3564,0.0000,1.16,0.02,-30.65,0
24000,-60,0,5457,974.5075,263.60,84.84,11.25,199
24000,-60,1,2275,546.7165,249.97,576.30,8.34,91
24000,-60,2,2,0.3843,0.00,2.54,18.27,0
24000,-50,0,7264,1547.5140,563.84,85.18,24.35,511
24000,-50,1,1429,376.4307,103.71,450.09,5.71,175
24000,-50,2,5,0.0010,0.00,7.89,24.05,0
24000,-40,0,6416,1601.0181,818.32,54.55,32.60,555
24000,-40,1,1663,817.9239,145.45,590.42,11.55,360
24000,-40,2,2,0.0000,0.00,2.43,31.70,0
24000,-30,0,4433,1747.3578,1515.56,79.43,34.02,383
