step,lat,wood_class,cells,grown,grass,wood,temp,bodies
24000,-20,0,1874,947.4504,1323.25,38.59,46.49,2
24000,-20,1,2438,1764.6823,2027.87,1013.14,26.43,20
24000,-20,2,3907,1050.4019,1072.36,11186.69,24.67,349
24000,-10,0,1847,842.7789,1332.00,23.44,45.29,12
24000,-10,1,2026,1457.3656,2142.01,882.36,30.33,0
24000,-10,2,4351,739.5408,909.91,16089.35,24.03,291
24000,0,0,1875,670.6451,911.94,29.95,53.00,43
24000,0,1,1703,1077.4251,1140.43,823.18,34.92,87
24000,0,2,4789,881.1440,701.52,15680.48,25.50,400
24000,10,0,3162,509.7812,483.40,51.93,58.99,29
24000,10,1,2566,782.1584,516.95,1280.76,36.52,117
24000,10,2,3717,558.2259,253.14,10021.46,7.55,375
24000,20,0,4136,349.9880,246.71,62.37,42.86,113
24000,20,1,3135,765.9265,507.62,1493.04,20.88,219
24000,20,2,1174,177.8139,82.50,2081.82,1.72,108
24000,30,0,6905,792.5019,409.80,79.72,19.55,370
24000,30,1,2160,453.1016,235.43,954.35,30.71,232
24000,30,2,209,37.8699,20.69,230.03,50.24,12
24000,40,0,6795,499.1008,280.39,54.89,9.10,326
24000,40,1,1166,323.3160,145.16,468.15,36.84,177
24000,40,2,209,80.9636,34.76,245.54,47.87,37
24000,50,0,5177,55.8850,52.79,13.41,-1.63,22
24000,50,1,528,42.6743,35.82,120.64,33.30,12
24000,50,2,11,0.0054,0.00,13.53,28.50,1
24000,60,0,3853,6.7583,10.47,0.42,-8.48,0
24000,60,1,2,0.0000,0.00,0.24,-5.58,0
24000,70,0,4656,0.1626,2.95,0.06,-11.58,0
24000,80,0,3564,0.0000,0.67,0.02,-18.69,0
25000,-60,0,5475,325.6503,435.21,84.40,-4.20,57
25000,-60,1,2257,290.3266,270.68,560.68,-9.10,18
25000,-60,2,2,0.0001,0.00,2.51,3.90,0
25000,-50,0,7272,703.3257,569.23,84.54,3.86,188
25000,-50,1,1422,225.5210,131.54,449.08,13.98,32
25000,-50,2,4,0.0026,0.00,6.82,8.23,0
25000,-40,0,6420,1042.6180,377.99,53.89,16.76,552
25000,-40,1,1659,282.4899,145.04,593.29,27.32,98
25000,-40,2,2,0.0003,0.00,2.39,-4.43,2
25000,-30,0,4421,1572.6670,760.22,79.72,26.17,640
25000,-30,1,3151,1141.2569,441.45,1463.18,36.62,441
25000,-30,2,605,138.2469,32.93,862.99,43.26,86
25000,-20,0,1872,1071.8239,941.83,38.28,27.80,117
25000,-20,1,2452,1708.3009,877.45,1028.64,38.93,317
25000,-20,2,3895,893.9214,322.87,11229.87,47.22,541
25000,-10,0,1851,972.8356,1270.82,23.70,40.99,10
25000,-10,1,2027,1713.1205,1701.56,886.97,39.66,52
25000,-10,2,4346,797.7016,530.43,16112.08,53.74,406
25000,0,0,1878,741.8614,1079.36,29.93,40.26,2
25000,0,1,1698,1223.7192,1452.38,818.80,36.04,0
25000,0,2,4791,1176.8677,1109.44,15690.54,55.72,347
25000,10,0,3166,741.9435,825.20,52.01,34.67,3
25000,10,1,2561,958.4481,874.08,1279.72,32.93,19
25000,10,2,3718,542.2235,385.96,10060.50,64.44,257
25000,20,0,4136,425.1574,380.17,62.21,39.75,41
25000,20,1,3129,929.7438,696.49,1492.04,48.43,117
25000,20,2,1180,171.6663,83.84,2104.94,62.42,87
25000,30,0,6900,708.2311,425.16,79.37,45.43,210
25000,30,1,2152,465.2924,243.40,948.71,38.46,127
25000,30,2,222,57.5945,32.37,245.86,29.13,12
25000,40,0,6792,506.0522,282.20,55.03,42.87,206
25000,40,1,1155,238.1190,97.42,462.53,27.33,96
25000,40,2,223,67.0906,24.21,263.68,24.59,40
25000,50,0,5175,202.6143,139.51,13.45,39.84,55
25000,50,1,530,256.4770,149.13,123.75,22.49,52
25000,50,2,11,0.1206,0.01,13.78,20.17,1
25000,60,0,3853,63.2334,56.74,0.42,30.12,5
25000,60,1,2,0.0000,0.00,0.25,41.35,0
25000,70,0,4656,12.0248,12.38,0.05,16.93,1
25000,80,0,3564,0.1619,0.56,0.02,11.47,0
26000,-60,0,5530,34.0076,214.37,85.87,-18.45,4
26000,-60,1,2202,14.8998,158.78,528.83,-18.72,3
26000,-60,2,2,0.0000,0.00,2.41,-14.06,0
26000,-50,0,7287,345.0870,454.85,83.46,-8.70,50
26000,-50,1,1407,123.2936,132.70,436.27,-17.62,20
26000,-50,2,4,0.0141,0.01,6.64,-11.11,0
26000,-40,0,6423,356.9336,308.03,53.51,0.25,112
26000,-40,1,1656,246.8051,127.22,589.23,-9.03,88
26000,-40,2,2,0.0000,0.00,2.36,34.07,0
26000,-30,0,4421,562.8833,254.54,79.22,8.84,337
26000,-30,1,3148,578.3343,265.39,1462.56,2.48,334
26000,-30,2,608,85.9652,44.50,870.71,-0.67,64
26000,-20,0,1867,574.6721,247.55,37.80,9.62,206
26000,-20,1,2454,653.0152,178.42,1032.14,20.47,320
26000,-20,2,3898,553.0909,232.24,11267.12,6.87,456
26000,-10,0,1848,818.7780,620.53,23.33,5.94,57
26000,-10,1,2026,1411.0746,872.91,887.21,34.90,127
26000,-10,2,4350,703.1838,403.95,16124.87,11.77,489
26000,0,0,1879,770.0379,1017.46,29.68,11.36,1
26000,0,1,1702,1375.5155,1623.29,822.59,43.15,18
26000,0,2,4786,1392.4571,1282.84,15660.84,16.72,359
26000,10,0,3175,907.9952,1134.60,52.33,17.94,7
26000,10,1,2576,1321.7553,1405.31,1295.40,42.25,11
26000,10,2,3694,649.9952,566.25,10015.61,19.39,203
26000,20,0,4147,553.2646,534.28,62.81,16.16,14
26000,20,1,3128,1024.4789,1011.69,1488.82,28.19,26
26000,20,2,1170,160.5158,112.64,2092.07,29.43,36
26000,30,0,6905,751.3925,717.74,79.27,22.41,50
26000,30,1,2144,503.4008,475.46,940.43,27.20,37
26000,30,2,225,60.2722,21.37,250.10,10.00,25
26000,40,0,6790,597.6247,528.82,54.80,19.98,52
26000,40,1,1153,293.4313,232.04,464.64,23.59,27
26000,40,2,227,51.4599,20.36,271.37,14.39,26
26000,50,0,5169,262.9053,212.65,13.06,12.52,25
26000,50,1,536,248.1068,131.20,128.11,15.64,18
26000,50,2,11,1.1654,0.25,14.24,30.03,4
26000,60,0,3853,132.5891,134.29,0.42,10.74,1
26000,60,1,2,0.0098,0.01,0.26,2.92,0
26000,70,0,4656,77.8133,71.22,0.05,17.75,1
26000,80,0,3564,16.1743,14.55,0.02,25.64,0
27000,-60,0,5604,0.3269,127.33,88.90,-12.11,6
27000,-60,1,2128,0.0258,87.08,495.83,-12.06,1
27000,-60,2,2,0.0000,0.00,2.30,8.87,0
27000,-50,0,7318,185.2045,373.31,83.22,0.60,26
27000,-50,1,1376,60.5773,95.96,417.55,8.79,8
27000,-50,2,4,0.0089,0.01,6.41,16.85,1
27000,-40,0,6433,396.9611,416.28,53.62,14.37,70
27000,-40,1,1646,200.0986,168.63,581.66,20.27,39
27000,-40,2,2,0.0000,0.00,2.34,1.58,0
27000,-30,0,4428,408.4706,297.25,79.43,25.24,141
27000,-30,1,3129,498.1387,280.66,1453.90,26.97,216
27000,-30,2,620,118.1893,54.61,890.25,34.54,75
27000,-20,0,1867,223.1066,150.06,37.76,48.56,78
27000,-20,1,2441,342.5788,183.45,1026.36,29.12,132
27000,-20,2,3911,493.0898,225.40,11322.90,33.75,437
27000,-10,0,1847,737.1625,750.22,23.20,65.11,32
27000,-10,1,2018,955.2809,800.31,882.74,36.42,115
27000,-10,2,4359,552.5021,253.63,16175.24,39.06,506
27000,0,0,1881,848.0895,1246.39,29.60,72.59,6
27000,0,1,1702,1345.8570,1588.93,823.04,42.32,8
27000,0,2,4784,1253.6700,700.48,15666.92,44.68,366
27000,10,0,3183,923.9335,1231.64,52.13,73.08,9
27000,10,1,2596,1434.2780,1734.21,1309.92,47.33,4
27000,10,2,3666,717.4969,674.02,9963.67,36.50,159
27000,20,0,4160,648.6949,801.68,63.05,68.69,12
27000,20,1,3138,1301.1541,1603.27,1491.91,47.50,33
27000,20,2,1147,247.9585,210.94,2055.65,21.29,43
27000,30,0,6920,995.5400,1167.63,79.48,51.23,25
27000,30,1,2132,798.4920,840.02,932.78,53.39,17
27000,30,2,222,86.4826,81.82,247.56,80.84,0
27000,40,0,6797,819.2571,876.17,54.99,46.78,39
27000,40,1,1146,519.6269,462.55,467.84,62.11,10
27000,40,2,227,95.4591,87.04,274.54,75.32,4
27000,50,0,5168,339.2195,351.80,13.07,43.09,41
27000,50,1,537,471.5466,429.11,132.03,69.07,25
27000,50,2,11,1.0782,0.01,14.78,41.90,4
27000,60,0,3853,119.8093,172.32,0.43,38.49,0
27000,60,1,2,1.9244,1.66,0.27,45.82,0
27000,70,0,4656,89.8973,112.38,0.05,39.10,0
27000,80,0,3564,38.7436,38.69,0.02,38.32,0
28000,-60,0,5668,2.6280,78.51,90.84,-16.75,2
28000,-60,1,2064,0.6454,49.31,465.51,-20.06,4
28000,-60,2,2,0.0000,0.00,2.20,-8.47,0
28000,-50,0,7338,227.3872,338.57,82.21,-10.55,47
28000,-50,1,1356,79.4699,102.67,402.19,-5.67,6
28000,-50,2,4,0.0050,0.00,6.21,-4.95,2
28000,-40,0,6435,570.8836,454.78,53.05,-0.47,232
28000,-40,1,1644,331.1456,249.98,575.96,4.38,66
28000,-40,2,2,0.0000,0.00,2.32,-0.60,0
28000,-30,0,4426,565.6557,330.65,78.91,9.63,292
28000,-30,1,3125,608.7951,368.47,1456.05,14.20,204
28000,-30,2,626,112.0152,48.52,906.25,18.32,67
28000,-20,0,1866,257.7242,193.15,37.55,11.20,108
28000,-20,1,2418,498.7567,299.51,1010.14,19.86,183
28000,-20,2,3935,491.1215,200.41,11397.87,25.14,476
28000,-10,0,1849,772.7051,781.45,23.29,19.23,196
28000,-10,1,2009,869.3894,798.88,878.02,24.96,111
28000,-10,2,4366,399.7058,201.86,16226.72,32.75,461
28000,0,0,1886,825.4972,1196.61,29.73,20.90,96
28000,0,1,1705,1303.1849,1690.75,827.24,31.52,57
28000,0,2,4776,998.9144,853.09,15664.35,37.02,415
28000,10,0,3194,863.8233,1408.21,52.30,20.97,10
28000,10,1,2626,1443.9829,2087.80,1330.08,36.65,28
28000,10,2,3625,800.6169,795.04,9898.01,49.83,206
28000,20,0,4169,719.8216,994.39,62.72,24.18,21
28000,20,1,3147,1593.9676,2141.92,1490.64,46.06,23
28000,20,2,1129,345.5434,300.82,2026.18,59.70,19
28000,30,0,6957,1286.2956,1644.66,78.25,37.28,16
28000,30,1,2095,1136.1797,1387.31,916.65,37.75,12
28000,30,2,222,165.1084,182.63,247.57,11.21,1
28000,40,0,6797,1159.7912,1246.26,54.28,37.32,75
28000,40,1,1142,849.7370,906.14,467.35,22.58,21
28000,40,2,231,197.6205,211.52,281.13,9.76,1
28000,50,0,5162,390.1569,319.50,12.53,32.73,119
28000,50,1,543,586.7311,538.81,136.07,11.96,61
28000,50,2,11,0.2253,0.00,15.29,25.82,4
28000,60,0,3853,96.5406,160.63,0.43,25.51,5
28000,60,1,2,3.8207,3.09,0.29,24.55,1
28000,70,0,4656,45.4433,103.07,0.05,18.83,0
28000,80,0,3564,14.4286,34.21,0.02,20.05,0
29000,-60,0,5710,68.5985,102.84,91.54,1.51,6
29000,-60,1,2022,32.9354,55.43,442.60,-3.18,3
29000,-60,2,2,0.0000,0.00,2.14,-0.26,1
29000,-50,0,7347,481.6846,463.43,81.49,14.41,82
29000,-50,1,1347,223.9086,159.20,395.44,-9.03,67
29000,-50,2,4,0.0003,0.00,6.10,5.60,0
29000,-40,0,6437,549.2015,307.49,52.92,23.29,233
29000,-40,1,1642,393.2444,134.61,574.95,-1.76,217
29000,-40,2,2,0.0000,0.00,2.33,35.23,0
29000,-30,0,4414,588.9387,313.29,77.82,25.88,286
29000,-30,1,3117,719.0942,327.39,1452.75,13.65,360
29000,-30,2,646,138.3610,45.73,940.20,9.44,98
29000,-20,0,1865,283.6897,205.87,37.31,32.20,87
29000,-20,1,2390,508.3611,213.65,989.37,23.92,225
29000,-20,2,3964,485.3602,222.55,11479.89,16.45,474
29000,-10,0,1850,616.9824,761.86,23.19,27.63,53
29000,-10,1,2002,847.5169,749.92,871.88,31.38,81
29000,-10,2,4372,381.4041,182.48,16237.76,17.56,439
29000,0,0,1893,726.0976,1088.91,30.01,36.98,10
29000,0,1,1709,1234.8170,1724.00,832.38,36.56,23
29000,0,2,4765,985.6671,686.17,15613.83,20.21,301
29000,10,0,3197,870.0091,1176.68,51.70,46.77,11
29000,10,1,2662,1582.8834,2370.56,1352.63,36.11,7
29000,10,2,3586,760.9471,761.99,9814.23,5.77,291
29000,20,0,4191,766.5689,871.86,63.19,33.99,32
29000,20,1,3140,1818.9625,2001.07,1491.39,19.32,58
29000,20,2,1114,339.4854,141.83,1999.30,7.12,96
29000,30,0,6961,1575.4178,1545.05,77.76,18.42,188
29000,30,1,2088,1218.5402,590.13,912.76,28.61,92
29000,30,2,225,131.7884,17.91,252.95,40.81,24
29000,40,0,6799,1361.5917,1086.88,54.36,9.68,357
29000,40,1,1127,746.7231,323.46,461.75,34.84,136
29000,40,2,244,173.6418,47.27,299.09,41.91,23
29000,50,0,5157,324.4097,383.99,12.11,-0.09,51
29000,50,1,548,414.7628,133.67,140.26,30.88,100
29000,50,2,11,0.1488,0.00,15.69,32.24,3
29000,60,0,3853,88.1142,160.11,0.42,-4.41,1
29000,60,1,2,1.5689,2.87,0.28,-5.80,0
29000,70,0,4656,28.4248,84.26,0.05,-4.37,0
29000,80,0,3564,2.2728,22.30,0.02,-6.60,0
30000,-60,0,5717,491.3162,347.65,91.59,20.87,158
30000,-60,1,2015,359.9030,230.41,440.51,18.70,169
30000,-60,2,2,0.0001,0.00,2.14,28.27,1
30000,-50,0,7341,954.2870,554.51,80.72,27.52,397
30000,-50,1,1353,388.0906,147.64,399.55,46.47,204
30000,-50,2,4,0.0000,0.00,6.10,31.02,0
30000,-40,0,6433,604.6554,436.82,52.59,37.79,225
30000,-40,1,1645,283.9622,126.83,580.11,55.87,141
30000,-40,2,3,0.5739,0.00,3.39,3.74,1
30000,-30,0,4401,563.2592,359.86,76.78,43.62,158
30000,-30,1,3114,668.1199,389.53,1458.75,56.05,249
30000,-30,2,662,122.3797,50.01,973.55,62.53,86
30000,-20,0,1866,250.3239,248.44,37.12,46.06,26
30000,-20,1,2364,462.0561,306.12,970.57,52.97,66
30000,-20,2,3989,459.7279,208.31,11561.55,59.34,415
30000,-10,0,1857,628.3389,895.44,23.63,57.05,10
30000,-10,1,1990,870.0336,1002.95,862.65,49.40,6
30000,-10,2,4377,337.9620,257.72,16238.84,59.95,361
30000,0,0,1897,793.6088,1235.71,29.60,50.70,4
30000,0,1,1716,1284.5151,1902.17,837.50,40.56,1
30000,0,2,4754,863.1524,939.68,15586.19,56.70,330
30000,10,0,3207,1017.8728,1429.12,52.05,37.98,22
30000,10,1,2679,1827.6332,2116.82,1369.46,32.41,91
30000,10,2,3559,782.3446,670.30,9786.49,56.93,361
30000,20,0,4195,835.9710,788.60,63.11,36.67,175
30000,20,1,3137,1948.4693,1406.15,1493.47,37.65,384
30000,20,2,1113,212.9215,97.07,1997.75,43.85,133
30000,30,0,6963,1336.0089,1082.92,77.49,31.18,391
30000,30,1,2076,669.7112,371.70,909.23,25.49,167
30000,30,2,235,65.0338,28.74,266.09,22.99,11
30000,40,0,6795,667.2383,509.13,53.86,22.86,188
30000,40,1,1125,336.2908,135.28,462.18,13.97,122
30000,40,2,250,87.7607,25.05,309.14,16.36,35
30000,50,0,5155,262.8430,339.65,11.89,14.46,43
30000,50,1,550,178.5818,89.56,142.00,8.75,43
30000,50,2,11,0.0606,0.00,15.80,6.41,4
30000,60,0,3853,58.1400,138.05,0.41,0.59,2
30000,60,1,2,0.7547,2.32,0.27,21.14,0
30000,70,0,4656,5.9575,55.12,0.05,-14.34,0
30000,80,0,3564,0.0028,13.51,0.01,-25.82,0
31000,-60,0,5690,713.1547,339.28,90.17,12.03,174
31000,-60,1,2042,605.5809,186.66,453.87,11.71,273
31000,-60,2,2,0.0001,0.00,2.18,-0.78,0
31000,-50,0,7333,715.8973,393.94,80.30,17.08,183
31000,-50,1,1361,226.8084,83.40,406.52,7.16,136
31000,-50,2,4,0.0002,0.00,6.16,0.38,0
31000,-40,0,6433,669.0969,442.77,52.44,20.46,87
31000,-40,1,1644,236.1854,109.62,581.28,13.60,96
31000,-40,2,4,0.0187,0.02,4.47,48.30,0
31000,-30,0,4396,577.5633,458.54,76.02,26.05,26
31000,-30,1,3113,664.6217,460.92,1456.99,19.61,56
31000,-30,2,668,84.4326,45.67,982.79,16.80,11
31000,-20,0,1865,308.1789,354.28,36.61,19.61,3
31000,-20,1,2368,761.9846,753.55,972.24,32.13,9
31000,-20,2,3986,495.1494,387.05,11529.26,20.46,144
31000,-10,0,1860,675.9073,994.11,23.65,11.57,11
31000,-10,1,1988,1234.0039,1549.40,859.31,37.95,4
31000,-10,2,4376,484.2322,432.64,16174.18,20.00,310
31000,0,0,1902,898.0597,1317.87,29.87,9.32,9
31000,0,1,1724,1475.5428,2109.37,848.26,38.78,6
31000,0,2,4741,1108.0803,1239.34,15555.16,16.96,355
31000,10,0,3204,1131.1466,1098.10,51.45,5.83,80
31000,10,1,2667,1798.3360,1174.65,1356.21,31.29,265
31000,10,2,3574,697.6587,392.31,9809.04,16.27,325
31000,20,0,4199,588.4935,304.83,63.19,-0.82,218
31000,20,1,3119,1280.2123,685.57,1485.56,16.15,456
31000,20,2,1127,169.0597,80.13,2013.81,18.03,108
31000,30,0,6965,906.9467,650.75,77.13,1.11,397
31000,30,1,2071,553.2750,340.27,909.86,4.60,170
31000,30,2,238,78.3855,48.44,269.22,-15.98,27
31000,40,0,6797,443.1103,433.17,53.44,-6.08,105
31000,40,1,1125,209.6539,142.36,461.96,-8.27,47
31000,40,2,248,52.2130,44.33,306.04,-17.19,5
31000,50,0,5159,107.0604,189.54,12.04,-16.92,42
31000,50,1,546,80.7672,86.41,138.86,-18.03,12
31000,50,2,11,0.0262,0.00,15.59,-3.70,2
31000,60,0,3853,5.7332,79.22,0.39,-25.54,2
31000,60,1,2,0.1477,0.00,0.26,-12.87,0
31000,70,0,4656,0.0000,33.39,0.04,-30.18,0
31000,80,0,3564,0.0000,8.19,0.01,-30.76,0
32000,-60,0,5663,994.9685,652.73,89.36,50.39,135
32000,-60,1,2069,680.3620,282.28,474.11,50.73,225
32000,-60,2,2,0.0008,0.00,2.27,60.56,1
32000,-50,0,7331,795.5757,685.78,80.22,56.66,41
32000,-50,1,1363,299.8053,197.57,412.99,54.13,54
32000,-50,2,4,0.0126,0.00,6.34,64.57,0
32000,-40,0,6437,831.4844,879.69,52.19,58.56,16
32000,-40,1,1642,265.4370,254.04,580.37,52.24,10
32000,-40,2,2,0.0003,0.00,2.47,33.95,0
32000,-30,0,4406,875.3278,903.99,76.25,54.51,21
32000,-30,1,3112,965.4168,968.22,1453.55,49.65,16
32000,-30,2,659,126.0625,103.99,966.04,51.01,15
32000,-20,0,1870,436.3102,442.51,36.68,67.84,3
32000,-20,1,2362,1099.7056,1192.36,963.31,40.33,4
32000,-20,2,3987,749.9915,699.08,11479.44,43.45,164
32000,-10,0,1869,686.9155,506.48,24.07,66.10,6
32000,-10,1,1984,1452.6227,1725.35,860.12,36.17,7
32000,-10,2,4371,649.1499,684.77,16140.93,36.29,342
32000,0,0,1904,811.7429,357.82,29.99,62.28,80
32000,0,1,1719,1471.6087,1410.54,847.27,33.46,93
32000,0,2,4744,1420.9978,1300.45,15586.28,30.53,480
32000,10,0,3199,853.6109,425.07,50.89,53.20,249
32000,10,1,2651,956.6558,482.03,1343.91,29.38,268
32000,10,2,3595,480.5768,251.15,9840.72,9.33,320
32000,20,0,4201,295.5617,230.47,62.95,32.81,101
32000,20,1,3114,718.0095,437.83,1486.04,14.45,246
32000,20,2,1130,161.5334,87.80,2013.53,-7.90,91
32000,30,0,6972,488.5649,332.74,76.70,6.29,130
32000,30,1,2073,389.0173,230.71,915.21,14.62,142
32000,30,2,229,59.1887,50.38,257.65,27.03,8
32000,40,0,6808,231.3556,335.35,53.08,-6.29,56
32000,40,1,1123,152.4142,159.86,459.19,8.97,30
32000,40,2,239,46.6873,34.04,291.45,18.24,3
32000,50,0,5170,8.8084,110.90,12.58,-18.69,6
32000,50,1,535,8.0849,44.55,131.70,0.75,2
32000,50,2,11,0.0007,0.00,15.06,1.68,1
32000,60,0,3853,0.0001,46.67,0.37,-28.85,2
32000,60,1,2,0.0000,0.00,0.25,-13.53,0
32000,70,0,4656,0.0000,20.23,0.04,-31.64,0
32000,80,0,3564,0.0000,4.96,0.01,-30.78,0
33000,-60,0,5629,1326.0758,1143.60,87.26,31.25,45
33000,-60,1,2103,693.3940,281.56,494.34,24.65,146
33000,-60,2,2,0.0000,0.00,2.36,26.06,1
33000,-50,0,7333,1185.5175,1286.41,79.71,29.39,14
33000,-50,1,1361,451.9729,324.87,415.91,44.56,19
33000,-50,2,4,0.0731,0.00,6.52,25.57,0
33000,-40,0,6442,1066.1821,1371.63,51.73,34.69,2
33000,-40,1,1637,518.3222,571.26,573.43,47.58,0
33000,-40,2,2,0.0056,0.00,2.48,11.34,0
33000,-30,0,4427,1092.5615,1362.86,77.05,38.22,4
33000,-30,1,3107,1306.8629,1599.04,1446.40,46.88,4
33000,-30,2,643,155.5184,160.12,933.78,50.04,4
33000,-20,0,1881,498.0570,662.84,37.27,27.61,1
33000,-20,1,2370,1300.5823,1732.81,970.49,41.07,0
33000,-20,2,3968,952.6734,1025.17,11404.60,49.54,133
33000,-10,0,1869,583.1045,755.31,23.82,29.78,9
33000,-10,1,1989,1538.5424,2148.49,863.05,31.42,6
33000,-10,2,4366,707.0072,685.98,16161.88,46.69,290
33000,0,0,1905,485.8894,516.47,30.03,21.54,22
33000,0,1,1706,1169.8984,1205.11,839.69,23.84,57
33000,0,2,4756,770.7481,305.96,15667.51,38.66,432
33000,10,0,3196,349.2347,240.74,50.57,11.92,69
33000,10,1,2619,684.4138,419.71,1318.91,17.62,240
33000,10,2,3630,426.4011,220.89,9908.51,38.22,295
33000,20,0,4211,342.0510,247.03,63.39,6.98,146
33000,20,1,3099,718.0371,438.77,1481.06,19.36,247
33000,20,2,1135,179.5110,105.96,2018.32,33.72,75
33000,30,0,6986,375.0083,393.31,76.71,5.32,53
33000,30,1,2069,348.2178,305.28,914.25,6.62,68
33000,30,2,219,38.2263,34.04,242.62,-9.15,5
33000,40,0,6826,120.0515,263.63,52.93,-4.73,42
33000,40,1,1118,82.9078,120.66,453.82,-8.67,9
33000,40,2,226,24.9617,31.12,269.58,-12.58,0
33000,50,0,5178,0.1512,64.72,12.75,-16.70,7
33000,50,1,527,0.1191,22.78,124.55,-17.55,0
33000,50,2,11,0.0000,0.00,14.39,-5.54,0
33000,60,0,3853,0.0000,27.97,0.35,-28.44,1
33000,60,1,2,0.0000,0.00,0.24,-13.28,0
33000,70,0,4656,0.0000,12.25,0.04,-31.77,0
33000,80,0,3564,0.0000,3.00,0.01,-30.80,0
34000,-60,0,5592,2041.1888,1102.48,85.06,28.09,643
34000,-60,1,2140,1026.7718,310.97,516.71,26.39,444
34000,-60,2,2,0.0008,0.00,2.45,11.57,0
34000,-50,0,7343,2013.2301,2106.87,80.43,37.19,123
34000,-50,1,1351,691.5598,490.90,418.43,4.65,98
34000,-50,2,4,0.0019,0.00,6.69,14.29,0
34000,-40,0,6450,1399.6929,1924.78,50.53,38.80,3
34000,-40,1,1629,901.2460,1037.93,567.52,9.46,2
34000,-40,2,2,0.1188,0.03,2.49,73.99,0
34000,-30,0,4448,1279.5047,1800.43,77.29,36.53,21
34000,-30,1,3107,1569.9444,2175.96,1443.01,21.64,8
34000,-30,2,622,184.6011,231.10,895.81,13.92,3
34000,-20,0,1894,619.7198,891.69,37.94,31.68,0
34000,-20,1,2376,1482.1220,2165.33,974.30,33.50,14
34000,-20,2,3949,1038.4818,1144.46,11316.96,19.26,198
34000,-10,0,1878,736.5532,1030.01,24.05,16.79,19
34000,-10,1,1985,1611.2489,2512.84,864.27,38.45,22
34000,-10,2,4361,703.0850,808.11,16165.90,16.00,304
34000,0,0,1905,621.6713,509.57,29.94,18.25,106
34000,0,1,1691,1136.0796,1009.40,829.84,35.86,188
34000,0,2,4771,546.9457,372.05,15728.81,13.43,454
34000,10,0,3198,493.3998,364.77,50.84,19.93,135
34000,10,1,2585,696.8099,350.03,1298.30,24.58,228
34000,10,2,3662,463.7666,206.92,9960.96,1.80,424
34000,20,0,4215,366.7680,261.35,63.30,6.48,151
34000,20,1,3085,749.3629,481.28,1472.93,3.80,284
34000,20,2,1145,214.8485,139.08,2029.28,1.74,120
34000,30,0,7003,506.5629,466.87,77.21,-3.93,118
34000,30,1,2067,429.2255,324.76,920.10,1.63,82
34000,30,2,204,55.7097,43.67,223.77,-1.20,13
34000,40,0,6847,168.6611,223.68,53.36,-13.65,61
34000,40,1,1113,105.9974,113.53,453.95,-2.67,24
34000,40,2,210,37.2350,39.44,246.75,-1.39,6
34000,50,0,5187,1.0768,37.67,13.04,-23.35,6
34000,50,1,518,0.7345,13.68,117.78,-11.84,11
34000,50,2,11,0.0000,0.00,13.81,0.16,0
34000,60,0,3853,0.0000,16.68,0.34,-29.01,0
34000,60,1,2,0.0000,0.00,0.23,-17.92,0
34000,70,0,4656,0.0000,7.39,0.04,-31.16,0
34000,80,0,3564,0.0000,1.82,0.01,-30.82,0
35000,-60,0,5565,1134.7325,452.37,83.80,30.04,504
35000,-60,1,2167,694.5448,262.31,538.07,30.03,336
35000,-60,2,2,0.0016,0.00,2.53,46.21,0
35000,-50,0,7338,2524.6305,1733.91,80.19,36.80,828
35000,-50,1,1356,651.3005,153.21,426.95,57.84,280
35000,-50,2,4,0.0057,0.00,6.86,49.31,1
35000,-40,0,6451,1971.6650,2470.08,50.14,45.75,257
35000,-40,1,1628,1413.0687,1303.46,569.43,63.88,155
35000,-40,2,2,0.1125,0.08,2.47,9.95,0
35000,-30,0,4456,1574.0136,2164.77,76.79,50.36,47
35000,-30,1,3109,1962.4194,2739.73,1439.01,60.02,14
35000,-30,2,612,258.5887,307.83,875.35,67.67,9
35000,-20,0,1899,759.8670,1138.93,37.91,58.76,5
35000,-20,1,2395,1672.9439,2609.36,988.09,53.79,14
35000,-20,2,3925,956.8492,1105.21,11267.00,60.04,185
35000,-10,0,1886,830.0469,1078.59,24.57,68.82,25
35000,-10,1,1979,1554.1941,2153.80,861.18,49.96,11
35000,-10,2,4359,696.2827,889.71,16193.55,57.93,350
35000,0,0,1908,525.9964,570.91,30.07,61.56,31
35000,0,1,1673,822.2488,726.05,816.39,42.71,56
35000,0,2,4786,604.1446,489.05,15813.14,53.07,403
35000,10,0,3197,587.3686,497.78,50.88,46.38,56
35000,10,1,2559,701.4866,453.58,1283.46,35.27,115
35000,10,2,3689,557.6199,297.03,10053.64,45.85,437
35000,20,0,4217,341.1952,214.86,63.33,39.96,105
35000,20,1,3066,767.4740,353.28,1467.70,33.79,351
35000,20,2,1162,279.0437,142.18,2061.95,28.08,174
35000,30,0,7004,683.9672,447.69,76.80,26.82,314
35000,30,1,2067,590.5129,305.22,924.43,23.83,254
35000,30,2,203,67.4901,35.94,222.47,26.63,25
35000,40,0,6848,341.8433,267.12,52.70,16.66,149
35000,40,1,1117,210.5651,121.07,454.85,14.02,91
35000,40,2,205,71.4927,21.38,240.08,18.81,44
35000,50,0,5189,14.5240,31.46,12.88,6.29,17
35000,50,1,516,21.6705,26.60,114.14,8.22,3
35000,50,2,11,0.0051,0.00,13.53,2.52,2
35000,60,0,3853,0.4066,10.42,0.32,-7.88,3
35000,60,1,2,0.0007,0.00,0.22,13.37,0
