step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3591,1.293,0.018,9.31,330841,310596,3812,32,16304,1227,1606665.0,129.0,0.689,0.075,0.067,0.085,0.085,446,5.01,2.71,0.08,0.98,0.13,1.12,0.11,0.82,4.68,2.17,0.00,0.02,0.012,0.075,329,0.263,0.802,0.001,0.000,0.197,320838,290858,14,0.461,0.066,0.039,1493396,0.105,0.055,0.002,162.96,116730,1224,0.105,0.219,0.000,1819285,1.04,21.02,0.000,0.012,0.000
610000,3459,1.306,0.024,11.05,318839,298999,4186,7,15779,1026,1606390.5,108.0,0.685,0.075,0.071,0.084,0.085,467,5.40,3.17,0.12,1.20,0.14,1.07,0.10,0.68,5.04,2.35,0.00,0.15,0.015,0.076,348,0.177,0.885,0.001,0.000,0.114,309308,278024,16,0.326,0.012,0.046,1588750,0.120,0.062,0.002,162.91,115350,744,0.105,0.286,0.000,1765988,1.04,20.79,0.000,0.008,0.001
620000,3523,1.317,0.025,10.87,279837,261830,3402,9,14532,849,1592719.1,82.3,0.597,0.093,0.087,0.109,0.113,491,5.28,3.36,0.14,1.17,0.14,1.08,0.11,0.96,4.89,2.47,0.00,0.14,0.013,0.070,362,0.134,0.885,0.001,0.000,0.114,268517,228366,16,0.289,0.012,0.048,1300208,0.140,0.061,0.002,162.94,104979,452,0.097,0.222,0.000,2106896,1.06,21.01,0.000,0.010,0.001
630000,3512,1.355,0.024,10.22,283251,265589,3525,17,14131,1130,1597196.1,178.1,0.597,0.091,0.083,0.114,0.116,503,5.21,3.11,0.12,1.10,0.11,0.87,0.10,0.76,4.88,2.61,0.00,0.11,0.012,0.065,364,0.201,0.863,0.001,0.000,0.136,271949,225985,17,0.282,0.020,0.041,1668625,0.131,0.062,0.002,163.01,106507,676,0.158,0.059,0.000,2165706,1.05,21.00,0.000,0.004,0.001
640000,3480,1.325,0.028,10.97,275380,257804,3283,7,14318,752,1620863.2,60.8,0.573,0.092,0.081,0.127,0.127,485,5.59,3.44,0.11,1.07,0.14,1.06,0.14,1.05,5.20,2.60,0.00,0.06,0.015,0.079,421,0.188,0.872,0.001,0.000,0.126,262610,218982,17,0.264,0.010,0.053,1595786,0.124,0.061,0.002,162.99,104607,1575,0.081,0.000,0.000,2211872,1.05,20.84,0.000,0.006,0.001
650000,3472,1.350,0.026,10.65,278681,260713,3490,138,14348,2838,1617382.8,566.9,0.576,0.096,0.080,0.123,0.125,474,5.24,2.88,0.12,1.08,0.09,0.89,0.10,0.59,4.93,2.32,0.00,0.11,0.010,0.062,343,0.219,0.871,0.003,0.000,0.127,266649,224689,12,0.273,0.071,0.059,2068306,0.105,0.063,0.002,163.02,100820,510,0.200,0.203,0.001,2281496,1.06,21.20,0.000,0.020,0.001
660000,3473,1.333,0.026,10.66,285820,265764,3955,38,16062,1346,1602093.0,212.5,0.622,0.080,0.066,0.114,0.117,495,5.29,3.52,0.09,1.08,0.12,0.90,0.15,1.08,4.93,2.79,0.00,0.06,0.014,0.077,374,0.164,0.848,0.001,0.000,0.151,273965,233969,14,0.369,0.021,0.052,1744914,0.123,0.064,0.002,162.99,105217,653,0.158,0.289,0.000,1882453,1.04,21.20,0.000,0.013,0.001
670000,3510,1.341,0.023,9.94,299201,280067,3740,60,15297,2038,1595675.4,448.2,0.654,0.074,0.063,0.103,0.105,465,5.20,3.37,0.10,1.24,0.14,1.14,0.13,0.95,4.83,2.63,0.00,0.05,0.014,0.078,347,0.246,0.836,0.003,0.000,0.161,288020,250452,14,0.384,0.000,0.053,1912558,0.122,0.059,0.002,162.98,109932,1052,0.220,0.183,0.000,1862544,1.04,21.12,0.000,0.029,0.001
680000,3533,1.340,0.026,10.25,303864,284319,3923,58,15541,2233,1604684.9,418.8,0.656,0.074,0.064,0.102,0.104,476,5.15,2.98,0.07,0.93,0.14,1.14,0.13,0.87,4.81,2.16,0.00,0.03,0.014,0.072,336,0.240,0.864,0.001,0.000,0.135,292524,257137,12,0.385,0.041,0.063,1808393,0.115,0.066,0.003,162.97,111770,781,0.188,0.241,0.000,1840897,1.03,21.22,0.000,0.018,0.000
690000,3557,1.305,0.029,10.01,307086,287142,3896,53,15971,2372,1588959.8,477.6,0.660,0.078,0.065,0.098,0.100,483,5.14,3.11,0.10,0.93,0.11,1.00,0.15,1.00,4.78,2.34,0.00,0.07,0.011,0.069,356,0.245,0.840,0.001,0.000,0.158,295198,259925,14,0.414,0.050,0.056,1996788,0.112,0.075,0.004,162.95,112294,878,0.201,0.226,0.000,1767563,1.04,21.21,0.000,0.020,0.001
700000,3585,1.282,0.027,10.62,311335,290213,3796,56,17242,1994,1609539.1,400.1,0.658,0.072,0.061,0.105,0.104,428,5.12,3.15,0.08,0.78,0.12,1.23,0.12,1.14,4.80,2.33,0.00,0.12,0.011,0.072,372,0.236,0.856,0.001,0.000,0.144,299314,263954,17,0.313,0.066,0.045,2081716,0.113,0.064,0.002,162.98,115237,739,0.201,0.268,0.000,1884963,1.04,21.46,0.000,0.012,0.001
710000,3520,1.346,0.026,10.61,287201,266049,3837,40,17340,1622,1534420.9,364.7,0.635,0.081,0.071,0.106,0.106,472,5.10,3.02,0.08,0.81,0.13,1.07,0.10,0.74,4.79,2.41,0.00,0.00,0.013,0.073,380,0.107,0.886,0.001,0.000,0.113,275157,236917,18,0.196,0.025,0.045,1659784,0.134,0.068,0.004,162.86,109960,854,0.225,0.150,0.000,1809131,1.04,21.41,0.000,0.007,0.000
720000,3540,1.331,0.028,11.23,268034,248782,3177,24,16031,1198,1582896.0,244.6,0.592,0.090,0.078,0.120,0.120,459,5.31,3.50,0.09,0.88,0.12,0.86,0.11,1.17,4.98,2.82,0.00,0.06,0.013,0.059,393,0.107,0.882,0.002,0.000,0.116,255931,212463,16,0.218,0.015,0.035,1324014,0.125,0.060,0.002,162.90,106553,894,0.204,0.250,0.000,2140680,1.04,21.09,0.000,0.007,0.001
730000,3556,1.325,0.026,11.27,274836,254412,3317,61,17030,1680,1596385.1,378.9,0.578,0.087,0.076,0.129,0.130,472,5.22,3.52,0.09,0.79,0.18,1.29,0.12,1.18,4.84,2.54,0.00,0.11,0.018,0.087,389,0.156,0.864,0.004,0.000,0.132,261522,214605,19,0.209,0.025,0.037,1500759,0.129,0.064,0.002,162.92,109184,817,0.226,0.246,0.000,2014963,1.04,21.49,0.000,0.020,0.002
740000,3488,1.332,0.027,11.24,317111,293217,3541,38,20383,2192,1624867.6,524.2,0.666,0.074,0.063,0.097,0.099,410,5.42,4.00,0.10,0.96,0.18,1.10,0.10,1.07,5.04,3.16,0.00,0.14,0.020,0.088,414,0.172,0.855,0.002,0.000,0.143,306321,268193,19,0.223,0.033,0.030,1357374,0.122,0.066,0.003,162.86,128988,490,0.239,0.184,0.000,1690271,1.04,21.40,0.000,0.013,0.002
750000,3451,1.325,0.025,11.29,307937,286533,3852,74,17515,1978,1628108.9,421.1,0.652,0.075,0.063,0.103,0.106,413,5.49,3.63,0.12,0.98,0.19,1.33,0.11,0.76,5.07,2.82,0.00,0.07,0.017,0.082,459,0.150,0.856,0.002,0.000,0.141,296453,259268,13,0.372,0.011,0.049,1558514,0.116,0.057,0.002,162.89,123191,633,0.213,0.378,0.000,1690761,1.05,21.16,0.000,0.013,0.001
760000,3544,1.331,0.027,10.56,318690,297781,3567,79,17170,2440,1613886.0,482.4,0.674,0.067,0.058,0.099,0.102,427,5.18,3.21,0.11,0.92,0.17,1.29,0.13,0.98,4.77,2.21,0.01,0.15,0.017,0.092,409,0.207,0.847,0.004,0.000,0.148,307247,274981,13,0.287,0.047,0.054,1700296,0.124,0.065,0.002,162.89,126628,730,0.198,0.177,0.001,1612528,1.05,21.39,0.000,0.033,0.003
770000,3529,1.331,0.027,11.00,308685,289955,3580,15,15150,1497,1614303.5,244.4,0.644,0.071,0.064,0.110,0.111,446,5.06,3.08,0.12,1.30,0.15,0.97,0.10,0.88,4.69,2.22,0.00,0.07,0.019,0.087,358,0.190,0.872,0.001,0.000,0.127,297689,261159,15,0.206,0.041,0.048,1398643,0.122,0.065,0.003,162.96,123176,911,0.163,0.400,0.000,1968667,1.05,21.44,0.000,0.004,0.001
780000,3546,1.312,0.026,10.67,278112,258643,3139,19,16294,1158,1617204.1,197.6,0.569,0.084,0.077,0.133,0.136,485,5.10,3.16,0.09,0.88,0.13,0.93,0.13,1.00,4.75,2.43,0.00,0.12,0.014,0.072,359,0.206,0.873,0.001,0.000,0.126,265623,217613,19,0.214,0.021,0.049,1695385,0.143,0.063,0.003,162.96,107577,683,0.171,0.211,0.000,2335655,1.04,21.33,0.000,0.010,0.001
790000,3504,1.352,0.026,10.90,279181,260122,3333,53,15715,1961,1619261.2,380.0,0.588,0.083,0.072,0.128,0.129,500,5.33,3.47,0.08,0.76,0.16,1.02,0.15,1.57,4.94,2.45,0.00,0.10,0.018,0.083,357,0.233,0.875,0.003,0.000,0.122,266852,220377,19,0.231,0.026,0.043,1833476,0.138,0.060,0.002,162.96,103967,938,0.194,0.132,0.000,2241445,1.04,21.20,0.000,0.003,0.001
800000,3518,1.329,0.029,10.76,282374,262913,3487,10,15950,787,1607912.1,80.5,0.590,0.086,0.073,0.126,0.126,480,5.13,2.98,0.08,0.90,0.17,1.18,0.13,1.04,4.75,2.21,0.00,0.15,0.018,0.083,345,0.209,0.872,0.002,0.000,0.125,268911,227142,18,0.270,0.059,0.056,2047249,0.103,0.067,0.003,162.96,103493,580,0.102,0.200,0.000,1988506,1.03,21.27,0.000,0.003,0.001
810000,3510,1.307,0.030,11.23,277815,257876,3271,12,16664,882,1591075.4,106.3,0.570,0.090,0.076,0.132,0.132,527,5.27,3.52,0.09,0.85,0.16,1.28,0.11,1.40,4.92,2.67,0.00,0.07,0.015,0.072,349,0.108,0.885,0.002,0.000,0.113,263218,220646,16,0.223,0.081,0.038,2378155,0.087,0.069,0.004,162.95,105323,897,0.121,0.250,0.001,2134630,1.04,21.38,0.000,0.007,0.001
820000,3559,1.322,0.032,10.74,272215,251558,3143,12,17453,774,1589281.0,89.2,0.570,0.093,0.076,0.131,0.130,539,5.04,2.71,0.04,0.57,0.13,1.09,0.13,1.06,4.74,2.12,0.00,0.00,0.015,0.075,310,0.185,0.879,0.001,0.000,0.120,257956,215494,17,0.308,0.001,0.052,1515464,0.131,0.072,0.004,162.83,105552,814,0.115,0.083,0.000,2087694,1.02,21.33,0.000,0.004,0.000
830000,3435,1.344,0.027,11.53,276549,257391,3309,13,15960,929,1606681.1,152.7,0.580,0.094,0.075,0.126,0.126,516,5.40,3.30,0.14,1.22,0.14,1.07,0.09,0.86,5.04,2.48,0.00,0.04,0.014,0.064,345,0.153,0.899,0.002,0.000,0.099,262777,223591,15,0.256,0.010,0.035,1502019,0.137,0.065,0.003,162.90,109271,773,0.164,0.231,0.000,2055550,1.06,21.19,0.000,0.011,0.001
840000,3461,1.323,0.030,11.79,278907,259907,3179,36,15759,1428,1627019.0,267.1,0.571,0.089,0.075,0.132,0.133,507,5.41,3.53,0.08,0.91,0.22,1.51,0.08,0.63,5.04,2.65,0.00,0.16,0.018,0.084,373,0.239,0.886,0.001,0.000,0.113,265396,226381,12,0.352,0.009,0.028,1660305,0.108,0.079,0.006,162.95,111058,580,0.187,0.250,0.000,2250900,1.03,21.38,0.000,0.006,0.001
850000,3478,1.348,0.026,11.22,288458,268080,3540,2,16819,1181,1615220.4,204.0,0.627,0.080,0.069,0.112,0.112,458,5.30,3.84,0.11,1.34,0.14,1.10,0.08,1.27,4.97,2.86,0.00,0.12,0.014,0.074,364,0.164,0.877,0.002,0.000,0.121,276038,235722,13,0.245,0.010,0.019,1254424,0.096,0.062,0.003,162.91,114851,717,0.173,0.500,0.000,2025918,1.04,21.40,0.001,0.018,0.001
860000,3498,1.325,0.029,10.82,278901,260641,3559,3,14678,1269,1606841.0,221.2,0.592,0.088,0.074,0.123,0.124,556,5.18,2.89,0.09,1.02,0.11,0.79,0.09,0.63,4.88,2.31,0.00,0.15,0.012,0.058,330,0.200,0.869,0.002,0.000,0.129,265572,221218,12,0.282,0.054,0.046,1480305,0.113,0.069,0.004,162.94,105832,549,0.174,0.333,0.000,2089466,1.04,21.21,0.000,0.009,0.001
870000,3520,1.320,0.028,10.94,277403,259381,3452,7,14541,891,1604869.9,110.6,0.570,0.088,0.074,0.132,0.135,569,5.12,2.87,0.13,1.29,0.13,0.90,0.13,0.84,4.74,2.00,0.01,0.15,0.014,0.075,344,0.219,0.878,0.001,0.000,0.121,263680,222546,13,0.272,0.090,0.069,2086031,0.104,0.067,0.003,162.94,104621,774,0.124,0.429,0.000,2200709,1.06,21.23,0.000,0.006,0.002
880000,3565,1.311,0.025,10.94,278195,260044,3136,10,14960,1222,1603216.1,203.7,0.578,0.089,0.076,0.129,0.128,574,5.13,3.21,0.10,1.15,0.12,0.94,0.15,1.15,4.75,2.25,0.00,0.06,0.012,0.069,344,0.240,0.888,0.001,0.000,0.110,263674,225815,17,0.272,0.046,0.060,2109171,0.105,0.057,0.002,162.92,104040,983,0.167,0.100,0.000,2205133,1.05,21.43,0.000,0.008,0.001
890000,3516,1.292,0.025,10.90,284103,263467,3428,11,17246,579,1602092.5,70.5,0.596,0.079,0.068,0.128,0.129,565,5.19,3.12,0.06,0.89,0.11,0.89,0.14,0.86,4.89,2.42,0.00,0.11,0.010,0.057,339,0.179,0.893,0.000,0.000,0.107,270923,231188,17,0.285,0.018,0.056,2192224,0.105,0.065,0.003,162.93,106214,359,0.122,0.364,0.000,2252834,1.03,21.43,0.000,0.009,0.001
900000,3502,1.298,0.029,10.84,275091,255933,3363,5,15804,695,1604838.6,100.5,0.570,0.088,0.074,0.134,0.134,589,5.12,3.19,0.06,0.78,0.09,0.72,0.14,1.24,4.84,2.41,0.00,0.00,0.010,0.060,300,0.178,0.897,0.000,0.000,0.103,262275,224409,18,0.282,0.002,0.050,2055628,0.119,0.071,0.004,162.99,97383,888,0.145,0.200,0.000,2552119,1.03,21.34,0.000,0.007,0.000
910000,3501,1.314,0.027,10.70,263772,245179,2943,6,15645,688,1611062.1,83.6,0.539,0.095,0.080,0.144,0.142,595,5.25,3.02,0.07,0.94,0.11,0.80,0.17,1.10,4.90,2.42,0.00,0.11,0.011,0.062,312,0.178,0.877,0.001,0.000,0.123,250120,210044,16,0.301,0.019,0.061,1794929,0.118,0.072,0.005,162.97,101082,474,0.122,0.333,0.000,2729976,1.03,21.13,0.000,0.004,0.001
920000,3539,1.309,0.026,11.55,271314,251374,3247,3,16652,593,1569897.8,65.1,0.575,0.087,0.073,0.133,0.133,556,5.02,2.85,0.08,0.95,0.10,0.90,0.08,0.77,4.75,2.28,0.00,0.12,0.010,0.054,303,0.187,0.901,0.000,0.000,0.099,257317,216979,17,0.202,0.012,0.037,1661856,0.114,0.062,0.002,162.92,106260,1180,0.110,0.000,0.000,2408968,1.03,21.49,0.000,0.005,0.001
930000,3518,1.330,0.027,11.45,260960,241708,3225,8,16040,865,1554423.9,89.4,0.575,0.087,0.072,0.134,0.132,546,5.24,3.31,0.08,1.00,0.12,0.81,0.14,1.01,4.90,2.50,0.00,0.03,0.013,0.066,325,0.172,0.892,0.001,0.000,0.107,246214,206076,16,0.200,0.018,0.040,1275376,0.117,0.065,0.003,162.78,106449,756,0.103,0.125,0.000,2274804,1.03,21.22,0.000,0.010,0.000
940000,3474,1.327,0.027,11.54,272311,251896,3444,14,17001,787,1612697.4,79.4,0.584,0.085,0.071,0.131,0.129,552,5.28,3.09,0.07,0.78,0.14,1.05,0.13,1.19,4.94,2.17,0.00,0.12,0.013,0.074,339,0.193,0.889,0.001,0.000,0.110,257568,218533,14,0.254,0.015,0.044,1542069,0.126,0.063,0.002,162.85,108666,1225,0.101,0.000,0.000,2036089,1.02,21.21,0.000,0.008,0.001
950000,3473,1.306,0.021,11.74,265035,245081,3168,20,16767,854,1580381.8,131.2,0.565,0.091,0.076,0.134,0.134,505,5.32,3.43,0.09,0.96,0.12,0.97,0.13,1.26,4.99,2.79,0.00,0.09,0.011,0.066,350,0.156,0.906,0.001,0.000,0.093,251288,208540,17,0.240,0.052,0.038,1497587,0.117,0.057,0.002,162.85,108307,551,0.154,0.350,0.000,2500382,1.04,21.28,0.000,0.006,0.001
960000,3506,1.309,0.027,11.87,268609,247842,3168,15,17551,1232,1587877.5,241.8,0.573,0.088,0.072,0.134,0.133,537,5.14,3.09,0.09,0.92,0.10,0.95,0.11,1.11,4.84,2.35,0.00,0.11,0.009,0.058,323,0.166,0.897,0.001,0.000,0.101,255449,212908,17,0.211,0.087,0.044,1615580,0.123,0.071,0.004,162.87,108721,749,0.196,0.267,0.000,2497725,1.03,21.41,0.000,0.011,0.001
970000,3450,1.345,0.025,11.50,273661,252109,3293,11,18304,905,1595522.9,136.0,0.575,0.092,0.077,0.128,0.128,565,5.27,3.36,0.09,0.90,0.12,0.89,0.12,1.26,4.95,2.68,0.00,0.06,0.011,0.066,346,0.189,0.890,0.001,0.000,0.109,260283,219659,19,0.249,0.079,0.034,1474271,0.124,0.059,0.002,162.88,111130,592,0.150,0.273,0.000,2355069,1.04,21.43,0.000,0.010,0.001
980000,3428,1.304,0.028,11.69,270103,249274,2656,37,18158,1428,1623168.2,248.8,0.539,0.095,0.080,0.142,0.144,580,5.55,4.10,0.15,1.43,0.13,0.87,0.12,1.26,5.15,3.21,0.01,0.22,0.014,0.063,367,0.162,0.906,0.006,0.000,0.088,256440,214263,17,0.211,0.006,0.044,1477743,0.130,0.073,0.004,162.91,108616,958,0.174,0.162,0.006,2596540,1.05,21.11,0.000,0.031,0.005
990000,3452,1.318,0.025,11.28,264988,244173,2863,22,17906,1532,1638062.9,280.2,0.545,0.103,0.088,0.132,0.133,618,5.60,3.47,0.12,1.19,0.08,0.47,0.14,1.22,5.26,2.78,0.00,0.04,0.011,0.060,345,0.152,0.886,0.001,0.000,0.113,251018,210385,19,0.157,0.007,0.059,1700945,0.130,0.059,0.002,162.84,104627,545,0.183,0.091,0.000,2548849,1.05,21.09,0.000,0.003,0.001
1000000,3468,1.311,0.026,10.75,257688,238464,2940,54,16214,1504,1630664.2,223.2,0.529,0.118,0.100,0.126,0.128,583,5.21,2.83,0.08,0.78,0.06,0.57,0.14,0.94,4.94,2.40,0.00,0.05,0.007,0.046,302,0.221,0.905,0.001,0.000,0.094,244942,201125,18,0.290,0.030,0.066,1991455,0.129,0.061,0.002,162.90,103792,660,0.148,0.259,0.000,2961156,1.04,21.16,0.000,0.005,0.001
