step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3477,1.332,0.026,10.00,260574,240773,3051,33,16590,1889,1482335.2,281.4,0.565,0.117,0.090,0.112,0.115,495,5.28,3.46,0.10,1.14,0.05,0.74,0.09,1.16,5.03,2.65,0.01,0.13,0.004,0.047,357,0.226,0.892,0.001,0.000,0.107,246110,209444,11,0.239,0.285,0.014,600752,0.067,0.064,0.003,162.65,97721,906,0.149,0.242,0.000,2006700,1.04,20.81,0.000,0.028,0.002
610000,3454,1.338,0.025,9.39,287359,265881,3279,170,18052,4027,1538334.9,623.1,0.592,0.114,0.083,0.105,0.105,517,5.39,3.42,0.12,1.34,0.06,0.91,0.09,0.88,5.13,2.82,0.01,0.09,0.004,0.045,341,0.208,0.877,0.001,0.000,0.122,273034,239171,11,0.591,0.009,0.018,444576,0.079,0.068,0.004,162.65,102815,935,0.155,0.265,0.000,1802026,1.05,20.77,0.000,0.025,0.005
620000,3475,1.344,0.025,9.16,289266,266876,3523,53,18793,2547,1543912.4,286.2,0.595,0.116,0.085,0.101,0.102,569,5.27,3.56,0.10,1.20,0.09,1.00,0.08,0.92,4.99,2.81,0.00,0.09,0.008,0.071,356,0.200,0.865,0.000,0.000,0.135,275495,245155,8,0.507,0.125,0.015,480173,0.082,0.066,0.003,162.53,97929,815,0.112,0.340,0.000,1725105,1.04,20.94,0.000,0.029,0.001
630000,3520,1.324,0.022,9.01,295714,273252,3591,163,18663,4936,1491780.5,788.4,0.633,0.104,0.076,0.092,0.094,573,5.30,3.66,0.10,1.15,0.07,0.72,0.11,1.10,5.02,3.05,0.00,0.08,0.007,0.070,403,0.208,0.849,0.002,0.000,0.149,282207,253716,10,0.509,0.004,0.019,555530,0.062,0.062,0.003,162.46,104189,945,0.160,0.196,0.000,1704638,1.04,20.90,0.000,0.074,0.001
640000,3425,1.359,0.025,9.55,300645,278056,3869,54,18761,2857,1562641.1,283.1,0.639,0.103,0.075,0.090,0.093,580,5.50,3.70,0.13,1.48,0.06,0.84,0.11,1.05,5.20,2.98,0.00,0.04,0.005,0.061,392,0.152,0.881,0.002,0.000,0.116,287153,258804,9,0.391,0.197,0.020,675715,0.049,0.069,0.004,162.48,105969,835,0.099,0.315,0.000,1515742,1.05,20.62,0.000,0.027,0.001
650000,3445,1.325,0.023,9.59,293789,271058,3402,1029,18280,26669,1594111.2,5337.3,0.615,0.103,0.073,0.105,0.104,547,5.47,3.65,0.17,1.77,0.09,0.86,0.03,0.33,5.18,2.90,0.01,0.15,0.009,0.078,363,0.105,0.867,0.000,0.000,0.132,281496,246449,9,0.352,0.031,0.011,577126,0.078,0.063,0.003,162.46,98199,515,0.200,0.190,0.000,1776154,1.06,20.58,0.000,0.027,0.001
660000,3413,1.320,0.018,9.57,314640,291530,3343,399,19400,12951,1620203.0,2665.8,0.632,0.103,0.075,0.093,0.097,563,6.06,3.80,0.18,1.74,0.15,1.17,0.05,0.73,5.68,2.99,0.01,0.16,0.016,0.105,403,0.093,0.806,0.001,0.000,0.193,302891,272522,8,0.424,0.029,0.008,496586,0.075,0.056,0.002,162.65,108647,682,0.206,0.180,0.000,1526936,1.06,19.63,0.000,0.017,0.002
670000,3299,1.357,0.021,9.84,351518,327690,3948,35,19959,3524,1651303.4,307.6,0.686,0.084,0.063,0.084,0.083,546,6.18,3.71,0.28,1.95,0.10,0.77,0.07,1.11,5.74,2.62,0.01,0.12,0.013,0.085,409,0.116,0.845,0.003,0.000,0.151,341843,316799,10,0.468,0.026,0.012,455683,0.072,0.058,0.002,162.68,119163,717,0.087,0.486,0.000,1498361,1.11,19.64,0.000,0.038,0.005
680000,3379,1.322,0.022,10.24,283654,263150,3513,23,16888,2774,1611217.4,311.4,0.573,0.125,0.095,0.103,0.104,578,5.66,3.11,0.14,1.34,0.09,1.10,0.06,0.90,5.37,2.34,0.01,0.14,0.008,0.067,324,0.084,0.869,0.001,0.000,0.131,272125,237014,8,0.315,0.023,0.012,407706,0.100,0.056,0.002,162.68,100051,883,0.112,0.174,0.000,1914715,1.05,20.06,0.000,0.022,0.003
690000,3449,1.344,0.021,9.82,272413,252090,3368,45,16840,2366,1600564.0,331.7,0.537,0.130,0.094,0.117,0.121,587,5.57,3.41,0.16,1.79,0.10,0.86,0.04,0.76,5.28,2.42,0.00,0.09,0.011,0.080,316,0.087,0.865,0.001,0.000,0.134,258849,220652,10,0.295,0.005,0.005,411911,0.119,0.059,0.002,162.76,93865,567,0.140,0.289,0.000,1910180,1.06,20.23,0.000,0.014,0.001
700000,3440,1.333,0.023,9.64,273097,252034,3505,117,17450,3846,1565182.9,637.1,0.565,0.116,0.086,0.117,0.116,560,5.32,3.31,0.15,1.59,0.04,0.66,0.06,0.88,5.07,2.54,0.00,0.04,0.004,0.052,306,0.137,0.878,0.000,0.000,0.122,261416,224450,10,0.397,0.123,0.013,268022,0.132,0.068,0.003,162.67,92468,980,0.166,0.222,0.000,2049570,1.06,20.69,0.000,0.038,0.001
710000,3452,1.341,0.020,9.00,316985,293259,3653,61,20000,3426,1587759.0,509.2,0.653,0.088,0.064,0.098,0.096,572,5.36,3.24,0.07,0.84,0.04,0.56,0.09,1.13,5.16,2.74,0.00,0.09,0.003,0.047,326,0.107,0.840,0.001,0.000,0.159,306004,276441,9,0.570,0.000,0.017,528179,0.080,0.063,0.003,162.62,105123,603,0.149,0.361,0.001,1862304,1.03,20.66,0.000,0.053,0.001
720000,3459,1.327,0.020,9.62,304869,281034,3964,141,19723,4403,1604720.5,862.8,0.630,0.088,0.063,0.111,0.107,564,5.43,3.46,0.09,0.98,0.04,0.66,0.06,0.70,5.24,3.07,0.01,0.16,0.005,0.056,345,0.137,0.844,0.000,0.000,0.156,293790,261063,9,0.367,0.002,0.020,628810,0.058,0.056,0.002,162.71,109048,591,0.196,0.206,0.000,2137488,1.04,20.38,0.000,0.025,0.001
730000,3485,1.332,0.022,9.61,315687,290163,3836,36,21626,2186,1559680.0,323.8,0.641,0.084,0.056,0.110,0.108,583,5.17,3.32,0.11,1.26,0.04,0.69,0.06,0.76,4.96,2.71,0.00,0.08,0.004,0.047,329,0.116,0.850,0.001,0.000,0.149,302672,271593,10,0.341,0.010,0.010,485277,0.086,0.066,0.003,162.66,112443,1222,0.148,0.222,0.000,1645321,1.04,20.90,0.000,0.020,0.001
740000,3474,1.306,0.022,9.76,319853,293596,3877,38,22353,2088,1553064.2,372.4,0.652,0.080,0.054,0.106,0.107,574,5.46,3.71,0.13,1.64,0.03,0.37,0.05,0.70,5.26,3.23,0.00,0.06,0.003,0.047,338,0.117,0.840,0.000,0.000,0.159,307030,279681,8,0.331,0.299,0.013,461478,0.110,0.061,0.003,162.73,113992,1167,0.178,0.158,0.000,1619937,1.05,20.68,0.000,0.037,0.001
750000,3456,1.328,0.027,10.30,285395,261436,3395,25,20557,1580,1579262.9,103.2,0.575,0.113,0.080,0.115,0.117,555,5.39,3.52,0.08,1.10,0.03,0.59,0.05,0.75,5.23,3.11,0.00,0.02,0.003,0.045,291,0.127,0.893,0.000,0.000,0.107,270943,238065,8,0.402,0.010,0.007,264299,0.130,0.068,0.003,162.68,103940,857,0.065,0.080,0.000,2055004,1.03,20.99,0.000,0.026,0.000
760000,3488,1.330,0.024,10.19,280011,256374,3252,33,20320,1647,1483988.8,70.6,0.589,0.114,0.083,0.107,0.107,594,5.10,3.27,0.06,0.83,0.03,0.62,0.04,0.75,4.97,2.95,0.00,0.13,0.002,0.037,282,0.190,0.878,0.000,0.000,0.122,265548,235409,8,0.463,0.046,0.009,278192,0.121,0.064,0.003,162.58,102362,563,0.043,0.273,0.000,2001993,1.02,21.36,0.000,0.034,0.001
770000,3437,1.342,0.028,10.50,280094,257089,3474,17,19565,1442,1545293.5,85.0,0.572,0.114,0.082,0.113,0.119,542,5.37,3.69,0.07,1.04,0.04,0.60,0.07,1.03,5.19,3.06,0.00,0.08,0.003,0.049,271,0.158,0.881,0.000,0.000,0.118,264498,227633,10,0.421,0.011,0.008,290274,0.110,0.068,0.003,162.62,109357,888,0.059,0.294,0.000,2217112,1.02,21.03,0.000,0.009,0.001
780000,3362,1.335,0.027,10.71,267864,246435,3212,60,18232,2884,1563292.1,163.1,0.541,0.121,0.089,0.123,0.126,588,5.40,3.34,0.09,1.06,0.04,0.47,0.07,0.92,5.21,2.82,0.00,0.05,0.004,0.046,293,0.106,0.902,0.001,0.000,0.098,252379,213766,10,0.349,0.057,0.010,290273,0.119,0.071,0.004,162.68,103988,911,0.057,0.200,0.000,2642353,1.03,20.73,0.000,0.034,0.001
790000,3449,1.350,0.024,10.22,272726,250416,3373,23,18827,2223,1564081.4,158.2,0.540,0.119,0.087,0.126,0.128,590,5.44,3.53,0.12,1.31,0.05,0.68,0.05,0.82,5.21,2.88,0.00,0.07,0.005,0.060,306,0.140,0.883,0.001,0.000,0.116,256752,218715,9,0.551,0.084,0.011,491104,0.109,0.064,0.003,162.66,106072,719,0.071,0.304,0.000,2300232,1.04,20.81,0.000,0.023,0.001
800000,3373,1.350,0.028,10.80,276884,255701,3081,37,18141,2681,1601334.0,153.3,0.515,0.135,0.101,0.124,0.126,554,5.57,3.71,0.12,1.30,0.08,0.83,0.05,0.69,5.32,3.14,0.01,0.11,0.007,0.066,339,0.100,0.880,0.001,0.000,0.119,262103,222114,12,0.456,0.004,0.009,290631,0.137,0.075,0.004,162.76,105256,625,0.057,0.351,0.000,2833733,1.05,20.45,0.000,0.029,0.003
810000,3289,1.274,0.037,11.67,271073,249229,3292,634,18002,14545,1582320.5,3216.3,0.524,0.114,0.082,0.141,0.139,545,5.59,4.29,0.48,1.91,0.35,1.47,0.11,1.11,4.65,3.32,0.10,0.46,0.030,0.113,647,0.107,0.879,0.060,0.001,0.061,256869,215349,12,0.184,0.042,0.020,418762,0.119,0.109,0.013,162.81,106366,891,0.221,0.170,0.052,2723575,1.19,20.62,0.000,0.377,0.055
820000,3387,1.320,0.026,11.16,274500,252318,2605,1294,18185,38539,1588921.2,7660.2,0.555,0.109,0.077,0.135,0.125,591,5.41,3.16,0.17,1.25,0.03,0.48,0.03,0.34,5.19,2.73,0.00,0.14,0.003,0.041,328,0.187,0.899,0.004,0.000,0.097,261045,216628,12,0.402,0.027,0.010,780147,0.107,0.070,0.004,162.73,106506,522,0.199,0.143,0.000,3004155,1.07,20.48,0.000,0.015,0.001
830000,3481,1.299,0.025,10.56,270540,247911,3325,15,19195,1557,1535388.0,241.5,0.558,0.123,0.091,0.115,0.114,574,5.05,2.89,0.16,1.35,0.06,0.71,0.05,0.60,4.78,2.22,0.00,0.07,0.007,0.062,278,0.234,0.875,0.002,0.000,0.123,257228,222201,9,0.479,0.002,0.009,352674,0.122,0.072,0.004,162.63,110173,628,0.155,0.200,0.000,2663735,1.07,20.93,0.000,0.012,0.001
840000,3441,1.307,0.026,10.72,282425,258784,3784,6,19891,846,1531905.4,78.7,0.602,0.109,0.081,0.103,0.105,580,5.30,3.18,0.15,1.32,0.06,0.66,0.05,0.56,5.04,2.52,0.01,0.13,0.008,0.067,313,0.187,0.898,0.000,0.000,0.102,269183,241193,8,0.403,0.002,0.014,393899,0.107,0.068,0.004,162.56,113384,702,0.093,0.333,0.000,2042924,1.05,20.61,0.000,0.010,0.003
850000,3434,1.319,0.027,10.69,274321,252555,3360,16,18397,1069,1553712.0,159.0,0.560,0.115,0.082,0.120,0.122,547,5.33,3.19,0.11,1.19,0.09,0.82,0.06,0.89,5.07,2.65,0.00,0.10,0.010,0.078,314,0.208,0.891,0.001,0.000,0.108,259232,224633,8,0.392,0.001,0.014,444188,0.094,0.068,0.003,162.66,110014,610,0.149,0.250,0.000,2069789,1.05,20.63,0.000,0.015,0.001
860000,3485,1.298,0.025,10.54,279615,257151,3395,7,19011,953,1574975.1,139.7,0.552,0.113,0.081,0.126,0.127,606,5.13,2.69,0.09,1.22,0.06,0.63,0.06,0.66,4.93,2.14,0.00,0.09,0.008,0.070,274,0.234,0.887,0.000,0.000,0.113,264393,227072,8,0.403,0.046,0.014,438349,0.111,0.064,0.003,162.73,106321,289,0.147,0.429,0.000,2114719,1.04,20.86,0.000,0.005,0.001
870000,3469,1.319,0.027,10.20,282800,260753,3665,8,18390,781,1575252.6,91.7,0.566,0.104,0.077,0.126,0.127,614,5.10,2.81,0.11,1.32,0.05,0.56,0.02,0.37,4.92,2.24,0.00,0.15,0.006,0.057,280,0.166,0.891,0.000,0.000,0.109,268836,232544,11,0.411,0.024,0.007,346746,0.114,0.072,0.004,162.74,109065,1069,0.117,0.250,0.000,2086633,1.04,20.95,0.000,0.008,0.001
880000,3475,1.309,0.024,10.44,265903,244603,3250,67,17977,1583,1517199.8,358.3,0.531,0.133,0.100,0.118,0.118,624,5.10,2.91,0.11,1.13,0.05,0.53,0.07,0.93,4.87,2.33,0.00,0.08,0.005,0.056,306,0.152,0.911,0.002,0.000,0.087,252117,215290,11,0.349,0.014,0.016,554126,0.080,0.066,0.004,162.68,102523,1158,0.226,0.164,0.001,2300815,1.05,21.03,0.000,0.023,0.001
890000,3475,1.327,0.024,10.01,263249,240818,3544,44,18843,1461,1543333.6,201.9,0.546,0.131,0.097,0.114,0.112,647,5.15,3.00,0.11,1.19,0.07,0.78,0.05,0.83,4.92,2.39,0.00,0.02,0.008,0.069,301,0.140,0.879,0.000,0.000,0.120,250168,214915,11,0.453,0.000,0.009,404752,0.080,0.067,0.004,162.55,100941,884,0.138,0.227,0.000,2086186,1.04,20.91,0.000,0.009,0.000
900000,3346,1.326,0.030,10.99,269644,246747,3632,206,19188,3389,1555730.5,812.5,0.554,0.126,0.092,0.114,0.115,641,5.56,3.11,0.13,1.32,0.03,0.43,0.05,0.73,5.34,2.51,0.00,0.12,0.003,0.045,347,0.101,0.915,0.002,0.000,0.083,255645,219194,11,0.349,0.075,0.008,281619,0.095,0.071,0.004,162.53,102306,862,0.240,0.209,0.000,2157054,1.05,20.42,0.000,0.028,0.002
910000,3425,1.338,0.026,10.71,265994,243889,3249,59,18718,1881,1560470.0,295.9,0.534,0.124,0.087,0.125,0.130,686,5.40,3.36,0.10,1.39,0.06,0.71,0.06,0.89,5.17,2.65,0.00,0.08,0.007,0.066,308,0.114,0.896,0.000,0.000,0.104,250704,211590,10,0.364,0.171,0.009,282348,0.118,0.066,0.003,162.49,101154,716,0.157,0.305,0.000,2081625,1.04,20.67,0.000,0.012,0.001
920000,3410,1.336,0.027,10.32,270932,249084,3229,17,18617,1126,1557402.4,174.4,0.542,0.120,0.084,0.124,0.130,682,5.54,3.43,0.16,1.51,0.13,1.12,0.06,0.82,5.19,2.51,0.01,0.17,0.011,0.083,329,0.124,0.894,0.000,0.000,0.105,255177,216398,10,0.399,0.101,0.010,333911,0.094,0.068,0.003,162.57,100697,972,0.155,0.176,0.000,2199770,1.06,20.46,0.000,0.013,0.002
930000,3450,1.335,0.024,10.77,270604,249012,2966,36,18550,1944,1601832.6,256.8,0.512,0.133,0.096,0.129,0.130,682,5.51,3.24,0.15,1.44,0.07,0.97,0.08,1.22,5.21,2.37,0.00,0.09,0.006,0.065,309,0.105,0.874,0.001,0.000,0.125,256051,213830,12,0.389,0.132,0.015,388907,0.100,0.060,0.003,162.68,99602,760,0.132,0.111,0.000,2445983,1.06,20.49,0.000,0.022,0.002
940000,3476,1.352,0.024,10.73,269319,247609,3328,35,18321,1672,1583073.1,245.9,0.521,0.121,0.085,0.137,0.136,672,5.12,2.72,0.07,0.88,0.06,0.76,0.05,0.56,4.94,2.34,0.00,0.09,0.005,0.054,288,0.148,0.888,0.000,0.000,0.112,254151,211385,14,0.472,0.019,0.012,363423,0.116,0.062,0.003,162.76,101597,706,0.147,0.257,0.000,2609400,1.03,21.08,0.000,0.015,0.001
950000,3564,1.319,0.026,10.73,273429,250976,3769,11,18585,970,1574572.1,123.6,0.561,0.102,0.071,0.134,0.132,682,5.12,3.25,0.14,1.45,0.06,0.73,0.05,0.76,4.87,2.51,0.00,0.13,0.005,0.053,301,0.174,0.874,0.001,0.000,0.125,258494,221532,13,0.520,0.008,0.006,330587,0.101,0.064,0.002,162.75,102029,890,0.127,0.091,0.000,2124830,1.05,21.11,0.000,0.009,0.001
960000,3525,1.309,0.026,11.00,269709,247817,3750,9,18172,1036,1558309.0,179.8,0.558,0.107,0.076,0.130,0.128,721,5.11,2.83,0.11,1.18,0.04,0.98,0.03,0.39,4.93,2.23,0.00,0.11,0.003,0.045,274,0.132,0.897,0.003,0.000,0.100,255139,216756,13,0.471,0.007,0.007,283039,0.150,0.066,0.003,162.67,102235,866,0.174,0.333,0.000,2212231,1.05,21.09,0.000,0.008,0.001
970000,3528,1.338,0.026,10.33,269422,247853,3359,54,18153,3121,1563437.2,574.1,0.536,0.114,0.084,0.134,0.132,696,5.12,3.29,0.13,1.44,0.08,0.95,0.05,0.72,4.85,2.40,0.01,0.12,0.007,0.061,309,0.185,0.895,0.001,0.000,0.104,255206,214090,11,0.570,0.011,0.010,303458,0.149,0.066,0.003,162.75,102229,463,0.184,0.389,0.000,2695874,1.05,21.13,0.000,0.051,0.003
980000,3510,1.331,0.027,10.46,272929,251226,3405,46,18270,2487,1568090.1,433.5,0.553,0.114,0.081,0.125,0.126,737,5.00,2.80,0.13,1.31,0.05,0.92,0.04,0.94,4.77,2.12,0.00,0.06,0.004,0.048,303,0.195,0.884,0.000,0.000,0.115,257729,218724,13,0.570,0.001,0.008,285326,0.156,0.068,0.003,162.59,102360,846,0.174,0.283,0.000,2185548,1.06,21.14,0.000,0.013,0.003
990000,3490,1.316,0.024,10.49,274388,252839,3428,40,18101,1871,1576371.0,299.7,0.548,0.119,0.085,0.123,0.125,744,5.11,2.84,0.13,1.20,0.06,0.85,0.03,0.53,4.89,2.27,0.01,0.17,0.005,0.053,282,0.178,0.895,0.002,0.000,0.103,259215,222064,10,0.531,0.016,0.005,315969,0.154,0.061,0.002,162.66,105635,587,0.160,0.275,0.000,2295613,1.05,20.99,0.000,0.015,0.003
1000000,3550,1.304,0.026,10.29,272400,250727,3453,47,18113,1363,1558379.9,191.9,0.551,0.123,0.090,0.117,0.119,714,5.06,2.91,0.09,1.03,0.05,0.71,0.04,0.62,4.87,2.40,0.00,0.10,0.005,0.054,279,0.200,0.881,0.000,0.000,0.119,258334,221708,9,0.562,0.001,0.007,289540,0.136,0.067,0.004,162.67,103016,529,0.141,0.234,0.000,2226653,1.04,21.03,0.000,0.008,0.002
