step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
590000,3422,1.308,0.022,10.23,280955,261639,3378,6,15970,1204,1582377.1,147.9,0.536,0.131,0.139,0.096,0.098,473,5.64,4.12,0.11,1.13,0.31,2.04,0.23,1.24,4.98,2.59,0.02,0.32,0.019,0.102,385,0.090,0.874,0.001,0.000,0.125,266770,224679,17,0.331,0.011,0.110,2997020,0.011,0.064,0.003,162.48,99282,348,0.123,0.833,0.000,3372800,1.04,20.65,0.000,0.012,0.008
600000,3449,1.316,0.022,10.43,267389,246828,3557,15,16962,1168,1538976.2,126.2,0.538,0.137,0.142,0.092,0.092,478,5.43,3.61,0.05,0.62,0.22,1.63,0.20,1.07,4.96,2.55,0.01,0.16,0.015,0.091,365,0.096,0.896,0.001,0.000,0.103,253760,210000,16,0.292,0.011,0.088,3836244,0.008,0.068,0.004,162.40,90351,671,0.108,0.200,0.000,3978619,1.02,20.65,0.000,0.006,0.003
610000,3416,1.308,0.027,10.75,264523,244013,3349,17,17177,1279,1589872.8,153.9,0.504,0.154,0.160,0.091,0.091,487,5.58,3.57,0.12,0.97,0.14,1.17,0.22,1.23,5.11,2.73,0.00,0.10,0.011,0.087,379,0.113,0.902,0.001,0.000,0.097,250928,205537,15,0.278,0.004,0.087,2567921,0.012,0.085,0.008,162.50,91273,764,0.120,0.412,0.000,4504661,1.04,20.48,0.000,0.010,0.001
620000,3402,1.306,0.017,9.56,300581,277899,3416,21,19259,2471,1597137.2,360.7,0.588,0.125,0.131,0.077,0.078,508,5.75,3.96,0.07,0.74,0.31,2.02,0.25,1.42,5.12,2.67,0.01,0.20,0.019,0.106,419,0.141,0.820,0.001,0.000,0.178,289357,252179,13,0.328,0.017,0.075,3373582,0.010,0.058,0.003,162.54,98076,503,0.146,0.381,0.000,3677364,1.03,20.30,0.000,0.026,0.002
630000,3462,1.306,0.023,10.13,316562,292254,3996,3,20249,939,1570085.1,86.6,0.651,0.105,0.111,0.067,0.066,536,5.54,4.09,0.13,1.12,0.24,1.74,0.25,1.64,4.92,2.74,0.01,0.17,0.017,0.099,408,0.098,0.880,0.002,0.000,0.118,305630,276795,12,0.318,0.021,0.116,3740699,0.008,0.064,0.003,162.33,100459,670,0.092,0.333,0.000,2445894,1.05,20.67,0.000,0.004,0.003
640000,3444,1.305,0.024,11.02,266636,245583,3358,21,17692,1130,1615241.5,139.0,0.511,0.149,0.157,0.091,0.092,523,5.47,3.50,0.03,0.49,0.19,1.67,0.11,0.70,5.14,2.64,0.01,0.15,0.012,0.085,374,0.170,0.899,0.001,0.000,0.100,252324,211242,12,0.233,0.013,0.048,2626541,0.009,0.062,0.002,162.51,93608,1060,0.123,0.143,0.000,3653059,1.01,20.72,0.000,0.020,0.002
650000,3442,1.308,0.017,10.29,292733,269942,3146,19,19628,1401,1634453.5,156.5,0.544,0.135,0.142,0.088,0.091,446,5.85,3.92,0.08,0.92,0.22,1.65,0.09,0.82,5.46,3.12,0.01,0.19,0.016,0.096,403,0.168,0.860,0.001,0.000,0.139,279699,241469,11,0.342,0.021,0.021,1167612,0.018,0.050,0.002,162.56,103511,869,0.112,0.316,0.000,3113841,1.03,20.22,0.000,0.013,0.003
660000,3373,1.341,0.026,10.55,288242,266087,3325,46,18853,1722,1629060.9,256.6,0.546,0.129,0.137,0.093,0.095,493,5.64,3.56,0.08,0.80,0.23,1.87,0.13,0.93,5.20,2.44,0.01,0.25,0.016,0.090,391,0.180,0.886,0.001,0.000,0.112,274774,237370,11,0.293,0.021,0.033,959492,0.018,0.068,0.004,162.58,105387,696,0.149,0.326,0.001,3124993,1.03,20.28,0.000,0.024,0.003
670000,3413,1.306,0.025,10.38,287029,265283,3324,32,18350,1802,1629380.1,210.5,0.553,0.124,0.133,0.093,0.096,524,5.69,3.43,0.08,0.88,0.25,1.62,0.14,1.14,5.22,2.42,0.01,0.21,0.021,0.105,389,0.192,0.850,0.003,0.000,0.147,273305,237126,13,0.374,0.064,0.041,1079621,0.019,0.069,0.005,162.51,103403,681,0.117,0.281,0.000,2981842,1.03,20.21,0.000,0.009,0.002
680000,3448,1.296,0.021,10.45,292887,271244,3223,26,18359,1499,1619181.9,216.8,0.559,0.125,0.133,0.090,0.094,535,5.42,3.34,0.05,0.63,0.21,1.85,0.11,0.89,5.05,2.32,0.01,0.19,0.013,0.090,341,0.224,0.882,0.003,0.000,0.115,279638,242646,14,0.374,0.017,0.030,1094036,0.019,0.056,0.002,162.54,100926,882,0.145,0.077,0.000,3183551,1.02,20.48,0.000,0.017,0.002
690000,3430,1.308,0.019,9.56,299367,276161,3793,8,19423,1163,1581254.4,143.5,0.603,0.115,0.122,0.079,0.081,581,5.47,3.88,0.07,0.81,0.24,1.65,0.11,1.08,5.04,2.88,0.01,0.20,0.019,0.103,366,0.222,0.856,0.001,0.000,0.143,287566,253529,13,0.458,0.003,0.024,1087539,0.018,0.064,0.004,162.32,94262,804,0.123,0.125,0.000,2424315,1.03,20.53,0.000,0.008,0.003
700000,3416,1.312,0.023,10.28,283436,261575,3698,26,18151,1502,1573635.1,214.9,0.579,0.120,0.129,0.085,0.087,570,5.59,3.56,0.05,0.79,0.22,1.90,0.10,1.01,5.22,2.45,0.01,0.18,0.015,0.099,351,0.085,0.891,0.000,0.000,0.109,271478,235230,15,0.383,0.022,0.023,730655,0.023,0.066,0.004,162.33,89429,656,0.143,0.308,0.000,2535442,1.02,20.26,0.000,0.013,0.002
710000,3373,1.318,0.022,10.53,254127,235527,2929,768,14946,29285,1573981.6,6581.2,0.479,0.166,0.177,0.088,0.089,583,5.69,3.56,0.05,0.65,0.21,1.69,0.10,1.30,5.32,2.47,0.01,0.18,0.015,0.095,328,0.095,0.894,0.002,0.000,0.105,239811,194327,11,0.341,0.013,0.016,646697,0.027,0.054,0.002,162.54,84507,556,0.225,0.167,0.000,3472235,1.02,20.09,0.000,0.018,0.002
720000,3404,1.326,0.027,10.19,259222,240837,3113,5,15236,1042,1605892.0,124.3,0.492,0.154,0.163,0.094,0.096,600,5.56,3.34,0.06,0.76,0.24,1.66,0.10,0.92,5.16,2.32,0.01,0.13,0.016,0.090,334,0.082,0.882,0.001,0.000,0.117,244784,203056,10,0.379,0.036,0.024,798572,0.020,0.070,0.004,162.60,85301,518,0.119,0.200,0.000,3143926,1.02,20.33,0.000,0.006,0.004
730000,3337,1.323,0.024,11.01,254576,236059,3138,10,15436,991,1619025.5,85.1,0.472,0.165,0.177,0.092,0.093,573,5.73,3.29,0.08,0.89,0.22,1.51,0.08,0.89,5.36,2.40,0.01,0.27,0.018,0.098,359,0.065,0.907,0.001,0.000,0.092,240998,197763,12,0.297,0.079,0.018,636908,0.024,0.058,0.002,162.58,86721,737,0.086,0.300,0.000,3805139,1.03,20.16,0.000,0.013,0.004
740000,2676,1.478,0.030,11.42,232309,208536,1867,10891,11676,581640,1617039.0,88491.9,0.378,0.200,0.190,0.116,0.116,546,9.79,8.16,1.36,3.29,0.65,3.11,0.13,1.34,7.66,5.74,0.15,0.74,0.029,0.113,970,0.085,0.793,0.133,0.000,0.074,214454,149878,12,0.141,0.282,0.023,743444,0.052,0.074,0.003,162.65,89114,231,0.152,0.182,0.026,3756282,1.52,16.92,0.003,0.388,0.044
750000,3175,1.343,0.021,12.24,219080,202666,1288,4868,9759,296053,1645692.6,45699.0,0.277,0.197,0.208,0.156,0.161,489,6.68,3.51,0.14,0.99,0.19,1.13,0.12,1.16,6.22,2.66,0.00,0.09,0.016,0.088,413,0.115,0.902,0.005,0.000,0.094,203061,128472,9,0.181,0.021,0.031,1066243,0.094,0.050,0.001,162.88,89267,215,0.154,0.210,0.000,4418379,1.06,19.13,0.000,0.032,0.002
760000,3328,1.301,0.024,11.99,255051,238137,2151,120,14490,6224,1614591.9,1215.2,0.394,0.156,0.175,0.131,0.144,512,5.95,3.28,0.06,0.74,0.22,1.52,0.07,0.75,5.60,2.41,0.01,0.14,0.018,0.100,398,0.085,0.917,0.001,0.000,0.081,242223,185495,9,0.186,0.079,0.016,683501,0.035,0.057,0.002,162.90,101958,507,0.195,0.283,0.001,5128729,1.02,19.97,0.000,0.017,0.002
770000,3217,1.415,0.020,10.57,256669,236318,2172,2959,15331,84681,1642249.5,16811.3,0.469,0.151,0.172,0.100,0.106,550,7.01,4.85,0.07,0.60,0.51,2.63,0.16,1.05,6.27,3.65,0.01,0.12,0.033,0.129,539,0.081,0.845,0.004,0.000,0.151,242850,190013,12,0.327,0.007,0.035,1059638,0.031,0.055,0.002,162.46,101134,487,0.199,0.221,0.000,3358447,1.03,19.13,0.000,0.010,0.003
780000,3374,1.322,0.020,11.12,274085,254508,3101,227,16092,5273,1610433.6,1098.9,0.524,0.140,0.153,0.088,0.095,560,5.92,3.46,0.08,0.60,0.31,2.12,0.05,0.58,5.48,2.60,0.01,0.26,0.022,0.113,429,0.106,0.868,0.003,0.000,0.130,261719,220856,11,0.360,0.002,0.013,520756,0.033,0.059,0.003,162.64,105056,664,0.208,0.106,0.000,2653818,1.04,20.03,0.000,0.007,0.003
790000,3356,1.333,0.025,10.35,286653,266360,3443,8,16860,1456,1593937.6,255.6,0.566,0.129,0.139,0.078,0.087,537,5.97,3.88,0.11,0.90,0.39,2.02,0.20,1.15,5.26,2.91,0.01,0.20,0.031,0.132,451,0.113,0.840,0.004,0.000,0.156,275246,239815,10,0.414,0.086,0.079,1005031,0.022,0.068,0.004,162.52,111306,688,0.176,0.375,0.000,2296346,1.05,20.16,0.000,0.014,0.003
800000,3456,1.327,0.025,11.06,278602,257808,3372,7,17315,1049,1591647.9,118.4,0.539,0.141,0.152,0.081,0.088,502,5.39,3.00,0.06,0.63,0.21,1.49,0.11,0.98,5.01,2.27,0.00,0.11,0.019,0.107,362,0.149,0.887,0.001,0.000,0.112,266827,226020,14,0.315,0.017,0.025,1623007,0.019,0.063,0.003,162.57,108659,459,0.113,0.429,0.000,2488092,1.03,20.73,0.000,0.006,0.001
810000,3476,1.323,0.021,10.78,271852,250144,3558,13,18117,1004,1579124.4,163.6,0.533,0.150,0.159,0.075,0.082,601,5.25,3.10,0.05,0.65,0.22,1.47,0.08,0.88,4.90,2.45,0.00,0.06,0.019,0.100,345,0.164,0.898,0.001,0.000,0.101,260408,221333,12,0.370,0.039,0.026,980824,0.026,0.056,0.002,162.57,102108,674,0.163,0.385,0.000,2694661,1.02,20.94,0.000,0.005,0.001
820000,3311,1.334,0.019,10.54,286124,263148,3772,83,19286,7646,1569021.6,1683.8,0.573,0.140,0.147,0.067,0.073,594,6.27,4.31,0.09,1.07,0.33,2.02,0.16,1.27,5.69,3.35,0.00,0.12,0.026,0.121,425,0.135,0.842,0.002,0.000,0.156,274839,239950,14,0.448,0.005,0.031,984946,0.027,0.057,0.002,162.37,105682,805,0.220,0.265,0.000,2574598,1.04,19.73,0.000,0.016,0.002
830000,3434,1.321,0.019,10.36,290262,267745,3659,6,18729,915,1603451.8,139.1,0.564,0.135,0.143,0.076,0.082,587,5.52,3.58,0.12,1.53,0.23,1.54,0.09,0.87,5.08,2.66,0.00,0.09,0.020,0.107,389,0.170,0.857,0.002,0.000,0.141,279559,245126,13,0.483,0.001,0.021,804913,0.030,0.060,0.003,162.50,112578,299,0.152,0.167,0.000,2362073,1.05,20.70,0.000,0.012,0.002
840000,3432,1.299,0.022,10.24,303838,279948,3750,10,20132,851,1572922.9,98.0,0.607,0.119,0.125,0.073,0.077,582,5.53,3.41,0.04,0.55,0.21,1.47,0.10,1.16,5.19,2.87,0.00,0.09,0.018,0.109,396,0.152,0.845,0.001,0.000,0.154,293526,258941,10,0.520,0.074,0.019,793922,0.030,0.062,0.002,162.46,115377,856,0.115,0.300,0.000,2316452,1.02,20.47,0.000,0.009,0.002
850000,3381,1.356,0.023,10.73,297516,274466,3560,27,19514,1279,1597636.2,182.7,0.590,0.121,0.130,0.077,0.082,554,5.56,3.17,0.06,0.47,0.23,1.57,0.12,1.01,5.16,2.53,0.00,0.12,0.022,0.110,375,0.179,0.870,0.007,0.000,0.123,286411,250104,13,0.492,0.038,0.025,746557,0.034,0.064,0.003,162.44,112661,1161,0.143,0.185,0.000,2377977,1.03,20.28,0.000,0.009,0.001
860000,3497,1.308,0.020,10.89,268923,247171,3179,9,18448,1200,1574125.8,177.7,0.522,0.141,0.153,0.089,0.095,614,5.38,3.20,0.07,0.55,0.23,1.76,0.12,1.18,4.96,2.26,0.00,0.11,0.018,0.102,326,0.180,0.886,0.009,0.000,0.105,257370,218158,14,0.374,0.152,0.022,813251,0.038,0.054,0.002,162.61,102187,1315,0.148,0.222,0.000,2982884,1.04,20.44,0.000,0.010,0.003
870000,3428,1.327,0.027,11.05,261145,240204,3234,30,17746,1551,1572980.8,300.1,0.507,0.149,0.159,0.090,0.095,616,5.42,2.97,0.04,0.61,0.26,1.83,0.08,0.78,5.04,2.20,0.00,0.13,0.020,0.105,318,0.133,0.900,0.002,0.000,0.097,247761,208712,11,0.457,0.047,0.022,797452,0.036,0.065,0.003,162.58,97824,821,0.194,0.367,0.001,3261293,1.02,20.33,0.000,0.013,0.001
880000,3432,1.318,0.025,11.10,268225,246056,3006,33,19126,1227,1617226.9,230.1,0.499,0.136,0.150,0.104,0.111,623,5.51,3.45,0.04,0.80,0.29,1.91,0.12,1.37,5.06,2.09,0.01,0.14,0.022,0.108,314,0.209,0.895,0.001,0.000,0.103,254975,215903,11,0.283,0.204,0.019,684632,0.042,0.055,0.001,162.65,98052,965,0.188,0.182,0.000,3069627,1.01,20.28,0.000,0.016,0.002
890000,3390,1.354,0.025,11.14,261636,239803,2699,91,19085,3177,1616902.9,728.5,0.487,0.136,0.155,0.107,0.115,601,5.61,3.24,0.02,0.42,0.34,2.18,0.12,0.77,5.14,2.12,0.00,0.11,0.026,0.117,372,0.174,0.887,0.000,0.000,0.113,249535,207999,12,0.454,0.000,0.037,1126173,0.037,0.062,0.003,162.75,100655,868,0.229,0.242,0.000,3247698,1.01,19.99,0.000,0.041,0.001
900000,3445,1.330,0.023,11.33,261292,239707,3067,78,18385,2451,1578756.5,597.5,0.519,0.125,0.141,0.103,0.111,551,5.63,3.59,0.04,0.59,0.29,1.93,0.14,1.11,5.16,2.55,0.00,0.08,0.020,0.103,358,0.151,0.894,0.002,0.000,0.104,250560,211577,12,0.337,0.004,0.033,1142501,0.035,0.056,0.002,162.67,105415,933,0.244,0.282,0.000,3047069,1.01,20.17,0.000,0.016,0.002
910000,3498,1.300,0.022,11.67,262310,239676,3277,237,19067,4292,1556101.9,1129.0,0.550,0.117,0.132,0.090,0.111,589,5.42,3.39,0.02,0.33,0.29,2.29,0.09,0.90,5.02,2.25,0.01,0.17,0.019,0.110,343,0.165,0.905,0.000,0.000,0.094,252448,214898,15,0.349,0.030,0.021,891321,0.034,0.054,0.002,162.77,103534,853,0.263,0.232,0.000,3134091,1.01,20.44,0.000,0.031,0.001
920000,3432,1.322,0.018,11.59,257724,235429,3209,189,18963,3833,1589236.5,848.3,0.523,0.112,0.128,0.108,0.129,591,5.79,3.93,0.07,1.19,0.28,2.12,0.15,1.79,5.29,2.28,0.01,0.19,0.018,0.105,373,0.166,0.875,0.002,0.000,0.123,249128,207509,15,0.363,0.062,0.026,771620,0.036,0.046,0.001,162.86,102138,723,0.221,0.317,0.000,3262215,1.02,20.13,0.000,0.034,0.003
930000,3383,1.348,0.021,11.73,280029,257005,3529,110,19434,3518,1589669.1,731.8,0.574,0.098,0.110,0.101,0.117,602,5.58,3.58,0.06,0.85,0.28,2.22,0.10,1.16,5.15,2.40,0.00,0.02,0.019,0.108,330,0.168,0.889,0.003,0.000,0.108,273102,237706,12,0.336,0.170,0.019,791622,0.027,0.054,0.001,162.85,111247,1027,0.208,0.245,0.000,3192463,1.03,20.29,0.000,0.019,0.001
940000,3476,1.334,0.021,11.43,267323,245192,3893,42,18103,1901,1539773.5,267.7,0.578,0.112,0.123,0.086,0.102,625,5.36,3.49,0.04,0.69,0.16,1.20,0.14,1.29,5.01,2.74,0.00,0.08,0.014,0.085,316,0.170,0.892,0.002,0.000,0.106,260713,226768,10,0.279,0.099,0.034,899761,0.023,0.058,0.002,162.79,102344,885,0.141,0.310,0.000,3278636,1.02,20.67,0.000,0.020,0.002
950000,3509,1.317,0.018,10.79,288626,263928,4125,35,20505,2202,1541404.2,301.0,0.621,0.106,0.115,0.074,0.084,580,5.46,3.30,0.04,0.58,0.20,1.59,0.13,1.12,5.09,2.69,0.00,0.14,0.016,0.106,356,0.168,0.839,0.001,0.000,0.160,282053,253022,10,0.509,0.164,0.028,1055080,0.019,0.051,0.001,162.65,108612,1133,0.137,0.286,0.000,3331157,1.02,20.49,0.000,0.009,0.001
960000,3409,1.350,0.023,11.92,255839,234492,3344,64,18039,2839,1551820.0,583.1,0.519,0.125,0.140,0.102,0.114,623,5.57,3.22,0.05,0.67,0.16,1.50,0.14,1.11,5.22,2.56,0.01,0.16,0.011,0.080,347,0.158,0.896,0.001,0.000,0.103,247479,209511,14,0.262,0.014,0.032,1016369,0.025,0.059,0.002,162.82,101108,635,0.205,0.125,0.000,3753901,1.02,20.25,0.000,0.024,0.002
970000,3401,1.334,0.023,12.43,251452,232457,3404,36,15563,1286,1559500.9,197.2,0.521,0.121,0.136,0.104,0.118,702,5.62,3.06,0.02,0.35,0.11,1.02,0.13,1.15,5.37,2.67,0.00,0.14,0.010,0.076,294,0.133,0.908,0.001,0.000,0.092,242638,205942,10,0.226,0.001,0.023,872777,0.031,0.054,0.002,162.78,96211,1277,0.153,0.083,0.000,3207969,1.01,20.19,0.000,0.008,0.001
980000,3363,1.340,0.021,12.36,245719,228134,3100,107,14416,3281,1581614.0,746.6,0.477,0.132,0.152,0.112,0.127,683,5.53,2.93,0.06,0.53,0.15,1.35,0.11,0.98,5.21,2.31,0.01,0.14,0.012,0.080,364,0.149,0.909,0.007,0.000,0.084,236489,196670,11,0.187,0.053,0.032,1493300,0.022,0.052,0.002,162.82,96324,785,0.228,0.271,0.001,3426060,1.02,20.30,0.000,0.073,0.006
990000,3422,1.361,0.022,11.91,249000,230882,3326,84,14649,4807,1563375.2,988.9,0.492,0.129,0.148,0.109,0.122,650,5.51,3.42,0.05,0.54,0.15,1.49,0.17,1.42,5.13,2.63,0.01,0.18,0.012,0.079,353,0.139,0.892,0.002,0.000,0.106,240149,201828,10,0.303,0.056,0.039,1094865,0.026,0.055,0.002,162.81,100292,513,0.206,0.250,0.000,3317014,1.02,20.50,0.000,0.019,0.004
1000000,3467,1.350,0.018,11.25,255798,236665,3670,73,15345,3078,1564128.0,427.3,0.521,0.133,0.148,0.094,0.105,634,5.52,3.76,0.07,0.88,0.24,1.57,0.29,1.80,4.91,2.74,0.01,0.18,0.021,0.100,383,0.144,0.873,0.004,0.000,0.123,249369,212301,10,0.406,0.032,0.066,1266751,0.022,0.053,0.002,162.77,101188,869,0.139,0.315,0.000,3887907,1.03,20.42,0.000,0.017,0.003
