step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3564,1.306,0.024,11.67,313605,294570,3537,98,15397,2861,1577918.4,522.8,0.706,0.080,0.073,0.078,0.063,339,5.22,2.77,0.18,1.68,0.01,0.27,0.02,0.37,5.02,2.12,0.00,0.00,0.000,0.013,278,0.236,0.849,0.000,0.000,0.150,303730,265049,17,0.304,0.081,0.004,442107,0.110,0.069,0.003,162.89,136883,683,0.183,0.224,0.000,2210567,1.07,21.06,0.000,0.014,0.000
610000,3471,1.352,0.024,11.29,286441,268439,3660,9,14426,1282,1589574.5,161.8,0.659,0.092,0.084,0.089,0.076,403,5.45,2.75,0.10,0.89,0.01,0.12,0.04,0.70,5.29,2.44,0.00,0.00,0.001,0.019,295,0.197,0.853,0.000,0.000,0.146,274803,229679,11,0.335,0.178,0.010,294946,0.166,0.065,0.002,162.89,120708,721,0.126,0.222,0.000,2200929,1.05,20.97,0.000,0.004,0.000
620000,3439,1.315,0.019,11.40,318796,299002,3491,168,16167,4013,1589185.2,739.5,0.691,0.085,0.077,0.075,0.071,355,5.84,3.11,0.17,1.34,0.03,0.28,0.06,0.84,5.58,2.79,0.00,0.03,0.003,0.025,363,0.143,0.814,0.001,0.000,0.186,307527,264961,12,0.532,0.038,0.013,379445,0.134,0.057,0.002,162.97,137158,650,0.184,0.286,0.000,1756326,1.10,20.73,0.000,0.011,0.000
630000,3524,1.296,0.025,11.26,295844,277172,3769,3,14815,1184,1599961.8,155.0,0.667,0.092,0.084,0.086,0.070,377,5.39,2.92,0.14,1.67,0.02,0.43,0.03,0.59,5.19,2.33,0.00,0.12,0.002,0.031,288,0.282,0.866,0.002,0.000,0.132,284923,237519,12,0.255,0.049,0.007,368232,0.145,0.065,0.002,162.95,124296,490,0.131,0.333,0.000,2334087,1.06,20.98,0.000,0.014,0.001
640000,3500,1.315,0.023,11.18,272215,255526,3259,16,13438,1355,1592793.1,111.2,0.615,0.109,0.098,0.098,0.080,437,5.31,2.68,0.12,1.34,0.01,0.24,0.03,0.44,5.14,2.35,0.00,0.05,0.001,0.019,292,0.242,0.873,0.001,0.000,0.126,258874,212849,11,0.425,0.009,0.011,348001,0.143,0.064,0.003,162.95,111041,671,0.082,0.312,0.000,2507249,1.06,21.08,0.000,0.011,0.001
650000,3500,1.294,0.029,11.06,272689,255729,3450,5,13505,1304,1583946.9,211.7,0.617,0.108,0.099,0.097,0.080,414,5.36,2.97,0.12,1.40,0.03,0.46,0.05,0.61,5.16,2.42,0.00,0.12,0.002,0.028,297,0.185,0.884,0.001,0.000,0.115,258300,208079,11,0.315,0.097,0.013,311576,0.145,0.073,0.003,162.93,109124,94,0.162,0.800,0.000,2470314,1.05,21.04,0.000,0.015,0.001
660000,3486,1.312,0.026,10.75,276880,260054,3160,12,13668,1656,1594489.0,181.2,0.615,0.109,0.099,0.094,0.083,426,5.45,3.21,0.15,1.89,0.01,0.19,0.03,0.32,5.26,2.64,0.00,0.00,0.001,0.018,308,0.179,0.889,0.001,0.000,0.110,263115,211143,13,0.233,0.009,0.016,549893,0.143,0.069,0.004,162.93,112186,398,0.109,0.667,0.000,2577136,1.06,20.98,0.000,0.010,0.000
670000,3560,1.269,0.023,11.26,268180,252643,2846,12,12605,1482,1582255.2,168.6,0.600,0.110,0.099,0.105,0.087,444,5.30,2.61,0.07,1.02,0.03,0.54,0.06,0.61,5.14,2.21,0.00,0.11,0.002,0.031,287,0.197,0.860,0.001,0.000,0.139,255165,205743,13,0.288,0.010,0.025,937160,0.114,0.062,0.003,162.89,107726,513,0.114,0.500,0.000,2874820,1.03,21.03,0.000,0.007,0.001
680000,3492,1.304,0.025,11.05,297962,280654,3299,24,14053,1919,1590290.4,236.1,0.645,0.101,0.090,0.088,0.076,403,5.51,3.12,0.18,1.68,0.03,0.45,0.05,0.59,5.26,2.52,0.00,0.14,0.003,0.046,351,0.150,0.837,0.002,0.000,0.161,286100,241967,15,0.210,0.029,0.014,612373,0.095,0.067,0.003,162.93,121584,727,0.123,0.292,0.000,2761308,1.08,20.87,0.000,0.018,0.001
690000,3505,1.291,0.024,11.06,324827,305513,3408,9,15884,1137,1612896.4,82.1,0.684,0.088,0.081,0.078,0.069,380,5.31,2.98,0.13,1.71,0.02,0.36,0.07,0.85,5.09,2.19,0.00,0.08,0.003,0.035,314,0.221,0.868,0.001,0.000,0.131,313907,275811,13,0.281,0.029,0.022,530559,0.117,0.065,0.002,162.91,136166,216,0.072,0.444,0.000,2536507,1.04,20.92,0.000,0.015,0.000
700000,3492,1.282,0.026,11.01,321062,303128,3389,4,14554,1103,1589039.5,102.1,0.686,0.083,0.077,0.081,0.073,373,5.44,3.02,0.15,1.33,0.03,0.32,0.07,0.69,5.20,2.43,0.00,0.04,0.003,0.037,362,0.194,0.854,0.002,0.000,0.144,309631,269105,18,0.361,0.045,0.021,612577,0.112,0.065,0.002,162.82,135662,67,0.093,0.750,0.000,2774395,1.06,20.69,0.000,0.008,0.001
710000,3470,1.298,0.028,10.97,268042,252487,3168,7,12402,2431,1598905.8,446.0,0.612,0.108,0.099,0.094,0.087,468,5.42,2.69,0.12,1.30,0.05,0.74,0.04,0.66,5.20,2.17,0.00,0.02,0.005,0.052,317,0.204,0.880,0.001,0.000,0.118,254568,210094,13,0.218,0.023,0.008,512340,0.126,0.068,0.003,162.89,110516,815,0.183,0.000,0.000,2621391,1.06,20.90,0.000,0.011,0.001
720000,3486,1.290,0.034,11.17,273566,257590,3045,13,12902,1421,1586572.6,198.8,0.599,0.113,0.104,0.096,0.087,457,5.36,3.07,0.14,1.70,0.03,0.45,0.03,0.39,5.16,2.52,0.00,0.06,0.002,0.035,327,0.217,0.864,0.001,0.000,0.135,258335,211045,14,0.378,0.025,0.009,387686,0.148,0.082,0.006,162.93,113880,954,0.140,0.231,0.000,2479289,1.05,20.85,0.000,0.011,0.001
730000,3465,1.280,0.030,11.11,269622,253532,3064,5,13042,812,1569338.6,88.1,0.588,0.116,0.112,0.095,0.089,451,5.44,3.18,0.11,1.10,0.02,0.60,0.07,0.84,5.24,2.76,0.00,0.00,0.001,0.025,328,0.154,0.891,0.001,0.000,0.108,252446,203655,16,0.268,0.051,0.014,472992,0.147,0.072,0.004,162.89,113259,57,0.108,0.600,0.000,2351392,1.05,21.02,0.000,0.008,0.000
740000,3409,1.327,0.028,11.27,261540,246730,2774,171,11921,14685,1564192.2,3295.2,0.579,0.114,0.107,0.105,0.095,460,5.63,3.24,0.22,1.66,0.13,0.70,0.05,0.55,5.23,2.71,0.06,0.38,0.015,0.075,503,0.138,0.850,0.051,0.001,0.099,245768,197627,16,0.238,0.185,0.013,448602,0.162,0.070,0.003,162.89,110141,588,0.224,0.281,0.009,2549617,1.10,20.51,0.000,0.213,0.026
750000,3458,1.334,0.023,11.28,254699,241134,2677,324,10515,39339,1577225.5,8355.6,0.579,0.116,0.110,0.103,0.093,434,5.57,2.65,0.16,1.25,0.04,0.42,0.02,0.26,5.35,2.27,0.02,0.22,0.006,0.054,441,0.177,0.855,0.011,0.000,0.134,241202,191797,19,0.288,0.080,0.009,368824,0.139,0.059,0.002,162.85,107616,614,0.212,0.278,0.001,2747686,1.07,20.71,0.000,0.110,0.008
760000,3422,1.321,0.024,11.14,248618,233476,2945,276,11957,45179,1563770.4,8632.0,0.594,0.106,0.100,0.103,0.097,492,5.82,3.15,0.21,1.58,0.11,0.71,0.06,0.82,5.44,2.60,0.05,0.35,0.012,0.070,601,0.112,0.847,0.041,0.001,0.111,236141,183648,17,0.214,0.117,0.015,361345,0.131,0.067,0.003,162.79,103840,545,0.191,0.373,0.004,2749691,1.09,20.40,0.000,0.203,0.022
770000,3420,1.293,0.022,11.24,264866,245449,3156,254,16009,39643,1601456.8,6536.4,0.598,0.111,0.104,0.092,0.095,491,5.69,3.14,0.20,1.13,0.14,0.80,0.02,0.42,5.33,2.69,0.06,0.40,0.016,0.081,553,0.110,0.846,0.044,0.001,0.109,252736,200037,17,0.345,0.064,0.005,281409,0.117,0.063,0.002,162.87,108323,460,0.165,0.421,0.005,2927168,1.09,20.58,0.000,0.187,0.028
780000,3456,1.284,0.023,11.13,262084,241034,3052,221,17741,33231,1596727.5,5539.5,0.595,0.108,0.102,0.095,0.099,505,5.58,3.51,0.21,2.00,0.05,0.39,0.03,0.75,5.29,2.69,0.01,0.18,0.006,0.046,449,0.139,0.876,0.013,0.001,0.110,248755,201679,14,0.356,0.026,0.006,206895,0.143,0.060,0.002,162.85,105525,395,0.167,0.475,0.002,2914545,1.09,20.76,0.001,0.069,0.007
790000,3478,1.282,0.020,11.37,287188,265009,3124,168,18865,9043,1598089.0,1732.4,0.605,0.106,0.103,0.091,0.095,479,5.53,2.89,0.17,1.59,0.03,0.38,0.03,0.37,5.30,2.41,0.00,0.08,0.003,0.039,407,0.154,0.860,0.002,0.000,0.138,274703,224841,11,0.263,0.027,0.010,242023,0.121,0.055,0.002,162.91,115935,563,0.192,0.280,0.000,2951031,1.07,20.78,0.000,0.031,0.001
800000,3490,1.272,0.018,11.40,309266,286526,3189,6,19533,1986,1592890.5,122.2,0.626,0.102,0.095,0.085,0.092,404,5.49,3.25,0.21,2.04,0.04,0.51,0.02,0.33,5.22,2.48,0.00,0.08,0.005,0.056,402,0.213,0.845,0.001,0.000,0.154,296281,244839,10,0.329,0.040,0.008,297409,0.133,0.050,0.001,162.97,129927,1020,0.062,0.333,0.000,2824978,1.08,20.97,0.000,0.013,0.003
810000,3455,1.285,0.024,11.05,272595,251773,2917,17,17923,1619,1629018.2,166.4,0.547,0.129,0.124,0.097,0.103,517,5.38,2.50,0.11,1.13,0.03,0.41,0.03,0.49,5.20,2.19,0.00,0.00,0.003,0.044,364,0.146,0.900,0.000,0.000,0.100,257463,207940,13,0.185,0.111,0.012,290092,0.111,0.058,0.002,162.95,111009,766,0.103,0.294,0.000,2903734,1.05,21.04,0.000,0.017,0.000
820000,3521,1.260,0.021,11.26,275650,254947,2949,5,17683,1566,1609291.5,133.6,0.575,0.119,0.112,0.098,0.095,519,5.22,2.52,0.07,0.92,0.03,0.45,0.03,0.43,5.09,2.27,0.00,0.05,0.003,0.041,360,0.188,0.894,0.001,0.000,0.105,261599,218117,14,0.331,0.033,0.007,261770,0.112,0.058,0.002,162.92,112271,54,0.085,0.400,0.000,2912660,1.03,21.30,0.000,0.014,0.000
830000,3446,1.282,0.019,11.32,306865,280896,3386,22,22636,1008,1618385.5,148.9,0.653,0.089,0.081,0.088,0.089,474,5.57,3.33,0.17,1.77,0.02,0.40,0.03,0.48,5.36,2.63,0.00,0.12,0.002,0.030,418,0.172,0.853,0.001,0.000,0.146,295496,259552,14,0.348,0.001,0.008,227767,0.107,0.051,0.001,162.96,126398,843,0.148,0.318,0.000,2871182,1.07,21.05,0.000,0.009,0.000
840000,3477,1.289,0.021,11.37,300982,276168,3460,16,21307,1322,1616584.8,152.8,0.624,0.109,0.101,0.082,0.085,478,5.40,3.02,0.13,1.17,0.02,0.26,0.07,0.76,5.19,2.59,0.00,0.03,0.002,0.024,388,0.173,0.866,0.000,0.000,0.134,287188,251707,12,0.383,0.014,0.013,330898,0.099,0.057,0.001,162.95,127114,659,0.116,0.500,0.000,2817805,1.05,20.99,0.000,0.016,0.000
850000,3441,1.244,0.023,11.45,302097,277515,3386,17,21215,949,1612122.0,115.9,0.616,0.111,0.105,0.082,0.086,451,5.47,3.65,0.15,1.68,0.02,0.55,0.04,0.75,5.24,3.03,0.00,0.09,0.002,0.034,343,0.215,0.863,0.000,0.000,0.137,288031,252732,14,0.435,0.014,0.009,601743,0.121,0.060,0.002,162.96,127016,522,0.122,0.412,0.000,3010152,1.06,21.00,0.001,0.009,0.001
860000,3421,1.285,0.023,11.47,330565,307966,3454,1,19164,859,1599231.4,86.6,0.661,0.101,0.094,0.074,0.069,427,5.67,3.77,0.24,2.33,0.03,0.59,0.04,0.50,5.36,2.80,0.00,0.02,0.002,0.032,408,0.134,0.832,0.001,0.000,0.167,316169,285934,16,0.395,0.018,0.013,863762,0.099,0.060,0.002,162.97,143562,31,0.101,1.000,0.000,2250236,1.09,20.79,0.001,0.011,0.000
870000,3511,1.270,0.022,11.47,323355,300860,3236,9,19160,1051,1609372.9,131.3,0.647,0.105,0.099,0.076,0.073,445,5.25,2.96,0.19,1.55,0.04,0.64,0.07,0.66,4.96,2.25,0.00,0.12,0.003,0.044,373,0.145,0.855,0.002,0.000,0.143,308536,277728,11,0.425,0.010,0.021,660054,0.069,0.062,0.003,162.91,139500,1475,0.125,0.333,0.000,2285814,1.08,21.27,0.000,0.010,0.001
880000,3555,1.275,0.022,11.37,298450,276658,3294,44,18410,2194,1601945.5,268.1,0.619,0.111,0.104,0.085,0.081,484,5.31,2.56,0.09,1.00,0.01,0.32,0.04,0.50,5.17,2.24,0.00,0.04,0.001,0.020,338,0.134,0.872,0.001,0.000,0.127,285214,243757,10,0.486,0.015,0.013,482364,0.080,0.059,0.002,162.95,126066,611,0.122,0.318,0.000,2598525,1.03,21.22,0.000,0.014,0.001
890000,3488,1.269,0.020,11.44,286041,263918,3654,2,18534,848,1617760.0,100.8,0.604,0.119,0.113,0.084,0.081,520,5.26,2.86,0.12,1.61,0.02,0.50,0.05,0.45,5.07,2.30,0.00,0.00,0.001,0.024,327,0.145,0.885,0.001,0.000,0.115,273329,221661,11,0.274,0.039,0.024,543903,0.069,0.049,0.000,163.00,117485,1123,0.119,0.000,0.000,2875772,1.05,21.39,0.000,0.006,0.000
900000,3480,1.282,0.019,11.45,283685,261897,3616,55,18125,3596,1609316.1,665.9,0.586,0.118,0.112,0.094,0.090,501,5.30,2.79,0.11,1.11,0.02,0.34,0.05,0.49,5.12,2.31,0.00,0.11,0.002,0.027,346,0.138,0.874,0.001,0.000,0.124,270136,214920,13,0.360,0.031,0.021,733914,0.073,0.051,0.001,163.02,113011,679,0.185,0.345,0.001,2982153,1.04,21.16,0.000,0.037,0.001
910000,3542,1.279,0.020,11.32,300322,278963,3728,39,17530,2149,1612006.4,366.6,0.619,0.107,0.101,0.087,0.086,548,5.28,2.50,0.10,0.86,0.01,0.14,0.07,0.55,5.11,2.06,0.00,0.06,0.001,0.021,296,0.178,0.866,0.002,0.000,0.132,287905,236520,13,0.344,0.041,0.032,740807,0.073,0.053,0.001,163.01,119333,500,0.171,0.410,0.000,3067482,1.04,21.23,0.000,0.008,0.001
920000,3454,1.291,0.026,11.22,277551,258362,3231,47,15999,2053,1599932.6,315.7,0.561,0.126,0.117,0.099,0.097,589,5.45,2.97,0.10,1.29,0.02,0.44,0.09,0.54,5.25,2.46,0.00,0.06,0.002,0.032,358,0.202,0.883,0.000,0.000,0.116,262064,216602,13,0.252,0.018,0.051,1363478,0.059,0.060,0.002,162.99,109056,472,0.154,0.489,0.000,2749944,1.04,21.21,0.001,0.014,0.001
930000,3459,1.274,0.023,11.14,280147,261113,2967,72,15990,2551,1609783.8,410.4,0.568,0.123,0.115,0.101,0.092,581,5.40,3.45,0.17,2.26,0.01,0.16,0.04,0.47,5.17,2.47,0.00,0.04,0.001,0.017,324,0.136,0.892,0.001,0.000,0.107,265102,220133,12,0.260,0.001,0.022,1042782,0.058,0.060,0.002,162.95,111082,813,0.161,0.250,0.000,2761886,1.06,21.22,0.001,0.007,0.001
940000,3235,1.341,0.026,11.17,247623,229799,1859,2780,13409,199586,1601659.2,30893.9,0.466,0.139,0.126,0.135,0.134,650,6.38,3.76,0.28,1.86,0.04,0.70,0.08,0.76,5.99,2.93,0.00,0.09,0.003,0.041,430,0.155,0.888,0.006,0.000,0.105,230887,170419,10,0.409,0.170,0.024,688487,0.125,0.064,0.002,162.83,99919,390,0.155,0.152,0.000,3427455,1.11,19.97,0.000,0.015,0.001
950000,3406,1.347,0.020,11.38,250358,233930,2318,2047,11892,105706,1594219.1,18003.1,0.546,0.127,0.115,0.112,0.099,643,5.96,3.15,0.48,1.50,0.05,0.56,0.02,0.34,5.41,2.41,0.01,0.14,0.004,0.040,402,0.158,0.868,0.008,0.000,0.123,235712,188713,12,0.597,0.018,0.007,610934,0.155,0.058,0.002,162.73,104143,419,0.170,0.164,0.000,2746993,1.19,20.15,0.000,0.026,0.003
960000,3083,1.390,0.023,11.35,253892,234309,1908,4822,13176,263812,1607116.9,42677.2,0.554,0.119,0.109,0.104,0.114,670,7.39,4.43,0.69,1.86,0.20,1.22,0.07,0.68,6.42,3.71,0.06,0.42,0.014,0.073,834,0.044,0.828,0.055,0.001,0.115,239577,193524,12,0.315,0.051,0.023,608097,0.116,0.062,0.002,162.47,107627,411,0.162,0.220,0.012,2990268,1.26,18.31,0.000,0.377,0.022
970000,3338,1.330,0.018,11.18,282181,261137,2473,1197,17119,63882,1615506.0,11191.5,0.602,0.118,0.110,0.085,0.084,575,6.35,3.64,0.48,2.07,0.06,0.54,0.07,0.72,5.73,2.88,0.00,0.13,0.008,0.047,561,0.112,0.823,0.007,0.000,0.170,270126,224502,17,0.325,0.102,0.031,1180020,0.095,0.053,0.002,162.83,121265,422,0.175,0.254,0.000,2326348,1.19,19.85,0.000,0.019,0.002
980000,3396,1.314,0.018,11.00,321726,297531,3226,51,20860,3054,1624028.2,455.9,0.662,0.109,0.105,0.068,0.057,563,5.94,3.66,0.23,1.96,0.07,0.69,0.03,0.43,5.60,2.93,0.00,0.05,0.008,0.046,472,0.150,0.822,0.001,0.000,0.177,309311,272744,11,0.430,0.011,0.008,520802,0.065,0.051,0.001,162.93,135076,552,0.149,0.471,0.000,2292550,1.09,20.64,0.000,0.027,0.000
990000,3304,1.311,0.014,10.73,367463,340326,3267,345,23617,9810,1601841.1,1651.1,0.723,0.089,0.085,0.057,0.047,511,6.35,3.94,0.27,2.24,0.06,0.34,0.06,0.61,5.96,3.29,0.00,0.07,0.007,0.037,606,0.057,0.769,0.005,0.000,0.225,356918,326578,10,0.386,0.009,0.018,538088,0.079,0.052,0.002,162.90,157238,862,0.168,0.272,0.000,2051268,1.11,20.28,0.000,0.094,0.001
1000000,3345,1.333,0.019,10.79,366340,338366,3715,72,24146,3314,1614665.1,538.4,0.736,0.086,0.082,0.050,0.046,499,6.11,3.87,0.21,1.98,0.10,0.82,0.06,0.62,5.74,3.07,0.01,0.21,0.011,0.051,503,0.139,0.813,0.003,0.000,0.184,356526,327044,11,0.365,0.131,0.016,599819,0.072,0.058,0.003,162.95,159130,687,0.162,0.347,0.001,1522251,1.08,20.47,0.000,0.012,0.002
