step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
1190000,3532,1.321,0.027,11.51,266476,247365,3653,0,15536,89,1528077.2,14.8,0.611,0.083,0.082,0.117,0.106,1311,4.97,3.51,0.12,1.45,0.01,0.25,0.17,0.82,4.68,2.89,0.00,0.00,0.000,0.011,382,0.149,0.891,0.000,0.000,0.109,250907,222779,8,0.475,0.001,0.101,3755202,0.192,0.069,0.004,162.79,93807,0,0.166,0.000,0.000,1146578,1.04,21.20,0.000,0.000,0.000
1200000,3524,1.334,0.024,11.67,265900,247164,3548,0,15196,122,1549753.9,19.3,0.599,0.088,0.088,0.119,0.107,1154,5.29,3.55,0.11,0.89,0.00,0.06,0.25,1.13,4.93,3.19,0.00,0.02,0.000,0.014,416,0.160,0.878,0.000,0.000,0.121,250667,220871,9,0.376,0.011,0.143,4639194,0.177,0.060,0.002,162.85,98993,0,0.158,0.000,0.000,1133372,1.04,20.77,0.000,0.005,0.000
1210000,3526,1.322,0.030,11.85,269750,251077,3653,0,15018,40,1567779.1,3.9,0.595,0.083,0.083,0.127,0.113,1255,5.29,3.57,0.07,0.70,0.00,0.06,0.29,0.89,4.93,3.37,0.00,0.00,0.000,0.006,458,0.135,0.890,0.000,0.000,0.110,254745,225162,9,0.430,0.075,0.206,6753317,0.152,0.067,0.003,162.90,103052,0,0.098,0.000,0.000,1121245,1.03,20.44,0.000,0.000,0.000
1220000,3437,1.352,0.028,12.05,261768,242904,3564,0,15389,83,1525572.1,13.0,0.596,0.085,0.085,0.124,0.110,1270,5.09,2.83,0.03,0.58,0.01,0.14,0.22,0.77,4.82,2.67,0.00,0.00,0.001,0.015,414,0.113,0.894,0.000,0.000,0.106,246610,215141,12,0.282,0.060,0.159,5785893,0.167,0.066,0.003,162.82,100934,0,0.156,0.000,0.000,1171442,1.01,20.92,0.000,0.001,0.000
1230000,3442,1.346,0.026,11.92,278443,258881,3637,0,15920,157,1575724.2,39.7,0.625,0.083,0.082,0.111,0.099,1245,5.48,3.39,0.06,0.93,0.03,0.84,0.30,1.21,5.08,2.92,0.00,0.05,0.001,0.026,448,0.067,0.869,0.001,0.000,0.130,265328,232143,13,0.259,0.048,0.177,5884414,0.165,0.061,0.002,162.86,112990,0,0.253,0.000,0.001,1122013,1.02,20.34,0.000,0.008,0.001
1240000,3476,1.337,0.027,12.41,274690,255055,3706,0,15895,129,1574795.5,30.6,0.605,0.087,0.087,0.116,0.104,1215,5.36,3.30,0.09,1.01,0.00,0.10,0.30,0.95,4.96,2.95,0.00,0.00,0.001,0.019,425,0.068,0.883,0.000,0.000,0.117,261008,225664,12,0.254,0.224,0.208,7201408,0.159,0.059,0.002,162.91,116273,0,0.238,0.000,0.000,978047,1.03,20.54,0.000,0.000,0.000
1250000,3468,1.376,0.025,12.31,265777,246672,3331,1,15781,126,1586485.4,22.3,0.585,0.091,0.091,0.123,0.110,1086,5.59,3.38,0.11,1.06,0.00,0.08,0.30,0.95,5.18,3.07,0.00,0.00,0.001,0.014,449,0.067,0.878,0.000,0.000,0.122,251001,214131,14,0.226,0.065,0.198,6726370,0.156,0.061,0.003,162.88,115693,127,0.177,0.000,0.000,1080866,1.04,20.25,0.000,0.001,0.000
1260000,3457,1.341,0.024,12.23,279577,259173,3759,1,16655,53,1618667.4,11.5,0.602,0.087,0.086,0.118,0.106,1234,5.72,3.63,0.16,1.46,0.00,0.00,0.28,0.91,5.27,3.17,0.00,0.00,0.000,0.000,445,0.088,0.868,0.000,0.000,0.132,265695,230970,16,0.283,0.008,0.202,6715609,0.147,0.060,0.002,162.93,113359,87,0.217,0.000,0.000,1093699,1.07,20.04,0.000,0.001,0.000
1270000,3524,1.336,0.024,12.01,273635,252983,3940,3,16642,62,1582790.0,9.1,0.601,0.086,0.082,0.122,0.109,1255,5.40,3.41,0.10,1.35,0.01,0.37,0.29,1.12,5.00,2.93,0.00,0.02,0.000,0.014,397,0.140,0.876,0.000,0.000,0.124,259904,226359,14,0.373,0.078,0.184,7225263,0.143,0.056,0.002,162.90,107127,1427,0.147,0.333,0.000,1051093,1.04,20.38,0.000,0.001,0.000
1280000,3530,1.336,0.024,11.75,277148,256751,4022,0,16369,35,1576009.0,4.8,0.614,0.083,0.079,0.118,0.106,1310,5.21,3.05,0.13,1.20,0.00,0.00,0.23,0.98,4.84,2.51,0.00,0.00,0.000,0.000,409,0.067,0.879,0.000,0.000,0.121,263441,232632,15,0.458,0.012,0.152,5673477,0.168,0.054,0.002,162.88,102162,0,0.136,0.000,0.000,858881,1.05,20.51,0.000,0.000,0.000
1290000,3486,1.325,0.023,11.49,271214,251050,4030,2,16176,116,1571346.9,30.2,0.613,0.082,0.079,0.120,0.106,1297,5.46,3.78,0.11,1.15,0.01,0.38,0.25,1.09,5.08,3.25,0.00,0.00,0.001,0.020,414,0.098,0.873,0.000,0.000,0.127,257979,225951,13,0.527,0.013,0.145,5619778,0.162,0.059,0.002,162.86,100247,62,0.260,0.500,0.000,847923,1.04,20.35,0.000,0.001,0.000
1300000,3539,1.308,0.021,11.12,302226,281364,4068,0,16741,74,1583474.6,23.3,0.678,0.073,0.073,0.089,0.086,1146,5.38,3.56,0.17,1.43,0.00,0.02,0.21,0.90,5.00,3.08,0.00,0.00,0.000,0.002,447,0.163,0.844,0.000,0.000,0.156,292226,262941,13,0.467,0.000,0.129,5213718,0.151,0.058,0.003,162.82,110827,0,0.316,0.000,0.000,954252,1.07,20.47,0.000,0.004,0.000
1310000,3539,1.319,0.021,11.86,285623,265998,4178,3,15444,132,1582108.0,33.2,0.644,0.072,0.075,0.102,0.107,1292,5.20,3.17,0.17,1.51,0.00,0.04,0.22,0.98,4.81,2.58,0.00,0.00,0.000,0.005,410,0.120,0.882,0.000,0.000,0.118,275668,246477,11,0.262,0.021,0.134,4896820,0.164,0.053,0.002,162.90,104411,96,0.251,0.667,0.000,1387509,1.07,20.89,0.000,0.000,0.000
1320000,3533,1.340,0.024,11.75,275258,256989,3941,3,14331,68,1576207.5,17.4,0.612,0.079,0.083,0.112,0.113,1278,5.17,3.33,0.17,1.72,0.00,0.00,0.30,1.01,4.70,2.59,0.00,0.00,0.000,0.000,377,0.099,0.875,0.000,0.000,0.125,264881,233256,10,0.345,0.008,0.202,5723548,0.159,0.058,0.002,162.97,108137,99,0.256,0.333,0.000,1408996,1.07,20.80,0.000,0.001,0.000
1330000,3563,1.318,0.020,11.72,274151,255762,4235,1,14123,58,1553746.4,15.2,0.640,0.076,0.078,0.103,0.104,1248,5.11,2.95,0.12,1.24,0.00,0.09,0.24,0.90,4.75,2.54,0.00,0.00,0.000,0.011,406,0.102,0.876,0.000,0.000,0.124,264797,231629,9,0.347,0.000,0.173,7686244,0.123,0.056,0.002,162.93,110547,24,0.263,1.000,0.000,1316447,1.05,20.83,0.000,0.000,0.000
1340000,3551,1.320,0.019,11.86,263274,246106,3845,1,13334,64,1563394.1,13.7,0.609,0.080,0.083,0.113,0.115,1256,5.34,3.20,0.17,1.44,0.00,0.07,0.35,1.02,4.81,2.51,0.00,0.00,0.000,0.003,424,0.128,0.881,0.000,0.000,0.119,253744,217408,11,0.268,0.101,0.245,7278750,0.131,0.054,0.002,162.94,106518,2765,0.214,0.000,0.000,1609836,1.06,20.51,0.000,0.001,0.000
1350000,3545,1.321,0.016,11.69,279162,261102,4232,0,13834,47,1581977.6,3.7,0.656,0.076,0.076,0.096,0.096,1108,5.23,2.90,0.15,1.18,0.01,0.14,0.27,0.96,4.80,2.37,0.00,0.05,0.001,0.021,419,0.096,0.854,0.000,0.000,0.146,271538,233585,11,0.188,0.078,0.178,7050701,0.134,0.049,0.002,162.96,112689,0,0.078,0.000,0.000,1428107,1.06,20.60,0.000,0.000,0.001
1360000,3509,1.321,0.018,11.95,277068,259845,4164,0,13095,61,1580487.8,10.7,0.639,0.087,0.092,0.090,0.092,1218,5.34,2.89,0.08,1.08,0.00,0.10,0.27,1.04,5.00,2.38,0.00,0.00,0.001,0.031,343,0.108,0.881,0.000,0.000,0.119,268631,222678,14,0.252,0.015,0.172,6138253,0.124,0.045,0.001,163.01,116801,0,0.176,0.000,0.000,1458419,1.03,20.64,0.000,0.000,0.000
1370000,3468,1.332,0.018,12.36,266099,249475,3753,0,12912,11,1588317.2,2.2,0.598,0.102,0.098,0.101,0.101,1203,5.51,3.10,0.16,1.40,0.00,0.09,0.28,1.04,5.06,2.47,0.00,0.03,0.000,0.004,395,0.129,0.877,0.000,0.000,0.123,255496,201632,13,0.175,0.032,0.169,5582216,0.115,0.045,0.001,163.03,117452,0,0.200,0.000,0.000,1590317,1.06,20.38,0.000,0.000,0.000
1380000,3478,1.330,0.023,12.65,266852,250406,3467,0,12969,17,1590008.5,1.2,0.592,0.098,0.095,0.107,0.108,1183,5.44,3.13,0.07,0.77,0.00,0.00,0.26,1.46,5.11,2.69,0.00,0.00,0.000,0.000,393,0.121,0.878,0.000,0.000,0.122,255907,206828,12,0.239,0.043,0.145,5439084,0.110,0.052,0.001,163.03,121135,0,0.071,0.000,0.000,1513116,1.03,20.54,0.000,0.000,0.000
1390000,3501,1.312,0.022,12.78,269521,252646,3345,0,13507,13,1598618.6,1.2,0.591,0.094,0.095,0.109,0.112,1171,5.65,3.10,0.16,1.42,0.00,0.08,0.35,1.09,5.14,2.58,0.00,0.00,0.000,0.008,403,0.112,0.856,0.000,0.000,0.143,258980,213225,17,0.369,0.017,0.225,5874451,0.126,0.051,0.001,163.04,124944,0,0.090,0.000,0.000,1519390,1.07,20.07,0.000,0.000,0.000
1400000,3472,1.341,0.018,12.64,308370,290795,3913,0,13691,4,1624627.2,0.3,0.654,0.078,0.078,0.094,0.096,1014,5.74,3.59,0.21,1.86,0.00,0.00,0.24,1.14,5.29,2.87,0.00,0.00,0.000,0.000,412,0.096,0.828,0.000,0.000,0.171,298878,260155,14,0.339,0.018,0.141,6184573,0.115,0.045,0.001,163.07,143565,0,0.083,0.000,0.000,1162304,1.08,20.13,0.000,0.000,0.000
1410000,3480,1.305,0.016,12.19,328455,310595,3719,0,14133,3,1609774.8,0.2,0.674,0.077,0.081,0.082,0.086,1002,5.73,3.47,0.22,1.93,0.00,0.05,0.26,1.07,5.25,2.60,0.00,0.00,0.000,0.005,411,0.128,0.801,0.000,0.000,0.199,320350,282712,16,0.508,0.088,0.156,6163058,0.111,0.048,0.001,163.07,152010,0,0.059,0.000,0.000,1346341,1.09,20.16,0.000,0.000,0.000
1420000,3458,1.315,0.012,12.18,348296,329208,4240,0,14870,9,1595478.1,0.3,0.732,0.065,0.071,0.063,0.069,1067,5.56,3.19,0.20,1.49,0.00,0.00,0.24,1.01,5.13,2.58,0.00,0.00,0.000,0.000,371,0.116,0.826,0.000,0.000,0.174,342610,300656,19,0.423,0.159,0.142,4961763,0.106,0.038,0.001,163.07,159422,0,0.036,0.000,0.000,1735287,1.08,20.23,0.000,0.000,0.000
1430000,3556,1.297,0.012,12.24,333873,314934,4514,0,14327,3,1598981.4,0.4,0.736,0.066,0.066,0.061,0.071,1102,5.50,3.19,0.28,1.93,0.00,0.00,0.19,0.82,5.03,2.55,0.00,0.00,0.000,0.000,403,0.127,0.826,0.000,0.000,0.174,328727,278100,19,0.232,0.290,0.111,4147682,0.116,0.037,0.000,163.08,152490,0,0.118,0.000,0.000,1496589,1.12,20.30,0.000,0.000,0.000
1440000,3540,1.311,0.015,12.16,335607,316852,4367,0,14404,14,1581181.5,0.8,0.734,0.063,0.065,0.065,0.073,1092,5.37,3.32,0.24,1.97,0.00,0.00,0.17,0.91,4.96,2.57,0.00,0.00,0.000,0.000,369,0.168,0.832,0.000,0.000,0.168,330278,283146,20,0.290,0.031,0.096,3087928,0.139,0.046,0.001,163.08,152242,0,0.055,0.000,0.000,1753395,1.09,20.56,0.000,0.000,0.000
1450000,3593,1.280,0.014,11.96,341066,320678,4356,0,15979,5,1612978.9,0.5,0.717,0.065,0.075,0.069,0.075,989,5.20,2.84,0.17,1.26,0.00,0.02,0.15,0.95,4.89,2.40,0.00,0.02,0.000,0.002,384,0.166,0.823,0.000,0.000,0.177,335207,299056,12,0.315,0.048,0.056,2409596,0.136,0.040,0.001,163.05,152989,0,0.090,0.000,0.000,2059478,1.07,20.77,0.000,0.000,0.001
1460000,3553,1.293,0.018,12.14,330848,311039,4304,0,15545,4,1617043.0,0.2,0.692,0.070,0.080,0.075,0.083,1124,5.24,3.28,0.25,1.95,0.00,0.18,0.17,1.00,4.82,2.51,0.00,0.00,0.000,0.017,348,0.135,0.840,0.000,0.000,0.160,323844,289572,15,0.354,0.009,0.077,2434970,0.161,0.043,0.001,163.07,148661,0,0.038,0.000,0.000,1921836,1.10,20.79,0.000,0.000,0.000
1470000,3581,1.296,0.016,12.23,317487,298607,4150,0,14702,1,1612295.5,0.0,0.675,0.076,0.082,0.079,0.089,1123,5.22,2.97,0.15,1.42,0.00,0.00,0.12,0.89,4.95,2.45,0.00,0.00,0.000,0.000,321,0.154,0.841,0.000,0.000,0.159,310562,275381,11,0.311,0.019,0.061,2550143,0.150,0.041,0.000,163.08,141704,0,0.046,0.000,0.000,1831380,1.06,20.82,0.000,0.000,0.000
1480000,3592,1.296,0.019,12.20,298009,279697,4091,0,14210,9,1598545.6,0.3,0.634,0.082,0.093,0.087,0.103,1168,5.06,2.72,0.20,1.64,0.00,0.00,0.12,0.66,4.74,1.90,0.00,0.00,0.000,0.000,282,0.179,0.871,0.000,0.000,0.129,290132,253341,12,0.470,0.014,0.071,2216144,0.177,0.045,0.000,163.10,135235,0,0.035,0.000,0.000,2181604,1.08,20.98,0.000,0.000,0.000
1490000,3601,1.290,0.019,12.16,293727,274604,4214,0,14900,15,1579547.8,0.3,0.622,0.079,0.094,0.094,0.111,1178,4.97,2.66,0.12,1.32,0.00,0.02,0.13,0.66,4.73,2.29,0.00,0.00,0.000,0.006,290,0.201,0.865,0.000,0.000,0.135,285367,249043,10,0.518,0.025,0.079,2487379,0.169,0.045,0.000,163.09,132415,0,0.020,0.000,0.000,2427372,1.05,21.05,0.000,0.000,0.000
1500000,3569,1.313,0.019,12.46,277411,259323,4094,0,14026,14,1576296.9,0.3,0.604,0.085,0.096,0.100,0.114,1048,5.05,2.69,0.16,1.59,0.00,0.05,0.20,1.12,4.69,1.97,0.00,0.02,0.000,0.002,292,0.158,0.886,0.001,0.000,0.113,268098,228600,10,0.399,0.073,0.107,3561164,0.152,0.046,0.001,163.08,126194,0,0.023,0.000,0.000,2052994,1.06,20.86,0.000,0.000,0.000
1510000,3538,1.325,0.021,12.00,277519,260330,3952,0,13268,41,1595117.4,0.2,0.613,0.093,0.097,0.092,0.105,1170,4.98,2.54,0.14,1.54,0.00,0.00,0.14,0.79,4.69,1.82,0.00,0.00,0.000,0.000,258,0.238,0.875,0.000,0.000,0.125,268986,228650,9,0.352,0.028,0.083,3391960,0.130,0.047,0.001,163.10,123977,0,0.006,0.000,0.000,1968075,1.06,21.02,0.000,0.000,0.000
1520000,3560,1.284,0.021,12.33,287538,268763,4226,1,14526,17,1580234.4,1.6,0.611,0.086,0.098,0.094,0.112,1210,5.00,2.41,0.11,1.37,0.00,0.05,0.10,0.76,4.79,1.97,0.00,0.00,0.000,0.004,264,0.183,0.888,0.000,0.000,0.112,278881,241335,12,0.456,0.062,0.054,2627510,0.153,0.047,0.001,163.09,122557,635,0.097,0.000,0.000,2087393,1.05,21.06,0.000,0.000,0.000
1530000,3586,1.295,0.022,12.30,283221,264525,4115,0,14555,17,1565874.5,1.3,0.615,0.081,0.090,0.101,0.113,1201,4.83,2.46,0.10,1.15,0.00,0.05,0.10,0.72,4.63,2.08,0.00,0.00,0.000,0.008,253,0.203,0.891,0.000,0.000,0.109,274647,232566,11,0.419,0.013,0.047,2034421,0.167,0.050,0.001,163.08,120439,0,0.079,0.000,0.000,1993868,1.04,21.21,0.000,0.000,0.000
1540000,3630,1.296,0.021,12.27,280211,260680,4139,0,15348,27,1545382.9,1.4,0.607,0.078,0.090,0.102,0.122,1209,4.72,2.37,0.10,1.14,0.00,0.02,0.12,0.85,4.50,1.91,0.00,0.02,0.000,0.002,248,0.198,0.887,0.000,0.000,0.113,271537,232405,13,0.433,0.007,0.058,1775677,0.171,0.048,0.001,163.06,119384,0,0.050,0.000,0.000,2226550,1.04,21.32,0.000,0.000,0.000
1550000,3592,1.287,0.022,12.42,269120,251113,4176,0,13869,14,1566558.9,0.3,0.589,0.079,0.087,0.116,0.130,1075,4.94,2.68,0.14,1.71,0.00,0.02,0.14,0.73,4.66,1.94,0.00,0.00,0.000,0.003,270,0.161,0.885,0.000,0.000,0.115,259018,220886,13,0.414,0.023,0.083,2427439,0.167,0.047,0.000,163.06,118810,0,0.021,0.000,0.000,1864669,1.05,21.02,0.000,0.000,0.000
1560000,3611,1.278,0.019,12.26,283852,265384,3927,0,14522,11,1563471.6,0.5,0.609,0.077,0.095,0.098,0.121,1194,4.94,2.81,0.13,1.47,0.00,0.13,0.11,0.96,4.69,2.24,0.00,0.00,0.000,0.012,275,0.176,0.882,0.000,0.000,0.118,275525,234249,11,0.343,0.108,0.052,2344374,0.143,0.047,0.001,163.06,125047,0,0.042,0.000,0.000,2399647,1.06,21.16,0.000,0.000,0.000
1570000,3592,1.279,0.020,12.31,284233,266099,3993,0,14160,27,1588195.6,1.4,0.609,0.082,0.094,0.098,0.117,1194,5.07,2.88,0.17,1.72,0.00,0.05,0.14,0.71,4.76,2.13,0.00,0.00,0.000,0.006,286,0.153,0.850,0.000,0.000,0.150,276060,236126,10,0.331,0.063,0.081,2279332,0.153,0.047,0.000,163.08,123740,0,0.052,0.000,0.000,2065152,1.06,21.08,0.000,0.001,0.000
1580000,3632,1.258,0.018,11.93,301426,281778,4181,0,15427,30,1553169.1,0.1,0.650,0.070,0.090,0.084,0.107,1157,4.83,2.59,0.10,1.11,0.00,0.00,0.07,0.43,4.65,2.23,0.00,0.00,0.000,0.000,271,0.177,0.879,0.000,0.000,0.121,294405,254817,10,0.619,0.028,0.049,2575124,0.147,0.048,0.001,163.07,132423,0,0.004,0.000,0.000,2604718,1.04,21.39,0.000,0.000,0.000
1590000,3604,1.275,0.017,12.03,313181,293041,4331,0,15837,16,1566244.6,4.0,0.671,0.064,0.086,0.077,0.101,1140,5.04,2.93,0.21,1.89,0.00,0.00,0.13,0.62,4.70,2.01,0.00,0.00,0.000,0.000,281,0.197,0.836,0.000,0.000,0.164,306351,264655,16,0.445,0.020,0.082,2745911,0.150,0.043,0.001,163.07,139350,0,0.251,0.000,0.000,2683348,1.08,21.08,0.000,0.001,0.000
1600000,3616,1.286,0.023,12.21,288057,269272,4158,0,14615,33,1547364.0,2.6,0.632,0.077,0.091,0.091,0.109,1053,4.90,2.33,0.14,1.11,0.00,0.02,0.16,0.68,4.60,1.93,0.00,0.00,0.000,0.003,304,0.200,0.878,0.000,0.000,0.122,279817,239535,12,0.338,0.060,0.101,3326466,0.150,0.050,0.001,163.03,127661,0,0.078,0.000,0.000,2168401,1.07,21.14,0.000,0.000,0.000
1610000,3538,1.326,0.022,12.23,271677,253882,3874,0,13999,8,1592627.9,0.5,0.581,0.088,0.097,0.108,0.126,1210,5.02,2.44,0.16,1.13,0.00,0.09,0.13,0.62,4.72,2.09,0.00,0.00,0.000,0.008,297,0.183,0.885,0.000,0.000,0.115,262091,218960,9,0.460,0.036,0.086,3823897,0.157,0.050,0.001,163.05,119181,0,0.060,0.000,0.000,1824874,1.08,20.99,0.000,0.000,0.000
1620000,3598,1.258,0.018,12.37,269735,252348,3650,0,13677,20,1582488.9,1.1,0.584,0.084,0.093,0.112,0.128,1196,4.73,2.35,0.13,1.18,0.00,0.02,0.12,0.76,4.48,1.93,0.00,0.00,0.000,0.004,286,0.245,0.893,0.000,0.000,0.107,260136,214330,10,0.563,0.046,0.068,3382629,0.166,0.048,0.001,163.05,120273,0,0.053,0.000,0.000,1908169,1.05,21.20,0.000,0.000,0.000
1630000,3546,1.310,0.017,12.26,292552,274410,3969,1,14224,24,1607662.5,0.4,0.609,0.079,0.100,0.095,0.118,1185,5.00,2.62,0.16,1.36,0.00,0.06,0.16,0.66,4.68,2.08,0.00,0.04,0.000,0.008,296,0.268,0.885,0.000,0.000,0.115,285644,232811,7,0.505,0.004,0.109,2800972,0.167,0.043,0.000,163.09,123913,1102,0.016,0.000,0.000,2773437,1.07,20.86,0.000,0.000,0.001
1640000,3572,1.299,0.018,12.29,282607,264784,4443,0,13354,17,1592910.8,2.3,0.608,0.080,0.097,0.098,0.117,1197,5.08,2.82,0.22,1.68,0.00,0.12,0.15,0.81,4.72,2.11,0.00,0.02,0.000,0.017,335,0.254,0.878,0.000,0.000,0.122,275262,224736,10,0.508,0.031,0.079,3428430,0.156,0.041,0.000,163.10,124995,0,0.136,0.000,0.000,2308381,1.08,20.76,0.000,0.000,0.000
1650000,3554,1.303,0.019,12.25,288547,271525,4210,1,12829,38,1587825.1,0.8,0.613,0.083,0.097,0.095,0.111,1074,5.02,2.65,0.15,1.36,0.00,0.00,0.11,0.77,4.76,2.07,0.00,0.00,0.000,0.000,288,0.191,0.893,0.000,0.000,0.107,281646,229660,12,0.426,0.029,0.062,2684014,0.163,0.044,0.000,163.10,126947,33,0.021,1.000,0.000,2467581,1.06,20.89,0.000,0.000,0.000
1660000,3530,1.304,0.019,12.39,278813,263346,4097,0,11394,33,1606388.2,1.1,0.605,0.086,0.098,0.098,0.113,1209,5.44,2.97,0.20,1.60,0.00,0.08,0.24,1.21,4.99,2.14,0.00,0.00,0.000,0.009,333,0.169,0.857,0.001,0.000,0.142,270794,224526,13,0.359,0.152,0.138,3954809,0.112,0.044,0.000,163.09,121608,0,0.034,0.000,0.000,2132145,1.08,20.41,0.000,0.000,0.000
1670000,3508,1.280,0.019,12.25,310543,294578,4371,0,11616,26,1621719.8,0.5,0.652,0.076,0.082,0.089,0.101,1141,5.43,2.82,0.14,1.11,0.00,0.17,0.18,0.78,5.12,2.42,0.00,0.00,0.000,0.004,336,0.157,0.847,0.000,0.000,0.153,302843,261606,12,0.369,0.078,0.117,4626226,0.107,0.044,0.000,163.10,138691,0,0.018,0.000,0.000,1716602,1.06,20.43,0.000,0.000,0.000
1680000,3556,1.322,0.018,12.47,296138,280306,4247,0,11537,21,1580770.9,0.7,0.638,0.083,0.090,0.089,0.100,1150,5.28,2.69,0.19,1.47,0.01,0.61,0.21,0.86,4.87,2.06,0.00,0.00,0.000,0.019,327,0.172,0.850,0.000,0.000,0.150,289615,243702,10,0.401,0.076,0.132,3999782,0.143,0.044,0.000,163.10,131934,0,0.031,0.000,0.000,1794989,1.08,20.58,0.000,0.000,0.000
1690000,3546,1.309,0.017,12.05,311337,294635,4225,0,12487,14,1587307.2,1.4,0.665,0.078,0.091,0.076,0.090,1130,5.14,2.71,0.16,1.29,0.00,0.03,0.14,0.72,4.84,2.23,0.00,0.03,0.000,0.002,319,0.181,0.857,0.000,0.000,0.143,304953,265351,12,0.379,0.065,0.087,3461417,0.144,0.040,0.000,163.08,137617,0,0.097,0.000,0.000,2126914,1.07,20.80,0.000,0.000,0.001
1700000,3562,1.303,0.014,12.15,308507,291447,4732,0,12312,15,1571640.6,0.3,0.674,0.077,0.086,0.077,0.087,1038,5.10,2.76,0.22,1.60,0.00,0.15,0.16,0.67,4.71,2.14,0.00,0.00,0.000,0.012,343,0.144,0.840,0.000,0.000,0.160,302292,258763,14,0.278,0.121,0.106,3730262,0.144,0.040,0.001,163.07,135809,0,0.021,0.000,0.000,1805424,1.09,20.90,0.000,0.000,0.000
1710000,3549,1.309,0.018,12.24,308715,291715,4630,1,12382,25,1588480.4,3.6,0.664,0.078,0.087,0.080,0.090,1148,5.09,2.68,0.17,1.60,0.00,0.03,0.19,0.84,4.73,1.95,0.00,0.00,0.000,0.006,308,0.131,0.858,0.000,0.000,0.142,302532,259412,17,0.311,0.063,0.128,4452300,0.144,0.044,0.001,163.07,136771,143,0.144,0.000,0.000,1791447,1.07,20.80,0.000,0.000,0.000
1720000,3512,1.323,0.020,12.27,272446,256474,4132,0,11877,29,1593419.5,1.6,0.615,0.088,0.093,0.099,0.105,1194,5.30,3.13,0.16,1.61,0.01,0.34,0.28,0.85,4.84,2.37,0.00,0.02,0.001,0.027,343,0.158,0.881,0.000,0.000,0.119,264514,220510,17,0.192,0.030,0.184,5617469,0.146,0.051,0.002,163.03,118550,0,0.056,0.000,0.000,1540768,1.06,20.26,0.000,0.000,0.000
1730000,3552,1.313,0.021,11.96,267612,251780,4046,0,11746,23,1557414.0,0.5,0.609,0.095,0.096,0.097,0.102,1199,5.10,2.98,0.13,1.23,0.01,0.50,0.21,0.92,4.75,2.37,0.00,0.00,0.000,0.010,358,0.149,0.881,0.000,0.000,0.119,258901,217654,11,0.288,0.164,0.140,6146697,0.131,0.053,0.001,162.99,116218,0,0.021,0.000,0.000,1465204,1.06,20.68,0.000,0.000,0.000
1740000,3540,1.335,0.020,11.78,289838,272019,4112,0,13719,116,1569017.8,22.4,0.662,0.087,0.087,0.080,0.085,1196,5.18,3.05,0.14,1.15,0.00,0.00,0.24,0.98,4.80,2.49,0.00,0.00,0.000,0.000,378,0.160,0.850,0.000,0.000,0.150,282075,240584,13,0.166,0.315,0.146,4861639,0.127,0.057,0.002,162.93,123718,0,0.193,0.000,0.000,1256448,1.06,20.53,0.000,0.001,0.000
1750000,3556,1.314,0.020,11.96,281259,263855,4184,0,13204,149,1555734.4,27.6,0.655,0.083,0.083,0.088,0.091,1080,5.21,3.54,0.14,1.48,0.02,0.86,0.24,1.05,4.81,2.84,0.00,0.00,0.001,0.024,346,0.163,0.877,0.000,0.000,0.123,273149,234945,19,0.170,0.019,0.142,5351824,0.132,0.053,0.002,162.91,119746,0,0.185,0.000,0.000,1285048,1.06,20.69,0.000,0.001,0.000
1760000,3586,1.312,0.022,12.08,287911,270704,3861,0,13316,101,1529707.0,13.0,0.659,0.082,0.079,0.089,0.091,1144,5.19,3.17,0.15,1.35,0.00,0.00,0.24,1.37,4.81,2.47,0.00,0.00,0.000,0.000,349,0.186,0.874,0.001,0.000,0.125,280039,240261,16,0.160,0.015,0.127,4500717,0.143,0.054,0.002,162.93,126745,0,0.129,0.000,0.000,1393706,1.06,20.74,0.000,0.001,0.000
1770000,3572,1.323,0.021,12.32,276809,260584,3863,0,12376,56,1583933.4,2.2,0.614,0.092,0.089,0.101,0.103,1178,5.06,2.80,0.16,1.35,0.00,0.13,0.22,1.01,4.68,2.21,0.00,0.05,0.000,0.015,366,0.137,0.860,0.001,0.000,0.139,267787,226787,14,0.174,0.018,0.135,4769353,0.152,0.054,0.002,163.00,122997,0,0.039,0.000,0.000,1318818,1.06,20.80,0.000,0.000,0.000
1780000,3574,1.317,0.017,12.29,290017,273690,3970,0,12355,28,1585692.4,0.9,0.648,0.087,0.085,0.087,0.092,1161,5.17,2.86,0.09,0.93,0.00,0.00,0.28,0.97,4.80,2.44,0.00,0.00,0.000,0.000,348,0.130,0.866,0.000,0.000,0.134,283599,242145,14,0.200,0.097,0.185,5633540,0.138,0.047,0.001,163.04,127714,0,0.031,0.000,0.000,1460576,1.04,20.36,0.000,0.000,0.000
