step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3395,1.346,0.022,12.55,317828,290879,4165,2,22857,329,1602880.4,67.0,0.669,0.068,0.055,0.108,0.100,345,5.64,3.51,0.01,0.17,0.16,1.74,0.10,0.71,5.37,2.85,0.00,0.15,0.012,0.076,339,0.151,0.844,0.000,0.000,0.155,306135,275430,10,0.641,0.006,0.045,1725684,0.052,0.069,0.003,162.46,132502,55,0.204,0.500,0.000,1932216,1.00,20.58,0.000,0.007,0.001
610000,3493,1.326,0.019,12.46,315218,288027,4092,1,23000,422,1572570.0,75.4,0.680,0.064,0.055,0.104,0.097,348,5.30,3.01,0.00,0.16,0.10,0.91,0.11,0.78,5.09,2.73,0.00,0.03,0.010,0.064,340,0.159,0.828,0.000,0.000,0.171,302955,274702,14,0.681,0.023,0.043,1449443,0.048,0.060,0.003,162.35,135851,373,0.179,0.000,0.000,1804271,1.00,20.93,0.000,0.007,0.000
620000,3390,1.319,0.017,12.27,355039,325929,4123,0,25090,383,1575209.6,69.2,0.730,0.055,0.048,0.086,0.080,320,6.01,4.15,0.00,0.15,0.16,1.37,0.19,1.32,5.66,3.36,0.00,0.06,0.013,0.078,416,0.083,0.778,0.000,0.000,0.222,344605,320769,10,0.715,0.028,0.061,1705472,0.042,0.057,0.003,162.54,155260,0,0.181,0.000,0.000,1498659,1.00,20.19,0.000,0.010,0.001
630000,3429,1.325,0.020,12.35,350071,324777,4205,10,21040,985,1585189.1,232.3,0.713,0.058,0.050,0.092,0.087,329,5.71,3.60,0.01,0.33,0.14,1.24,0.15,0.93,5.41,3.06,0.00,0.02,0.013,0.067,402,0.104,0.829,0.000,0.000,0.171,339520,314331,14,0.640,0.018,0.051,2047705,0.041,0.067,0.004,162.53,152509,882,0.236,0.300,0.000,1593192,1.00,20.40,0.000,0.018,0.000
640000,3449,1.344,0.020,12.52,316314,292357,4036,23,19878,1303,1570424.0,220.8,0.675,0.059,0.053,0.110,0.103,357,5.53,3.54,0.01,0.13,0.12,1.31,0.15,1.11,5.24,2.92,0.00,0.00,0.011,0.069,383,0.095,0.847,0.000,0.000,0.153,306553,274105,16,0.628,0.030,0.058,1947559,0.048,0.069,0.004,162.42,136116,520,0.169,0.217,0.000,2240229,1.00,20.66,0.000,0.008,0.000
650000,3552,1.328,0.021,12.74,275503,254045,3740,42,17573,1679,1539072.9,325.4,0.599,0.070,0.063,0.140,0.129,358,5.03,2.82,0.02,0.27,0.12,0.98,0.12,0.95,4.78,2.45,0.00,0.08,0.012,0.070,326,0.122,0.852,0.001,0.000,0.148,263567,228379,10,0.602,0.054,0.035,1326603,0.066,0.069,0.004,162.43,119986,720,0.194,0.333,0.000,2630764,1.01,21.19,0.000,0.029,0.000
660000,3508,1.319,0.024,12.52,292503,268497,3957,59,20034,1623,1560362.4,327.7,0.633,0.068,0.062,0.125,0.113,380,5.16,2.70,0.01,0.13,0.12,1.30,0.09,0.73,4.94,2.26,0.00,0.00,0.010,0.069,337,0.132,0.873,0.000,0.000,0.126,280815,246295,15,0.549,0.007,0.031,1416957,0.052,0.074,0.004,162.37,127804,838,0.202,0.220,0.000,2290427,1.00,21.08,0.000,0.013,0.000
670000,3369,1.347,0.022,12.25,296716,272965,3931,845,19114,20197,1569368.8,5087.9,0.655,0.069,0.061,0.113,0.102,400,5.83,3.67,0.04,0.62,0.10,0.77,0.09,0.87,5.60,3.35,0.01,0.17,0.011,0.071,650,0.093,0.867,0.004,0.000,0.129,286669,255563,14,0.324,0.019,0.026,841477,0.079,0.076,0.005,162.34,130375,876,0.252,0.164,0.001,2781329,1.01,20.05,0.000,0.184,0.002
680000,2765,1.422,0.035,11.89,293051,267857,2881,6207,16710,243405,1590631.9,41154.5,0.637,0.066,0.058,0.119,0.121,403,9.29,8.21,0.62,2.54,0.93,4.10,0.15,1.30,7.59,5.39,0.19,0.83,0.037,0.129,1209,0.020,0.842,0.072,0.000,0.086,281973,241297,12,0.271,0.225,0.032,719698,0.107,0.107,0.014,161.46,130706,405,0.169,0.206,0.054,2564040,1.18,16.71,0.001,0.480,0.058
690000,2613,1.525,0.027,11.24,223786,207873,928,8794,6343,469231,1623785.1,75848.2,0.457,0.091,0.074,0.187,0.189,563,10.53,6.27,1.79,2.72,0.66,3.15,0.25,1.22,7.83,3.97,0.17,0.75,0.027,0.103,1042,0.026,0.734,0.220,0.000,0.046,209825,149334,15,0.277,0.075,0.086,1446872,0.127,0.070,0.002,162.67,96032,364,0.162,0.174,0.031,4196134,1.62,14.37,0.001,0.558,0.067
700000,3089,1.415,0.023,11.68,224525,214831,1981,2306,4931,176723,1620592.1,29706.7,0.527,0.079,0.062,0.180,0.152,513,7.62,4.00,0.66,1.26,0.21,1.36,0.21,1.34,6.54,3.24,0.04,0.33,0.015,0.082,927,0.044,0.806,0.090,0.000,0.103,212074,161966,14,0.161,0.206,0.068,2037520,0.095,0.063,0.002,162.81,100831,358,0.168,0.206,0.005,3283027,1.27,17.05,0.000,0.266,0.016
710000,3251,1.375,0.025,12.04,267988,255612,2540,573,9101,54205,1610168.2,9477.9,0.604,0.062,0.046,0.160,0.129,463,6.75,3.89,0.29,0.79,0.17,1.51,0.12,0.88,6.17,3.33,0.01,0.19,0.014,0.090,593,0.057,0.806,0.051,0.000,0.143,255287,211530,16,0.278,0.064,0.041,1416191,0.071,0.067,0.002,162.80,121939,515,0.175,0.209,0.000,2601039,1.12,18.56,0.000,0.067,0.005
720000,3387,1.331,0.023,11.67,303122,284722,3396,63,14805,4664,1597069.8,699.7,0.647,0.055,0.039,0.143,0.117,442,6.18,3.67,0.12,0.68,0.14,0.99,0.06,0.64,5.86,3.29,0.01,0.15,0.012,0.079,535,0.083,0.824,0.015,0.000,0.161,290280,253888,15,0.203,0.082,0.016,1004690,0.062,0.061,0.002,162.84,133112,748,0.150,0.222,0.000,2061150,1.05,19.56,0.000,0.026,0.004
730000,3397,1.320,0.022,11.51,312536,292911,3522,96,15997,7003,1598515.2,1586.5,0.657,0.053,0.037,0.136,0.116,436,6.00,3.50,0.04,0.34,0.14,1.33,0.08,0.94,5.75,2.88,0.00,0.07,0.010,0.073,420,0.092,0.829,0.004,0.000,0.167,301190,266817,11,0.342,0.042,0.016,722292,0.070,0.065,0.003,162.80,138539,803,0.227,0.250,0.000,2046531,1.01,19.70,0.000,0.021,0.001
740000,3413,1.346,0.031,11.62,288635,269542,3546,11,15520,1520,1562461.8,238.0,0.633,0.056,0.042,0.142,0.127,482,5.83,3.47,0.05,0.38,0.14,1.26,0.13,1.32,5.50,2.84,0.00,0.02,0.010,0.076,420,0.079,0.877,0.005,0.000,0.119,275762,237644,15,0.195,0.104,0.027,598699,0.096,0.083,0.006,162.75,125685,1082,0.157,0.273,0.000,1947933,1.02,19.78,0.000,0.011,0.000
750000,3415,1.345,0.024,11.78,294628,274195,3330,20,17081,1679,1556161.1,279.4,0.643,0.053,0.038,0.140,0.125,434,5.96,3.75,0.07,0.47,0.12,1.34,0.05,0.63,5.71,3.18,0.00,0.12,0.009,0.069,428,0.078,0.821,0.005,0.000,0.173,281516,246204,13,0.220,0.109,0.018,879696,0.081,0.065,0.002,162.77,127864,838,0.166,0.350,0.000,1938449,1.03,19.75,0.000,0.019,0.002
760000,3415,1.336,0.024,11.96,330711,306138,3406,6,21161,1178,1573970.6,163.5,0.688,0.049,0.034,0.123,0.106,417,5.85,3.32,0.02,0.28,0.09,0.91,0.13,1.09,5.60,2.89,0.00,0.03,0.008,0.068,350,0.105,0.830,0.001,0.000,0.170,317458,287237,17,0.423,0.049,0.030,884451,0.060,0.066,0.003,162.78,143020,1219,0.139,0.167,0.000,1427956,1.01,19.95,0.000,0.008,0.000
770000,3373,1.362,0.028,12.16,309135,286450,3566,4,19157,1007,1556136.2,208.9,0.674,0.057,0.040,0.122,0.106,423,5.75,3.31,0.03,0.36,0.08,0.89,0.11,1.47,5.53,2.70,0.00,0.05,0.006,0.056,314,0.125,0.869,0.002,0.000,0.129,296085,264809,18,0.255,0.096,0.021,1021778,0.056,0.070,0.003,162.72,136870,61,0.207,0.500,0.000,1539608,1.01,19.92,0.000,0.011,0.001
780000,3398,1.352,0.027,12.08,289024,268264,3450,33,17252,1182,1531795.9,216.2,0.672,0.060,0.040,0.122,0.105,443,5.67,3.71,0.03,0.46,0.16,1.41,0.13,1.19,5.35,2.80,0.00,0.07,0.012,0.084,384,0.122,0.876,0.001,0.000,0.123,275815,240251,15,0.269,0.013,0.028,894131,0.066,0.072,0.003,162.73,128225,807,0.183,0.364,0.000,1730575,1.01,20.16,0.000,0.008,0.000
790000,3417,1.343,0.023,12.12,295737,275136,3422,112,17048,2451,1553399.8,561.5,0.664,0.060,0.040,0.125,0.110,456,5.93,4.10,0.07,0.44,0.12,1.20,0.25,1.90,5.49,3.01,0.00,0.00,0.010,0.074,419,0.113,0.832,0.003,0.000,0.166,284323,244022,14,0.398,0.060,0.049,861439,0.068,0.063,0.002,162.78,130658,724,0.229,0.277,0.000,1852652,1.03,19.99,0.000,0.007,0.000
800000,3459,1.352,0.025,12.27,310047,288855,3471,4,17675,795,1576359.6,124.9,0.684,0.060,0.042,0.112,0.103,430,5.56,3.04,0.02,0.29,0.11,1.12,0.13,1.21,5.29,2.29,0.00,0.09,0.011,0.076,362,0.090,0.878,0.001,0.000,0.121,300851,263918,15,0.408,0.056,0.026,1108205,0.072,0.065,0.003,162.86,138145,132,0.157,0.750,0.000,1848913,1.01,20.36,0.000,0.008,0.001
810000,3418,1.368,0.028,13.04,293396,271279,3406,4,18748,811,1581751.2,144.3,0.662,0.068,0.049,0.116,0.106,431,5.60,3.02,0.05,0.43,0.10,0.84,0.12,1.44,5.32,2.21,0.00,0.07,0.009,0.062,360,0.116,0.856,0.001,0.000,0.143,283285,242202,13,0.403,0.106,0.023,806854,0.098,0.067,0.002,162.99,135615,672,0.178,0.250,0.000,2019309,1.02,20.30,0.000,0.008,0.001
820000,3405,1.315,0.025,12.95,301836,279370,3413,20,19046,872,1592922.8,162.7,0.675,0.071,0.052,0.107,0.096,412,5.86,3.44,0.05,0.59,0.11,1.08,0.15,1.27,5.55,2.63,0.00,0.14,0.009,0.063,416,0.089,0.850,0.001,0.000,0.149,292156,247239,13,0.471,0.017,0.036,993242,0.093,0.065,0.003,163.04,145197,913,0.187,0.250,0.000,1864785,1.01,19.90,0.000,0.008,0.001
830000,3477,1.328,0.026,12.92,319806,296178,3129,10,20417,1242,1607861.9,258.0,0.682,0.070,0.053,0.102,0.094,421,5.80,3.57,0.05,0.60,0.10,0.98,0.14,1.12,5.51,2.97,0.00,0.09,0.010,0.065,433,0.086,0.845,0.001,0.000,0.154,310539,267856,12,0.385,0.127,0.039,1285932,0.072,0.063,0.001,163.06,151889,1052,0.208,0.000,0.000,1859555,1.02,19.84,0.000,0.013,0.002
840000,3489,1.341,0.026,12.97,286867,264493,3558,26,18778,1098,1577307.2,250.6,0.656,0.070,0.052,0.116,0.106,467,5.59,3.65,0.03,0.45,0.09,0.70,0.19,2.02,5.27,2.44,0.00,0.02,0.010,0.058,388,0.080,0.855,0.001,0.000,0.144,277561,233917,16,0.183,0.076,0.030,1044813,0.090,0.063,0.002,163.05,132441,847,0.228,0.231,0.000,1760233,1.01,20.14,0.000,0.007,0.000
850000,3452,1.350,0.028,13.03,279771,256825,3534,14,19435,1042,1557313.9,202.1,0.648,0.068,0.049,0.124,0.111,476,5.47,3.15,0.05,0.40,0.08,0.80,0.13,1.13,5.22,2.58,0.00,0.11,0.008,0.062,377,0.076,0.867,0.001,0.000,0.132,270733,228591,18,0.171,0.056,0.025,992259,0.090,0.066,0.002,163.01,130757,525,0.194,0.143,0.000,1713478,1.02,20.33,0.000,0.012,0.001
860000,3559,1.329,0.029,13.08,275464,252551,3491,55,19260,1765,1535760.1,425.9,0.652,0.068,0.051,0.120,0.109,501,5.28,2.95,0.04,0.44,0.08,0.82,0.12,1.32,5.04,2.36,0.00,0.04,0.007,0.055,376,0.093,0.885,0.001,0.000,0.114,266446,221325,18,0.158,0.022,0.028,778950,0.106,0.067,0.002,162.96,129647,824,0.241,0.145,0.000,1759299,1.02,20.63,0.000,0.007,0.001
870000,3521,1.360,0.029,12.97,276165,253755,3514,74,18860,2026,1549418.2,479.9,0.652,0.071,0.054,0.118,0.105,504,5.45,2.96,0.05,0.44,0.13,0.94,0.08,0.77,5.19,2.42,0.01,0.15,0.012,0.077,369,0.100,0.874,0.003,0.000,0.123,267075,222105,17,0.143,0.056,0.021,885375,0.091,0.066,0.002,162.91,129706,604,0.237,0.203,0.001,1804645,1.02,20.48,0.000,0.022,0.002
880000,3522,1.342,0.030,13.00,264513,242751,2999,30,18732,1303,1557755.9,288.0,0.607,0.080,0.059,0.135,0.119,523,5.39,3.04,0.02,0.31,0.10,1.19,0.09,0.75,5.18,2.46,0.00,0.00,0.007,0.056,338,0.145,0.884,0.001,0.000,0.115,255107,213102,13,0.258,0.055,0.026,822330,0.099,0.076,0.004,162.90,124833,834,0.221,0.200,0.000,2061298,1.01,20.48,0.000,0.011,0.000
890000,3020,1.479,0.020,12.98,257727,238896,2144,2497,14692,106793,1622606.0,19904.6,0.577,0.084,0.061,0.144,0.135,525,8.65,4.79,0.33,0.90,0.18,1.40,0.16,1.83,7.98,4.02,0.01,0.17,0.012,0.073,748,0.055,0.797,0.030,0.000,0.173,248754,197429,11,0.338,0.131,0.035,1310883,0.072,0.057,0.002,162.83,123064,590,0.186,0.175,0.000,2570998,1.12,16.71,0.001,0.065,0.003
900000,3360,1.371,0.020,13.26,288600,270573,2844,8,14835,1411,1615442.0,197.1,0.652,0.069,0.050,0.118,0.111,456,6.36,3.76,0.07,0.52,0.12,0.88,0.14,1.35,6.03,3.21,0.00,0.09,0.012,0.081,502,0.063,0.832,0.004,0.000,0.164,281638,238662,20,0.207,0.098,0.035,1411222,0.060,0.056,0.002,162.98,140054,1396,0.140,0.125,0.000,1777133,1.03,19.06,0.000,0.015,0.001
910000,3411,1.347,0.019,13.30,331108,308346,3466,12,19233,1668,1601091.8,268.7,0.721,0.046,0.034,0.099,0.100,422,5.95,3.63,0.09,0.53,0.10,0.94,0.20,1.50,5.56,2.87,0.00,0.09,0.009,0.072,441,0.082,0.802,0.005,0.000,0.193,325633,284392,17,0.325,0.052,0.043,1196918,0.064,0.066,0.003,162.96,159506,790,0.161,0.333,0.000,1764498,1.04,19.57,0.000,0.015,0.001
920000,3410,1.302,0.020,13.02,357150,333772,3764,123,19492,2601,1591633.0,532.0,0.771,0.039,0.031,0.079,0.081,409,6.13,4.12,0.09,0.60,0.21,1.69,0.19,1.60,5.65,3.00,0.01,0.17,0.014,0.084,461,0.104,0.767,0.006,0.000,0.228,352462,308865,23,0.424,0.034,0.032,1125312,0.060,0.065,0.003,163.00,170211,995,0.205,0.244,0.000,1537899,1.03,19.40,0.000,0.016,0.006
930000,3454,1.325,0.019,12.10,363367,341392,3564,16,18351,2378,1600982.4,371.7,0.773,0.042,0.034,0.076,0.075,440,5.71,3.47,0.11,0.63,0.13,1.20,0.18,1.56,5.29,2.72,0.01,0.12,0.012,0.075,493,0.128,0.799,0.006,0.000,0.195,358391,315235,21,0.449,0.059,0.046,1513547,0.053,0.058,0.002,163.02,164111,648,0.156,0.250,0.000,1492374,1.05,19.89,0.000,0.044,0.003
940000,3483,1.293,0.022,12.02,329158,310000,3583,84,15462,4089,1611571.0,863.2,0.733,0.049,0.038,0.091,0.088,542,5.36,3.27,0.09,0.59,0.14,1.14,0.19,1.71,4.94,2.31,0.00,0.09,0.014,0.077,434,0.223,0.828,0.004,0.000,0.168,323326,282655,24,0.390,0.006,0.038,1263548,0.067,0.059,0.001,162.99,137330,954,0.211,0.262,0.000,1639997,1.04,20.35,0.000,0.026,0.003
950000,3471,1.335,0.025,12.13,299594,281745,3199,93,14569,3217,1600992.1,782.1,0.675,0.062,0.050,0.109,0.104,528,5.67,3.06,0.12,0.69,0.07,0.66,0.16,1.22,5.32,2.58,0.01,0.12,0.007,0.062,449,0.145,0.847,0.003,0.000,0.150,292850,244860,13,0.582,0.033,0.042,1395409,0.072,0.067,0.003,163.01,131287,1102,0.243,0.151,0.000,1933989,1.06,19.98,0.000,0.017,0.003
960000,3452,1.328,0.024,12.08,279577,262949,2809,21,13817,2110,1603802.6,438.9,0.631,0.074,0.059,0.122,0.114,604,5.74,3.31,0.10,0.64,0.08,0.76,0.19,1.69,5.37,2.53,0.00,0.11,0.007,0.060,422,0.115,0.866,0.002,0.000,0.132,272139,218461,16,0.344,0.108,0.036,1152474,0.076,0.059,0.002,163.03,120409,905,0.208,0.238,0.000,2266286,1.04,19.96,0.000,0.023,0.003
970000,3015,1.412,0.029,11.98,283680,264928,2713,1930,14546,60648,1589682.4,12234.5,0.631,0.066,0.055,0.127,0.121,609,7.95,8.72,0.36,2.09,0.72,4.45,0.28,1.81,6.60,4.73,0.12,0.77,0.019,0.096,942,0.041,0.921,0.026,0.001,0.053,276583,221535,15,0.209,0.163,0.061,1377557,0.072,0.079,0.005,162.94,119019,494,0.202,0.183,0.022,2423102,1.08,18.63,0.007,0.454,0.025
980000,3399,1.380,0.025,12.38,234543,220408,1235,3911,8605,198484,1603628.1,37919.0,0.543,0.077,0.063,0.166,0.150,683,6.04,3.24,0.07,0.53,0.09,0.95,0.13,0.95,5.75,2.63,0.00,0.15,0.007,0.053,446,0.112,0.860,0.005,0.000,0.135,226152,167494,16,0.274,0.085,0.039,1446247,0.080,0.062,0.002,162.90,103821,354,0.191,0.141,0.000,3131475,1.03,19.56,0.000,0.007,0.001
990000,3402,1.371,0.023,12.65,292090,277711,2710,97,11569,3187,1599259.1,663.0,0.669,0.056,0.048,0.115,0.111,533,5.95,3.46,0.04,0.40,0.14,1.32,0.12,1.31,5.65,2.81,0.00,0.10,0.011,0.069,443,0.121,0.870,0.002,0.000,0.128,284365,240062,18,0.357,0.034,0.024,1144809,0.056,0.064,0.002,162.98,133428,709,0.208,0.237,0.000,2065054,1.02,19.89,0.000,0.016,0.002
1000000,3510,1.322,0.024,12.66,285615,270720,3336,87,11364,3931,1583537.9,910.4,0.671,0.053,0.045,0.117,0.115,517,5.43,3.30,0.09,0.64,0.17,1.54,0.15,1.10,5.01,2.41,0.01,0.17,0.014,0.080,458,0.162,0.846,0.003,0.000,0.151,279476,231327,13,0.305,0.117,0.044,1234445,0.074,0.064,0.002,162.98,128371,708,0.232,0.241,0.000,2000663,1.04,20.45,0.000,0.027,0.003
