step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
590000,3544,1.312,0.018,10.54,287493,271560,3549,54,12350,1969,1589931.9,358.6,0.632,0.059,0.069,0.118,0.122,486,5.18,2.79,0.02,0.42,0.08,0.87,0.15,1.46,4.93,2.15,0.00,0.02,0.007,0.071,294,0.196,0.863,0.000,0.000,0.137,276299,233571,9,0.383,0.003,0.030,1287276,0.076,0.050,0.001,163.01,109311,1027,0.182,0.222,0.000,1939206,1.01,20.73,0.000,0.014,0.000
600000,3483,1.332,0.020,10.60,299969,283923,3311,855,11941,18056,1617021.0,4016.7,0.648,0.061,0.070,0.109,0.112,432,5.46,3.11,0.03,0.76,0.09,0.91,0.22,1.76,5.12,2.20,0.00,0.12,0.009,0.077,352,0.226,0.847,0.000,0.000,0.153,288620,249026,11,0.293,0.021,0.044,1451036,0.073,0.051,0.001,163.00,117710,502,0.222,0.255,0.000,1593210,1.01,20.36,0.000,0.015,0.001
610000,3506,1.322,0.020,10.62,290198,275684,3333,64,11094,2827,1615303.6,537.3,0.625,0.065,0.075,0.116,0.120,440,5.32,2.43,0.03,0.60,0.07,0.90,0.18,1.24,5.04,1.95,0.00,0.09,0.006,0.066,330,0.169,0.853,0.000,0.000,0.147,277686,240173,8,0.345,0.101,0.050,1625094,0.072,0.051,0.001,163.04,117129,896,0.190,0.344,0.000,1614304,1.01,20.39,0.000,0.006,0.001
620000,3476,1.330,0.022,10.83,276054,261946,2925,669,10544,18990,1605605.8,4225.9,0.589,0.072,0.083,0.125,0.131,474,5.56,3.20,0.03,0.50,0.09,1.14,0.24,1.86,5.20,2.14,0.00,0.09,0.006,0.056,375,0.157,0.867,0.001,0.000,0.133,263923,220127,8,0.356,0.014,0.066,2088007,0.064,0.054,0.001,163.03,109987,544,0.223,0.271,0.000,1785397,1.01,20.20,0.000,0.031,0.001
630000,3524,1.344,0.025,11.13,279214,264881,3058,96,11131,5305,1602583.8,1254.0,0.590,0.065,0.080,0.130,0.136,448,5.33,2.72,0.02,0.28,0.07,0.75,0.11,1.35,5.13,2.20,0.00,0.12,0.008,0.077,300,0.227,0.858,0.001,0.000,0.141,264797,221951,10,0.352,0.077,0.030,1640112,0.067,0.056,0.001,163.04,114066,460,0.236,0.323,0.000,1526272,1.01,20.56,0.000,0.017,0.002
640000,3519,1.335,0.022,11.36,276904,262123,3099,482,11205,12568,1584544.1,2774.4,0.591,0.067,0.083,0.125,0.133,432,5.32,2.55,0.02,0.39,0.07,0.84,0.15,1.12,5.07,2.11,0.00,0.02,0.008,0.075,297,0.264,0.862,0.000,0.000,0.137,260819,219968,12,0.294,0.041,0.044,1535221,0.059,0.051,0.001,163.00,114465,594,0.221,0.349,0.000,1484222,1.01,20.58,0.000,0.012,0.000
650000,3523,1.331,0.021,11.16,283730,268618,3180,48,11880,2311,1604335.8,444.0,0.615,0.065,0.079,0.116,0.125,378,5.44,3.33,0.02,0.45,0.09,1.11,0.18,1.91,5.15,2.42,0.00,0.17,0.008,0.076,324,0.274,0.839,0.001,0.000,0.160,268196,227948,14,0.352,0.008,0.031,1345891,0.071,0.055,0.001,163.02,120820,436,0.192,0.333,0.000,1468391,1.01,20.43,0.001,0.017,0.001
660000,3536,1.313,0.022,11.20,287672,272144,3379,41,12095,2497,1615836.1,468.4,0.622,0.062,0.076,0.115,0.125,434,5.38,2.63,0.02,0.36,0.08,0.84,0.14,1.62,5.14,1.97,0.00,0.00,0.009,0.078,255,0.272,0.860,0.000,0.000,0.140,272221,230153,13,0.177,0.142,0.025,808807,0.082,0.050,0.001,163.04,117892,491,0.188,0.415,0.000,1337928,1.01,20.52,0.000,0.004,0.000
670000,3512,1.309,0.022,10.91,274301,259475,3198,14,11638,1077,1596215.9,159.2,0.578,0.073,0.087,0.126,0.136,457,5.38,2.72,0.02,0.35,0.08,0.79,0.15,1.66,5.13,2.03,0.00,0.07,0.009,0.082,290,0.165,0.876,0.001,0.000,0.123,257771,216338,15,0.229,0.024,0.030,949646,0.086,0.051,0.001,163.04,109971,546,0.148,0.429,0.000,1547670,1.01,20.47,0.000,0.010,0.000
680000,3480,1.309,0.023,10.76,271696,257295,3019,31,11383,2229,1597716.0,371.0,0.566,0.078,0.092,0.127,0.138,460,5.49,3.02,0.03,0.45,0.05,0.66,0.17,1.61,5.24,2.31,0.00,0.13,0.007,0.073,305,0.186,0.873,0.001,0.000,0.126,255914,213396,11,0.238,0.101,0.033,962448,0.095,0.052,0.001,163.01,109358,632,0.166,0.129,0.001,1708536,1.01,20.35,0.000,0.031,0.001
690000,3451,1.356,0.023,10.76,271793,258126,2689,714,10293,20403,1627207.6,4743.4,0.549,0.081,0.093,0.133,0.145,481,5.59,2.97,0.02,0.55,0.04,0.58,0.19,1.66,5.34,2.24,0.00,0.04,0.004,0.049,314,0.207,0.866,0.001,0.000,0.133,255146,213987,14,0.295,0.037,0.036,1351654,0.076,0.052,0.001,163.05,108005,524,0.232,0.206,0.000,1883092,1.01,20.22,0.000,0.025,0.001
700000,3504,1.309,0.026,11.03,278001,263818,3086,4,11040,1303,1623063.1,138.7,0.569,0.076,0.087,0.129,0.140,423,5.38,3.03,0.04,0.82,0.07,0.85,0.24,1.97,5.03,2.01,0.00,0.04,0.006,0.063,299,0.278,0.874,0.000,0.000,0.126,263379,223081,8,0.314,0.043,0.049,1294756,0.071,0.062,0.002,163.07,113230,350,0.106,0.500,0.000,1716677,1.02,20.45,0.000,0.013,0.001
710000,3562,1.291,0.026,11.04,278461,263224,3289,9,11881,1322,1599139.9,236.8,0.585,0.072,0.081,0.126,0.136,431,5.06,2.49,0.02,0.53,0.05,0.67,0.15,1.14,4.83,2.03,0.00,0.02,0.004,0.051,287,0.286,0.885,0.000,0.000,0.115,263474,221289,9,0.422,0.017,0.034,1338766,0.065,0.063,0.003,163.03,114401,290,0.179,0.667,0.000,1597825,1.01,20.80,0.000,0.012,0.000
720000,3591,1.301,0.021,10.96,282515,267044,3412,7,12023,1196,1611005.4,157.8,0.593,0.068,0.079,0.126,0.133,445,5.16,2.63,0.04,0.70,0.06,0.90,0.16,1.30,4.91,2.01,0.00,0.00,0.004,0.050,288,0.343,0.855,0.001,0.000,0.144,269278,227363,8,0.436,0.014,0.040,1201824,0.071,0.050,0.000,163.07,116004,355,0.132,0.571,0.000,1502749,1.02,20.61,0.000,0.016,0.000
730000,3607,1.277,0.021,10.81,308066,291513,3384,15,13138,1912,1625091.6,277.7,0.645,0.069,0.076,0.102,0.108,421,5.19,2.82,0.03,0.52,0.06,0.79,0.14,1.55,4.96,2.04,0.00,0.00,0.006,0.060,275,0.271,0.864,0.000,0.000,0.135,295549,260127,8,0.339,0.024,0.025,1197007,0.076,0.052,0.001,163.09,122735,789,0.145,0.533,0.000,1530961,1.01,20.57,0.000,0.017,0.000
740000,3483,1.295,0.021,10.80,313375,296192,3372,12,13923,2375,1605582.8,273.8,0.635,0.069,0.075,0.109,0.113,419,5.64,3.64,0.04,0.66,0.09,1.14,0.24,1.88,5.27,2.67,0.00,0.04,0.008,0.072,354,0.247,0.817,0.000,0.000,0.183,300629,265154,9,0.432,0.006,0.058,1793549,0.102,0.058,0.002,163.07,127789,1045,0.115,0.417,0.000,1480649,1.01,20.07,0.000,0.018,0.001
750000,3502,1.303,0.021,10.92,305219,288277,3460,8,13455,1771,1618137.4,257.6,0.635,0.069,0.073,0.110,0.114,391,5.34,3.28,0.04,0.73,0.08,1.02,0.26,2.07,4.96,2.22,0.00,0.13,0.007,0.068,313,0.308,0.839,0.000,0.000,0.161,292774,255480,11,0.391,0.035,0.069,2450246,0.111,0.054,0.001,163.05,126392,852,0.145,0.375,0.000,1564953,1.02,20.46,0.000,0.008,0.001
760000,3552,1.298,0.020,10.86,308231,291730,3455,3,12993,1757,1632457.8,207.8,0.621,0.076,0.079,0.109,0.114,412,5.42,3.45,0.06,1.03,0.07,0.88,0.26,2.39,5.02,2.07,0.00,0.08,0.008,0.075,304,0.252,0.873,0.001,0.000,0.126,295217,260909,9,0.342,0.070,0.068,2491342,0.113,0.047,0.001,163.07,126339,62,0.118,0.667,0.000,1795013,1.02,20.21,0.001,0.015,0.001
770000,3525,1.333,0.019,10.80,289836,274386,2987,28,12462,1574,1621592.8,200.6,0.586,0.082,0.084,0.122,0.127,439,5.30,2.80,0.02,0.42,0.04,0.49,0.21,1.73,5.02,2.21,0.00,0.05,0.006,0.056,289,0.293,0.847,0.001,0.000,0.152,277294,237871,11,0.416,0.010,0.062,2126479,0.126,0.049,0.001,163.05,116655,897,0.127,0.429,0.001,2156969,1.01,20.31,0.000,0.019,0.001
780000,3513,1.289,0.020,10.69,303383,287783,3439,66,12107,2949,1622117.0,573.0,0.641,0.082,0.083,0.094,0.100,453,5.28,2.73,0.03,0.64,0.06,0.62,0.18,1.37,5.01,2.17,0.00,0.08,0.008,0.069,312,0.282,0.850,0.000,0.000,0.150,291874,254091,9,0.349,0.007,0.044,2028108,0.110,0.051,0.001,163.07,122284,994,0.194,0.333,0.000,1948857,1.01,20.45,0.000,0.019,0.001
790000,3509,1.306,0.019,10.46,294697,279122,3623,3,11953,1470,1619224.0,139.3,0.606,0.082,0.087,0.110,0.116,469,5.35,3.09,0.03,0.62,0.06,0.89,0.21,2.06,5.05,2.11,0.00,0.03,0.005,0.056,289,0.324,0.883,0.000,0.000,0.117,282165,246830,9,0.432,0.009,0.045,1406874,0.076,0.048,0.001,163.07,119166,811,0.095,0.333,0.000,2034209,1.01,20.35,0.000,0.022,0.000
800000,3560,1.296,0.016,10.73,349756,332687,3664,16,13338,3130,1619126.4,255.2,0.705,0.066,0.068,0.077,0.084,397,5.30,3.06,0.03,0.51,0.07,0.90,0.21,1.58,4.99,2.33,0.00,0.09,0.008,0.071,355,0.272,0.812,0.001,0.000,0.188,339543,312918,8,0.345,0.142,0.062,2134127,0.057,0.049,0.001,163.05,139712,586,0.082,0.500,0.000,1826443,1.01,20.43,0.000,0.039,0.001
810000,3440,1.310,0.021,10.53,315104,298998,3691,14,12521,1837,1638789.6,222.8,0.645,0.074,0.079,0.097,0.105,434,5.48,3.03,0.02,0.33,0.08,0.83,0.26,1.93,5.12,2.12,0.00,0.06,0.007,0.062,307,0.264,0.881,0.000,0.000,0.119,302966,268104,10,0.440,0.006,0.107,2948662,0.054,0.052,0.001,163.06,128460,534,0.121,0.357,0.000,1981383,1.01,20.05,0.000,0.026,0.001
820000,3526,1.293,0.020,10.77,278163,264975,2853,24,10225,3149,1625783.5,557.0,0.562,0.094,0.100,0.118,0.126,482,5.30,2.99,0.05,0.85,0.06,0.67,0.26,1.88,4.93,1.97,0.00,0.06,0.006,0.062,294,0.347,0.887,0.000,0.000,0.113,263845,227602,10,0.328,0.017,0.100,2915497,0.061,0.046,0.000,163.07,112361,307,0.177,0.500,0.000,2297863,1.02,20.41,0.000,0.024,0.001
830000,3486,1.325,0.024,11.01,286903,272459,3242,11,11231,2397,1630836.6,531.2,0.592,0.090,0.097,0.106,0.115,445,5.20,2.60,0.01,0.38,0.08,0.86,0.20,1.51,4.90,1.91,0.00,0.04,0.008,0.074,280,0.368,0.886,0.000,0.000,0.114,272915,233520,10,0.431,0.003,0.082,3148527,0.069,0.054,0.001,163.09,119539,179,0.222,0.636,0.000,1734392,1.00,20.52,0.000,0.015,0.001
840000,3510,1.309,0.028,11.26,286259,271638,3257,16,11324,1821,1617483.0,399.7,0.580,0.084,0.094,0.117,0.125,442,5.20,2.49,0.03,0.51,0.06,0.66,0.15,1.22,4.97,1.98,0.00,0.08,0.007,0.065,278,0.307,0.879,0.001,0.000,0.121,270561,229455,11,0.463,0.004,0.037,2112541,0.073,0.064,0.002,163.09,118603,585,0.219,0.500,0.000,1502441,1.01,20.57,0.000,0.012,0.001
850000,3479,1.290,0.026,11.03,279796,265268,3034,12,11513,2189,1614781.4,420.2,0.571,0.088,0.097,0.118,0.126,458,5.33,3.02,0.04,0.67,0.04,0.51,0.20,1.78,5.05,2.13,0.00,0.12,0.003,0.037,331,0.245,0.888,0.000,0.000,0.112,263233,223778,9,0.289,0.080,0.049,1846636,0.067,0.059,0.001,163.06,112668,211,0.192,0.667,0.000,1570430,1.01,20.35,0.001,0.029,0.001
860000,3509,1.310,0.024,10.92,270937,256921,2828,6,11152,1116,1594195.0,163.1,0.546,0.091,0.103,0.126,0.134,539,5.26,2.77,0.01,0.27,0.07,0.92,0.20,1.45,4.98,1.96,0.00,0.00,0.005,0.049,300,0.295,0.878,0.000,0.000,0.122,255313,217403,14,0.361,0.023,0.058,1960104,0.068,0.053,0.001,163.07,106429,291,0.146,0.833,0.000,1929786,1.01,20.75,0.000,0.007,0.000
870000,3547,1.288,0.022,10.74,263636,249923,2792,6,10877,1171,1625077.1,157.1,0.533,0.098,0.105,0.127,0.137,547,5.22,3.03,0.01,0.27,0.10,1.12,0.22,1.61,4.89,2.10,0.01,0.20,0.007,0.061,295,0.333,0.881,0.000,0.000,0.119,249699,212134,10,0.396,0.005,0.088,2651072,0.068,0.051,0.001,163.06,103153,590,0.134,0.500,0.000,2478501,1.00,20.71,0.000,0.018,0.001
880000,3541,1.306,0.020,10.95,282311,267435,3042,16,11824,1933,1627501.4,319.0,0.589,0.082,0.088,0.116,0.125,518,5.24,2.76,0.02,0.65,0.06,0.85,0.21,1.39,4.95,1.93,0.00,0.04,0.004,0.043,278,0.308,0.884,0.000,0.000,0.116,269507,227272,9,0.315,0.045,0.072,2512212,0.066,0.047,0.000,163.06,113743,651,0.165,0.312,0.000,2144876,1.01,20.71,0.000,0.019,0.001
890000,3480,1.307,0.021,10.69,297502,282542,3020,31,11970,2852,1610704.4,470.5,0.606,0.086,0.091,0.104,0.113,506,5.64,3.38,0.04,0.60,0.05,0.66,0.26,2.13,5.29,2.52,0.00,0.05,0.004,0.043,367,0.262,0.836,0.001,0.000,0.163,284831,249387,12,0.326,0.081,0.065,2915095,0.061,0.050,0.000,163.07,118119,426,0.165,0.387,0.000,2294669,1.02,20.30,0.000,0.018,0.000
900000,3573,1.294,0.016,10.40,301319,285556,3336,11,12323,2520,1611200.5,257.6,0.629,0.081,0.083,0.100,0.108,478,5.20,2.74,0.03,0.70,0.07,0.72,0.20,1.60,4.90,1.98,0.00,0.14,0.005,0.052,289,0.293,0.866,0.001,0.000,0.134,289990,254927,12,0.445,0.007,0.074,2223851,0.070,0.042,0.000,163.07,121081,442,0.102,0.545,0.000,2330346,1.01,20.69,0.000,0.019,0.001
910000,3524,1.287,0.019,10.35,300616,286017,2903,162,11583,5162,1630342.2,910.6,0.629,0.094,0.091,0.089,0.097,537,5.25,2.94,0.04,0.58,0.07,0.99,0.22,1.74,4.92,1.95,0.00,0.03,0.004,0.045,281,0.329,0.878,0.000,0.000,0.122,290550,257655,10,0.478,0.038,0.077,2646834,0.074,0.047,0.001,163.05,116482,417,0.176,0.346,0.000,2863368,1.02,20.48,0.001,0.014,0.000
920000,3493,1.318,0.018,10.69,276297,262186,2730,388,11024,12438,1617161.0,2815.0,0.569,0.098,0.103,0.111,0.119,564,5.46,2.98,0.01,0.23,0.07,0.82,0.21,1.70,5.17,2.19,0.00,0.07,0.005,0.050,321,0.297,0.862,0.001,0.000,0.137,264292,225174,11,0.358,0.059,0.066,2809307,0.086,0.045,0.001,163.05,112370,652,0.226,0.312,0.000,2488259,1.00,20.24,0.000,0.023,0.000
930000,3511,1.293,0.019,10.62,273678,259721,2943,10,10986,1346,1605159.5,172.3,0.563,0.093,0.100,0.119,0.124,566,5.22,3.24,0.03,1.10,0.08,0.81,0.28,2.03,4.84,1.97,0.00,0.02,0.007,0.057,306,0.332,0.890,0.000,0.000,0.110,260372,221709,12,0.379,0.006,0.078,2777499,0.094,0.050,0.001,163.06,110889,384,0.128,0.400,0.000,2059608,1.01,20.69,0.000,0.015,0.000
940000,3511,1.298,0.024,10.69,275857,260709,3256,9,11883,1566,1586901.4,260.0,0.580,0.087,0.094,0.116,0.123,569,5.20,2.71,0.02,0.42,0.06,0.60,0.19,1.23,4.93,2.11,0.00,0.04,0.007,0.055,327,0.306,0.882,0.000,0.000,0.118,261157,221937,10,0.327,0.005,0.067,2265611,0.106,0.053,0.001,163.05,110292,731,0.166,0.556,0.000,1811007,1.01,20.72,0.000,0.020,0.001
950000,3514,1.281,0.023,10.62,273252,258611,3085,20,11533,1625,1609528.9,239.7,0.569,0.093,0.097,0.118,0.124,559,5.25,3.22,0.05,0.72,0.09,0.73,0.27,1.96,4.84,2.03,0.00,0.08,0.007,0.052,305,0.322,0.885,0.001,0.000,0.114,258869,222583,11,0.400,0.017,0.079,2391514,0.118,0.050,0.000,163.08,108345,724,0.148,0.300,0.000,1938190,1.02,20.58,0.000,0.020,0.001
960000,3605,1.286,0.016,10.54,301242,284165,3394,6,13586,1562,1588504.2,236.8,0.637,0.074,0.076,0.104,0.108,537,5.33,3.73,0.04,0.77,0.09,0.92,0.33,2.53,4.88,2.38,0.00,0.12,0.008,0.059,366,0.347,0.804,0.001,0.000,0.196,289544,255951,12,0.320,0.006,0.077,2599737,0.100,0.046,0.001,163.05,120582,516,0.152,0.333,0.000,1787100,1.01,20.72,0.000,0.034,0.001
970000,3513,1.288,0.018,10.44,367607,347109,3979,24,16587,2107,1607325.1,306.7,0.742,0.056,0.057,0.070,0.076,449,5.34,3.18,0.03,0.57,0.09,1.02,0.22,1.56,5.00,2.34,0.00,0.10,0.007,0.065,354,0.328,0.802,0.001,0.000,0.197,358259,329757,13,0.347,0.034,0.055,2263058,0.089,0.053,0.001,163.05,151015,335,0.146,0.625,0.001,1488329,1.01,20.53,0.000,0.019,0.001
980000,3531,1.303,0.018,10.71,331922,313192,3824,10,14878,1387,1601015.2,124.4,0.698,0.064,0.067,0.084,0.087,494,5.31,3.50,0.04,0.80,0.10,1.04,0.25,2.07,4.92,2.44,0.00,0.09,0.009,0.067,331,0.340,0.815,0.000,0.000,0.185,322328,291059,16,0.327,0.029,0.070,2471402,0.099,0.051,0.001,163.04,137451,848,0.090,0.500,0.000,1707481,1.02,20.58,0.000,0.010,0.001
990000,3580,1.269,0.016,10.51,317666,300382,3725,25,13485,1758,1580117.0,247.6,0.684,0.065,0.070,0.089,0.092,503,5.31,3.57,0.04,0.75,0.08,0.79,0.27,2.11,4.92,2.49,0.00,0.05,0.007,0.061,344,0.286,0.801,0.000,0.000,0.199,308776,268198,16,0.419,0.030,0.063,2179537,0.105,0.046,0.001,163.05,130362,753,0.141,0.240,0.000,1660622,1.01,20.65,0.000,0.009,0.001
1000000,3566,1.307,0.019,10.90,316944,298831,3872,6,14249,1462,1575005.2,213.6,0.682,0.064,0.068,0.091,0.096,478,5.00,2.69,0.03,0.60,0.07,0.60,0.20,1.52,4.71,1.98,0.00,0.02,0.008,0.058,289,0.310,0.879,0.000,0.000,0.121,307648,271551,14,0.263,0.017,0.069,2546999,0.109,0.049,0.001,163.03,129450,585,0.146,0.333,0.000,1672246,1.01,20.82,0.000,0.005,0.001
