step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share
600000,3491,1.299,0.026,11.64,293850,270623,3918,2,19279,1707,1590672.2,70.1,0.637,0.130,0.138,0.049,0.045,399,5.41,3.08,0.07,0.87,0.09,1.33,0.05,0.65,5.19,2.57,0.00,0.05,0.007,0.065,296,0.178,0.875,0.001,0.000,0.124,280471,244673,8,0.447,0.027,0.011,448497,0.176,0.073,0.004,162.56,113753,311,0.041,0.000,0.000,2115015,1.03,20.93,0.000,0.011,0.000
610000,3430,1.327,0.025,11.35,295347,272427,3611,6,19364,1829,1597766.9,95.3,0.625,0.135,0.143,0.050,0.047,422,5.74,3.11,0.12,1.54,0.13,1.00,0.06,0.86,5.43,2.46,0.00,0.09,0.013,0.085,311,0.162,0.868,0.002,0.000,0.130,282634,240299,7,0.391,0.037,0.011,348977,0.169,0.072,0.004,162.63,115250,169,0.052,0.667,0.000,2244200,1.05,20.63,0.000,0.006,0.001
620000,3477,1.308,0.027,11.44,290228,268076,3936,2,18167,1377,1605011.5,87.6,0.629,0.131,0.139,0.054,0.048,448,5.43,2.79,0.06,0.94,0.09,0.92,0.05,0.68,5.23,2.45,0.00,0.06,0.010,0.079,269,0.156,0.870,0.001,0.000,0.129,277565,237593,9,0.359,0.063,0.009,355777,0.176,0.070,0.004,162.61,110393,17,0.064,1.000,0.000,2251408,1.03,21.04,0.000,0.005,0.001
630000,3554,1.306,0.027,11.89,286627,264872,3515,12,18151,1404,1597963.6,93.7,0.603,0.141,0.146,0.058,0.052,449,5.19,2.55,0.04,0.54,0.13,1.06,0.04,0.64,4.98,2.18,0.01,0.14,0.015,0.091,274,0.195,0.878,0.002,0.000,0.120,273410,236387,11,0.559,0.014,0.012,363275,0.179,0.071,0.003,162.57,105235,721,0.067,0.167,0.000,2159133,1.02,21.33,0.000,0.008,0.004
640000,3517,1.313,0.036,11.79,303497,280667,3701,2,19164,1682,1606082.5,98.5,0.630,0.128,0.130,0.063,0.049,409,5.28,3.08,0.06,0.79,0.14,1.18,0.10,1.03,4.98,2.48,0.01,0.12,0.016,0.099,320,0.176,0.856,0.001,0.000,0.143,290351,257815,9,0.493,0.020,0.015,374252,0.163,0.092,0.009,162.58,116037,1196,0.059,0.000,0.000,2241874,1.03,21.19,0.000,0.012,0.002
650000,3481,1.316,0.031,11.83,288516,266168,3511,1,18872,1622,1613106.5,99.2,0.604,0.141,0.146,0.057,0.052,405,5.14,2.77,0.06,0.91,0.10,1.03,0.02,0.28,4.96,2.35,0.00,0.09,0.010,0.077,258,0.281,0.882,0.002,0.000,0.116,274043,241487,9,0.523,0.041,0.007,492980,0.158,0.077,0.004,162.57,109948,80,0.061,0.000,0.000,2107119,1.02,21.19,0.000,0.004,0.001
660000,3478,1.327,0.030,11.60,294004,271439,3531,7,19030,1265,1571748.0,173.2,0.618,0.133,0.137,0.063,0.049,417,5.33,3.03,0.06,0.91,0.11,0.98,0.06,0.68,5.09,2.56,0.00,0.05,0.011,0.085,293,0.174,0.873,0.001,0.000,0.126,280312,240921,12,0.448,0.013,0.019,692063,0.170,0.074,0.003,162.54,109655,650,0.137,0.286,0.000,2178910,1.02,21.01,0.000,0.006,0.001
670000,3512,1.304,0.029,11.78,276727,255320,3730,0,17643,867,1582239.1,56.4,0.613,0.138,0.144,0.059,0.046,451,5.12,2.60,0.02,0.60,0.10,0.98,0.04,0.52,4.96,2.17,0.00,0.09,0.012,0.085,247,0.167,0.882,0.000,0.000,0.117,264227,224597,10,0.516,0.003,0.010,572288,0.142,0.073,0.004,162.51,105321,0,0.065,0.000,0.000,1950582,1.01,21.33,0.000,0.003,0.001
680000,3512,1.296,0.029,11.62,272685,252124,3497,3,17061,1036,1557157.5,90.0,0.596,0.140,0.150,0.066,0.048,456,5.26,2.59,0.08,0.88,0.16,0.90,0.04,0.54,4.97,2.25,0.01,0.19,0.021,0.102,302,0.157,0.878,0.002,0.000,0.120,261055,220852,9,0.472,0.000,0.011,351843,0.164,0.075,0.004,162.59,103294,184,0.087,0.333,0.000,2131522,1.03,21.13,0.000,0.005,0.004
690000,3465,1.313,0.029,11.15,272745,252994,3349,0,16449,1588,1590749.4,139.0,0.591,0.144,0.158,0.059,0.048,481,5.43,3.07,0.08,1.07,0.10,0.87,0.03,0.49,5.21,2.77,0.00,0.03,0.012,0.081,299,0.129,0.870,0.002,0.000,0.128,260345,216437,9,0.354,0.050,0.006,312471,0.126,0.073,0.004,162.63,96277,0,0.088,0.000,0.000,2175064,1.04,21.00,0.000,0.007,0.001
700000,3519,1.312,0.024,11.59,282119,260443,3969,2,17651,1508,1567056.5,107.1,0.624,0.131,0.144,0.060,0.042,431,5.33,2.97,0.04,0.76,0.07,1.00,0.05,0.69,5.17,2.53,0.00,0.07,0.006,0.060,244,0.136,0.873,0.001,0.000,0.127,271173,230089,10,0.276,0.222,0.008,241238,0.143,0.061,0.002,162.55,101970,14,0.071,1.000,0.000,2262821,1.02,21.15,0.000,0.007,0.001
710000,3551,1.292,0.030,12.10,277656,255804,3492,4,18324,841,1574113.2,77.0,0.602,0.136,0.148,0.069,0.045,424,4.96,2.41,0.05,0.68,0.06,0.60,0.03,0.73,4.83,2.20,0.00,0.02,0.009,0.073,239,0.192,0.876,0.001,0.000,0.123,266740,220024,13,0.242,0.053,0.005,232079,0.177,0.079,0.004,162.68,107007,1248,0.092,0.500,0.000,2396279,1.02,21.45,0.000,0.006,0.000
720000,3554,1.289,0.027,12.39,291513,268419,4005,0,19086,653,1533907.1,72.6,0.643,0.119,0.126,0.073,0.039,388,4.92,2.37,0.02,0.36,0.10,0.81,0.02,0.47,4.77,2.22,0.00,0.07,0.013,0.089,244,0.171,0.872,0.000,0.000,0.127,282196,239416,13,0.356,0.053,0.005,176218,0.177,0.074,0.004,162.56,116482,0,0.111,0.000,0.000,2467313,1.01,21.58,0.000,0.010,0.001
730000,3460,1.308,0.029,12.23,313859,289206,4311,0,20436,844,1559051.8,77.6,0.666,0.111,0.118,0.071,0.034,354,5.20,2.91,0.05,1.07,0.07,0.69,0.08,1.00,5.00,2.38,0.00,0.09,0.010,0.081,275,0.142,0.850,0.000,0.000,0.150,304644,264734,13,0.290,0.036,0.013,234233,0.160,0.076,0.005,162.76,126428,0,0.092,0.000,0.000,2942763,1.02,21.27,0.000,0.005,0.001
740000,3559,1.293,0.028,11.91,305807,282995,3899,5,18809,1168,1562249.9,179.2,0.654,0.122,0.131,0.057,0.036,376,5.21,2.90,0.08,1.11,0.11,0.93,0.04,0.43,4.97,2.49,0.00,0.14,0.013,0.090,297,0.132,0.872,0.001,0.000,0.126,295670,257176,14,0.256,0.028,0.013,376655,0.131,0.074,0.004,162.61,123027,1166,0.153,0.200,0.000,2246017,1.03,21.18,0.000,0.010,0.001
750000,3565,1.283,0.029,11.98,271668,249892,3536,1,18233,837,1531422.1,82.8,0.608,0.137,0.149,0.064,0.043,403,4.83,2.33,0.02,0.47,0.05,0.51,0.03,0.49,4.71,2.12,0.00,0.04,0.008,0.061,245,0.158,0.902,0.000,0.000,0.098,260250,214909,12,0.283,0.001,0.010,494557,0.138,0.080,0.006,162.59,106320,333,0.099,0.000,0.000,2416079,1.01,21.56,0.000,0.002,0.001
760000,3580,1.283,0.027,12.58,276927,254627,3481,5,18799,779,1550660.9,56.9,0.594,0.138,0.148,0.075,0.045,426,4.85,2.32,0.02,0.30,0.06,0.64,0.03,0.52,4.74,2.15,0.00,0.00,0.008,0.072,247,0.165,0.897,0.001,0.000,0.103,265754,219715,9,0.348,0.018,0.009,410942,0.165,0.070,0.004,162.66,107018,547,0.073,0.400,0.000,2576928,1.01,21.55,0.000,0.002,0.000
770000,3551,1.307,0.029,12.34,276339,253770,3711,4,18883,701,1506617.5,86.9,0.602,0.135,0.142,0.077,0.043,413,4.99,2.78,0.03,0.66,0.06,0.69,0.05,0.57,4.85,2.49,0.00,0.03,0.007,0.071,270,0.199,0.892,0.000,0.000,0.108,265808,217310,9,0.337,0.061,0.012,469389,0.165,0.079,0.005,162.63,110193,828,0.124,0.250,0.000,2606960,1.02,21.43,0.000,0.005,0.001
780000,3554,1.274,0.026,12.51,270415,247597,3996,21,18798,715,1490697.9,80.7,0.628,0.128,0.134,0.069,0.040,427,4.87,2.35,0.02,0.39,0.07,0.74,0.11,0.74,4.68,2.02,0.00,0.02,0.009,0.074,248,0.175,0.894,0.000,0.000,0.106,260534,211214,10,0.333,0.026,0.045,601708,0.158,0.073,0.004,162.44,108653,559,0.113,0.333,0.000,2407063,1.01,21.59,0.000,0.001,0.000
790000,3647,1.247,0.022,12.57,278027,255474,3590,11,18859,1397,1546807.0,259.5,0.619,0.125,0.132,0.078,0.047,429,4.65,2.18,0.02,0.54,0.08,0.77,0.04,0.53,4.52,1.99,0.00,0.05,0.010,0.081,229,0.192,0.893,0.000,0.000,0.107,269651,215468,13,0.354,0.150,0.010,481007,0.158,0.065,0.003,162.52,108024,1131,0.186,0.182,0.000,2834440,1.01,21.82,0.000,0.002,0.000
800000,3593,1.278,0.026,12.53,301550,277314,4039,0,20251,727,1542433.8,51.0,0.670,0.106,0.112,0.073,0.038,373,4.87,2.66,0.04,0.70,0.06,0.63,0.08,0.85,4.71,2.27,0.00,0.03,0.007,0.068,255,0.166,0.861,0.001,0.000,0.139,294318,250867,15,0.340,0.064,0.016,391446,0.151,0.075,0.005,162.58,119970,0,0.070,0.000,0.000,2696677,1.02,21.52,0.000,0.003,0.000
810000,3481,1.297,0.024,12.09,310202,286094,3911,13,20296,2395,1554982.6,172.6,0.684,0.100,0.111,0.070,0.035,393,5.23,2.87,0.04,0.59,0.10,1.12,0.02,0.35,5.07,2.60,0.00,0.00,0.010,0.085,285,0.122,0.871,0.001,0.000,0.128,302316,262339,13,0.287,0.137,0.006,297008,0.160,0.066,0.003,162.63,124030,569,0.072,0.462,0.000,2707242,1.02,21.05,0.000,0.023,0.000
820000,3508,1.295,0.032,12.38,284317,261206,3994,7,19083,1593,1559332.2,79.4,0.634,0.118,0.130,0.074,0.044,418,4.98,2.41,0.01,0.19,0.05,0.47,0.05,0.68,4.87,2.19,0.00,0.00,0.008,0.069,253,0.149,0.889,0.000,0.000,0.111,275350,232687,14,0.297,0.042,0.013,435686,0.155,0.079,0.005,162.61,116054,673,0.050,0.286,0.000,2572429,1.01,21.33,0.000,0.010,0.000
830000,3623,1.259,0.028,12.53,272924,249879,3872,1,19057,935,1571074.1,41.9,0.616,0.124,0.132,0.084,0.045,399,4.85,2.21,0.03,0.52,0.09,0.84,0.04,0.53,4.70,1.94,0.00,0.06,0.011,0.090,230,0.185,0.889,0.000,0.000,0.111,264122,215234,11,0.330,0.099,0.008,397811,0.166,0.077,0.005,162.67,114077,7,0.045,1.000,0.000,2870132,1.02,21.54,0.000,0.004,0.001
840000,3570,1.256,0.026,12.88,275825,252959,3829,1,19089,304,1583009.2,7.9,0.614,0.127,0.130,0.085,0.043,405,5.07,2.41,0.02,0.55,0.07,0.79,0.05,0.79,4.93,1.98,0.00,0.12,0.008,0.072,249,0.198,0.885,0.001,0.000,0.114,266431,220548,10,0.357,0.024,0.011,449369,0.177,0.062,0.002,162.73,115587,13,0.026,1.000,0.000,3068520,1.01,21.20,0.000,0.001,0.001
850000,3573,1.268,0.028,13.03,274944,252356,3529,0,19056,382,1600580.2,11.7,0.593,0.131,0.139,0.088,0.048,407,5.05,2.50,0.02,0.43,0.06,0.79,0.04,0.59,4.93,2.25,0.00,0.09,0.007,0.070,233,0.227,0.894,0.000,0.000,0.106,265163,223150,10,0.423,0.007,0.011,298043,0.164,0.068,0.003,162.76,114027,0,0.031,0.000,0.000,2957823,1.01,21.28,0.000,0.000,0.001
860000,3513,1.271,0.030,12.36,274519,251728,3564,0,19287,502,1596967.5,21.8,0.594,0.138,0.144,0.078,0.046,429,5.14,2.49,0.03,0.56,0.09,0.98,0.03,0.54,4.98,2.21,0.00,0.09,0.010,0.079,243,0.216,0.886,0.000,0.000,0.114,264512,221286,11,0.349,0.003,0.005,362405,0.166,0.085,0.006,162.73,115436,0,0.043,0.000,0.000,2594723,1.02,21.21,0.000,0.004,0.001
870000,3529,1.266,0.033,12.59,276871,253514,3571,0,19770,502,1602093.8,9.8,0.609,0.132,0.140,0.076,0.044,446,5.16,2.71,0.04,0.86,0.07,0.76,0.04,0.63,5.01,2.34,0.00,0.08,0.009,0.074,247,0.238,0.889,0.000,0.000,0.111,267381,224883,11,0.372,0.027,0.009,258086,0.166,0.079,0.004,162.72,112631,0,0.020,0.000,0.000,2637505,1.02,21.20,0.000,0.000,0.001
880000,3525,1.265,0.029,12.69,276508,253079,3827,0,19606,578,1598744.0,16.2,0.604,0.131,0.140,0.080,0.045,443,5.10,2.49,0.02,0.46,0.09,0.87,0.03,0.47,4.95,2.29,0.00,0.09,0.012,0.084,248,0.285,0.890,0.000,0.000,0.110,267261,229478,11,0.451,0.023,0.009,282989,0.158,0.073,0.004,162.71,114113,0,0.028,0.000,0.000,2658467,1.01,21.33,0.000,0.002,0.001
890000,3617,1.250,0.029,12.71,278756,253680,3818,0,21166,314,1583882.9,23.5,0.602,0.132,0.139,0.081,0.045,436,4.76,2.19,0.03,0.52,0.04,0.43,0.02,0.45,4.67,2.06,0.00,0.02,0.006,0.058,202,0.333,0.886,0.000,0.000,0.114,270420,233319,9,0.526,0.021,0.005,284609,0.154,0.074,0.004,162.75,118399,0,0.075,0.000,0.000,2712238,1.01,21.72,0.000,0.001,0.000
900000,3561,1.257,0.025,12.70,277609,252177,4003,0,21485,378,1603612.4,9.1,0.603,0.132,0.141,0.079,0.045,422,5.11,2.51,0.04,0.77,0.07,0.76,0.05,0.69,4.95,2.19,0.00,0.07,0.008,0.066,233,0.246,0.884,0.000,0.000,0.116,269484,234757,9,0.495,0.005,0.007,215273,0.167,0.067,0.004,162.71,119240,0,0.024,0.000,0.000,2725566,1.02,21.36,0.000,0.001,0.000
910000,3583,1.262,0.030,13.23,278596,252640,3726,3,22205,366,1595091.2,36.9,0.588,0.142,0.151,0.078,0.040,444,4.81,2.28,0.01,0.29,0.05,0.64,0.03,0.42,4.72,2.12,0.00,0.00,0.006,0.061,198,0.361,0.893,0.000,0.000,0.107,270332,231507,10,0.649,0.018,0.007,177104,0.194,0.074,0.005,162.80,117084,483,0.101,0.000,0.000,2853541,1.00,21.73,0.000,0.003,0.000
920000,3529,1.262,0.031,12.90,286371,259991,3836,0,22598,196,1606993.1,5.0,0.595,0.140,0.149,0.077,0.040,424,5.00,2.52,0.04,0.84,0.08,0.81,0.03,0.54,4.85,2.09,0.00,0.07,0.009,0.068,238,0.319,0.888,0.001,0.000,0.111,277264,237060,9,0.577,0.048,0.006,234240,0.176,0.081,0.005,162.79,125174,0,0.025,0.000,0.000,2933697,1.02,21.43,0.000,0.002,0.001
930000,3591,1.266,0.026,12.93,281982,255202,4085,0,22633,265,1586423.0,14.5,0.609,0.132,0.143,0.074,0.042,436,5.00,2.57,0.01,0.36,0.06,0.67,0.05,0.74,4.87,2.30,0.00,0.03,0.008,0.069,248,0.268,0.880,0.000,0.000,0.119,272894,232007,6,0.529,0.072,0.011,355801,0.154,0.067,0.003,162.74,120371,0,0.055,0.000,0.000,2673796,1.01,21.46,0.000,0.001,0.000
940000,3653,1.219,0.030,13.23,277780,251631,4007,0,22080,211,1596309.9,10.0,0.601,0.142,0.150,0.068,0.039,451,4.76,2.15,0.02,0.50,0.05,0.64,0.02,0.27,4.68,1.98,0.00,0.02,0.007,0.070,189,0.365,0.878,0.000,0.000,0.122,269365,227997,8,0.572,0.103,0.006,355002,0.156,0.076,0.005,162.74,117657,0,0.047,0.000,0.000,2643535,1.01,21.75,0.000,0.000,0.000
950000,3548,1.265,0.030,12.55,285146,259160,4041,4,22046,309,1588354.5,6.8,0.609,0.138,0.151,0.067,0.035,438,5.01,2.52,0.02,0.60,0.05,0.63,0.06,0.77,4.88,2.24,0.00,0.10,0.006,0.062,239,0.250,0.882,0.000,0.000,0.118,277241,236124,8,0.454,0.007,0.012,478820,0.154,0.076,0.004,162.73,116054,563,0.022,0.750,0.000,2656891,1.01,21.49,0.000,0.005,0.000
960000,3591,1.246,0.026,12.73,280400,254927,3947,4,21479,563,1601744.2,47.1,0.595,0.141,0.166,0.062,0.035,493,4.96,2.20,0.02,0.56,0.03,0.55,0.04,0.68,4.86,2.07,0.00,0.00,0.004,0.052,235,0.336,0.886,0.000,0.000,0.114,271479,221405,10,0.508,0.034,0.007,298769,0.176,0.065,0.002,162.87,109709,1448,0.084,0.000,0.000,2614277,1.01,21.53,0.000,0.003,0.000
970000,3520,1.254,0.029,12.79,277534,251046,3712,0,22847,518,1599916.5,34.9,0.578,0.141,0.160,0.076,0.044,493,5.22,2.64,0.02,0.45,0.06,0.82,0.06,0.58,5.09,2.40,0.00,0.00,0.006,0.061,288,0.322,0.889,0.000,0.000,0.110,268025,220597,12,0.461,0.074,0.016,388547,0.167,0.072,0.004,162.85,111303,0,0.067,0.000,0.000,2864786,1.01,21.21,0.000,0.008,0.000
980000,3548,1.256,0.030,12.86,281576,255633,3761,3,22151,346,1606352.6,34.8,0.594,0.141,0.149,0.074,0.041,484,4.94,2.43,0.01,0.31,0.06,1.22,0.01,0.24,4.85,2.14,0.00,0.02,0.005,0.061,223,0.371,0.886,0.001,0.000,0.113,271658,222846,12,0.556,0.010,0.008,498393,0.161,0.077,0.005,162.80,118423,27,0.101,1.000,0.000,2725911,1.01,21.51,0.000,0.000,0.001
990000,3602,1.243,0.029,12.89,282111,255008,3863,0,23186,395,1606526.4,33.2,0.583,0.143,0.154,0.078,0.043,480,4.95,2.22,0.03,0.60,0.07,0.91,0.01,0.15,4.84,2.04,0.00,0.00,0.007,0.075,231,0.339,0.878,0.001,0.000,0.122,272398,223599,10,0.532,0.004,0.005,428310,0.129,0.072,0.004,162.80,118781,0,0.084,0.000,0.000,2709582,1.02,21.61,0.000,0.003,0.000
1000000,3585,1.249,0.031,13.15,283088,256253,3936,0,22916,548,1592602.8,37.7,0.588,0.141,0.151,0.076,0.044,470,4.97,2.29,0.00,0.20,0.07,0.78,0.02,0.37,4.88,2.17,0.00,0.00,0.007,0.073,240,0.383,0.887,0.000,0.000,0.113,273052,222845,9,0.626,0.018,0.006,204461,0.137,0.078,0.006,162.76,118602,0,0.069,0.000,0.000,2574987,1.00,21.52,0.000,0.001,0.000
