step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
110000,1142,2.019,0.439,4.28,115628,113465,233,1,1871,1683,911455.1,246123.9,0.021,0.707,0.057,0.215,182,18.63,8.20,1.41,3.91,0.16,1.61,0.60,2.40,16.47,6.68,0.00,0.00,0.009,0.069,158,0.399,0.033,0.945,0.001,0.021,257500,257204,1,0.989,0.011,0.125,1602728,0.105,1.875,0.037,8.53,33904,153,146.241,0.000,0.234,8061025,1.27,3.55,0.013,0.004,0.000,10,19,22,64,21272,0.081,0.00,0.0048,0.021,217,0.826,0.000,0.512,0.562,5.65,7.30,7.56,0.02,0.016,1.09,1.42,1.30,0.826,0.00228,1.00,35.4018,1017.62,130220.2,140218.2,39.158,42.8384,80.817,784.860,1.000,0.363,80.9,80.817,160.770,563,2662.6,31.38,9.713,115.149,3163.3,83.087,0.134,2.00
120000,1113,1.996,0.439,4.29,120923,118465,186,0,2301,1302,924390.4,247381.5,0.024,0.701,0.074,0.201,181,18.87,7.78,0.82,2.24,0.58,3.30,0.79,2.20,16.68,6.69,0.00,0.00,0.022,0.104,161,0.315,0.047,0.927,0.000,0.026,263098,262477,1,1.000,0.000,0.226,2143974,0.106,1.978,0.036,9.65,37459,0,190.001,0.000,0.217,8105608,1.15,3.56,0.004,0.007,0.000,12,19,28,64,20998,0.080,0.00,0.0050,0.020,186,0.804,0.000,0.582,0.552,5.48,7.00,7.55,0.02,0.004,1.06,1.26,1.16,0.804,0.00252,1.09,35.5304,959.15,130307.3,140217.8,39.072,41.4969,82.194,771.050,0.996,0.375,80.6,82.194,160.465,568,2540.6,32.90,10.871,114.037,3363.9,83.285,0.136,2.00
130000,1190,2.047,0.424,4.23,120245,117150,173,0,2845,1313,912158.4,239720.8,0.035,0.679,0.095,0.190,181,19.23,7.64,1.05,2.88,0.34,2.62,0.70,2.51,17.13,6.20,0.00,0.00,0.012,0.074,160,0.444,0.057,0.916,0.000,0.027,259522,258805,1,1.000,0.000,0.201,2653228,0.115,1.883,0.037,10.02,37129,0,182.575,0.000,0.237,7560788,1.19,3.30,0.001,0.006,0.000,9,19,26,64,22881,0.087,0.00,0.0045,0.029,183,0.790,0.000,0.583,0.550,5.62,7.11,7.60,0.02,0.006,1.07,1.30,1.20,0.791,0.00235,1.11,35.0148,1182.09,130283.8,140217.4,39.352,42.7474,80.624,762.779,1.000,0.369,86.5,80.623,160.323,519,2518.1,34.40,11.142,113.352,3003.0,81.630,0.135,2.00
140000,1055,1.905,0.471,4.36,117582,115116,249,0,2352,1339,922053.5,243405.2,0.022,0.694,0.076,0.208,181,18.04,8.41,0.98,3.02,0.37,2.24,0.67,2.61,16.02,7.12,0.00,0.00,0.015,0.088,173,0.265,0.053,0.915,0.000,0.032,258882,258312,1,1.000,0.000,0.190,2419834,0.111,2.116,0.038,9.29,35544,0,181.781,0.000,0.193,7672684,1.19,4.85,0.002,0.005,0.000,7,19,25,64,19029,0.073,0.00,0.0055,0.027,135,0.806,0.000,0.544,0.558,5.29,6.93,7.24,0.02,0.015,1.09,1.29,1.19,0.806,0.00261,1.07,35.7191,1094.58,130028.5,140216.8,39.358,41.9639,81.426,775.091,0.999,0.360,73.6,81.427,160.571,581,2813.2,40.92,10.222,114.128,3454.0,83.471,0.135,2.00
150000,1126,1.990,0.430,4.44,117649,114809,191,0,2578,1929,900209.9,233295.7,0.025,0.671,0.084,0.220,183,19.65,8.97,1.35,2.98,0.49,2.97,0.75,3.83,17.06,7.38,0.00,0.00,0.016,0.083,165,0.351,0.046,0.922,0.000,0.032,252642,251759,1,1.000,0.000,0.203,1637212,0.101,2.060,0.034,9.63,35657,0,120.941,0.000,0.238,7333982,1.26,3.29,0.011,0.015,0.000,10,19,28,64,22127,0.084,0.00,0.0047,0.019,227,0.793,0.000,0.577,0.547,5.58,7.33,7.50,0.05,0.021,1.08,1.40,1.30,0.793,0.00241,1.06,34.2077,1196.52,130403.2,140216.5,39.147,44.0434,79.629,772.224,1.000,0.388,82.6,79.629,160.596,517,2319.2,43.82,11.130,114.007,3259.5,80.820,0.136,2.00
160000,1160,2.031,0.408,4.32,118924,116410,258,1,2221,1772,924384.0,252734.2,0.024,0.687,0.076,0.214,184,19.23,8.54,0.95,2.22,0.35,2.24,0.68,4.06,17.25,7.08,0.00,0.00,0.014,0.082,158,0.415,0.057,0.910,0.001,0.032,265519,264992,1,1.000,0.000,0.145,1773418,0.096,1.915,0.035,9.43,34594,4,142.627,1.000,0.224,7741184,1.18,3.51,0.012,0.005,0.000,11,19,24,64,22302,0.085,0.00,0.0046,0.014,212,0.803,0.000,0.567,0.564,5.69,7.30,7.54,0.03,0.005,1.07,1.28,1.20,0.803,0.00236,1.06,36.7503,1009.65,130642.4,140216.1,38.479,42.8723,81.453,771.091,0.999,0.359,83.4,81.453,160.601,528,2428.0,46.67,10.479,114.866,2986.4,83.492,0.136,2.00
170000,1141,1.999,0.428,4.43,116101,113604,257,0,2259,2124,917867.6,241626.1,0.023,0.690,0.075,0.212,183,19.16,8.31,0.97,1.97,0.58,3.03,0.86,3.45,16.75,7.01,0.00,0.00,0.022,0.103,194,0.337,0.041,0.927,0.000,0.032,254145,253432,1,1.000,0.000,0.169,1699255,0.108,1.964,0.037,9.54,34812,0,113.760,0.000,0.220,7587153,1.17,3.74,0.004,0.015,0.000,11,19,26,64,21865,0.083,0.00,0.0048,0.022,199,0.804,0.000,0.525,0.556,5.67,7.21,7.68,0.07,0.031,1.08,1.31,1.15,0.804,0.00238,1.06,35.4325,1105.39,130396.6,140215.4,38.989,42.7060,81.055,770.274,0.999,0.365,81.9,81.056,160.525,511,2531.6,32.63,10.596,114.249,3145.2,82.766,0.135,2.00
180000,1199,2.009,0.418,4.31,117386,114957,211,0,2160,1988,920479.2,241870.2,0.023,0.687,0.074,0.216,181,17.74,7.78,0.92,2.67,0.46,2.86,0.35,1.56,16.01,6.29,0.00,0.00,0.017,0.087,180,0.421,0.047,0.925,0.000,0.028,260029,259422,1,1.000,0.000,0.125,2063817,0.097,1.982,0.035,9.38,35840,0,121.665,0.000,0.225,7692761,1.18,4.24,0.002,0.006,0.000,9,19,21,64,21271,0.081,0.00,0.0048,0.018,178,0.811,0.000,0.551,0.560,5.36,7.11,7.46,0.03,0.008,1.08,1.28,1.18,0.811,0.00221,1.04,35.5114,1200.04,130452.0,140214.9,38.003,43.5702,81.230,771.552,0.999,0.360,83.5,81.230,160.709,490,2326.5,34.45,10.732,115.416,3105.1,83.133,0.135,2.00
190000,1173,1.953,0.430,4.38,118215,115938,238,0,2065,1918,923083.9,241223.4,0.022,0.712,0.072,0.193,183,18.16,8.54,1.10,2.49,0.44,3.21,0.71,2.98,15.91,6.60,0.00,0.00,0.013,0.087,172,0.380,0.041,0.931,0.000,0.028,260772,260204,1,1.000,0.000,0.147,1528432,0.098,2.006,0.036,9.54,34501,0,125.768,0.000,0.226,8064813,1.19,4.59,0.005,0.008,0.000,9,19,26,64,21297,0.081,0.00,0.0049,0.019,167,0.809,0.000,0.532,0.558,5.43,6.83,7.42,0.05,0.026,1.06,1.31,1.21,0.809,0.00237,1.04,35.4653,1025.11,130366.0,140214.9,38.980,42.3071,81.502,754.881,1.000,0.362,82.1,81.503,160.548,535,2638.7,40.45,10.586,114.278,3150.1,83.306,0.135,1.99
200000,1082,2.042,0.431,4.47,118126,115514,230,0,2473,1772,920343.2,245158.5,0.023,0.693,0.074,0.210,180,19.54,8.56,1.07,2.61,0.21,1.87,0.98,3.19,17.28,7.17,0.00,0.00,0.010,0.071,165,0.367,0.060,0.907,0.000,0.033,260288,259610,1,1.000,0.000,0.197,1990924,0.099,1.999,0.036,9.26,36851,0,138.351,0.000,0.218,7855109,1.18,3.47,0.002,0.003,0.000,12,19,26,64,21143,0.081,0.00,0.0049,0.020,167,0.813,0.000,0.535,0.559,5.49,7.24,7.44,0.00,0.003,1.07,1.30,1.18,0.813,0.00250,1.09,35.7562,1123.72,130437.4,140214.5,39.083,42.2988,81.373,766.557,0.997,0.371,78.9,81.373,160.317,550,2524.1,46.52,10.189,114.401,3135.5,83.308,0.135,2.00
210000,1033,2.046,0.441,4.36,115361,112744,257,0,2409,1411,907421.9,236541.0,0.029,0.680,0.086,0.205,179,20.25,10.09,1.65,4.70,0.32,2.53,0.88,3.77,17.40,8.20,0.00,0.00,0.012,0.085,181,0.398,0.041,0.927,0.000,0.032,253133,252343,1,1.000,0.000,0.133,1780019,0.115,2.065,0.036,9.46,36791,0,167.641,0.000,0.226,7486429,1.33,3.18,0.013,0.007,0.000,10,19,30,64,20915,0.080,0.00,0.0050,0.017,164,0.800,0.000,0.551,0.557,5.56,7.14,7.57,0.04,0.012,1.22,1.50,1.33,0.801,0.00262,1.05,35.0793,1058.66,130381.2,140214.6,39.292,43.6019,79.891,761.513,1.000,0.371,76.7,79.891,160.523,521,2455.7,39.28,10.575,114.040,3428.4,81.807,0.135,2.00
220000,1109,1.957,0.415,4.43,119945,117038,208,0,2623,2165,911098.2,236567.2,0.041,0.683,0.096,0.180,186,18.82,8.91,1.19,2.91,0.65,3.89,0.48,2.03,16.51,6.92,0.00,0.00,0.018,0.095,173,0.400,0.053,0.923,0.000,0.023,256280,255252,1,1.000,0.000,0.122,1334710,0.130,1.951,0.035,10.14,35156,0,109.269,0.000,0.218,7430180,1.22,3.97,0.008,0.013,0.000,10,19,24,64,20873,0.080,0.00,0.0050,0.015,184,0.783,0.000,0.570,0.545,5.39,6.91,7.46,0.05,0.011,1.07,1.35,1.23,0.783,0.00261,1.10,34.6325,1117.65,130743.6,140214.3,39.695,42.4788,80.603,778.291,0.999,0.374,79.7,80.602,160.286,488,2385.2,35.38,11.045,112.910,3047.0,81.414,0.135,2.00
230000,1214,1.934,0.418,4.48,123926,120806,210,0,2805,1846,929292.8,244634.9,0.028,0.695,0.084,0.193,186,18.09,9.00,1.18,3.55,0.46,2.51,0.51,2.93,15.93,7.68,0.00,0.00,0.025,0.113,204,0.395,0.058,0.904,0.000,0.037,267050,265882,1,1.000,0.000,0.094,1428703,0.118,1.917,0.034,9.86,37502,0,132.522,0.000,0.220,7893486,1.22,4.86,0.004,0.002,0.000,6,19,26,64,21958,0.084,0.00,0.0048,0.019,195,0.790,0.000,0.569,0.548,5.33,6.87,7.19,0.03,0.009,1.11,1.36,1.22,0.790,0.00242,1.10,35.5036,1093.20,130493.8,140214.4,39.089,41.2363,82.394,788.695,1.000,0.371,84.4,82.393,160.430,510,2428.8,31.02,10.692,113.794,3051.6,83.573,0.135,2.00
240000,1182,2.004,0.405,4.25,120483,118086,170,0,2259,1603,920728.1,242255.9,0.021,0.698,0.081,0.200,183,18.68,8.20,0.84,2.11,0.28,1.94,0.95,3.38,16.62,6.62,0.00,0.00,0.012,0.073,164,0.420,0.043,0.935,0.000,0.022,262980,261998,1,1.000,0.000,0.201,1503600,0.109,1.951,0.034,9.53,37565,0,151.127,0.000,0.236,7937761,1.13,3.92,0.003,0.005,0.000,9,19,23,64,22084,0.084,0.00,0.0047,0.017,202,0.805,0.000,0.556,0.554,5.63,7.40,7.43,0.03,0.008,1.03,1.23,1.14,0.805,0.00235,1.06,35.4284,1219.83,130685.9,140214.0,38.696,42.6785,81.428,779.828,0.999,0.365,84.1,81.428,160.628,448,2188.1,40.44,10.726,114.557,2985.2,83.042,0.135,2.00
250000,1182,1.926,0.446,4.26,119824,117314,223,0,2287,1700,920804.1,245303.1,0.022,0.684,0.073,0.220,182,18.62,8.00,1.26,3.15,0.30,2.58,0.75,3.37,16.31,6.58,0.00,0.00,0.013,0.085,172,0.439,0.055,0.921,0.000,0.024,263497,262625,1,0.878,0.122,0.139,1766212,0.107,2.000,0.038,9.49,36818,0,144.296,0.000,0.223,7759391,1.24,4.06,0.003,0.005,0.000,8,19,26,64,22009,0.084,0.00,0.0048,0.025,190,0.802,0.000,0.562,0.557,5.70,7.22,7.44,0.02,0.005,1.07,1.37,1.26,0.802,0.00229,1.06,35.6543,1131.20,130113.0,140213.6,38.687,42.5893,81.447,775.743,0.999,0.374,84.6,81.447,160.570,564,2659.1,38.35,10.702,114.599,3232.5,83.089,0.134,2.00
260000,1068,1.988,0.444,4.31,119376,117044,275,0,2171,1958,927763.8,245051.2,0.022,0.690,0.070,0.218,182,18.86,9.03,1.36,3.39,0.41,2.35,0.52,2.85,16.57,7.67,0.00,0.00,0.017,0.092,169,0.477,0.048,0.918,0.000,0.035,261624,260623,1,1.000,0.000,0.102,1421055,0.110,2.021,0.038,9.13,36916,0,125.154,0.000,0.218,8073964,1.28,3.95,0.010,0.016,0.000,10,19,28,64,20144,0.077,0.00,0.0052,0.018,176,0.810,0.000,0.543,0.556,5.44,7.13,7.35,0.09,0.025,1.16,1.43,1.28,0.810,0.00248,1.03,35.6380,1081.60,130334.7,140213.2,37.995,42.6577,82.176,783.080,0.999,0.372,76.9,82.177,160.669,552,2692.8,37.17,10.200,115.686,3249.7,84.142,0.135,2.00
270000,1163,1.978,0.431,4.42,119419,116651,262,0,2411,2196,924841.2,236633.5,0.024,0.692,0.080,0.204,183,18.36,8.50,1.04,2.37,0.19,1.74,0.76,2.60,16.36,7.68,0.00,0.00,0.010,0.071,194,0.334,0.048,0.922,0.000,0.030,256854,255917,1,1.000,0.000,0.220,1400255,0.122,1.958,0.036,10.39,37459,0,107.757,0.000,0.216,7692741,1.21,4.54,0.003,0.003,0.000,9,19,27,64,21348,0.081,0.00,0.0049,0.021,201,0.789,0.000,0.541,0.549,5.33,7.05,7.16,0.01,0.006,1.08,1.33,1.23,0.789,0.00243,1.12,34.8486,1105.27,130339.1,140212.9,39.063,41.9267,81.729,763.714,0.999,0.376,82.7,81.728,160.342,529,2617.3,48.56,11.214,113.268,3056.5,82.519,0.134,2.00
280000,1169,1.956,0.414,4.30,121156,118631,217,1,2301,2095,930351.0,234189.6,0.027,0.702,0.081,0.190,182,18.02,8.40,1.20,2.64,0.23,2.17,0.63,2.70,15.96,7.21,0.00,0.00,0.009,0.077,168,0.326,0.050,0.927,0.001,0.022,256096,255026,1,1.000,0.000,0.159,1731763,0.110,2.002,0.034,10.67,37826,13,111.785,1.000,0.192,7866756,1.22,4.85,0.004,0.002,0.000,9,19,24,64,21063,0.080,0.00,0.0050,0.018,204,0.781,0.000,0.569,0.541,5.25,6.92,7.16,0.03,0.008,1.06,1.36,1.24,0.781,0.00252,1.16,34.3227,1144.14,130642.6,140212.7,38.099,41.9569,82.659,761.305,1.000,0.367,82.7,82.659,160.267,523,2418.2,36.39,11.409,113.912,2945.1,82.842,0.135,2.01
290000,1138,2.040,0.439,4.22,117648,115233,212,1,2233,1740,910043.6,237392.0,0.031,0.682,0.092,0.195,184,18.83,8.59,1.06,2.99,0.38,3.08,0.69,2.97,16.71,6.99,0.00,0.00,0.010,0.073,175,0.322,0.062,0.911,0.000,0.026,255944,255031,1,0.996,0.004,0.202,1922673,0.107,2.061,0.036,10.58,36636,393,136.432,0.000,0.202,7263690,1.19,4.44,0.004,0.007,0.000,9,19,27,64,21433,0.082,0.00,0.0048,0.019,167,0.771,0.000,0.606,0.554,5.41,7.06,7.18,0.03,0.008,1.06,1.31,1.21,0.771,0.00255,1.12,35.0075,1081.66,130190.7,140212.3,39.063,43.4015,80.215,748.753,0.999,0.363,81.3,80.215,160.361,547,2484.2,37.62,11.787,113.077,3375.0,80.870,0.138,1.99
300000,1095,2.069,0.418,4.21,117536,115403,266,0,1910,1627,924565.9,240845.3,0.022,0.700,0.072,0.206,180,19.33,8.41,1.50,3.57,0.64,3.56,0.36,1.79,16.83,6.46,0.00,0.00,0.018,0.095,147,0.349,0.038,0.926,0.000,0.036,255007,254069,1,1.000,0.000,0.138,2021995,0.098,1.947,0.034,10.17,35977,0,148.030,0.000,0.215,7771337,1.28,3.91,0.002,0.009,0.000,10,19,26,64,21171,0.081,0.00,0.0050,0.013,160,0.792,0.000,0.556,0.553,5.80,7.40,7.29,0.02,0.005,1.11,1.45,1.29,0.792,0.00256,1.11,35.1255,1063.84,130596.5,140212.0,39.156,41.6643,81.950,763.437,0.999,0.367,79.1,81.950,160.393,499,2467.5,36.89,11.093,113.407,3024.9,82.780,0.134,2.00
310000,1185,2.004,0.425,4.32,119001,116635,218,0,2058,1604,919526.8,236365.9,0.022,0.696,0.080,0.202,182,18.34,8.86,1.20,2.60,0.60,3.29,0.68,2.82,15.86,7.16,0.00,0.00,0.032,0.128,174,0.313,0.048,0.919,0.000,0.033,255721,254906,1,1.000,0.000,0.152,1569029,0.105,1.991,0.035,9.93,38269,0,147.360,0.000,0.206,7672835,1.21,4.72,0.004,0.010,0.000,9,19,26,64,21735,0.083,0.00,0.0049,0.018,215,0.789,0.000,0.584,0.548,5.46,7.02,7.28,0.04,0.019,1.07,1.37,1.21,0.789,0.00239,1.11,34.7498,1124.00,130348.1,140211.8,39.140,42.2368,81.325,757.598,1.000,0.359,84.3,81.325,160.476,519,2452.2,44.73,10.745,113.660,3118.3,82.484,0.135,2.00
