step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
320000,1648,1.477,0.227,9.07,91875,86936,282,0,4553,159,904350.6,79131.7,0.082,0.457,0.390,0.070,210,8.93,5.72,0.29,1.90,0.08,0.99,0.42,2.16,8.14,4.11,0.00,0.02,0.003,0.032,175,0.486,0.178,0.802,0.001,0.019,114527,111778,2,0.987,0.013,0.062,870129,0.180,1.412,0.015,58.53,45076,0,497.683,0.000,0.075,2922140,1.08,14.54,0.001,0.000,0.001,6,7,14,64,14721,0.056,0.00,0.0067,0.055,314,0.277,0.000,0.308,0.340,3.10,1.72,7.67,0.01,0.002,1.06,1.09,1.12,0.277,0.00262,27.58,11.4017,411.62,133697.0,140223.4,25.313,23.0207,88.078,664.094,0.993,0.396,85.5,88.077,82.552,223,1032.5,50.57,3.680,52.419,1672.2,32.994,0.133,2.00
330000,1810,1.450,0.177,9.02,94188,89151,273,0,4602,28,916207.8,92452.4,0.089,0.438,0.393,0.080,206,8.74,5.74,0.10,1.01,0.14,1.26,0.27,1.35,8.23,5.21,0.00,0.00,0.007,0.062,160,0.580,0.192,0.791,0.000,0.018,125278,122586,1,0.949,0.051,0.048,984428,0.197,1.277,0.012,57.44,50333,0,3301.873,0.000,0.055,2591638,1.03,14.82,0.001,0.000,0.000,7,7,12,64,15828,0.060,0.00,0.0061,0.055,470,0.260,0.000,0.327,0.371,3.02,1.50,7.72,0.00,0.000,1.03,1.03,1.05,0.260,0.00239,27.22,13.2742,315.29,134285.6,140223.1,22.553,25.3026,88.819,665.866,0.955,0.392,93.9,88.818,83.241,166,714.3,42.89,3.445,56.623,1311.9,35.374,0.135,1.99
340000,1637,1.482,0.228,8.96,82989,79398,215,1,3548,77,854181.1,74722.6,0.085,0.440,0.398,0.077,194,9.53,7.93,0.26,1.89,0.20,1.21,0.21,1.67,8.86,7.07,0.00,0.00,0.014,0.071,194,0.531,0.194,0.786,0.000,0.020,103435,101457,3,0.932,0.038,0.035,758435,0.201,1.447,0.015,56.17,42827,13,970.424,1.000,0.062,2268290,1.07,14.68,0.003,0.000,0.000,6,7,14,64,15604,0.060,0.00,0.0059,0.062,263,0.247,0.000,0.307,0.347,3.08,1.77,7.52,0.00,0.000,1.06,1.07,1.10,0.247,0.00251,26.23,11.1788,558.54,133656.2,140222.9,26.613,28.2572,82.678,686.502,0.989,0.397,87.8,82.679,86.448,232,992.3,41.66,4.237,54.829,1638.4,30.206,0.136,2.00
350000,1392,1.534,0.267,9.03,92170,87931,216,0,4268,95,872015.4,85764.8,0.089,0.447,0.383,0.081,199,10.48,7.77,0.33,1.78,0.38,2.08,0.76,2.72,9.00,5.25,0.00,0.00,0.016,0.073,176,0.491,0.175,0.814,0.000,0.011,119494,117096,3,0.832,0.032,0.116,1136388,0.196,1.615,0.020,53.00,47711,0,902.787,0.000,0.072,2835181,1.10,13.88,0.002,0.000,0.000,7,7,20,64,14586,0.056,0.00,0.0070,0.068,240,0.291,0.000,0.346,0.357,3.28,1.88,7.76,0.00,0.001,1.09,1.07,1.13,0.292,0.00295,24.40,12.3590,426.37,133338.9,140222.8,29.065,25.9465,84.395,738.977,0.994,0.400,77.0,84.396,92.231,292,1426.1,48.84,4.322,57.375,2043.2,35.165,0.134,2.01
360000,1631,1.458,0.236,9.03,92627,88021,163,0,4204,283,867334.4,95019.8,0.090,0.458,0.363,0.089,203,9.54,7.59,0.42,2.67,0.09,0.55,0.52,2.81,8.51,5.64,0.00,0.09,0.005,0.034,174,0.468,0.178,0.804,0.000,0.018,123873,121408,2,0.921,0.071,0.066,1226778,0.193,1.379,0.016,49.65,49454,0,335.759,0.000,0.085,2671162,1.11,14.34,0.007,0.003,0.002,7,7,13,64,15561,0.059,0.00,0.0062,0.053,266,0.291,0.000,0.349,0.371,3.10,1.75,7.62,0.02,0.010,1.09,1.11,1.14,0.291,0.00260,22.40,14.0108,378.32,133575.0,140222.7,33.241,25.1049,83.122,725.493,0.997,0.391,86.9,83.121,97.608,281,1347.4,42.90,4.789,58.555,1512.7,37.999,0.135,2.00
370000,1636,1.552,0.294,8.85,90551,86098,227,0,4221,950,901872.8,94743.6,0.080,0.462,0.385,0.073,201,9.83,8.06,0.34,2.34,0.18,1.65,0.30,3.13,9.00,6.22,0.01,0.27,0.007,0.055,186,0.477,0.161,0.825,0.000,0.013,120692,118419,2,0.950,0.042,0.024,1024541,0.206,1.722,0.021,54.46,47970,0,99.730,0.000,0.072,2796756,1.10,14.28,0.006,0.004,0.003,6,7,15,64,16077,0.061,0.00,0.0061,0.040,384,0.292,0.000,0.311,0.373,3.16,1.87,7.56,0.02,0.005,1.08,1.11,1.13,0.292,0.00261,25.23,14.1368,570.60,132457.8,140222.6,27.106,24.7499,86.639,708.852,0.991,0.386,88.9,86.639,89.817,302,1254.7,51.03,4.116,57.042,2411.4,36.833,0.135,2.00
380000,1696,1.397,0.237,9.00,90027,85222,273,0,4472,521,959035.9,88547.1,0.066,0.444,0.424,0.065,217,8.04,4.92,0.17,1.60,0.06,0.80,0.21,1.28,7.59,3.52,0.02,0.27,0.001,0.019,126,0.640,0.211,0.778,0.001,0.010,113997,111861,2,0.994,0.000,0.034,535013,0.229,1.552,0.015,64.79,47882,0,169.956,0.000,0.021,2559688,1.05,15.29,0.002,0.004,0.005,7,7,9,64,13632,0.052,0.00,0.0074,0.064,406,0.241,0.000,0.279,0.361,2.95,1.41,7.69,0.02,0.006,1.04,1.04,1.06,0.241,0.00272,31.60,12.7607,222.34,133604.1,140222.6,19.696,19.2839,93.375,598.990,0.838,0.405,86.2,93.375,69.737,246,1065.7,41.49,2.612,47.755,1982.6,32.441,0.135,2.00
390000,1682,1.411,0.263,8.94,91207,86499,327,1,4394,499,944587.8,81391.7,0.062,0.435,0.423,0.080,210,8.37,5.18,0.17,1.63,0.03,0.43,0.18,2.02,7.99,4.12,0.00,0.04,0.001,0.018,128,0.564,0.193,0.794,0.000,0.013,111724,109563,2,0.963,0.033,0.028,517838,0.215,1.542,0.019,64.93,47018,17,163.110,1.000,0.067,2463264,1.05,15.01,0.001,0.001,0.002,7,7,11,64,14081,0.054,0.00,0.0070,0.058,383,0.232,0.000,0.305,0.342,3.03,1.50,7.71,0.00,0.002,1.04,1.04,1.07,0.232,0.00271,31.73,11.3374,238.19,133166.5,140222.2,19.205,20.2757,92.586,571.602,0.916,0.400,86.3,92.586,69.341,297,1362.0,36.51,2.789,47.976,2125.8,30.871,0.135,2.00
400000,1622,1.456,0.287,9.06,94621,89741,272,0,4668,108,873763.1,87023.4,0.087,0.451,0.372,0.090,188,9.03,6.06,0.23,1.90,0.03,0.77,0.83,3.38,7.95,3.82,0.00,0.10,0.002,0.031,182,0.433,0.157,0.819,0.001,0.023,123174,119933,2,0.946,0.051,0.098,1051202,0.187,1.603,0.020,52.15,50491,0,805.772,0.000,0.089,2953034,1.07,14.61,0.003,0.001,0.001,6,7,13,64,14649,0.056,0.00,0.0068,0.072,232,0.305,0.000,0.360,0.350,3.07,1.78,7.43,0.01,0.001,1.06,1.07,1.10,0.305,0.00243,24.04,12.4783,356.35,132784.8,140221.9,26.306,28.7731,84.684,718.414,0.998,0.396,84.3,84.684,92.460,306,1545.2,50.98,4.301,61.345,2179.1,36.312,0.136,2.00
410000,1532,1.499,0.280,8.81,96440,91651,190,0,4689,55,876473.6,94442.1,0.102,0.444,0.365,0.089,195,9.82,8.01,0.20,1.31,0.03,0.34,0.53,2.52,9.05,6.74,0.00,0.00,0.004,0.045,167,0.470,0.192,0.790,0.000,0.018,129908,126620,1,0.888,0.112,0.082,1114722,0.183,1.549,0.021,51.62,50965,0,1717.129,0.000,0.070,2899669,1.07,14.32,0.001,0.000,0.000,7,7,13,64,15044,0.057,0.00,0.0063,0.064,287,0.300,0.000,0.361,0.368,3.16,1.84,7.61,0.00,0.000,1.05,1.06,1.11,0.300,0.00258,23.60,13.5907,398.58,132956.1,140221.7,28.454,27.3386,84.463,754.435,0.999,0.393,83.0,84.464,94.368,347,1619.4,43.00,4.914,60.163,1977.0,36.966,0.134,2.01
420000,1622,1.419,0.216,8.90,91205,86690,163,1,4261,60,869533.2,90724.7,0.073,0.459,0.394,0.074,200,8.22,4.45,0.17,1.37,0.01,0.14,0.19,1.49,7.86,3.97,0.00,0.00,0.000,0.004,128,0.588,0.187,0.798,0.000,0.015,120645,118146,1,1.000,0.000,0.030,691092,0.218,1.328,0.014,55.67,47559,41,1512.079,1.000,0.049,2682867,1.06,15.13,0.000,0.000,0.000,6,7,11,42,13340,0.051,0.00,0.0068,0.063,266,0.269,0.000,0.325,0.370,3.03,1.45,7.67,0.00,0.000,1.04,1.05,1.10,0.269,0.00268,25.94,12.8867,193.12,134025.7,140221.6,27.190,26.4365,84.383,735.778,0.995,0.401,83.0,84.383,87.626,243,1181.2,36.67,4.496,55.040,1517.2,32.469,0.134,2.00
430000,1595,1.400,0.253,9.02,92957,88412,201,0,4371,50,867460.6,70510.6,0.079,0.449,0.388,0.084,201,8.54,5.90,0.20,1.28,0.18,1.74,0.18,1.45,7.99,4.93,0.00,0.00,0.007,0.067,133,0.527,0.203,0.787,0.000,0.010,111418,109384,1,0.968,0.032,0.025,717263,0.199,1.511,0.017,56.02,44736,0,1410.213,0.000,0.060,2887674,1.07,14.97,0.004,0.000,0.000,7,7,11,64,13621,0.052,0.00,0.0068,0.064,304,0.283,0.000,0.341,0.315,3.01,1.49,7.64,0.00,0.001,1.06,1.06,1.10,0.283,0.00257,26.01,9.9557,244.49,133493.4,140221.4,28.151,24.6665,84.959,736.990,0.996,0.394,82.0,84.959,87.533,272,1336.6,33.90,4.286,53.657,1939.8,31.830,0.136,2.00
440000,2065,1.443,0.143,9.06,91888,86840,297,4,4277,155,976010.4,93515.1,0.077,0.438,0.418,0.067,207,9.18,8.78,0.32,1.89,0.00,0.10,0.33,2.25,8.54,7.60,0.00,0.00,0.000,0.008,181,0.580,0.195,0.789,0.000,0.016,119912,117225,2,0.953,0.033,0.056,786558,0.219,1.246,0.008,64.18,48021,901,603.323,0.500,0.056,2608716,1.09,15.02,0.011,0.000,0.000,6,7,11,64,18967,0.072,0.00,0.0055,0.031,707,0.244,0.000,0.288,0.373,3.07,1.66,7.59,0.00,0.000,1.08,1.09,1.11,0.244,0.00223,31.49,13.4879,509.56,134418.2,140221.2,14.638,23.1041,94.704,552.849,0.925,0.401,108.6,94.702,71.225,41,112.3,39.42,2.775,53.530,1152.7,34.599,0.134,2.00
450000,1970,1.410,0.134,8.96,94261,89276,477,0,4603,10,1069089.2,87775.1,0.059,0.424,0.455,0.061,224,8.28,4.65,0.17,1.57,0.01,0.29,0.16,1.21,7.95,3.77,0.00,0.00,0.000,0.014,156,0.624,0.197,0.790,0.000,0.013,115274,113963,2,0.944,0.039,0.029,671186,0.212,1.186,0.007,77.37,46919,0,8777.515,0.000,0.045,2439546,1.05,15.06,0.000,0.000,0.000,7,7,10,50,16316,0.062,0.00,0.0068,0.050,669,0.207,0.000,0.267,0.358,2.98,1.50,7.66,0.00,0.001,1.04,1.04,1.06,0.207,0.00261,39.36,12.3920,304.12,134814.6,140221.1,4.614,14.6690,105.239,280.364,0.825,0.396,100.9,105.239,49.597,68,213.1,51.73,1.152,42.500,1078.7,31.460,0.136,2.00
460000,1914,1.456,0.148,8.86,90038,85409,444,0,4241,142,1048603.9,91352.2,0.053,0.430,0.457,0.060,229,9.05,8.18,0.64,3.71,0.00,0.06,0.24,1.96,8.17,5.40,0.00,0.00,0.000,0.003,151,0.578,0.188,0.794,0.001,0.018,111937,110638,1,1.000,0.000,0.024,512203,0.225,1.161,0.009,74.42,43329,0,643.325,0.000,0.051,2315318,1.15,15.00,0.003,0.001,0.000,6,7,10,64,17329,0.066,0.00,0.0067,0.048,541,0.206,0.000,0.263,0.367,3.07,1.52,7.68,0.00,0.004,1.12,1.20,1.16,0.206,0.00265,37.64,13.3632,380.85,134554.6,140220.9,9.330,14.6977,102.143,342.728,0.898,0.400,100.8,102.143,53.644,90,363.7,36.34,1.339,42.442,1103.6,31.943,0.135,1.99
470000,1972,1.375,0.159,8.80,91701,86607,382,0,4654,470,980236.8,74080.0,0.060,0.442,0.428,0.071,216,7.78,3.05,0.14,1.23,0.00,0.11,0.12,0.91,7.52,2.50,0.00,0.00,0.000,0.006,120,0.581,0.193,0.789,0.001,0.018,107336,105510,1,1.000,0.000,0.021,608177,0.204,1.030,0.010,69.36,43125,0,157.617,0.000,0.064,2556041,1.05,15.30,0.000,0.001,0.000,7,7,9,45,15340,0.059,0.00,0.0066,0.052,491,0.226,0.000,0.280,0.322,2.92,1.30,7.69,0.00,0.001,1.04,1.04,1.09,0.226,0.00246,34.42,10.3420,253.14,134505.9,140220.7,14.781,18.2303,96.400,525.110,0.901,0.410,98.6,96.400,61.804,140,681.9,38.31,2.284,45.272,1039.8,29.983,0.136,2.00
480000,1718,1.463,0.267,8.65,93615,88902,295,0,4672,52,934564.9,75393.7,0.066,0.448,0.414,0.072,212,9.00,6.56,0.32,2.12,0.14,1.45,0.25,1.42,8.29,5.15,0.02,0.23,0.004,0.037,177,0.459,0.186,0.793,0.000,0.022,113135,111134,2,0.966,0.027,0.062,670179,0.209,1.586,0.018,63.98,43617,0,1449.879,0.000,0.068,2792378,1.09,14.81,0.000,0.007,0.008,6,7,12,57,15455,0.059,0.00,0.0066,0.041,316,0.252,0.000,0.303,0.329,3.09,1.68,7.59,0.02,0.009,1.06,1.10,1.11,0.252,0.00266,30.94,10.6255,389.87,132930.5,140220.6,22.595,18.5066,91.637,642.285,0.942,0.403,90.1,91.638,72.417,291,1315.9,43.82,2.987,46.326,2097.9,30.769,0.134,2.00
490000,1627,1.466,0.258,8.62,91634,87131,246,1,4347,98,907506.1,87953.6,0.081,0.454,0.389,0.076,208,9.92,8.06,0.33,2.09,0.02,0.40,0.51,2.34,9.05,6.43,0.00,0.00,0.001,0.012,182,0.289,0.194,0.782,0.000,0.023,118775,115873,1,0.972,0.028,0.098,1134432,0.177,1.508,0.019,57.26,45540,12,897.485,1.000,0.065,2830924,1.09,13.95,0.004,0.001,0.000,7,7,17,64,16133,0.062,0.00,0.0062,0.069,269,0.275,0.000,0.317,0.358,3.27,1.93,7.69,0.00,0.001,1.06,1.11,1.11,0.276,0.00272,26.95,12.7584,384.79,133197.8,140220.3,26.803,22.2131,87.897,716.210,0.994,0.394,87.9,87.897,84.868,275,1300.4,41.25,3.793,52.826,2011.2,34.566,0.135,2.00
500000,1705,1.523,0.237,8.37,98398,92720,295,0,5305,52,926094.4,101195.5,0.109,0.462,0.365,0.063,205,9.49,8.32,0.37,2.45,0.07,0.93,0.49,2.51,8.56,5.77,0.00,0.00,0.003,0.034,162,0.406,0.175,0.806,0.000,0.019,133062,130133,3,0.833,0.135,0.066,1696205,0.156,1.484,0.016,53.58,47494,0,1946.067,0.000,0.074,3214815,1.10,14.67,0.008,0.000,0.000,7,7,12,64,16183,0.062,0.00,0.0063,0.065,364,0.318,0.000,0.309,0.368,3.15,1.75,7.53,0.01,0.004,1.08,1.11,1.11,0.318,0.00249,25.05,14.4511,359.34,133319.3,140220.1,27.479,21.9548,89.370,723.353,0.979,0.394,91.2,89.369,90.417,246,1071.2,32.08,3.629,57.728,1898.5,40.098,0.136,2.00
510000,1706,1.518,0.255,8.07,90851,85611,330,0,4909,47,950479.1,91879.4,0.098,0.466,0.391,0.045,208,9.41,7.51,0.48,2.24,0.06,0.70,0.63,3.31,8.24,4.60,0.01,0.10,0.002,0.018,146,0.463,0.180,0.804,0.000,0.016,117705,115251,2,0.923,0.072,0.057,1183235,0.147,1.627,0.017,59.56,41276,0,1954.881,0.000,0.077,2841957,1.14,14.48,0.002,0.002,0.008,7,7,13,64,16046,0.061,0.00,0.0068,0.055,469,0.273,0.000,0.249,0.358,3.15,1.64,7.78,0.02,0.008,1.10,1.13,1.20,0.273,0.00268,28.64,13.4915,488.72,133046.6,140220.2,20.861,22.5118,91.802,606.169,0.822,0.404,90.8,91.802,78.939,195,878.8,46.54,2.692,54.777,2283.8,36.499,0.135,2.00
520000,2114,1.402,0.124,8.06,85731,79770,673,0,4880,89,1055394.4,78906.4,0.075,0.459,0.444,0.023,235,7.96,3.48,0.25,1.46,0.00,0.22,0.06,0.70,7.64,2.77,0.00,0.00,0.000,0.014,132,0.552,0.203,0.786,0.000,0.011,101869,99738,3,0.964,0.014,0.013,558284,0.166,1.200,0.006,78.13,38417,0,886.588,0.000,0.055,2457769,1.09,15.17,0.000,0.000,0.000,7,7,9,58,16824,0.064,0.00,0.0065,0.043,688,0.201,0.000,0.199,0.343,2.95,1.31,7.79,0.00,0.000,1.06,1.08,1.14,0.201,0.00263,39.83,11.3733,332.13,134789.0,140220.2,5.803,14.6899,103.694,315.304,0.879,0.396,106.6,103.693,48.288,31,73.0,46.93,1.106,40.077,1086.6,28.992,0.134,2.00
530000,2210,1.384,0.086,8.07,83646,77565,753,0,5232,12,1075911.9,67611.7,0.067,0.456,0.453,0.024,245,7.53,2.29,0.14,0.88,0.00,0.00,0.09,0.82,7.30,1.80,0.00,0.00,0.000,0.000,101,0.560,0.200,0.788,0.000,0.012,92028,90094,2,0.967,0.019,0.014,308671,0.214,0.792,0.003,84.27,37160,0,5634.307,0.000,0.042,2279816,1.06,15.57,0.000,0.000,0.000,7,7,8,35,16642,0.063,0.00,0.0067,0.052,709,0.178,0.000,0.201,0.316,2.90,1.22,7.77,0.00,0.000,1.04,1.05,1.09,0.178,0.00266,43.26,9.5511,247.75,135314.9,140220.1,3.276,10.6285,106.733,230.497,0.943,0.403,109.7,106.733,39.356,7,12.7,29.60,0.642,33.036,529.1,25.250,0.133,2.00
540000,2130,1.378,0.070,8.02,79702,73972,840,0,4970,42,1078254.2,49579.0,0.054,0.467,0.462,0.018,253,7.62,3.23,0.17,1.28,0.10,1.36,0.03,0.79,7.32,1.64,0.00,0.00,0.003,0.035,84,0.514,0.219,0.773,0.000,0.008,74957,72612,1,0.994,0.006,0.005,211614,0.218,0.732,0.002,90.50,31485,0,1180.452,0.000,0.020,2209340,1.06,15.44,0.000,0.000,0.000,7,7,8,64,16238,0.062,0.00,0.0069,0.071,704,0.162,0.000,0.178,0.251,2.94,1.15,7.90,0.02,0.005,1.04,1.05,1.09,0.162,0.00293,46.62,6.5821,81.66,135699.3,140220.1,1.929,6.8392,108.486,198.475,0.907,0.403,106.6,108.486,30.653,4,17.0,35.98,0.404,24.791,432.5,19.595,0.135,1.99
550000,2161,1.374,0.074,8.02,70919,65930,932,0,4026,50,1065370.0,42085.2,0.057,0.464,0.465,0.015,253,7.76,5.18,0.24,2.51,0.04,0.72,0.09,1.39,7.38,3.26,0.00,0.00,0.002,0.032,98,0.325,0.202,0.784,0.000,0.014,61925,59638,2,0.952,0.027,0.017,123932,0.201,0.753,0.003,91.45,28173,0,841.704,0.000,0.030,1737997,1.07,15.60,0.005,0.000,0.000,7,7,8,64,16771,0.064,0.00,0.0067,0.050,718,0.137,0.000,0.165,0.234,2.94,1.32,7.73,0.00,0.001,1.04,1.08,1.09,0.137,0.00292,47.22,5.6341,152.66,135590.3,140220.0,2.570,7.0632,106.976,177.891,0.947,0.400,109.1,106.975,28.456,4,10.8,52.17,0.427,22.595,423.4,16.947,0.134,2.00
560000,2214,1.364,0.054,8.02,68724,63580,1025,0,4066,12,1073916.4,42132.4,0.059,0.477,0.452,0.012,258,7.18,1.48,0.11,0.96,0.00,0.00,0.01,0.45,7.06,1.03,0.00,0.00,0.000,0.000,66,0.506,0.217,0.773,0.000,0.009,59020,56230,1,1.000,0.000,0.001,123453,0.204,0.417,0.001,93.84,26189,0,3511.030,0.000,0.015,1864252,1.04,15.84,0.000,0.000,0.000,7,7,8,35,15903,0.061,0.00,0.0069,0.077,713,0.141,0.000,0.151,0.230,2.88,1.09,7.89,0.00,0.000,1.02,1.04,1.05,0.141,0.00292,48.49,5.5559,42.22,135881.9,140220.1,2.149,4.8781,108.357,174.118,0.929,0.402,109.3,108.357,25.405,1,1.2,20.96,0.330,19.361,206.2,15.853,0.136,2.00
570000,2239,1.373,0.054,8.00,65490,60515,1189,0,3761,0,1069994.4,30833.2,0.055,0.481,0.454,0.011,262,7.16,1.82,0.05,0.69,0.00,0.00,0.02,0.67,7.08,1.51,0.00,0.00,0.000,0.000,74,0.623,0.224,0.767,0.000,0.009,49447,46676,1,1.000,0.000,0.004,52807,0.215,0.314,0.001,96.66,23216,0,30833.160,0.000,0.013,1766577,1.02,15.89,0.000,0.000,0.000,7,7,8,52,16031,0.061,0.00,0.0067,0.071,730,0.131,0.000,0.146,0.174,2.88,1.08,7.87,0.00,0.000,1.02,1.02,1.03,0.131,0.00294,50.01,3.8887,40.11,135834.3,140220.1,1.905,3.3231,108.600,151.170,0.940,0.403,110.2,108.599,21.221,10,25.8,15.18,0.336,15.266,184.9,12.749,0.132,2.00
580000,2174,1.376,0.086,8.00,71815,66718,1017,0,4145,7,1076566.5,42613.3,0.059,0.477,0.451,0.013,259,7.57,3.92,0.28,2.21,0.00,0.00,0.04,0.53,7.25,2.31,0.00,0.00,0.000,0.000,88,0.657,0.207,0.780,0.000,0.013,64730,61901,1,1.000,0.000,0.007,66514,0.229,0.842,0.003,93.76,27379,0,6087.618,0.000,0.032,2001992,1.07,15.61,0.000,0.000,0.000,7,7,8,57,16455,0.063,0.00,0.0068,0.049,711,0.148,0.000,0.153,0.240,2.93,1.16,7.92,0.00,0.000,1.04,1.09,1.09,0.148,0.00297,48.42,5.4596,188.96,135389.0,140220.1,1.843,4.8043,108.733,175.527,0.937,0.400,108.5,108.733,25.680,2,2.4,34.34,0.486,19.822,607.1,16.154,0.136,2.00
590000,2189,1.360,0.094,8.01,86249,80543,882,0,4809,4,1094092.8,62498.2,0.071,0.467,0.442,0.020,253,7.72,4.23,0.19,1.58,0.00,0.00,0.07,0.92,7.46,3.54,0.00,0.00,0.000,0.000,130,0.597,0.219,0.764,0.000,0.016,89000,85980,2,0.995,0.000,0.013,92711,0.256,0.880,0.004,87.82,33669,0,15624.560,0.000,0.049,2394703,1.07,15.72,0.002,0.000,0.000,7,7,8,64,16894,0.064,0.00,0.0067,0.051,716,0.173,0.000,0.170,0.274,2.87,1.32,7.57,0.00,0.000,1.06,1.06,1.08,0.173,0.00280,45.07,8.6239,253.65,135260.6,140220.2,1.826,7.4864,109.443,234.388,0.957,0.401,109.5,109.443,35.012,12,37.5,41.28,0.610,29.124,669.8,23.988,0.134,2.00
600000,2159,1.396,0.090,7.96,82331,76601,780,0,4980,1,1086859.2,62240.9,0.065,0.464,0.454,0.017,252,7.79,4.61,0.22,2.28,0.01,0.31,0.02,0.33,7.53,3.65,0.00,0.00,0.000,0.009,109,0.618,0.199,0.792,0.000,0.009,86030,82777,1,0.983,0.017,0.007,196657,0.209,0.858,0.004,88.83,33381,0,62240.902,0.000,0.044,2301990,1.07,15.48,0.002,0.000,0.000,7,7,8,64,16814,0.064,0.00,0.0067,0.071,706,0.170,0.000,0.167,0.293,2.95,1.23,7.88,0.00,0.000,1.05,1.07,1.10,0.170,0.00283,45.67,8.4787,275.28,135281.7,140220.1,2.395,7.0841,108.695,216.173,0.936,0.404,108.7,108.695,33.304,6,13.9,38.52,0.594,26.945,586.4,22.112,0.133,2.01
610000,2122,1.337,0.110,8.00,86379,80744,765,0,4907,108,1082952.9,58487.4,0.066,0.461,0.452,0.021,251,7.22,2.29,0.05,1.03,0.00,0.00,0.01,0.48,7.16,1.89,0.00,0.00,0.000,0.000,68,0.656,0.219,0.770,0.000,0.011,88587,84905,1,1.000,0.000,0.002,127113,0.239,1.018,0.005,88.00,34136,0,541.550,0.000,0.030,2422557,1.02,15.82,0.000,0.000,0.000,7,7,8,64,15325,0.058,0.00,0.0071,0.054,695,0.177,0.000,0.173,0.275,2.88,1.09,7.85,0.00,0.000,1.02,1.02,1.02,0.177,0.00284,45.20,7.8142,132.46,135168.5,140220.1,2.415,7.5594,108.652,235.680,0.899,0.401,103.9,108.653,34.624,47,171.8,36.95,0.655,28.219,904.1,22.598,0.136,1.99
620000,2214,1.386,0.077,7.95,83007,77241,806,0,4868,0,1043601.1,60632.2,0.073,0.452,0.454,0.020,239,7.35,2.40,0.12,1.17,0.00,0.00,0.06,0.51,7.18,2.04,0.00,0.00,0.000,0.000,101,0.617,0.200,0.791,0.000,0.009,87594,84457,1,0.986,0.014,0.019,261838,0.174,0.680,0.003,83.36,33138,0,60632.191,0.000,0.028,2194547,1.04,15.81,0.000,0.000,0.000,7,7,8,61,16280,0.062,0.00,0.0066,0.059,709,0.172,0.000,0.161,0.288,2.88,1.16,7.80,0.00,0.000,1.03,1.04,1.06,0.172,0.00259,42.84,8.1589,145.09,135462.2,140220.0,4.285,12.9931,103.754,306.772,0.936,0.399,109.4,103.754,39.579,5,11.1,22.83,1.064,33.362,482.2,22.496,0.135,2.00
630000,2100,1.401,0.112,8.03,85208,79371,762,0,5189,10,1090827.8,66791.4,0.070,0.461,0.451,0.019,248,7.94,4.12,0.24,2.06,0.00,0.06,0.05,0.68,7.65,3.10,0.00,0.00,0.000,0.002,117,0.578,0.199,0.795,0.000,0.006,92934,89348,2,0.953,0.039,0.011,324897,0.197,1.206,0.005,86.24,35650,0,6679.136,0.000,0.040,2515143,1.07,15.43,0.000,0.000,0.000,7,7,8,49,16676,0.064,0.00,0.0068,0.048,698,0.185,0.000,0.165,0.309,2.94,1.46,7.70,0.00,0.000,1.06,1.08,1.09,0.185,0.00282,44.38,9.5902,406.01,135001.9,140219.9,2.163,8.9422,108.313,243.360,0.920,0.400,106.4,108.313,36.984,14,47.5,50.16,0.619,31.057,808.3,24.956,0.135,1.99
640000,2199,1.359,0.080,7.98,86000,79838,868,0,5195,1,1086905.9,57554.8,0.064,0.456,0.457,0.023,252,7.42,3.63,0.23,2.35,0.00,0.00,0.03,0.48,7.15,1.83,0.00,0.00,0.000,0.000,101,0.568,0.212,0.774,0.000,0.014,87771,84004,1,1.000,0.000,0.007,154485,0.215,0.708,0.003,87.91,34309,0,57554.797,0.000,0.034,2409614,1.06,15.76,0.003,0.000,0.000,7,7,8,64,16306,0.062,0.00,0.0069,0.050,714,0.178,0.000,0.182,0.274,2.90,1.13,7.82,0.00,0.000,1.04,1.08,1.09,0.178,0.00272,45.18,7.8559,124.67,135488.0,140219.9,2.238,7.6099,108.861,231.324,0.940,0.401,108.4,108.861,34.786,15,41.6,25.95,0.683,28.512,544.6,23.045,0.134,2.00
