step,id,lineage,age,turns,mass,size,side,density,born_size,born_mass,born_hard,born_muscle,born_sensor,born_digestive,born_bite,hard,muscle,sensor,digestive,bite,bite_any,shell,speed,energy,fat,plant,meat,killed,scavenged,travel,path,worn,pace,place,born_place,temp,moist,height,cells
50000,62846,16,642,415,37.54,32,8,1.173,33,38.71,0,17,0,16,0,0,16,0,16,0,0,1.00,0.426,0.000,17.008,39.286,0.041,0.000,0.041,72.25,72.25,1,0.653,7,7,-21.8,0.755,324,4444444422244444222000442200000422000000220000002200000022000000
50000,62850,16,637,402,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.000,1.043,29.540,1.093,0.000,1.093,22.81,31.25,0,0.632,7,7,9.2,0.751,120,4444444444444444222200442220000422000000220000002200000022200000
50000,62852,2,625,457,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.009,27.155,30.370,15.518,0.000,15.518,8.63,45.00,0,0.732,6,6,37.9,0.402,28,4444442444422244432224430322440002240000224000002
50000,62855,16,616,396,38.71,33,8,1.173,33,38.71,0,17,0,16,0,0,17,0,16,0,0,1.00,0.439,0.000,12.776,32.432,1.631,0.894,0.737,23.35,55.25,0,0.643,6,7,18.4,0.512,309,4444444422244444222000442200000422000000220000002200000022200000
50000,62858,1,613,523,19.44,17,8,1.143,22,25.15,0,10,0,12,0,0,6,0,11,0,0,1.00,0.309,0.277,5.777,31.854,0.247,0.237,0.011,64.25,64.25,0,0.907,7,7,2.8,0.567,90,0444444402222244000000240000000400000000000000000000000000000000
50000,62859,16,609,396,37.82,33,8,1.146,33,37.82,0,17,0,16,0,0,17,0,16,0,0,1.00,0.450,0.000,12.007,32.783,0.215,0.000,0.215,15.44,21.50,0,0.650,6,6,64.5,0.230,40,4444444422244444222000442200000422000000220000002200000022200000
50000,62861,2,604,448,28.97,35,7,0.865,36,29.83,0,14,3,19,0,0,14,3,18,0,0,1.00,0.483,0.669,32.272,47.278,0.166,0.000,0.166,30.64,64.25,1,0.743,6,6,3.7,0.485,379,4444042444422244432224430322440002240000224000002
50000,62865,2,596,436,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.000,19.920,59.135,5.233,4.359,0.874,28.27,43.75,0,0.732,6,6,30.1,0.239,40,4444442444422244432224430322440002240000224000002
50000,62868,1,587,371,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,21.464,40.771,0.147,0.000,0.147,30.27,53.00,0,0.633,7,7,-3.8,0.699,478,4444444222224422200242200004220000422200042220004
50000,62873,16,585,396,34.81,32,8,1.088,32,34.81,0,11,0,21,0,0,11,0,21,0,0,1.00,0.316,0.000,4.271,22.687,0.136,0.000,0.136,42.50,42.50,0,0.678,7,6,32.8,0.493,384,4444444444444444224000442200000422000004200000002200000022000000
50000,62877,16,573,363,36.67,32,8,1.146,35,40.11,0,16,0,19,0,0,16,0,16,0,0,1.00,0.436,0.000,25.219,54.509,0.000,0.000,0.000,33.02,34.00,0,0.661,6,6,47.6,0.365,361,0004444444444444222200442220000422000000220000002200000022200000
50000,62880,1,563,370,36.33,30,7,1.211,33,39.96,0,19,0,14,0,0,19,0,11,0,0,1.00,0.523,0.591,33.623,45.992,0.000,0.000,0.000,28.20,67.75,0,0.664,8,8,10.9,1.000,996,0004444222224422200242200004220000422200042220004
50000,62882,1,562,355,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,9.836,22.665,1.291,0.000,1.291,24.01,40.75,0,0.633,4,1,6.5,0.411,272,4444444222224422200242200004220000422200042220004
50000,62884,2,561,417,27.24,33,7,0.865,36,29.83,0,14,3,19,0,0,12,3,18,0,0,1.00,0.441,0.000,10.969,37.887,1.085,1.085,0.000,26.88,38.00,0,0.766,6,6,32.6,0.232,106,4444042444402244430224430322440002240000224000002
50000,62888,1,555,326,46.19,39,7,1.184,39,46.19,0,17,0,22,0,0,17,0,22,0,0,1.00,0.368,0.000,17.024,43.501,0.000,0.000,0.000,17.11,39.25,0,0.589,5,4,-0.5,0.321,952,4444444222244422222442200004220000422200442444444
50000,62890,1,550,415,28.08,26,7,1.080,26,28.08,0,20,0,6,0,0,20,0,6,0,0,1.00,0.712,3.262,34.860,44.245,0.036,0.000,0.036,32.77,55.25,0,0.755,1,5,-4.9,0.342,1632,4442244222222422200022200000220000022000002200000
50000,62891,16,543,341,38.38,34,8,1.129,49,55.31,0,23,0,26,0,0,17,0,17,0,0,1.00,0.443,0.000,5.105,25.683,0.681,0.000,0.681,16.27,25.50,0,0.646,6,6,57.6,0.324,312,0222200002224444022044402200044022000440220004402200044000000440
50000,62897,2,533,390,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.000,31.518,45.592,0.512,0.000,0.512,13.29,55.00,0,0.732,7,6,31.2,0.503,280,4444442444422244432224430322440002240000224000002
50000,62898,16,533,346,37.82,33,8,1.146,33,37.82,0,17,0,16,0,0,17,0,16,0,0,1.00,0.450,0.000,14.425,31.130,-0.000,0.000,-0.000,11.00,48.50,0,0.650,6,6,52.3,0.337,326,4444444422244444222000442200000422000000220000002200000022200000
50000,62899,2,530,429,22.91,28,7,0.865,36,29.83,0,14,3,19,0,0,6,3,19,0,0,1.00,0.262,0.000,23.700,39.524,0.005,0.000,0.005,4.37,30.00,0,0.836,7,6,31.3,0.606,409,4444440444422044432204430320440002040000004000000
50000,62904,16,519,314,43.55,38,8,1.146,38,43.55,0,20,0,18,0,0,20,0,18,0,0,1.00,0.459,0.000,5.025,17.581,0.000,0.000,0.000,6.82,7.75,0,0.606,7,7,4.4,0.721,44,2244444422244444222204442200004422000004220000042200000022200000
50000,62906,16,516,335,37.82,33,8,1.146,33,37.82,0,17,0,16,0,0,17,0,16,0,0,1.00,0.450,0.000,4.569,21.061,0.604,0.599,0.006,36.83,49.25,0,0.650,6,8,19.2,0.554,263,4444444422244444222000442200000422000000220000002200000022200000
50000,62907,16,516,325,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.000,12.262,27.346,0.000,0.000,0.000,24.47,28.00,0,0.632,6,6,45.2,0.370,292,4444444444444444222200442220000422000000220000002200000022200000
50000,62911,1,509,380,28.58,25,8,1.143,25,28.58,0,14,0,11,0,0,14,0,11,0,0,1.00,0.490,2.167,27.680,42.801,0.000,0.000,0.000,32.34,64.50,0,0.748,8,8,11.3,1.000,778,4444444422222244220000042200000020000000200000002000000020000000
50000,62916,16,504,318,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.941,17.829,35.495,0.085,0.000,0.085,17.06,36.25,0,0.632,6,7,38.8,0.403,298,4444444444444444222200442220000422000000220000002200000022200000
50000,62917,16,503,300,44.97,43,7,1.046,43,44.97,0,23,0,20,0,0,23,0,20,0,0,1.00,0.511,0.000,15.170,26.568,-0.000,0.000,-0.000,24.00,24.00,0,0.596,6,6,41.5,0.447,31,4444444444444422224442222004222200422220042222222
50000,62923,2,493,361,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.000,26.993,43.726,0.594,0.000,0.594,16.09,39.25,0,0.732,6,6,44.3,0.633,20,4444442444422244432224430322440002240000224000002
50000,62925,1,491,310,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,5.147,21.138,0.000,0.000,0.000,53.00,53.00,0,0.633,7,11,-13.5,0.740,736,4444444222224422200242200004220000422200042220004
50000,62926,16,491,314,38.96,34,8,1.146,34,38.96,0,8,0,26,0,0,8,0,26,0,0,1.00,0.205,0.000,2.819,20.519,0.000,0.000,0.000,22.00,22.00,0,0.641,7,7,-1.2,0.897,261,4444444444444444444200244400000242000000420000004200000042200000
50000,62927,2,486,314,37.53,44,8,0.853,52,44.36,0,28,0,24,0,0,22,0,22,0,0,1.00,0.586,0.000,0.933,29.576,1.190,0.000,1.190,14.67,39.50,0,0.653,6,6,32.0,0.436,345,4440000244442222444222224442222044402220440022204400002244000000
50000,62933,2,481,318,30.14,38,7,0.874,48,38.88,0,25,7,16,0,0,16,7,15,0,0,1.00,0.531,0.973,31.584,54.988,0.282,0.282,0.000,40.84,71.00,0,0.729,6,6,10.8,0.447,274,4444440444332044332204330220432220042222004222200
50000,62935,2,474,347,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,2.051,22.692,36.721,-0.000,0.000,-0.000,22.96,44.75,0,0.732,6,6,19.7,0.465,80,4444442444422244432224430322440002240000224000002
50000,62936,16,473,298,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.000,0.015,17.011,0.000,0.000,0.000,41.75,42.00,0,0.632,8,7,-11.6,0.916,206,4444444444444444222200442220000422000000220000002200000022200000
50000,62940,1,470,319,34.60,29,7,1.193,32,38.18,0,19,0,13,0,0,19,0,10,0,0,1.00,0.549,0.000,16.445,29.457,0.000,0.000,0.000,22.51,51.75,0,0.680,7,6,15.3,0.748,707,2444444222224422200242200004220000022000002220000
50000,62942,1,469,274,46.65,37,7,1.261,37,46.65,0,19,0,18,0,0,19,0,18,0,0,1.00,0.407,0.631,29.044,32.131,0.814,0.814,0.000,15.55,33.75,0,0.586,8,8,42.0,1.000,923,4444444222224422220242220004222000422200044440044
50000,62948,2,456,333,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.000,30.754,37.256,0.305,0.000,0.305,8.28,36.25,0,0.732,6,6,43.1,0.837,12,4444442444422244432224430322440002240000224000002
50000,62953,1,446,282,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,5.269,27.636,37.335,0.159,0.000,0.159,15.76,47.75,0,0.633,8,8,-6.5,1.000,1018,4444444222224422200242200004220000422200042220004
50000,62960,16,435,281,37.82,33,8,1.146,35,40.11,0,16,0,19,0,0,14,0,19,0,0,1.00,0.370,3.532,27.439,39.930,0.000,0.000,0.000,17.24,26.50,0,0.650,6,6,44.6,0.374,283,4444444444444444222200442220000422000000220000002200000000200000
50000,62962,2,431,297,33.62,33,8,1.019,33,33.62,0,14,0,19,0,0,14,0,19,0,0,1.00,0.416,0.000,15.748,29.674,0.580,0.580,0.000,22.10,28.75,0,0.690,7,6,35.7,0.256,327,4444444444444222444042224000002240000022000000220000000200000002
50000,62963,2,422,309,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.000,0.337,15.803,0.000,0.000,0.000,5.81,21.75,0,0.732,6,6,21.3,0.362,97,4444442444422244432224430322440002240000224000002
50000,62964,1,413,240,47.38,40,7,1.184,40,47.38,0,21,0,19,0,0,21,0,19,0,0,1.00,0.443,0.000,12.167,30.591,-0.000,0.000,-0.000,27.28,36.25,0,0.581,3,4,6.2,0.369,249,2224444222444422224442200044220004422200442222044
50000,62972,1,392,248,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,19.481,27.178,0.000,0.000,0.000,22.18,31.25,0,0.633,7,7,-4.9,0.950,614,4444444222224422200242200004220000422200042220004
50000,62973,2,390,285,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.000,10.308,30.053,0.000,0.000,0.000,16.48,31.00,0,0.732,7,6,33.2,0.456,223,4444442444422244432224430322440002240000224000002
50000,62974,16,385,250,37.82,33,8,1.146,33,37.82,0,17,0,16,0,0,17,0,16,0,0,1.00,0.450,0.000,13.280,21.496,0.000,0.000,0.000,9.57,13.50,0,0.650,8,7,36.0,0.324,32,4444444422244444222000442200000422000000220000002200000022200000
50000,62975,2,385,281,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.485,9.621,23.689,0.081,0.000,0.081,16.57,34.00,0,0.732,6,6,28.0,0.378,188,4444442444422244432224430322440002240000224000002
50000,62976,16,379,239,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.000,11.568,22.933,0.000,0.000,0.000,17.56,27.75,0,0.632,6,6,48.7,0.356,378,4444444444444444222200442220000422000000220000002200000022200000
50000,62977,1,378,222,46.19,39,7,1.184,39,46.19,0,17,0,22,0,0,17,0,22,0,0,1.00,0.368,0.000,7.760,16.549,0.300,0.000,0.300,22.26,24.50,0,0.589,5,5,-0.5,0.332,964,4444444222244422222442200004220000422200442444444
50000,62978,1,378,239,39.96,33,7,1.211,33,39.96,0,18,0,15,0,0,18,0,15,0,0,1.00,0.450,0.000,17.009,22.835,0.006,0.000,0.006,33.91,37.00,0,0.633,0,0,-3.2,0.190,1253,4444444222224422200242200004220000422000042220044
50000,62979,1,374,236,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,1.597,14.703,0.000,0.000,0.000,42.75,42.75,0,0.633,8,7,-15.6,0.874,349,4444444222224422200242200004220000422200042220004
50000,62983,1,368,216,46.19,39,7,1.184,39,46.19,0,17,0,22,0,0,17,0,22,0,0,1.00,0.368,0.000,6.409,14.891,0.262,0.000,0.262,19.75,19.75,0,0.589,5,5,-1.5,0.420,1062,4444444222244422222442200004220000422200442444444
50000,62985,1,366,231,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,5.706,22.638,43.846,0.426,0.000,0.426,10.55,22.00,0,0.633,7,7,64.1,0.886,140,4444444222224422200242200004220000422200042220004
50000,62986,2,365,267,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.000,26.854,35.164,3.017,2.748,0.269,18.36,33.00,0,0.732,7,6,38.9,0.367,376,4444442444422244432224430322440002240000224000002
50000,62988,1,357,262,29.66,27,7,1.099,27,29.66,0,14,0,13,0,0,14,0,13,0,0,1.00,0.472,4.246,20.236,31.747,0.155,0.000,0.155,24.57,43.75,0,0.734,5,8,17.0,0.569,1696,2222224220002420000042000004200004420004442004444
50000,62989,1,356,206,47.38,40,7,1.184,40,47.38,0,21,0,19,0,0,21,0,19,0,0,1.00,0.443,3.428,20.444,31.086,0.005,0.000,0.005,14.71,28.00,0,0.581,1,4,-1.1,0.261,921,2224444222444422224442200044220004422200442222044
50000,62991,16,352,233,36.37,31,8,1.173,31,36.37,0,15,0,16,0,0,15,0,16,0,0,1.00,0.412,0.000,17.045,26.247,3.488,3.109,0.380,16.52,35.25,0,0.663,8,7,-5.3,0.990,405,4444444424444444222000042200000022000000220000002200000022200000
50000,62992,1,352,207,46.19,39,7,1.184,39,46.19,0,17,0,22,0,0,17,0,22,0,0,1.00,0.368,0.089,10.079,17.313,0.000,0.000,0.000,25.75,26.00,0,0.589,1,4,-4.0,0.322,1280,4444444222244422222442200004220000422200442444444
50000,62996,16,347,188,54.10,38,8,1.082,38,54.10,12,21,0,5,3,12,21,0,5,0,3,2.62,0.388,0.000,2.833,10.377,0.000,0.000,0.000,9.65,14.00,0,0.544,7,6,22.5,0.655,810,2244422422211114222111112200001122000001220000002200000022200000
50000,62998,16,345,217,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.000,4.718,12.152,0.000,0.000,0.000,8.93,12.75,0,0.632,6,6,33.3,0.502,43,4444444444444444222200442220000422000000220000002200000022200000
50000,62999,1,344,266,26.30,23,8,1.143,25,28.58,0,14,0,11,0,0,14,0,9,0,0,1.00,0.532,2.215,20.637,33.691,0.000,0.000,0.000,20.92,34.75,0,0.780,8,8,47.3,0.602,1175,0044444422222244220000042200000020000000200000002000000020000000
50000,63000,1,338,213,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,4.009,18.727,28.098,0.043,0.000,0.043,18.08,27.25,0,0.633,8,5,-6.5,0.943,1209,4444444222224422200242200004220000422200042220004
50000,63003,1,333,210,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,5.738,20.580,32.151,0.000,0.000,0.000,20.40,31.50,0,0.633,8,8,-6.3,1.000,658,4444444222224422200242200004220000422200042220004
50000,63004,1,329,208,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,4.428,20.384,29.892,0.000,0.000,0.000,18.27,27.00,0,0.633,7,7,6.4,0.776,606,4444444222224422200242200004220000422200042220004
50000,63007,1,326,191,46.19,39,7,1.184,39,46.19,0,17,0,22,0,0,17,0,22,0,0,1.00,0.368,0.000,2.840,12.680,0.000,0.000,0.000,20.25,20.25,0,0.589,1,4,-5.2,0.349,1610,4444444222244422222442200004220000422200442444444
50000,63010,1,320,202,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,5.233,17.948,0.531,0.000,0.531,18.79,33.00,0,0.633,8,5,5.8,0.968,1248,4444444222224422200242200004220000422200042220004
50000,63012,1,317,183,47.83,41,7,1.166,41,47.83,0,21,0,20,0,0,21,0,20,0,0,1.00,0.439,0.000,17.250,17.891,2.076,1.956,0.120,26.75,27.75,0,0.578,5,5,59.0,0.424,18,2222244222224422200442200044220004422244442444444
50000,63015,1,307,222,30.49,27,7,1.129,27,30.49,0,18,0,9,0,0,18,0,9,0,0,1.00,0.590,0.019,17.526,21.674,0.000,0.000,0.000,8.06,49.00,0,0.724,7,7,-10.7,0.749,427,4444444222222422200042200002220000022000002200000
50000,63017,1,304,192,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,2.594,18.816,33.814,-0.000,0.000,-0.000,9.06,26.25,0,0.633,8,8,-9.8,1.000,1087,4444444222224422200242200004220000422200042220004
50000,63018,1,303,191,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.084,6.629,9.528,0.750,0.000,0.750,3.02,5.00,0,0.633,6,6,-5.6,1.000,55,4444444222224422200242200004220000422200042220004
50000,63019,1,295,172,46.65,37,7,1.261,37,46.65,0,19,0,18,0,0,19,0,18,0,0,1.00,0.407,0.000,7.671,12.663,0.423,0.423,-0.000,4.37,17.25,0,0.586,8,8,43.2,1.000,877,4444444222224422220242220004222000422200044440044
50000,63020,1,287,181,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,0.146,5.890,0.073,0.000,0.073,0.25,0.25,0,0.633,2,2,4.1,0.095,51,4444444222224422200242200004220000422200042220004
50000,63022,16,284,179,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.117,7.645,15.310,0.238,0.000,0.238,10.44,12.25,0,0.632,6,6,33.9,0.468,452,4444444444444444222200442220000422000000220000002200000022200000
50000,63023,2,284,207,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.016,20.816,22.410,0.000,0.000,0.000,11.88,31.50,0,0.732,6,6,30.1,0.413,86,4444442444422244432224430322440002240000224000002
50000,63026,1,279,183,37.09,33,7,1.124,33,37.09,0,16,0,17,0,0,16,0,17,0,0,1.00,0.431,0.125,10.471,14.996,0.000,0.000,0.000,27.25,27.25,0,0.657,1,4,-3.8,0.246,1328,4444444222244422200442200004220000422000042220044
50000,63028,1,268,173,38.18,32,7,1.193,32,38.18,0,19,0,13,0,0,19,0,13,0,0,1.00,0.498,3.329,16.608,23.873,0.000,0.000,0.000,8.40,19.75,0,0.647,6,6,27.8,0.554,597,2444444222224422200242200004220000422000042220004
50000,63031,16,266,158,45.23,42,8,1.077,42,45.23,0,24,0,18,0,0,24,0,18,0,0,1.00,0.531,0.179,15.031,21.384,-0.000,0.000,-0.000,16.10,17.75,0,0.595,2,2,74.0,0.402,589,4444444422444444222224442222000422200000222000002220000022220000
50000,63032,16,266,171,38.71,33,8,1.173,33,38.71,0,17,0,16,0,0,17,0,16,0,0,1.00,0.439,0.000,6.332,12.050,0.000,0.000,0.000,27.75,27.75,0,0.643,6,6,22.6,0.506,260,4444444422244444222000442200000422000000220000002200000022200000
50000,63033,1,265,157,45.49,39,7,1.166,39,45.49,0,21,0,18,0,0,21,0,18,0,0,1.00,0.462,0.666,9.871,14.350,0.001,0.000,0.001,9.00,23.25,0,0.593,1,4,-2.1,0.284,1021,2224444222244422204442200044220004422200442222044
50000,63034,1,264,167,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,6.092,15.390,0.005,0.000,0.005,20.75,20.75,0,0.633,6,7,23.0,0.622,667,4444444222224422200242200004220000422200042220004
50000,63038,1,253,163,38.18,32,7,1.193,32,38.18,0,18,0,14,0,0,18,0,14,0,0,1.00,0.472,0.000,3.933,14.756,0.000,0.000,0.000,1.95,5.25,0,0.647,2,2,62.9,0.445,24,4444444222224422200242200004220000422000042220004
50000,63043,16,235,155,36.37,31,8,1.173,31,36.37,0,15,0,16,0,0,15,0,16,0,0,1.00,0.412,0.066,9.042,11.854,0.326,0.000,0.326,23.75,23.75,0,0.663,7,7,3.9,0.786,598,4444444424444444222000042200000022000000220000002200000022200000
50000,63044,1,232,173,28.58,25,8,1.143,25,28.58,0,14,0,11,0,0,14,0,11,0,0,1.00,0.490,4.155,14.186,27.498,-0.000,0.000,-0.000,9.82,26.50,0,0.748,5,8,12.1,0.885,1630,4444444422222244220000042200000020000000200000002000000020000000
50000,63045,16,228,148,37.82,33,8,1.146,33,37.82,0,17,0,16,0,0,17,0,16,0,0,1.00,0.450,3.264,14.504,29.190,0.000,0.000,0.000,15.04,18.50,0,0.650,6,6,44.4,0.356,231,4444444422244444222000442200000422000000220000002200000022200000
50000,63046,1,226,177,25.15,22,8,1.143,25,28.58,0,14,0,11,0,0,13,0,9,0,0,1.00,0.517,0.000,0.728,7.231,0.040,0.000,0.040,15.66,22.25,0,0.798,8,8,28.3,0.949,1048,0044444402222244220000042200000020000000200000002000000020000000
50000,63047,2,222,153,33.62,33,8,1.019,33,33.62,0,14,0,19,0,0,14,0,19,0,0,1.00,0.416,0.000,1.596,3.932,2.164,2.164,-0.000,3.51,3.75,0,0.690,6,6,32.2,0.223,55,4444444444444222444042224000002240000022000000220000000200000002
50000,63049,1,222,140,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,0.000,6.833,14.106,0.000,0.000,0.000,21.27,23.75,0,0.633,8,7,-5.3,0.934,507,4444444222224422200242200004220000422200042220004
50000,63050,2,221,147,35.78,42,7,0.852,42,35.78,0,14,0,28,0,0,14,0,28,0,0,1.00,0.391,0.000,0.221,6.259,-0.000,0.000,-0.000,1.00,1.00,0,0.669,6,6,14.2,0.588,298,4444444444442244442224440222440022244000224440442
50000,63052,2,217,158,29.83,36,7,0.865,36,29.83,0,14,3,19,0,0,14,3,19,0,0,1.00,0.469,0.000,4.452,12.016,0.000,0.000,0.000,4.59,9.75,0,0.732,6,7,33.4,0.507,346,4444442444422244432224430322440002240000224000002
50000,63053,1,215,136,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,4.513,9.503,16.027,0.000,0.000,0.000,5.70,21.50,0,0.633,8,8,-9.6,1.000,1116,4444444222224422200242200004220000422200042220004
50000,63055,1,212,137,38.18,32,7,1.193,32,38.18,0,18,0,14,0,0,18,0,14,0,0,1.00,0.472,2.703,13.152,17.826,2.335,2.161,0.174,22.00,22.00,0,0.647,2,2,69.5,0.370,454,4444444222224422200242200004220000422000042220004
50000,63056,1,205,129,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,5.252,12.642,25.757,-0.000,0.000,-0.000,13.44,20.50,0,0.633,4,5,40.0,0.247,1685,4444444222224422200242200004220000422200042220004
50000,63057,1,205,129,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,3.073,12.642,23.555,0.000,0.000,0.000,12.56,19.75,0,0.633,7,7,4.4,0.722,594,4444444222224422200242200004220000422200042220004
50000,63059,1,202,127,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,2.396,12.446,18.919,0.000,0.000,0.000,10.05,18.50,0,0.633,7,7,-7.4,0.650,467,4444444222224422200242200004220000422200042220004
50000,63060,16,201,119,45.23,42,8,1.077,42,45.23,0,24,0,18,0,0,24,0,18,0,0,1.00,0.531,2.340,9.527,13.784,0.000,0.000,0.000,18.78,20.25,0,0.595,2,2,74.2,0.515,430,4444444422444444222224442222000422200000222000002220000022220000
50000,63061,16,200,126,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.000,3.748,5.612,0.000,0.000,0.000,3.16,4.00,0,0.632,6,6,38.5,0.430,438,4444444444444444222200442220000422000000220000002200000022200000
50000,63063,1,189,141,28.58,25,8,1.143,25,28.58,0,14,0,11,0,0,14,0,11,0,0,1.00,0.490,1.603,11.562,16.219,0.000,0.000,0.000,22.00,22.00,0,0.748,8,8,21.9,0.943,1431,4444444422222244220000042200000020000000200000002000000020000000
50000,63065,1,187,139,28.58,25,8,1.143,25,28.58,0,14,0,11,0,0,14,0,11,0,0,1.00,0.490,3.856,11.398,18.671,-0.000,0.000,-0.000,3.69,25.00,0,0.748,8,8,-8.2,1.000,1143,4444444422222244220000042200000020000000200000002000000020000000
50000,63066,2,187,138,29.22,41,7,0.899,41,29.22,0,6,17,18,0,0,6,17,18,0,0,1.00,0.205,0.000,3.551,7.943,0.000,0.000,0.000,9.50,9.50,0,0.740,7,7,36.7,0.383,96,4444444444442244333224333332433333240000334000033
50000,63067,1,186,124,35.85,28,7,1.281,28,35.85,0,11,0,17,0,0,11,0,17,0,0,1.00,0.307,0.000,5.190,4.877,0.000,0.000,0.000,1.00,1.00,0,0.668,6,6,-6.9,1.000,45,4444444222244422000442000004200000420000042200044
50000,63068,1,183,161,20.66,20,8,1.033,20,20.66,0,4,0,16,0,0,4,0,16,0,0,1.00,0.194,0.000,1.867,5.236,-0.000,0.000,-0.000,11.75,11.75,0,0.880,7,7,-11.5,0.654,392,4444444424444444220000042000000000000000000000000000000000000000
50000,63069,16,179,113,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.098,10.302,9.904,0.000,0.000,0.000,12.75,12.75,0,0.632,6,6,38.8,0.391,219,4444444444444444222200442220000422000000220000002200000022200000
50000,63070,1,178,133,28.58,25,8,1.143,25,28.58,0,14,0,11,0,0,14,0,11,0,0,1.00,0.490,2.609,10.906,19.000,0.198,0.000,0.198,9.06,18.00,0,0.748,5,8,19.3,0.794,1570,4444444422222244220000042200000020000000200000002000000020000000
50000,63071,1,176,111,39.96,33,7,1.211,33,39.96,0,19,0,14,0,0,19,0,14,0,0,1.00,0.475,1.018,10.878,10.986,0.041,0.000,0.041,5.62,13.75,0,0.633,7,7,55.3,0.986,342,4444444222224422200242200004220000422200042220004
50000,63072,1,174,130,28.58,25,8,1.143,25,28.58,0,14,0,11,0,0,14,0,11,0,0,1.00,0.490,2.363,10.660,16.811,-0.000,0.000,-0.000,6.90,17.75,0,0.748,8,8,27.0,1.000,547,4444444422222244220000042200000020000000200000002000000020000000
50000,63073,16,171,108,40.11,35,8,1.146,35,40.11,0,16,0,19,0,0,16,0,19,0,0,1.00,0.399,0.000,0.240,3.029,0.424,0.000,0.424,6.50,6.50,0,0.632,6,6,40.5,0.412,395,4444444444444444222200442220000422000000220000002200000022200000
