step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake,fill,pool,plant,hunger
40000,1,879,55.04,0.76,9.67,0.07,16.36,0.02,1.24,0.019,0.272,110331.4,35161.8,13,90,4.39,1.30,1.22,1.8795,280.00,24306.1,0.0000,10.3831,5461,11.6658,1662,2.4181,5435.5,90.55,3.1598,0.0,0.0000,1.000,0.3296,1.9068,0.8506
40000,2,663,56.59,0.61,10.21,0.11,17.11,0.04,1.19,0.020,0.211,81705.7,28716.4,11,98,4.48,1.17,1.19,1.4605,158.20,31853.6,0.0000,7.6544,5461,11.6658,1660,1.7719,3397.6,61.79,7.0545,0.0,0.0000,1.000,0.1150,1.9145,0.6557
50000,0,1115,43.79,0.18,9.65,0.01,11.88,0.01,1.06,0.003,0.278,284271.6,89315.2,4,82,4.00,1.08,1.04,7.5934,365.79,8493.6,3.6695,25.6711,5462,22.5436,1670,7.9955,32356.3,147.65,3.1772,0.0,0.0000,1.000,0.6946,1.7928,1.4938
50000,1,989,54.31,0.25,11.58,0.01,15.07,0.02,1.06,0.006,0.304,272928.9,105035.1,5,91,4.47,1.08,1.03,7.5554,386.00,16513.7,1.2911,24.0903,5461,22.5395,1575,8.9529,36894.8,90.55,10.2576,0.0,0.0000,1.000,0.3296,1.7680,1.3592
50000,2,739,56.69,0.26,11.98,0.00,15.84,0.01,1.05,0.004,0.237,233430.8,91252.4,5,95,4.65,1.06,1.00,6.1317,239.72,20356.6,0.2700,21.3938,5461,22.5395,1797,6.9856,24553.8,61.79,25.9957,0.0,0.0000,1.000,0.1150,2.0576,1.2439
60000,0,1100,43.11,0.22,8.09,0.03,13.00,0.01,1.06,0.006,0.267,189530.1,45388.0,9,44,3.79,1.09,1.04,4.9402,305.98,10363.9,1.9607,18.0976,5462,11.2994,1667,3.5161,10341.3,147.65,1.4500,0.0,0.0000,1.000,0.6946,1.7749,1.0516
60000,1,854,53.52,0.36,9.98,0.03,16.06,0.00,1.10,0.001,0.257,102619.6,25682.9,8,73,4.51,1.13,1.06,2.7888,246.91,23702.5,0.0000,10.0067,5461,11.2974,1892,2.3396,5230.9,90.55,3.0201,0.0,0.0000,1.000,0.3296,2.0942,0.5931
60000,2,503,66.97,0.63,12.84,0.04,19.38,0.00,1.17,0.002,0.191,73989.0,19700.9,6,66,5.22,1.22,1.12,2.0032,135.92,32377.1,0.0000,7.1811,5461,11.2974,1831,1.9072,3284.8,61.79,6.8271,0.0,0.0000,1.000,0.1150,2.1294,0.4349
70000,0,1169,38.23,0.15,8.20,0.02,10.61,0.00,1.04,0.002,0.256,288236.6,76731.5,7,82,3.56,1.06,1.03,7.1790,393.69,5772.8,9.3303,26.6023,5462,22.8519,1556,5.9274,26021.5,147.65,3.3983,0.0,0.0000,1.000,0.6946,1.6153,1.5626
70000,1,993,46.94,0.20,9.74,0.00,13.33,0.01,1.06,0.002,0.262,281702.2,85229.1,7,92,4.20,1.08,1.05,7.3773,334.09,15320.2,1.7995,25.1740,5461,22.8477,1672,7.6743,33899.6,90.55,10.5701,0.0,0.0000,1.000,0.3296,1.8331,1.4146
70000,2,764,54.94,0.41,10.23,0.01,16.43,0.00,1.12,0.000,0.237,227642.9,71092.5,7,92,4.68,1.14,1.09,6.1980,387.20,24324.0,0.2006,20.3435,5461,22.8477,1638,7.0217,26887.3,61.79,25.1868,0.0,0.0000,1.000,0.1150,1.8102,1.1394
80000,0,1055,46.23,0.17,8.33,0.02,14.43,0.02,1.06,0.005,0.278,188102.4,41449.5,12,51,3.96,1.08,1.05,4.7674,236.16,9230.0,2.8396,18.0280,5462,11.1377,1465,3.1692,8996.6,147.65,1.4513,0.0,0.0000,1.000,0.6946,1.5669,1.0537
80000,1,856,64.34,0.40,9.71,0.01,21.65,0.00,1.09,0.001,0.312,105632.5,26706.2,11,92,4.91,1.14,1.03,3.2724,284.31,22881.2,0.0000,10.1726,5461,11.1357,1666,2.0006,4773.9,90.55,3.0147,0.0,0.0000,1.000,0.3296,1.8036,0.5571
80000,2,494,78.85,0.32,11.56,0.01,27.32,0.00,1.09,0.002,0.220,74873.5,19300.1,9,59,5.53,1.10,1.07,2.4036,125.04,32351.4,0.0000,7.2936,5461,11.1357,1658,1.6676,3135.7,61.79,6.7273,0.0,0.0000,1.000,0.1150,1.9028,0.3967
90000,0,1122,38.29,0.02,7.54,0.00,11.57,0.00,1.01,0.000,0.246,286565.7,69009.8,11,89,3.70,1.01,1.01,7.6550,392.70,8355.0,8.9275,26.6854,5462,22.9505,1429,4.8898,22765.3,147.65,3.2637,0.0,0.0000,1.000,0.6946,1.4700,1.4294
90000,1,938,53.18,0.06,10.16,0.00,16.31,0.00,1.02,0.000,0.283,280681.7,77326.8,10,74,4.53,1.02,1.00,7.8491,307.22,16786.8,1.1862,25.3004,5461,22.9463,1413,6.5315,31116.6,90.55,10.0167,0.0,0.0000,1.000,0.3296,1.5202,1.2359
90000,2,738,62.64,0.15,11.35,0.00,19.68,0.00,1.05,0.000,0.265,231427.3,61297.1,10,89,5.14,1.05,1.06,6.2171,197.30,23483.0,0.0304,21.0517,5461,22.9463,1343,5.2468,22461.1,61.79,24.2510,0.0,0.0000,1.000,0.1150,1.4409,0.9892
100000,0,966,49.70,0.04,8.91,0.00,15.87,0.00,1.01,0.000,0.272,188604.8,40184.3,11,49,4.39,1.01,1.01,5.3965,274.14,9609.7,2.5991,18.3052,5462,11.0284,1488,2.4116,7439.8,147.65,1.4523,0.0,0.0000,1.000,0.6946,1.5960,0.9130
100000,1,772,67.48,0.22,10.58,0.00,22.71,0.00,1.06,0.000,0.299,105175.4,24721.8,7,78,5.42,1.07,1.03,3.0451,229.46,22728.7,0.0000,10.2517,5461,11.0263,1485,1.6918,4297.9,90.55,2.9709,0.0,0.0000,1.000,0.3296,1.6536,0.5114
100000,2,586,67.61,0.23,11.92,0.00,21.42,0.00,1.05,0.000,0.225,74931.8,20614.4,3,88,5.56,1.04,1.05,2.5526,262.94,31033.6,0.0000,7.4096,5461,11.0263,1498,1.3597,2747.7,61.79,6.7623,0.0,0.0000,1.000,0.1150,1.6708,0.3740
