step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
100000,2,656,31.90,0.00,3.29,0.00,12.66,0.00,1.00,0.000,0.120,100237.3,43812.2,11,127,3.38,1.00,1.00,4.9228,492.71,44074.4,0.0044,3.9896,5461,13.0279,36,9.0055,60583.3,71.21,5.7763,0.0,0.0000
110000,0,795,33.72,0.00,5.05,0.00,11.81,0.00,1.00,0.000,0.153,346683.3,193616.3,22,105,3.43,1.00,1.00,21.6526,778.62,14786.0,19.5340,6.2179,5462,24.7365,49,37.9548,285996.3,142.23,3.1106,0.0,0.0000
110000,1,840,34.58,0.00,5.19,0.01,12.09,0.00,1.00,0.000,0.168,420538.7,277092.1,27,101,3.54,1.00,1.00,35.1275,1335.92,20008.5,16.4724,4.0802,5461,24.7320,60,55.2277,382392.6,86.56,14.7232,0.0,0.0000
110000,2,782,32.86,0.00,5.98,0.00,10.45,0.00,1.00,0.000,0.146,384703.3,271730.7,26,137,3.52,1.00,1.00,35.9673,1713.36,30343.1,6.2227,3.3782,5461,24.7320,35,50.7630,353530.1,71.21,23.5157,0.0,0.0000
120000,0,740,35.86,0.00,5.64,0.01,12.28,0.00,1.00,0.000,0.153,255853.3,137940.4,20,75,3.66,1.00,1.00,14.9878,820.57,12818.3,3.3977,7.4779,5462,13.2446,38,24.0771,181670.0,142.23,1.4807,0.0,0.0000
120000,1,713,34.65,0.00,4.77,0.00,12.56,0.00,1.00,0.000,0.141,139194.9,69839.4,19,132,3.52,1.00,1.00,8.2134,706.26,29039.0,0.3765,5.2429,5461,13.2422,30,11.5095,86636.6,86.56,3.2885,0.0,0.0000
120000,2,547,35.88,0.00,5.82,0.00,12.12,0.00,1.00,0.000,0.112,105007.5,48253.8,18,126,3.74,1.00,1.00,6.2563,625.05,43623.4,0.0145,4.4356,5461,13.2422,45,8.4009,61060.1,71.21,5.5473,0.0,0.0000
130000,0,854,36.32,0.00,5.93,0.00,12.23,0.00,1.00,0.000,0.178,349692.4,209919.9,19,99,3.67,1.00,1.00,24.1095,944.86,15501.5,19.6456,5.7330,5462,24.3607,46,38.7178,294415.4,142.23,3.5044,0.0,0.0000
130000,1,831,36.42,0.00,5.76,0.00,12.45,0.00,1.00,0.000,0.173,405991.3,268193.2,26,112,3.71,1.00,1.00,34.4962,1094.80,20685.3,17.8941,4.5836,5461,24.3562,27,50.5982,362749.9,86.56,12.9081,0.0,0.0000
130000,2,776,33.60,0.00,5.66,0.00,11.14,0.00,1.00,0.000,0.150,388473.8,260979.0,20,115,3.53,1.00,1.00,34.5455,826.00,27675.3,7.9842,3.9008,5461,24.3562,25,50.0221,352254.6,71.21,24.5624,0.0,0.0000
140000,0,748,34.10,0.00,4.96,0.00,12.09,0.00,1.00,0.000,0.145,256275.1,137601.5,19,80,3.62,1.00,1.00,15.2316,805.26,13451.0,3.5638,7.6103,5462,13.0630,26,23.5483,180676.9,142.23,1.4187,0.0,0.0000
140000,1,724,33.55,0.00,4.62,0.00,12.16,0.00,1.00,0.000,0.139,138501.8,67548.0,20,140,3.61,1.00,1.00,8.4064,683.25,28586.8,0.2856,5.5014,5461,13.0606,15,11.0718,83383.1,86.56,3.2591,0.0,0.0000
140000,2,603,32.92,0.01,4.47,0.00,11.98,0.00,1.00,0.000,0.114,105373.2,52125.9,17,117,3.46,1.00,1.00,6.6064,649.68,42382.5,0.0717,4.6291,5461,13.0606,6,7.8910,59292.4,71.21,5.5605,0.0,0.0000
150000,0,866,33.62,0.00,4.89,0.00,11.91,0.00,1.00,0.000,0.167,361125.9,226692.3,22,100,3.56,1.00,1.00,27.1822,1800.68,17835.2,18.9839,7.1422,5462,24.8759,5,37.3860,292418.3,142.23,3.3304,0.0,0.0000
150000,1,890,32.59,0.00,5.53,0.00,10.76,0.00,1.00,0.001,0.166,406940.9,270410.3,26,130,3.44,1.00,1.00,34.7677,1002.08,21290.6,16.5090,5.7646,5461,24.8714,5,48.4045,352187.0,86.56,13.5303,0.0,0.0000
150000,2,716,34.52,0.00,5.51,0.00,11.75,0.00,1.00,0.000,0.141,367105.8,247494.9,20,100,3.58,1.00,1.00,31.5319,716.06,28052.7,10.9168,5.2385,5461,24.8714,9,43.1199,317201.8,71.21,24.3732,0.0,0.0000
160000,0,733,33.75,0.00,5.09,0.00,11.78,0.00,1.00,0.001,0.141,264529.7,153484.5,18,81,3.54,1.00,1.00,17.6616,954.95,13133.8,2.8844,6.8049,5462,12.8522,12,25.6962,196504.3,142.23,1.4265,0.0,0.0000
160000,1,706,32.81,0.01,5.04,0.00,11.35,0.00,1.00,0.001,0.133,133296.8,62733.6,15,133,3.60,1.01,1.00,7.9968,883.88,28234.2,0.2237,5.4054,5461,12.8498,13,10.2630,79301.1,86.56,3.2115,0.0,0.0000
160000,2,594,33.98,0.00,4.78,0.00,12.21,0.00,1.00,0.000,0.115,104307.9,45587.0,17,152,3.53,1.00,1.00,5.9292,482.83,41439.0,0.1132,4.7116,5461,12.8498,10,7.7943,57483.1,71.21,5.6384,0.0,0.0000
170000,0,875,36.11,0.01,6.41,0.00,11.62,0.02,1.00,0.010,0.181,359824.5,224797.7,21,122,3.53,1.01,1.00,27.5278,1223.62,16895.5,19.0765,5.4737,5462,23.9450,7,40.1913,307442.2,142.23,3.6226,0.0,0.0000
170000,1,909,35.52,0.00,5.90,0.00,11.85,0.00,1.00,0.002,0.185,398214.7,275078.4,30,99,3.61,1.00,1.00,34.5944,1303.01,19230.4,19.6438,3.9200,5461,23.9406,10,48.5813,362732.8,86.56,13.1612,0.0,0.0000
170000,2,769,34.76,0.00,5.61,0.00,11.76,0.00,1.00,0.000,0.153,374177.9,263364.2,28,112,3.49,1.00,1.00,34.7766,1026.03,26956.8,9.7614,3.8368,5461,23.9406,0,46.9681,338401.2,71.21,23.6330,0.0,0.0000
180000,0,687,37.96,0.00,6.84,0.00,12.14,0.00,1.00,0.000,0.150,261404.0,142743.4,16,58,3.62,1.00,1.00,17.1306,802.14,14021.3,2.6031,6.4506,5462,12.6559,18,26.2862,197194.3,142.23,1.4082,0.0,0.0000
180000,1,657,37.57,0.00,6.02,0.00,12.77,0.00,1.00,0.000,0.140,132018.9,63490.2,15,158,3.59,1.00,1.00,8.2476,740.68,28617.4,0.2864,5.1985,5461,12.6536,8,10.4407,80260.7,86.56,3.3448,0.0,0.0000
180000,2,602,37.31,0.00,6.74,0.00,11.92,0.00,1.00,0.000,0.129,105990.1,49676.8,15,136,3.63,1.00,1.00,6.8956,632.85,41910.2,0.0722,4.3254,5461,12.6536,13,8.4885,63158.7,71.21,5.4915,0.0,0.0000
190000,0,914,35.55,0.00,6.17,0.00,11.60,0.00,1.00,0.000,0.186,354294.4,214222.5,15,102,3.59,1.00,1.00,26.5771,1606.62,15986.7,18.6495,5.5997,5462,23.4164,5,39.3951,300839.7,142.23,3.3223,0.0,0.0000
190000,1,823,35.63,0.00,6.19,0.00,11.61,0.00,1.00,0.000,0.168,401694.1,267184.2,13,77,3.50,1.00,1.00,35.5680,1534.51,19942.1,17.8669,3.9187,5461,23.4121,5,50.4192,365953.7,86.56,14.1792,0.0,0.0000
190000,2,690,37.06,0.00,6.50,0.00,12.03,0.00,1.00,0.000,0.146,379158.8,241446.3,15,78,3.62,1.00,1.00,33.6239,842.91,26618.4,8.4938,3.1647,5461,23.4121,3,49.0705,350236.1,71.21,24.0181,0.0,0.0000
200000,0,706,34.53,0.00,5.66,0.00,11.61,0.00,1.00,0.001,0.140,256905.3,136388.4,16,69,3.57,1.00,1.00,16.5231,1090.04,13625.0,2.8754,6.5968,5462,12.4993,12,25.3487,191254.0,142.23,1.3803,0.0,0.0000
200000,1,738,35.99,0.00,6.07,0.04,11.90,0.00,1.00,0.001,0.151,139053.0,71053.3,17,124,3.54,1.00,1.00,9.6528,1229.36,27785.5,0.2310,4.9620,5461,12.4970,7,11.7656,89709.5,86.56,3.3797,0.0,0.0000
200000,2,559,36.41,0.00,5.80,0.00,12.41,0.00,1.00,0.000,0.117,100184.4,44808.6,15,134,3.60,1.00,1.00,6.3617,1009.71,42459.7,0.0510,4.4559,5461,12.4970,10,7.7931,56049.4,71.21,5.3976,0.0,0.0000
210000,0,836,36.67,0.00,5.40,0.00,12.93,0.00,1.00,0.001,0.176,337112.8,186644.7,23,100,3.51,1.00,1.00,23.0889,1087.06,16244.2,20.5096,7.0973,5462,23.5870,19,34.3803,267969.5,142.23,3.6920,0.0,0.0000
210000,1,862,34.81,0.00,5.19,0.01,12.21,0.00,1.00,0.000,0.171,405089.9,273013.4,26,95,3.44,1.00,1.00,37.0371,1475.59,21485.0,17.7857,3.9413,5461,23.5827,11,50.9809,369365.5,86.56,13.0320,0.0,0.0000
210000,2,719,34.59,0.00,5.81,0.00,11.48,0.00,1.00,0.000,0.142,374429.2,240356.7,19,96,3.59,1.00,1.00,33.4047,1357.17,27365.7,8.5581,4.7949,5461,23.5827,12,47.7142,328930.2,71.21,22.8903,0.0,0.0000
220000,0,735,36.87,0.00,6.23,0.01,12.19,0.00,1.00,0.003,0.155,258062.4,145801.6,15,72,3.53,1.00,1.00,17.6843,718.72,13622.0,3.3548,6.5447,5462,12.7477,31,24.9770,193553.3,142.23,1.3990,0.0,0.0000
220000,1,610,37.02,0.01,5.33,0.10,13.12,0.01,1.00,0.003,0.129,136134.1,67834.3,13,99,3.61,1.00,1.00,8.8498,700.61,29054.6,0.2228,5.2327,5461,12.7453,12,11.0528,84003.5,86.56,3.1940,0.0,0.0000
220000,2,588,35.54,0.01,5.31,0.01,12.44,0.00,1.00,0.000,0.120,105898.2,47403.4,11,109,3.55,1.01,1.00,6.6551,843.57,42159.2,0.0542,4.8434,5461,12.7453,15,7.6993,57888.4,71.21,5.5401,0.0,0.0000
230000,0,810,38.32,0.00,4.97,0.01,14.19,0.00,1.00,0.000,0.178,330898.1,174968.5,21,98,3.76,1.00,1.00,21.9301,1037.41,13022.3,22.4495,8.9671,5462,22.6782,22,31.0692,243033.1,142.23,3.4966,0.0,0.0000
230000,1,795,36.66,0.01,5.68,0.01,12.64,0.00,1.00,0.000,0.168,408117.9,274641.1,26,111,3.57,1.00,1.00,38.6338,961.18,21232.4,16.8309,5.4445,5461,22.6740,14,50.0567,356682.0,86.56,12.8902,0.0,0.0000
230000,2,681,37.33,0.01,6.52,0.01,12.13,0.00,1.00,0.000,0.145,374075.4,237651.1,25,90,3.61,1.00,1.00,35.3271,1415.83,31093.5,6.3673,4.3215,5461,22.6740,5,49.0335,333059.9,71.21,23.1830,0.0,0.0000
240000,0,698,39.12,0.00,5.97,0.01,13.59,0.00,1.00,0.000,0.157,252139.0,123252.8,15,58,3.68,1.00,1.00,15.1815,823.29,12312.5,4.1110,8.8343,5462,12.6625,16,20.7817,164183.8,142.23,1.3732,0.0,0.0000
240000,1,665,39.42,0.00,6.24,0.00,13.47,0.00,1.00,0.000,0.150,137724.0,69877.3,17,117,3.72,1.00,1.00,9.5669,1039.36,29008.5,0.3078,5.3517,5461,12.6601,4,10.8077,84350.4,86.56,3.3404,0.0,0.0000
240000,2,610,36.28,0.01,5.32,0.01,12.79,0.00,1.00,0.000,0.126,105188.9,52494.4,17,144,3.54,1.00,1.00,7.4308,928.29,43163.0,0.0154,4.5071,5461,12.6601,2,7.9232,60518.1,71.21,5.5597,0.0,0.0000
250000,0,739,37.42,0.00,5.18,0.01,13.53,0.00,1.00,0.000,0.158,329093.1,181521.6,18,70,3.57,1.00,1.00,23.8450,1166.85,15871.6,22.6997,8.8172,5462,22.4158,6,30.7518,243217.0,142.23,3.5698,0.0,0.0000
250000,1,874,37.97,0.00,5.50,0.03,13.47,0.00,1.00,0.000,0.190,416504.3,288687.6,23,95,3.57,1.00,1.00,41.5001,1304.33,20562.4,15.6822,5.0876,5461,22.4117,0,51.7791,369302.4,86.56,12.1442,0.0,0.0000
250000,2,688,37.22,0.00,5.97,0.01,12.64,0.00,1.00,0.000,0.147,373823.2,251511.0,21,91,3.52,1.00,1.00,35.9857,1349.64,26392.9,7.9299,4.3780,5461,22.4117,3,46.2956,332081.8,71.21,24.2087,0.0,0.0000
260000,0,715,34.70,0.00,5.18,0.01,12.17,0.00,1.00,0.000,0.142,260738.0,145200.1,17,87,3.52,1.00,1.00,18.6217,748.30,13524.3,3.2844,7.6081,5462,12.4936,2,23.4786,184747.7,142.23,1.3227,0.0,0.0000
260000,1,652,34.94,0.01,5.09,0.02,12.36,0.00,1.00,0.002,0.131,138062.1,70588.1,17,117,3.54,1.00,1.00,9.6492,1212.02,27846.7,0.3626,5.2038,5461,12.4913,1,10.8676,86064.9,86.56,3.4264,0.0,0.0000
260000,2,624,33.97,0.00,4.58,0.01,12.39,0.00,1.00,0.000,0.121,107263.8,55230.5,18,141,3.52,1.00,1.00,7.7002,1089.49,40510.4,0.0490,4.5827,5461,12.4913,5,7.8365,61716.1,71.21,5.4908,0.0,0.0000
270000,0,759,32.74,0.00,4.24,0.06,12.09,0.00,1.00,0.000,0.142,335042.7,204939.3,16,104,3.47,1.00,1.00,26.2344,647.34,13809.6,21.2061,8.5114,5462,22.5588,5,31.5161,252128.0,142.23,3.3526,0.0,0.0000
270000,1,851,32.37,0.00,4.47,0.02,11.70,0.00,1.00,0.000,0.157,416788.2,302264.0,19,138,3.50,1.00,1.00,42.9758,1531.57,20589.7,18.5913,5.9222,5461,22.5546,3,49.9253,361813.2,86.56,13.5685,0.0,0.0000
270000,2,652,33.41,0.00,5.47,0.01,11.22,0.00,1.00,0.000,0.125,360317.3,258991.0,18,90,3.54,1.00,1.00,36.1309,1021.77,28387.5,8.5814,5.2242,5461,22.5546,1,42.4010,311073.3,71.21,23.1208,0.0,0.0000
280000,0,730,31.47,0.00,4.02,0.01,11.71,0.00,1.00,0.000,0.132,252320.1,130525.8,15,86,3.38,1.00,1.00,15.9289,761.11,11374.7,4.6654,9.9587,5462,12.7223,8,18.6304,152522.0,142.23,1.4346,0.0,0.0000
280000,1,790,31.26,0.00,4.19,0.01,11.44,0.00,1.00,0.000,0.141,143004.7,84218.1,14,144,3.54,1.00,1.00,11.1898,955.57,27492.0,0.4259,5.4356,5461,12.7199,2,11.1163,88624.5,86.56,3.2629,0.0,0.0000
280000,2,621,31.31,0.00,4.91,0.01,10.74,0.00,1.00,0.000,0.111,103187.4,53345.7,13,163,3.52,1.00,1.00,7.5613,880.23,42624.0,0.0764,4.6608,5461,12.7199,0,7.1448,56918.3,71.21,5.3938,0.0,0.0000
290000,0,915,31.41,0.01,4.39,0.01,11.30,0.00,1.00,0.000,0.165,326525.8,181907.2,18,140,3.49,1.00,1.00,23.4533,810.93,13348.5,22.4695,10.1631,5462,22.7116,1,27.9281,227030.4,142.23,3.5805,0.0,0.0000
290000,1,802,30.86,0.00,4.80,0.01,10.62,0.00,1.00,0.000,0.141,389534.1,266786.4,18,123,3.49,1.00,1.00,37.5717,1494.08,21533.8,17.6311,7.1464,5461,22.7074,7,43.7542,322470.2,86.56,12.6111,0.0,0.0000
290000,2,722,31.34,0.00,5.14,0.01,10.52,0.00,1.00,0.000,0.130,381580.1,275881.6,19,129,3.51,1.00,1.00,39.0784,885.14,28107.0,8.8118,5.2539,5461,22.7074,3,46.7530,332287.8,71.21,22.9621,0.0,0.0000
300000,0,686,31.08,0.00,5.05,0.01,10.48,0.00,1.00,0.000,0.122,251906.6,117856.6,14,81,3.44,1.00,1.00,14.7194,413.04,10932.8,4.2172,10.1663,5462,12.9625,9,18.2247,149745.2,142.23,1.5246,0.0,0.0000
300000,1,765,32.20,0.00,4.55,0.02,11.54,0.00,1.00,0.000,0.141,140125.4,70965.6,15,172,3.61,1.00,1.00,9.7058,956.28,26961.1,0.4778,5.8426,5461,12.9601,0,10.3155,81717.5,86.56,3.2367,0.0,0.0000
300000,2,627,31.37,0.00,4.61,0.05,11.05,0.00,1.00,0.000,0.113,105326.2,53921.7,14,163,3.45,1.00,1.00,7.6935,725.10,42487.9,0.0340,4.7848,5461,12.9601,5,7.2514,57774.8,71.21,5.4230,0.0,0.0000
