step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
25000,4223,0.4852,31521.2,392,1354,1545,1324,167,153,138,29726,27870,30787,0,0,0
26000,4402,0.4798,24935.9,327,1609,1434,1359,189,165,151,31185,29719,32356,0,0,0
27000,4295,0.5404,24801.3,357,1492,1357,1446,180,194,166,33449,31217,32362,0,0,0
28000,4025,0.5401,23152.4,496,1442,1209,1374,199,156,216,33759,32832,31922,0,0,0
29000,3871,0.5776,19328.7,402,1336,1394,1141,163,191,189,35774,34722,35299,0,0,0
30000,3495,0.6787,18470.6,689,1296,1217,982,186,192,162,36193,35691,37179,0,0,0
31000,2991,0.7168,17301.4,930,1178,1030,783,183,193,144,36023,36839,39349,0,0,0
32000,1994,0.6755,10175.1,649,957,599,438,120,136,113,37459,40165,43446,0,0,0
33000,1447,0.7194,7893.0,760,751,431,265,89,129,95,36793,41931,47092,0,0,0
34000,1173,0.7204,6744.1,877,696,284,193,69,119,115,35302,43776,49801,0,0,0
35000,856,0.5970,4559.4,525,650,164,42,40,117,42,33633,45171,52888,0,0,0
36000,872,0.6319,6528.3,582,624,173,75,27,120,69,30889,44873,54220,0,0,0
37000,1202,0.5416,6867.2,546,752,238,212,46,134,164,29855,44065,53729,0,0,0
38000,1723,0.5902,9539.9,454,836,438,449,97,161,213,29843,42451,51819,0,0,0
39000,2295,0.6436,12195.6,552,1032,612,651,141,104,208,29895,40145,49049,0,0,0
40000,2873,0.5712,16400.2,567,1172,906,795,164,153,206,31133,36767,44702,0,0,0
41000,3377,0.5860,22715.0,561,1217,1128,1032,194,137,175,29814,34120,40387,0,0,0
42000,3776,0.5871,26936.1,569,1309,1283,1184,185,184,165,28218,32113,36670,0,0,0
43000,3946,0.5684,33930.5,688,1284,1402,1260,153,158,144,26310,30879,31220,0,0,0
44000,4131,0.5473,31537.9,595,1344,1557,1230,159,166,175,28548,29729,30612,0,0,0
45000,4034,0.5726,33432.9,563,1400,1442,1192,185,179,194,26936,28842,31691,0,0,0
46000,4297,0.5674,36317.4,645,1458,1508,1331,181,202,214,25717,28079,31091,0,0,0
47000,4047,0.5903,35653.9,674,1363,1440,1244,199,164,174,27264,28581,31114,0,0,0
48000,3831,0.5834,32274.0,634,1307,1342,1182,194,165,191,29290,30168,32038,0,0,0
49000,3450,0.5922,30533.3,658,1275,1015,1160,171,157,175,31464,32330,31888,0,0,0
50000,2863,0.5739,27993.9,686,1174,774,915,134,147,153,32378,34616,33294,0,0,0
51000,2575,0.6175,21453.8,632,1081,737,757,122,156,161,34153,38180,37198,0,0,0
52000,2052,0.6121,13840.4,583,962,553,537,117,119,130,35050,42014,41677,0,0,0
53000,1552,0.6211,9581.5,645,818,428,306,87,134,126,35185,44448,45085,0,0,0
54000,1053,0.6220,5643.7,570,640,267,146,56,142,104,34158,46825,49083,0,0,0
55000,780,0.6051,4991.3,495,580,154,46,29,98,43,31922,47415,51987,0,0,0
56000,938,0.5299,5446.5,405,676,195,67,33,124,67,30149,47012,53496,0,0,0
57000,1255,0.5777,6506.9,409,786,257,212,62,147,161,28963,46060,53621,0,0,0
58000,1757,0.5697,9993.5,439,853,504,400,114,196,187,27747,43965,52126,0,0,0
59000,2256,0.5368,12450.2,437,936,715,605,124,143,176,28334,41322,49036,0,0,0
60000,2663,0.5659,16959.1,504,1032,887,744,159,150,160,28826,38293,45432,0,0,0
61000,2967,0.5959,23862.4,566,1085,993,889,183,162,140,27767,34305,40553,0,0,0
62000,3271,0.5329,28767.4,569,1084,1162,1025,170,144,158,27444,31892,35495,0,0,0
63000,3624,0.5552,34213.7,637,1172,1382,1070,153,182,161,26261,29645,32200,0,0,0
64000,3726,0.5754,36898.1,636,1287,1365,1074,165,189,124,25639,28252,30697,0,0,0
65000,3675,0.5807,40748.9,673,1182,1374,1119,144,162,105,25146,26068,29256,0,0,0
66000,3715,0.5483,39575.3,667,1255,1275,1185,160,134,124,25804,25812,29514,0,0,0
67000,3694,0.5669,41882.9,661,1374,1268,1052,185,144,129,25724,26518,28408,0,0,0
68000,3453,0.5529,41940.6,702,1279,1065,1109,113,143,136,25670,27015,28209,0,0,0
69000,3398,0.5924,38463.6,690,1287,1045,1066,144,137,160,27393,29431,30056,0,0,0
70000,2845,0.6046,29786.9,655,1119,924,802,140,135,117,30503,33499,33511,0,0,0
71000,2276,0.6046,23896.0,682,956,689,631,121,128,123,33111,37016,36351,0,0,0
72000,1878,0.6182,16400.4,614,889,559,430,89,131,105,35344,40880,40621,0,0,0
73000,1337,0.6185,11072.3,622,714,355,268,98,125,118,35344,44032,44952,0,0,0
74000,982,0.5591,7476.7,599,639,218,125,42,139,90,34237,45502,49012,0,0,0
75000,784,0.5077,6387.4,511,618,134,32,18,113,32,31724,46360,52368,0,0,0
76000,869,0.5685,7303.5,512,638,160,71,14,124,70,29033,46095,54137,0,0,0
77000,1133,0.5322,9562.6,541,691,260,182,41,163,143,27660,44711,53611,0,0,0
78000,1608,0.5641,9195.2,439,788,456,364,74,159,162,28856,43481,51761,0,0,0
79000,2197,0.5599,13414.7,430,896,744,557,136,117,166,28844,41496,48198,0,0,0
80000,2735,0.5342,18781.5,468,1054,906,775,176,110,163,28209,38191,43959,0,0,0
81000,3038,0.5658,23831.8,525,1078,1019,941,169,128,164,28009,35655,39246,0,0,0
82000,3332,0.5705,31851.3,596,1162,1195,975,182,159,135,26776,31085,33920,0,0,0
83000,3601,0.5593,38887.9,658,1285,1215,1101,173,140,126,24824,28356,30260,0,0,0
84000,3542,0.5898,42370.9,706,1188,1329,1025,159,160,141,24712,26126,28028,0,0,0
85000,3748,0.5424,46044.2,667,1231,1295,1222,151,166,159,25486,23338,25572,0,0,0
86000,3866,0.5414,48025.9,654,1273,1393,1200,183,155,146,24795,22739,25087,0,0,0
87000,3488,0.5327,50873.8,703,1108,1273,1107,161,150,154,23607,22630,24948,0,0,0
88000,3310,0.5411,52361.8,748,1094,1131,1085,151,127,116,23854,22696,25043,0,0,0
89000,2918,0.5425,49786.2,736,993,1056,869,148,115,107,25766,24893,24772,0,0,0
90000,2792,0.5176,43366.2,694,1060,946,786,110,113,100,27803,28665,27827,0,0,0
91000,2264,0.5473,36141.2,695,940,738,586,101,136,98,29481,32674,31582,0,0,0
92000,1867,0.5378,25770.5,680,902,555,410,122,110,89,32141,37847,36815,0,0,0
93000,1318,0.5653,16177.4,752,825,270,223,115,95,129,33621,42292,42724,0,0,0
94000,831,0.5836,10263.2,761,545,181,105,51,117,89,33816,44983,47345,0,0,0
95000,742,0.5606,8328.0,591,541,141,60,18,112,58,31961,46052,51011,0,0,0
96000,758,0.5119,10150.3,627,535,154,69,16,122,69,28413,45560,53048,0,0,0
97000,1137,0.5040,14092.5,647,712,268,157,26,208,134,25906,43283,52764,0,0,0
98000,1507,0.5149,15795.9,593,742,417,348,50,214,199,26573,41361,51306,0,0,0
99000,1960,0.4898,21837.6,581,869,577,514,90,172,176,25499,37694,47092,0,0,0
100000,2403,0.4669,31381.7,568,910,813,680,107,158,137,23388,33467,41561,0,0,0
101000,2682,0.4661,45286.4,614,1032,831,819,137,107,92,21693,27065,32570,0,0,0
102000,2915,0.4672,58758.7,711,1039,1033,843,170,113,90,18863,21454,25035,0,0,0
103000,3198,0.4750,62814.0,722,1124,1039,1035,166,111,116,17565,20179,21819,0,0,0
104000,3266,0.5037,62849.7,740,1195,1058,1013,155,106,136,18141,19403,21073,0,0,0
105000,3319,0.4977,64932.9,736,1206,1015,1098,148,138,140,18617,18742,19441,0,0,0
106000,3349,0.4912,68106.6,751,1108,1110,1131,143,135,121,17068,17644,18816,0,0,0
107000,3232,0.4842,64112.1,761,1196,1031,1005,160,122,136,17668,19449,20474,0,0,0
108000,3289,0.5071,62062.4,756,1192,1092,1005,142,150,138,18900,21210,21203,0,0,0
109000,2990,0.5080,55211.4,713,1059,991,940,126,144,124,21830,24724,24023,0,0,0
110000,2523,0.5256,51454.1,796,1002,825,696,137,133,111,22829,26636,26888,0,0,0
111000,2253,0.5313,39418.5,761,925,777,551,138,124,124,26380,31541,32458,0,0,0
112000,1805,0.5385,27045.5,718,920,488,397,126,119,134,29275,37238,39627,0,0,0
113000,1336,0.5958,19186.1,819,763,356,217,104,165,124,30548,41025,44522,0,0,0
114000,915,0.5836,10559.2,732,620,191,104,54,136,82,31816,44485,49473,0,0,0
115000,756,0.5542,9273.9,616,588,126,42,20,95,42,29681,45531,52588,0,0,0
116000,816,0.5221,8650.9,569,601,136,79,16,111,76,28334,45484,54226,0,0,0
117000,1155,0.5325,11569.4,557,686,275,194,27,200,169,26782,44177,53877,0,0,0
118000,1621,0.5108,14351.6,538,816,414,391,70,192,211,25872,42613,52109,0,0,0
119000,2018,0.4767,20290.5,519,931,523,564,95,131,185,24769,39443,48156,0,0,0
120000,2546,0.4501,30460.9,529,1058,746,742,143,132,123,23436,34224,41328,0,0,0
121000,2838,0.4778,46466.0,636,1080,873,885,108,102,116,20770,27577,32848,0,0,0
122000,3026,0.4944,58068.6,718,1114,1003,909,118,126,98,18446,22572,26585,0,0,0
123000,3063,0.4783,61038.4,718,1109,1014,940,139,134,109,17607,21178,22883,0,0,0
124000,3310,0.4662,65830.8,726,1129,1111,1070,143,156,150,16239,18496,21071,0,0,0
125000,3395,0.4792,70286.1,750,1215,1129,1051,180,147,162,14982,16854,19489,0,0,0
126000,3135,0.4730,67870.1,794,1018,1077,1040,140,117,148,16872,17362,19436,0,0,0
127000,3129,0.4887,70286.6,798,1119,1044,966,145,147,135,16124,17073,19201,0,0,0
128000,3049,0.4713,63539.9,780,1081,942,1026,162,144,156,17715,18911,21598,0,0,0
129000,2878,0.4882,58819.8,771,1095,911,872,155,143,145,20199,22290,23767,0,0,0
130000,2641,0.5127,51980.6,766,1009,818,814,141,145,126,22063,26008,27534,0,0,0
131000,2238,0.5165,41519.9,778,950,647,641,138,120,131,25112,32411,31759,0,0,0
132000,1881,0.5433,29899.8,768,862,584,435,112,126,104,28157,37587,38375,0,0,0
133000,1272,0.5896,18226.9,798,708,329,235,84,114,119,30997,42207,43833,0,0,0
134000,874,0.5526,10538.3,705,586,171,117,37,101,91,32150,45493,48504,0,0,0
135000,705,0.5149,10831.5,673,517,147,41,15,100,40,29288,45695,51517,0,0,0
136000,776,0.5335,12984.4,725,561,146,69,13,123,68,26943,44593,52810,0,0,0
137000,1114,0.5162,13583.8,687,687,240,187,22,171,151,26655,43436,52761,0,0,0
138000,1550,0.5013,17318.7,598,722,478,350,75,205,179,26225,41252,50493,0,0,0
139000,2195,0.4911,20599.8,496,912,688,595,113,149,205,26346,38332,47574,0,0,0
140000,2425,0.5072,30948.7,585,886,782,757,121,113,137,24441,33927,41249,0,0,0
141000,2762,0.4855,44795.3,689,976,867,919,149,106,126,21865,27576,33184,0,0,0
142000,2911,0.4772,55837.7,729,928,992,991,128,135,135,19997,22414,25947,0,0,0
143000,3162,0.4700,62414.3,690,1085,1089,988,130,150,115,19258,20109,21945,0,0,0
144000,3227,0.4741,67339.3,734,1084,1043,1100,156,138,135,17298,18473,19149,0,0,0
145000,3429,0.4593,69855.3,714,1107,1259,1063,166,132,136,16385,16539,18272,0,0,0
146000,3367,0.4868,67469.8,731,1178,1102,1087,183,137,126,18495,17425,17508,0,0,0
147000,3263,0.4606,66165.1,751,1093,1137,1033,192,135,158,18310,18172,18569,0,0,0
148000,3295,0.4780,64537.7,727,1194,1116,985,160,157,125,20181,19571,20093,0,0,0
149000,2899,0.4833,60849.2,773,1069,955,875,132,131,126,20401,21770,22416,0,0,0
150000,2732,0.4989,53314.3,768,996,848,888,133,133,123,22843,25315,25490,0,0,0
151000,2409,0.5218,41300.1,708,1039,702,668,143,147,134,26088,31935,30979,0,0,0
152000,1757,0.5635,27270.2,749,819,527,411,134,125,118,29472,37849,38774,0,0,0
153000,1399,0.6061,17170.0,714,770,357,272,98,138,165,30905,42631,44641,0,0,0
154000,966,0.5807,9638.6,638,631,211,124,45,137,107,31119,45960,50175,0,0,0
155000,758,0.4894,8039.8,561,567,143,48,20,108,47,28950,46684,53773,0,0,0
156000,772,0.5337,8964.2,547,504,176,92,16,143,92,27112,46078,55270,0,0,0
157000,1102,0.4755,12063.6,559,643,234,225,27,163,204,25585,44444,54504,0,0,0
158000,1746,0.5011,16596.5,527,877,439,430,79,206,201,24725,41519,52026,0,0,0
159000,2160,0.4551,20229.4,483,937,623,600,120,126,159,24685,38739,48380,0,0,0
160000,2347,0.4832,31161.5,557,910,712,725,133,114,140,22789,33815,42002,0,0,0
161000,2752,0.4706,47032.9,642,999,920,833,120,119,137,19205,26705,33448,0,0,0
162000,3025,0.4595,58855.5,703,1079,964,982,165,125,144,16919,21389,26900,0,0,0
163000,2991,0.4738,59715.6,703,1024,1011,956,142,127,129,16496,20500,24875,0,0,0
164000,3239,0.4514,65366.1,708,1168,1107,964,156,122,124,15983,17432,21886,0,0,0
165000,3152,0.4740,67671.6,751,1062,1056,1034,136,145,127,15902,16331,19923,0,0,0
166000,3213,0.4721,65289.0,734,1081,1155,977,144,132,131,16768,18043,19833,0,0,0
167000,3225,0.4744,67648.5,755,1184,1044,997,145,117,135,17389,18439,19212,0,0,0
168000,2977,0.4767,65165.5,783,1022,972,983,164,102,137,18965,19808,18880,0,0,0
169000,2907,0.4641,58801.7,737,1092,949,866,153,114,128,20299,21148,22639,0,0,0
170000,2458,0.5012,52550.3,816,935,820,703,124,106,114,24325,24780,25938,0,0,0
171000,2242,0.5169,44533.0,779,936,719,587,115,110,121,26777,29548,29519,0,0,0
172000,1859,0.5218,32152.9,759,920,512,427,142,117,113,28521,35123,36397,0,0,0
173000,1373,0.5739,19718.4,742,789,320,264,80,118,115,31034,40824,43520,0,0,0
174000,915,0.5694,10814.0,696,609,187,119,52,116,94,32150,44045,49015,0,0,0
175000,777,0.5573,9864.9,595,584,141,52,20,118,52,29751,45209,52348,0,0,0
176000,787,0.5527,11037.6,624,540,164,83,25,129,81,27524,44698,54025,0,0,0
177000,1163,0.4918,11740.0,513,670,275,218,41,184,169,26891,43630,53940,0,0,0
178000,1672,0.4874,16598.7,525,829,444,399,60,205,205,25119,41262,51631,0,0,0
179000,2222,0.4829,20281.9,463,930,645,647,115,143,184,25537,38218,48099,0,0,0
180000,2547,0.4770,28713.7,524,986,805,756,147,110,125,24652,34327,42059,0,0,0
181000,2702,0.4689,47447.3,648,973,822,907,145,83,121,20035,26623,32732,0,0,0
182000,3037,0.4788,57507.1,666,1088,948,1001,150,109,125,19485,21828,25463,0,0,0
183000,3085,0.4746,60833.9,711,1056,958,1071,128,125,125,18758,21123,21328,0,0,0
184000,3226,0.4957,66890.9,727,1148,1077,1001,151,123,130,17864,18248,19426,0,0,0
185000,3335,0.4606,66444.1,717,1166,1108,1061,182,112,103,18626,17500,18013,0,0,0
186000,3188,0.4733,65462.6,754,1120,1110,958,183,129,116,19472,18935,17550,0,0,0
187000,3074,0.4658,67854.6,769,1160,1021,893,136,117,102,19562,18075,16624,0,0,0
188000,2886,0.4622,66302.7,787,1051,928,907,136,105,129,19977,18544,17125,0,0,0
189000,2751,0.4904,57671.2,765,1054,929,768,170,119,96,23917,23063,19836,0,0,0
190000,2616,0.4698,51974.1,745,990,833,793,153,105,95,25984,26109,22740,0,0,0
191000,2220,0.5095,43170.6,778,941,648,631,107,124,121,28864,30488,27525,0,0,0
192000,1787,0.5333,30276.9,774,782,591,414,88,115,109,32362,36646,33268,0,0,0
193000,1277,0.5607,20262.7,794,666,356,255,78,122,127,33519,41556,40196,0,0,0
194000,905,0.5260,13563.3,774,628,175,102,44,105,65,33135,44302,45494,0,0,0
195000,759,0.5086,10358.4,629,557,162,40,25,109,37,31614,45622,49308,0,0,0
196000,803,0.5230,9983.8,584,538,180,85,21,131,85,29525,45854,51641,0,0,0
197000,1107,0.4896,12557.3,595,654,280,173,26,199,147,27568,44105,51722,0,0,0
198000,1538,0.4948,14499.8,510,753,391,394,71,140,169,27041,42682,50512,0,0,0
199000,2065,0.4455,21913.1,512,907,582,576,108,125,146,25580,39151,46242,0,0,0
200000,2396,0.4658,34637.4,582,936,758,702,108,129,129,22759,32792,39284,0,0,0
