step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug
110000,2384,1.246,0.612,30.85,64582,52959,2724,8425,307,385542,1079802.2,642448.9,0.091,0.751,0.018,0.139,52,27.26,11.90,0.51,2.55,5.12,4.41,0.03,0.44,9.57,6.07,0.00,0.06,0.161,0.129,942,0.194,0.068,0.922,0.000,0.010,276964,213037,24,0.247,0.216,0.008,391985,0.224,3.586,0.037,8.81,165665,451,1.666,0.194,0.283,19675368,1.17,2.85,0.536,0.345,0.003,9.4,32.0,35.5,98.0,36313,0.139,0.00,0.0047,0.076,775,0.830,0.000,0.731,0.769,3.23,3.85,4.39,0.01,0.005,1.14,1.20,1.18,0.837,0.00208,4.49,86.4226,4414.94,71795.7,140234.7,22.198,118.3859,161.054,0.000,1.000,0.004,60.9,61.057,234.758,209,650.9,94.71,6.278,172.819,4638.3,101.140,0.135,2.00,22.6844,54079.7,1.7319,0.6611,15.23,1.744,0.430,1.5131,0.0000,0.782,0.221,0.766,0.0000,4.81,1.19,7,16,23,62,53.0123,3.0933,0.5046,0.0000,0.0000,39.5942,100.00,49.0449,411.9759,0.0,0.0000,0.0000
120000,2213,1.234,0.412,25.09,33871,28184,1229,4512,117,216821,488677.2,263572.6,0.066,0.767,0.015,0.152,100,23.81,14.12,0.52,2.32,4.39,4.94,0.02,0.32,9.17,6.22,0.02,0.17,0.136,0.140,982,0.185,0.130,0.855,0.001,0.014,94819,72114,14,0.430,0.068,0.005,100245,0.158,2.502,0.028,16.32,54553,454,1.216,0.181,0.279,7090907,1.21,4.70,0.399,0.398,0.012,5.7,28.0,34.0,162.0,31206,0.119,0.00,0.0024,0.087,661,0.573,0.000,0.609,0.653,3.02,3.53,4.55,0.04,0.020,1.17,1.21,1.26,0.581,0.00245,4.17,26.7675,2109.87,91198.0,140234.7,0.705,29.1124,85.991,0.000,1.000,0.131,49.7,37.630,57.315,118,324.0,82.54,2.860,48.479,3898.4,32.683,0.135,2.01,17.3777,38456.8,1.5438,0.5826,14.10,1.577,0.483,0.4869,0.0000,0.705,0.238,0.610,0.0000,5.18,1.24,5,16,22,81,31.5294,0.6832,0.4514,0.0000,0.0000,10.1026,100.00,92.7974,251.3845,0.0,0.0000,0.0000
130000,2392,1.352,0.584,29.74,65375,54169,2847,7901,279,366479,1105489.1,666464.6,0.065,0.761,0.018,0.155,52,27.70,12.67,0.55,2.22,5.05,4.78,0.01,0.22,9.54,5.44,0.02,0.17,0.154,0.130,1008,0.199,0.080,0.910,0.001,0.010,290754,227988,22,0.154,0.385,0.005,175732,0.211,3.678,0.035,9.33,170808,463,1.819,0.185,0.278,19820251,1.20,2.78,0.518,0.361,0.011,10.0,32.0,40.0,98.0,36256,0.138,0.00,0.0048,0.066,687,0.817,0.000,0.746,0.777,3.15,3.88,4.39,0.05,0.027,1.15,1.21,1.24,0.824,0.00217,4.53,91.2497,4560.34,66743.0,140234.7,25.454,113.6257,164.455,0.000,1.000,0.000,59.3,62.171,233.826,121,389.7,123.72,5.817,168.909,4279.3,103.633,0.134,2.00,24.7904,59298.7,1.8974,0.6763,15.16,1.750,0.413,1.5131,0.0000,0.776,0.218,0.756,0.0000,4.81,1.11,7,16,23,59,54.0172,2.9567,0.4724,0.0000,0.0000,39.6771,100.00,47.7656,404.1119,0.0,0.0000,0.0000
140000,2285,1.186,0.404,24.17,33665,28678,1256,3712,126,189295,493261.9,264621.7,0.058,0.788,0.014,0.140,101,23.10,13.98,0.43,2.14,4.12,5.10,0.05,0.75,9.26,6.21,0.03,0.23,0.129,0.144,1007,0.103,0.127,0.861,0.000,0.011,97030,73693,13,0.453,0.207,0.009,147722,0.203,2.319,0.028,16.32,54554,527,1.398,0.185,0.272,7415032,1.16,4.75,0.350,0.435,0.022,5.3,25.4,32.0,150.0,31657,0.121,0.00,0.0023,0.088,614,0.575,0.000,0.632,0.663,3.07,3.52,4.53,0.07,0.031,1.13,1.16,1.18,0.582,0.00227,4.27,28.0373,1767.08,91946.3,140234.7,0.642,29.4098,86.744,0.000,1.000,0.164,49.7,38.076,57.149,153,452.0,63.05,2.703,48.650,3970.3,33.172,0.136,2.00,16.5669,37855.5,1.5247,0.6382,13.85,1.569,0.472,0.4869,0.0000,0.679,0.221,0.618,0.0000,5.18,1.20,5,15,21,81,32.1286,0.7605,0.4608,0.0000,0.0000,9.8984,100.00,93.6593,253.6360,0.0,0.0000,0.0000
150000,2386,1.403,0.584,30.40,65040,53867,2781,7907,384,364298,1100380.8,663571.6,0.067,0.776,0.026,0.132,53,28.14,13.25,0.62,2.68,5.04,4.73,0.03,0.40,9.87,6.24,0.03,0.23,0.157,0.129,1020,0.154,0.089,0.900,0.000,0.010,289807,225441,21,0.231,0.280,0.009,106230,0.214,3.386,0.037,9.98,168764,496,1.822,0.193,0.301,19774295,1.20,2.79,0.516,0.360,0.017,8.7,32.0,39.3,128.0,37116,0.142,0.00,0.0047,0.068,647,0.810,0.000,0.735,0.777,3.20,3.91,4.36,0.06,0.034,1.19,1.19,1.22,0.816,0.00225,4.88,90.7093,4225.75,66610.6,140234.7,27.146,114.4664,162.451,0.000,1.000,0.000,58.9,61.261,232.840,199,632.9,86.70,5.757,168.283,4363.6,102.226,0.135,2.00,24.8581,59311.4,1.8615,0.6889,15.56,1.756,0.415,1.5131,0.0000,0.761,0.216,0.751,0.0000,4.81,1.17,7,16,25,64,52.1573,3.7380,0.4568,0.0000,0.0000,37.6116,100.00,47.7741,404.1803,0.0,0.0000,0.0000
160000,2342,1.236,0.452,24.99,32939,27860,1279,3725,119,186200,491909.0,274727.9,0.050,0.791,0.020,0.140,98,21.98,13.90,0.48,2.08,4.17,4.97,0.03,0.74,8.29,6.01,0.04,0.25,0.138,0.149,1090,0.089,0.105,0.883,0.000,0.012,101798,78063,16,0.421,0.167,0.004,57306,0.206,2.910,0.027,14.61,57913,513,1.475,0.193,0.296,7754538,1.19,4.65,0.328,0.477,0.027,5.2,24.0,32.0,162.0,30385,0.116,0.00,0.0025,0.087,709,0.605,0.000,0.654,0.685,2.98,3.52,4.41,0.09,0.039,1.18,1.19,1.22,0.612,0.00203,3.81,30.2103,2918.27,87172.2,140234.7,0.710,31.6452,84.385,0.000,1.000,0.048,49.8,36.078,59.037,87,224.5,114.61,2.168,51.059,3796.2,34.685,0.135,2.00,17.7980,41682.9,1.7821,0.6655,12.97,1.580,0.483,0.4869,0.0000,0.687,0.227,0.614,0.0000,5.08,1.18,4,14,17,100,30.3513,0.9719,0.4347,0.0000,0.0000,9.5881,100.00,92.3454,258.2064,0.0,0.0000,0.0000
170000,2368,1.392,0.561,30.25,65516,53603,2852,8645,390,370453,1080222.1,652348.7,0.050,0.800,0.020,0.131,53,26.16,11.93,0.42,1.66,4.74,4.20,0.04,0.54,9.07,5.50,0.02,0.14,0.153,0.129,993,0.185,0.087,0.906,0.000,0.007,282389,217807,31,0.189,0.311,0.008,79950,0.216,3.448,0.035,9.15,164860,463,1.761,0.193,0.293,20866230,1.15,3.00,0.505,0.386,0.015,8.0,32.0,32.0,100.0,33755,0.129,0.00,0.0050,0.062,679,0.822,0.000,0.713,0.770,3.08,3.80,4.23,0.06,0.035,1.14,1.16,1.18,0.829,0.00214,4.38,88.4535,4132.55,69408.2,140234.7,26.942,116.2185,160.631,0.000,1.000,0.004,57.3,60.319,234.798,167,485.2,122.16,5.916,169.162,4269.7,101.013,0.135,2.00,24.0920,57049.9,1.9339,0.6980,14.25,1.757,0.417,1.5131,0.0000,0.741,0.214,0.764,0.0000,4.73,1.14,6,16,17,64,51.4955,3.7559,0.4586,0.0000,0.0000,38.2693,100.00,48.8929,407.5990,0.0,0.0000,0.0000
180000,2238,1.220,0.453,25.33,34265,28023,1248,4980,144,205674,479760.2,267180.8,0.043,0.813,0.019,0.124,99,24.33,17.27,0.48,2.16,4.80,5.74,0.02,0.41,8.71,5.45,0.02,0.22,0.139,0.141,950,0.155,0.122,0.867,0.000,0.011,94407,70879,13,0.257,0.218,0.005,96342,0.173,2.667,0.030,15.12,55335,463,1.299,0.180,0.272,7838627,1.16,4.98,0.382,0.414,0.015,5.1,27.2,43.4,172.0,31348,0.120,0.00,0.0025,0.085,703,0.598,0.000,0.592,0.648,3.07,3.59,4.68,0.05,0.024,1.14,1.16,1.18,0.606,0.00226,3.84,27.6124,2269.71,91833.0,140234.7,0.601,31.4365,84.195,0.000,1.000,0.076,47.9,36.307,58.989,141,371.6,77.36,2.993,50.385,4371.4,32.987,0.135,2.00,16.5841,37115.3,1.5141,0.6323,14.01,1.581,0.484,0.4869,0.0000,0.644,0.203,0.624,0.0000,5.34,1.35,4,15,24,79,30.3354,0.9130,0.4558,0.0000,0.0000,9.8385,100.00,93.7331,257.0215,0.0,0.0000,0.0000
190000,2307,1.425,0.595,31.73,61018,49787,2739,8116,307,357027,1073143.4,638329.8,0.059,0.803,0.018,0.120,52,29.50,13.16,0.66,2.72,5.29,4.47,0.02,0.30,9.85,6.13,0.02,0.15,0.162,0.119,853,0.257,0.099,0.896,0.000,0.005,273609,212591,24,0.211,0.280,0.003,79341,0.224,3.278,0.042,8.39,165305,457,1.788,0.209,0.280,20570538,1.19,2.01,0.578,0.327,0.013,11.4,32.0,44.0,162.0,36504,0.139,0.00,0.0047,0.077,644,0.835,0.000,0.704,0.779,3.15,4.05,4.35,0.04,0.024,1.18,1.21,1.19,0.841,0.00217,3.77,88.7939,3539.08,71547.5,140234.7,22.877,119.7075,157.671,0.000,1.000,0.000,56.9,59.137,236.554,343,1047.5,111.38,6.884,172.479,4834.5,100.943,0.135,2.00,23.5074,54231.6,1.7859,0.6721,15.82,1.816,0.369,1.5131,0.0000,0.744,0.182,0.813,0.0000,4.67,1.09,8,16,25,81,51.4552,2.6744,0.4560,0.0000,0.0000,40.3867,100.00,48.3256,397.9572,0.0,0.0000,0.0000
200000,2070,1.346,0.435,26.68,33407,27804,1185,4433,222,194045,479972.7,256454.1,0.053,0.794,0.016,0.137,101,23.48,15.51,0.33,1.70,4.67,4.83,0.03,0.71,8.02,5.10,0.03,0.24,0.145,0.139,769,0.173,0.104,0.883,0.000,0.013,92442,69388,12,0.373,0.127,0.004,52594,0.185,2.674,0.029,14.48,53311,442,1.322,0.204,0.276,7649843,1.12,5.27,0.413,0.415,0.024,4.0,28.6,38.0,182.0,27017,0.103,0.00,0.0029,0.094,656,0.599,0.000,0.646,0.649,2.98,3.47,4.45,0.09,0.040,1.11,1.12,1.16,0.606,0.00234,3.51,26.4572,2205.75,90499.6,140234.7,0.449,31.0118,84.121,0.000,1.000,0.091,43.5,36.748,60.293,89,269.8,107.28,3.169,51.382,4293.9,33.634,0.135,2.00,18.7466,38805.5,1.8083,0.6338,13.05,1.638,0.470,0.4869,0.0000,0.702,0.184,0.712,0.0000,5.22,1.35,3,15,21,79,31.0319,0.8664,0.4271,0.0000,0.0000,9.9514,100.00,94.1683,248.1463,0.0,0.0000,0.0000
