step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
60000,1,962,17.78,0.82,2.98,0.08,7.85,0.00,1.32,0.001,0.130,133475.5,86533.1,3,92,2.79,1.17,1.35,5.7335,847.00,34620.2,0.1451,5.2133,5461,13.5679,40,11.8184,81164.9,86.56,3.1980,0.0,0.0000
60000,2,886,16.86,0.63,3.06,0.06,7.34,0.00,1.24,0.000,0.112,105113.4,61609.5,3,105,2.77,1.15,1.29,3.9397,523.41,46823.1,0.0752,4.6729,5461,13.5679,55,8.2737,58685.0,71.21,5.5702,0.0,0.0000
70000,0,1107,21.56,0.45,4.21,0.07,8.19,0.00,1.18,0.003,0.165,389405.5,273984.0,12,74,2.80,1.14,1.22,26.7839,1727.11,30519.6,3.3343,1.6680,5462,25.1957,57,63.6174,373461.0,142.23,3.4879,0.0,0.0000
70000,1,1011,24.18,1.82,3.74,0.38,9.22,0.02,1.56,0.007,0.175,405079.4,262325.6,15,69,3.23,1.35,1.68,27.7149,1031.05,24130.1,7.0331,2.2154,5461,25.1911,47,67.0344,384447.5,86.56,13.7481,0.0,0.0000
70000,2,812,23.06,1.23,3.82,0.11,9.01,0.01,1.43,0.007,0.131,340267.2,220352.2,9,53,3.10,1.34,1.52,20.5137,578.89,25046.5,8.0249,3.7907,5461,25.1911,46,46.6838,304195.3,71.21,23.1864,0.0,0.0000
80000,0,879,26.76,0.43,5.23,0.10,8.97,0.02,1.15,0.018,0.148,256673.7,151457.7,8,108,3.14,1.12,1.16,14.8646,1330.55,19870.9,0.6508,4.6085,5462,12.7081,69,31.7424,211682.9,142.23,1.2029,0.0,0.0000
80000,1,713,24.00,0.29,4.59,0.12,9.12,0.02,1.09,0.007,0.116,126840.5,70254.5,5,103,3.09,1.09,1.09,5.6101,718.35,29778.7,0.0969,5.1792,5461,12.7058,46,10.8920,75107.7,86.56,3.2163,0.0,0.0000
80000,2,634,21.40,0.28,4.11,0.14,8.61,0.03,1.10,0.017,0.095,103653.6,58486.0,5,126,2.98,1.09,1.10,4.3616,409.11,41037.5,0.0828,4.9221,5461,12.7058,54,8.0553,54853.6,71.21,5.3772,0.0,0.0000
90000,0,944,27.88,0.62,5.16,0.15,9.24,0.02,1.21,0.018,0.164,379633.7,222122.2,14,89,3.20,1.16,1.24,32.0042,1484.18,24273.2,5.6615,1.9222,5462,20.5354,85,63.0140,362373.0,142.23,3.1131,0.0,0.0000
90000,1,848,26.32,0.44,4.92,0.19,8.91,0.02,1.16,0.024,0.141,379992.8,222278.8,15,83,3.17,1.12,1.16,30.6930,1179.73,22449.9,9.3680,2.8670,5461,20.5317,63,60.5728,353632.7,86.56,12.8111,0.0,0.0000
90000,2,687,26.23,0.40,4.56,0.03,10.06,0.01,1.13,0.006,0.118,341963.4,190350.4,9,67,3.14,1.11,1.14,23.7715,828.39,23713.6,6.6379,4.4663,5461,20.5317,49,50.2833,299109.5,71.21,22.5359,0.0,0.0000
100000,0,876,25.30,0.55,5.32,0.08,8.41,0.00,1.24,0.001,0.144,256050.5,149491.0,15,117,3.21,1.20,1.25,16.9588,1003.14,20672.0,0.3432,4.7362,5462,12.3907,71,31.2434,209838.5,142.23,1.3889,0.0,0.0000
100000,1,692,22.47,0.36,4.33,0.15,8.73,0.00,1.11,0.004,0.107,127318.1,66716.9,12,67,3.18,1.07,1.14,5.9082,588.83,31154.2,0.0522,5.4837,5461,12.3885,53,11.0198,72484.0,86.56,3.2916,0.0,0.0000
100000,2,649,21.37,0.35,4.45,0.07,8.02,0.01,1.13,0.005,0.096,101239.0,52734.3,10,98,3.07,1.09,1.16,4.6455,545.73,41787.2,0.0283,4.8188,5461,12.3885,52,8.1257,53304.5,71.21,5.3334,0.0,0.0000
110000,0,867,29.31,0.49,5.82,0.05,9.37,0.01,1.17,0.007,0.155,390179.3,238396.2,20,95,3.26,1.18,1.18,34.0905,2292.72,25644.9,4.6518,1.6928,5462,20.3547,96,64.8445,375773.8,142.23,3.2153,0.0,0.0000
110000,1,742,27.30,0.42,5.00,0.03,9.93,0.00,1.14,0.001,0.131,364360.2,213998.4,20,85,3.25,1.11,1.18,27.8708,840.12,23842.2,9.6671,3.4005,5461,20.3510,58,56.7459,332400.2,86.56,12.4708,0.0,0.0000
110000,2,775,24.93,0.64,4.44,0.01,9.44,0.00,1.20,0.000,0.129,338489.1,195534.0,12,86,3.18,1.14,1.24,24.4613,1282.11,22308.5,7.8795,3.7118,5461,20.3510,55,51.2288,303229.4,71.21,23.9081,0.0,0.0000
120000,0,844,24.51,0.52,4.62,0.01,8.86,0.01,1.21,0.008,0.135,261191.3,148589.0,14,120,3.02,1.17,1.22,16.7601,1202.87,19507.9,0.5610,5.4810,5462,12.5450,46,31.1893,207137.8,142.23,1.5358,0.0,0.0000
120000,1,708,23.49,0.64,3.91,0.02,9.79,0.01,1.26,0.013,0.116,123192.9,63857.1,12,73,3.04,1.20,1.26,5.6190,558.40,30611.9,0.0891,5.6450,5461,12.5427,39,9.5811,66866.3,86.56,3.1438,0.0,0.0000
120000,2,661,23.24,0.40,4.60,0.02,8.91,0.03,1.16,0.015,0.105,104605.7,51174.6,12,127,3.00,1.13,1.16,4.3884,348.61,41078.2,0.0553,5.1977,5461,12.5427,33,7.7083,52827.1,71.21,5.4230,0.0,0.0000
130000,0,957,28.37,0.47,5.18,0.01,9.55,0.01,1.16,0.005,0.166,415567.5,252896.2,15,89,3.16,1.14,1.16,36.9160,2056.75,22936.1,7.4820,1.9681,5462,20.7260,40,65.3648,399035.2,142.23,2.6110,0.0,0.0000
130000,1,748,27.71,0.79,5.16,0.03,9.20,0.03,1.31,0.016,0.130,366588.8,214779.4,16,70,3.11,1.22,1.34,28.4135,1564.16,20281.9,9.9629,3.3304,5461,20.7222,45,54.8940,335247.0,86.56,13.4173,0.0,0.0000
130000,2,687,26.75,0.41,4.75,0.00,9.91,0.02,1.13,0.015,0.119,340422.9,204879.3,12,75,3.19,1.09,1.15,25.9202,939.43,23524.9,8.0094,4.0338,5461,20.7222,36,48.6506,302052.4,71.21,23.6489,0.0,0.0000
140000,0,897,25.03,0.39,4.71,0.05,8.97,0.01,1.14,0.009,0.144,266378.9,152266.0,13,102,3.08,1.13,1.14,17.7671,983.27,19130.9,0.4537,5.4467,5462,12.6935,52,31.2097,212889.5,142.23,1.2555,0.0,0.0000
140000,1,774,21.19,0.45,3.55,0.08,9.15,0.05,1.18,0.032,0.118,124492.5,61596.2,13,99,2.95,1.17,1.19,5.7380,515.95,30521.8,0.1105,5.6218,5461,12.6912,44,10.1451,68384.2,86.56,3.3719,0.0,0.0000
140000,2,614,22.70,0.46,3.96,0.02,9.81,0.04,1.14,0.028,0.100,102541.4,50845.7,9,129,3.21,1.08,1.16,4.5321,267.85,42293.6,0.0782,5.2472,5461,12.6912,57,7.2948,50444.8,71.21,5.2709,0.0,0.0000
150000,0,955,28.72,0.91,4.89,0.03,10.22,0.02,1.29,0.019,0.175,402295.2,251331.2,18,95,3.23,1.26,1.29,36.2042,1861.57,21681.0,6.7038,1.9245,5462,20.4227,28,62.5189,386036.9,142.23,2.8438,0.0,0.0000
150000,1,784,28.46,0.50,5.27,0.01,9.69,0.03,1.16,0.011,0.139,376554.9,227067.5,19,67,3.16,1.16,1.16,29.6016,1216.59,19182.1,12.6294,4.0225,5461,20.4189,104,56.6927,338955.4,86.56,12.5912,0.0,0.0000
150000,2,647,26.89,0.32,4.99,0.04,9.57,0.03,1.11,0.022,0.111,335317.0,191114.9,17,96,3.19,1.12,1.08,24.9035,1147.60,25747.6,7.8127,4.0302,5461,20.4189,67,49.0718,297268.7,71.21,22.1766,0.0,0.0000
160000,0,826,23.30,0.48,4.49,0.03,8.12,0.05,1.18,0.036,0.124,256562.6,152162.1,16,102,2.97,1.18,1.17,18.4283,1648.75,20240.9,0.4378,4.2839,5462,12.0276,22,31.6071,214601.9,142.23,1.0172,0.0,0.0000
160000,1,807,21.15,0.44,3.85,0.04,8.61,0.04,1.17,0.025,0.120,132971.1,70533.1,13,101,3.00,1.17,1.17,6.9163,850.71,28145.2,0.2397,5.5164,5461,12.0254,33,11.2494,77556.7,86.56,3.2738,0.0,0.0000
160000,2,709,21.39,0.53,4.16,0.02,8.13,0.03,1.21,0.020,0.104,102661.4,52172.7,13,114,2.97,1.20,1.22,4.8657,418.80,38786.1,0.0325,4.8085,5461,12.0254,32,8.2021,54692.6,71.21,5.2971,0.0,0.0000
170000,0,888,27.52,0.44,4.99,0.00,9.02,0.03,1.16,0.024,0.147,375198.6,241198.0,27,90,3.03,1.16,1.16,33.2866,1792.29,25160.6,6.5240,1.7938,5462,20.1087,44,59.4465,359767.3,142.23,2.6614,0.0,0.0000
170000,1,801,25.42,0.32,4.64,0.09,9.17,0.01,1.11,0.010,0.129,385922.1,234486.5,28,56,3.11,1.11,1.13,30.3277,1501.41,20029.7,13.1699,3.5861,5461,20.1050,48,58.8014,352179.4,86.56,12.4757,0.0,0.0000
170000,2,679,25.26,0.50,4.52,0.03,9.00,0.01,1.18,0.009,0.110,334378.7,183268.3,21,88,3.14,1.14,1.19,24.8392,838.84,24217.8,7.2485,3.7712,5461,20.1050,75,50.9145,298184.5,71.21,23.1322,0.0,0.0000
180000,0,773,27.46,0.53,5.65,0.02,8.97,0.02,1.19,0.017,0.135,253805.7,147908.0,13,111,3.17,1.17,1.20,17.4410,1215.73,23075.7,0.2987,4.6801,5462,12.1039,60,31.8718,207920.9,142.23,1.4962,0.0,0.0000
180000,1,762,22.35,0.42,4.10,0.03,8.77,0.03,1.14,0.016,0.116,128308.0,70478.9,12,80,3.03,1.13,1.13,6.0983,607.03,29168.0,0.2254,5.5128,5461,12.1017,33,11.1196,73062.4,86.56,2.9440,0.0,0.0000
180000,2,703,23.02,0.47,4.65,0.01,8.35,0.02,1.14,0.013,0.108,97817.3,48843.3,10,113,3.00,1.12,1.15,4.0731,446.96,39589.2,0.0772,4.9235,5461,12.1017,48,7.3935,48885.7,71.21,5.3983,0.0,0.0000
190000,0,851,29.43,0.53,5.51,0.00,9.63,0.02,1.15,0.013,0.153,383497.5,233971.8,23,84,3.03,1.16,1.15,34.3881,1799.48,26081.0,4.6458,1.8937,5462,19.7147,112,62.5560,367238.8,142.23,2.9670,0.0,0.0000
190000,1,812,29.22,0.81,4.91,0.02,10.12,0.02,1.22,0.021,0.146,377045.3,226614.2,18,93,3.13,1.20,1.24,31.2210,1179.44,23370.7,10.1839,2.6793,5461,19.7111,138,60.3058,352982.6,86.56,13.4382,0.0,0.0000
190000,2,644,29.95,0.65,5.49,0.03,9.80,0.00,1.20,0.002,0.118,325627.1,182606.5,18,120,3.32,1.17,1.25,23.1848,560.16,22095.9,8.0472,3.8210,5461,19.7111,93,49.6171,289212.2,71.21,23.9815,0.0,0.0000
200000,0,795,26.12,0.37,5.40,0.02,8.32,0.05,1.12,0.029,0.127,252303.7,140981.7,11,127,3.12,1.12,1.12,16.4045,1236.64,20937.2,0.2443,4.7103,5462,12.2510,27,31.9263,205803.3,142.23,1.1866,0.0,0.0000
200000,1,619,22.20,0.42,4.33,0.05,7.71,0.02,1.17,0.016,0.089,127256.1,64825.4,11,67,2.90,1.15,1.16,5.5366,513.93,30211.1,0.1156,5.1881,5461,12.2487,41,11.3345,75055.7,86.56,3.2453,0.0,0.0000
200000,2,656,21.48,0.21,4.12,0.01,7.95,0.04,1.08,0.024,0.092,101190.5,50745.6,11,100,2.87,1.08,1.07,4.5160,455.18,39351.3,0.0891,4.5843,5461,12.2487,21,8.1215,55481.8,71.21,5.5195,0.0,0.0000
