step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug
110000,2779,1.065,0.583,24.80,70755,54794,2688,11914,1396,517811,1058345.8,682718.6,0.058,0.788,0.058,0.096,73,26.43,13.42,0.08,1.12,6.07,5.64,0.43,3.16,8.40,6.85,0.00,0.08,0.191,0.157,1278,0.091,0.081,0.911,0.000,0.007,275279,231297,9,0.572,0.180,0.062,3559043,0.245,3.143,0.042,6.16,150850,476,1.318,0.198,0.333,26464460,1.03,4.69,0.493,0.358,0.001,6.0,32.0,40.0,128.0,41610,0.159,0.00,0.0045,0.069,861,0.911,0.000,0.775,0.744,2.73,3.93,4.40,0.00,0.002,1.03,1.03,1.02,0.918,0.00115,2.36,78.6912,3069.84,78578.6,139882.8,14.349,117.5195,169.092,0.000,1.000,0.002,62.1,65.296,240.131,309,1119.6,109.93,7.391,178.531,5056.1,102.445,0.136,1.99,17.0084,47266.4,1.5165,0.6196,14.97,1.780,0.392,1.5005,0.0000,0.534,0.191,0.530,0.0000,5.27,1.96,5,16,25,92,59.0705,3.0341,0.5621,0.0000,0.0000,44.4410,100.00,57.9148,440.4125,0.0,0.0000,0.0000
120000,2704,0.988,0.421,20.70,38619,31511,1248,5296,639,249041,479391.2,257307.7,0.047,0.753,0.072,0.128,150,21.59,13.14,0.13,1.11,4.78,5.47,0.40,2.47,7.73,5.78,0.00,0.09,0.162,0.169,1229,0.116,0.106,0.882,0.000,0.011,91052,73215,11,0.450,0.031,0.091,1584413,0.202,2.134,0.033,12.15,48712,451,1.033,0.226,0.310,9952769,1.04,8.17,0.372,0.398,0.002,4.9,22.5,32.0,176.0,35269,0.135,0.00,0.0023,0.081,804,0.721,0.000,0.694,0.585,2.65,3.47,5.02,0.01,0.003,1.03,1.05,1.04,0.729,0.00114,2.95,23.5414,1519.32,94947.0,139882.8,0.234,32.0794,87.791,0.000,1.000,0.031,57.3,37.637,65.737,214,731.9,48.05,3.791,55.934,4358.0,35.994,0.136,1.99,12.6294,34149.8,1.3273,0.5682,13.04,1.599,0.439,0.4995,0.0000,0.425,0.170,0.262,0.0000,6.18,2.36,4,15,18,62,33.6323,0.9190,0.5244,0.0000,0.0000,10.5821,100.00,99.6372,251.8693,0.0,0.0000,0.0000
130000,2807,1.048,0.566,22.75,80543,63747,2682,12411,1600,475777,1065751.1,639218.9,0.041,0.762,0.071,0.126,100,23.91,11.83,0.54,1.99,4.83,5.11,0.31,2.13,8.01,5.56,0.02,0.31,0.159,0.157,1323,0.082,0.092,0.895,0.000,0.013,266865,222108,12,0.344,0.184,0.061,1742789,0.253,3.357,0.040,6.60,148234,422,1.344,0.221,0.273,25323235,1.20,7.27,0.375,0.382,0.004,7.6,28.0,32.0,88.6,38450,0.147,0.00,0.0047,0.080,892,0.889,0.000,0.784,0.700,2.70,3.84,4.69,0.02,0.005,1.20,1.22,1.22,0.896,0.00116,2.63,74.4646,3356.67,76711.4,139882.8,18.575,110.8039,173.751,0.000,1.000,0.000,63.4,67.825,239.530,274,999.4,148.03,7.255,173.857,4665.9,102.531,0.135,2.00,17.6502,49544.0,1.5789,0.6304,13.70,1.685,0.408,1.5005,0.0000,0.485,0.170,0.397,0.0000,5.96,2.44,5,15,18,85,61.0991,3.4666,0.5440,0.0000,0.0000,44.1783,100.00,56.6166,450.9133,0.0,0.0000,0.0000
140000,2609,1.049,0.443,21.66,37993,31807,1332,4497,555,215735,492519.3,261973.0,0.040,0.748,0.071,0.141,171,23.02,13.42,0.43,2.04,4.57,5.30,0.43,2.89,8.19,6.49,0.01,0.22,0.149,0.155,1269,0.112,0.092,0.894,0.000,0.014,96693,78956,17,0.303,0.092,0.084,1364441,0.219,2.244,0.036,11.94,51991,448,1.214,0.243,0.311,10099210,1.14,7.40,0.340,0.446,0.005,5.8,26.0,32.0,102.0,35538,0.136,0.00,0.0023,0.089,817,0.728,0.000,0.723,0.613,2.74,3.65,4.88,0.03,0.009,1.17,1.16,1.14,0.735,0.00116,2.82,25.2845,1776.92,92299.5,139882.8,0.204,31.5166,88.910,0.000,1.000,0.028,53.9,38.218,66.516,192,643.4,43.80,3.290,56.236,4562.7,37.536,0.136,1.99,13.9259,36332.6,1.4144,0.6304,13.62,1.637,0.422,0.4995,0.0000,0.481,0.200,0.383,0.0000,6.01,2.36,4,15,21,81,34.0060,1.1855,0.5247,0.0000,0.0000,10.6409,100.00,99.2152,263.5779,0.0,0.0000,0.0000
150000,2559,1.145,0.575,25.59,70731,55443,2691,11661,986,482235,1066084.5,671307.6,0.050,0.785,0.053,0.113,97,27.00,12.89,0.35,2.52,5.60,4.94,0.43,3.69,8.66,5.92,0.00,0.09,0.183,0.145,1184,0.155,0.070,0.921,0.000,0.009,275709,232865,16,0.345,0.115,0.065,2150684,0.224,3.067,0.042,6.58,157025,419,1.392,0.238,0.333,25056095,1.10,4.48,0.498,0.381,0.002,8.0,32.0,34.0,126.0,38495,0.147,0.00,0.0048,0.073,781,0.896,0.000,0.771,0.744,2.72,3.88,4.54,0.01,0.004,1.11,1.10,1.12,0.903,0.00135,2.52,80.0442,2829.91,76717.9,139882.8,17.899,114.9830,169.388,0.000,1.000,0.000,59.2,65.756,239.166,305,1152.4,101.20,7.427,175.713,5204.3,102.643,0.134,2.00,19.2914,49366.6,1.6375,0.6211,15.04,1.790,0.371,1.5005,0.0000,0.542,0.202,0.538,0.0000,5.25,2.03,5,16,24,98,59.2281,3.0829,0.5506,0.0000,0.0000,43.1202,100.00,55.4063,441.7600,0.0,0.0000,0.0000
160000,2438,1.048,0.480,21.54,36492,29539,1177,5507,390,283615,479646.3,277462.3,0.051,0.762,0.059,0.128,169,24.65,15.09,0.29,1.79,5.25,6.46,0.58,3.01,8.67,7.05,0.01,0.23,0.159,0.168,1293,0.079,0.083,0.902,0.000,0.015,94110,75065,14,0.267,0.131,0.116,1720540,0.194,2.616,0.035,12.46,52075,452,0.978,0.236,0.330,9909899,1.08,7.60,0.370,0.413,0.002,5.5,27.7,44.0,128.0,36085,0.138,0.00,0.0023,0.098,677,0.730,0.000,0.693,0.619,2.83,3.68,5.03,0.02,0.005,1.07,1.09,1.09,0.739,0.00146,2.87,24.8319,2300.51,93698.3,139882.8,0.350,32.4936,87.242,0.000,1.000,0.045,53.2,37.374,65.896,206,721.7,104.34,3.681,55.711,4539.7,35.690,0.133,2.00,14.1538,34507.0,1.3031,0.5402,14.80,1.625,0.428,0.4995,0.0000,0.486,0.185,0.401,0.0000,6.14,2.30,4,16,25,100,32.8434,0.9764,0.5463,0.0000,0.0000,10.4531,100.00,100.1602,259.1543,0.0,0.0000,0.0000
170000,2542,1.099,0.584,23.50,72271,55917,2645,12045,1560,480290,1049654.5,649852.1,0.050,0.777,0.056,0.118,101,26.50,13.87,0.49,2.26,5.81,5.82,0.19,1.63,8.65,7.52,0.05,0.41,0.181,0.155,1182,0.118,0.069,0.923,0.000,0.009,266559,221054,18,0.211,0.193,0.037,1441854,0.235,3.373,0.041,6.89,149206,440,1.353,0.219,0.286,24647610,1.15,5.35,0.463,0.369,0.015,6.7,32.0,38.0,128.0,38488,0.147,0.00,0.0048,0.076,822,0.894,0.000,0.780,0.730,2.77,3.87,4.63,0.05,0.017,1.18,1.14,1.15,0.902,0.00132,2.85,77.2568,3316.52,77238.5,139882.8,16.899,116.8370,166.456,0.000,1.000,0.002,55.4,64.172,238.082,267,964.7,148.02,7.200,175.761,4996.1,100.446,0.136,2.00,19.2278,48877.0,1.6317,0.6287,15.14,1.725,0.404,1.5005,0.0000,0.513,0.185,0.485,0.0000,5.52,2.08,5,16,24,80,57.5296,3.2984,0.5452,0.0000,0.0000,43.4373,100.00,57.2045,442.0137,0.0,0.0000,0.0000
180000,2443,1.148,0.437,21.63,39446,31652,1280,5770,843,269218,489889.0,270283.1,0.049,0.771,0.051,0.129,176,24.28,13.59,0.15,1.71,4.62,5.11,0.59,3.35,9.47,8.22,0.00,0.00,0.150,0.151,1193,0.160,0.102,0.882,0.000,0.016,94313,76529,14,0.395,0.071,0.084,1182799,0.203,2.420,0.032,13.29,50351,413,1.004,0.250,0.328,9398442,1.05,7.06,0.413,0.401,0.000,5.6,28.2,32.0,111.3,36220,0.138,0.00,0.0021,0.082,697,0.686,0.000,0.700,0.589,2.80,3.77,4.91,0.01,0.005,1.05,1.04,1.05,0.696,0.00155,3.33,24.4535,2220.66,96252.2,139882.8,0.608,30.6529,89.226,0.000,1.000,0.094,53.7,38.542,64.173,140,426.1,89.53,3.558,54.005,4171.5,35.833,0.135,2.00,13.2752,32431.4,1.2760,0.5538,14.83,1.646,0.436,0.4995,0.0000,0.500,0.196,0.426,0.0000,6.01,2.31,4,16,24,78,33.8611,0.8928,0.4752,0.0000,0.0000,10.6131,100.00,100.3625,270.4377,0.0,0.0000,0.0000
190000,2543,1.191,0.611,24.90,75990,57840,2669,13917,1464,540321,1073210.5,689804.7,0.059,0.799,0.051,0.091,99,26.27,12.64,0.33,2.09,5.32,4.99,0.35,2.23,8.72,5.80,0.00,0.06,0.173,0.142,1068,0.245,0.098,0.890,0.000,0.012,280068,231039,19,0.214,0.116,0.063,1399036,0.243,3.495,0.041,7.29,160636,373,1.277,0.248,0.288,23291160,1.11,4.58,0.523,0.341,0.001,7.9,32.0,32.0,162.0,37422,0.143,0.00,0.0048,0.085,745,0.863,0.000,0.699,0.730,2.60,3.80,4.50,0.01,0.004,1.10,1.10,1.12,0.872,0.00159,2.93,83.2373,3910.23,74603.3,139882.8,17.527,117.1769,167.766,0.000,1.000,0.000,58.7,63.440,237.387,273,967.6,118.50,6.706,175.488,4888.7,102.432,0.135,2.00,19.9938,50844.4,1.6280,0.5707,14.72,1.766,0.393,1.5005,0.0000,0.551,0.202,0.530,0.0000,5.25,1.96,5,16,21,81,56.8902,2.5123,0.5167,0.0000,0.0000,42.5984,100.00,54.1242,430.3791,0.0,0.0000,0.0000
200000,2668,1.102,0.444,21.40,39678,31478,1210,6154,711,287914,488665.2,288538.8,0.064,0.754,0.064,0.118,166,23.61,14.24,0.22,1.86,4.66,5.59,0.66,3.54,8.54,6.55,0.00,0.02,0.148,0.156,1333,0.129,0.094,0.891,0.001,0.015,98976,79395,10,0.384,0.131,0.131,1810019,0.196,2.241,0.035,13.25,55025,395,1.002,0.247,0.353,8911225,1.07,8.29,0.409,0.434,0.000,5.0,27.4,32.0,160.0,37549,0.143,0.00,0.0021,0.085,746,0.679,0.000,0.614,0.606,2.75,3.57,4.87,0.00,0.003,1.07,1.06,1.08,0.689,0.00144,3.30,26.2161,2001.00,99223.7,139882.8,0.147,31.6676,89.352,0.000,1.000,0.075,59.4,38.364,64.299,217,696.8,46.00,3.699,54.320,4277.5,35.797,0.135,2.00,10.9145,29119.9,1.1068,0.5413,14.07,1.649,0.423,0.4995,0.0000,0.497,0.178,0.417,0.0000,6.19,2.52,4,16,24,121,33.8185,0.7137,0.5034,0.0000,0.0000,10.8296,100.00,100.4460,254.4896,0.0,0.0000,0.0000
210000,2649,1.097,0.585,25.33,82775,64190,2467,14236,1901,572548,1073853.5,685375.5,0.073,0.781,0.051,0.094,70,26.61,10.81,0.31,2.24,5.36,4.57,0.40,2.78,8.79,6.23,0.00,0.04,0.179,0.141,1117,0.225,0.095,0.891,0.000,0.014,278149,224229,11,0.214,0.225,0.082,2554055,0.235,3.170,0.043,7.55,160104,372,1.197,0.227,0.301,24650443,1.12,4.69,0.561,0.333,0.000,8.8,32.0,32.0,105.5,39344,0.150,0.00,0.0046,0.085,746,0.871,0.000,0.728,0.704,2.59,3.88,4.38,0.01,0.005,1.09,1.13,1.13,0.880,0.00156,2.81,76.5811,3120.12,81039.9,139882.8,16.761,111.7410,176.268,0.000,1.000,0.001,64.0,69.092,238.276,315,1078.5,118.04,8.996,175.099,5166.9,102.425,0.136,1.99,16.9446,44886.2,1.3724,0.5583,14.85,1.795,0.362,1.5005,0.0000,0.545,0.179,0.569,0.0000,5.25,2.15,6,16,18,80,62.7001,2.2491,0.5349,0.0000,0.0000,43.6171,100.00,58.4471,448.9950,0.0,0.0000,0.0000
220000,2659,1.134,0.428,21.06,40254,32405,1196,5842,801,289011,493985.0,275816.5,0.066,0.755,0.058,0.120,124,23.17,12.19,0.11,1.15,4.40,4.99,0.64,2.65,9.07,7.13,0.00,0.00,0.147,0.156,1240,0.163,0.099,0.875,0.001,0.024,96177,77025,13,0.427,0.032,0.147,2413967,0.197,2.596,0.031,14.08,52722,390,0.954,0.245,0.358,8729644,1.03,8.37,0.426,0.392,0.000,5.7,28.0,32.0,84.8,37803,0.144,0.00,0.0020,0.093,778,0.657,0.000,0.595,0.588,2.69,3.45,5.05,0.00,0.002,1.03,1.03,1.04,0.667,0.00151,3.60,24.1127,2426.70,95237.1,139882.8,0.223,29.7626,90.668,0.000,1.000,0.092,56.2,39.141,62.983,119,369.3,98.95,3.665,53.402,3945.8,35.448,0.134,2.00,12.5326,33324.1,1.2302,0.5238,14.22,1.633,0.430,0.4995,0.0000,0.484,0.167,0.405,0.0000,6.25,2.57,4,16,21,68,34.4726,0.6613,0.4667,0.0000,0.0000,10.5341,100.00,101.5097,272.8444,0.0,0.0000,0.0000
