step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
45000,3492,0.4865,67815.8,702,1141,1266,1085,106,131,96,15985,15272,21098,0,0,0
46000,3257,0.4820,67327.9,750,1125,1126,1006,130,131,116,16906,15238,19844,0,0,0
47000,3443,0.4572,64442.4,708,1168,1135,1140,121,129,107,18445,16795,20853,0,0,0
48000,3122,0.4760,62905.9,738,1049,1022,1051,117,134,121,20576,17943,21610,0,0,0
49000,2727,0.4888,56266.7,811,950,949,828,112,112,84,21693,21285,23659,0,0,0
50000,2560,0.4832,46843.3,732,909,878,773,111,101,105,24457,25872,28797,0,0,0
51000,2200,0.5195,37481.9,710,786,788,626,94,137,107,27516,30308,34540,0,0,0
52000,1724,0.5644,22417.3,710,716,557,451,91,113,129,31624,37252,41028,0,0,0
53000,1226,0.5604,14560.3,705,698,288,240,55,101,108,31671,42325,47239,0,0,0
54000,832,0.5565,9886.5,679,573,144,115,31,96,88,29943,45056,51815,0,0,0
55000,722,0.5055,8653.8,530,591,99,32,16,79,30,26840,46782,55354,0,0,0
56000,733,0.5252,7905.9,520,544,129,60,10,101,58,23876,47625,57934,0,0,0
57000,1039,0.4745,9761.6,515,622,238,179,26,154,126,21376,46752,58771,0,0,0
58000,1509,0.4626,13807.9,502,701,452,356,49,154,153,20279,44035,57272,0,0,0
59000,1933,0.4646,20345.1,515,840,552,541,99,121,164,19118,39941,53630,0,0,0
60000,2298,0.4413,32420.9,558,916,768,614,88,112,100,17186,32979,47141,0,0,0
61000,2777,0.4739,45606.8,630,1040,977,760,105,139,112,15568,26555,39859,0,0,0
62000,2965,0.4604,56186.8,686,1029,1082,854,101,129,86,14251,20916,33147,0,0,0
63000,3139,0.4371,63798.2,704,1042,1152,945,110,124,78,13211,18060,28166,0,0,0
64000,3288,0.4425,69180.6,730,1107,1114,1067,98,146,107,12382,16033,24092,0,0,0
65000,3471,0.4526,70636.8,730,1111,1258,1102,115,118,95,13535,15044,21807,0,0,0
66000,3205,0.4655,71270.5,784,1059,1155,991,109,104,128,12667,14832,22276,0,0,0
67000,3277,0.4605,65434.6,749,1047,1113,1117,111,129,131,14921,15885,23740,0,0,0
68000,3119,0.4768,61101.4,757,1072,1022,1025,90,126,122,16681,18178,26096,0,0,0
69000,2672,0.4865,58027.9,823,958,939,775,87,108,103,17641,19604,28837,0,0,0
70000,2606,0.4912,50351.2,753,895,949,762,83,114,107,20506,23504,31837,0,0,0
71000,2080,0.5236,37034.7,773,848,609,623,102,81,93,23067,29609,38437,0,0,0
72000,1627,0.5974,25456.1,802,800,472,355,74,103,87,26661,36520,44112,0,0,0
73000,1086,0.5866,14759.7,810,576,301,209,57,93,78,29031,41224,49665,0,0,0
74000,824,0.5583,10072.4,725,616,110,98,21,70,61,28015,44573,54185,0,0,0
75000,677,0.5022,7695.8,547,547,94,36,9,80,36,25670,46900,57455,0,0,0
76000,693,0.4892,7607.9,524,507,132,54,7,114,54,22755,47610,59415,0,0,0
77000,970,0.4495,12446.0,587,608,228,134,12,148,101,19957,45747,58906,0,0,0
78000,1444,0.4564,15930.0,531,736,401,307,50,137,130,19016,43365,57277,0,0,0
79000,2036,0.4813,21950.4,489,813,657,566,90,120,154,18137,39216,54152,0,0,0
80000,2291,0.4705,35183.2,590,858,740,693,100,82,132,16082,32605,46577,0,0,0
81000,2625,0.4495,49899.1,681,937,926,762,109,112,101,14366,25602,37615,0,0,0
82000,2916,0.4304,60444.2,708,1009,970,937,80,109,88,12622,19876,31619,0,0,0
83000,3103,0.4277,67267.9,729,1110,992,1001,110,106,99,11933,16657,26756,0,0,0
84000,3101,0.4686,72478.6,807,989,1100,1012,124,99,142,11658,15016,23335,0,0,0
85000,3241,0.4542,73510.8,807,1058,1134,1049,119,130,137,11677,14287,21921,0,0,0
86000,3302,0.4549,75027.2,815,1049,1153,1100,125,124,128,12258,13198,21435,0,0,0
87000,3168,0.4807,71862.8,843,1069,1112,987,132,115,113,13331,14243,23147,0,0,0
88000,3152,0.4549,65993.9,798,1026,1103,1023,108,122,122,14709,16563,25182,0,0,0
89000,2912,0.4760,62219.2,838,1014,1056,842,117,107,113,15907,17975,28373,0,0,0
90000,2543,0.4959,57604.5,895,925,857,761,114,96,120,17204,20752,31387,0,0,0
91000,2231,0.5240,46595.6,889,874,731,626,91,120,114,20716,26138,36684,0,0,0
92000,1602,0.5449,32252.6,946,742,466,394,76,103,114,23282,32998,43810,0,0,0
93000,1126,0.5471,20788.3,966,668,264,194,50,95,107,26025,38505,49322,0,0,0
94000,785,0.5694,13555.7,953,532,159,94,29,89,69,25795,42939,53467,0,0,0
95000,572,0.5070,10748.8,827,465,75,32,17,64,29,24348,45300,56328,0,0,0
96000,630,0.5016,11092.4,763,481,102,47,8,84,45,21820,45619,58033,0,0,0
97000,788,0.4632,13251.3,735,490,186,112,24,127,95,19406,44528,58104,0,0,0
98000,1227,0.4890,20623.2,677,614,331,282,58,141,135,16510,41105,55743,0,0,0
99000,1748,0.4622,29513.4,680,775,517,456,63,136,169,15249,36521,51063,0,0,0
100000,2208,0.4552,41755.4,718,803,749,656,60,138,127,14414,29772,44074,0,0,0
101000,2440,0.4291,57260.2,810,834,860,746,79,138,115,12918,22979,34411,0,0,0
102000,2729,0.4221,69499.4,832,839,1012,878,90,131,105,11561,17300,26698,0,0,0
103000,3059,0.4230,73156.9,796,925,1091,1043,119,132,112,10912,14843,23808,0,0,0
104000,3089,0.4493,78527.9,844,997,1079,1013,113,155,119,10969,14239,21041,0,0,0
105000,3092,0.4360,74090.7,878,1025,1036,1031,108,113,123,12144,15072,20831,0,0,0
106000,3121,0.4217,74220.7,828,1017,1042,1062,115,126,116,11912,14787,22084,0,0,0
107000,2963,0.4418,76243.4,882,947,1024,992,111,146,118,11830,13952,22231,0,0,0
108000,2848,0.4491,74615.1,916,918,964,966,117,87,113,11941,15748,22892,0,0,0
109000,2650,0.4672,69263.1,934,877,958,815,112,107,120,12876,16944,27020,0,0,0
110000,2417,0.4373,62280.2,925,795,840,782,105,101,137,14786,20008,30343,0,0,0
111000,2138,0.4995,51470.4,938,775,770,593,105,111,118,17332,25027,37231,0,0,0
112000,1612,0.5422,37383.7,1021,695,504,413,87,90,140,20325,32476,43680,0,0,0
113000,1129,0.5678,22769.2,1073,636,263,230,72,87,107,23800,38465,50252,0,0,0
114000,815,0.5963,16333.6,1013,546,180,89,39,99,70,23069,42879,54360,0,0,0
115000,595,0.5227,11363.5,883,479,77,39,19,67,36,21975,46028,57904,0,0,0
116000,637,0.5259,11754.5,765,509,93,35,13,87,35,19735,46264,59284,0,0,0
117000,815,0.4920,14510.3,763,518,188,109,21,123,97,17542,44799,58692,0,0,0
118000,1177,0.4936,23066.1,804,568,358,251,42,164,133,15171,40690,55570,0,0,0
119000,1639,0.4899,32078.3,785,652,566,421,74,143,136,13893,35872,51075,0,0,0
120000,2000,0.4505,44476.7,823,740,713,547,75,132,126,12818,29039,43623,0,0,0
121000,2357,0.4281,58740.8,850,833,759,765,100,117,122,11188,22516,34755,0,0,0
122000,2726,0.4299,70431.6,844,864,924,938,97,140,124,10967,17225,27351,0,0,0
123000,2782,0.4252,75807.2,904,825,1014,943,104,124,125,10935,14856,23422,0,0,0
124000,2845,0.4306,79856.3,923,874,1022,949,110,104,101,11160,13526,20803,0,0,0
125000,2961,0.4215,80104.0,892,938,996,1027,135,112,121,10837,13307,19112,0,0,0
126000,2941,0.4322,79256.5,927,929,1007,1005,113,118,108,11719,13827,19516,0,0,0
127000,2863,0.4530,77227.9,980,961,972,930,131,116,134,13200,14430,20456,0,0,0
128000,2859,0.4393,71902.8,908,953,976,930,105,112,119,14261,16946,21649,0,0,0
129000,2560,0.4395,68632.2,930,866,851,843,99,112,120,14688,19163,24466,0,0,0
130000,2461,0.4531,64817.2,936,854,831,776,99,112,115,15502,20685,27675,0,0,0
131000,2111,0.4922,52522.2,960,769,731,611,103,105,108,18082,26081,33676,0,0,0
132000,1609,0.5401,37677.9,1004,696,544,369,85,111,130,22089,32935,41103,0,0,0
133000,1175,0.5762,24856.9,1054,671,272,232,67,92,102,23529,39540,47476,0,0,0
134000,750,0.5693,15591.6,1080,519,130,101,30,74,78,23827,44126,53293,0,0,0
135000,594,0.5084,12012.6,961,471,85,38,14,73,36,22502,46536,56361,0,0,0
136000,582,0.5223,12437.8,929,438,104,40,3,98,39,19797,46730,58214,0,0,0
137000,797,0.4843,16499.3,859,509,177,111,5,150,70,17235,44778,57718,0,0,0
138000,1193,0.5046,24574.9,833,607,328,258,23,159,118,14990,40737,54882,0,0,0
139000,1646,0.4593,34709.4,848,662,527,457,44,157,126,13714,35263,49620,0,0,0
140000,2075,0.4323,46351.1,846,748,724,603,80,140,117,13451,28587,42382,0,0,0
141000,2352,0.4273,59576.8,871,788,856,708,90,123,107,12946,22350,34075,0,0,0
142000,2639,0.4176,74116.0,936,819,928,892,113,113,115,10262,16807,26144,0,0,0
143000,2899,0.4360,75018.6,926,880,1028,991,106,111,132,10695,16070,23057,0,0,0
144000,3062,0.4340,76488.6,902,988,1085,989,97,121,127,12888,15037,21191,0,0,0
145000,3013,0.4603,79922.4,978,928,1128,957,111,153,143,11888,14174,20084,0,0,0
146000,3014,0.4433,76670.1,992,933,1095,986,117,161,131,12537,14625,20812,0,0,0
147000,2815,0.4256,74559.1,967,997,887,931,114,113,132,13309,16785,21431,0,0,0
148000,2901,0.4612,74026.8,943,987,1004,910,106,125,126,14047,16787,22058,0,0,0
149000,2694,0.4228,70419.8,955,909,916,869,102,110,130,14250,18077,24282,0,0,0
150000,2472,0.4838,61686.3,976,866,890,716,100,130,100,17835,21291,28053,0,0,0
151000,2193,0.4793,53250.2,922,867,690,636,86,83,110,19820,25159,32025,0,0,0
152000,1675,0.5451,42266.8,1071,782,479,414,88,104,118,22211,31250,37902,0,0,0
153000,1240,0.5597,26098.2,1084,657,330,253,62,105,100,25888,38048,45046,0,0,0
154000,799,0.5682,16063.8,1026,553,176,70,35,95,49,26371,43151,50721,0,0,0
155000,602,0.5116,12758.6,936,487,81,34,19,73,32,24236,46127,54651,0,0,0
156000,614,0.5212,13193.6,896,470,96,48,8,89,48,21057,46248,56796,0,0,0
157000,795,0.5069,17639.7,910,509,180,106,13,140,78,17822,44058,56488,0,0,0
158000,1201,0.5021,24240.2,836,583,344,274,40,161,147,15910,40477,54534,0,0,0
159000,1611,0.4575,34188.9,888,684,495,432,59,147,163,14370,35455,49200,0,0,0
160000,2033,0.4402,47814.1,927,733,706,594,81,133,152,13134,28234,41439,0,0,0
161000,2490,0.4000,62665.9,834,789,910,791,90,130,126,11736,21568,32324,0,0,0
162000,2743,0.4276,73051.2,874,873,992,878,96,130,134,11173,16266,25180,0,0,0
163000,2848,0.4091,77935.2,933,892,1035,921,119,126,126,10999,14094,21626,0,0,0
164000,2996,0.4222,79808.6,902,927,1117,952,109,132,120,11494,13285,19640,0,0,0
165000,2906,0.4487,81463.5,973,935,1003,968,145,138,118,12228,13107,19190,0,0,0
166000,2904,0.4194,77611.1,946,985,985,934,107,119,95,12911,13698,19359,0,0,0
167000,2878,0.4315,80548.6,950,904,1008,966,111,126,108,12891,13256,19283,0,0,0
168000,2853,0.4665,77487.8,966,937,1027,889,100,97,126,13466,14377,20922,0,0,0
169000,2696,0.4410,71253.6,966,928,905,863,95,83,121,14897,16519,23580,0,0,0
170000,2553,0.4681,65115.3,941,875,909,769,122,99,112,16895,19230,26957,0,0,0
171000,2108,0.4801,54555.9,955,802,669,637,91,79,117,19752,24167,31386,0,0,0
172000,1614,0.5415,42818.3,1080,705,489,420,68,100,111,22448,29859,38626,0,0,0
173000,1183,0.5630,29739.9,1141,648,292,243,63,98,95,24169,36433,45043,0,0,0
174000,754,0.5822,18164.1,1154,511,155,88,42,89,61,25207,41924,51311,0,0,0
175000,575,0.5443,12041.4,930,462,81,32,19,71,32,24880,44974,55378,0,0,0
176000,598,0.5050,12928.4,891,478,78,42,8,71,42,21802,45272,56991,0,0,0
177000,771,0.5486,18502.5,914,486,189,96,11,157,91,18984,43128,56034,0,0,0
178000,1131,0.4854,25897.5,877,580,312,239,30,153,148,16439,39577,53113,0,0,0
179000,1549,0.4919,34743.1,901,651,469,429,52,159,147,15081,34940,48764,0,0,0
180000,1946,0.4656,46054.0,908,687,657,602,58,158,136,14021,28617,41910,0,0,0
181000,2207,0.4295,60806.1,923,752,757,698,83,117,99,12368,21445,33229,0,0,0
182000,2527,0.4167,71820.6,883,783,900,844,91,115,100,11803,16495,25267,0,0,0
183000,2757,0.4233,76229.8,891,892,968,897,116,131,105,11679,14631,22633,0,0,0
184000,2823,0.4389,79236.8,929,897,1038,888,92,141,103,11978,13341,20013,0,0,0
185000,2662,0.4245,80473.4,1017,823,901,938,92,110,104,11672,13207,18789,0,0,0
186000,2737,0.4220,79483.3,992,844,970,923,121,109,115,11792,12691,19789,0,0,0
187000,2801,0.4127,80552.0,967,934,954,913,124,97,93,11665,13405,19490,0,0,0
188000,2784,0.4407,77507.9,935,924,926,934,100,97,78,13154,14802,20416,0,0,0
189000,2682,0.4396,71048.0,928,875,936,871,104,100,91,14644,17226,23349,0,0,0
190000,2427,0.4322,64809.4,954,914,823,690,102,77,78,15987,19942,26618,0,0,0
191000,2018,0.4970,54724.2,1022,803,654,561,86,89,120,18770,24940,32354,0,0,0
192000,1597,0.5473,41011.1,1039,680,500,417,65,101,122,21543,31130,39861,0,0,0
193000,1103,0.5521,27543.6,1141,618,271,214,56,75,94,24199,37142,46025,0,0,0
194000,782,0.6304,17207.1,1099,525,166,91,40,103,62,25392,42684,51889,0,0,0
195000,561,0.5383,12803.9,1002,438,89,34,16,79,34,23825,45604,55572,0,0,0
196000,561,0.5223,13275.7,1048,430,92,39,7,89,39,20832,45879,57322,0,0,0
197000,791,0.4981,16669.0,888,505,180,106,12,132,97,18423,44476,56816,0,0,0
198000,1119,0.5094,24679.2,872,542,336,241,32,160,147,16074,40395,53844,0,0,0
199000,1471,0.5010,35132.6,977,586,477,408,42,152,182,15010,34924,48755,0,0,0
200000,2003,0.4289,45394.3,878,706,738,559,69,124,134,13625,27786,42460,0,0,0
201000,2299,0.4184,61531.0,870,774,795,730,86,133,93,11481,21246,33697,0,0,0
202000,2490,0.4514,70749.9,929,729,944,817,90,122,87,11587,17071,27339,0,0,0
203000,2658,0.4236,73784.7,924,832,968,858,104,136,84,11252,15478,24118,0,0,0
204000,2791,0.4267,78459.4,947,864,982,945,125,111,116,10923,14356,20466,0,0,0
205000,2880,0.4437,80291.0,982,841,1052,987,118,124,108,10983,13714,20552,0,0,0
206000,2911,0.4624,79208.6,996,867,1081,963,121,110,96,11868,14610,19366,0,0,0
207000,2804,0.4272,75415.1,944,879,1032,893,97,110,80,13331,15519,20064,0,0,0
208000,2636,0.4439,75862.9,993,867,961,808,97,105,93,13242,16311,21543,0,0,0
209000,2547,0.4547,69714.2,1018,779,911,857,96,130,153,14772,18455,23975,0,0,0
210000,2417,0.4733,62843.4,954,836,862,719,100,95,96,16244,21485,27366,0,0,0
211000,2039,0.4939,54290.7,1013,742,729,568,61,100,111,18297,26022,33133,0,0,0
212000,1581,0.5680,39022.0,1084,671,504,406,67,120,122,21320,32596,40596,0,0,0
213000,1102,0.6089,25335.8,1155,607,287,208,55,92,92,23630,38743,47871,0,0,0
214000,751,0.5912,17831.8,1170,525,150,76,32,80,48,23496,42849,52844,0,0,0
215000,575,0.5548,14242.6,1028,463,88,24,9,75,23,22080,45154,56199,0,0,0
216000,572,0.4913,13040.9,899,427,105,40,4,84,40,20562,45670,57865,0,0,0
217000,794,0.4887,18038.7,851,522,169,103,23,114,90,17485,43845,56959,0,0,0
218000,1144,0.4703,24800.3,834,580,315,249,30,142,134,16067,40490,53670,0,0,0
219000,1570,0.4752,33746.4,868,642,495,433,54,143,149,15368,35416,48782,0,0,0
220000,1933,0.4516,45733.0,885,735,610,588,72,99,109,13622,29055,42159,0,0,0
221000,2187,0.4262,60591.4,916,743,788,656,79,117,77,11760,21700,33959,0,0,0
222000,2451,0.4357,73444.0,960,777,952,722,89,114,79,9827,16719,26913,0,0,0
223000,2582,0.4508,74587.3,961,782,1024,776,112,125,75,10138,15121,24828,0,0,0
224000,2658,0.4612,77186.9,1011,861,971,826,119,121,110,10573,14241,23312,0,0,0
225000,2685,0.4313,78519.5,976,821,1005,859,92,136,101,10410,13321,22312,0,0,0
226000,2616,0.4266,80527.4,1029,785,983,848,122,127,92,9837,13241,21032,0,0,0
227000,2648,0.4641,80242.9,1047,811,1009,828,124,139,112,10003,12854,22631,0,0,0
228000,2499,0.4334,74565.4,1029,824,909,766,126,109,110,10777,15472,24105,0,0,0
229000,2385,0.4407,69779.9,1013,755,810,820,115,131,94,11547,18139,27443,0,0,0
230000,2286,0.4475,63212.3,994,810,795,681,98,111,90,13022,21232,31093,0,0,0
231000,2019,0.4641,53355.4,965,764,722,533,94,89,86,15108,25385,36439,0,0,0
232000,1562,0.5691,39220.4,1068,686,477,399,103,94,99,17942,32880,43855,0,0,0
233000,1134,0.5811,26222.9,1164,638,276,220,75,90,90,20541,38736,50489,0,0,0
234000,768,0.5977,15467.3,1072,530,151,87,38,85,66,21362,43859,56012,0,0,0
235000,537,0.5736,12493.5,1036,441,80,16,18,65,15,20417,46172,58956,0,0,0
236000,527,0.5218,13329.1,1070,423,77,27,7,67,26,17743,46312,59694,0,0,0
237000,777,0.5341,17016.4,926,479,181,117,16,123,93,15718,44724,58822,0,0,0
238000,1087,0.4719,26116.3,940,543,302,242,30,168,132,13922,40155,55272,0,0,0
239000,1474,0.4898,36225.9,972,584,468,422,55,137,144,12554,34838,50070,0,0,0
240000,1973,0.4511,45883.3,879,698,665,610,58,117,144,12312,29009,43163,0,0,0
241000,2100,0.4324,59187.6,940,710,739,651,68,97,90,11310,22069,35571,0,0,0
242000,2367,0.4419,71803.3,958,726,862,779,94,119,85,10212,16874,28582,0,0,0
243000,2417,0.4477,74100.4,969,746,830,841,99,108,96,9981,17245,23596,0,0,0
244000,2567,0.4398,80266.8,1019,750,941,876,98,133,98,9772,14850,21321,0,0,0
245000,2565,0.4394,81286.1,1041,774,938,853,90,120,81,8717,14243,21105,0,0,0
246000,2688,0.4382,80715.0,994,762,952,974,120,113,98,9872,15016,18643,0,0,0
247000,2595,0.4505,78972.1,1026,762,1018,815,118,94,89,11315,15936,19418,0,0,0
248000,2514,0.4395,73618.5,995,772,975,767,111,106,93,13184,16355,22088,0,0,0
249000,2444,0.4828,71675.4,983,816,827,801,90,88,102,13935,18111,23241,0,0,0
250000,2301,0.4872,65612.2,991,739,874,688,70,95,91,15872,20562,26393,0,0,0
251000,2044,0.4863,54437.7,1000,783,655,606,72,95,116,18559,25581,31829,0,0,0
252000,1649,0.5064,42885.3,1004,733,514,402,82,69,98,21413,31223,37662,0,0,0
253000,1136,0.6250,29399.7,1129,605,307,224,63,86,89,24388,37803,44315,0,0,0
254000,768,0.5964,19699.4,1146,510,168,90,47,82,64,24277,42916,49954,0,0,0
255000,632,0.4858,13372.1,897,505,105,22,27,94,19,24277,45650,54124,0,0,0
256000,566,0.5459,13588.5,919,426,118,22,18,101,21,21745,46141,55935,0,0,0
257000,765,0.5190,19641.7,996,450,189,126,33,132,87,17868,43633,55440,0,0,0
258000,1185,0.4734,27264.7,883,560,347,278,28,151,145,15434,39717,52540,0,0,0
259000,1608,0.4689,35877.5,902,667,511,430,72,158,167,14910,34696,47691,0,0,0
260000,1991,0.4555,48110.6,931,715,652,624,87,117,141,13524,27847,40510,0,0,0
261000,2195,0.4260,64861.0,1007,678,779,738,93,117,122,11531,20668,31328,0,0,0
262000,2608,0.4045,73899.5,926,824,939,845,112,95,83,10936,15895,25083,0,0,0
263000,2726,0.4237,78369.1,994,807,1009,910,112,105,91,10519,14836,21032,0,0,0
264000,2702,0.4519,84230.0,1103,882,953,867,127,118,109,9881,12995,20029,0,0,0
265000,2873,0.4152,78892.9,959,936,1026,911,112,109,121,11887,13751,19241,0,0,0
266000,2866,0.4191,80830.5,955,924,1069,873,126,124,111,11613,13460,18770,0,0,0
267000,2716,0.4639,83892.2,1082,834,1007,875,138,133,131,10766,13398,19262,0,0,0
268000,2761,0.4180,76514.7,992,896,1004,861,127,126,101,11430,15488,22212,0,0,0
269000,2633,0.4440,71035.2,998,860,962,811,117,142,89,12608,18280,25695,0,0,0
270000,2262,0.5000,67412.4,1141,759,851,652,104,138,90,13810,20590,28387,0,0,0
271000,2149,0.4956,59217.2,1038,807,751,591,98,110,94,14607,24535,33151,0,0,0
272000,1805,0.5341,43067.6,1032,760,608,437,83,102,105,17840,31257,41302,0,0,0
273000,1255,0.6454,27729.6,1211,684,328,243,77,96,99,21045,38533,48870,0,0,0
274000,834,0.6079,16716.7,1144,558,165,111,42,90,74,22003,43798,54872,0,0,0
275000,593,0.5902,13084.2,1120,454,97,42,26,74,40,20289,46498,58338,0,0,0
276000,603,0.5821,13455.2,993,438,110,55,9,97,54,18060,46712,59874,0,0,0
277000,779,0.5404,19341.7,1004,464,177,138,22,113,106,14287,44486,58605,0,0,0
278000,1160,0.4828,29764.4,1030,536,351,273,50,163,147,11903,39960,55100,0,0,0
279000,1684,0.5190,38602.2,947,647,561,476,89,143,177,11259,34663,50421,0,0,0
280000,2141,0.4521,49551.0,935,730,790,621,86,144,163,11375,27492,42624,0,0,0
281000,2376,0.4659,63265.2,980,823,800,753,125,121,137,10920,21384,34157,0,0,0
282000,2600,0.4231,75492.6,1014,728,986,886,115,168,133,10204,16076,26252,0,0,0
283000,2767,0.4214,82188.5,1050,849,952,966,147,161,138,8541,13302,22306,0,0,0
284000,2800,0.4389,85029.7,1056,861,978,961,126,154,143,9354,12697,19655,0,0,0
285000,2825,0.4181,82960.7,1069,927,894,1004,181,130,149,9563,12840,19722,0,0,0
286000,2886,0.4134,85669.6,1083,910,1004,972,161,151,138,9516,12188,18475,0,0,0
287000,2767,0.4402,81730.6,1097,852,1011,904,132,148,127,11025,14072,19634,0,0,0
288000,2685,0.4764,77644.7,1102,900,930,855,138,124,119,11213,15715,22275,0,0,0
289000,2638,0.4522,75833.7,1065,863,937,838,149,121,118,11904,16467,23361,0,0,0
290000,2439,0.4592,66810.2,1067,915,802,722,140,123,129,13349,21534,28107,0,0,0
291000,2282,0.5004,56308.4,1037,768,813,701,110,148,132,15463,25900,34890,0,0,0
292000,1753,0.5573,41819.1,1158,741,567,445,108,110,132,18338,32195,41968,0,0,0
293000,1244,0.5957,26983.7,1214,647,339,258,93,114,106,20800,39288,49234,0,0,0
294000,842,0.5546,16545.1,1170,584,155,103,60,94,65,21481,43845,54874,0,0,0
295000,564,0.5887,13133.7,1156,452,78,34,23,67,30,20345,46392,58173,0,0,0
296000,589,0.5908,14900.6,1092,427,106,56,22,91,56,17075,46347,59525,0,0,0
297000,807,0.5304,19728.1,1018,496,176,135,22,123,111,14460,43892,58635,0,0,0
298000,1127,0.5572,28749.0,1038,531,329,267,42,185,149,12467,39806,55649,0,0,0
299000,1665,0.5381,40648.3,1007,604,573,488,58,185,174,10773,33846,50089,0,0,0
300000,2078,0.4702,51591.4,1022,686,765,627,81,172,163,10933,26961,42488,0,0,0
