step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
65000,6018,0.5065,40502.2,398,1902,2256,1860,110,133,121,27081,21841,31359,0,0,0
66000,6113,0.5390,36391.1,395,2059,2241,1813,162,195,199,27865,24046,32268,0,0,0
67000,6190,0.5126,35106.5,344,2122,2142,1926,194,207,208,28760,25476,33458,0,0,0
68000,5717,0.5006,26308.8,290,1987,2020,1710,151,242,238,32252,28427,35977,0,0,0
69000,4614,0.5323,25793.5,345,1574,1817,1223,148,137,158,32468,29059,37716,0,0,0
70000,3332,0.5810,22393.3,438,1200,1185,947,146,123,127,33388,31239,39979,0,0,0
71000,2770,0.5599,19476.3,480,1135,971,664,74,98,115,34109,33639,42113,0,0,0
72000,1879,0.6376,14156.7,626,875,617,387,69,85,93,34188,38088,45080,0,0,0
73000,1412,0.6579,10201.8,695,805,344,263,56,57,79,33478,42209,47989,0,0,0
74000,978,0.6984,7181.2,791,641,226,111,44,76,39,32890,45827,50420,0,0,0
75000,810,0.6148,6170.3,642,654,130,26,16,68,20,30249,48390,52766,0,0,0
76000,754,0.5862,6196.5,656,598,119,37,10,77,36,27401,49195,54137,0,0,0
77000,1116,0.5206,9469.8,524,729,230,157,30,109,94,25520,47918,53625,0,0,0
78000,1679,0.5188,11964.4,468,903,485,291,51,110,110,24155,45931,52728,0,0,0
79000,2443,0.5776,16673.4,454,1089,802,552,91,81,112,23091,42291,50148,0,0,0
80000,3210,0.5436,26500.0,499,1286,1042,882,110,90,124,21239,36706,45512,0,0,0
81000,4020,0.5254,35113.7,513,1535,1468,1017,126,123,139,20093,31519,40094,0,0,0
82000,4833,0.5053,39706.6,465,1585,1983,1265,150,148,160,20070,26866,37778,0,0,0
83000,5980,0.5064,39679.6,396,2033,2210,1737,159,157,155,22293,25348,36076,0,0,0
84000,5640,0.5310,40388.2,419,1976,1980,1684,130,157,182,23332,23896,34318,0,0,0
85000,5567,0.5322,43994.8,444,1866,2002,1699,135,140,164,23150,22723,32084,0,0,0
86000,5598,0.5204,48861.2,504,1977,2012,1609,153,152,162,23050,20644,30705,0,0,0
87000,5585,0.5271,44253.4,485,1793,1945,1847,98,120,183,24779,23349,31243,0,0,0
88000,4975,0.5656,44402.0,556,1834,1664,1477,122,86,124,25762,22921,31355,0,0,0
89000,4466,0.5634,45340.9,634,1530,1579,1357,94,82,108,27446,23161,31496,0,0,0
90000,4149,0.5474,39624.0,609,1446,1651,1052,92,68,115,29098,26018,34147,0,0,0
91000,3478,0.5569,27651.9,560,1431,1137,910,129,76,105,31454,32453,39924,0,0,0
92000,2192,0.6072,17602.0,608,1016,631,545,113,93,125,32880,38542,45088,0,0,0
93000,1595,0.6295,13922.2,758,883,439,273,88,55,101,32022,41940,48047,0,0,0
94000,1057,0.6660,9302.6,898,753,207,97,57,69,61,30996,45379,51076,0,0,0
95000,759,0.6957,5702.3,753,616,106,37,17,55,34,29631,48230,53902,0,0,0
96000,787,0.5654,7104.2,693,618,142,27,12,76,27,26723,48633,54671,0,0,0
97000,1141,0.5495,11432.7,654,690,250,201,24,135,157,24480,47023,53963,0,0,0
98000,1923,0.5465,15165.1,550,975,544,404,67,139,177,23325,44487,52370,0,0,0
99000,2425,0.5579,19920.1,571,991,793,641,96,112,146,23091,40419,49655,0,0,0
100000,3145,0.5555,29928.5,586,1181,1097,867,81,100,127,21326,34493,45005,0,0,0
101000,3716,0.5401,42921.3,651,1294,1266,1156,83,77,100,19142,27607,38979,0,0,0
102000,4445,0.5291,48367.1,647,1536,1565,1344,94,104,105,19103,23302,34873,0,0,0
103000,4978,0.5313,50716.1,606,1729,1739,1510,79,119,129,20343,20769,32376,0,0,0
104000,5049,0.5472,55407.7,626,1691,1854,1504,104,124,136,19383,19056,30633,0,0,0
105000,5047,0.5582,57501.4,661,1677,1853,1517,107,136,121,19596,18102,29324,0,0,0
106000,5076,0.5471,58569.2,652,1672,1785,1619,120,118,133,20418,17599,28159,0,0,0
107000,5049,0.5577,58559.7,684,1735,1851,1463,138,109,131,20533,18044,28428,0,0,0
108000,4868,0.5622,54805.5,667,1697,1681,1490,121,112,135,22456,19922,29287,0,0,0
109000,4221,0.5852,50500.3,697,1415,1499,1307,93,103,104,22776,21818,31399,0,0,0
110000,3687,0.5902,42054.5,729,1373,1349,965,95,98,116,24915,26312,35228,0,0,0
111000,2950,0.6024,31654.7,754,1234,1027,689,102,78,86,26685,31381,40617,0,0,0
112000,2231,0.6584,23695.7,780,1042,684,505,87,77,72,27834,36102,45647,0,0,0
113000,1642,0.6218,17008.8,848,853,454,335,72,75,76,27841,40951,49724,0,0,0
114000,1029,0.6987,11969.1,966,676,207,146,36,67,48,26529,45094,53160,0,0,0
115000,755,0.6199,8268.3,833,613,113,29,20,65,23,25668,47874,55496,0,0,0
116000,757,0.5535,7848.3,708,619,105,33,13,69,31,24108,48711,56307,0,0,0
117000,1076,0.5297,11414.1,635,654,244,178,21,117,93,22208,47401,55539,0,0,0
118000,1912,0.4890,18054.1,615,964,561,387,57,165,189,20482,44165,53652,0,0,0
119000,2784,0.5054,22023.6,541,1147,948,689,68,151,198,19548,40412,51833,0,0,0
120000,3420,0.5029,29277.3,526,1284,1196,940,111,118,159,19146,34795,48297,0,0,0
121000,4097,0.5243,42438.7,591,1362,1460,1275,106,123,170,18322,27407,41685,0,0,0
122000,4771,0.5209,48535.8,594,1588,1796,1387,151,92,151,18995,23568,37407,0,0,0
123000,5083,0.5188,52433.5,588,1722,1806,1555,160,129,138,19425,21098,33347,0,0,0
124000,5276,0.5483,54780.0,613,1788,1790,1698,147,133,145,20300,20234,31016,0,0,0
125000,5342,0.5474,56708.4,612,1882,1754,1706,155,120,140,20555,19466,28723,0,0,0
126000,5306,0.5443,58322.1,628,1877,1736,1693,149,147,137,20277,19111,28269,0,0,0
127000,5049,0.5316,55057.2,624,1793,1664,1592,130,135,141,21286,20358,29535,0,0,0
128000,4686,0.5559,52511.7,651,1648,1625,1413,112,134,139,22311,21573,30446,0,0,0
129000,4593,0.5428,51350.1,648,1593,1553,1447,84,122,164,22720,22501,31627,0,0,0
130000,3962,0.5734,41074.4,656,1389,1570,1003,100,132,110,24644,26142,37378,0,0,0
131000,3062,0.5457,33568.4,686,1245,1060,757,91,89,99,25818,31155,41542,0,0,0
132000,2348,0.6005,23497.1,749,1067,759,522,73,97,94,27854,36738,46432,0,0,0
133000,1506,0.6082,16688.0,855,831,410,265,55,73,75,27527,40983,50220,0,0,0
134000,1052,0.6169,11820.5,915,733,219,100,24,68,37,26508,45158,53391,0,0,0
135000,764,0.6217,7652.4,790,626,102,36,13,56,28,25238,48328,56144,0,0,0
136000,803,0.5579,7922.7,677,662,105,36,14,66,35,23308,48947,57255,0,0,0
137000,1171,0.5380,11682.8,609,706,292,173,26,110,124,21178,47368,56534,0,0,0
138000,1795,0.5465,18561.2,646,892,507,396,50,138,190,19818,43979,54503,0,0,0
139000,2753,0.5227,23694.4,573,1242,885,626,78,128,198,18610,39975,52334,0,0,0
140000,3589,0.5302,29023.2,527,1246,1307,1036,98,124,164,19572,34463,48896,0,0,0
141000,4334,0.5009,38246.8,523,1429,1639,1266,99,102,148,20114,28099,42907,0,0,0
142000,5005,0.5247,48439.6,543,1640,1909,1456,136,112,129,19205,23494,37289,0,0,0
143000,5021,0.5089,51689.7,589,1543,1899,1579,118,129,155,20372,21170,33432,0,0,0
144000,5236,0.5338,54012.4,583,1664,2040,1532,151,140,137,21292,19902,30839,0,0,0
145000,5309,0.5216,54976.4,588,1840,1874,1595,133,125,130,21423,19288,29385,0,0,0
146000,5111,0.5212,53910.7,609,1800,1793,1518,131,102,130,22007,20272,29533,0,0,0
147000,5214,0.5307,56307.4,588,1824,1665,1725,134,116,151,22385,19669,28383,0,0,0
148000,4780,0.5460,51409.4,641,1629,1692,1459,102,118,163,23685,21015,30372,0,0,0
149000,4409,0.5496,48811.2,643,1581,1584,1244,95,108,132,25155,22908,31291,0,0,0
150000,3844,0.5653,44169.3,662,1451,1332,1061,103,110,125,25648,26068,34021,0,0,0
151000,3103,0.5794,35409.9,697,1208,1098,797,100,86,114,27485,30821,38751,0,0,0
152000,2284,0.5841,25836.8,754,1060,700,524,79,81,87,28412,36496,43588,0,0,0
153000,1511,0.6009,15687.6,873,799,442,270,55,85,64,29401,41877,49145,0,0,0
154000,1024,0.6494,10770.4,899,683,211,130,38,79,67,28147,45660,52625,0,0,0
155000,731,0.6224,8603.8,850,603,110,18,19,65,17,25620,48276,55292,0,0,0
156000,723,0.5740,8546.8,759,570,115,38,16,60,37,23665,48805,56227,0,0,0
157000,1075,0.5423,12895.7,691,655,231,189,27,90,107,21630,46853,55262,0,0,0
158000,1678,0.4970,19976.3,674,793,555,330,42,148,161,20332,43125,52864,0,0,0
159000,2470,0.5016,23520.7,631,1020,867,583,67,122,198,21284,38794,50319,0,0,0
160000,3761,0.4951,31051.8,525,1349,1435,977,110,130,186,20721,33207,46554,0,0,0
161000,4357,0.5171,39741.5,532,1516,1491,1350,131,144,157,20722,28097,41143,0,0,0
162000,4804,0.5258,48356.9,562,1557,1748,1499,138,133,149,20725,23374,35446,0,0,0
163000,5014,0.5501,52408.2,596,1626,1847,1541,125,111,125,21554,21424,31846,0,0,0
164000,5051,0.5476,55892.0,642,1708,1761,1582,144,109,110,20375,20059,28692,0,0,0
165000,5323,0.5281,57444.1,616,1988,1798,1537,134,96,133,20495,19661,27695,0,0,0
166000,5279,0.5511,59274.5,631,1775,1820,1684,135,116,157,20393,18545,27448,0,0,0
167000,4894,0.5676,56964.0,680,1650,1707,1537,140,113,125,21495,18986,28651,0,0,0
168000,4897,0.5514,55677.1,649,1755,1664,1478,103,112,113,21698,19673,29245,0,0,0
169000,4206,0.5616,48282.5,673,1569,1477,1160,111,124,111,23731,22844,32504,0,0,0
170000,3829,0.5808,40788.4,658,1409,1334,1086,102,114,124,26959,26078,35194,0,0,0
171000,3018,0.5580,34675.8,692,1225,1042,751,90,83,100,27896,30224,38516,0,0,0
172000,2282,0.5995,23297.2,763,1065,663,554,80,82,115,29576,36225,44425,0,0,0
173000,1465,0.6287,14943.0,820,793,394,278,69,72,99,30904,41005,48873,0,0,0
174000,1094,0.6499,10302.8,785,773,190,131,39,70,79,28813,45161,52675,0,0,0
175000,711,0.6498,6903.4,811,578,113,20,20,66,19,26867,48291,55677,0,0,0
176000,733,0.5744,7561.9,693,586,115,32,11,54,32,24255,48721,56253,0,0,0
177000,1238,0.5380,12516.4,588,795,262,181,17,94,112,21613,47000,55219,0,0,0
178000,1853,0.5057,17356.9,583,924,566,363,54,149,159,21020,44072,53749,0,0,0
179000,2747,0.5289,21464.6,549,1164,888,695,100,162,207,20217,40935,51922,0,0,0
180000,3589,0.5447,28635.3,537,1345,1245,999,133,115,165,19754,35241,48237,0,0,0
181000,4518,0.5328,39615.0,548,1539,1734,1245,145,142,180,19018,28701,42548,0,0,0
182000,4785,0.5254,45427.8,588,1700,1721,1364,131,131,142,19873,24721,37673,0,0,0
183000,5045,0.5554,50311.4,615,1800,1800,1445,144,139,126,20059,22121,35176,0,0,0
184000,5326,0.5449,54038.6,610,1710,1902,1714,105,155,141,19988,19923,32323,0,0,0
185000,5505,0.5326,58056.1,614,1812,1976,1717,127,115,121,19796,18799,29541,0,0,0
186000,5351,0.5377,57925.5,623,1745,1929,1677,144,132,120,20813,18672,29265,0,0,0
187000,5259,0.5419,55721.0,621,1804,1928,1527,143,135,117,21862,19662,29434,0,0,0
188000,4642,0.5528,51913.0,664,1614,1693,1335,99,115,112,22783,20785,30957,0,0,0
189000,4501,0.5483,49034.1,629,1676,1451,1374,121,99,127,23020,23163,32853,0,0,0
190000,3857,0.5748,40525.2,675,1417,1391,1049,123,98,112,26148,26366,36734,0,0,0
191000,3155,0.5664,32692.4,679,1246,1111,798,95,93,113,27419,30430,41309,0,0,0
192000,2391,0.5889,24951.5,748,1099,758,534,99,73,105,28867,35213,45321,0,0,0
193000,1639,0.6217,16182.0,851,912,402,325,77,84,112,29163,40876,49858,0,0,0
194000,1003,0.6451,9691.3,919,663,212,128,49,73,64,28299,45481,53404,0,0,0
195000,687,0.6638,7145.5,827,559,106,22,14,59,19,26357,48026,55526,0,0,0
196000,710,0.6085,7887.5,772,545,134,31,10,90,29,24519,48591,56039,0,0,0
197000,1030,0.5447,12265.3,694,618,252,160,24,110,96,21887,47122,55288,0,0,0
198000,1765,0.5275,17529.9,612,961,474,330,44,148,173,20477,44537,53711,0,0,0
199000,2668,0.5180,22983.5,561,1147,900,621,74,133,154,19592,40484,50786,0,0,0
200000,3283,0.5126,31255.7,564,1257,1108,918,92,102,146,19225,34633,46413,0,0,0
