step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
52000,1623,0.6722,17428.8,711,814,468,341,57,76,87,33645,39255,42732,0,0,0
53000,1182,0.7360,13809.2,1021,583,350,249,32,77,78,35188,41167,43980,0,0,0
54000,853,0.7444,10562.7,1224,486,211,156,22,82,67,36008,43271,45865,0,0,0
55000,598,0.6940,8147.0,1001,460,109,29,9,55,23,36803,44499,47277,0,0,0
56000,492,0.6626,6375.4,822,402,56,34,10,38,28,36878,44849,47969,0,0,0
57000,819,0.5397,12721.6,655,515,177,127,28,93,99,33611,42855,46926,0,0,0
58000,1248,0.5168,19801.2,673,676,296,276,48,129,165,30601,39677,44965,0,0,0
59000,1683,0.5258,23751.8,620,799,506,378,89,105,144,29782,36203,42138,0,0,0
60000,1927,0.5672,33967.2,717,744,702,481,68,88,103,27429,30820,37014,0,0,0
61000,2425,0.5447,48517.4,754,964,803,658,78,74,117,22119,25012,30834,0,0,0
62000,2788,0.5635,52522.1,760,1145,899,744,98,85,111,19712,23138,28360,0,0,0
63000,2964,0.5506,59259.3,805,1107,1057,800,82,81,101,17146,20402,26334,0,0,0
64000,3121,0.5412,63411.0,809,1234,1078,809,80,112,97,15202,18735,24163,0,0,0
65000,3279,0.5511,62141.0,742,1259,1064,956,83,109,74,16814,19920,23443,0,0,0
66000,3171,0.5557,63459.8,820,1179,1079,913,87,92,80,16501,20291,22856,0,0,0
67000,2890,0.5478,59993.9,817,1026,1074,790,103,78,99,17314,20555,24142,0,0,0
68000,2916,0.5374,59236.1,766,1129,1068,719,92,89,98,19550,20060,24400,0,0,0
69000,2770,0.5560,59793.3,817,1125,982,663,75,107,104,19848,21176,25577,0,0,0
70000,2389,0.5647,51245.8,847,939,864,586,77,82,104,22289,24189,28976,0,0,0
71000,2070,0.6029,37836.0,839,869,708,493,98,96,114,29431,29032,33649,0,0,0
72000,1618,0.6329,20044.1,770,735,519,364,105,88,119,35487,36744,38467,0,0,0
73000,982,0.7709,9008.8,981,476,314,192,52,77,78,39772,41374,42307,0,0,0
74000,782,0.8107,6595.2,1194,432,231,119,33,71,58,39851,43184,44285,0,0,0
75000,531,0.8267,5141.8,1334,373,125,33,22,59,20,39918,43860,45077,0,0,0
76000,400,0.7200,3820.4,1132,309,73,18,9,43,15,40396,44190,45343,0,0,0
77000,465,0.6796,5247.9,856,352,77,36,11,46,32,39235,43272,44865,0,0,0
78000,904,0.5487,12708.4,602,499,242,163,27,67,94,35559,40548,43632,0,0,0
79000,1443,0.5225,20205.0,559,704,442,297,68,84,115,32746,36755,40352,0,0,0
80000,1816,0.5154,27865.8,611,749,621,446,70,87,102,30945,32126,35769,0,0,0
81000,2140,0.5383,31911.7,660,798,785,557,82,99,92,30035,29388,30891,0,0,0
82000,2338,0.4991,37151.8,675,789,934,615,71,96,92,27193,26639,28941,0,0,0
83000,2586,0.5429,45501.4,726,932,983,671,86,89,84,22800,23025,27134,0,0,0
84000,2706,0.5351,50658.5,796,958,1045,703,95,68,99,20125,20762,24093,0,0,0
85000,3174,0.5391,55565.4,770,1199,1162,813,108,72,102,18540,20136,21761,0,0,0
86000,3125,0.5523,59990.3,837,1223,1110,792,105,86,90,17968,19041,21455,0,0,0
87000,3298,0.5412,58066.4,823,1225,1260,813,109,99,84,17737,19452,22049,0,0,0
88000,3093,0.5380,50459.7,780,1166,1073,854,97,100,97,22730,23832,23321,0,0,0
89000,2955,0.5523,44984.6,747,1079,1037,839,101,83,109,26456,26176,25761,0,0,0
90000,2713,0.5805,42096.8,774,1010,944,759,79,76,114,27131,28579,28576,0,0,0
91000,2364,0.6003,34089.2,778,1032,747,585,80,96,83,29676,32721,33310,0,0,0
92000,1792,0.6618,20586.6,793,860,553,379,79,89,98,34695,38400,38781,0,0,0
93000,1232,0.7037,14214.0,938,658,350,224,54,85,76,36650,41653,42151,0,0,0
94000,851,0.7180,10784.0,1148,528,207,116,44,65,46,37132,43529,44475,0,0,0
95000,661,0.6278,7833.6,1007,542,83,36,32,38,27,37778,44555,46032,0,0,0
96000,599,0.6494,7153.6,864,483,80,36,20,53,35,37697,44670,46790,0,0,0
97000,908,0.6278,11517.4,721,610,189,109,32,74,81,35558,42786,45868,0,0,0
98000,1394,0.5065,17078.2,668,743,406,245,44,120,134,33227,39986,43994,0,0,0
99000,1966,0.5041,23066.0,597,919,592,455,101,114,178,30914,36671,40797,0,0,0
100000,2577,0.5305,28409.6,571,1148,828,601,122,93,131,29928,33065,37538,0,0,0
