step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
67000,8644,3408,31128,55072,46369,23792,152,20308,1487,7,207917,2842063,22830.521,7998.285,0.2903,4225.292,0.050,0.841,0.055,0.055,0.487,0.380,947,0.1069,0.7135,0.131,16.2,31.6,62.1,29.65,0.76,9.54,1.49,17.86,6.55,1.233,0.267,0.017,0.017,9.110,0.459,0.0031,173,621,1263,12694,517,19,0.562,4386,570,762,7312,656,986,7002,9.50,23.34,8132,13.9863,67294,3728,80819,678.5,-0.0,1029219,14.960,2630837.750,1.73e-14,0.00000,9.25,19108,21.547,1.472,19.719,0.356,21.548,2962,2650,3032,0.3769,0.990,1.058,1.874,1.233,0.983,1.451,7690.909,5580.089,12642.543,7615.028,6798.242,1870.739,405.773,1496.481,0.497,0.542,0.426,0.551,0.252,0.368,2707,8346,0.4146,1.0000,0.9996,0.0793,1.0000,1.0000,0.8011,1.3503,1.1593,0.0324,0.0187,0.0210,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,701,1.0000,0.9738,0.9269,0.9981,0.0379,0.0394,0.1004,0.1181,0.0927,0.4782,0.4487,0.4263,5.5637,5.4966,6.2289,0.0542
68000,7607,2893,30212,50723,42235,20318,193,20334,1351,10,185299,2744968,21285.409,7047.111,0.2882,3709.509,0.053,0.841,0.050,0.056,0.483,0.384,720,0.1192,0.7223,0.133,17.1,30.5,57.1,29.03,0.92,8.93,1.34,17.84,6.47,1.223,0.259,0.021,0.022,8.861,0.456,0.0032,170,627,1248,12407,486,19,0.542,3858,289,919,6399,597,1028,5982,11.86,26.79,8209,12.7098,67184,3584,80821,748.9,-0.0,1030672,14.913,2630837.750,3.72e-15,0.00003,20.48,18361,21.710,1.520,19.824,0.366,21.711,2229,2477,2901,0.3894,0.983,1.050,1.768,1.223,0.984,1.426,7280.477,5433.551,11311.237,7212.495,6471.186,1612.253,346.689,1378.661,0.491,0.534,0.427,0.513,0.229,0.353,2612,9036,0.3205,1.0000,0.9999,0.0753,0.9999,1.0000,0.7390,1.3489,1.1558,0.0521,0.0205,0.0160,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,518,0.9997,0.9720,0.9333,0.9985,0.0363,0.0343,0.1001,0.1173,0.0938,0.4522,0.4507,0.4323,5.3858,5.5084,6.2448,0.0552
69000,8677,3379,28751,55769,47720,26749,269,18019,1252,9,173052,2591354,22034.942,7428.796,0.2925,4265.089,0.056,0.828,0.045,0.070,0.487,0.383,610,0.0957,0.7188,0.135,18.0,32.0,63.5,31.08,0.80,9.51,1.65,19.12,6.59,1.230,0.256,0.021,0.023,9.415,0.446,0.0030,171,611,1132,11635,459,22,0.595,4435,22,751,7904,748,1223,6706,8.25,22.95,8112,14.0975,67202,3734,81318,800.6,-0.0,1030151,13.648,2630837.750,2.23e-14,0.00001,23.82,20103,20.746,1.509,18.800,0.437,20.747,3210,2501,2966,0.4045,0.966,1.033,1.793,1.218,0.986,1.451,6969.004,5303.951,13094.237,6888.398,6317.396,1559.489,360.826,1243.392,0.519,0.528,0.425,0.618,0.223,0.380,2667,7902,0.3959,0.9998,0.9997,0.0846,1.0000,1.0000,0.7229,1.3728,1.1116,0.0346,0.0127,0.0225,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,499,0.9997,0.9835,0.9088,0.9985,0.0380,0.0387,0.1049,0.1169,0.0941,0.4768,0.4518,0.4218,5.4535,5.5254,6.3830,0.0539
70000,8361,3235,29871,52901,44349,22834,196,19977,1324,4,180085,2891257,21920.650,7562.289,0.2957,4234.150,0.051,0.836,0.052,0.061,0.506,0.369,650,0.1021,0.7158,0.146,17.0,32.0,59.0,29.95,0.67,9.47,1.45,18.37,6.60,1.210,0.265,0.022,0.023,9.091,0.428,0.0031,181,626,1148,11986,333,22,0.627,4223,62,1209,7090,370,1413,6578,9.01,23.89,8393,13.6313,67171,3844,81269,738.1,-0.0,1031566,14.937,2630837.750,3.77e-14,0.00005,7.77,18687,21.134,1.472,19.314,0.348,21.159,2968,2516,2877,0.3906,0.985,1.034,1.625,1.237,0.985,1.380,7265.650,5433.474,12396.715,7193.270,6564.815,1671.109,347.565,1309.466,0.536,0.546,0.444,0.532,0.251,0.415,2726,8347,0.4334,0.9999,0.9998,0.0722,0.9998,1.0000,0.8243,1.3689,1.1086,0.0293,0.0141,0.0192,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,535,0.9997,0.9812,0.9045,0.9980,0.0372,0.0333,0.1046,0.1174,0.0984,0.4634,0.4517,0.4340,5.6571,5.5157,6.0398,0.0548
71000,9030,3485,30483,53566,45167,22887,196,19951,1366,9,182337,3034221,22745.227,7338.050,0.3003,3916.319,0.048,0.841,0.054,0.056,0.511,0.362,592,0.0998,0.7164,0.150,16.4,32.0,59.8,29.67,0.74,8.72,1.56,18.64,6.53,1.230,0.250,0.022,0.025,9.072,0.454,0.0030,173,637,1222,11987,396,22,0.588,4645,67,1213,7750,628,1578,6824,9.50,23.78,9826,15.4224,67306,3641,80935,902.6,-0.0,1030843,15.464,2630837.750,1.82e-14,0.00012,33.11,18731,22.456,1.542,20.480,0.433,22.457,3367,2543,3120,0.3643,0.990,1.061,1.652,1.264,0.987,1.391,7721.049,5638.611,12240.989,7639.560,6780.997,1615.328,429.742,1376.662,0.547,0.551,0.442,0.552,0.223,0.367,2593,7853,0.3855,0.9998,0.9996,0.0737,1.0000,1.0000,0.8126,1.3655,1.1345,0.0349,0.0163,0.0167,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,635,0.9998,0.9791,0.9152,0.9983,0.0360,0.0373,0.1035,0.1169,0.0960,0.4496,0.4497,0.4279,5.6322,5.5099,6.2024,0.0541
72000,9044,3471,34017,60700,51412,26523,160,21357,1434,10,203949,3039038,24760.702,8491.252,0.2844,4866.472,0.051,0.837,0.052,0.061,0.495,0.373,875,0.1077,0.7118,0.154,18.4,32.0,56.6,30.51,0.83,8.91,1.08,19.69,6.58,1.177,0.259,0.023,0.024,8.993,0.484,0.0031,164,610,1242,12492,457,21,0.636,4303,235,865,7944,771,1170,7103,9.84,24.74,8984,14.8550,67411,3337,80250,811.7,0.0,1033481,16.172,2630837.750,4.78e-15,0.00005,16.62,21316,22.641,1.431,20.856,0.354,22.641,3107,2831,3106,0.4286,0.963,1.017,1.609,1.172,0.985,1.358,8001.288,5577.801,15080.436,7920.344,6626.393,1761.803,435.512,1427.465,0.536,0.535,0.421,0.561,0.217,0.342,2418,10597,0.3487,0.9997,1.0000,0.0651,1.0000,1.0000,0.7560,1.3336,1.1606,0.0358,0.0215,0.0197,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,605,0.9998,0.9678,0.9184,0.9989,0.0364,0.0361,0.1055,0.1167,0.0969,0.4666,0.4521,0.4351,5.5556,5.4962,6.0245,0.0527
73000,7955,3215,29409,50365,42090,20771,185,19588,1257,8,167549,2765154,21280.182,6934.326,0.2850,3950.203,0.052,0.839,0.055,0.054,0.496,0.373,584,0.1102,0.7177,0.140,18.3,31.8,53.5,29.01,0.70,8.93,1.08,18.29,6.48,1.201,0.265,0.027,0.025,8.957,0.477,0.0031,175,626,1172,11275,433,19,0.651,3886,137,1218,6600,637,789,6529,9.75,24.64,9954,14.2595,67393,3737,80491,525.5,-0.0,1034470,14.766,2630837.750,1.49e-14,0.00005,18.56,18207,19.370,1.442,17.625,0.304,19.371,2279,2634,3042,0.4132,0.985,1.028,1.672,1.238,0.987,1.359,7469.997,5170.233,11757.510,7390.729,6082.147,1431.895,396.465,1155.763,0.525,0.546,0.419,0.542,0.216,0.320,2578,9060,0.4514,0.9995,1.0000,0.0676,1.0000,1.0000,0.8311,1.3311,1.1263,0.0352,0.0155,0.0214,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,585,0.9997,0.9705,0.9013,0.9987,0.0354,0.0362,0.1000,0.1176,0.0971,0.4628,0.4493,0.4295,5.6555,5.4988,6.0315,0.0535
74000,9432,3375,32018,58660,49191,26456,186,20296,1414,6,197707,2893448,23551.401,7340.519,0.2774,3913.338,0.050,0.843,0.051,0.056,0.495,0.374,669,0.0964,0.7167,0.139,18.0,32.0,58.9,31.35,0.94,8.65,1.32,20.45,6.61,1.192,0.248,0.018,0.019,8.877,0.441,0.0031,168,602,1193,12296,388,19,0.680,4414,161,1780,7491,687,1425,7320,8.84,23.86,9374,14.6947,67453,3839,81435,1020.2,-0.0,1033521,15.068,2630837.750,6.73e-15,0.00003,35.96,21118,21.571,1.467,19.624,0.480,21.572,3268,2857,3307,0.4511,0.926,1.014,1.674,1.159,0.989,1.400,7910.905,5675.998,12861.904,7838.248,6764.586,1524.498,393.697,1508.986,0.515,0.557,0.416,0.586,0.233,0.356,2469,8179,0.3280,0.9998,0.9998,0.0715,1.0000,1.0000,0.7021,1.3702,1.1519,0.0443,0.0126,0.0221,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,646,1.0000,0.9779,0.9090,0.9989,0.0368,0.0307,0.0965,0.1170,0.0958,0.4681,0.4496,0.4242,5.2330,5.5000,6.2072,0.0526
75000,8920,3328,33212,60614,51047,27203,199,21734,1536,14,205336,3121723,24270.432,8555.660,0.2842,4908.398,0.048,0.831,0.050,0.071,0.507,0.368,680,0.1024,0.7148,0.142,15.5,30.0,49.7,27.08,0.75,8.44,0.77,17.11,6.43,1.217,0.261,0.020,0.020,8.661,0.489,0.0031,171,608,1275,13254,387,20,0.651,4283,43,1571,7306,290,935,7695,9.50,23.49,6301,9.9355,67353,3564,80781,468.7,-0.0,1040002,16.095,2630837.750,3.89e-15,0.00016,12.11,22304,22.408,1.446,20.547,0.414,22.408,2034,3245,3641,0.4391,0.985,1.016,1.824,1.249,0.990,1.402,8679.659,5893.080,13350.046,8605.719,7223.065,1425.996,449.902,1771.364,0.493,0.586,0.429,0.584,0.258,0.373,2395,9722,0.4923,0.9998,0.9999,0.0805,1.0000,1.0000,0.8918,1.3688,1.1409,0.0539,0.0150,0.0211,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,718,0.9996,0.9744,0.9101,0.9979,0.0367,0.0308,0.0996,0.1173,0.0977,0.4351,0.4500,0.4157,5.7762,5.5204,6.2353,0.0541
76000,10008,3399,29113,50422,42149,21105,204,20062,1361,5,166516,2886444,20923.890,6264.933,0.2866,3282.679,0.054,0.844,0.046,0.057,0.504,0.370,575,0.0858,0.7280,0.123,16.0,31.0,52.5,28.84,0.74,8.73,0.90,18.46,6.45,1.198,0.259,0.024,0.027,8.494,0.434,0.0031,180,654,1208,11510,473,18,0.620,4894,75,1687,8246,586,1655,7767,8.75,23.00,7040,11.3809,67335,3969,80595,619.5,-0.0,1039816,14.850,2630837.750,1.95e-15,0.00005,31.62,18534,19.590,1.438,17.616,0.536,19.590,3178,3198,3632,0.4411,0.958,1.014,1.753,1.182,0.988,1.396,8168.341,5617.665,9426.048,8096.293,6684.228,1039.207,406.360,1536.687,0.494,0.573,0.437,0.562,0.238,0.350,2650,5873,0.4657,0.9999,0.9999,0.0875,1.0000,1.0000,0.8069,1.3416,1.1532,0.0307,0.0237,0.0214,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,724,0.9996,0.9752,0.9011,0.9987,0.0382,0.0332,0.0992,0.1171,0.0981,0.4332,0.4502,0.4182,5.5879,5.5121,6.2525,0.0522
77000,8184,3468,29544,54069,45436,24335,190,22713,1533,7,190090,3149419,22240.033,7467.152,0.2864,4064.885,0.054,0.831,0.054,0.061,0.511,0.365,1047,0.1108,0.7191,0.133,17.9,31.8,53.9,28.80,0.93,8.82,0.93,18.11,6.48,1.219,0.261,0.024,0.028,9.241,0.490,0.0033,191,638,1421,12444,545,19,0.610,4065,133,1411,6640,438,975,6771,9.25,24.34,6332,10.9545,67377,3719,79539,674.0,-0.0,1043094,16.779,2630837.750,2.57e-14,0.00011,20.50,18712,21.333,1.443,19.560,0.330,21.333,2229,2865,3090,0.4252,0.964,1.026,1.792,1.256,0.984,1.410,8178.390,5657.193,11339.349,8108.317,6857.253,1398.375,413.369,1590.523,0.515,0.577,0.442,0.608,0.235,0.357,2816,6396,0.4694,0.9996,1.0000,0.0771,1.0000,1.0000,0.7796,1.3463,1.1594,0.0612,0.0139,0.0217,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,719,0.9995,0.9697,0.9175,0.9983,0.0350,0.0339,0.0983,0.1169,0.0980,0.4509,0.4525,0.4151,5.6821,5.5207,6.2733,0.0561
78000,8284,3291,28396,44315,36004,15746,173,20483,1188,11,166585,2743360,20086.784,5725.027,0.2859,2747.852,0.046,0.846,0.050,0.057,0.485,0.381,576,0.1104,0.7206,0.138,17.4,31.5,57.4,28.67,0.68,9.22,0.98,17.79,6.51,1.235,0.262,0.025,0.028,8.596,0.455,0.0032,183,666,1329,11856,600,22,0.597,4223,247,1040,6997,559,1076,6649,10.50,25.60,8688,13.2070,67280,3475,78716,668.6,-0.0,1042398,15.169,2630837.750,6.20e-15,0.00000,11.73,15779,18.741,1.441,16.958,0.342,18.742,2803,2575,2906,0.3945,0.992,1.032,1.734,1.272,0.988,1.418,7654.379,5436.004,8822.540,7587.627,6424.470,1213.675,412.365,1351.135,0.490,0.540,0.422,0.470,0.211,0.330,2680,6006,0.4008,0.9998,0.9997,0.0865,0.9999,1.0000,0.8302,1.3931,1.1565,0.0330,0.0122,0.0222,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,608,0.9998,0.9839,0.9151,0.9981,0.0391,0.0343,0.0979,0.1170,0.0963,0.4492,0.4507,0.4165,5.6949,5.5125,6.2724,0.0517
79000,7771,3045,27860,47072,39599,19021,191,19108,976,4,145815,2441938,20881.174,6103.093,0.2760,3587.402,0.049,0.818,0.053,0.080,0.471,0.394,556,0.1080,0.7067,0.143,19.4,31.4,56.6,29.88,0.74,9.37,0.65,19.12,6.57,1.197,0.262,0.022,0.025,8.761,0.473,0.0032,182,630,1164,10379,546,25,0.607,3712,575,871,6325,397,721,6653,10.09,26.15,9996,14.6263,67276,3415,78750,602.6,-0.0,1042354,14.636,2630837.750,4.60e-15,0.00002,31.48,16093,17.721,1.390,16.088,0.243,17.722,2401,2520,2850,0.4110,0.991,1.023,1.688,1.225,0.990,1.356,6894.182,5138.267,11671.183,6827.168,5970.225,1150.470,339.655,1025.566,0.501,0.519,0.401,0.537,0.208,0.303,2683,7850,0.4463,0.9999,0.9999,0.0717,1.0000,1.0000,0.7730,1.3938,1.1578,0.0340,0.0172,0.0200,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,435,0.9999,0.9875,0.9231,0.9988,0.0378,0.0314,0.0976,0.1173,0.0984,0.4656,0.4505,0.4293,5.5716,5.5102,6.0818,0.0512
80000,7775,2905,28885,58881,51359,29782,214,18706,1069,1,157511,2493523,21637.220,7576.109,0.2856,4764.630,0.052,0.816,0.059,0.073,0.485,0.384,541,0.1036,0.7097,0.149,17.7,31.4,56.7,30.00,0.91,8.98,1.58,18.53,6.59,1.200,0.252,0.026,0.029,8.801,0.433,0.0032,172,618,1173,10951,361,25,0.590,3983,449,773,6553,768,1018,5989,10.08,26.52,8620,13.9095,67163,3499,79400,867.7,-0.0,1043453,14.041,2630837.750,2.80e-14,0.00111,7.81,19946,17.782,1.359,16.138,0.285,17.805,2965,2258,2552,0.4221,0.957,1.024,1.709,1.200,0.987,1.388,6523.586,4745.727,14341.936,6467.132,5592.781,1410.937,305.748,1094.795,0.529,0.525,0.408,0.633,0.232,0.345,2708,8676,0.4359,1.0000,0.9999,0.0610,1.0000,1.0000,0.7668,1.3824,1.1584,0.0439,0.0178,0.0189,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,429,0.9998,0.9835,0.9305,0.9990,0.0338,0.0319,0.0972,0.1173,0.0967,0.4518,0.4490,0.4301,5.5521,5.5324,6.0593,0.0515
81000,8160,3291,27839,53142,45703,25133,170,18432,873,5,148396,2426126,21825.843,6899.370,0.2727,4370.266,0.043,0.810,0.068,0.079,0.472,0.392,484,0.1030,0.7070,0.165,19.2,32.0,61.5,32.77,0.88,8.81,1.15,21.93,6.73,1.176,0.248,0.042,0.045,9.549,0.471,0.0031,173,621,1140,10898,338,26,0.656,4092,45,987,7128,671,1476,6013,10.00,25.61,7046,12.5112,67099,3540,79236,648.9,-0.0,1045890,14.359,2630837.750,1.98e-14,0.00003,22.95,17798,18.923,1.475,17.137,0.310,18.924,3156,2385,2619,0.4600,0.949,1.012,1.690,1.173,0.988,1.351,6709.059,5009.809,13823.568,6653.568,5718.973,1304.335,399.934,824.834,0.527,0.510,0.385,0.618,0.195,0.278,2549,7744,0.4094,0.9999,0.9999,0.0645,1.0000,1.0000,0.6837,1.3447,1.1692,0.0331,0.0234,0.0164,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,400,1.0000,0.9753,0.9195,0.9989,0.0361,0.0332,0.1015,0.1169,0.0974,0.4484,0.4484,0.4396,5.2903,5.5031,5.9357,0.0545
82000,7816,3166,24511,41444,34086,16755,178,18117,829,9,155753,2434319,19926.446,5319.673,0.2682,2709.129,0.039,0.836,0.062,0.064,0.477,0.389,466,0.1045,0.7127,0.157,17.9,30.0,56.6,30.08,1.00,9.07,1.15,18.87,6.62,1.191,0.252,0.047,0.050,9.561,0.487,0.0031,191,696,1165,11167,431,26,0.623,3907,12,897,6907,357,1113,6346,10.11,26.94,8220,12.7476,67206,3247,78683,783.1,-0.0,1046522,14.282,2630837.750,1.75e-14,0.00006,22.90,13324,15.824,1.367,14.210,0.247,15.824,2452,2534,2830,0.4333,0.983,1.016,1.719,1.209,0.987,1.358,7157.178,4968.703,9698.457,7089.318,5847.801,1209.223,520.223,881.098,0.497,0.526,0.406,0.562,0.226,0.312,2597,5507,0.4408,0.9999,0.9998,0.0759,1.0000,1.0000,0.7603,1.3346,1.1654,0.0403,0.0317,0.0243,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,393,0.9994,0.9683,0.9226,0.9981,0.0350,0.0280,0.0974,0.1168,0.0960,0.4509,0.4487,0.4348,5.4154,5.5129,6.0187,0.0576
83000,8825,3534,30164,55215,46839,24865,186,20128,999,10,161317,2719818,22604.925,7453.317,0.2868,4561.455,0.055,0.825,0.059,0.062,0.481,0.391,621,0.0979,0.7128,0.146,17.1,30.0,57.5,28.54,1.05,8.31,1.31,17.87,6.51,1.231,0.243,0.062,0.070,8.874,0.460,0.0031,181,618,1328,12992,494,26,0.609,4584,112,1429,7284,575,1341,6909,9.25,24.63,7529,13.3418,67231,3591,77595,565.8,-0.0,1048898,15.554,2630837.750,2.81e-14,0.00002,9.34,19083,18.212,1.360,16.525,0.327,18.212,3274,2603,2948,0.3763,0.995,1.033,1.733,1.315,0.990,1.351,6980.141,5292.575,14053.583,6922.298,6190.499,1365.522,494.057,1032.282,0.540,0.513,0.398,0.590,0.200,0.313,2465,7462,0.4294,0.9999,0.9996,0.0596,1.0000,1.0000,0.8120,1.3632,1.1949,0.0419,0.0413,0.0242,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,556,1.0000,0.9729,0.9325,0.9989,0.0321,0.0296,0.0975,0.1176,0.0955,0.4324,0.4492,0.4381,5.6294,5.5245,5.9696,0.0529
84000,8702,3690,29655,52291,44548,22455,181,20146,1027,10,156680,2724732,21880.443,6977.636,0.3032,4008.705,0.045,0.814,0.070,0.071,0.475,0.397,405,0.1002,0.7145,0.169,17.4,30.3,55.8,28.40,1.28,7.93,1.02,18.17,6.47,1.213,0.239,0.072,0.081,9.593,0.479,0.0030,180,655,1330,12984,547,24,0.637,4563,336,1254,7112,376,952,7374,7.96,23.78,7728,12.8366,67370,3740,76436,514.0,-0.0,1051040,15.243,2630837.750,1.24e-14,0.00001,36.11,17973,17.696,1.366,16.001,0.328,17.696,2634,2793,3275,0.3895,0.991,1.045,1.711,1.274,0.988,1.355,7173.825,5710.985,12084.872,7116.140,6688.136,1233.770,627.319,1107.842,0.533,0.509,0.390,0.575,0.206,0.302,2426,8001,0.4112,0.9996,0.9998,0.0626,0.9999,1.0000,0.7928,1.3103,1.1674,0.0534,0.0570,0.0234,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,594,0.9996,0.9598,0.9152,0.9991,0.0349,0.0355,0.1005,0.1171,0.0946,0.4318,0.4517,0.4486,5.6740,5.5185,5.8913,0.0574
85000,8747,3533,31119,52788,44929,21448,221,20293,1078,11,158444,2826053,22215.270,7241.191,0.3178,4093.790,0.045,0.819,0.067,0.069,0.483,0.390,548,0.1001,0.7254,0.142,16.9,30.0,54.5,28.05,1.22,7.86,1.03,17.94,6.50,1.210,0.238,0.080,0.091,9.065,0.472,0.0030,167,639,1366,15099,560,26,0.636,4484,203,1237,7307,471,907,7369,9.25,24.87,8813,14.0520,67380,3475,76211,889.9,-0.0,1050917,15.196,2630837.750,9.20e-15,0.00026,16.98,17964,17.397,1.370,15.700,0.327,17.397,2525,2974,3248,0.4036,0.996,1.032,1.695,1.296,0.989,1.346,7784.682,5798.554,11569.321,7718.951,7020.788,883.058,858.782,1405.561,0.501,0.522,0.429,0.532,0.221,0.350,2238,9029,0.3869,0.9999,0.9998,0.0774,1.0000,0.9999,0.7900,1.3372,1.1604,0.0499,0.0539,0.0248,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,663,0.9995,0.9703,0.9135,0.9980,0.0327,0.0305,0.1000,0.1174,0.0958,0.4380,0.4505,0.4420,5.6023,5.5351,5.8206,0.0580
86000,10839,3739,30700,55233,46549,24339,194,19232,1428,12,183687,2826798,21594.821,7379.300,0.3289,3603.159,0.049,0.820,0.063,0.068,0.493,0.384,570,0.0762,0.7269,0.161,15.6,31.4,56.2,27.98,1.22,7.82,1.10,17.83,6.42,1.253,0.227,0.070,0.079,8.333,0.415,0.0029,172,662,1240,14575,492,25,0.574,5466,290,2061,8488,1053,1457,8329,7.94,21.69,9881,14.5980,67297,3831,77664,1109.2,-0.0,1048638,14.063,2630837.750,3.19e-15,0.00021,21.43,19836,16.763,1.327,14.904,0.531,16.763,3887,3181,3771,0.3901,0.977,1.052,1.746,1.322,0.986,1.409,7642.202,5616.058,10809.927,7576.973,6811.080,1245.903,880.456,1649.781,0.505,0.541,0.430,0.577,0.236,0.359,2369,7194,0.3698,0.9996,0.9998,0.0734,1.0000,1.0000,0.7991,1.2903,1.1276,0.0406,0.0634,0.0295,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,742,0.9999,0.9502,0.8879,0.9982,0.0317,0.0286,0.0929,0.1171,0.0936,0.4282,0.4514,0.4335,5.7431,5.5221,5.9879,0.0521
87000,8363,3817,33088,66352,58171,32995,269,22449,1453,16,194462,3198008,24664.656,9992.838,0.3265,6024.491,0.055,0.808,0.068,0.070,0.505,0.377,435,0.1045,0.7131,0.187,16.0,29.7,53.8,26.78,1.31,8.19,0.88,16.40,6.39,1.254,0.245,0.087,0.096,9.575,0.489,0.0031,174,615,1390,15287,476,25,0.613,4398,68,1424,6871,272,1163,6928,8.49,22.39,6048,10.5145,67334,3821,77388,484.8,-0.0,1055274,16.549,2630837.750,3.36e-15,0.00000,34.08,24365,20.045,1.315,18.392,0.338,20.045,2227,2813,3323,0.4046,0.987,1.032,1.779,1.316,0.986,1.440,7956.916,5773.625,15520.545,7913.681,7254.921,1273.751,914.720,1779.876,0.529,0.540,0.453,0.628,0.261,0.398,2456,10667,0.4873,1.0000,0.9999,0.0639,0.9999,1.0000,0.8363,1.3006,1.1619,0.0548,0.0623,0.0289,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,979,1.0000,0.9697,0.9120,0.9989,0.0333,0.0290,0.0976,0.1170,0.0952,0.4197,0.4506,0.4277,5.7367,5.5101,6.1165,0.0597
88000,9805,3930,29105,48551,40650,19276,170,20431,1286,11,178211,3061243,20715.698,6773.828,0.3302,3095.480,0.049,0.841,0.053,0.057,0.503,0.379,736,0.0868,0.7320,0.162,15.7,30.0,54.9,26.51,1.27,8.14,0.95,16.15,6.35,1.277,0.241,0.084,0.096,9.040,0.456,0.0030,185,702,1330,14033,433,25,0.601,5182,50,1735,8020,256,1178,8371,8.02,21.73,7698,11.3814,67250,4025,76905,551.4,-0.0,1054795,14.885,2630837.750,5.66e-15,0.00018,10.34,17287,16.713,1.350,14.934,0.429,16.713,2728,3191,3886,0.3870,0.991,1.039,1.824,1.408,0.984,1.427,8139.849,6239.535,8128.581,8079.390,7603.207,1172.202,925.451,1580.695,0.492,0.545,0.462,0.529,0.243,0.387,2427,5145,0.5093,0.9997,1.0000,0.0838,1.0000,0.9999,0.8525,1.2717,1.1210,0.0450,0.0704,0.0290,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,790,0.9998,0.9526,0.9018,0.9987,0.0293,0.0296,0.0928,0.1174,0.0947,0.4097,0.4539,0.4270,5.8169,5.4886,6.0742,0.0566
89000,9355,4175,31485,55495,46471,23818,192,22769,1620,9,213538,3286352,22341.534,8301.184,0.3362,3814.405,0.056,0.824,0.060,0.060,0.501,0.380,666,0.0986,0.7229,0.168,15.3,30.0,60.8,26.89,1.47,8.93,0.96,15.53,6.39,1.304,0.249,0.100,0.111,9.147,0.482,0.0030,187,679,1382,16602,541,28,0.563,5197,134,1427,7794,498,1140,7717,8.25,21.57,9758,14.2658,67258,3971,76692,610.7,-0.0,1053724,16.418,2630837.750,5.66e-15,0.00015,32.05,20138,17.976,1.301,16.241,0.433,17.976,2663,2920,3772,0.3676,1.000,1.065,1.900,1.443,0.987,1.452,7949.348,6368.556,10359.694,7893.144,7903.101,1493.619,1058.292,1934.868,0.536,0.534,0.447,0.566,0.236,0.400,2442,6526,0.4243,0.9999,0.9999,0.0703,0.9999,1.0000,0.7793,1.2893,1.1493,0.0586,0.0722,0.0336,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,1011,0.9999,0.9664,0.9048,0.9989,0.0319,0.0320,0.0879,0.1167,0.0937,0.4033,0.4534,0.4242,5.8896,5.5218,6.1379,0.0560
