step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
68000,4596,1738,27308,50505,43065,22767,430,17931,933,11,96519,1322280,16416.487,5037.766,0.2762,3371.575,0.033,0.660,0.237,0.070,0.372,0.372,1072,0.2704,0.8525,0.167,10.1,17.0,43.7,23.93,0.25,8.61,0.43,14.64,8.11,0.962,0.422,0.010,0.013,8.248,0.501,0.0035,115,433,1280,3278,301,14,0.550,1974,141,482,3973,497,632,3467,12.59,70.30,3517,7.7358,67224,1922,63750,364.2,-0.0,1049639,11.267,2631075.518,8.85e-16,0.00000,20.48,12334,13.371,1.440,11.880,0.051,13.372,1503,1921,1172,0.7056,0.778,0.832,1.203,0.874,0.840,1.274,5867.957,2417.510,11157.400,5842.440,2788.220,740.871,482.415,442.904,0.498,0.330,0.295,0.587,0.168,0.119,2186,9110,0.5068,0.9999,1.0000,0.0464,1.0000,1.0000,0.7507,1.0429,1.2437,0.0159,0.0041,0.0099,0.0000,0.3545,0.9508,0.0615,0.6783,0.9521,0.00263,747,0.9993,0.9604,0.9430,0.9992,0.0354,0.0447,0.0876,0.0875,0.0956,0.4252,0.4562,0.5981,5.3299,5.3725,5.1091,0.0940
69000,4451,1653,20979,34187,27733,12862,346,14863,644,22,69319,1013424,12969.864,3194.966,0.2850,1960.337,0.030,0.660,0.249,0.061,0.343,0.375,739,0.2574,0.8681,0.160,9.4,17.1,50.8,25.75,0.29,8.64,0.41,16.42,8.07,0.956,0.417,0.011,0.011,8.590,0.484,0.0035,126,479,1187,2773,303,14,0.531,2004,19,478,3954,206,647,3598,13.31,72.93,3282,6.8175,67256,2077,63257,253.6,-0.0,1051529,9.329,2631075.518,1.27e-14,0.00006,23.82,7587,10.754,1.467,9.237,0.050,10.754,1210,2120,1121,0.7185,0.778,0.865,1.187,0.866,0.848,1.257,5530.198,2057.508,7112.785,5503.667,2313.748,345.954,612.166,276.510,0.473,0.316,0.262,0.545,0.137,0.087,2365,5147,0.4927,1.0000,1.0000,0.0523,1.0000,1.0000,0.6536,1.0407,1.1707,0.0152,0.0074,0.0102,0.0000,0.4988,0.9177,0.2122,0.7499,0.9592,0.00260,448,0.9996,0.9458,0.9281,0.9994,0.0355,0.0418,0.0871,0.0884,0.0954,0.4211,0.4610,0.5870,5.2631,5.3866,5.1669,0.0959
70000,5631,2000,22966,40342,33279,16920,456,16585,803,24,76554,1206385,14478.185,3491.525,0.3132,1992.830,0.034,0.668,0.229,0.069,0.355,0.376,831,0.2214,0.8724,0.176,9.5,17.1,55.1,27.26,0.36,7.86,0.79,18.25,8.09,0.962,0.386,0.012,0.013,8.657,0.465,0.0034,133,477,1222,3361,308,13,0.625,2418,37,955,4639,417,1204,4010,11.50,65.08,3156,7.7169,67235,1992,62630,432.7,-0.0,1052276,10.265,2631075.518,1.36e-14,0.00002,7.77,9386,11.474,1.460,9.936,0.078,11.492,2156,2127,1348,0.7150,0.778,0.899,1.207,0.867,0.867,1.263,6056.558,2485.778,7613.010,6025.677,2832.328,303.473,784.539,410.682,0.491,0.312,0.308,0.617,0.124,0.135,2230,3803,0.4036,1.0000,1.0000,0.0541,1.0000,1.0000,0.6778,1.0557,1.1997,0.0166,0.0068,0.0133,0.0000,0.0000,0.8614,0.0908,0.6505,0.9409,0.00259,571,0.9995,0.9499,0.9300,0.9993,0.0338,0.0419,0.0867,0.0893,0.0931,0.4304,0.4792,0.5830,5.2336,5.4473,4.9966,0.0898
71000,6097,1944,24472,36747,28996,11861,414,17933,1001,32,94994,1287650,14107.867,3369.915,0.2965,1609.603,0.032,0.664,0.232,0.072,0.358,0.375,893,0.2141,0.8741,0.171,9.5,17.1,46.4,24.37,0.32,9.03,0.44,14.58,8.06,0.960,0.418,0.014,0.015,8.004,0.445,0.0035,132,499,1325,4265,322,12,0.508,2674,76,728,5293,603,1076,4418,11.85,68.26,4021,7.9214,67382,2080,61689,533.9,-0.0,1053128,10.965,2631075.518,2.48e-14,0.00001,33.11,8405,12.343,1.446,10.797,0.100,12.344,2215,2351,1531,0.7212,0.778,0.886,1.187,0.844,0.879,1.253,6190.213,2731.851,6501.104,6160.027,3056.338,430.888,881.003,448.421,0.487,0.320,0.304,0.500,0.119,0.100,2099,4558,0.3812,1.0000,1.0000,0.0583,1.0000,1.0000,0.7495,1.0636,1.2143,0.0117,0.0191,0.0072,0.0000,0.7810,0.9584,0.1060,0.6708,0.9450,0.00259,482,1.0000,0.9484,0.9427,0.9994,0.0325,0.0443,0.0846,0.0902,0.0940,0.4149,0.4966,0.5944,5.2258,5.4620,5.1177,0.0904
72000,5388,2116,26024,40361,32534,13932,405,19024,1118,10,96100,1349602,15295.553,4156.491,0.3163,2256.802,0.040,0.650,0.232,0.077,0.360,0.377,1084,0.2492,0.8659,0.219,9.3,17.1,43.8,23.81,0.26,8.97,0.58,14.00,7.92,0.983,0.409,0.016,0.017,8.451,0.497,0.0035,131,474,1293,4706,353,11,0.378,2554,122,687,4579,475,671,4242,12.31,66.91,3906,7.9454,67498,2083,60624,306.1,-0.0,1055433,11.771,2631075.518,5.66e-15,0.00012,16.62,10764,13.719,1.455,12.174,0.090,13.721,1702,2235,1451,0.6758,0.778,0.983,1.249,0.889,0.893,1.234,6300.731,2791.417,8125.033,6267.114,3160.208,475.840,921.067,502.782,0.502,0.327,0.292,0.517,0.111,0.126,2001,6117,0.4921,0.9999,1.0000,0.0489,1.0000,1.0000,0.7224,1.1762,1.2545,0.0089,0.0137,0.0106,0.0000,0.0000,0.8708,0.2621,0.6418,0.9529,0.00257,464,1.0000,0.9715,0.9517,0.9996,0.0306,0.0415,0.0870,0.0936,0.0959,0.4458,0.5382,0.6002,5.2399,5.5244,5.1728,0.0939
73000,6540,2088,24904,38749,30863,13472,373,17183,1077,17,99205,1280491,15173.124,3919.411,0.3121,1984.589,0.043,0.658,0.213,0.086,0.354,0.391,1158,0.1911,0.8687,0.196,8.9,17.1,49.5,24.64,0.38,8.27,0.30,15.68,7.93,1.013,0.356,0.012,0.013,7.809,0.444,0.0033,134,508,1325,5880,390,12,0.301,3276,261,852,5427,677,1255,4608,11.79,64.90,4578,9.2735,67486,2164,60443,545.0,-0.0,1055155,10.674,2631075.518,7.79e-15,0.00020,18.56,12801,13.169,1.440,11.546,0.183,13.170,2687,2382,1471,0.6321,0.778,0.999,1.368,0.982,0.899,1.252,6310.182,2603.955,7949.369,6277.742,2930.602,650.053,816.517,468.251,0.477,0.325,0.303,0.529,0.109,0.116,2032,5229,0.3700,0.9999,1.0000,0.0569,1.0000,1.0000,0.7723,1.1605,1.2265,0.0189,0.0098,0.0139,0.0000,0.2810,0.9234,0.0654,0.6275,0.9666,0.00262,246,0.9999,0.9697,0.9569,0.9996,0.0317,0.0394,0.0902,0.0941,0.0982,0.5008,0.5515,0.6083,5.4873,5.5062,5.2099,0.0827
74000,5589,2042,24380,35945,28123,11260,305,17724,1119,9,107920,1349023,14398.025,4279.357,0.3116,2177.888,0.044,0.666,0.194,0.095,0.364,0.394,1346,0.2154,0.8629,0.205,9.3,17.1,47.7,23.08,0.33,8.85,0.48,13.42,7.83,1.006,0.395,0.013,0.015,8.226,0.464,0.0034,139,498,1213,6128,334,11,0.340,2646,231,1201,4157,339,503,4747,11.70,61.64,5630,8.2534,67549,2269,60433,263.3,-0.0,1056201,10.980,2631075.518,7.61e-15,0.00018,35.96,11513,13.458,1.465,11.879,0.114,13.458,1539,2450,1600,0.6470,0.778,1.000,1.307,0.928,0.904,1.237,6550.513,2902.007,6821.623,6522.522,3231.768,831.351,833.637,436.480,0.481,0.346,0.305,0.505,0.112,0.139,2143,6273,0.4750,1.0000,1.0000,0.0634,1.0000,1.0000,0.7891,1.1107,1.1872,0.0221,0.0095,0.0096,0.0000,0.7848,0.9663,0.1735,0.6720,0.9909,0.00263,206,0.9994,0.9537,0.9415,0.9993,0.0274,0.0447,0.0890,0.0948,0.0971,0.4729,0.5614,0.6057,5.2819,5.4902,5.1133,0.0894
75000,6454,2300,29571,48715,39806,18706,438,18853,1156,14,113955,1512396,17351.980,5233.297,0.3101,3024.520,0.056,0.653,0.200,0.092,0.378,0.387,1205,0.1951,0.8564,0.228,9.9,18.0,52.2,25.42,0.38,9.18,0.69,15.16,7.73,1.020,0.377,0.018,0.020,8.455,0.498,0.0032,123,454,1351,6628,431,9,0.314,3125,24,1179,5251,471,1116,4867,11.10,58.56,4608,8.5707,67452,2241,60785,448.5,-0.0,1057239,11.686,2631075.518,9.56e-15,0.00001,12.11,14637,15.178,1.456,13.573,0.149,15.179,1950,2736,1768,0.6322,0.778,1.000,1.345,0.953,0.909,1.265,7153.340,3185.378,9501.556,7130.856,3744.089,712.744,944.615,551.419,0.487,0.363,0.325,0.554,0.123,0.230,2013,8176,0.4604,1.0000,1.0000,0.0722,1.0000,1.0000,0.6970,1.1782,1.2177,0.0246,0.0047,0.0095,0.0000,0.0000,0.8633,0.1112,0.6515,0.9903,0.00267,507,0.9997,0.9725,0.9550,0.9987,0.0304,0.0407,0.0918,0.0967,0.0967,0.4832,0.5806,0.6115,5.4227,5.5085,5.0794,0.0864
76000,6956,2165,24453,36695,28955,11953,289,18335,919,20,94149,1440119,15528.112,3686.636,0.3065,1882.824,0.047,0.676,0.182,0.095,0.371,0.396,789,0.1739,0.8595,0.190,9.3,17.5,49.5,25.16,0.27,8.90,0.36,15.63,7.76,1.000,0.378,0.012,0.015,7.909,0.450,0.0033,145,552,1476,5269,504,9,0.441,3118,24,1160,5772,391,1148,5417,11.34,59.61,5541,8.5643,67436,2534,60920,249.5,-0.0,1057333,11.731,2631075.518,5.31e-16,0.00010,31.62,10567,13.370,1.451,11.778,0.141,13.371,1977,2960,2019,0.6678,0.778,0.998,1.342,0.884,0.901,1.258,6939.952,3316.809,6732.974,6901.364,3776.596,444.695,807.067,552.050,0.485,0.369,0.306,0.546,0.116,0.140,1977,4337,0.5066,1.0000,0.9998,0.0783,1.0000,1.0000,0.6866,1.1477,1.2292,0.0139,0.0064,0.0098,0.0000,0.7248,0.9646,0.0661,0.6583,0.9758,0.00270,340,0.9996,0.9748,0.9540,0.9985,0.0298,0.0437,0.0868,0.0955,0.0976,0.4512,0.5837,0.6170,5.1955,5.4039,5.0081,0.0835
77000,6638,2232,28098,50175,42081,21525,552,20630,991,17,97696,1536420,17429.258,4382.173,0.3073,2505.567,0.051,0.658,0.197,0.094,0.373,0.396,1051,0.1909,0.8581,0.180,10.1,18.1,53.0,27.87,0.41,8.63,0.64,18.19,7.83,0.993,0.352,0.020,0.024,8.672,0.461,0.0035,135,493,1475,6900,430,13,0.420,3092,170,1329,5139,317,1326,4995,10.64,56.37,5879,10.5017,67477,2052,61131,706.1,-0.0,1056593,12.682,2631075.518,7.61e-15,0.00034,20.50,13479,14.632,1.443,13.052,0.138,14.633,2473,2531,1634,0.6856,0.778,0.982,1.304,0.904,0.901,1.270,6997.009,3288.002,9217.729,6957.158,3759.939,503.230,764.157,609.219,0.520,0.344,0.322,0.625,0.124,0.154,1845,6583,0.3887,0.9999,1.0000,0.0727,1.0000,1.0000,0.6764,1.1713,1.2276,0.0172,0.0063,0.0184,0.0000,0.2304,0.8852,0.3148,0.6553,0.9568,0.00266,195,1.0000,0.9722,0.9559,0.9994,0.0295,0.0433,0.0896,0.0949,0.0954,0.4547,0.5732,0.6113,5.1820,5.4198,4.9984,0.0826
78000,6562,2347,28870,56169,48324,26783,516,19525,948,14,92265,1594781,18307.963,5547.954,0.2943,3850.632,0.049,0.653,0.203,0.095,0.398,0.380,878,0.1816,0.8404,0.201,10.1,17.1,52.2,27.89,0.44,9.16,0.93,17.36,7.93,0.964,0.374,0.014,0.017,8.972,0.502,0.0034,133,481,1511,5333,445,12,0.526,2948,351,833,5378,874,1032,4656,9.72,52.36,3376,9.0819,67385,1976,60830,411.3,-0.0,1060661,12.589,2631075.518,1.42e-15,0.00000,11.73,14406,15.406,1.445,13.836,0.125,15.406,2608,2436,1518,0.7056,0.778,0.941,1.207,0.878,0.888,1.232,6315.477,2774.311,12767.294,6287.666,3103.635,588.450,706.464,402.407,0.563,0.348,0.314,0.642,0.109,0.099,1859,8258,0.3896,1.0000,1.0000,0.0479,1.0000,1.0000,0.6788,1.1430,1.2150,0.0197,0.0097,0.0113,0.0000,0.0000,0.9232,0.1237,0.6302,0.9463,0.00266,201,0.9999,0.9682,0.9440,0.9998,0.0318,0.0468,0.0885,0.0934,0.0987,0.4601,0.5394,0.6166,5.3418,5.4465,5.1265,0.0844
79000,5185,1876,21711,30366,23124,8376,279,17264,720,19,71781,1152906,13245.358,2877.100,0.3119,1477.799,0.045,0.660,0.206,0.090,0.340,0.407,781,0.2240,0.8623,0.201,9.6,16.8,47.1,23.43,0.30,8.60,0.66,13.87,7.90,0.987,0.400,0.012,0.014,8.415,0.486,0.0035,145,533,1258,4279,407,11,0.506,2287,458,534,4193,419,597,4169,13.46,68.72,4865,8.3473,67388,1986,60309,340.0,-0.0,1061771,11.122,2631075.518,2.05e-14,0.00013,31.48,8278,12.330,1.443,10.811,0.076,12.331,1596,2233,1356,0.6700,0.778,0.990,1.239,0.915,0.879,1.249,5793.215,2551.562,6140.265,5763.063,2819.828,425.657,547.399,426.246,0.482,0.316,0.261,0.453,0.093,0.075,1967,4822,0.4645,0.9999,1.0000,0.0592,1.0000,1.0000,0.7770,1.1433,1.2262,0.0190,0.0057,0.0124,0.0000,0.7376,0.9454,0.2239,0.7287,0.9517,0.00263,263,0.9997,0.9731,0.9526,0.9993,0.0303,0.0422,0.0883,0.0923,0.0977,0.4691,0.5220,0.6090,5.2173,5.4635,5.0791,0.0915
80000,6043,2073,26812,45660,37716,18474,374,17017,1171,12,114805,1425024,16439.228,4888.275,0.2855,2839.802,0.045,0.683,0.190,0.081,0.376,0.386,1641,0.1986,0.8550,0.181,9.9,17.1,53.4,27.66,0.36,9.33,0.61,17.37,7.89,0.983,0.386,0.019,0.022,8.467,0.470,0.0033,126,457,1351,5489,421,12,0.359,2867,179,712,5152,493,1268,4282,11.15,61.85,3667,9.3330,67280,1971,60439,562.5,-0.0,1062989,10.763,2631075.518,8.50e-15,0.00000,7.81,13573,13.942,1.445,12.375,0.123,13.960,2444,2198,1401,0.6733,0.778,0.968,1.243,0.915,0.886,1.254,5739.906,2637.560,10625.007,5712.685,2941.338,909.426,717.464,421.583,0.542,0.329,0.271,0.553,0.117,0.114,1947,7513,0.3831,1.0000,1.0000,0.0478,1.0000,1.0000,0.6836,1.1372,1.2325,0.0146,0.0077,0.0151,0.0000,0.0000,0.7030,0.1614,0.6810,0.9517,0.00264,241,1.0000,0.9640,0.9598,0.9994,0.0296,0.0390,0.0904,0.0928,0.0970,0.4784,0.5245,0.6148,5.2812,5.4711,5.1032,0.0845
81000,6161,2081,24495,34939,27037,10053,391,16523,1085,25,106709,1324848,14078.436,3811.968,0.2936,1854.044,0.042,0.690,0.192,0.076,0.362,0.391,1248,0.1961,0.8585,0.163,9.0,17.0,48.3,23.60,0.33,8.86,0.50,13.91,7.91,1.015,0.393,0.018,0.019,8.101,0.471,0.0033,127,492,1353,5526,469,13,0.358,2931,18,731,5412,368,930,4863,11.88,63.34,4425,8.3105,67220,1975,60270,453.0,-0.0,1063728,10.430,2631075.518,1.81e-14,0.00003,22.95,10695,12.868,1.436,11.305,0.127,12.869,2114,2513,1534,0.6556,0.778,0.995,1.357,0.985,0.893,1.257,5908.229,2669.188,7090.443,5882.015,2960.022,777.273,761.966,418.685,0.504,0.329,0.290,0.451,0.107,0.063,1941,6564,0.4678,0.9998,1.0000,0.0600,1.0000,1.0000,0.7949,1.1875,1.2115,0.0176,0.0105,0.0109,0.0000,0.5047,0.9536,0.0308,0.6833,0.9505,0.00264,180,1.0000,0.9836,0.9450,0.9989,0.0293,0.0360,0.0902,0.0933,0.0982,0.4995,0.5450,0.6203,5.1274,5.5024,5.1773,0.0876
82000,6148,1986,25871,40919,33017,14601,447,16920,1572,16,131545,1408903,15222.221,4982.693,0.3022,2498.008,0.035,0.693,0.180,0.092,0.370,0.388,1320,0.1984,0.8480,0.187,9.4,18.0,57.0,26.18,0.47,8.93,0.65,16.13,7.83,1.037,0.366,0.019,0.021,8.098,0.440,0.0033,125,492,1255,7399,463,13,0.291,3047,14,823,5311,282,1059,4807,12.89,64.28,4980,9.6228,67334,2260,60104,504.4,-0.0,1064094,10.669,2631075.518,1.42e-14,0.00033,22.90,12659,14.856,1.562,13.141,0.153,14.856,2177,2411,1560,0.5955,0.778,1.000,1.368,1.021,0.910,1.255,5753.928,2715.982,9008.806,5722.234,2989.188,1111.149,918.497,455.040,0.526,0.321,0.298,0.525,0.099,0.064,2023,7236,0.5379,1.0000,1.0000,0.0584,1.0000,0.9999,0.7228,1.1941,1.2013,0.0220,0.0143,0.0118,0.0000,0.4377,0.9119,0.2415,0.7055,0.9460,0.00260,140,0.9997,0.9751,0.9420,0.9987,0.0262,0.0401,0.0889,0.0940,0.0979,0.4892,0.5632,0.6106,5.0855,5.4526,5.1278,0.0824
83000,6149,2497,27509,45769,36927,17836,424,19825,1449,10,154066,1745366,17529.835,5287.532,0.2830,2562.204,0.040,0.707,0.170,0.083,0.393,0.383,1575,0.2125,0.8307,0.163,9.9,18.9,58.8,27.17,0.60,9.60,0.78,16.19,7.68,1.064,0.362,0.026,0.031,9.113,0.507,0.0033,142,496,1259,9382,332,11,0.276,3163,30,556,5563,517,1151,4481,10.93,55.78,4487,9.9932,67371,2280,59695,449.8,-0.0,1065541,12.637,2631075.518,5.49e-15,0.00002,9.34,13059,15.921,1.477,14.301,0.143,15.922,2395,2140,1614,0.5586,0.778,1.000,1.440,1.057,0.919,1.268,6383.771,3048.945,10312.764,6352.354,3426.921,1306.470,849.525,569.333,0.527,0.345,0.322,0.563,0.110,0.102,1950,5955,0.4199,1.0000,0.9999,0.0471,1.0000,1.0000,0.7097,1.2048,1.2147,0.0299,0.0100,0.0143,0.0000,0.0000,0.8820,0.1174,0.6289,0.9434,0.00262,269,0.9999,0.9770,0.9442,0.9992,0.0266,0.0336,0.0904,0.0953,0.0977,0.5036,0.5821,0.6116,5.2412,5.4460,4.9921,0.0864
84000,6699,2273,27602,39691,30954,11719,370,18909,1374,13,126213,1648264,15907.288,4766.152,0.3057,2355.000,0.047,0.711,0.161,0.082,0.383,0.400,1071,0.1829,0.8456,0.151,10.2,18.5,49.5,24.91,0.42,8.15,0.76,15.58,7.46,1.049,0.338,0.017,0.018,8.002,0.445,0.0033,139,521,1398,8343,406,11,0.307,3219,375,1129,5195,435,972,5292,12.30,58.81,6447,11.0125,67516,2293,59551,380.9,0.0,1064938,11.798,2631075.518,1.12e-14,0.00001,36.11,13351,15.682,1.492,14.016,0.173,15.683,2397,2561,1741,0.5796,0.778,1.000,1.399,1.042,0.917,1.253,6412.436,3119.174,8351.169,6389.296,3521.824,1014.626,856.487,540.038,0.514,0.340,0.313,0.443,0.120,0.152,2018,6566,0.4107,0.9999,0.9997,0.0560,1.0000,1.0000,0.8086,1.1620,1.1726,0.0236,0.0061,0.0162,0.0000,0.8251,0.9596,0.1561,0.6491,0.9561,0.00261,190,0.9995,0.9671,0.9353,0.9989,0.0294,0.0351,0.0903,0.0953,0.0979,0.5506,0.5902,0.6176,5.0660,5.3818,4.9602,0.0805
85000,6544,2321,32250,54094,44848,21410,434,20512,1505,12,144895,1854103,19422.554,6291.266,0.2892,3672.698,0.049,0.701,0.160,0.089,0.401,0.391,1039,0.1911,0.8325,0.149,10.9,20.0,57.4,27.35,0.45,7.85,0.70,18.35,7.65,1.058,0.319,0.016,0.019,8.518,0.439,0.0033,132,457,1387,8648,472,11,0.297,3071,128,936,5480,724,1092,4728,11.01,54.24,4553,10.8411,67539,2262,59524,839.3,0.0,1066591,12.648,2631075.518,1.06e-15,0.00016,16.98,17220,17.202,1.467,15.563,0.172,17.202,2748,2299,1497,0.5721,0.778,1.000,1.396,1.049,0.930,1.269,6546.875,3118.794,12972.661,6536.520,3586.071,1171.573,849.852,597.142,0.545,0.358,0.314,0.540,0.114,0.162,1815,10158,0.3057,1.0000,1.0000,0.0476,1.0000,1.0000,0.7065,1.2562,1.2117,0.0216,0.0093,0.0085,0.0000,0.0000,0.8909,0.2093,0.6596,0.9726,0.00266,218,0.9998,0.9876,0.9441,0.9994,0.0263,0.0369,0.0954,0.0965,0.0972,0.5176,0.6095,0.6216,5.3731,5.3492,4.9449,0.0770
86000,6372,2395,25475,35702,27572,9894,333,18319,1114,12,109977,1616521,15363.128,4027.425,0.3069,1918.006,0.050,0.706,0.159,0.085,0.393,0.398,741,0.1764,0.8421,0.163,9.9,18.0,51.1,24.04,0.52,8.50,0.96,14.07,7.60,1.095,0.349,0.022,0.024,8.498,0.480,0.0033,141,516,1211,7205,425,12,0.335,3148,213,950,5209,672,688,5012,11.10,52.92,5784,8.9233,67457,2378,59747,342.7,-0.0,1067394,11.422,2631075.518,4.78e-15,0.00009,21.43,11030,15.123,1.533,13.406,0.185,15.125,2132,2553,1687,0.5518,0.778,1.000,1.594,1.142,0.927,1.288,6937.659,3247.599,6650.803,6916.156,3714.174,728.281,785.957,595.182,0.494,0.391,0.322,0.440,0.143,0.152,1922,6040,0.5442,1.0000,1.0000,0.0749,1.0000,1.0000,0.8493,1.1347,1.1715,0.0242,0.0199,0.0187,0.0000,0.5138,0.9324,0.0159,0.6377,0.9901,0.00269,162,0.9996,0.9619,0.9343,0.9990,0.0286,0.0368,0.0915,0.0959,0.0973,0.5511,0.6022,0.6239,4.8875,5.3974,5.0141,0.0846
87000,6112,2312,26108,40152,31887,13672,372,19115,1278,12,122623,1694186,16546.357,4806.250,0.3184,2366.131,0.052,0.708,0.153,0.086,0.389,0.401,1056,0.1958,0.8284,0.167,9.9,17.1,51.3,23.47,0.36,8.67,0.73,13.71,7.67,1.092,0.359,0.016,0.019,8.648,0.473,0.0033,150,550,1317,7815,399,12,0.340,3013,26,1120,4966,398,1008,4706,12.04,55.82,5498,9.0116,67494,2232,59898,339.2,-0.0,1068403,12.368,2631075.518,4.07e-15,0.00009,34.08,12271,16.002,1.501,14.362,0.139,16.003,2054,2514,1544,0.5893,0.778,1.000,1.619,1.142,0.918,1.311,6800.369,3029.585,8661.009,6775.020,3476.459,1086.479,836.202,517.439,0.507,0.366,0.310,0.520,0.114,0.193,1868,5680,0.4290,0.9998,0.9997,0.0629,1.0000,1.0000,0.8285,1.2001,1.1855,0.0223,0.0078,0.0130,0.0000,0.7446,0.9541,0.1881,0.6793,0.9948,0.00271,283,0.9997,0.9739,0.9327,0.9986,0.0285,0.0392,0.0899,0.0966,0.0969,0.5173,0.5974,0.6221,4.9707,5.4221,5.0866,0.0858
88000,6767,2622,26229,40329,32245,13769,331,19006,999,10,108630,1654449,17229.033,4736.751,0.3265,2520.278,0.052,0.705,0.155,0.088,0.385,0.408,919,0.1730,0.8389,0.163,9.6,18.3,60.7,26.62,0.45,7.45,1.08,17.64,7.63,1.100,0.311,0.022,0.027,8.998,0.501,0.0033,145,524,1364,8031,455,11,0.329,3310,51,1258,5458,637,1069,5061,10.74,49.91,5210,9.7258,67410,2121,60253,598.8,-0.0,1068472,11.826,2631075.518,1.13e-14,0.00005,10.34,13787,16.255,1.498,14.545,0.212,16.255,2460,2515,1792,0.5459,0.778,1.000,1.591,1.132,0.928,1.296,6950.636,3173.901,9116.450,6924.158,3708.702,897.147,744.265,575.061,0.499,0.369,0.313,0.511,0.127,0.324,1763,5404,0.3912,1.0000,1.0000,0.0644,1.0000,1.0000,0.7045,1.2429,1.1840,0.0210,0.0093,0.0148,0.0000,0.0000,0.8437,0.1407,0.6475,0.9690,0.00273,155,1.0000,0.9762,0.9416,0.9990,0.0260,0.0424,0.0971,0.0975,0.0962,0.5797,0.6109,0.6105,5.0457,5.4359,5.0917,0.0842
89000,6523,2249,26411,41907,33748,15099,397,18095,966,16,102178,1546514,16427.751,4824.566,0.3268,2737.475,0.048,0.695,0.161,0.096,0.378,0.407,721,0.1778,0.8385,0.161,10.3,17.4,60.0,28.30,0.72,8.36,1.14,18.07,7.79,1.065,0.337,0.015,0.018,8.760,0.444,0.0032,139,527,1393,6120,511,10,0.321,3209,181,1241,5101,304,1126,5093,11.52,57.87,5598,10.6363,67423,2317,60516,609.4,-0.0,1068909,11.470,2631075.518,1.40e-14,0.00003,32.05,14163,15.789,1.472,14.125,0.192,15.789,2500,2448,1575,0.5964,0.778,1.000,1.588,1.080,0.909,1.285,6210.910,2769.810,9882.699,6194.503,3088.024,1024.865,614.846,447.380,0.514,0.333,0.317,0.538,0.079,0.082,2011,7368,0.3578,1.0000,1.0000,0.0578,1.0000,1.0000,0.6437,1.2274,1.2126,0.0366,0.0055,0.0154,0.0000,0.7488,0.9614,0.1184,0.6574,0.9552,0.00272,210,1.0000,0.9770,0.9535,0.9991,0.0266,0.0417,0.0918,0.0954,0.0984,0.5491,0.5833,0.6293,5.6473,5.4273,5.1365,0.0811
90000,6312,2300,24960,37042,29334,11723,359,17851,998,12,108433,1444853,16271.051,4349.660,0.3238,2155.133,0.043,0.697,0.171,0.089,0.367,0.406,897,0.1881,0.8279,0.173,10.6,19.0,63.4,28.41,0.55,8.47,1.79,17.59,7.85,1.101,0.337,0.020,0.022,9.116,0.438,0.0033,144,530,1320,5964,452,9,0.294,3023,312,837,5163,586,1165,4561,10.89,53.84,6786,12.1986,67409,2089,61027,653.2,-0.0,1067923,11.275,2631075.518,3.72e-15,0.00004,15.85,11572,15.748,1.491,14.033,0.224,15.772,2730,2269,1313,0.5501,0.778,1.000,1.657,1.168,0.890,1.327,5956.593,2622.711,9565.632,5934.820,2925.732,1070.248,615.586,508.692,0.499,0.326,0.294,0.483,0.085,0.102,2198,6149,0.3740,1.0000,1.0000,0.0587,1.0000,1.0000,0.7024,1.1438,1.2297,0.0247,0.0114,0.0097,0.0000,0.1410,0.8427,0.2900,0.6625,0.9472,0.00268,161,0.9998,0.9730,0.9603,0.9990,0.0270,0.0387,0.0938,0.0925,0.0962,0.5402,0.5368,0.6161,4.8985,5.4690,5.1353,0.0802
