step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
44000,6456,2775,26392,44878,37432,18237,249,17299,1499,2,193911,1942579,19906.328,7096.387,0.2704,3819.890,0.039,0.757,0.142,0.063,0.422,0.395,804,0.1606,0.7212,0.134,11.7,31.6,56.0,30.86,0.45,11.03,1.26,18.13,6.76,1.188,0.318,0.026,0.029,9.595,0.488,0.0030,163,624,1374,12420,368,10,0.665,3448,257,666,5533,465,641,5350,10.85,41.54,6901,11.1001,67180,2666,87273,546.6,-0.0,995825,13.675,2630837.750,7.26e-15,0.00013,6.88,14740,17.650,1.436,16.086,0.129,17.651,1965,2182,2309,0.4165,1.000,1.037,1.547,1.209,0.989,1.359,7590.962,4149.818,11063.601,7494.161,5168.455,1293.271,624.150,1359.077,0.469,0.453,0.356,0.543,0.223,0.256,2194,7818,0.4566,1.0000,0.9995,0.0885,0.9999,0.9999,0.7963,0.9734,1.1370,0.0273,0.0051,0.0117,0.0000,0.0000,0.8035,0.1463,0.6613,0.9447,0.00255,1490,0.9994,0.7329,0.8937,0.9980,0.0658,0.0561,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0693
45000,7176,2783,26995,44094,36939,16893,206,14887,1385,3,195316,1723767,19956.262,6499.210,0.2459,3497.788,0.040,0.774,0.127,0.059,0.409,0.401,802,0.1378,0.7118,0.128,16.0,32.0,61.2,32.75,0.56,10.54,1.02,20.65,6.84,1.152,0.300,0.032,0.034,9.123,0.419,0.0029,144,579,1409,9535,427,10,0.709,3706,26,951,6199,590,1410,5176,11.05,40.72,5610,11.3409,67129,2974,86946,883.8,-0.0,997754,12.121,2630837.750,3.01e-15,0.00061,27.80,14688,16.231,1.423,14.656,0.152,16.232,2721,2251,2204,0.4231,0.987,1.037,1.482,1.174,0.990,1.292,6928.352,3763.305,12124.295,6838.693,4491.062,1540.640,469.908,990.874,0.448,0.442,0.337,0.496,0.197,0.193,2371,8846,0.4055,1.0000,0.9991,0.0885,1.0000,1.0000,0.7141,1.0021,1.1193,0.0296,0.0036,0.0111,0.0000,0.6890,0.9547,0.0691,0.7077,0.9563,0.00253,1154,0.9986,0.7952,0.8929,0.9972,0.0650,0.0586,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0619
46000,6369,2852,22943,35640,29053,12520,177,15048,1157,7,158775,1801538,18024.723,5275.840,0.2619,2676.585,0.040,0.776,0.123,0.061,0.429,0.387,620,0.1502,0.7095,0.131,17.0,33.3,54.0,31.59,0.46,11.45,1.18,18.50,6.75,1.171,0.316,0.031,0.035,9.913,0.480,0.0030,166,644,1442,9111,403,9,0.661,3310,35,840,5494,369,743,5257,10.25,39.77,6867,10.7643,67188,2692,85648,421.9,-0.0,999394,12.763,2630837.750,8.14e-15,0.00017,16.52,11770,15.773,1.425,14.232,0.116,15.774,2068,2133,2168,0.4162,1.000,1.043,1.495,1.203,0.993,1.317,7381.585,4123.931,8501.208,7283.975,4916.125,1119.354,498.788,981.114,0.468,0.457,0.369,0.476,0.215,0.222,2120,6516,0.4910,1.0000,1.0000,0.0973,1.0000,1.0000,0.7782,1.0066,1.1570,0.0312,0.0023,0.0089,0.0000,0.1989,0.8646,0.2177,0.7076,0.9489,0.00251,1022,0.9976,0.7866,0.9098,0.9968,0.0593,0.0616,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0670
47000,8405,3244,26744,50640,43114,23635,261,15415,1429,3,205766,2023901,21330.780,7148.259,0.2569,3844.654,0.044,0.764,0.131,0.061,0.454,0.373,823,0.1130,0.7046,0.135,16.7,35.0,58.9,33.73,0.78,10.53,1.14,21.28,6.93,1.154,0.288,0.040,0.048,9.787,0.425,0.0028,163,628,1323,10664,346,9,0.620,4139,36,1016,7353,736,1761,5908,8.87,35.25,6571,13.3759,67221,3132,85249,932.2,-0.0,999687,13.156,2630837.750,8.67e-15,0.00015,12.20,15642,17.381,1.412,15.789,0.180,17.382,3574,2667,2164,0.4499,0.959,1.021,1.499,1.180,0.990,1.312,7437.748,3937.031,13189.856,7355.983,4629.595,1732.208,544.678,1026.720,0.514,0.473,0.368,0.595,0.208,0.238,2413,6946,0.3795,0.9999,1.0000,0.0776,1.0000,1.0000,0.7008,0.9956,1.1692,0.0435,0.0029,0.0084,0.0000,0.0491,0.9221,0.0796,0.6427,0.9419,0.00254,915,0.9994,0.7796,0.9087,0.9979,0.0644,0.0614,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0642
48000,8204,3439,28696,50347,42827,21345,306,17324,1621,5,230156,2308125,22453.243,8056.150,0.2616,4292.584,0.043,0.776,0.114,0.068,0.464,0.372,707,0.1218,0.6924,0.140,18.6,37.0,60.5,35.36,0.69,11.43,1.38,21.86,6.96,1.172,0.298,0.037,0.042,10.326,0.447,0.0029,168,602,1571,10650,456,9,0.822,4182,214,1134,6856,868,1414,5922,8.34,35.37,5040,12.0639,67408,2987,83402,712.0,-0.0,1003921,14.985,2630837.750,7.08e-16,0.00002,35.52,16174,19.498,1.409,17.897,0.192,19.499,3525,2423,2256,0.4365,0.975,1.031,1.530,1.183,0.992,1.349,7672.723,4243.455,14216.745,7579.834,4949.249,2197.423,509.459,1056.684,0.512,0.484,0.382,0.532,0.210,0.236,2336,9082,0.4153,0.9999,1.0000,0.0700,0.9999,1.0000,0.6906,1.0060,1.1326,0.0334,0.0038,0.0091,0.0000,0.8251,0.9503,0.2215,0.6527,0.9517,0.00251,865,0.9993,0.7941,0.9106,0.9983,0.0638,0.0653,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0631
49000,7719,3068,22882,33645,26760,10617,146,16283,1422,10,206490,1998794,18597.034,5666.537,0.2649,2247.930,0.044,0.772,0.117,0.067,0.451,0.375,828,0.1236,0.6883,0.146,17.9,36.0,56.0,32.97,0.72,12.05,1.27,18.92,6.88,1.176,0.317,0.043,0.051,9.909,0.420,0.0030,193,721,1614,9432,513,8,0.663,4116,244,1217,6258,712,1089,5918,10.03,38.87,6359,10.6630,67428,3196,81947,683.8,-0.0,1006023,14.332,2630837.750,1.29e-14,0.00000,12.67,10889,17.503,1.415,15.914,0.175,17.504,2809,2527,2383,0.4020,1.000,1.037,1.535,1.204,0.989,1.339,7799.458,4367.588,8107.973,7709.264,5027.727,1801.288,536.881,1080.437,0.478,0.491,0.379,0.422,0.212,0.229,2384,4860,0.4325,0.9999,0.9998,0.0888,1.0000,0.9999,0.8192,0.9984,1.1263,0.0424,0.0069,0.0120,0.0000,0.0000,0.8238,0.2005,0.6398,0.9637,0.00255,792,0.9995,0.7702,0.8853,0.9971,0.0573,0.0735,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0640
50000,7110,3094,23746,42399,35577,18452,201,16777,1433,12,204944,2156485,20330.266,6901.142,0.2688,3457.484,0.045,0.770,0.122,0.062,0.468,0.366,757,0.1329,0.6860,0.146,19.6,37.2,60.6,35.04,0.55,11.63,1.53,21.34,6.95,1.175,0.302,0.039,0.042,10.615,0.458,0.0030,190,701,1665,9943,539,9,0.730,3668,158,1045,5907,721,973,5416,9.65,36.35,5773,10.2054,67397,2991,81087,601.6,-0.0,1008521,14.691,2630837.750,8.67e-15,0.00000,27.47,13234,18.398,1.420,16.829,0.148,18.418,2545,2346,2219,0.4225,1.000,1.028,1.552,1.209,0.994,1.329,8161.068,4426.631,10412.440,8080.839,5294.471,1691.479,581.488,1170.691,0.490,0.513,0.396,0.580,0.238,0.290,2238,5239,0.4119,1.0000,1.0000,0.0900,1.0000,1.0000,0.7267,1.0189,1.1005,0.0305,0.0028,0.0092,0.0000,0.6512,0.9569,0.0347,0.6482,0.9851,0.00260,894,0.9997,0.7902,0.8812,0.9975,0.0607,0.0686,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0653
51000,7438,3012,22523,34407,27539,11730,154,15236,1436,8,197210,1985434,18388.328,5667.882,0.2710,2328.006,0.042,0.779,0.114,0.064,0.466,0.363,594,0.1206,0.6881,0.144,18.0,37.3,56.0,33.80,0.56,12.38,1.29,19.56,6.90,1.189,0.318,0.033,0.037,9.861,0.436,0.0030,184,711,1556,9644,495,10,0.663,3961,35,954,6449,449,1039,5950,9.92,36.34,6941,10.3858,67418,3003,81024,647.0,-0.0,1008700,13.402,2630837.750,3.36e-15,0.00002,29.17,11268,16.833,1.406,15.256,0.171,16.834,2584,2557,2297,0.4289,1.000,1.035,1.589,1.262,0.991,1.325,8214.964,4214.204,7531.512,8145.541,5039.281,1588.312,604.562,1147.002,0.462,0.529,0.395,0.427,0.262,0.294,2360,4646,0.4923,1.0000,0.9997,0.1046,0.9999,1.0000,0.7954,1.0019,1.0861,0.0356,0.0024,0.0129,0.0000,0.5546,0.9483,0.1972,0.6793,0.9961,0.00259,869,0.9990,0.7978,0.8765,0.9970,0.0583,0.0679,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0620
52000,7370,3129,23601,38073,30944,14344,128,15568,1527,7,223314,2068789,19497.941,6496.184,0.2686,2746.748,0.043,0.776,0.114,0.066,0.470,0.359,734,0.1248,0.6821,0.153,18.2,37.7,54.4,33.92,0.89,12.18,1.40,19.46,6.95,1.179,0.310,0.043,0.050,10.327,0.449,0.0029,178,685,1491,10608,531,10,0.634,3864,33,1023,6314,311,1153,5906,9.40,34.29,7611,10.8738,67322,3249,81145,431.2,-0.0,1009478,13.766,2630837.750,2.14e-14,0.00038,11.84,12196,17.309,1.412,15.744,0.152,17.309,2353,2557,2460,0.4342,0.998,1.021,1.573,1.246,0.990,1.311,8424.612,4304.780,8768.543,8334.390,5141.757,1859.720,739.156,1150.560,0.500,0.520,0.387,0.487,0.257,0.283,2489,5674,0.5208,1.0000,1.0000,0.1017,0.9999,1.0000,0.7709,1.0027,1.0917,0.0671,0.0024,0.0146,0.0000,0.0000,0.8796,0.0900,0.6490,0.9780,0.00260,893,0.9989,0.7688,0.8872,0.9974,0.0640,0.0731,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0633
53000,8164,3467,26343,46847,39464,20288,216,16256,1635,4,226643,2189339,22013.930,7691.527,0.2683,3890.426,0.050,0.768,0.114,0.069,0.477,0.360,676,0.1128,0.6741,0.170,18.2,40.0,60.1,35.29,0.75,12.56,1.03,20.95,6.95,1.208,0.312,0.041,0.048,10.374,0.458,0.0029,169,672,1412,11593,429,10,0.615,4349,124,1072,6968,480,1400,6284,7.94,29.91,7761,13.0095,67376,3264,81106,659.2,-0.0,1009583,14.477,2630837.750,1.70e-14,0.00007,35.70,15659,18.662,1.399,17.032,0.231,18.662,2972,2534,2658,0.3959,1.000,1.052,1.683,1.248,0.992,1.369,8431.764,4736.521,11917.419,8330.934,5656.003,1704.124,713.753,1383.224,0.518,0.525,0.391,0.551,0.251,0.315,2420,6792,0.4587,0.9998,1.0000,0.0982,1.0000,1.0000,0.7611,0.9714,1.1062,0.0432,0.0042,0.0134,0.0000,0.8160,0.9595,0.1737,0.6633,0.9604,0.00260,862,0.9989,0.7023,0.8835,0.9960,0.0626,0.0707,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0618
54000,9058,3385,27296,46822,39318,19365,161,16492,1683,8,245056,2218204,22851.056,7496.770,0.2541,3604.901,0.049,0.771,0.108,0.073,0.473,0.355,645,0.1096,0.6678,0.164,20.3,43.0,61.6,37.42,0.74,12.49,1.20,23.00,7.09,1.171,0.301,0.041,0.049,10.013,0.405,0.0029,176,673,1328,11876,328,12,0.638,4672,313,822,7923,1168,1517,6373,9.57,33.79,7317,13.2286,67353,3007,80741,1084.7,-0.0,1010369,14.991,2630837.750,1.77e-15,0.00003,11.91,15792,18.646,1.404,16.971,0.270,18.647,3911,2551,2596,0.4445,0.952,1.021,1.591,1.179,0.991,1.335,8484.938,4789.787,12469.696,8392.720,5593.540,1939.920,650.762,1301.186,0.514,0.516,0.392,0.537,0.212,0.248,2347,7177,0.3410,0.9996,0.9993,0.0880,1.0000,0.9999,0.7068,0.9805,1.1124,0.0360,0.0018,0.0113,0.0000,0.0000,0.7388,0.2764,0.6462,0.9489,0.00256,1042,0.9988,0.6725,0.8906,0.9970,0.0630,0.0679,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0577
55000,6746,2823,24844,41905,34923,16866,195,15298,1793,3,254803,1963018,19902.284,7754.144,0.2540,3709.346,0.053,0.771,0.103,0.073,0.452,0.365,873,0.1442,0.6667,0.161,19.8,39.7,56.3,34.96,0.61,13.53,0.92,19.90,6.91,1.204,0.335,0.029,0.032,10.140,0.418,0.0029,167,665,1250,11592,354,14,0.626,3566,288,703,5755,349,903,5494,11.00,37.05,7407,11.9999,67256,3361,80160,651.0,-0.0,1013644,14.052,2630837.750,4.78e-15,0.00012,18.47,13931,17.083,1.427,15.501,0.154,17.083,2218,2092,2436,0.4211,1.000,1.037,1.686,1.201,0.994,1.388,7139.052,4376.641,11467.292,7061.829,5082.509,2178.977,531.777,1334.044,0.484,0.515,0.365,0.514,0.206,0.244,2326,9090,0.4442,0.9992,0.9998,0.0801,0.9999,1.0000,0.7774,0.9948,1.1062,0.0347,0.0023,0.0148,0.0000,0.2209,0.9429,0.1043,0.6496,0.9443,0.00259,972,0.9989,0.7474,0.8889,0.9971,0.0656,0.0681,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0606
56000,7932,3200,25531,41545,34286,15865,149,14774,1662,6,242332,2051010,21022.067,7050.621,0.2596,3119.168,0.051,0.776,0.099,0.074,0.468,0.356,745,0.1191,0.6666,0.165,20.0,42.2,59.8,35.53,1.18,13.03,0.98,20.34,6.84,1.220,0.316,0.076,0.088,10.205,0.435,0.0028,167,652,1415,11033,394,17,0.521,4271,641,694,6597,921,1217,5794,9.41,33.14,7585,12.9422,67255,2962,80296,709.6,-0.0,1013446,13.385,2630837.750,4.07e-15,0.00017,25.84,14149,16.830,1.407,15.199,0.224,16.830,3500,2211,2221,0.3901,0.998,1.048,1.699,1.259,0.993,1.385,7652.748,4428.541,11306.867,7571.515,5262.853,2058.408,581.389,1291.656,0.486,0.530,0.395,0.483,0.222,0.272,2408,6896,0.4453,0.9999,1.0000,0.0832,1.0000,0.9998,0.7345,0.9879,1.1203,0.0648,0.0028,0.0142,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,1007,0.9992,0.7126,0.8850,0.9960,0.0575,0.0645,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0587
57000,7045,2886,23345,39845,32901,16376,124,15084,1410,14,225598,2009145,19986.248,7230.114,0.2700,3423.625,0.056,0.778,0.095,0.071,0.467,0.362,733,0.1285,0.6535,0.159,20.3,42.0,60.0,35.80,0.97,13.29,0.84,20.70,6.94,1.205,0.318,0.054,0.061,10.492,0.428,0.0029,191,704,1399,10365,432,17,0.609,3829,17,839,6189,607,1284,5154,10.64,36.08,5843,10.6161,67148,3099,80132,709.3,-0.0,1016926,14.083,2630837.750,4.96e-15,0.00011,6.93,13362,16.902,1.418,15.303,0.181,16.903,2864,1969,2212,0.3791,0.998,1.056,1.703,1.224,0.989,1.373,6895.636,4040.186,11883.367,6809.917,4716.589,2165.627,534.149,1106.712,0.520,0.507,0.364,0.519,0.221,0.252,2433,6884,0.4252,0.9997,1.0000,0.0703,1.0000,1.0000,0.7594,0.9761,1.1025,0.0551,0.0022,0.0131,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,840,0.9991,0.6946,0.8869,0.9961,0.0612,0.0623,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0602
58000,7379,3055,23129,36928,30383,13693,106,14389,1658,6,244521,1911197,19047.810,6643.229,0.2570,2715.943,0.053,0.779,0.095,0.072,0.465,0.357,834,0.1205,0.6596,0.152,20.6,44.0,59.7,36.55,0.71,14.01,0.84,20.99,7.00,1.206,0.331,0.041,0.046,10.301,0.443,0.0029,179,690,1338,12274,354,18,0.589,4028,21,826,6532,661,1090,5628,9.76,33.14,7110,11.6724,67193,3057,79578,735.5,-0.0,1017204,13.044,2630837.750,3.54e-16,0.00010,30.20,12515,15.723,1.408,14.121,0.193,15.723,2732,2198,2449,0.4017,1.000,1.037,1.684,1.219,0.993,1.382,7386.893,4512.112,9129.688,7315.473,5318.591,1904.412,634.640,1388.235,0.496,0.525,0.387,0.477,0.234,0.285,2336,5941,0.4749,1.0000,0.9996,0.0859,1.0000,0.9998,0.7765,0.9774,1.0846,0.0407,0.0011,0.0129,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,801,0.9991,0.6972,0.8834,0.9975,0.0573,0.0662,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0582
59000,8455,3406,25751,45231,38031,19293,187,15196,1656,11,260965,2120676,21702.229,7984.984,0.2595,3752.732,0.058,0.770,0.093,0.079,0.481,0.349,846,0.1082,0.6514,0.164,21.0,46.0,62.0,37.23,0.99,13.90,0.82,21.52,7.03,1.206,0.322,0.058,0.066,10.566,0.421,0.0028,175,666,1402,11824,392,20,0.592,4567,70,1326,7059,550,1412,6493,9.00,30.62,7737,13.7733,67321,3084,79052,836.6,-0.0,1017482,13.997,2630837.750,9.56e-15,0.00016,16.19,15127,18.067,1.442,16.366,0.258,18.067,3322,2374,2759,0.3687,1.000,1.051,1.675,1.219,0.993,1.376,7591.898,4679.510,12492.762,7518.970,5443.230,2339.707,572.521,1320.024,0.533,0.510,0.400,0.539,0.227,0.273,2396,6962,0.3930,1.0000,0.9998,0.0835,1.0000,1.0000,0.7271,0.9525,1.0898,0.0550,0.0017,0.0141,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,850,0.9991,0.6878,0.8694,0.9972,0.0594,0.0606,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0580
60000,8641,3680,26676,48475,41615,21640,159,15591,1574,4,263283,2296407,23491.832,8386.170,0.2542,4203.481,0.059,0.772,0.089,0.080,0.500,0.338,689,0.1051,0.6410,0.158,22.0,48.0,62.8,38.83,1.07,13.87,1.03,22.85,7.14,1.188,0.318,0.064,0.074,10.536,0.433,0.0028,178,676,1358,12266,335,19,0.581,4505,351,1191,7099,634,1549,6458,8.60,28.94,6921,13.6023,67364,3291,78336,1063.3,-0.0,1019758,15.014,2630837.750,1.56e-14,0.00005,15.16,15373,21.608,1.703,19.658,0.248,21.633,3347,2469,2825,0.3827,1.000,1.035,1.654,1.175,0.994,1.373,7989.465,4877.366,13949.260,7915.923,5830.129,2282.318,505.415,1394.955,0.537,0.547,0.423,0.559,0.235,0.288,2320,8282,0.3454,0.9996,0.9999,0.0710,1.0000,1.0000,0.6763,0.9558,1.0933,0.0580,0.0011,0.0123,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,1039,0.9990,0.6840,0.8708,0.9978,0.0545,0.0583,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0563
61000,8415,3661,26476,46022,39170,19352,194,16056,1801,8,286712,2306023,22433.391,8442.708,0.2464,4027.169,0.049,0.774,0.098,0.078,0.491,0.346,678,0.1099,0.6468,0.156,21.0,44.7,58.7,37.08,0.94,13.79,0.89,21.46,7.15,1.187,0.322,0.049,0.057,10.793,0.455,0.0028,178,699,1412,13474,360,18,0.639,4609,262,1549,6604,836,1080,6499,8.31,28.56,6730,12.6658,67490,3149,77475,734.8,-0.0,1022232,15.223,2630837.750,8.85e-15,0.00016,36.46,15055,18.236,1.437,16.564,0.235,18.237,3292,2401,2722,0.4156,0.974,1.034,1.664,1.160,0.988,1.395,8132.250,4951.321,12503.032,8056.531,5900.997,2442.012,521.773,1451.755,0.510,0.555,0.418,0.516,0.268,0.280,2276,7763,0.4792,1.0000,0.9999,0.0761,1.0000,1.0000,0.7670,0.9533,1.1104,0.0511,0.0039,0.0146,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,1074,0.9995,0.7152,0.8748,0.9979,0.0559,0.0600,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0592
62000,8109,3511,23864,40154,33035,16170,120,15746,1884,7,287569,2202945,20527.234,7755.358,0.2586,3108.276,0.051,0.785,0.091,0.073,0.484,0.348,869,0.1143,0.6469,0.154,20.3,46.0,60.2,37.00,0.98,14.40,0.65,20.96,7.10,1.214,0.331,0.055,0.061,10.665,0.435,0.0029,192,733,1541,14874,378,18,0.542,4500,199,1335,6575,881,1090,6138,8.76,29.71,6440,10.5862,67425,3540,77268,785.4,-0.0,1024273,14.804,2630837.750,3.33e-14,0.00001,13.00,13808,18.635,1.547,16.851,0.237,18.636,2748,2546,2815,0.3909,1.000,1.047,1.708,1.205,0.990,1.424,8184.950,4785.761,9781.338,8104.985,5749.187,2454.553,563.393,1629.136,0.483,0.573,0.405,0.507,0.259,0.314,2447,5612,0.4058,1.0000,0.9999,0.0814,1.0000,1.0000,0.7343,0.9563,1.1067,0.0627,0.0011,0.0142,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,921,0.9989,0.6935,0.8945,0.9982,0.0514,0.0597,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0586
63000,7813,3668,24738,40704,33854,15839,127,15107,1734,8,275473,2256907,21490.320,7817.437,0.2592,3354.511,0.056,0.780,0.089,0.075,0.498,0.340,912,0.1145,0.6463,0.163,20.6,45.9,60.1,36.75,1.10,14.25,0.70,20.70,7.01,1.227,0.330,0.059,0.066,11.261,0.463,0.0028,178,701,1561,12908,437,17,0.538,4354,52,1227,6534,373,1153,6287,8.81,28.75,6184,10.3393,67368,3327,77072,690.9,-0.0,1026169,14.501,2630837.750,8.67e-15,0.00000,29.99,13932,17.286,1.447,15.606,0.233,17.287,2346,2617,2850,0.4088,1.000,1.035,1.739,1.230,0.991,1.442,8926.324,5088.314,9823.516,8850.391,6170.924,2041.101,624.085,1797.740,0.484,0.592,0.421,0.483,0.277,0.322,2407,7106,0.5074,0.9996,1.0000,0.1038,1.0000,1.0000,0.7044,0.9540,1.1072,0.0840,0.0018,0.0100,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,1079,0.9988,0.6853,0.8811,0.9977,0.0550,0.0588,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0623
64000,8653,3950,22923,36328,29568,13317,88,15476,1652,9,250074,2371336,20815.453,6700.091,0.2611,2618.473,0.053,0.791,0.085,0.071,0.512,0.332,716,0.1014,0.6459,0.171,21.2,47.0,61.8,37.41,1.17,13.52,0.74,21.99,6.98,1.235,0.310,0.067,0.077,11.028,0.447,0.0028,200,783,1606,12520,442,18,0.573,4748,57,1410,7186,548,1374,6731,8.06,26.58,7257,11.6344,67400,3561,77380,841.5,-0.0,1025269,14.902,2630837.750,9.20e-15,0.00005,25.46,12407,16.902,1.454,15.157,0.291,16.902,3087,2535,3031,0.3813,1.000,1.036,1.758,1.188,0.991,1.487,8673.654,5136.345,8688.946,8586.663,6158.317,1803.382,497.549,1780.688,0.520,0.607,0.424,0.472,0.266,0.289,2646,3885,0.4482,1.0000,1.0000,0.1001,1.0000,0.9998,0.6826,0.9642,1.0988,0.0692,0.0008,0.0130,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,1061,0.9992,0.6706,0.8803,0.9972,0.0476,0.0576,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0596
65000,8922,4114,27181,50173,42808,22863,129,16878,1962,9,289256,2597069,23713.255,9064.296,0.2606,4352.270,0.060,0.778,0.090,0.072,0.516,0.334,950,0.1014,0.6454,0.182,19.8,44.8,61.6,36.01,1.00,13.21,0.78,21.02,6.89,1.254,0.307,0.054,0.063,11.005,0.470,0.0028,188,736,1675,14876,506,17,0.525,5010,121,1066,7735,595,1564,6763,7.25,24.72,5693,11.3885,67334,3593,76752,716.5,-0.0,1028629,16.131,2630837.750,9.20e-15,0.00035,11.33,17465,19.259,1.431,17.451,0.376,19.259,3222,2573,3127,0.3767,0.993,1.061,1.778,1.238,0.991,1.488,8670.978,5407.561,13009.795,8587.926,6467.804,2365.301,566.235,1780.490,0.539,0.594,0.430,0.576,0.270,0.299,2589,6969,0.4295,1.0000,0.9999,0.0838,1.0000,1.0000,0.7065,0.9632,1.1140,0.0611,0.0022,0.0128,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,1094,0.9994,0.6785,0.8844,0.9969,0.0528,0.0584,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0596
66000,7895,3554,22795,37401,30526,14512,94,16299,1534,8,252513,2270836,20418.029,7242.327,0.2627,3097.097,0.064,0.772,0.089,0.074,0.494,0.348,698,0.1116,0.6453,0.180,21.7,46.7,61.3,36.85,0.94,13.97,0.71,21.24,6.97,1.234,0.322,0.053,0.059,11.223,0.453,0.0029,215,786,1750,11420,498,17,0.609,4320,384,1100,6411,295,955,6645,8.94,29.23,7632,11.9926,67372,3161,75628,570.0,-0.0,1029207,15.491,2630837.750,1.04e-14,0.00006,33.72,13328,18.016,1.461,16.290,0.265,18.017,2499,2405,2991,0.3776,1.000,1.057,1.784,1.184,0.992,1.470,8397.617,5174.626,8895.888,8324.996,6294.242,1916.625,597.800,1630.805,0.514,0.558,0.426,0.505,0.263,0.312,2414,4775,0.4490,1.0000,0.9997,0.0865,1.0000,1.0000,0.7165,0.9641,1.1156,0.0600,0.0020,0.0151,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,1206,0.9989,0.6498,0.8696,0.9980,0.0510,0.0570,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0607
