step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
45000,8697,3375,31805,59913,51301,27895,213,17350,1203,19,153612,2558480,24864.118,8371.335,0.3287,5215.834,0.071,0.684,0.177,0.068,0.518,0.335,1008,0.1048,0.7573,0.230,13.8,25.0,55.5,25.92,0.52,8.97,0.49,15.94,6.31,1.240,0.311,0.030,0.036,10.136,0.407,0.0025,156,594,1949,7273,371,16,0.337,4648,21,1043,7633,607,1739,6351,7.75,34.74,10626,16.6717,67176,2954,104973,1129.8,-0.0,987447,13.974,2631002.543,1.42e-14,0.00061,27.80,22344,15.544,1.289,13.878,0.377,15.545,3528,2853,2316,0.4092,0.979,1.042,1.975,1.426,0.987,1.269,7706.741,4429.834,17200.212,7639.679,5240.062,1849.143,592.279,714.079,0.504,0.569,0.462,0.583,0.178,0.329,2127,12445,0.4118,0.9998,0.9998,0.0677,1.0000,1.0000,0.7784,1.1476,1.1381,0.0331,0.0041,0.0112,0.0000,0.6890,0.9547,0.0691,0.7077,0.9563,0.00253,469,1.0000,0.9439,0.9089,0.9990,0.0420,0.0512,0.1113,0.1040,0.1051,0.4680,0.5306,0.4860,5.9356,5.6782,5.7430,0.0763
46000,8938,3667,27994,51779,42880,23553,232,16985,1534,25,157629,2538440,21624.782,8332.110,0.3744,4643.460,0.067,0.697,0.167,0.069,0.512,0.339,786,0.1029,0.7572,0.189,13.9,25.8,59.6,25.39,0.50,9.14,0.40,15.34,6.25,1.325,0.304,0.035,0.044,10.211,0.432,0.0025,175,637,2094,7489,408,15,0.361,4776,70,1336,7532,725,1464,6749,7.29,32.58,10948,15.5030,67232,3115,104157,558.6,-0.0,989433,13.418,2631002.543,2.21e-14,0.00021,16.52,19867,14.581,1.282,12.829,0.470,14.582,3882,2777,2279,0.4028,0.973,1.044,1.986,1.569,0.989,1.320,7053.551,4360.500,13978.932,6997.384,5291.926,2063.354,527.289,1098.007,0.505,0.566,0.452,0.577,0.159,0.389,2113,8706,0.4697,1.0000,1.0000,0.0664,1.0000,1.0000,0.8019,1.1303,1.1205,0.0296,0.0072,0.0131,0.0000,0.1989,0.8646,0.2177,0.7076,0.9489,0.00251,503,0.9995,0.9448,0.9129,0.9987,0.0436,0.0519,0.1154,0.1028,0.1040,0.4134,0.5199,0.4779,6.7698,5.7223,5.8439,0.0742
47000,8470,3965,29854,55199,45439,25123,222,19155,1651,39,175163,2773428,23020.908,8796.427,0.3831,4602.107,0.071,0.679,0.176,0.074,0.521,0.333,851,0.1147,0.7473,0.225,14.8,26.2,61.6,25.37,0.45,8.65,0.63,15.64,6.17,1.328,0.298,0.032,0.039,10.492,0.459,0.0026,186,666,2337,7497,427,13,0.388,4503,83,998,7389,469,1802,6199,6.93,32.28,12383,17.8944,67262,2966,103188,567.8,-0.0,990298,15.478,2631002.543,0.00e0,0.00020,12.20,22154,17.101,1.296,15.341,0.464,17.101,3576,2588,2306,0.3732,0.992,1.057,1.988,1.573,0.989,1.328,7597.901,4514.625,14618.997,7543.901,5460.116,2572.938,593.187,1028.196,0.539,0.562,0.447,0.575,0.183,0.375,1946,8983,0.4180,0.9994,0.9997,0.0602,1.0000,1.0000,0.7803,1.1393,1.1214,0.0247,0.0058,0.0163,0.0000,0.0491,0.9221,0.0796,0.6427,0.9419,0.00254,494,0.9999,0.9490,0.9029,0.9988,0.0401,0.0517,0.1141,0.1032,0.1032,0.4144,0.5112,0.4724,6.7099,5.7604,5.8664,0.0732
48000,10023,4074,34336,63916,55406,29270,310,18731,1268,36,149273,2715408,25269.359,8630.012,0.3468,5394.404,0.075,0.675,0.167,0.083,0.521,0.335,855,0.0931,0.7512,0.201,15.1,25.8,57.8,25.48,0.58,8.32,0.53,16.04,6.19,1.280,0.292,0.027,0.030,9.712,0.452,0.0026,156,628,2276,6746,501,12,0.392,4879,207,1444,8372,1286,1143,7594,7.25,32.05,12975,20.7563,67449,2757,102998,1051.3,-0.0,989953,14.804,2631002.543,1.10e-14,0.00000,35.52,22906,16.120,1.287,14.299,0.534,16.120,4586,3063,2374,0.4145,0.966,1.042,1.986,1.483,0.989,1.264,7641.986,4232.214,18039.401,7589.980,5034.382,1947.549,509.682,778.378,0.539,0.575,0.423,0.572,0.158,0.305,1999,12362,0.4138,1.0000,0.9996,0.0539,1.0000,1.0000,0.8000,1.1656,1.0850,0.0349,0.0028,0.0169,0.0000,0.8251,0.9503,0.2215,0.6527,0.9517,0.00251,386,0.9998,0.9679,0.9043,0.9993,0.0390,0.0497,0.1105,0.1032,0.1035,0.4562,0.5082,0.4754,6.4272,5.7305,5.7442,0.0692
49000,8267,3401,32707,70332,62132,37153,472,20081,1201,21,136117,2631673,25577.362,9817.416,0.3624,6734.677,0.085,0.637,0.159,0.119,0.516,0.340,816,0.1103,0.7486,0.192,15.2,26.0,66.5,27.12,0.45,8.15,0.36,18.17,6.28,1.274,0.293,0.026,0.030,9.916,0.458,0.0027,178,636,2208,6245,445,12,0.507,4086,111,904,7252,1158,1174,5935,6.97,34.86,8746,15.2409,67466,2809,101465,858.6,-0.0,997922,16.286,2631002.543,1.59e-14,0.00019,12.67,24138,17.136,1.292,15.482,0.362,17.136,3484,2871,1912,0.4287,0.972,1.036,1.986,1.527,0.988,1.242,7264.843,3974.285,20382.209,7214.810,4715.021,1915.559,459.165,708.014,0.534,0.566,0.416,0.638,0.160,0.338,1966,12713,0.3297,1.0000,0.9993,0.0492,1.0000,1.0000,0.7222,1.1748,1.1031,0.0259,0.0049,0.0095,0.0000,0.0000,0.8238,0.2005,0.6398,0.9637,0.00255,447,1.0000,0.9576,0.9033,0.9994,0.0401,0.0585,0.1103,0.1033,0.1041,0.4442,0.5089,0.4810,6.4386,5.7332,5.7226,0.0699
50000,7287,3150,24546,39106,32155,14366,194,17470,944,26,99759,2393585,18224.655,5047.949,0.3481,2877.328,0.071,0.681,0.180,0.069,0.526,0.329,605,0.1139,0.7754,0.188,14.8,23.3,55.1,24.61,0.38,8.73,0.31,15.19,6.28,1.225,0.319,0.028,0.031,10.295,0.464,0.0028,190,682,2150,6186,498,18,0.476,3588,239,1050,5998,647,736,5904,8.31,36.48,12172,15.1650,67432,2799,101001,433.6,-0.0,997399,13.503,2631002.543,2.48e-15,0.00001,27.47,14210,12.678,1.299,11.153,0.226,12.696,2553,2764,1970,0.4714,0.976,1.012,1.980,1.484,0.988,1.223,7686.131,3947.762,8771.495,7631.954,4698.535,1114.582,458.617,597.421,0.542,0.585,0.419,0.525,0.165,0.275,1963,6502,0.4332,1.0000,1.0000,0.0799,1.0000,0.9999,0.8413,1.1659,1.1014,0.0213,0.0086,0.0158,0.0000,0.6512,0.9569,0.0347,0.6482,0.9851,0.00260,584,0.9997,0.9680,0.9024,0.9988,0.0427,0.0596,0.1105,0.1027,0.1045,0.4296,0.5089,0.4876,6.3002,5.7902,5.6533,0.0775
51000,8562,3649,30811,58698,51349,27738,149,17430,965,36,111601,2509347,24587.305,7525.262,0.3363,5179.609,0.078,0.669,0.191,0.062,0.529,0.326,792,0.1011,0.7645,0.198,15.0,25.0,53.7,26.31,0.45,8.50,0.72,16.64,6.31,1.215,0.314,0.024,0.027,10.060,0.446,0.0026,156,589,2319,6076,566,15,0.507,4154,57,1143,7362,666,1568,6328,7.46,33.16,9638,15.5982,67452,2841,101205,896.6,-0.0,999691,13.728,2631002.543,7.26e-15,0.00031,29.17,22872,15.386,1.285,13.777,0.325,15.387,3404,2954,2204,0.4528,0.970,1.015,1.976,1.401,0.989,1.231,7881.830,4092.361,17188.121,7836.735,4742.058,1276.311,456.354,612.987,0.534,0.591,0.425,0.611,0.153,0.243,1936,10785,0.3922,0.9998,1.0000,0.0739,0.9999,1.0000,0.7784,1.1986,1.1071,0.0233,0.0089,0.0131,0.0000,0.5546,0.9483,0.1972,0.6793,0.9961,0.00259,320,0.9999,0.9681,0.9165,0.9992,0.0400,0.0557,0.1082,0.1032,0.1048,0.4598,0.5100,0.4759,6.2570,5.7328,5.6971,0.0722
52000,8563,3509,27587,46747,39524,18978,182,17306,1015,21,117441,2520477,21310.261,6196.935,0.3234,3823.435,0.064,0.686,0.179,0.071,0.530,0.324,781,0.1028,0.7678,0.189,15.5,25.0,57.2,25.93,0.50,8.47,0.56,16.39,6.25,1.261,0.305,0.030,0.036,10.088,0.449,0.0026,167,651,2286,5571,506,14,0.402,4333,31,1314,7218,617,1540,6406,7.43,35.33,10293,14.8531,67353,2869,101289,928.2,-0.0,1000611,13.837,2631002.543,2.48e-15,0.00001,11.84,16766,14.002,1.295,12.359,0.348,14.003,3461,3087,2015,0.4272,0.989,1.042,1.983,1.510,0.990,1.248,8081.719,4150.650,12150.050,8037.113,4946.533,1364.988,432.375,576.137,0.534,0.589,0.429,0.545,0.162,0.287,2078,8565,0.4664,0.9998,0.9998,0.0790,1.0000,1.0000,0.7654,1.1763,1.0818,0.0328,0.0039,0.0102,0.0000,0.0000,0.8796,0.0900,0.6490,0.9780,0.00260,679,1.0000,0.9706,0.8834,0.9991,0.0400,0.0598,0.1075,0.1031,0.1035,0.4400,0.5067,0.4855,6.2427,5.7174,5.7064,0.0731
53000,8092,3565,28495,51837,44047,23147,195,18255,1126,25,124822,2727258,21749.922,7168.540,0.3477,4456.302,0.070,0.692,0.166,0.072,0.538,0.320,631,0.1119,0.7646,0.191,14.6,23.7,51.8,24.27,0.66,8.57,0.45,14.59,6.20,1.249,0.317,0.046,0.052,10.151,0.463,0.0026,179,642,2350,6280,530,15,0.474,4094,66,1065,6961,473,1297,6322,8.02,34.49,11284,15.9925,67403,2921,100538,647.7,-0.0,1002254,14.435,2631002.543,1.86e-14,0.00011,35.70,18835,14.584,1.291,12.976,0.317,14.584,2901,3031,2160,0.4366,0.992,1.031,1.986,1.518,0.989,1.251,7769.202,4139.374,13678.479,7718.843,4808.903,1673.870,414.641,623.728,0.555,0.592,0.425,0.593,0.131,0.266,2166,9103,0.4426,0.9998,0.9997,0.0688,1.0000,1.0000,0.8292,1.1846,1.0831,0.0520,0.0078,0.0101,0.0000,0.8160,0.9595,0.1737,0.6633,0.9604,0.00260,457,0.9999,0.9612,0.8899,0.9991,0.0389,0.0568,0.1094,0.1038,0.1042,0.4265,0.5086,0.4841,6.5399,5.7080,5.7790,0.0761
54000,10137,3634,30469,59695,50800,29000,226,18076,1496,24,142665,2675255,23571.487,7563.782,0.3757,4213.498,0.068,0.701,0.162,0.069,0.521,0.332,886,0.0934,0.7673,0.198,15.4,26.5,64.8,27.89,0.75,8.20,0.68,18.26,6.33,1.271,0.287,0.035,0.044,9.156,0.409,0.0026,172,659,2116,6256,376,17,0.377,4985,325,1491,8321,862,2404,6871,7.52,32.78,12653,19.5126,67373,2697,100170,1366.8,-0.0,999959,13.970,2631002.543,8.85e-15,0.00010,11.91,22831,15.913,1.297,14.077,0.539,15.913,5076,2861,2200,0.4261,0.951,1.042,1.991,1.437,0.988,1.254,7512.440,4332.507,15126.274,7465.658,5193.054,1864.266,447.932,1038.085,0.544,0.568,0.430,0.617,0.143,0.371,1958,8207,0.3761,1.0000,0.9992,0.0689,1.0000,1.0000,0.7178,1.1939,1.0981,0.0384,0.0060,0.0124,0.0000,0.0000,0.7388,0.2764,0.6462,0.9489,0.00256,621,0.9999,0.9743,0.9092,0.9994,0.0371,0.0571,0.1093,0.1040,0.1037,0.4404,0.5109,0.4787,6.1644,5.6694,5.9275,0.0626
55000,8189,3292,28732,57871,49879,28932,207,19070,1419,18,122489,2511802,23546.900,7997.004,0.3730,5141.284,0.102,0.645,0.172,0.081,0.523,0.330,839,0.1085,0.7462,0.211,14.8,23.8,57.8,26.12,0.71,8.34,0.72,16.35,6.27,1.214,0.313,0.031,0.033,9.175,0.438,0.0027,186,705,2139,5456,518,17,0.443,3935,330,761,7098,794,1411,5984,7.08,32.75,11399,17.1835,67271,2588,99612,764.3,-0.0,1004962,15.958,2631002.543,6.55e-15,0.00005,18.47,21049,16.120,1.278,14.525,0.317,16.120,3507,2788,1894,0.4640,0.969,1.017,1.990,1.378,0.988,1.242,6919.428,3732.496,17435.769,6871.045,4381.369,1540.518,459.682,855.519,0.577,0.555,0.408,0.628,0.131,0.388,2001,9943,0.4470,0.9999,0.9992,0.0527,0.9999,1.0000,0.7426,1.2178,1.1049,0.0452,0.0038,0.0102,0.0000,0.2209,0.9429,0.1043,0.6496,0.9443,0.00259,230,0.9999,0.9807,0.9159,0.9996,0.0361,0.0541,0.1063,0.1053,0.1068,0.4567,0.5127,0.4825,6.1749,5.6282,5.9367,0.0653
56000,7968,3170,25578,46599,39386,20881,140,17048,1252,14,114318,2361987,19998.847,6489.429,0.3704,3843.026,0.079,0.662,0.173,0.086,0.531,0.324,674,0.1013,0.7577,0.221,15.0,24.8,52.3,25.62,0.61,8.00,0.57,16.45,6.20,1.230,0.296,0.029,0.033,9.299,0.449,0.0027,196,691,1923,4955,501,14,0.413,3828,762,1087,6119,534,1081,6353,7.25,33.24,11807,16.2272,67267,2658,99676,681.5,-0.0,1005771,13.545,2631002.543,1.15e-14,0.00033,25.84,17872,14.468,1.307,12.834,0.326,14.468,3475,2595,1898,0.4544,0.951,1.020,1.992,1.400,0.989,1.247,6288.843,3593.364,13437.637,6250.182,4154.054,1478.781,352.263,815.358,0.590,0.568,0.402,0.576,0.137,0.328,2042,7237,0.4196,0.9999,0.9994,0.0566,0.9999,1.0000,0.7708,1.1727,1.1411,0.0366,0.0099,0.0070,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,248,0.9999,0.9730,0.9176,0.9992,0.0395,0.0530,0.1123,0.1044,0.1081,0.4832,0.5122,0.5026,5.9777,5.6605,5.8924,0.0677
57000,8037,2985,27139,52485,45652,25147,199,16086,1104,8,99334,2207654,20928.803,6770.359,0.3755,4438.928,0.081,0.646,0.197,0.076,0.520,0.330,625,0.1002,0.7722,0.217,15.2,24.3,59.7,25.95,0.59,8.49,0.50,16.37,6.26,1.252,0.304,0.029,0.031,9.386,0.424,0.0026,171,631,1751,4374,409,16,0.454,3896,32,1253,6752,517,1611,5909,8.06,37.62,10412,14.3920,67156,2594,99706,663.9,-0.0,1008289,12.838,2631002.543,1.22e-14,0.00042,6.93,19380,14.448,1.323,12.789,0.336,14.448,3401,2615,2021,0.4332,0.972,1.028,1.994,1.468,0.990,1.229,6638.224,3806.616,14333.170,6598.178,4436.382,1234.058,382.577,714.796,0.557,0.570,0.405,0.609,0.140,0.325,1999,9592,0.4269,1.0000,1.0000,0.0597,1.0000,1.0000,0.7860,1.1615,1.1448,0.0356,0.0074,0.0113,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,280,0.9999,0.9674,0.9258,0.9994,0.0389,0.0460,0.1131,0.1045,0.1076,0.4536,0.5133,0.5063,6.4745,5.6373,5.9170,0.0672
58000,7810,3103,25752,43383,36266,17418,213,16005,1097,7,102428,2268842,19890.287,5827.161,0.3763,3418.218,0.080,0.670,0.180,0.070,0.521,0.329,597,0.1056,0.7598,0.208,14.1,24.3,65.9,26.12,0.68,8.61,0.35,16.47,6.35,1.280,0.301,0.031,0.034,9.626,0.431,0.0026,173,658,1845,4570,500,19,0.617,3658,132,1146,6532,424,1449,5937,7.77,37.08,12386,17.2240,67199,2723,99522,673.8,-0.0,1007410,12.936,2631002.543,4.78e-15,0.00036,30.20,16758,14.068,1.319,12.431,0.319,14.069,3388,2567,1855,0.4085,0.986,1.039,1.995,1.508,0.989,1.265,6412.200,3682.981,12716.513,6375.779,4216.213,1378.138,358.662,672.143,0.570,0.557,0.417,0.527,0.122,0.294,1953,8645,0.3966,1.0000,0.9997,0.0638,1.0000,1.0000,0.7864,1.1898,1.1541,0.0404,0.0052,0.0152,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,225,0.9997,0.9680,0.9233,0.9989,0.0390,0.0444,0.1116,0.1042,0.1048,0.4585,0.5131,0.5148,6.2978,5.6780,5.9365,0.0669
59000,9437,3949,31479,63526,55677,31788,259,17389,1421,12,160834,2641942,25506.151,8781.740,0.3339,5425.567,0.083,0.676,0.173,0.067,0.539,0.316,1014,0.0951,0.7476,0.214,15.0,26.4,67.9,29.20,1.31,9.89,0.61,17.39,6.48,1.227,0.307,0.055,0.063,9.836,0.419,0.0025,164,607,1911,6852,467,15,0.390,4923,126,1171,8140,1008,2309,6120,6.27,30.57,11101,19.8090,67323,2533,99300,1454.1,-0.0,1007773,14.099,2631002.543,1.01e-14,0.00036,16.19,22336,16.115,1.299,14.355,0.461,16.115,4934,2577,1926,0.4047,0.957,1.042,1.993,1.345,0.989,1.244,6896.426,3867.669,19544.489,6854.496,4532.733,2229.460,346.478,780.235,0.602,0.560,0.423,0.614,0.142,0.323,1903,10804,0.3954,1.0000,0.9998,0.0532,0.9999,1.0000,0.7035,1.1913,1.1193,0.0644,0.0060,0.0100,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,226,0.9999,0.9638,0.9129,0.9990,0.0387,0.0449,0.1100,0.1036,0.1045,0.4769,0.5107,0.5169,5.9872,5.6965,5.7942,0.0648
60000,7517,3352,28040,53157,45562,24942,175,17313,980,6,135734,2484359,22550.236,7621.956,0.3117,4978.019,0.078,0.668,0.182,0.071,0.526,0.322,714,0.1211,0.7468,0.208,15.9,25.0,67.1,28.20,1.09,8.85,0.34,17.93,6.37,1.249,0.305,0.038,0.043,10.457,0.459,0.0026,172,666,1965,5282,440,15,0.432,3779,321,1026,6170,801,1023,5693,7.94,37.23,9792,16.1723,67363,2579,97617,779.0,-0.0,1013680,14.662,2631002.543,1.89e-14,0.00021,15.16,19387,15.544,1.304,13.934,0.307,15.564,3573,2416,1528,0.4614,0.957,1.022,1.996,1.417,0.990,1.267,6554.930,3459.587,17001.754,6517.198,4009.304,1733.249,348.038,562.649,0.587,0.550,0.401,0.586,0.119,0.298,1939,11328,0.3423,0.9999,0.9999,0.0522,1.0000,1.0000,0.7123,1.1859,1.1287,0.0590,0.0041,0.0072,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,333,1.0000,0.9676,0.9241,0.9994,0.0340,0.0474,0.1085,0.1030,0.1019,0.4778,0.5066,0.5159,6.1490,5.7220,5.8267,0.0703
61000,8574,3464,28639,47525,39916,18670,216,17171,1100,16,128494,2486900,21009.244,6252.267,0.3278,3619.799,0.072,0.671,0.183,0.074,0.535,0.315,926,0.1032,0.7668,0.199,14.7,22.1,57.9,25.34,0.45,9.17,0.35,15.36,6.32,1.207,0.335,0.020,0.026,9.320,0.473,0.0026,170,630,2091,6207,516,15,0.565,4159,91,1256,7227,1174,1120,6280,7.50,37.51,11486,17.1405,67485,2362,96528,715.2,-0.0,1014388,13.745,2631002.543,5.49e-15,0.00042,36.46,18322,14.485,1.291,12.854,0.341,14.486,3690,2772,2112,0.4728,0.945,1.012,1.995,1.363,0.988,1.221,7079.948,3813.432,13192.380,7044.465,4392.197,1609.315,402.396,620.756,0.578,0.568,0.425,0.516,0.143,0.283,1823,9059,0.4012,1.0000,1.0000,0.0605,0.9999,1.0000,0.8152,1.1653,1.1062,0.0272,0.0074,0.0072,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,236,0.9999,0.9735,0.8905,0.9989,0.0372,0.0459,0.1092,0.1024,0.1001,0.4608,0.5003,0.4936,6.3142,5.7647,5.7484,0.0679
62000,7121,2866,24707,41028,33967,16148,173,16265,1146,14,110451,2222966,18128.764,5392.169,0.3401,3044.489,0.065,0.676,0.194,0.065,0.524,0.320,727,0.1190,0.7810,0.185,15.4,22.0,59.8,24.36,0.50,8.40,0.45,15.01,6.18,1.251,0.326,0.023,0.025,9.419,0.436,0.0027,175,652,1859,4270,434,14,0.574,3348,300,1122,5699,570,704,5847,8.67,42.34,14761,17.5988,67414,2517,97579,634.9,-0.0,1012188,12.501,2631002.543,2.51e-14,0.00000,13.00,15777,13.008,1.293,11.457,0.258,13.008,2616,2821,1684,0.4864,0.984,1.006,1.995,1.563,0.991,1.202,6780.786,3466.504,10347.752,6748.930,4076.571,1375.846,365.205,606.630,0.547,0.575,0.419,0.534,0.138,0.292,1856,8184,0.3548,1.0000,1.0000,0.0693,1.0000,1.0000,0.7864,1.1498,1.0952,0.0369,0.0046,0.0103,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,551,0.9995,0.9526,0.8844,0.9989,0.0363,0.0478,0.1059,0.1018,0.0991,0.4252,0.4946,0.4942,6.5107,5.8133,5.7998,0.0689
63000,9196,3701,30748,68854,61382,37829,277,16656,933,16,102002,2465835,24091.882,7610.528,0.3243,5543.126,0.078,0.648,0.194,0.080,0.546,0.306,778,0.0930,0.7706,0.217,14.1,22.6,62.5,27.00,0.42,8.43,0.53,17.62,6.38,1.205,0.310,0.019,0.022,10.089,0.446,0.0025,150,566,1949,4253,448,16,0.559,4331,45,1219,7932,450,1896,6850,6.60,34.67,12386,17.8064,67350,2524,99482,727.9,-0.0,1012214,13.104,2631002.543,1.06e-15,0.00001,29.99,25057,15.745,1.277,14.050,0.418,15.745,3945,3175,2076,0.5073,0.925,1.000,1.996,1.399,0.989,1.165,7285.336,3752.833,18080.144,7246.785,4308.079,1168.209,424.685,474.508,0.604,0.591,0.405,0.681,0.144,0.242,1756,10642,0.3858,1.0000,1.0000,0.0597,1.0000,1.0000,0.7153,1.1565,1.1112,0.0209,0.0059,0.0136,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,426,0.9998,0.9535,0.8962,0.9991,0.0339,0.0488,0.1075,0.1020,0.1017,0.4381,0.4961,0.4881,6.2766,5.8273,5.8520,0.0685
64000,8157,3053,26939,51345,43858,24191,215,17448,1256,11,121205,2397043,21117.318,6724.569,0.3495,4077.351,0.074,0.671,0.196,0.058,0.524,0.320,777,0.1121,0.7698,0.192,15.2,23.0,78.1,28.53,1.50,8.66,0.35,18.01,6.42,1.254,0.309,0.024,0.026,9.264,0.406,0.0027,175,685,2160,4466,540,15,0.694,3814,45,1155,6957,666,1677,5814,9.00,41.67,11185,15.6362,67378,2486,100156,1472.1,-0.0,1013650,13.857,2631002.543,7.96e-15,0.00008,25.46,18883,15.208,1.302,13.541,0.366,15.209,3554,2791,1812,0.4597,0.979,1.017,1.997,1.459,0.992,1.258,7047.701,3505.297,14053.803,7009.268,4131.598,1536.281,417.145,693.792,0.553,0.579,0.400,0.610,0.133,0.328,1750,8812,0.4224,1.0000,0.9997,0.0761,1.0000,1.0000,0.6534,1.1532,1.0974,0.0836,0.0063,0.0079,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,451,0.9998,0.9677,0.8882,0.9988,0.0385,0.0506,0.1044,0.1010,0.0964,0.4566,0.4962,0.4780,6.2014,5.8388,5.8491,0.0633
65000,7690,3171,26846,51347,41132,24322,179,17147,1633,8,146553,2369428,19942.176,6948.743,0.3376,3856.158,0.071,0.684,0.187,0.057,0.516,0.325,882,0.1203,0.7637,0.198,14.7,22.0,50.6,22.89,0.49,8.25,0.37,13.77,6.08,1.307,0.324,0.017,0.021,9.449,0.452,0.0027,172,641,2020,4824,393,16,0.489,3714,77,1699,5914,415,1264,6011,9.00,40.62,12764,16.3328,67308,2769,99569,565.3,-0.0,1015659,13.084,2631002.543,1.38e-14,0.00007,11.33,22478,16.632,1.283,15.004,0.345,16.633,2855,2671,2164,0.4397,0.987,1.029,1.998,1.557,0.991,1.368,6810.829,3888.667,12444.957,6774.664,4578.712,1643.425,391.120,1058.041,0.549,0.564,0.411,0.599,0.094,0.490,1780,8199,0.4529,0.9999,1.0000,0.0682,1.0000,1.0000,0.8479,1.1688,1.1087,0.0416,0.0031,0.0069,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,326,0.9998,0.9589,0.8812,0.9993,0.0347,0.0475,0.1082,0.1016,0.0915,0.4554,0.4968,0.4344,6.6323,5.8140,5.8221,0.0685
66000,8758,3916,31680,65172,56243,33183,309,18954,1752,10,129861,2523445,23922.512,8024.392,0.3488,5193.343,0.079,0.656,0.188,0.077,0.520,0.326,768,0.1085,0.7633,0.199,16.0,26.5,71.9,30.16,1.08,7.55,0.50,21.03,6.42,1.281,0.279,0.026,0.027,9.967,0.455,0.0027,163,607,1886,4600,394,14,0.489,4026,554,1550,6654,783,1755,6220,6.27,33.50,13340,20.7702,67341,2518,99706,1062.7,-0.0,1013981,14.217,2631002.543,1.54e-14,0.00002,33.72,26378,17.310,1.282,15.560,0.468,17.310,4394,2399,1965,0.4001,0.976,1.042,1.999,1.422,0.992,1.321,6698.287,4079.663,17688.459,6666.218,4761.177,1374.453,453.818,1002.778,0.573,0.543,0.444,0.624,0.114,0.433,1622,9595,0.3651,0.9999,0.9997,0.0639,1.0000,1.0000,0.6507,1.1669,1.1282,0.0508,0.0027,0.0080,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,301,1.0000,0.9480,0.8943,0.9994,0.0329,0.0505,0.1017,0.1008,0.0933,0.4535,0.4957,0.4404,5.9519,5.8374,5.8053,0.0632
67000,8644,3884,31758,81975,73954,49805,412,17673,1068,7,113569,2468899,25494.431,9884.842,0.3405,7468.264,0.107,0.618,0.192,0.084,0.547,0.309,682,0.0959,0.7371,0.219,16.0,26.0,77.9,30.44,0.78,7.80,0.71,21.14,6.52,1.286,0.278,0.031,0.033,10.431,0.466,0.0026,169,619,1882,4380,463,14,0.502,3967,439,811,7394,1230,1665,5749,5.15,31.24,8694,16.9869,67251,2530,99365,1084.5,-0.0,1020255,14.439,2631002.543,1.04e-14,0.00000,9.25,31389,18.792,1.278,17.072,0.441,18.792,4393,2443,1808,0.4189,0.964,1.039,1.998,1.459,0.992,1.264,6125.068,3592.098,22862.939,6084.347,4015.409,1496.321,363.876,556.381,0.622,0.560,0.436,0.710,0.105,0.285,1793,12870,0.3454,1.0000,1.0000,0.0479,0.9999,1.0000,0.6526,1.1818,1.1497,0.0342,0.0075,0.0106,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,254,1.0000,0.9413,0.8956,0.9992,0.0339,0.0551,0.1044,0.1018,0.0972,0.4640,0.4995,0.4573,6.3013,5.8339,5.7627,0.0646
