step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,kills_land,kills_surface,kills_bottom,blocked_land,blocked_surface,blocked_bottom,no_room_land,no_room_surface,no_room_bottom,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,drinking_land,drinking_surface,drinking_bottom,open_land,open_surface,open_bottom,hard_land,hard_surface,hard_bottom,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,inhaling_land,inhaling_surface,inhaling_bottom,breed_land,breed_surface,breed_bottom,share_land,share_surface,share_bottom,store_land,store_surface,store_bottom,fat_fill
45000,11247,3293,44095,78742,64155,34342,305,28387,6099,18,390674,3437006,24918.874,12820.717,0.2993,5513.358,0.063,0.765,0.149,0.023,0.472,0.357,2465,0.1383,0.7847,0.122,10.0,22.0,53.6,22.87,0.87,7.41,0.48,14.11,6.50,1.225,0.289,0.034,0.037,7.323,0.411,0.0033,149,538,1303,15272,236,30,0.359,6037,16,1721,9510,528,1907,8812,8.02,34.86,8376,13.6363,67077,3264,100263,870.3,-0.0,977078,17.016,2631075.518,1.50e-14,0.00053,27.80,30257,24.362,1.381,22.171,0.810,24.363,3871,3732,3644,0.4172,0.940,1.026,1.998,1.377,0.976,1.319,8855.764,5351.611,14707.292,8807.137,6917.803,2997.262,2695.734,1614.363,0.564,0.419,0.463,0.609,0.236,0.304,2300,7224,0.4643,1.0000,1.0000,0.0701,1.0000,1.0000,0.7481,1.0203,1.0673,0.0598,0.0141,0.0243,0.0000,0.6890,0.9547,0.0691,0.7077,0.9563,0.00253,1631,0.9985,0.8465,0.8738,0.9989,0.0327,0.0453,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0709
46000,10386,3341,41548,69946,56422,28113,285,27333,5547,28,361260,3316254,22956.085,11795.355,0.3016,4985.587,0.062,0.771,0.148,0.019,0.474,0.357,2248,0.1437,0.7963,0.125,9.1,22.0,61.2,24.01,0.75,7.79,0.41,15.06,6.56,1.222,0.312,0.028,0.030,7.608,0.407,0.0033,146,507,1391,13965,235,34,0.443,5562,25,1304,9057,646,1079,8661,7.56,34.43,8577,13.5514,67133,3845,98957,800.8,-0.0,979568,15.748,2631075.518,2.58e-14,0.00081,16.52,25858,21.969,1.379,19.949,0.641,21.970,2778,3666,3942,0.4301,0.952,1.023,1.998,1.387,0.976,1.334,8147.668,5493.804,12894.643,8110.341,6936.688,2601.045,2648.662,1560.061,0.560,0.428,0.461,0.564,0.233,0.284,2479,8214,0.5028,1.0000,1.0000,0.0669,1.0000,1.0000,0.6621,1.0066,1.0780,0.0490,0.0152,0.0215,0.0000,0.1989,0.8646,0.2177,0.7076,0.9489,0.00251,1287,0.9995,0.8778,0.9058,0.9984,0.0287,0.0454,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0734
47000,11144,3657,44939,75240,61704,29918,383,30503,6826,25,392540,3669508,24285.302,11687.805,0.2920,4525.169,0.057,0.777,0.145,0.022,0.479,0.351,2469,0.1461,0.8076,0.121,10.0,23.0,57.1,23.02,0.64,8.15,0.74,13.48,6.37,1.278,0.310,0.030,0.031,7.657,0.422,0.0034,141,506,1568,14436,295,33,0.478,6271,32,1628,9484,606,2407,8131,6.58,31.55,11318,17.2607,67156,3616,98298,1024.5,-0.0,977074,17.376,2631075.518,1.73e-14,0.00005,12.20,28241,23.646,1.370,21.402,0.874,23.646,4678,3059,3407,0.3569,0.967,1.058,1.998,1.398,0.979,1.382,9153.869,5845.275,12146.566,9091.025,7572.880,2204.686,3041.264,1916.686,0.576,0.437,0.469,0.555,0.260,0.319,2391,5761,0.3610,1.0000,0.9998,0.0783,1.0000,1.0000,0.8008,1.0090,1.0851,0.0359,0.0176,0.0204,0.0000,0.0491,0.9221,0.0796,0.6427,0.9419,0.00254,1066,0.9994,0.8944,0.8875,0.9989,0.0277,0.0393,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0695
48000,12132,3881,52655,96052,81236,42861,536,29764,7047,23,444386,3897056,28129.141,14243.729,0.2809,6441.088,0.067,0.774,0.140,0.018,0.487,0.349,2701,0.1332,0.8025,0.139,10.0,22.2,62.6,25.33,0.78,8.58,0.78,15.20,6.58,1.207,0.314,0.034,0.036,7.548,0.408,0.0032,126,464,1491,16463,274,33,0.530,6541,470,1446,10216,1030,1860,9242,6.75,30.99,11879,19.8099,67339,3533,97932,1144.4,-0.0,977233,17.117,2631075.518,1.43e-14,0.00001,35.52,35641,26.059,1.375,23.780,0.903,26.059,4718,3621,3793,0.4555,0.931,1.015,1.998,1.257,0.979,1.362,9067.729,5771.317,18361.922,9014.800,7193.507,3462.244,2575.976,1764.422,0.574,0.443,0.461,0.596,0.221,0.265,2503,13876,0.4126,1.0000,0.9999,0.0591,1.0000,1.0000,0.7007,0.9805,1.0609,0.0451,0.0101,0.0196,0.0000,0.8251,0.9503,0.2215,0.6527,0.9517,0.00251,957,0.9993,0.8815,0.8835,0.9986,0.0272,0.0387,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0677
49000,11609,3756,48752,82221,67788,33058,411,31018,6583,13,437705,3694207,27452.305,13473.729,0.2785,5855.952,0.069,0.766,0.143,0.021,0.474,0.357,2158,0.1403,0.7831,0.136,9.1,22.0,65.3,23.96,0.87,8.34,0.74,14.01,6.60,1.232,0.314,0.043,0.044,7.776,0.431,0.0033,138,508,1508,14970,208,32,0.507,6210,305,1454,9850,832,1482,9295,7.25,32.23,10009,15.6856,67350,3289,96707,921.5,-0.0,981600,18.608,2631075.518,3.54e-15,0.00005,12.67,29837,26.314,1.390,24.113,0.811,26.314,3700,4019,3890,0.4596,0.953,1.015,1.999,1.382,0.981,1.349,9231.565,5805.133,16832.242,9186.067,7289.948,3087.937,2704.528,1825.313,0.560,0.450,0.441,0.574,0.210,0.269,2238,10304,0.4320,1.0000,1.0000,0.0598,1.0000,1.0000,0.6856,1.0120,1.0749,0.0589,0.0112,0.0227,0.0000,0.0000,0.8238,0.2005,0.6398,0.9637,0.00255,1357,0.9997,0.8967,0.9039,0.9994,0.0270,0.0398,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0692
50000,10595,3416,40023,57849,45938,17499,327,28413,5816,18,329069,3351308,22245.020,9213.824,0.2901,3247.587,0.057,0.790,0.134,0.019,0.474,0.354,2276,0.1438,0.7991,0.113,10.0,22.0,72.0,26.71,0.64,8.96,1.07,16.05,6.64,1.265,0.321,0.041,0.039,8.112,0.417,0.0034,142,546,1412,12794,234,34,0.666,5600,406,1606,8583,984,981,8630,7.85,33.41,11783,15.8042,67306,3903,97156,723.3,-0.0,980401,16.379,2631075.518,6.90e-15,0.00013,27.47,21584,22.322,1.379,20.241,0.701,22.352,3548,3680,3367,0.4440,0.944,1.023,1.999,1.497,0.982,1.331,8614.547,5214.814,10625.934,8560.115,6306.558,1897.418,2511.534,1557.285,0.565,0.452,0.444,0.477,0.189,0.203,2425,5901,0.4557,1.0000,1.0000,0.0813,1.0000,1.0000,0.6220,1.0312,1.0484,0.0320,0.0078,0.0220,0.0000,0.6512,0.9569,0.0347,0.6482,0.9851,0.00260,889,0.9999,0.9108,0.9085,0.9986,0.0272,0.0445,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0701
51000,11247,4070,45290,80225,66916,34503,432,31250,6015,16,387841,4049051,28674.171,12512.149,0.2860,5579.031,0.062,0.768,0.147,0.023,0.509,0.332,2600,0.1397,0.7800,0.137,9.7,22.0,62.0,24.39,0.59,8.56,0.85,14.38,6.53,1.252,0.323,0.027,0.028,8.077,0.456,0.0033,152,548,1507,15095,229,35,0.490,6115,113,1662,9472,457,1530,9260,7.95,31.47,7881,12.8706,67316,3765,96250,815.0,-0.0,986416,19.094,2631075.518,2.85e-14,0.00163,29.17,28721,27.143,1.397,24.916,0.831,27.144,3183,3987,4077,0.4243,0.950,1.034,1.999,1.486,0.976,1.340,10003.747,6272.780,16592.991,9957.655,7702.557,2387.953,2567.922,1977.243,0.589,0.506,0.463,0.652,0.229,0.224,2332,6384,0.4862,0.9999,1.0000,0.0668,1.0000,1.0000,0.6734,0.9884,1.0568,0.0361,0.0084,0.0232,0.0000,0.5546,0.9483,0.1972,0.6793,0.9961,0.00259,973,0.9997,0.8851,0.9006,0.9990,0.0254,0.0410,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0739
52000,11300,4022,42675,62673,49248,19627,371,31006,5836,24,370854,3966440,23801.669,10437.926,0.2951,3597.723,0.049,0.794,0.138,0.020,0.501,0.339,2552,0.1404,0.8034,0.126,9.5,22.0,64.0,23.27,0.66,8.17,1.02,13.41,6.52,1.277,0.323,0.031,0.028,7.910,0.446,0.0034,151,568,1480,15360,230,33,0.444,6053,50,1541,9709,541,1157,9602,8.14,31.92,9180,12.5098,67214,3651,95249,502.0,-0.0,987338,18.030,2631075.518,2.83e-15,0.00024,11.84,23587,27.243,1.549,24.868,0.826,27.244,2933,4123,4244,0.4167,0.967,1.034,1.999,1.532,0.982,1.387,10456.455,6211.138,9079.713,10400.355,7919.323,1985.981,2641.708,2212.514,0.554,0.508,0.469,0.494,0.216,0.273,2103,4418,0.4977,1.0000,0.9999,0.0993,1.0000,1.0000,0.6745,1.0106,1.1153,0.0497,0.0106,0.0162,0.0000,0.0000,0.8796,0.0900,0.6490,0.9780,0.00260,1338,0.9996,0.8814,0.9036,0.9984,0.0273,0.0376,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0744
53000,12374,4333,46775,77837,64229,30682,380,30674,5717,16,384412,3941427,26823.311,11594.521,0.2800,4867.229,0.057,0.782,0.140,0.022,0.492,0.343,2147,0.1332,0.8030,0.144,10.5,22.0,59.9,25.87,0.73,8.63,0.79,15.72,6.64,1.200,0.317,0.037,0.038,8.303,0.454,0.0032,140,529,1469,14677,216,36,0.527,6645,204,1888,10282,819,1924,9631,7.60,30.80,9367,16.1823,67260,3575,94906,939.0,-0.0,987020,18.153,2631075.518,2.65e-15,0.00005,35.70,28817,26.283,1.425,23.894,0.963,26.283,4266,4273,3835,0.4935,0.915,1.003,1.999,1.286,0.981,1.348,9949.034,5892.586,14598.487,9897.952,7194.101,2353.573,2441.831,1931.888,0.573,0.496,0.440,0.583,0.205,0.225,2237,8231,0.4526,1.0000,0.9999,0.0739,1.0000,0.9999,0.6590,1.0204,1.0974,0.0402,0.0110,0.0200,0.0000,0.8160,0.9595,0.1737,0.6633,0.9604,0.00260,1063,0.9997,0.9004,0.8863,0.9993,0.0278,0.0358,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0722
54000,10844,3573,42925,67226,53883,23946,355,29202,5348,16,343331,3548616,24332.625,10519.431,0.2847,4411.343,0.054,0.772,0.152,0.021,0.481,0.347,2247,0.1474,0.7988,0.133,10.0,22.0,62.2,24.40,0.67,8.93,1.21,13.58,6.54,1.227,0.336,0.034,0.033,8.049,0.408,0.0033,146,549,1529,12969,239,35,0.512,5889,439,967,9438,573,1606,8665,8.88,34.10,10156,15.8869,67227,3894,94142,771.7,-0.0,988721,17.939,2631075.518,2.48e-15,0.00002,11.91,25319,23.550,1.390,21.428,0.732,23.551,3686,3795,3363,0.4557,0.936,1.020,1.999,1.398,0.978,1.322,8827.130,5342.807,13578.845,8785.055,6380.067,2357.943,2235.484,1514.661,0.553,0.473,0.444,0.538,0.174,0.180,2482,9008,0.4414,0.9998,0.9998,0.0657,1.0000,1.0000,0.6933,1.0323,1.1047,0.0408,0.0104,0.0186,0.0000,0.0000,0.7388,0.2764,0.6462,0.9489,0.00256,881,0.9996,0.9290,0.9180,0.9991,0.0288,0.0371,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0725
55000,10430,3715,46203,75543,60525,28972,368,30103,6393,16,431075,3739833,26676.612,12402.906,0.2782,4908.552,0.064,0.773,0.145,0.018,0.483,0.341,2947,0.1636,0.7869,0.137,10.3,22.5,72.2,27.45,0.95,9.85,1.26,15.38,6.76,1.236,0.327,0.040,0.042,8.569,0.426,0.0033,140,518,1438,14721,228,28,0.471,5931,902,1081,8447,1113,1363,7954,8.16,33.44,9093,16.1379,67124,3773,93240,851.6,-0.0,990774,18.206,2631075.518,7.96e-15,0.00021,18.47,28709,25.305,1.375,23.236,0.695,25.306,4328,2994,3108,0.4056,0.949,1.043,1.999,1.337,0.979,1.342,8688.242,5608.758,16271.064,8634.894,6679.205,3443.586,2399.464,1651.303,0.554,0.462,0.455,0.553,0.186,0.184,2335,9396,0.3858,1.0000,0.9998,0.0549,1.0000,1.0000,0.6540,1.0037,1.0881,0.0472,0.0127,0.0198,0.0000,0.2209,0.9429,0.1043,0.6496,0.9443,0.00259,709,0.9997,0.8887,0.9013,0.9988,0.0247,0.0335,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0712
56000,9986,3423,42665,65382,51741,22416,301,26990,5167,15,388129,3437250,23466.776,10755.443,0.2700,4205.039,0.061,0.790,0.133,0.016,0.478,0.345,1877,0.1596,0.7949,0.129,10.6,22.0,64.1,24.87,0.83,8.72,0.88,14.44,6.55,1.223,0.327,0.040,0.041,8.402,0.430,0.0032,139,521,1315,12551,247,25,0.473,5262,476,1115,8395,772,1270,7944,9.01,35.90,10012,15.5350,67108,3424,92761,763.9,0.0,991718,16.597,2631075.518,1.24e-15,0.00011,25.84,24974,22.965,1.408,20.935,0.621,22.965,3406,3353,3227,0.4467,0.947,1.021,1.999,1.370,0.981,1.321,8312.932,5330.737,13182.262,8260.682,6228.871,3110.557,1891.406,1548.441,0.541,0.469,0.437,0.504,0.167,0.161,2238,10147,0.3790,0.9999,1.0000,0.0578,1.0000,1.0000,0.6683,1.0195,1.1089,0.0522,0.0137,0.0142,0.0000,0.5752,0.9312,0.2258,0.7588,0.9578,0.00256,790,0.9993,0.8961,0.9049,0.9993,0.0251,0.0347,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0742
57000,10067,3427,39097,59422,47381,20027,298,26150,4562,18,322878,3395210,23786.207,9331.508,0.2819,3642.187,0.050,0.806,0.131,0.014,0.488,0.341,1800,0.1481,0.7942,0.124,10.4,22.0,72.0,25.18,0.73,9.07,1.07,14.31,6.57,1.283,0.318,0.036,0.035,8.355,0.414,0.0033,142,533,1386,11460,187,27,0.487,5622,21,1239,8807,568,1667,7832,8.19,36.50,10879,16.4992,66982,3350,93279,1227.7,-0.0,990229,15.802,2631075.518,6.19e-15,0.00024,6.93,23323,21.746,1.398,19.626,0.722,21.746,3636,3264,3167,0.3893,0.967,1.060,1.999,1.516,0.979,1.327,8368.452,5317.148,12712.954,8329.478,6385.962,2127.319,1967.551,1594.450,0.550,0.488,0.449,0.513,0.200,0.186,2127,7419,0.4022,0.9999,0.9999,0.0686,1.0000,1.0000,0.6939,1.0243,1.0787,0.0419,0.0117,0.0185,0.0000,0.0000,0.8445,0.0944,0.6621,0.9452,0.00257,867,0.9997,0.8925,0.8802,0.9994,0.0252,0.0314,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0714
58000,11368,4009,43353,70118,56257,26403,362,26562,5273,12,368160,3618557,25000.743,11192.130,0.2852,4630.004,0.063,0.795,0.127,0.016,0.492,0.342,1913,0.1332,0.7854,0.137,10.3,22.0,71.0,25.06,0.69,9.38,0.89,14.10,6.56,1.282,0.322,0.036,0.033,8.345,0.425,0.0031,135,504,1479,12863,256,26,0.497,6361,22,1183,10163,539,2081,8748,8.00,32.16,12208,18.0264,67014,3338,93596,729.4,-0.0,989359,16.293,2631075.518,1.33e-14,0.00009,30.20,27250,23.271,1.368,21.009,0.894,23.271,4292,3513,3563,0.3963,0.967,1.065,2.000,1.486,0.984,1.331,8514.264,5426.910,14698.764,8466.869,6465.116,3112.207,1923.498,1526.420,0.579,0.477,0.441,0.544,0.183,0.195,2122,9367,0.4317,1.0000,0.9997,0.0588,1.0000,1.0000,0.7076,1.0274,1.0996,0.0429,0.0046,0.0160,0.0000,0.7430,0.9559,0.0754,0.6969,0.9466,0.00256,838,0.9999,0.8938,0.8986,0.9989,0.0226,0.0345,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0712
59000,9963,3862,45232,75457,61431,29797,428,27952,5476,20,422169,3679049,26846.865,13070.361,0.2801,5681.079,0.065,0.787,0.133,0.015,0.487,0.344,2071,0.1570,0.7690,0.130,10.8,22.0,70.9,24.96,0.80,9.38,0.69,14.10,6.51,1.298,0.325,0.032,0.032,8.993,0.444,0.0032,138,526,1534,13639,211,27,0.487,5484,25,1067,8871,524,1509,7930,7.75,32.34,10702,17.4512,67133,3619,93093,806.6,-0.0,992422,17.266,2631075.518,8.85e-15,0.00020,16.19,30118,25.702,1.435,23.557,0.711,25.703,3536,3186,3241,0.3886,0.975,1.076,2.000,1.508,0.986,1.375,8138.672,5134.879,18374.982,8090.869,6062.094,3972.509,1777.871,1638.903,0.558,0.474,0.440,0.548,0.158,0.180,2299,12585,0.4238,1.0000,1.0000,0.0518,1.0000,1.0000,0.6944,1.0281,1.1009,0.0517,0.0068,0.0155,0.0000,0.1058,0.8556,0.2678,0.6521,0.9438,0.00252,604,0.9998,0.9109,0.9021,0.9992,0.0237,0.0321,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0745
60000,10137,3929,47229,72314,57544,24765,320,30433,5751,15,439420,3762269,26255.649,11864.679,0.2690,4477.634,0.066,0.789,0.131,0.013,0.476,0.351,2640,0.1658,0.7908,0.129,10.3,22.0,70.0,25.88,0.61,9.69,0.67,14.91,6.61,1.281,0.331,0.029,0.029,8.472,0.462,0.0033,136,519,1562,14910,270,28,0.478,5431,246,1512,8379,663,1497,7977,9.00,34.03,11642,18.2508,67169,3270,92379,868.3,-0.0,992702,18.213,2631075.518,1.58e-14,0.00001,15.16,28013,24.784,1.377,22.696,0.711,24.813,3777,3133,3227,0.3979,0.975,1.061,2.000,1.446,0.986,1.375,8977.532,5670.334,15140.524,8927.374,6665.385,3548.611,2054.302,1784.132,0.538,0.464,0.446,0.502,0.159,0.180,2003,10196,0.3966,0.9997,0.9999,0.0567,1.0000,1.0000,0.6688,1.0283,1.1028,0.0335,0.0086,0.0148,0.0000,0.0846,0.9169,0.1021,0.6214,0.9491,0.00256,660,0.9997,0.9392,0.9075,0.9992,0.0245,0.0317,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0726
61000,11196,4031,50509,89599,74272,38624,466,28989,6315,20,469341,3845075,28629.688,14241.890,0.2737,6212.520,0.061,0.785,0.137,0.017,0.487,0.347,2181,0.1420,0.7834,0.134,11.0,22.0,70.0,25.52,0.65,9.02,0.99,14.86,6.56,1.270,0.313,0.027,0.025,8.448,0.441,0.0031,130,489,1526,15511,214,27,0.592,6009,334,1401,9461,1038,1431,8727,7.50,31.43,8454,16.8057,67288,3245,91853,1061.9,-0.0,996563,17.344,2631075.518,4.25e-15,0.00018,36.46,33607,28.168,1.469,25.790,0.910,28.169,3999,3772,3425,0.4127,0.966,1.051,2.000,1.491,0.982,1.328,8707.909,5272.431,19989.174,8657.927,6195.106,4680.822,1876.102,1472.447,0.550,0.481,0.435,0.590,0.158,0.152,2102,13462,0.3710,0.9998,0.9998,0.0455,1.0000,1.0000,0.6653,1.0183,1.1130,0.0392,0.0078,0.0122,0.0000,0.8099,0.9592,0.2142,0.6514,0.9698,0.00260,664,0.9998,0.9324,0.9152,0.9992,0.0233,0.0340,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0705
62000,9578,3386,39059,55088,42947,15750,279,28083,4703,13,333381,3385126,21365.217,8983.782,0.2797,3155.021,0.061,0.798,0.129,0.012,0.474,0.357,1610,0.1548,0.7997,0.138,10.6,22.0,56.0,24.28,0.50,8.65,0.91,14.23,6.48,1.219,0.323,0.028,0.026,8.260,0.448,0.0034,146,558,1623,11807,260,29,0.602,4943,415,1584,7579,574,1010,7994,9.06,36.37,9918,13.5688,67220,3469,91191,659.2,-0.0,998074,16.783,2631075.518,4.39e-14,0.00023,13.00,21434,22.768,1.447,20.759,0.562,22.769,2920,3394,3264,0.4594,0.956,1.018,2.000,1.362,0.985,1.334,8573.776,5263.522,9813.964,8530.751,6175.524,2511.965,1837.765,1479.031,0.517,0.480,0.439,0.454,0.157,0.166,2019,7211,0.4519,1.0000,1.0000,0.0679,1.0000,1.0000,0.6825,1.0218,1.1114,0.0333,0.0057,0.0136,0.0000,0.0000,0.8590,0.1356,0.6489,0.9867,0.00265,667,0.9998,0.9318,0.8958,0.9987,0.0242,0.0335,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0748
63000,9472,3368,42053,66446,54767,24100,293,26966,4573,25,300910,3504378,24520.956,9506.069,0.2706,4417.853,0.063,0.796,0.130,0.011,0.489,0.347,1477,0.1535,0.8111,0.141,11.2,22.0,54.3,23.84,0.46,8.70,0.57,14.11,6.43,1.214,0.328,0.025,0.023,8.382,0.462,0.0032,133,508,1546,10256,286,27,0.592,4632,61,1643,7768,411,1412,7649,9.25,37.11,8496,13.5291,67154,3618,91254,718.6,-0.0,1000422,16.333,2631075.518,5.31e-16,0.00061,29.99,23662,22.249,1.422,20.257,0.569,22.250,2879,3487,3106,0.4844,0.966,1.008,1.999,1.353,0.989,1.339,8987.383,5196.111,13866.716,8940.383,6131.710,1926.153,1658.971,1503.093,0.533,0.505,0.439,0.543,0.162,0.167,2168,9998,0.4161,1.0000,0.9999,0.0651,1.0000,1.0000,0.7035,1.0278,1.1034,0.0287,0.0064,0.0174,0.0000,0.7113,0.9643,0.0304,0.6604,0.9946,0.00263,597,1.0000,0.9445,0.8955,0.9989,0.0223,0.0314,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0778
64000,10403,3551,43210,64550,50722,20998,342,29140,5287,15,372978,3553738,23986.675,10230.336,0.2767,3780.999,0.052,0.799,0.137,0.012,0.473,0.359,1683,0.1485,0.8078,0.118,11.4,22.0,63.1,26.01,0.56,8.71,0.46,16.28,6.58,1.246,0.304,0.025,0.024,7.997,0.421,0.0034,141,505,1501,12251,252,29,0.516,5248,37,1560,8806,810,1742,7851,9.72,35.76,8343,13.5088,67170,3394,90548,780.3,-0.0,1001097,17.006,2631075.518,2.42e-14,0.00042,25.46,25845,25.400,1.493,23.126,0.781,25.401,3944,3306,3153,0.4502,0.944,1.030,2.000,1.378,0.985,1.355,9147.840,5550.705,12056.179,9100.406,6611.089,3268.695,1803.657,1376.984,0.486,0.491,0.437,0.497,0.151,0.216,1990,7039,0.4596,1.0000,0.9999,0.0660,1.0000,1.0000,0.6715,1.0100,1.0768,0.0302,0.0068,0.0153,0.0000,0.4411,0.9201,0.2438,0.6780,0.9809,0.00262,798,0.9998,0.9591,0.9055,0.9987,0.0209,0.0331,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0708
65000,10368,3358,40955,57364,44415,16150,259,28072,4972,19,341306,3338329,21936.500,8921.012,0.2727,3103.424,0.053,0.802,0.134,0.010,0.460,0.368,1550,0.1464,0.8119,0.112,10.0,20.9,50.0,21.56,0.35,8.09,0.62,12.49,6.35,1.235,0.316,0.018,0.017,7.619,0.424,0.0033,139,528,1495,11690,315,25,0.538,5223,73,1633,8662,603,1440,8325,10.55,37.72,11235,14.9281,67096,3392,90058,530.5,-0.0,1000584,16.692,2631075.518,2.48e-15,0.00021,11.33,22161,22.442,1.432,20.304,0.706,22.443,3101,3860,3407,0.4722,0.948,1.014,2.000,1.448,0.982,1.329,9032.334,5553.860,9628.770,8978.980,6432.174,2713.953,1730.728,1372.906,0.474,0.477,0.428,0.454,0.155,0.149,2049,7314,0.4705,1.0000,1.0000,0.0714,1.0000,1.0000,0.7825,1.0194,1.1107,0.0252,0.0070,0.0144,0.0000,0.0000,0.9102,0.1176,0.6391,0.9549,0.00264,613,0.9990,0.9382,0.9061,0.9987,0.0223,0.0325,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0747
66000,10749,3565,44583,78403,64284,33516,304,28413,5268,25,388859,3381031,26570.598,11501.824,0.2627,5117.985,0.069,0.780,0.138,0.013,0.465,0.366,1748,0.1384,0.7973,0.140,10.8,22.1,62.3,26.40,0.74,8.65,0.91,16.10,6.56,1.210,0.304,0.031,0.031,8.267,0.424,0.0033,134,498,1683,12801,349,22,0.521,5582,380,1440,8929,852,1779,8118,7.46,33.42,10810,19.1197,67124,3642,90342,1113.5,-0.0,999739,16.915,2631075.518,2.67e-14,0.00000,33.72,31106,26.535,1.473,24.257,0.806,26.536,4350,3223,3176,0.4652,0.915,1.015,2.000,1.284,0.985,1.336,7849.120,5093.079,17936.458,7810.446,5941.678,3539.174,1539.428,1305.237,0.541,0.446,0.423,0.591,0.136,0.147,2239,9765,0.4018,0.9998,0.9999,0.0477,1.0000,1.0000,0.6610,1.0267,1.0702,0.0418,0.0053,0.0131,0.0000,0.7967,0.9498,0.2155,0.6742,0.9501,0.00260,731,0.9999,0.9533,0.9109,0.9988,0.0227,0.0338,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0716
67000,9478,3538,43969,81543,68639,37208,366,29323,4836,23,355497,3448199,26121.104,11977.324,0.2717,5941.114,0.068,0.759,0.160,0.013,0.471,0.364,1578,0.1556,0.7936,0.148,11.2,22.0,59.4,26.25,0.69,8.17,0.69,16.70,6.55,1.196,0.300,0.029,0.029,8.786,0.466,0.0033,142,523,1703,11878,269,22,0.508,4748,1070,1087,7321,532,1260,7686,7.50,34.53,8768,15.5263,67032,3340,89275,653.7,-0.0,1004263,18.220,2631075.518,7.79e-15,0.00012,9.25,29881,24.917,1.390,22.985,0.543,24.918,3326,3043,3109,0.4903,0.920,1.005,1.999,1.253,0.984,1.344,7952.114,5395.467,17846.310,7910.976,6304.931,3105.165,1455.332,1475.714,0.561,0.445,0.427,0.628,0.150,0.185,1948,10425,0.4612,0.9998,0.9999,0.0460,1.0000,1.0000,0.6440,1.0237,1.0902,0.0395,0.0076,0.0139,0.0000,0.0000,0.6748,0.2179,0.6618,0.9452,0.00261,633,0.9998,0.9635,0.9104,0.9991,0.0226,0.0323,0.1000,0.1000,0.1000,0.5000,0.5000,0.5000,5.0000,5.0000,5.0000,0.0751
