run,bx,by,land,stand,lawn
w1r0.5,21,94,1.000,1.000,0.000
w1r0.5,22,94,1.000,1.000,0.000
w1r0.5,23,94,1.000,1.000,0.000
w1r0.5,24,94,1.000,1.000,0.000
w1r0.5,25,94,1.000,1.000,0.000
w1r0.5,26,94,1.000,1.000,0.000
w1r0.5,27,94,1.000,1.000,0.000
w1r0.5,28,94,1.000,1.000,0.000
w1r0.5,29,94,1.000,1.000,0.000
w1r0.5,30,94,1.000,1.000,0.000
w1r0.5,31,94,1.000,1.000,0.000
w1r0.5,32,94,1.000,1.000,0.000
w1r0.5,33,94,1.000,1.000,0.000
w1r0.5,34,94,1.000,1.000,0.000
w1r0.5,35,94,1.000,1.000,0.000
w1r0.5,36,94,1.000,1.000,0.000
w1r0.5,37,94,1.000,1.000,0.000
w1r0.5,38,94,1.000,1.000,0.000
w1r0.5,39,94,1.000,1.000,0.000
w1r0.5,40,94,1.000,1.000,0.000
w1r0.5,41,94,1.000,1.000,0.000
w1r0.5,42,94,1.000,1.000,0.000
w1r0.5,43,94,1.000,1.000,0.000
w1r0.5,44,94,1.000,1.000,0.000
w1r0.5,45,94,1.000,1.000,0.000
w1r0.5,46,94,1.000,1.000,0.000
w1r0.5,47,94,1.000,1.000,0.000
w1r0.5,48,94,1.000,1.000,0.000
w1r0.5,49,94,1.000,1.000,0.000
w1r0.5,50,94,1.000,1.000,0.000
w1r0.5,51,94,1.000,1.000,0.000
w1r0.5,52,94,1.000,0.625,0.000
w1r0.5,53,94,1.000,0.125,0.000
w1r0.5,54,94,1.000,0.000,0.000
w1r0.5,55,94,1.000,0.000,0.000
w1r0.5,56,94,1.000,0.000,0.000
w1r0.5,57,94,1.000,0.000,0.875
w1r0.5,58,94,1.000,0.000,1.000
w1r0.5,59,94,1.000,0.000,1.000
w1r0.5,60,94,1.000,0.000,1.000
w1r0.5,61,94,1.000,0.000,1.000
w1r0.5,62,94,1.000,0.000,1.000
w1r0.5,63,94,1.000,0.000,1.000
w1r0.5,64,94,1.000,0.000,1.000
w1r0.5,65,94,1.000,0.000,1.000
w1r0.5,66,94,1.000,0.000,1.000
w1r0.5,67,94,1.000,0.000,1.000
w1r0.5,68,94,1.000,0.000,1.000
w1r0.5,69,94,1.000,0.000,1.000
w1r0.5,70,94,1.000,0.000,1.000
w1r0.5,71,94,1.000,0.000,1.000
w1r0.5,72,94,1.000,0.000,1.000
w1r0.5,73,94,1.000,0.000,1.000
w1r0.5,74,94,1.000,0.000,1.000
w1r0.5,75,94,1.000,0.000,1.000
w1r0.5,76,94,1.000,0.000,1.000
w1r0.5,77,94,1.000,0.000,1.000
w1r0.5,78,94,1.000,0.000,1.000
w1r0.5,79,94,1.000,0.000,1.000
w1r0.5,80,94,1.000,0.000,1.000
w1r0.5,81,94,1.000,0.000,1.000
w1r0.5,10,95,0.812,1.000,0.000
w1r0.5,11,95,1.000,0.938,0.000
w1r0.5,12,95,1.000,1.000,0.000
w1r0.5,13,95,1.000,1.000,0.000
w1r0.5,14,95,1.000,1.000,0.000
w1r0.5,15,95,1.000,1.000,0.000
w1r0.5,16,95,1.000,1.000,0.000
w1r0.5,17,95,1.000,1.000,0.000
w1r0.5,18,95,1.000,1.000,0.000
w1r0.5,19,95,1.000,1.000,0.000
w1r0.5,20,95,1.000,1.000,0.000
w1r0.5,21,95,1.000,1.000,0.000
w1r0.5,22,95,1.000,1.000,0.000
w1r0.5,23,95,1.000,1.000,0.000
w1r0.5,24,95,1.000,1.000,0.000
w1r0.5,25,95,1.000,1.000,0.000
w1r0.5,26,95,1.000,1.000,0.000
w1r0.5,27,95,1.000,1.000,0.000
w1r0.5,28,95,1.000,1.000,0.000
w1r0.5,29,95,1.000,1.000,0.000
w1r0.5,30,95,1.000,1.000,0.000
w1r0.5,31,95,1.000,1.000,0.000
w1r0.5,32,95,1.000,1.000,0.000
w1r0.5,33,95,1.000,1.000,0.000
w1r0.5,34,95,1.000,1.000,0.000
w1r0.5,35,95,1.000,1.000,0.000
w1r0.5,36,95,1.000,1.000,0.000
w1r0.5,37,95,1.000,1.000,0.000
w1r0.5,38,95,1.000,1.000,0.000
w1r0.5,39,95,1.000,1.000,0.000
w1r0.5,40,95,1.000,1.000,0.000
w1r0.5,41,95,1.000,1.000,0.000
w1r0.5,42,95,1.000,1.000,0.000
w1r0.5,43,95,1.000,1.000,0.000
w1r0.5,44,95,1.000,1.000,0.000
w1r0.5,45,95,1.000,1.000,0.000
w1r0.5,46,95,1.000,1.000,0.000
w1r0.5,47,95,1.000,1.000,0.000
w1r0.5,48,95,1.000,1.000,0.000
w1r0.5,49,95,1.000,1.000,0.000
w1r0.5,50,95,1.000,1.000,0.000
w1r0.5,51,95,1.000,1.000,0.000
w1r0.5,52,95,1.000,1.000,0.000
w1r0.5,53,95,1.000,1.000,0.000
w1r0.5,54,95,1.000,1.000,0.000
w1r0.5,55,95,1.000,0.812,0.000
w1r0.5,56,95,1.000,0.375,0.000
w1r0.5,57,95,1.000,0.062,0.188
w1r0.5,58,95,1.000,0.000,0.438
w1r0.5,59,95,1.000,0.000,0.438
w1r0.5,60,95,1.000,0.000,0.625
w1r0.5,61,95,1.000,0.000,1.000
w1r0.5,62,95,1.000,0.000,1.000
w1r0.5,63,95,1.000,0.000,1.000
w1r0.5,64,95,1.000,0.000,1.000
w1r0.5,65,95,1.000,0.000,1.000
w1r0.5,66,95,1.000,0.000,1.000
w1r0.5,67,95,0.812,0.000,1.000
w1r0.5,68,95,0.812,0.000,0.923
w1r0.5,69,95,1.000,0.125,0.562
w1r0.5,70,95,1.000,0.000,0.562
w1r0.5,71,95,1.000,0.000,0.688
w1r0.5,72,95,1.000,0.000,0.625
w1r0.5,73,95,1.000,0.000,0.938
w1r0.5,74,95,1.000,0.000,1.000
w1r0.5,75,95,1.000,0.000,1.000
w1r0.5,76,95,1.000,0.000,1.000
w1r0.5,77,95,1.000,0.000,1.000
w1r0.5,78,95,1.000,0.000,1.000
w1r0.5,79,95,1.000,0.000,1.000
w1r0.5,80,95,1.000,0.000,1.000
w1r0.5,81,95,1.000,0.000,1.000
w1r0.5,82,95,0.375,0.000,1.000
w1r0.5,10,96,0.250,1.000,0.000
w1r0.5,11,96,0.875,1.000,0.000
w1r0.5,12,96,1.000,1.000,0.000
w1r0.5,13,96,1.000,1.000,0.000
w1r0.5,14,96,1.000,1.000,0.000
w1r0.5,15,96,1.000,1.000,0.000
w1r0.5,16,96,1.000,1.000,0.000
w1r0.5,17,96,1.000,1.000,0.000
w1r0.5,18,96,1.000,1.000,0.000
w1r0.5,19,96,1.000,1.000,0.000
w1r0.5,20,96,1.000,1.000,0.000
w1r0.5,21,96,1.000,1.000,0.000
w1r0.5,22,96,1.000,1.000,0.000
w1r0.5,23,96,1.000,1.000,0.000
w1r0.5,24,96,1.000,1.000,0.000
w1r0.5,25,96,1.000,1.000,0.000
w1r0.5,26,96,1.000,1.000,0.000
w1r0.5,27,96,1.000,1.000,0.000
w1r0.5,28,96,1.000,1.000,0.000
w1r0.5,29,96,1.000,0.562,0.375
w1r0.5,30,96,1.000,0.875,0.125
w1r0.5,31,96,1.000,1.000,0.000
w1r0.5,32,96,1.000,1.000,0.000
w1r0.5,33,96,1.000,1.000,0.000
w1r0.5,34,96,1.000,0.688,0.312
w1r0.5,35,96,1.000,0.812,0.188
w1r0.5,36,96,1.000,1.000,0.000
w1r0.5,37,96,1.000,1.000,0.000
w1r0.5,38,96,1.000,1.000,0.000
w1r0.5,39,96,1.000,1.000,0.000
w1r0.5,40,96,1.000,1.000,0.000
w1r0.5,41,96,1.000,1.000,0.000
w1r0.5,42,96,1.000,1.000,0.000
w1r0.5,43,96,1.000,1.000,0.000
w1r0.5,44,96,1.000,1.000,0.000
w1r0.5,45,96,1.000,1.000,0.000
w1r0.5,46,96,1.000,1.000,0.000
w1r0.5,47,96,1.000,1.000,0.000
w1r0.5,48,96,1.000,1.000,0.000
w1r0.5,49,96,1.000,1.000,0.000
w1r0.5,50,96,1.000,1.000,0.000
w1r0.5,51,96,1.000,1.000,0.000
w1r0.5,52,96,1.000,1.000,0.000
w1r0.5,53,96,1.000,1.000,0.000
w1r0.5,54,96,1.000,1.000,0.000
w1r0.5,55,96,1.000,1.000,0.000
w1r0.5,56,96,1.000,1.000,0.000
w1r0.5,57,96,1.000,1.000,0.000
w1r0.5,58,96,1.000,0.938,0.062
w1r0.5,59,96,1.000,0.375,0.250
w1r0.5,60,96,1.000,0.000,0.000
w1r0.5,61,96,1.000,0.000,0.125
w1r0.5,62,96,1.000,0.000,0.500
w1r0.5,63,96,1.000,0.000,0.750
w1r0.5,64,96,1.000,0.000,1.000
w1r0.5,65,96,1.000,0.000,1.000
w1r0.5,66,96,1.000,0.000,1.000
w1r0.5,67,96,0.062,0.000,1.000
w1r0.5,69,96,0.688,0.818,0.000
w1r0.5,70,96,1.000,0.875,0.000
w1r0.5,71,96,1.000,0.875,0.000
w1r0.5,72,96,1.000,0.625,0.000
w1r0.5,73,96,1.000,0.312,0.062
w1r0.5,74,96,1.000,0.250,0.375
w1r0.5,75,96,1.000,0.250,0.500
w1r0.5,76,96,1.000,0.000,0.812
w1r0.5,77,96,1.000,0.000,0.688
w1r0.5,78,96,1.000,0.000,0.625
w1r0.5,79,96,1.000,0.000,0.562
w1r0.5,80,96,1.000,0.000,0.812
w1r0.5,81,96,1.000,0.000,1.000
w1r0.5,82,96,0.625,0.000,1.000
w1r0.5,11,97,0.125,1.000,0.000
w1r0.5,12,97,0.875,1.000,0.000
w1r0.5,13,97,1.000,1.000,0.000
w1r0.5,14,97,1.000,1.000,0.000
w1r0.5,15,97,1.000,1.000,0.000
w1r0.5,16,97,1.000,1.000,0.000
w1r0.5,17,97,1.000,1.000,0.000
w1r0.5,18,97,1.000,1.000,0.000
w1r0.5,19,97,1.000,1.000,0.000
w1r0.5,20,97,1.000,1.000,0.000
w1r0.5,21,97,1.000,1.000,0.000
w1r0.5,22,97,1.000,1.000,0.000
w1r0.5,23,97,1.000,1.000,0.000
w1r0.5,24,97,1.000,0.812,0.188
w1r0.5,25,97,1.000,0.500,0.500
w1r0.5,26,97,1.000,1.000,0.000
w1r0.5,27,97,1.000,1.000,0.000
w1r0.5,28,97,1.000,1.000,0.000
w1r0.5,29,97,1.000,1.000,0.000
w1r0.5,30,97,1.000,1.000,0.000
w1r0.5,31,97,1.000,1.000,0.000
w1r0.5,32,97,1.000,1.000,0.000
w1r0.5,33,97,1.000,1.000,0.000
w1r0.5,34,97,1.000,0.875,0.125
w1r0.5,35,97,1.000,0.500,0.500
w1r0.5,36,97,1.000,1.000,0.000
w1r0.5,37,97,1.000,1.000,0.000
w1r0.5,38,97,1.000,1.000,0.000
w1r0.5,39,97,1.000,1.000,0.000
w1r0.5,40,97,1.000,1.000,0.000
w1r0.5,41,97,1.000,1.000,0.000
w1r0.5,42,97,1.000,1.000,0.000
w1r0.5,43,97,1.000,1.000,0.000
w1r0.5,44,97,1.000,1.000,0.000
w1r0.5,45,97,1.000,1.000,0.000
w1r0.5,46,97,1.000,1.000,0.000
w1r0.5,47,97,1.000,1.000,0.000
w1r0.5,48,97,1.000,1.000,0.000
w1r0.5,49,97,1.000,1.000,0.000
w1r0.5,50,97,1.000,1.000,0.000
w1r0.5,51,97,1.000,1.000,0.000
w1r0.5,52,97,1.000,1.000,0.000
w1r0.5,53,97,1.000,1.000,0.000
w1r0.5,54,97,1.000,1.000,0.000
w1r0.5,55,97,1.000,1.000,0.000
w1r0.5,56,97,1.000,1.000,0.000
w1r0.5,57,97,1.000,1.000,0.000
w1r0.5,58,97,1.000,1.000,0.000
w1r0.5,59,97,1.000,1.000,0.000
w1r0.5,60,97,1.000,0.812,0.000
w1r0.5,61,97,1.000,0.188,0.000
w1r0.5,62,97,1.000,0.000,0.188
w1r0.5,63,97,1.000,0.000,0.062
w1r0.5,64,97,1.000,0.000,0.062
w1r0.5,65,97,1.000,0.000,0.562
w1r0.5,66,97,1.000,0.000,0.750
w1r0.5,67,97,0.125,0.000,0.000
w1r0.5,69,97,0.062,1.000,0.000
w1r0.5,70,97,0.938,1.000,0.000
w1r0.5,71,97,1.000,1.000,0.000
w1r0.5,72,97,1.000,1.000,0.000
w1r0.5,73,97,1.000,1.000,0.000
w1r0.5,74,97,1.000,1.000,0.000
w1r0.5,75,97,1.000,1.000,0.000
w1r0.5,76,97,1.000,0.938,0.000
w1r0.5,77,97,1.000,1.000,0.000
w1r0.5,78,97,1.000,0.938,0.000
w1r0.5,79,97,1.000,0.750,0.062
w1r0.5,80,97,1.000,0.438,0.125
w1r0.5,81,97,1.000,0.125,0.625
w1r0.5,82,97,0.938,0.000,1.000
w1r0.5,83,97,0.500,0.125,0.500
w1r0.5,84,97,0.188,0.667,0.000
w1r0.5,88,97,0.500,1.000,0.000
w1r0.5,13,98,0.875,1.000,0.000
w1r0.5,14,98,1.000,1.000,0.000
w1r0.5,15,98,1.000,1.000,0.000
w1r0.5,16,98,1.000,1.000,0.000
w1r0.5,17,98,1.000,1.000,0.000
w1r0.5,18,98,1.000,1.000,0.000
w1r0.5,19,98,1.000,1.000,0.000
w1r0.5,20,98,1.000,1.000,0.000
w1r0.5,21,98,1.000,1.000,0.000
w1r0.5,22,98,1.000,1.000,0.000
w1r0.5,23,98,1.000,1.000,0.000
w1r0.5,24,98,1.000,1.000,0.000
w1r0.5,25,98,1.000,0.875,0.125
w1r0.5,26,98,1.000,0.562,0.438
w1r0.5,27,98,1.000,0.938,0.062
w1r0.5,28,98,1.000,1.000,0.000
w1r0.5,29,98,1.000,1.000,0.000
w1r0.5,30,98,1.000,1.000,0.000
w1r0.5,31,98,1.000,0.875,0.125
w1r0.5,32,98,1.000,1.000,0.000
w1r0.5,33,98,1.000,1.000,0.000
w1r0.5,34,98,1.000,0.938,0.000
w1r0.5,35,98,1.000,1.000,0.000
w1r0.5,36,98,1.000,1.000,0.000
w1r0.5,37,98,1.000,1.000,0.000
w1r0.5,38,98,1.000,1.000,0.000
w1r0.5,39,98,1.000,1.000,0.000
w1r0.5,40,98,1.000,1.000,0.000
w1r0.5,41,98,1.000,1.000,0.000
w1r0.5,42,98,1.000,0.812,0.188
w1r0.5,43,98,1.000,0.875,0.125
w1r0.5,44,98,1.000,1.000,0.000
w1r0.5,45,98,1.000,1.000,0.000
w1r0.5,46,98,1.000,1.000,0.000
w1r0.5,47,98,1.000,1.000,0.000
w1r0.5,48,98,1.000,1.000,0.000
w1r0.5,49,98,1.000,1.000,0.000
w1r0.5,50,98,1.000,1.000,0.000
w1r0.5,51,98,1.000,1.000,0.000
w1r0.5,52,98,1.000,1.000,0.000
w1r0.5,53,98,1.000,1.000,0.000
w1r0.5,54,98,1.000,1.000,0.000
w1r0.5,55,98,1.000,1.000,0.000
w1r0.5,56,98,1.000,1.000,0.000
w1r0.5,57,98,1.000,1.000,0.000
w1r0.5,58,98,1.000,1.000,0.000
w1r0.5,59,98,1.000,1.000,0.000
w1r0.5,60,98,1.000,1.000,0.000
w1r0.5,61,98,1.000,1.000,0.000
w1r0.5,62,98,1.000,0.750,0.000
w1r0.5,63,98,1.000,0.688,0.000
w1r0.5,64,98,1.000,0.375,0.000
w1r0.5,65,98,1.000,0.062,0.000
w1r0.5,66,98,1.000,0.000,0.000
w1r0.5,67,98,0.500,0.500,0.000
w1r0.5,70,98,0.188,1.000,0.000
w1r0.5,71,98,1.000,1.000,0.000
w1r0.5,72,98,1.000,1.000,0.000
w1r0.5,73,98,1.000,1.000,0.000
w1r0.5,74,98,1.000,1.000,0.000
w1r0.5,75,98,1.000,1.000,0.000
w1r0.5,76,98,1.000,1.000,0.000
w1r0.5,77,98,1.000,1.000,0.000
w1r0.5,78,98,1.000,1.000,0.000
w1r0.5,79,98,1.000,1.000,0.000
w1r0.5,80,98,0.938,1.000,0.000
w1r0.5,81,98,1.000,1.000,0.000
w1r0.5,82,98,1.000,0.688,0.250
w1r0.5,83,98,1.000,0.938,0.000
w1r0.5,84,98,0.938,0.800,0.000
w1r0.5,85,98,0.812,1.000,0.000
w1r0.5,86,98,1.000,1.000,0.000
w1r0.5,87,98,0.438,1.000,0.000
w1r0.5,88,98,0.875,1.000,0.000
w1r0.5,14,99,0.438,1.000,0.000
w1r0.5,15,99,1.000,1.000,0.000
w1r0.5,16,99,1.000,1.000,0.000
w1r0.5,17,99,1.000,1.000,0.000
w1r0.5,18,99,1.000,1.000,0.000
w1r0.5,19,99,1.000,1.000,0.000
w1r0.5,20,99,1.000,1.000,0.000
w1r0.5,21,99,1.000,1.000,0.000
w1r0.5,22,99,1.000,0.938,0.062
w1r0.5,23,99,1.000,1.000,0.000
w1r0.5,24,99,1.000,1.000,0.000
w1r0.5,25,99,1.000,1.000,0.000
w1r0.5,26,99,1.000,1.000,0.000
w1r0.5,27,99,1.000,1.000,0.000
w1r0.5,28,99,1.000,1.000,0.000
w1r0.5,29,99,1.000,1.000,0.000
w1r0.5,30,99,1.000,1.000,0.000
w1r0.5,31,99,1.000,1.000,0.000
w1r0.5,32,99,1.000,1.000,0.000
w1r0.5,33,99,1.000,1.000,0.000
w1r0.5,34,99,1.000,0.938,0.062
w1r0.5,35,99,1.000,1.000,0.000
w1r0.5,36,99,1.000,1.000,0.000
w1r0.5,37,99,1.000,1.000,0.000
w1r0.5,38,99,1.000,1.000,0.000
w1r0.5,39,99,1.000,1.000,0.000
w1r0.5,40,99,1.000,1.000,0.000
w1r0.5,41,99,1.000,1.000,0.000
w1r0.5,42,99,1.000,0.375,0.562
w1r0.5,43,99,1.000,0.812,0.188
w1r0.5,44,99,1.000,1.000,0.000
w1r0.5,45,99,1.000,1.000,0.000
w1r0.5,46,99,1.000,1.000,0.000
w1r0.5,47,99,1.000,1.000,0.000
w1r0.5,48,99,1.000,1.000,0.000
w1r0.5,49,99,1.000,1.000,0.000
w1r0.5,50,99,1.000,1.000,0.000
w1r0.5,51,99,1.000,1.000,0.000
w1r0.5,52,99,1.000,1.000,0.000
w1r0.5,53,99,1.000,1.000,0.000
w1r0.5,54,99,1.000,0.750,0.188
w1r0.5,55,99,1.000,1.000,0.000
w1r0.5,56,99,1.000,1.000,0.000
w1r0.5,57,99,1.000,1.000,0.000
w1r0.5,58,99,1.000,1.000,0.000
w1r0.5,59,99,1.000,1.000,0.000
w1r0.5,60,99,1.000,1.000,0.000
w1r0.5,61,99,1.000,1.000,0.000
w1r0.5,62,99,1.000,1.000,0.000
w1r0.5,63,99,1.000,1.000,0.000
w1r0.5,64,99,1.000,1.000,0.000
w1r0.5,65,99,1.000,1.000,0.000
w1r0.5,66,99,1.000,1.000,0.000
w1r0.5,67,99,0.438,1.000,0.000
w1r0.5,71,99,0.562,1.000,0.000
w1r0.5,72,99,1.000,1.000,0.000
w1r0.5,73,99,1.000,1.000,0.000
w1r0.5,74,99,0.688,1.000,0.000
w1r0.5,75,99,0.562,1.000,0.000
w1r0.5,76,99,0.500,1.000,0.000
w1r0.5,77,99,0.250,1.000,0.000
w1r0.5,78,99,0.562,1.000,0.000
w1r0.5,79,99,0.562,1.000,0.000
w1r0.5,80,99,0.500,1.000,0.000
w1r0.5,81,99,1.000,1.000,0.000
w1r0.5,82,99,1.000,1.000,0.000
w1r0.5,83,99,1.000,1.000,0.000
w1r0.5,84,99,1.000,1.000,0.000
w1r0.5,85,99,1.000,1.000,0.000
w1r0.5,86,99,1.000,1.000,0.000
w1r0.5,87,99,1.000,1.000,0.000
w1r0.5,88,99,0.875,1.000,0.000
w1r0.5,15,100,0.375,1.000,0.000
w1r0.5,16,100,1.000,1.000,0.000
w1r0.5,17,100,1.000,1.000,0.000
w1r0.5,18,100,1.000,1.000,0.000
w1r0.5,19,100,1.000,1.000,0.000
w1r0.5,20,100,1.000,1.000,0.000
w1r0.5,21,100,1.000,1.000,0.000
w1r0.5,22,100,1.000,1.000,0.000
w1r0.5,23,100,1.000,1.000,0.000
w1r0.5,24,100,1.000,1.000,0.000
w1r0.5,25,100,1.000,0.938,0.062
w1r0.5,26,100,1.000,1.000,0.000
w1r0.5,27,100,1.000,1.000,0.000
w1r0.5,28,100,1.000,1.000,0.000
w1r0.5,29,100,1.000,1.000,0.000
w1r0.5,30,100,1.000,1.000,0.000
w1r0.5,31,100,1.000,1.000,0.000
w1r0.5,32,100,1.000,1.000,0.000
w1r0.5,33,100,1.000,1.000,0.000
w1r0.5,34,100,1.000,0.875,0.125
w1r0.5,35,100,1.000,1.000,0.000
w1r0.5,36,100,1.000,1.000,0.000
w1r0.5,37,100,1.000,1.000,0.000
w1r0.5,38,100,1.000,1.000,0.000
w1r0.5,39,100,1.000,1.000,0.000
w1r0.5,40,100,1.000,1.000,0.000
w1r0.5,41,100,1.000,1.000,0.000
w1r0.5,42,100,1.000,1.000,0.000
w1r0.5,43,100,1.000,1.000,0.000
w1r0.5,44,100,1.000,1.000,0.000
w1r0.5,45,100,1.000,1.000,0.000
w1r0.5,46,100,1.000,1.000,0.000
w1r0.5,47,100,1.000,1.000,0.000
w1r0.5,48,100,1.000,1.000,0.000
w1r0.5,49,100,1.000,1.000,0.000
w1r0.5,50,100,1.000,1.000,0.000
w1r0.5,51,100,1.000,1.000,0.000
w1r0.5,52,100,1.000,1.000,0.000
w1r0.5,53,100,1.000,1.000,0.000
w1r0.5,54,100,1.000,1.000,0.000
w1r0.5,55,100,1.000,1.000,0.000
w1r0.5,56,100,1.000,0.875,0.125
w1r0.5,57,100,1.000,1.000,0.000
w1r0.5,58,100,1.000,1.000,0.000
w1r0.5,59,100,1.000,1.000,0.000
w1r0.5,60,100,1.000,1.000,0.000
w1r0.5,61,100,1.000,1.000,0.000
w1r0.5,62,100,1.000,1.000,0.000
w1r0.5,63,100,1.000,1.000,0.000
w1r0.5,64,100,1.000,1.000,0.000
w1r0.5,65,100,1.000,1.000,0.000
w1r0.5,66,100,1.000,1.000,0.000
w1r0.5,67,100,0.562,1.000,0.000
w1r0.5,71,100,0.062,1.000,0.000
w1r0.5,72,100,0.250,1.000,0.000
w1r0.5,73,100,0.188,1.000,0.000
w1r0.5,80,100,0.500,1.000,0.000
w1r0.5,81,100,0.875,1.000,0.000
w1r0.5,82,100,1.000,1.000,0.000
w1r0.5,83,100,1.000,1.000,0.000
w1r0.5,84,100,1.000,1.000,0.000
w1r0.5,85,100,0.875,1.000,0.000
w1r0.5,86,100,1.000,1.000,0.000
w1r0.5,87,100,0.812,1.000,0.000
w1r0.5,88,100,0.438,1.000,0.000
w1r0.5,89,100,0.688,1.000,0.000
w1r0.5,90,100,0.375,1.000,0.000
w1r0.5,16,101,0.625,1.000,0.000
w1r0.5,17,101,1.000,1.000,0.000
w1r0.5,18,101,1.000,1.000,0.000
w1r0.5,19,101,1.000,1.000,0.000
w1r0.5,20,101,1.000,1.000,0.000
w1r0.5,21,101,1.000,1.000,0.000
w1r0.5,22,101,1.000,1.000,0.000
w1r0.5,23,101,1.000,1.000,0.000
w1r0.5,24,101,1.000,1.000,0.000
w1r0.5,25,101,1.000,1.000,0.000
w1r0.5,26,101,1.000,0.938,0.000
w1r0.5,27,101,1.000,1.000,0.000
w1r0.5,28,101,1.000,1.000,0.000
w1r0.5,29,101,1.000,1.000,0.000
w1r0.5,30,101,1.000,1.000,0.000
w1r0.5,31,101,1.000,1.000,0.000
w1r0.5,32,101,1.000,1.000,0.000
w1r0.5,33,101,1.000,1.000,0.000
w1r0.5,34,101,1.000,1.000,0.000
w1r0.5,35,101,1.000,1.000,0.000
w1r0.5,36,101,1.000,1.000,0.000
w1r0.5,37,101,1.000,1.000,0.000
w1r0.5,38,101,1.000,1.000,0.000
w1r0.5,39,101,1.000,1.000,0.000
w1r0.5,40,101,1.000,1.000,0.000
w1r0.5,41,101,1.000,1.000,0.000
w1r0.5,42,101,1.000,1.000,0.000
w1r0.5,43,101,1.000,1.000,0.000
w1r0.5,44,101,1.000,1.000,0.000
w1r0.5,45,101,1.000,1.000,0.000
w1r0.5,46,101,1.000,1.000,0.000
w1r0.5,47,101,1.000,1.000,0.000
w1r0.5,48,101,1.000,1.000,0.000
w1r0.5,49,101,1.000,1.000,0.000
w1r0.5,50,101,1.000,1.000,0.000
w1r0.5,51,101,1.000,1.000,0.000
w1r0.5,52,101,1.000,1.000,0.000
w1r0.5,53,101,1.000,1.000,0.000
w1r0.5,54,101,1.000,1.000,0.000
w1r0.5,55,101,1.000,1.000,0.000
w1r0.5,56,101,1.000,1.000,0.000
w1r0.5,57,101,1.000,1.000,0.000
w1r0.5,58,101,1.000,1.000,0.000
w1r0.5,59,101,1.000,1.000,0.000
w1r0.5,60,101,1.000,1.000,0.000
w1r0.5,61,101,1.000,1.000,0.000
w1r0.5,62,101,1.000,1.000,0.000
w1r0.5,63,101,1.000,1.000,0.000
w1r0.5,64,101,1.000,1.000,0.000
w1r0.5,65,101,1.000,1.000,0.000
w1r0.5,66,101,1.000,1.000,0.000
w1r0.5,67,101,1.000,1.000,0.000
w1r0.5,68,101,0.125,1.000,0.000
w1r0.5,80,101,0.062,1.000,0.000
w1r0.5,82,101,0.125,1.000,0.000
w1r0.5,83,101,0.812,1.000,0.000
w1r0.5,84,101,1.000,1.000,0.000
w1r0.5,85,101,0.625,1.000,0.000
w1r0.5,86,101,0.938,1.000,0.000
w1r0.5,87,101,0.812,1.000,0.000
w1r0.5,88,101,0.875,1.000,0.000
w1r0.5,89,101,1.000,1.000,0.000
w1r0.5,90,101,1.000,1.000,0.000
w1r0.5,91,101,0.250,1.000,0.000
w1r0.5,16,102,0.812,1.000,0.000
w1r0.5,17,102,1.000,1.000,0.000
w1r0.5,18,102,1.000,1.000,0.000
w1r0.5,19,102,1.000,1.000,0.000
w1r0.5,20,102,1.000,0.938,0.062
w1r0.5,21,102,1.000,1.000,0.000
w1r0.5,22,102,1.000,1.000,0.000
w1r0.5,23,102,1.000,1.000,0.000
w1r0.5,24,102,1.000,1.000,0.000
w1r0.5,25,102,1.000,1.000,0.000
w1r0.5,26,102,1.000,1.000,0.000
w1r0.5,27,102,1.000,1.000,0.000
w1r0.5,28,102,1.000,1.000,0.000
w1r0.5,29,102,1.000,1.000,0.000
w1r0.5,30,102,1.000,1.000,0.000
w1r0.5,31,102,1.000,1.000,0.000
w1r0.5,32,102,1.000,0.812,0.125
w1r0.5,33,102,1.000,1.000,0.000
w1r0.5,34,102,1.000,1.000,0.000
w1r0.5,35,102,1.000,1.000,0.000
w1r0.5,36,102,1.000,1.000,0.000
w1r0.5,37,102,1.000,1.000,0.000
w1r0.5,38,102,1.000,1.000,0.000
w1r0.5,39,102,1.000,1.000,0.000
w1r0.5,40,102,1.000,1.000,0.000
w1r0.5,41,102,1.000,1.000,0.000
w1r0.5,42,102,1.000,1.000,0.000
w1r0.5,43,102,1.000,1.000,0.000
w1r0.5,44,102,1.000,1.000,0.000
w1r0.5,45,102,1.000,1.000,0.000
w1r0.5,46,102,1.000,1.000,0.000
w1r0.5,47,102,1.000,1.000,0.000
w1r0.5,48,102,1.000,1.000,0.000
w1r0.5,49,102,1.000,1.000,0.000
w1r0.5,50,102,1.000,0.500,0.500
w1r0.5,51,102,1.000,1.000,0.000
w1r0.5,52,102,1.000,1.000,0.000
w1r0.5,53,102,1.000,1.000,0.000
w1r0.5,54,102,1.000,1.000,0.000
w1r0.5,55,102,1.000,1.000,0.000
w1r0.5,56,102,1.000,1.000,0.000
w1r0.5,57,102,1.000,1.000,0.000
w1r0.5,58,102,1.000,1.000,0.000
w1r0.5,59,102,1.000,1.000,0.000
w1r0.5,60,102,1.000,1.000,0.000
w1r0.5,61,102,1.000,1.000,0.000
w1r0.5,62,102,1.000,1.000,0.000
w1r0.5,63,102,1.000,1.000,0.000
w1r0.5,64,102,1.000,1.000,0.000
w1r0.5,65,102,1.000,1.000,0.000
w1r0.5,66,102,1.000,1.000,0.000
