step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority
670000,882,4.528,0.065,14.43,57567,40151,69,17233,228,914,1589885.8,63698.9,0.038,0.409,0.272,0.121,0.160,1884,61.10,13.14,41.77,12.26,2.32,6.92,1.05,2.32,15.96,4.43,2.32,6.92,0.036,0.108,106,0.219,0.922,0.065,0.000,0.014,36295,19573,4,0.467,0.024,0.448,4009730,0.164,0.141,0.028,158.68,23404,53,3.70,0.780,0.007
680000,922,4.396,0.066,13.70,57900,38534,88,18978,260,808,1616101.2,55732.0,0.028,0.360,0.311,0.123,0.179,1939,58.39,16.69,39.21,15.35,2.54,7.57,1.00,2.12,15.64,3.76,2.28,6.85,0.042,0.123,129,0.166,0.909,0.077,0.000,0.014,36975,18903,3,0.460,0.105,0.444,3992012,0.148,0.133,0.021,160.78,22769,36,2.94,0.805,0.005
690000,945,4.347,0.062,13.73,55044,39327,67,15484,143,780,1604384.1,53279.8,0.027,0.389,0.300,0.118,0.166,2012,56.92,19.41,38.89,15.88,1.97,6.40,1.00,1.81,15.06,5.03,1.95,6.38,0.033,0.105,124,0.142,0.927,0.062,0.000,0.011,35851,18002,4,0.494,0.000,0.420,3785837,0.155,0.125,0.018,160.41,21980,39,3.44,0.816,0.005
700000,934,4.431,0.064,13.54,56460,39208,84,16912,267,898,1614430.1,53474.1,0.029,0.416,0.295,0.111,0.149,1976,57.06,19.20,38.65,15.79,2.06,6.83,0.91,1.65,15.44,5.18,1.93,6.30,0.033,0.111,130,0.130,0.922,0.056,0.000,0.022,37276,18031,4,0.435,0.010,0.381,3737852,0.165,0.133,0.022,161.01,22276,51,3.16,0.794,0.007
710000,914,4.418,0.071,13.81,57112,40520,55,16339,218,895,1616367.9,57435.2,0.023,0.392,0.288,0.125,0.173,2074,59.04,16.33,40.78,14.21,1.63,5.87,0.86,2.26,15.77,4.70,1.56,5.76,0.027,0.102,129,0.126,0.933,0.047,0.000,0.020,35966,16969,5,0.488,0.000,0.359,3486519,0.151,0.144,0.030,160.47,21803,47,3.52,0.828,0.008
720000,849,4.797,0.075,14.36,63939,44868,31,19088,17,1076,1549222.2,106426.0,0.023,0.311,0.295,0.156,0.214,1956,64.00,0.08,42.89,7.68,2.16,6.54,1.59,3.13,17.36,4.45,2.15,6.51,0.034,0.102,148,0.180,0.925,0.060,0.000,0.015,37303,18124,4,0.439,0.026,0.498,3233256,0.177,0.136,0.023,156.02,23229,47,5.58,0.794,0.026
730000,857,4.714,0.060,14.20,61149,50104,7,11029,1,731,1605924.1,53961.3,0.034,0.309,0.281,0.156,0.220,1891,63.97,0.44,41.55,6.61,1.21,5.44,2.08,2.36,19.13,4.04,0.97,4.28,0.019,0.085,206,0.096,0.943,0.034,0.000,0.023,36385,15579,4,0.281,0.246,0.616,4891246,0.187,0.116,0.014,161.44,23481,31,4.89,0.811,0.001
740000,839,4.700,0.071,14.12,59343,43358,13,15986,4,1417,1574949.4,69826.0,0.033,0.341,0.296,0.130,0.200,1839,63.98,0.45,43.67,8.18,2.99,8.13,0.31,1.06,17.01,2.66,2.73,7.43,0.047,0.127,119,0.232,0.912,0.076,0.000,0.012,39806,23351,4,0.464,0.000,0.213,1988408,0.117,0.139,0.027,155.94,21900,19,4.37,0.941,0.008
750000,817,4.696,0.079,14.36,57176,43165,21,14010,2,1044,1611840.5,56787.1,0.019,0.337,0.307,0.131,0.206,1870,63.98,0.60,44.33,7.33,2.01,6.88,0.24,0.63,17.39,3.61,1.79,6.14,0.031,0.108,101,0.275,0.931,0.051,0.000,0.017,36984,19017,4,0.529,0.087,0.200,1549658,0.087,0.155,0.035,159.24,22384,12,4.05,0.948,0.010
760000,816,4.744,0.072,14.13,59854,45106,23,14726,0,1007,1610906.5,58605.9,0.022,0.331,0.301,0.136,0.211,1916,63.99,0.16,43.87,7.71,2.50,7.52,0.39,1.13,17.22,3.03,2.27,6.84,0.039,0.117,112,0.288,0.924,0.065,0.000,0.011,40285,21182,4,0.455,0.097,0.240,1634372,0.097,0.144,0.029,158.76,22800,9,3.98,0.964,0.009
770000,826,4.833,0.076,14.35,57266,42953,31,14272,0,981,1615389.0,56712.4,0.021,0.337,0.315,0.130,0.197,1913,64.00,0.00,43.35,8.47,3.10,8.28,0.36,1.75,17.20,3.36,2.82,7.53,0.048,0.129,119,0.202,0.902,0.085,0.000,0.013,38472,18322,4,0.397,0.125,0.145,1865366,0.106,0.141,0.024,159.57,22453,10,3.97,0.958,0.010
780000,861,4.685,0.069,14.61,58466,44511,10,13909,1,755,1639509.6,57385.2,0.015,0.312,0.280,0.159,0.233,1966,63.98,0.28,44.18,8.05,2.66,7.86,0.69,1.16,16.45,3.23,2.39,6.98,0.042,0.123,127,0.124,0.905,0.066,0.000,0.029,36303,14076,6,0.355,0.009,0.345,2022629,0.132,0.127,0.017,160.68,22753,14,4.13,0.932,0.009
790000,818,4.853,0.072,14.67,55339,41653,19,13708,2,872,1643850.0,56665.8,0.016,0.320,0.277,0.164,0.223,2152,63.96,0.79,43.61,7.90,2.33,7.44,1.34,2.88,16.67,3.52,2.09,6.60,0.036,0.116,117,0.215,0.930,0.055,0.000,0.015,34587,13774,5,0.400,0.092,0.528,3962771,0.138,0.141,0.025,161.39,21793,14,4.13,0.934,0.015
800000,832,4.816,0.083,14.83,54794,41535,15,13227,3,747,1639145.6,55467.2,0.014,0.325,0.284,0.159,0.218,2065,64.00,0.00,43.69,8.05,2.27,7.35,1.23,1.79,16.81,4.47,2.01,6.47,0.035,0.115,109,0.294,0.934,0.053,0.000,0.013,33898,15089,5,0.438,0.130,0.567,4650573,0.130,0.151,0.031,161.08,21324,15,4.19,0.925,0.019
810000,830,4.771,0.080,14.75,54445,41597,23,12822,5,719,1634940.8,53855.2,0.013,0.328,0.290,0.155,0.213,2207,63.99,0.38,44.28,7.35,2.09,7.13,1.44,2.13,16.18,2.73,1.86,6.27,0.033,0.111,119,0.236,0.927,0.054,0.000,0.019,33083,15062,5,0.341,0.149,0.666,5175951,0.124,0.142,0.026,160.81,20882,15,4.20,0.925,0.002
820000,832,4.767,0.083,14.76,54331,41389,17,12923,0,783,1632730.2,53828.0,0.013,0.329,0.290,0.156,0.212,2307,63.99,0.31,43.68,7.59,2.34,7.34,1.45,1.80,16.53,3.41,2.11,6.63,0.036,0.115,116,0.225,0.939,0.053,0.000,0.008,33108,14951,7,0.376,0.000,0.627,5213237,0.125,0.149,0.032,160.85,20621,14,4.17,0.929,0.004
830000,852,4.736,0.071,14.97,54823,42194,11,12596,2,744,1638994.1,53773.9,0.019,0.335,0.291,0.153,0.202,2200,63.98,0.65,44.54,7.16,1.79,6.40,1.14,1.78,16.51,3.30,1.60,5.74,0.028,0.100,134,0.262,0.941,0.046,0.000,0.013,33860,15242,5,0.391,0.049,0.501,4720407,0.136,0.128,0.019,161.22,21235,17,4.27,0.904,0.013
840000,846,4.793,0.073,14.89,53344,41555,23,11770,2,660,1640610.0,50843.1,0.029,0.339,0.297,0.146,0.189,2194,64.00,0.07,44.07,7.96,2.16,7.02,0.94,1.59,16.83,4.59,1.98,6.46,0.034,0.110,129,0.183,0.931,0.052,0.000,0.017,33663,14734,4,0.417,0.020,0.407,3917394,0.146,0.134,0.023,161.66,20972,19,4.32,0.891,0.012
850000,850,4.664,0.069,14.96,55388,42574,24,12746,40,701,1643391.6,53209.0,0.028,0.337,0.293,0.149,0.193,2128,63.97,0.83,44.41,6.49,1.58,6.08,1.00,2.49,16.98,3.21,1.46,5.59,0.025,0.095,119,0.227,0.934,0.046,0.000,0.020,35674,15643,4,0.358,0.074,0.385,3786600,0.149,0.130,0.020,161.66,21409,20,4.17,0.892,0.015
860000,843,4.792,0.074,14.97,53200,41685,14,11507,1,665,1641731.0,49982.8,0.026,0.336,0.290,0.151,0.196,2192,64.00,0.00,44.16,7.36,2.37,7.48,0.88,1.36,16.59,2.76,2.10,6.61,0.037,0.117,120,0.174,0.931,0.053,0.000,0.015,33431,13772,5,0.420,0.144,0.408,3670382,0.143,0.138,0.024,161.67,21296,19,4.34,0.885,0.011
870000,839,4.749,0.077,15.11,53489,41908,9,11572,4,598,1640383.0,49873.2,0.029,0.333,0.282,0.150,0.206,2155,63.97,0.70,44.74,6.84,1.49,5.92,0.98,2.02,16.76,3.73,1.37,5.44,0.023,0.092,126,0.230,0.942,0.043,0.000,0.015,33518,12558,4,0.418,0.000,0.371,3251754,0.145,0.134,0.022,161.46,21497,19,4.31,0.883,0.010
880000,835,4.862,0.079,14.88,52915,41330,14,11572,3,676,1638875.1,49147.3,0.031,0.341,0.296,0.143,0.190,2114,63.96,0.79,43.70,8.12,2.61,7.72,1.20,2.64,16.45,3.22,2.35,6.95,0.041,0.121,118,0.255,0.917,0.072,0.000,0.011,33579,13677,6,0.401,0.022,0.468,3301240,0.146,0.142,0.025,161.61,21279,17,4.25,0.905,0.017
890000,829,4.744,0.070,14.86,54786,42007,16,12769,0,681,1642169.6,53819.4,0.028,0.341,0.287,0.147,0.197,2112,64.00,0.00,43.51,8.16,3.01,8.12,0.81,1.45,16.67,2.94,2.77,7.47,0.047,0.127,103,0.170,0.906,0.081,0.000,0.013,35011,14171,5,0.411,0.151,0.347,3134042,0.146,0.139,0.024,161.64,21620,16,4.21,0.910,0.021
900000,839,4.750,0.076,14.85,56000,41187,5,14798,0,887,1619609.4,71556.4,0.028,0.341,0.284,0.149,0.198,2125,63.95,1.35,44.26,7.61,1.89,7.36,1.24,2.53,16.56,3.79,1.48,5.62,0.030,0.115,129,0.179,0.936,0.043,0.000,0.021,34990,15951,6,0.411,0.000,0.447,2779524,0.147,0.138,0.023,159.59,21408,29,4.84,0.877,0.014
910000,838,4.734,0.077,15.02,53100,41405,10,11686,0,572,1638200.4,50024.7,0.027,0.347,0.289,0.143,0.195,2283,63.96,1.17,44.74,6.76,1.55,6.07,1.25,1.78,16.41,3.28,1.40,5.48,0.024,0.095,123,0.171,0.942,0.039,0.000,0.019,33145,14924,6,0.383,0.000,0.521,3917733,0.146,0.141,0.025,161.50,19813,18,4.28,0.903,0.008
920000,865,4.661,0.072,14.91,50202,38848,25,11301,1,641,1637614.2,48615.7,0.051,0.346,0.296,0.132,0.175,2399,63.99,0.34,44.10,7.57,2.19,7.37,1.36,1.98,16.34,3.30,1.89,6.28,0.034,0.116,135,0.173,0.928,0.053,0.000,0.018,32028,13769,5,0.350,0.072,0.554,4965438,0.158,0.130,0.020,161.64,19147,18,4.30,0.901,0.018
930000,855,4.715,0.076,14.94,51173,39601,14,11568,0,660,1635816.0,50022.5,0.046,0.346,0.297,0.132,0.178,2240,63.99,0.24,44.15,7.45,1.91,6.63,1.51,2.43,16.41,3.95,1.76,6.10,0.030,0.104,126,0.230,0.923,0.053,0.000,0.025,32612,14184,5,0.350,0.000,0.570,4810373,0.154,0.135,0.022,161.54,19743,19,4.32,0.889,0.008
940000,859,4.748,0.077,14.90,50012,39082,37,10887,2,630,1640069.2,46683.8,0.047,0.349,0.295,0.133,0.176,2184,63.94,1.15,43.58,8.27,2.14,7.47,1.48,1.79,16.73,4.71,1.78,6.10,0.034,0.117,143,0.170,0.929,0.051,0.000,0.020,32068,14319,5,0.324,0.086,0.617,5003205,0.154,0.141,0.025,161.53,19192,18,4.29,0.897,0.017
950000,833,4.799,0.067,14.99,49070,37955,43,11096,2,560,1640031.8,47342.3,0.049,0.355,0.299,0.126,0.171,2245,64.00,0.00,44.39,6.79,1.97,6.78,1.20,1.94,16.43,2.52,1.78,6.11,0.031,0.106,92,0.166,0.933,0.054,0.000,0.013,31751,13624,5,0.345,0.103,0.514,4885586,0.153,0.131,0.020,161.71,19142,18,4.27,0.902,0.007
960000,850,4.789,0.071,14.85,49336,37234,45,12037,3,703,1639429.0,50118.3,0.048,0.352,0.297,0.130,0.172,2394,64.00,0.00,43.32,8.24,2.74,7.44,1.43,2.30,16.52,2.93,2.74,7.44,0.043,0.116,95,0.145,0.928,0.062,0.000,0.009,31986,13296,5,0.358,0.094,0.580,4758152,0.158,0.136,0.023,161.89,18657,15,4.16,0.927,0.006
970000,824,4.761,0.079,14.95,49515,36335,36,13170,0,873,1624520.4,59522.0,0.043,0.351,0.302,0.134,0.171,2366,64.00,0.00,44.49,8.08,2.66,7.46,0.80,1.83,16.05,2.45,2.66,7.46,0.042,0.117,89,0.113,0.915,0.070,0.000,0.015,31844,15228,6,0.343,0.033,0.323,4030716,0.152,0.146,0.025,160.42,18869,22,4.52,0.925,0.011
980000,834,4.702,0.086,15.06,48254,34919,69,13255,1,734,1606637.1,59872.6,0.044,0.353,0.291,0.136,0.176,2335,63.95,1.03,45.43,8.37,2.59,7.59,0.30,1.51,15.64,3.29,2.50,7.29,0.040,0.119,93,0.176,0.915,0.072,0.000,0.013,30950,16212,4,0.345,0.000,0.085,1508460,0.150,0.155,0.034,159.35,18864,21,4.52,0.932,0.006
990000,862,4.717,0.078,15.02,46163,34298,44,11793,0,514,1607358.1,49041.8,0.044,0.354,0.300,0.131,0.171,2443,63.91,1.25,45.77,7.76,2.25,7.13,0.40,1.89,15.49,3.17,2.18,6.85,0.035,0.111,120,0.143,0.920,0.060,0.000,0.020,29833,14984,4,0.425,0.000,0.152,1087719,0.132,0.143,0.029,159.81,19009,14,4.16,0.931,0.008
1000000,846,4.764,0.081,14.98,45723,33811,54,11874,0,525,1618791.0,48704.5,0.039,0.360,0.308,0.126,0.167,2482,63.95,0.70,45.46,8.39,2.75,7.65,0.23,0.88,15.51,3.32,2.75,7.65,0.043,0.119,92,0.229,0.910,0.080,0.000,0.009,29368,14257,4,0.413,0.000,0.118,1279919,0.131,0.144,0.028,160.14,19073,13,4.10,0.936,0.002
