step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority
670000,973,4.129,0.068,11.93,78440,38271,65,38751,1510,414,1641518.8,65539.7,0.020,0.372,0.380,0.093,0.134,1792,53.34,22.16,35.83,19.08,3.38,8.34,0.06,1.16,14.06,4.94,3.35,8.29,0.054,0.130,112,0.245,0.860,0.118,0.000,0.022,45945,22031,8,0.339,0.098,0.005,46775,0.157,0.141,0.026,161.52,30608,66,1.69,0.687,0.002
680000,1193,3.542,0.071,11.16,75976,37930,50,36072,1704,322,1627714.5,63940.3,0.020,0.404,0.372,0.086,0.118,1873,43.71,28.63,28.78,21.96,3.25,8.19,0.11,1.36,11.58,6.93,3.25,8.19,0.051,0.128,117,0.149,0.868,0.107,0.000,0.025,45208,23131,8,0.206,0.096,0.013,69831,0.167,0.141,0.025,161.42,30301,63,1.77,0.691,0.004
690000,1267,3.424,0.062,10.84,80741,37672,77,41060,1858,330,1631615.6,68763.9,0.018,0.398,0.383,0.082,0.119,1850,41.68,29.10,27.30,22.38,3.05,7.99,0.02,0.38,11.31,6.75,3.05,7.99,0.048,0.128,105,0.195,0.867,0.113,0.000,0.021,48841,23750,9,0.256,0.058,0.005,82337,0.146,0.126,0.018,161.51,30573,84,1.67,0.660,0.007
700000,1094,3.627,0.073,11.15,74747,37654,162,35610,1494,352,1633646.4,64197.7,0.018,0.440,0.359,0.078,0.106,1890,46.97,26.76,30.64,21.13,3.64,8.60,0.01,0.36,12.68,6.56,3.62,8.59,0.057,0.135,116,0.159,0.853,0.132,0.000,0.016,45983,23222,9,0.240,0.048,0.001,65224,0.178,0.149,0.031,161.44,28354,88,1.80,0.685,0.005
710000,1179,3.675,0.072,11.27,78238,38012,65,38376,1700,557,1632140.4,66780.8,0.019,0.390,0.356,0.092,0.143,1775,44.02,28.17,28.61,21.88,3.51,8.49,0.03,0.44,11.86,6.31,3.50,8.47,0.055,0.133,139,0.145,0.852,0.122,0.000,0.026,43910,21719,9,0.235,0.024,0.010,91140,0.168,0.142,0.027,161.69,29717,77,1.74,0.660,0.003
720000,1070,3.810,0.076,11.44,88197,36075,33,49271,2927,536,1638501.4,80438.6,0.019,0.358,0.370,0.103,0.149,1671,48.79,24.80,31.54,20.78,3.71,8.56,0.09,0.87,13.45,5.37,3.58,8.49,0.066,0.152,147,0.190,0.827,0.143,0.000,0.030,48664,25592,9,0.222,0.049,0.039,171719,0.137,0.143,0.028,161.54,31738,61,1.63,0.673,0.025
730000,1115,3.766,0.072,10.61,94589,37094,21,54293,3136,620,1638485.2,86727.8,0.020,0.356,0.366,0.108,0.150,1674,46.88,26.04,31.11,21.83,2.58,7.38,0.07,1.22,13.12,5.63,2.57,7.38,0.041,0.116,106,0.156,0.881,0.089,0.000,0.030,50965,27495,8,0.294,0.008,0.004,154007,0.131,0.139,0.024,161.31,33172,52,1.60,0.681,0.004
740000,1197,3.571,0.073,10.51,74760,38357,41,33897,2383,506,1613600.8,65800.1,0.022,0.386,0.366,0.100,0.126,1954,42.54,28.82,27.57,22.38,3.13,8.08,0.03,0.60,11.80,7.84,3.12,8.07,0.049,0.126,110,0.145,0.874,0.103,0.000,0.023,45013,24649,5,0.249,0.181,0.006,20183,0.203,0.151,0.032,160.59,27647,56,1.94,0.708,0.006
750000,1067,3.833,0.070,10.93,82213,37750,80,41336,3177,409,1620051.5,72362.3,0.020,0.382,0.402,0.084,0.112,1830,48.24,25.86,31.71,21.10,3.45,8.38,0.04,0.72,13.04,5.62,3.45,8.38,0.054,0.131,116,0.228,0.866,0.119,0.000,0.015,48707,25455,8,0.304,0.099,0.009,37310,0.147,0.140,0.025,161.05,29748,75,1.75,0.673,0.006
760000,1126,3.698,0.067,10.78,82459,38066,46,41350,2938,454,1622319.2,73796.5,0.023,0.390,0.385,0.087,0.115,1952,47.03,26.84,30.70,21.25,3.69,8.65,0.01,0.10,12.64,6.11,3.69,8.65,0.058,0.135,109,0.171,0.858,0.124,0.000,0.018,50015,26962,11,0.288,0.102,0.004,56236,0.153,0.138,0.026,160.82,30314,69,1.78,0.680,0.001
770000,1103,3.735,0.074,10.84,83629,37352,50,43229,3021,437,1632858.6,74378.8,0.019,0.413,0.380,0.081,0.108,2175,46.62,26.80,30.07,21.28,4.01,8.95,0.01,0.16,12.53,5.77,4.00,8.95,0.063,0.143,115,0.177,0.840,0.140,0.000,0.021,50102,26948,10,0.294,0.042,0.003,27158,0.176,0.142,0.027,161.23,29216,63,1.72,0.686,0.002
780000,1204,3.575,0.072,10.50,89229,37465,49,49602,2012,413,1634417.5,84289.7,0.019,0.397,0.370,0.091,0.123,2076,43.07,28.65,27.59,21.81,3.73,8.69,0.02,0.36,11.74,6.86,3.71,8.66,0.058,0.136,110,0.191,0.855,0.125,0.000,0.020,49813,26356,9,0.263,0.043,0.004,24178,0.181,0.139,0.025,161.41,31707,62,1.70,0.700,0.004
790000,1015,4.008,0.074,11.56,75689,36487,43,37972,1376,347,1643334.8,73018.2,0.022,0.368,0.370,0.105,0.134,2060,51.76,23.98,35.06,19.66,3.23,8.23,0.00,0.07,13.48,5.47,3.16,8.09,0.051,0.129,104,0.224,0.886,0.098,0.000,0.017,43075,21725,8,0.271,0.007,0.002,34297,0.193,0.142,0.025,161.65,28482,49,1.92,0.738,0.003
800000,1064,4.014,0.076,11.16,80023,37860,47,40168,1899,415,1637656.5,78795.6,0.022,0.371,0.362,0.107,0.138,2076,48.94,25.64,32.24,20.91,3.38,8.39,0.01,0.20,13.31,6.53,3.35,8.29,0.053,0.131,116,0.212,0.867,0.112,0.000,0.021,44270,21773,7,0.261,0.004,0.003,53256,0.170,0.139,0.024,161.64,29401,48,1.96,0.735,0.008
810000,1052,3.884,0.079,11.50,87704,38200,21,46371,3124,442,1639211.9,84378.1,0.021,0.375,0.362,0.104,0.138,1954,48.75,25.65,31.91,20.81,3.77,8.73,0.04,0.60,13.03,5.42,3.76,8.71,0.059,0.136,88,0.223,0.847,0.129,0.000,0.024,48914,24868,6,0.260,0.026,0.005,32787,0.180,0.145,0.029,161.60,32168,62,1.82,0.690,0.010
820000,1048,3.855,0.081,11.59,93248,38795,6,50605,3846,526,1643978.5,89949.5,0.019,0.375,0.371,0.100,0.134,1847,49.54,25.23,32.03,20.55,4.10,9.04,0.00,0.00,13.41,6.15,4.10,9.03,0.064,0.141,107,0.177,0.853,0.129,0.000,0.018,51845,28773,6,0.251,0.016,0.000,41653,0.168,0.140,0.024,161.58,33723,55,1.78,0.696,0.005
830000,1015,4.036,0.082,11.85,91966,39024,16,49113,3846,521,1634901.6,89573.6,0.019,0.386,0.376,0.096,0.124,1927,50.87,24.48,33.05,20.08,4.49,9.36,0.00,0.00,13.34,5.40,4.49,9.36,0.070,0.146,89,0.186,0.836,0.143,0.000,0.021,50382,27350,5,0.224,0.020,0.000,39254,0.184,0.154,0.034,161.54,33447,54,1.82,0.710,0.002
840000,1030,4.068,0.076,11.58,82719,37696,29,41739,3240,489,1638818.1,76459.0,0.019,0.396,0.373,0.091,0.120,1941,49.46,25.61,32.63,20.51,3.91,8.87,0.05,1.02,12.86,5.44,3.91,8.87,0.061,0.139,80,0.188,0.852,0.128,0.000,0.019,46822,24733,5,0.247,0.081,0.005,39125,0.183,0.145,0.028,161.65,31201,64,1.83,0.697,0.003
850000,1132,3.743,0.065,10.92,86108,37890,34,44831,3251,519,1648375.6,81120.4,0.020,0.390,0.371,0.095,0.124,1864,46.26,26.97,30.01,21.46,3.54,8.50,0.03,0.44,12.68,6.03,3.54,8.50,0.055,0.133,100,0.223,0.867,0.117,0.000,0.016,49494,25613,6,0.307,0.011,0.006,40601,0.199,0.131,0.021,161.67,31985,58,1.81,0.698,0.006
860000,1084,3.982,0.071,11.23,93518,38408,12,51390,3756,480,1642992.4,88915.5,0.019,0.392,0.365,0.097,0.127,1842,47.74,26.33,31.58,21.36,3.34,8.35,0.04,0.72,12.78,6.16,3.28,8.23,0.052,0.130,119,0.155,0.867,0.113,0.000,0.019,52320,26328,7,0.280,0.016,0.006,50736,0.202,0.131,0.020,161.58,33674,56,1.73,0.692,0.007
870000,1103,3.782,0.074,11.24,92643,38743,6,50158,3717,561,1630500.2,88110.7,0.018,0.381,0.356,0.111,0.135,1865,47.52,25.85,30.19,21.31,3.85,8.81,0.04,0.82,13.43,6.05,3.84,8.79,0.060,0.138,107,0.160,0.837,0.131,0.000,0.032,51885,24938,10,0.218,0.053,0.005,37060,0.209,0.140,0.028,161.66,33782,53,1.76,0.709,0.004
880000,1079,3.798,0.076,11.20,85765,38934,28,43777,3050,429,1635896.5,77507.9,0.015,0.395,0.359,0.106,0.125,2008,47.97,26.23,31.50,21.13,3.70,8.68,0.03,0.41,12.75,5.82,3.68,8.64,0.058,0.136,112,0.229,0.854,0.119,0.000,0.027,48300,22690,9,0.217,0.057,0.007,37554,0.190,0.139,0.026,161.74,31254,61,1.77,0.699,0.005
890000,1097,3.771,0.065,11.04,82046,38688,40,40724,2576,416,1631482.5,72287.1,0.016,0.386,0.366,0.105,0.127,2103,47.17,26.66,31.26,21.47,3.33,8.31,0.01,0.24,12.57,5.60,3.32,8.28,0.052,0.130,93,0.282,0.864,0.117,0.000,0.019,47198,23006,9,0.242,0.018,0.002,68661,0.153,0.130,0.020,161.74,30425,68,1.78,0.673,0.014
900000,1033,3.936,0.080,11.35,81231,37298,64,41310,2623,488,1634828.1,75959.4,0.016,0.377,0.367,0.108,0.132,2019,49.80,25.10,33.25,20.73,3.18,8.12,0.02,0.39,13.34,5.93,3.18,8.12,0.050,0.127,100,0.278,0.868,0.110,0.000,0.021,44986,21550,8,0.245,0.007,0.007,54500,0.171,0.147,0.031,161.77,29853,57,1.84,0.698,0.005
910000,1039,3.896,0.079,11.45,80890,37013,71,40651,3149,447,1641143.0,74364.3,0.016,0.368,0.366,0.115,0.135,1909,48.86,26.15,32.21,20.67,3.95,8.90,0.04,0.52,12.66,5.92,3.94,8.89,0.063,0.142,99,0.291,0.858,0.115,0.000,0.028,44856,22778,6,0.242,0.000,0.010,64349,0.181,0.152,0.033,161.64,30389,61,1.83,0.690,0.002
920000,1037,3.938,0.077,11.50,76256,36815,31,36891,2521,435,1633588.8,68857.1,0.015,0.344,0.404,0.109,0.127,2034,50.08,25.42,33.37,20.36,3.76,8.70,0.03,0.35,12.92,5.84,3.74,8.70,0.060,0.139,93,0.191,0.853,0.126,0.000,0.020,43613,22766,5,0.275,0.000,0.011,96646,0.166,0.142,0.027,161.65,29132,71,1.87,0.687,0.003
930000,1123,3.752,0.074,11.15,78422,37720,43,38453,2120,454,1641056.5,71443.0,0.016,0.309,0.440,0.110,0.125,2034,46.81,27.27,31.15,21.27,3.39,8.36,0.00,0.07,12.26,6.16,3.39,8.36,0.053,0.131,117,0.249,0.862,0.108,0.000,0.030,44725,23913,6,0.261,0.000,0.004,76805,0.151,0.136,0.023,161.65,30007,71,1.86,0.688,0.002
940000,1117,3.727,0.071,11.23,76992,37551,80,38213,1154,501,1643574.1,71497.5,0.016,0.351,0.396,0.110,0.126,1988,47.66,26.39,31.22,21.12,3.59,8.60,0.02,0.28,12.82,5.56,3.54,8.51,0.056,0.134,111,0.201,0.862,0.127,0.000,0.011,43169,22539,7,0.264,0.030,0.011,138795,0.115,0.136,0.023,161.68,29572,60,1.87,0.716,0.002
950000,1123,3.717,0.064,11.32,70721,36006,91,33786,832,429,1636243.9,63719.7,0.016,0.397,0.354,0.108,0.125,2130,47.28,27.09,31.91,21.28,2.93,7.86,0.02,0.30,12.42,6.60,2.92,7.83,0.046,0.123,95,0.199,0.889,0.094,0.000,0.017,41237,21628,6,0.276,0.085,0.007,149303,0.120,0.124,0.016,161.87,27629,65,1.89,0.710,0.003
960000,1416,3.210,0.062,10.00,73121,36268,146,35191,1223,489,1638404.4,63231.1,0.014,0.442,0.327,0.100,0.116,2306,37.09,30.45,24.94,23.10,2.09,6.76,0.03,0.42,10.04,7.12,2.08,6.76,0.033,0.106,120,0.222,0.917,0.069,0.000,0.015,43500,21371,7,0.440,0.001,0.007,109057,0.140,0.120,0.014,162.09,27443,80,1.80,0.671,0.001
970000,1250,3.473,0.067,10.56,70550,35679,207,33575,1255,381,1642970.6,61487.9,0.018,0.464,0.321,0.094,0.103,2517,41.97,29.23,28.01,22.40,2.70,7.59,0.03,0.50,11.23,6.91,2.70,7.58,0.042,0.119,111,0.116,0.883,0.094,0.000,0.022,42496,20947,7,0.338,0.000,0.006,112932,0.146,0.130,0.019,162.12,27112,101,1.83,0.668,0.002
980000,1156,3.659,0.073,10.75,74328,35346,89,37728,1259,367,1637412.0,65862.8,0.013,0.426,0.343,0.105,0.113,2612,45.44,28.09,31.19,21.76,2.12,6.78,0.09,0.74,12.05,7.03,2.11,6.77,0.034,0.110,108,0.117,0.915,0.071,0.000,0.014,43700,21437,7,0.305,0.088,0.040,175813,0.140,0.137,0.024,162.08,27807,81,1.75,0.671,0.004
990000,1098,3.837,0.071,11.39,77925,35471,64,41081,1367,453,1641770.6,71154.1,0.013,0.380,0.365,0.116,0.126,2557,49.00,25.76,33.13,20.80,2.96,7.90,0.07,0.86,12.83,5.88,2.94,7.86,0.046,0.124,128,0.142,0.879,0.101,0.000,0.020,44992,22113,7,0.256,0.092,0.015,428992,0.127,0.131,0.019,161.84,28737,65,1.73,0.683,0.003
1000000,1069,3.795,0.071,11.46,77259,36346,112,39457,1373,392,1634365.2,71504.4,0.014,0.394,0.351,0.115,0.126,2472,49.28,25.94,33.40,20.66,2.78,7.71,0.02,0.27,13.09,6.93,2.75,7.63,0.043,0.120,93,0.161,0.886,0.095,0.000,0.019,44683,23369,7,0.244,0.003,0.007,70468,0.171,0.133,0.021,161.77,27834,62,1.81,0.702,0.005
