step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority
670000,857,4.656,0.070,12.59,54959,38054,9,16889,6,743,1622867.6,56495.6,0.066,0.273,0.304,0.178,0.178,2231,62.35,2.14,39.51,10.06,5.23,9.31,0.00,0.00,17.61,2.74,5.17,9.24,0.087,0.155,105,0.225,0.837,0.142,0.000,0.021,35949,14946,5,0.230,0.054,0.000,3111,0.155,0.131,0.020,162.32,21631,17,3.35,0.947,0.005
680000,877,4.603,0.066,12.60,55921,37526,10,18360,5,822,1613702.6,62384.3,0.095,0.249,0.286,0.182,0.189,2080,62.64,2.07,40.03,9.46,4.46,8.86,0.00,0.00,18.15,2.72,4.39,8.75,0.074,0.147,99,0.197,0.870,0.117,0.000,0.013,35949,14228,6,0.279,0.000,0.000,4431,0.149,0.125,0.017,161.75,22637,27,3.40,0.929,0.003
690000,882,4.488,0.071,12.65,58202,38682,12,19497,6,870,1615890.4,66467.4,0.101,0.244,0.280,0.185,0.190,2127,62.73,1.89,40.84,9.58,4.25,8.63,0.02,0.35,17.63,2.66,4.18,8.55,0.071,0.144,114,0.186,0.890,0.095,0.000,0.015,38321,16915,6,0.234,0.073,0.002,4317,0.134,0.127,0.018,162.04,23558,24,3.41,0.923,0.002
700000,875,4.541,0.072,12.58,55874,36322,4,19550,5,874,1614060.0,66987.3,0.094,0.251,0.281,0.189,0.185,2184,62.68,2.29,40.29,10.20,5.00,9.30,0.00,0.00,17.39,2.51,4.87,9.08,0.083,0.155,115,0.216,0.870,0.121,0.000,0.009,35763,15002,6,0.242,0.000,0.000,5816,0.145,0.126,0.016,160.96,22332,26,3.43,0.912,0.001
710000,860,4.462,0.079,12.70,55057,37239,4,17823,6,756,1625061.1,60181.7,0.096,0.249,0.293,0.183,0.179,2124,62.48,1.97,40.43,9.08,4.12,8.57,0.00,0.00,17.93,2.63,4.10,8.54,0.069,0.143,93,0.185,0.873,0.115,0.000,0.012,34980,14462,6,0.193,0.000,0.000,3013,0.130,0.132,0.019,162.29,22505,21,3.38,0.935,0.003
720000,883,4.441,0.071,12.68,55214,37738,8,17441,4,704,1623931.6,58489.0,0.097,0.254,0.295,0.181,0.173,2130,62.29,2.35,40.31,9.31,4.22,8.61,0.00,0.00,17.75,2.59,4.21,8.60,0.071,0.144,89,0.189,0.882,0.111,0.000,0.007,34924,14609,6,0.203,0.000,0.000,2525,0.141,0.120,0.013,162.34,21965,19,3.35,0.941,0.001
730000,899,4.463,0.069,12.73,54926,37753,3,17146,8,769,1623535.0,57447.2,0.100,0.253,0.297,0.176,0.173,2114,62.21,2.06,40.54,9.04,3.98,8.42,0.01,0.20,17.69,2.89,3.96,8.37,0.066,0.140,99,0.189,0.879,0.107,0.000,0.014,34972,13791,7,0.247,0.000,0.001,2386,0.166,0.123,0.016,162.37,21247,17,3.35,0.946,0.001
740000,889,4.361,0.068,12.80,55493,35360,14,20121,8,856,1619925.6,68230.3,0.096,0.256,0.307,0.160,0.180,2244,62.11,2.05,40.37,8.95,4.08,8.58,0.00,0.00,17.66,2.44,4.03,8.49,0.068,0.143,71,0.213,0.873,0.119,0.000,0.008,34638,15197,4,0.376,0.000,0.000,3153,0.142,0.122,0.015,161.74,21495,30,3.39,0.911,0.001
750000,893,4.477,0.069,12.82,52844,35899,19,16919,3,826,1622993.6,55678.3,0.080,0.256,0.320,0.160,0.183,2181,61.79,2.42,40.72,8.83,3.78,8.45,0.00,0.07,17.29,2.66,3.66,8.14,0.063,0.140,112,0.186,0.879,0.108,0.000,0.013,33794,14747,4,0.371,0.027,0.002,2890,0.142,0.124,0.015,162.36,20586,20,3.29,0.947,0.004
760000,858,4.415,0.057,12.76,53234,35107,30,18125,7,893,1632854.6,60124.0,0.069,0.259,0.334,0.157,0.181,2399,61.96,1.85,38.82,10.05,5.65,9.59,0.00,0.08,17.49,2.34,5.62,9.56,0.094,0.160,89,0.253,0.837,0.147,0.000,0.016,34685,14837,4,0.255,0.273,0.002,3223,0.157,0.118,0.016,162.14,19777,22,3.32,0.938,0.003
770000,823,4.679,0.084,12.72,50795,34147,56,16622,5,899,1624901.4,54742.5,0.082,0.255,0.306,0.166,0.190,2246,61.49,3.19,37.48,11.26,6.33,9.93,0.01,0.27,17.66,4.15,6.22,9.82,0.105,0.165,114,0.272,0.813,0.166,0.000,0.021,34702,12810,4,0.293,0.111,0.002,2922,0.134,0.167,0.037,162.31,19996,16,3.29,0.962,0.007
780000,879,4.461,0.045,12.83,52452,34713,56,17622,5,806,1623308.8,58906.6,0.083,0.246,0.306,0.169,0.196,2502,62.14,2.23,40.36,8.88,4.02,8.51,0.00,0.00,17.77,2.70,3.93,8.36,0.067,0.142,104,0.187,0.870,0.121,0.000,0.009,34770,13694,5,0.299,0.007,0.000,2290,0.134,0.106,0.012,162.39,20711,27,3.34,0.936,0.001
790000,876,4.229,0.040,12.80,52871,35457,93,17323,1,853,1612335.5,58031.9,0.097,0.233,0.273,0.185,0.212,2443,62.38,1.92,38.19,10.44,6.29,9.92,0.00,0.00,17.90,2.45,6.25,9.89,0.105,0.165,89,0.281,0.829,0.159,0.000,0.013,40265,18514,4,0.495,0.027,0.000,1974,0.189,0.105,0.011,161.61,22213,18,3.35,0.959,0.001
800000,875,4.552,0.046,12.76,51813,35535,63,16213,3,808,1617268.4,53394.1,0.104,0.232,0.271,0.186,0.207,2246,62.31,2.07,39.25,9.53,5.12,9.28,0.01,0.17,17.94,2.34,5.10,9.24,0.085,0.154,74,0.305,0.845,0.144,0.000,0.011,40588,17748,5,0.565,0.000,0.001,1389,0.210,0.109,0.011,161.98,22111,8,3.29,0.987,0.006
810000,896,4.256,0.040,12.80,54709,37130,55,17502,1,883,1614446.6,57788.3,0.102,0.224,0.271,0.190,0.214,2266,62.49,1.99,40.37,9.23,4.23,8.67,0.00,0.07,17.89,2.58,4.14,8.52,0.070,0.144,98,0.262,0.879,0.103,0.000,0.018,44574,19752,5,0.376,0.052,0.001,2945,0.321,0.103,0.010,161.50,22839,7,3.30,0.985,0.003
820000,872,4.625,0.049,12.66,55580,38651,40,16910,3,817,1607276.5,55897.1,0.101,0.233,0.270,0.189,0.207,2356,62.38,1.98,41.78,8.12,2.99,7.52,0.00,0.00,17.62,2.48,2.94,7.45,0.050,0.125,120,0.139,0.907,0.084,0.000,0.009,45392,21147,5,0.266,0.053,0.000,3386,0.151,0.116,0.013,161.18,23031,11,3.31,0.971,0.003
830000,877,4.558,0.056,12.76,55097,36631,22,18438,1,707,1624934.2,62626.8,0.121,0.251,0.285,0.166,0.177,2377,62.00,2.44,40.10,9.88,4.79,9.01,0.00,0.03,17.12,2.60,4.77,9.01,0.080,0.151,117,0.214,0.869,0.125,0.000,0.006,42438,16873,5,0.309,0.039,0.001,3116,0.167,0.119,0.014,161.46,22868,29,3.40,0.923,0.005
840000,866,4.513,0.051,12.64,50884,34738,29,16123,5,835,1621670.9,53498.6,0.095,0.254,0.295,0.167,0.190,2548,62.16,2.36,39.85,9.88,4.72,8.96,0.00,0.00,17.59,3.24,4.71,8.96,0.079,0.149,126,0.210,0.846,0.134,0.000,0.020,36511,14622,5,0.307,0.000,0.000,3069,0.124,0.112,0.011,162.27,20447,21,3.32,0.943,0.001
850000,898,4.496,0.063,12.81,48019,33625,44,14310,8,667,1625931.4,47237.1,0.107,0.251,0.292,0.166,0.184,2606,62.21,2.70,41.05,8.74,3.45,7.95,0.00,0.00,17.71,2.78,3.41,7.93,0.058,0.135,99,0.264,0.884,0.105,0.000,0.011,32889,12736,6,0.314,0.000,0.000,1563,0.126,0.124,0.014,162.52,19315,15,3.30,0.958,0.002
860000,884,4.485,0.064,12.81,53961,38155,23,15793,4,825,1615953.9,52239.3,0.104,0.236,0.285,0.175,0.200,2426,62.47,1.98,39.76,9.57,4.86,9.15,0.00,0.00,17.85,2.46,4.72,8.91,0.081,0.153,108,0.331,0.862,0.130,0.000,0.008,38123,15815,5,0.367,0.000,0.000,1983,0.182,0.123,0.015,162.03,22154,14,3.31,0.967,0.001
870000,876,4.535,0.059,12.78,52138,36508,24,15612,2,783,1618627.2,51592.9,0.106,0.243,0.285,0.174,0.193,2480,62.31,2.03,39.86,9.34,4.67,8.94,0.00,0.00,17.78,2.57,4.67,8.94,0.078,0.149,94,0.232,0.861,0.131,0.000,0.008,34116,13180,4,0.338,0.056,0.000,2146,0.181,0.118,0.014,162.53,21556,15,3.30,0.965,0.001
880000,888,4.467,0.067,12.89,51168,35800,44,15309,3,681,1614223.0,50703.9,0.103,0.249,0.281,0.173,0.194,2500,62.52,2.54,41.07,8.39,3.36,8.09,0.00,0.00,18.09,2.96,3.22,7.67,0.056,0.134,115,0.267,0.893,0.091,0.000,0.016,33424,12035,4,0.392,0.078,0.000,1787,0.155,0.125,0.017,162.50,21432,15,3.31,0.958,0.002
890000,882,4.558,0.061,12.89,51587,36469,28,15094,2,594,1617488.0,49819.0,0.105,0.248,0.287,0.166,0.193,2448,62.41,2.49,41.07,8.32,3.29,7.88,0.00,0.00,18.05,2.73,3.22,7.73,0.055,0.131,91,0.255,0.893,0.093,0.000,0.014,33254,11564,4,0.361,0.073,0.000,2333,0.124,0.118,0.014,162.58,21541,15,3.30,0.957,0.003
900000,886,4.651,0.067,12.89,53355,37604,23,15720,4,767,1614042.4,51782.4,0.112,0.234,0.277,0.176,0.202,2320,62.27,2.48,40.21,9.03,4.13,8.53,0.00,0.00,17.93,2.51,4.09,8.48,0.069,0.142,107,0.227,0.869,0.117,0.000,0.014,37216,13063,4,0.293,0.100,0.000,2533,0.121,0.124,0.016,162.26,22460,9,3.29,0.977,0.002
910000,871,4.528,0.070,12.85,55265,38560,9,16708,3,792,1612497.5,55256.4,0.115,0.231,0.279,0.178,0.197,2435,62.33,2.43,39.85,9.43,4.66,8.93,0.00,0.00,17.82,2.79,4.60,8.86,0.078,0.150,101,0.295,0.856,0.126,0.000,0.017,37673,15446,6,0.279,0.000,0.000,2144,0.140,0.125,0.016,162.31,21750,11,3.31,0.967,0.002
920000,860,4.636,0.079,12.90,56542,38121,17,18407,8,938,1613309.4,61563.9,0.113,0.229,0.277,0.182,0.199,2317,61.92,2.73,37.45,11.40,7.14,10.31,0.00,0.00,17.33,3.42,6.98,10.15,0.119,0.172,132,0.312,0.802,0.186,0.000,0.012,38987,18131,6,0.321,0.000,0.000,2378,0.126,0.157,0.032,161.99,23631,19,3.34,0.947,0.010
930000,885,4.327,0.051,13.01,55760,37005,22,18704,4,1104,1606719.8,62836.5,0.103,0.231,0.275,0.185,0.205,2321,62.61,2.32,39.78,9.65,4.72,8.99,0.00,0.00,18.12,2.74,4.60,8.87,0.078,0.150,105,0.394,0.870,0.118,0.000,0.012,41154,19007,5,0.469,0.063,0.000,1838,0.143,0.116,0.016,161.67,23288,19,3.36,0.949,0.000
940000,870,4.557,0.058,12.93,54466,37465,22,16992,2,953,1611498.9,56467.8,0.106,0.232,0.274,0.185,0.204,2304,62.47,2.08,40.12,9.20,4.36,8.72,0.00,0.00,17.99,2.85,4.31,8.67,0.072,0.145,99,0.334,0.869,0.115,0.000,0.016,39583,18136,6,0.354,0.000,0.000,1344,0.127,0.124,0.017,161.98,22723,16,3.32,0.962,0.007
950000,856,4.482,0.057,13.09,54368,37572,40,16765,5,806,1611292.9,55594.8,0.105,0.226,0.270,0.188,0.210,2128,62.51,2.23,40.45,9.01,4.01,8.46,0.00,0.00,18.05,2.79,3.95,8.36,0.067,0.141,85,0.359,0.868,0.120,0.000,0.012,39595,17551,5,0.255,0.007,0.000,4177,0.291,0.118,0.013,162.00,22736,16,3.32,0.960,0.001
960000,921,4.401,0.066,13.09,56112,35722,33,20284,8,952,1605576.6,69322.8,0.097,0.238,0.288,0.179,0.198,2331,62.15,2.33,41.85,7.72,2.78,7.24,0.00,0.00,17.52,2.92,2.74,7.16,0.046,0.120,102,0.274,0.906,0.078,0.000,0.016,37737,16581,5,0.378,0.000,0.000,2202,0.177,0.119,0.013,160.38,21322,33,3.42,0.915,0.001
970000,890,4.571,0.060,13.16,51211,35368,39,15834,1,779,1610898.1,52515.3,0.111,0.237,0.288,0.167,0.197,2652,62.28,2.37,41.75,8.00,2.89,7.37,0.00,0.00,17.63,2.75,2.83,7.24,0.048,0.123,120,0.275,0.909,0.084,0.000,0.007,34048,16411,5,0.399,0.007,0.000,2898,0.144,0.116,0.012,162.07,19775,20,3.32,0.951,0.003
980000,875,4.529,0.068,13.10,53150,35874,25,17257,9,784,1614456.0,57799.5,0.111,0.235,0.284,0.176,0.194,2408,62.27,2.16,40.57,9.35,4.14,8.78,0.00,0.00,17.56,3.32,3.93,8.30,0.069,0.146,126,0.257,0.866,0.113,0.000,0.021,34151,14734,5,0.384,0.000,0.000,2106,0.142,0.128,0.018,161.93,21561,23,3.35,0.938,0.002
990000,807,4.786,0.095,12.87,54515,34898,20,19663,2,914,1614150.8,67523.0,0.110,0.234,0.283,0.180,0.194,2333,63.12,2.19,37.62,12.77,10.33,11.62,0.00,0.00,15.17,2.61,10.30,11.62,0.164,0.184,82,0.335,0.796,0.192,0.000,0.012,34687,15846,5,0.441,0.017,0.000,2715,0.123,0.172,0.046,161.10,22023,36,3.43,0.903,0.009
1000000,862,4.712,0.072,13.02,45336,29950,61,15270,0,679,1589520.0,51450.6,0.122,0.209,0.255,0.188,0.226,2913,63.11,1.73,42.14,10.57,5.39,9.78,0.00,0.00,15.58,2.86,5.26,9.63,0.086,0.157,94,0.314,0.861,0.130,0.000,0.009,30371,15705,5,0.471,0.010,0.000,2113,0.178,0.140,0.024,161.91,17229,17,3.37,0.947,0.006
