step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,gain_mean,kills_young_share,meat_majority
670000,837,4.644,0.064,12.81,63894,32438,218,30045,1338,300,1625905.8,59886.6,0.007,0.180,0.189,0.310,0.314,1999,62.38,9.17,40.08,8.11,1.40,5.03,0.53,1.35,20.37,4.01,1.40,5.03,0.022,0.079,127,0.177,0.916,0.072,0.000,0.012,36951,15678,6,0.431,0.000,0.397,3251139,0.115,0.124,0.017,162.61,26181,48,1.99,0.719,0.008
680000,999,3.982,0.052,12.56,62679,33091,214,28416,796,216,1625682.1,59840.4,0.006,0.184,0.192,0.314,0.304,1955,54.24,21.03,33.86,16.43,1.88,5.77,0.46,1.22,18.04,6.00,1.87,5.75,0.029,0.090,183,0.164,0.877,0.099,0.000,0.024,36868,14840,6,0.365,0.174,0.345,3208556,0.116,0.111,0.013,162.61,25768,47,2.11,0.732,0.033
690000,831,4.579,0.061,12.87,55976,33018,244,22485,397,201,1627739.8,53882.0,0.005,0.187,0.189,0.315,0.304,2050,63.50,4.84,41.06,5.85,1.25,4.95,0.44,1.12,20.76,3.34,1.25,4.95,0.019,0.077,122,0.150,0.934,0.049,0.000,0.017,33739,13312,5,0.380,0.007,0.350,3320105,0.116,0.120,0.015,162.57,23900,44,2.40,0.746,0.012
700000,1023,3.966,0.052,13.13,52407,34543,193,16838,641,323,1626387.4,46510.5,0.005,0.196,0.176,0.323,0.300,1808,52.23,23.18,32.99,16.84,0.91,4.25,0.42,0.85,17.91,6.68,0.89,4.21,0.016,0.075,161,0.226,0.951,0.032,0.000,0.017,34303,14085,6,0.356,0.014,0.337,3190178,0.119,0.107,0.010,162.55,23625,39,2.76,0.764,0.013
710000,960,4.155,0.053,12.71,61581,36219,168,23914,1343,426,1624588.5,52078.0,0.005,0.195,0.192,0.321,0.287,1897,56.14,19.52,35.21,14.79,1.60,5.61,0.50,1.21,18.82,6.06,1.39,5.03,0.029,0.104,173,0.221,0.914,0.070,0.000,0.017,37696,15399,6,0.381,0.000,0.342,3172656,0.117,0.114,0.014,162.59,26096,56,2.18,0.696,0.014
720000,985,4.011,0.066,12.26,62269,35985,146,24499,1614,425,1624908.4,59314.0,0.005,0.197,0.195,0.319,0.284,1890,53.40,21.74,33.10,16.82,1.60,5.51,0.31,1.15,18.40,6.83,1.59,5.47,0.025,0.086,219,0.210,0.922,0.066,0.000,0.012,37353,13889,6,0.280,0.031,0.203,2859452,0.139,0.124,0.017,162.37,26579,61,2.42,0.709,0.024
730000,1035,3.903,0.062,12.20,98117,43004,50,50967,4046,797,1615227.5,94160.2,0.009,0.180,0.186,0.344,0.281,1349,51.98,22.60,31.19,16.87,1.27,4.73,0.60,1.33,18.92,7.32,1.22,4.62,0.021,0.077,220,0.182,0.916,0.064,0.000,0.020,56795,22157,6,0.388,0.056,0.359,3165878,0.125,0.121,0.015,162.27,41190,50,1.85,0.689,0.015
740000,968,4.100,0.058,12.75,83276,42851,154,37686,2652,687,1620969.8,73476.4,0.012,0.172,0.176,0.360,0.280,1874,54.86,20.26,32.70,14.88,2.13,5.97,0.90,1.67,19.13,6.81,2.10,5.96,0.034,0.094,200,0.137,0.899,0.082,0.000,0.020,47921,22119,9,0.478,0.023,0.410,3611814,0.148,0.123,0.018,162.52,32651,50,1.95,0.714,0.018
750000,1093,3.765,0.047,12.19,81877,39527,145,39113,2967,526,1627563.9,78184.0,0.009,0.166,0.148,0.315,0.362,1722,49.50,24.66,28.66,17.63,1.65,5.37,0.71,1.57,18.47,7.70,1.64,5.33,0.026,0.084,206,0.128,0.913,0.068,0.000,0.019,50882,26661,7,0.271,0.000,0.302,3721967,0.171,0.110,0.013,162.59,33622,49,2.00,0.719,0.020
760000,1117,3.767,0.053,12.44,63897,36183,204,25341,2145,257,1622500.2,57805.7,0.007,0.168,0.144,0.280,0.401,1923,47.57,26.45,28.76,17.73,1.08,4.37,0.60,1.33,17.14,8.97,1.08,4.37,0.017,0.068,208,0.154,0.942,0.041,0.000,0.017,42790,22998,6,0.296,0.145,0.269,3872644,0.177,0.112,0.012,162.60,26704,77,2.28,0.706,0.008
770000,1096,3.806,0.060,12.03,74436,36780,147,35130,2400,423,1617625.0,82043.1,0.008,0.153,0.133,0.296,0.410,1953,48.49,25.94,30.35,18.80,1.74,5.94,0.53,1.55,15.86,7.78,1.65,5.61,0.027,0.093,236,0.092,0.918,0.062,0.000,0.020,47146,21461,7,0.186,0.234,0.270,3517483,0.127,0.124,0.018,161.94,29736,78,2.34,0.694,0.018
780000,1205,3.604,0.059,11.80,82249,37891,103,40983,3163,549,1609328.0,79091.4,0.012,0.151,0.135,0.292,0.410,1962,42.89,28.22,25.63,19.95,1.55,5.42,0.70,1.40,15.00,8.74,1.39,4.94,0.027,0.095,239,0.105,0.920,0.061,0.000,0.020,51970,26694,7,0.312,0.062,0.320,3411501,0.147,0.118,0.015,162.21,31203,70,1.93,0.674,0.027
790000,999,4.077,0.064,12.57,86184,42596,43,40751,3000,808,1611181.2,75590.6,0.012,0.159,0.147,0.301,0.381,1777,53.03,22.33,31.25,15.55,1.54,5.13,1.14,1.67,19.10,8.14,1.50,5.00,0.025,0.086,274,0.062,0.904,0.074,0.000,0.022,52363,25335,9,0.334,0.059,0.543,4382906,0.161,0.119,0.013,162.37,34384,66,1.85,0.652,0.028
800000,1001,4.071,0.069,12.57,106349,42764,29,59969,3585,1084,1578167.4,123464.1,0.014,0.146,0.131,0.303,0.405,1546,52.69,22.51,31.57,16.67,2.26,6.64,0.72,1.24,18.13,8.06,2.02,5.88,0.036,0.104,252,0.085,0.869,0.112,0.000,0.019,65142,36584,6,0.358,0.099,0.440,3061840,0.122,0.130,0.019,159.96,40638,64,2.06,0.666,0.027
810000,1084,3.845,0.067,12.36,106229,40333,63,62139,3611,941,1582788.4,117982.0,0.014,0.146,0.125,0.304,0.411,1611,47.48,25.83,29.51,19.33,1.80,5.84,0.43,0.94,15.74,7.63,1.70,5.53,0.035,0.102,201,0.164,0.885,0.091,0.001,0.023,65653,39680,7,0.324,0.175,0.351,3281790,0.106,0.130,0.021,160.68,39090,74,1.90,0.650,0.031
820000,1216,3.557,0.074,11.64,92848,36005,63,53887,2761,683,1593076.4,103020.9,0.015,0.135,0.121,0.312,0.417,1817,42.23,28.70,27.02,21.65,2.49,7.14,0.27,0.69,12.44,7.06,2.48,7.12,0.039,0.112,161,0.163,0.884,0.089,0.000,0.027,56055,35822,5,0.334,0.229,0.237,2989130,0.099,0.143,0.027,159.83,34230,76,1.91,0.656,0.009
830000,1168,3.658,0.069,11.57,88916,35838,115,50419,2592,555,1600283.4,84957.5,0.021,0.111,0.111,0.289,0.469,1780,44.32,27.00,26.61,20.81,3.26,8.23,0.57,2.31,13.88,6.98,2.70,6.88,0.053,0.133,188,0.111,0.848,0.124,0.000,0.028,54865,35038,5,0.335,0.000,0.228,2675463,0.107,0.135,0.023,160.22,33154,100,1.69,0.613,0.030
840000,1086,3.835,0.077,12.05,87423,35923,86,50275,1221,703,1604348.2,95056.3,0.016,0.138,0.151,0.355,0.341,1977,47.60,25.91,30.23,20.47,2.57,7.42,0.62,1.89,14.19,6.48,2.23,6.47,0.041,0.118,168,0.143,0.886,0.098,0.000,0.017,52760,30941,4,0.365,0.064,0.303,2967023,0.117,0.146,0.029,160.63,31035,63,1.89,0.654,0.003
850000,1055,3.930,0.073,12.07,95937,37676,90,56570,1632,660,1611022.1,111016.2,0.012,0.131,0.147,0.354,0.357,1809,49.16,25.30,30.20,19.64,3.58,8.53,0.70,3.29,14.68,6.66,3.13,7.46,0.056,0.133,152,0.166,0.853,0.126,0.000,0.021,57902,34609,5,0.345,0.107,0.313,2921279,0.133,0.142,0.026,160.97,34303,65,1.96,0.665,0.009
860000,1272,3.398,0.070,12.10,93822,36824,113,53727,2941,566,1602956.4,99995.1,0.010,0.124,0.130,0.382,0.353,1760,40.37,29.10,24.39,21.36,3.33,8.10,0.35,2.46,12.30,7.30,3.31,8.05,0.052,0.127,142,0.164,0.862,0.120,0.000,0.017,61020,35095,7,0.246,0.001,0.182,3236633,0.131,0.146,0.029,161.31,33441,78,1.86,0.645,0.006
870000,1204,3.583,0.071,12.08,105257,35951,73,65430,3871,526,1603304.8,101740.3,0.015,0.131,0.135,0.386,0.333,1487,40.88,28.75,24.11,20.91,4.24,8.91,0.13,1.44,12.40,6.78,4.18,8.84,0.068,0.144,145,0.180,0.829,0.154,0.000,0.017,69150,39051,7,0.340,0.071,0.028,1357551,0.128,0.144,0.030,161.01,38500,80,1.55,0.623,0.012
880000,1093,3.814,0.065,12.45,101542,35890,70,62215,3478,632,1614775.8,97691.1,0.013,0.144,0.147,0.390,0.307,1508,46.32,26.96,29.67,20.45,3.04,7.86,0.16,1.04,13.45,6.52,2.87,7.45,0.049,0.127,150,0.155,0.864,0.115,0.000,0.021,66109,32345,7,0.201,0.109,0.081,575195,0.173,0.133,0.022,161.31,39489,81,1.57,0.614,0.004
890000,1317,3.335,0.054,12.26,97770,36469,91,58606,2380,539,1616684.9,100574.5,0.013,0.155,0.156,0.373,0.303,1576,40.01,28.57,24.61,20.83,2.16,6.72,0.41,1.04,12.84,7.75,1.84,5.65,0.034,0.106,227,0.103,0.891,0.090,0.000,0.019,67071,37302,7,0.387,0.007,0.203,1553740,0.168,0.121,0.016,162.03,37770,77,1.72,0.635,0.011
900000,1168,3.564,0.047,12.34,91405,39316,98,49877,2263,681,1611900.4,90456.5,0.012,0.167,0.172,0.353,0.296,1650,44.18,26.70,26.77,19.58,1.41,5.63,0.74,1.46,15.26,7.87,1.09,4.35,0.024,0.095,287,0.075,0.902,0.076,0.000,0.022,61652,31165,7,0.325,0.099,0.316,3200929,0.183,0.109,0.012,162.03,36327,73,1.81,0.644,0.019
910000,967,4.057,0.098,11.46,96186,38936,56,53818,3577,1028,1602466.0,98714.2,0.008,0.182,0.184,0.324,0.302,1838,50.40,25.15,28.94,18.61,7.90,10.90,0.11,0.94,13.45,6.14,7.83,10.82,0.125,0.173,121,0.324,0.757,0.221,0.000,0.022,60467,29931,6,0.332,0.131,0.039,3248482,0.162,0.188,0.052,160.80,36612,65,1.83,0.660,0.003
920000,1327,3.259,0.064,11.53,92277,34072,97,53908,3840,754,1606320.8,85060.0,0.005,0.137,0.133,0.362,0.363,2060,38.85,29.43,24.20,21.94,2.61,7.25,0.04,0.39,12.00,7.61,2.57,7.21,0.045,0.124,173,0.134,0.882,0.098,0.000,0.020,57452,33961,6,0.412,0.029,0.019,578583,0.110,0.133,0.023,161.14,35811,94,1.58,0.616,0.008
930000,1104,3.731,0.072,11.84,95918,35800,101,57055,3185,993,1619310.1,90244.0,0.005,0.143,0.144,0.356,0.353,2050,47.16,27.04,30.32,20.23,3.50,8.22,0.09,0.82,13.25,6.61,3.45,8.19,0.057,0.136,126,0.160,0.842,0.134,0.000,0.024,58337,31624,7,0.215,0.001,0.033,311522,0.133,0.137,0.024,161.76,37307,73,1.58,0.646,0.011
940000,1204,3.520,0.059,11.45,106159,37113,67,65401,3478,1123,1616341.5,102700.4,0.004,0.163,0.170,0.346,0.317,1909,42.78,28.01,26.89,21.14,2.68,7.19,0.14,1.09,13.07,6.77,2.57,7.08,0.051,0.130,161,0.243,0.856,0.125,0.001,0.018,66288,36489,5,0.363,0.025,0.066,535569,0.123,0.125,0.018,161.70,40556,66,1.57,0.642,0.021
950000,950,4.156,0.067,12.40,90591,35617,113,52101,3014,736,1616108.2,84561.1,0.005,0.181,0.189,0.329,0.296,2337,56.17,19.01,38.03,15.74,1.95,6.15,0.08,0.69,16.10,5.05,1.93,6.14,0.039,0.104,113,0.379,0.907,0.082,0.000,0.011,59247,31890,7,0.439,0.024,0.031,794408,0.116,0.134,0.022,161.64,32878,74,1.62,0.623,0.002
960000,946,4.210,0.072,11.92,86566,35993,74,48083,2420,837,1633051.4,83336.1,0.005,0.187,0.191,0.316,0.302,2435,53.87,18.43,32.83,17.15,3.54,7.44,0.15,1.00,17.36,7.15,3.37,7.33,0.075,0.143,199,0.225,0.809,0.167,0.000,0.024,53207,29326,6,0.335,0.006,0.056,540185,0.122,0.148,0.030,161.75,32269,57,1.73,0.660,0.064
970000,852,4.591,0.076,12.67,67328,33708,78,32825,811,652,1638753.6,74678.4,0.005,0.184,0.181,0.323,0.306,2839,63.27,4.50,43.24,8.49,2.12,6.47,0.11,0.66,17.79,2.80,2.12,6.47,0.035,0.103,95,0.381,0.917,0.073,0.000,0.011,39307,19637,6,0.499,0.000,0.062,294981,0.131,0.137,0.023,161.79,26436,39,2.28,0.758,0.005
980000,831,4.557,0.061,12.55,41007,31620,125,9283,0,195,1640848.6,34624.9,0.003,0.210,0.197,0.295,0.296,3722,63.98,0.46,43.55,6.25,1.73,5.97,0.26,0.96,18.44,3.21,1.73,5.97,0.027,0.093,122,0.221,0.933,0.060,0.000,0.007,26730,13296,5,0.365,0.010,0.130,991984,0.119,0.126,0.018,161.91,17697,25,3.73,0.857,0.010
990000,837,4.502,0.060,12.34,42812,32831,142,9833,0,212,1629003.0,38187.9,0.004,0.226,0.203,0.282,0.285,3679,63.97,0.41,42.63,7.37,2.43,7.05,0.28,1.03,18.63,4.03,2.40,6.96,0.038,0.110,123,0.115,0.918,0.067,0.000,0.016,29339,13045,5,0.380,0.143,0.190,1731935,0.106,0.130,0.020,161.45,18155,34,3.88,0.843,0.000
1000000,826,4.612,0.069,12.53,43856,31914,187,11766,0,276,1635101.6,45928.3,0.004,0.238,0.209,0.268,0.281,3717,63.91,2.00,43.95,7.14,2.25,6.83,0.22,0.56,17.49,2.88,2.21,6.75,0.035,0.107,88,0.217,0.918,0.069,0.000,0.013,28776,13211,5,0.358,0.000,0.186,1790711,0.101,0.141,0.026,161.62,17494,31,3.90,0.866,0.002
