step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth
730000,3610,4.331,0.062,14.67,245189,141172,896,99009,4194,2440,6413256.5,224129.4,0.003,0.223,0.249,0.262,0.262,418,58.60,16.21,39.77,14.28,2.56,6.86,0.19,0.48,16.09,4.75,2.53,6.82,0.040,0.107,588,0.117,0.869,0.115,0.000,0.016,150220,51039,26,0.165,0.078,0.165,6126527,0.100,0.116,0.013,648.35
740000,3558,4.379,0.060,15.36,224887,136956,663,84906,2414,1782,6438015.5,220939.6,0.004,0.231,0.260,0.249,0.256,423,58.63,16.01,37.14,13.95,3.79,7.84,0.16,0.63,17.54,4.78,3.76,7.80,0.060,0.123,614,0.161,0.837,0.146,0.000,0.017,138579,45213,24,0.178,0.082,0.122,4912285,0.099,0.113,0.012,650.04
750000,3716,4.187,0.055,15.57,243154,146193,366,93178,3259,1474,6418638.0,231944.6,0.006,0.237,0.275,0.236,0.246,348,56.87,18.60,34.73,14.68,4.00,8.16,0.23,0.73,17.92,5.23,3.97,8.15,0.063,0.128,525,0.185,0.831,0.153,0.000,0.016,150702,54942,18,0.186,0.227,0.162,3531845,0.105,0.105,0.009,650.91
760000,3532,4.364,0.055,15.83,241362,143664,390,92987,4505,1681,6444539.0,232309.0,0.006,0.235,0.271,0.239,0.249,364,59.52,15.05,36.89,12.42,3.63,7.87,0.50,1.02,18.51,4.74,3.59,7.83,0.058,0.125,530,0.166,0.846,0.136,0.000,0.018,148856,50545,20,0.160,0.143,0.302,8993723,0.123,0.104,0.008,651.36
770000,3468,4.378,0.056,15.86,232342,142868,397,86267,2874,1464,6448412.0,231891.8,0.006,0.237,0.275,0.238,0.245,369,60.66,12.77,37.33,11.25,4.16,8.28,0.61,1.13,18.56,4.55,4.11,8.25,0.066,0.132,518,0.190,0.826,0.152,0.000,0.022,149549,51151,16,0.193,0.129,0.331,11202529,0.128,0.107,0.010,650.95
780000,3440,4.443,0.056,15.90,229861,143916,414,84240,1319,1403,6458257.5,238517.9,0.006,0.240,0.277,0.234,0.243,367,61.66,10.59,38.37,10.05,3.65,7.93,0.59,1.06,19.04,4.33,3.59,7.81,0.057,0.124,536,0.164,0.856,0.127,0.000,0.018,155360,56208,19,0.195,0.075,0.332,11406351,0.135,0.107,0.010,650.51
790000,3425,4.435,0.055,15.98,228099,142900,469,83363,1382,1265,6464129.0,236243.7,0.006,0.247,0.280,0.229,0.238,371,62.18,9.11,38.28,9.46,4.35,8.42,0.62,1.13,18.94,3.77,4.32,8.38,0.068,0.132,490,0.199,0.817,0.163,0.000,0.020,153009,52950,19,0.200,0.071,0.356,11967697,0.137,0.106,0.009,650.94
800000,3332,4.516,0.058,16.05,211231,140353,405,70254,312,1245,6486021.5,228113.0,0.007,0.251,0.285,0.224,0.234,375,63.68,1.23,39.70,6.79,3.71,7.91,0.77,1.32,19.50,3.03,3.69,7.89,0.058,0.124,414,0.171,0.857,0.131,0.000,0.012,146221,47985,19,0.196,0.032,0.375,12243044,0.137,0.106,0.008,650.56
810000,3313,4.560,0.057,16.21,196854,133060,683,63110,20,1180,6491756.5,213147.0,0.006,0.247,0.281,0.227,0.238,422,63.59,1.77,39.56,7.21,4.03,8.14,0.76,1.22,19.23,3.31,4.02,8.12,0.063,0.127,473,0.183,0.847,0.138,0.000,0.016,134488,35330,16,0.219,0.060,0.413,13009112,0.143,0.106,0.008,651.60
820000,3320,4.502,0.054,16.15,195919,131965,749,63185,13,1209,6486535.5,214033.5,0.006,0.248,0.283,0.226,0.237,424,63.61,1.68,39.56,7.02,3.92,8.02,0.68,1.19,19.44,3.07,3.90,7.99,0.061,0.125,443,0.175,0.851,0.138,0.000,0.011,136072,33738,16,0.181,0.068,0.348,12682845,0.141,0.104,0.008,651.45
830000,3341,4.497,0.053,16.17,204411,137391,578,66400,21,1285,6516407.0,224499.5,0.007,0.249,0.287,0.226,0.232,403,63.40,2.26,39.35,7.16,4.22,8.29,0.59,1.12,19.25,2.93,4.20,8.25,0.066,0.130,486,0.192,0.842,0.146,0.000,0.012,146287,39001,21,0.242,0.023,0.328,11547047,0.138,0.104,0.009,651.05
840000,3304,4.606,0.055,16.10,203959,137138,577,66256,25,1239,6516018.0,223742.0,0.006,0.246,0.282,0.228,0.238,405,63.56,1.13,39.60,7.03,3.90,8.05,0.74,1.20,19.33,3.27,3.88,8.03,0.061,0.126,485,0.178,0.852,0.134,0.000,0.014,144586,39600,18,0.233,0.016,0.373,12100952,0.143,0.106,0.009,651.03
850000,3345,4.512,0.059,16.11,199103,134272,617,64152,21,1203,6512673.5,216469.7,0.006,0.248,0.280,0.228,0.239,397,63.47,2.27,39.59,7.05,3.85,8.04,0.86,1.36,19.18,3.19,3.83,8.01,0.060,0.126,488,0.176,0.852,0.134,0.000,0.015,137278,41147,16,0.212,0.003,0.406,12741902,0.149,0.107,0.009,651.25
860000,3324,4.539,0.059,16.16,196726,132590,714,63428,15,1124,6537245.5,214185.9,0.006,0.250,0.285,0.226,0.234,413,63.46,2.38,39.23,7.31,4.27,8.36,0.87,1.37,19.08,3.00,4.25,8.34,0.067,0.131,466,0.196,0.843,0.145,0.000,0.012,134460,43033,13,0.230,0.000,0.387,13047447,0.156,0.106,0.009,651.52
870000,3343,4.520,0.056,16.13,201120,135785,545,64748,23,1181,6527886.5,219074.2,0.006,0.250,0.284,0.225,0.234,402,63.53,2.12,39.53,7.11,4.02,8.16,0.86,1.28,19.13,2.96,3.99,8.14,0.063,0.128,449,0.184,0.844,0.141,0.000,0.015,139198,47082,13,0.247,0.044,0.405,12727507,0.156,0.108,0.010,651.01
880000,3355,4.507,0.054,16.04,201161,135978,652,64489,30,1161,6537001.0,217276.8,0.006,0.246,0.278,0.231,0.238,404,63.39,1.96,39.51,7.03,3.92,8.11,0.74,1.18,19.22,3.05,3.91,8.11,0.061,0.127,532,0.182,0.846,0.138,0.000,0.015,144719,47237,11,0.228,0.044,0.371,12695439,0.156,0.105,0.009,650.77
890000,3336,4.552,0.055,16.04,201699,135858,644,65192,24,1173,6528874.5,219175.0,0.006,0.245,0.276,0.231,0.242,413,63.39,2.03,39.38,7.17,3.90,8.16,0.77,1.26,19.33,3.21,3.85,8.06,0.061,0.128,492,0.178,0.855,0.132,0.000,0.012,143938,44050,14,0.216,0.024,0.386,12294300,0.152,0.105,0.009,651.19
900000,3309,4.556,0.058,16.08,200482,134643,627,65216,23,1105,6537994.5,219774.1,0.006,0.241,0.273,0.236,0.244,396,63.41,1.75,39.67,6.95,3.77,7.99,0.77,1.21,19.20,2.94,3.74,7.95,0.059,0.125,468,0.172,0.852,0.134,0.000,0.014,140045,44844,13,0.286,0.058,0.400,12684390,0.148,0.108,0.010,651.18
910000,3333,4.562,0.059,16.08,199244,134346,626,64229,19,1149,6522484.5,216588.8,0.006,0.247,0.278,0.229,0.240,418,63.35,1.97,39.52,6.98,3.95,8.09,0.88,1.27,18.99,3.03,3.93,8.07,0.062,0.126,493,0.181,0.846,0.141,0.000,0.014,137081,45316,11,0.246,0.074,0.414,12816744,0.148,0.107,0.009,651.40
920000,3337,4.516,0.057,16.10,198441,133662,632,64128,15,1191,6521102.5,216289.4,0.006,0.250,0.282,0.226,0.237,419,63.34,1.57,39.65,7.03,3.83,7.98,0.84,1.25,19.02,2.95,3.80,7.95,0.060,0.125,487,0.174,0.857,0.132,0.000,0.012,136636,44977,14,0.240,0.010,0.398,13434394,0.156,0.107,0.009,651.06
930000,3323,4.491,0.057,16.00,200035,134311,630,65087,21,1262,6533095.5,219348.7,0.006,0.254,0.284,0.223,0.233,414,63.20,1.77,39.43,7.23,4.03,8.23,0.80,1.29,18.95,3.20,4.01,8.20,0.063,0.129,445,0.186,0.849,0.138,0.000,0.012,139428,46759,12,0.218,0.061,0.380,13535257,0.156,0.107,0.009,651.03
940000,3369,4.507,0.054,16.14,199120,134721,612,63713,28,1214,6515622.5,214072.2,0.007,0.255,0.283,0.223,0.233,419,63.11,1.97,39.63,6.95,3.84,8.08,0.77,1.13,18.87,3.03,3.81,8.02,0.060,0.126,507,0.177,0.852,0.133,0.000,0.015,140013,44715,13,0.266,0.031,0.409,12538767,0.153,0.104,0.008,651.03
950000,3357,4.457,0.054,16.13,199344,134310,640,64377,29,1276,6523077.0,216760.2,0.006,0.248,0.280,0.228,0.237,400,63.16,2.46,39.67,7.11,3.73,7.93,0.82,1.31,18.95,3.12,3.71,7.91,0.058,0.124,531,0.171,0.860,0.127,0.000,0.013,139838,42652,14,0.254,0.027,0.368,12755834,0.151,0.104,0.009,651.00
960000,3311,4.517,0.053,16.03,200044,135703,648,63698,41,1215,6533428.0,213271.1,0.007,0.250,0.279,0.228,0.237,411,63.12,2.38,39.72,7.15,3.74,7.97,0.79,1.27,18.87,3.32,3.72,7.94,0.059,0.126,526,0.172,0.851,0.132,0.000,0.017,143002,44567,15,0.217,0.086,0.381,12250322,0.157,0.107,0.010,650.95
970000,3374,4.378,0.046,16.08,208927,141260,651,66921,32,1253,6537338.5,224736.7,0.008,0.250,0.277,0.228,0.237,392,63.29,2.03,39.75,7.04,3.83,8.07,0.66,1.12,19.05,2.95,3.83,8.06,0.060,0.126,506,0.179,0.854,0.131,0.000,0.014,156721,50300,17,0.242,0.071,0.344,11846903,0.149,0.098,0.007,650.28
980000,3357,4.475,0.050,16.15,206929,139288,610,67020,28,1234,6523158.0,224998.8,0.008,0.247,0.275,0.232,0.238,396,63.34,1.64,39.74,7.09,3.81,8.05,0.69,1.10,19.09,3.22,3.79,8.02,0.060,0.126,488,0.176,0.850,0.132,0.000,0.018,152927,48136,21,0.222,0.104,0.378,11911761,0.145,0.101,0.008,650.65
990000,3338,4.537,0.053,16.17,207401,139011,608,67773,28,1239,6529389.0,227967.0,0.007,0.247,0.277,0.230,0.239,392,63.23,3.14,39.53,7.11,3.69,7.93,0.75,1.26,19.25,3.09,3.68,7.92,0.058,0.124,494,0.170,0.854,0.130,0.000,0.017,149615,49746,20,0.228,0.140,0.353,12185851,0.149,0.105,0.009,650.92
1000000,3327,4.542,0.053,16.11,204639,137517,593,66530,10,1174,6530066.5,224147.1,0.007,0.252,0.282,0.224,0.234,383,63.40,2.03,39.36,7.19,4.09,8.27,0.77,1.29,19.18,3.15,4.06,8.23,0.064,0.130,480,0.189,0.845,0.142,0.000,0.013,146949,49398,22,0.240,0.076,0.328,11382857,0.164,0.104,0.009,650.42
