step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth
740000,202,4.581,0.105,12.57,16416,11180,0,5225,0,132,394424.8,17942.7,0.000,0.266,0.392,0.187,0.156,5355,63.79,0.63,43.24,8.12,3.61,8.30,0.01,0.21,16.93,2.31,3.60,8.28,0.056,0.130,36,0.421,0.876,0.099,0.000,0.025,9683,5244,3,0.629,0.000,0.005,8741,0.126,0.190,0.053,39.32
750000,200,4.861,0.107,12.55,16603,11531,0,5072,2,130,395293.2,17287.7,0.000,0.265,0.381,0.197,0.158,5111,63.62,1.05,42.01,9.29,4.81,9.32,0.00,0.00,16.81,2.29,4.67,9.18,0.075,0.146,33,0.330,0.860,0.135,0.000,0.005,9803,5866,3,0.575,0.000,0.000,9461,0.137,0.189,0.052,39.41
760000,200,4.587,0.117,12.53,16117,11216,0,4901,0,105,393300.6,16927.2,0.000,0.264,0.385,0.189,0.162,5316,63.74,1.97,41.78,9.52,4.89,9.40,0.00,0.00,17.07,2.35,4.82,9.28,0.076,0.147,30,0.315,0.870,0.110,0.000,0.020,9468,5095,3,0.565,0.000,0.000,8224,0.146,0.194,0.062,39.23
770000,200,4.650,0.102,12.23,16551,11497,0,5054,0,115,396436.4,17591.5,0.000,0.259,0.382,0.193,0.166,5345,63.83,1.16,42.42,8.86,3.91,8.64,0.00,0.00,17.51,4.14,3.91,8.64,0.061,0.135,30,0.195,0.855,0.125,0.000,0.020,9776,5408,3,0.475,0.225,0.000,8397,0.121,0.172,0.047,39.48
780000,199,4.595,0.105,12.17,15627,10951,0,4676,1,125,398042.6,16275.0,0.000,0.244,0.317,0.210,0.229,5693,63.97,0.29,42.54,8.36,3.75,8.44,0.10,0.91,17.59,3.16,3.75,8.44,0.059,0.132,34,0.327,0.879,0.101,0.000,0.020,9092,4225,4,0.417,0.000,0.015,10354,0.130,0.183,0.052,39.65
790000,195,4.843,0.100,12.27,16242,11409,1,4835,1,143,398209.7,16859.6,0.000,0.237,0.314,0.217,0.232,5605,63.64,2.36,42.56,9.34,3.81,9.02,0.00,0.00,17.27,2.94,3.54,8.30,0.060,0.141,34,0.359,0.862,0.113,0.000,0.026,9323,4019,4,0.221,0.354,0.000,8022,0.148,0.171,0.041,39.67
800000,212,4.622,0.100,12.80,16096,11282,0,4792,5,175,397855.5,16735.9,0.000,0.239,0.309,0.222,0.230,5625,63.67,1.84,42.14,9.62,4.02,8.60,0.46,1.08,17.05,5.06,4.00,8.56,0.063,0.134,44,0.278,0.854,0.123,0.000,0.024,9429,4138,4,0.608,0.000,0.189,59053,0.143,0.172,0.047,39.67
810000,198,4.587,0.102,12.28,15505,10982,2,4532,3,128,398305.2,15771.0,0.000,0.228,0.289,0.233,0.250,5843,63.94,0.44,42.98,8.53,3.97,8.54,0.23,0.69,16.76,3.33,3.97,8.54,0.062,0.133,26,0.283,0.864,0.111,0.000,0.025,9043,3814,4,0.328,0.000,0.111,252645,0.164,0.181,0.049,39.68
820000,209,4.870,0.084,13.90,16279,11479,0,4784,5,155,400641.6,16573.7,0.000,0.223,0.275,0.230,0.272,5204,63.63,2.97,44.36,6.97,2.30,6.79,0.12,0.46,16.84,2.82,2.30,6.79,0.036,0.106,50,0.278,0.909,0.077,0.000,0.014,9550,4187,3,0.837,0.029,0.072,217072,0.169,0.145,0.031,39.93
830000,201,4.950,0.094,14.29,15504,10989,0,4523,0,114,402945.3,15884.9,0.000,0.224,0.258,0.211,0.307,4720,63.73,1.88,44.24,7.85,2.44,6.99,0.28,1.20,16.76,3.51,2.30,6.62,0.038,0.110,51,0.269,0.896,0.075,0.000,0.030,9422,4020,3,0.363,0.254,0.090,226688,0.174,0.160,0.035,40.17
840000,197,5.028,0.085,14.16,14653,10367,6,4283,1,93,404206.6,14983.6,0.000,0.224,0.259,0.214,0.303,5117,63.28,3.80,42.84,8.43,3.06,7.76,0.22,0.71,17.16,2.72,3.01,7.62,0.048,0.121,44,0.208,0.888,0.091,0.000,0.020,8970,3645,5,0.426,0.112,0.102,106458,0.171,0.149,0.030,40.22
850000,202,4.854,0.095,14.19,14548,10518,7,4018,0,82,403548.0,14052.7,0.000,0.220,0.253,0.214,0.313,5627,63.54,2.76,44.29,7.95,2.39,7.02,0.08,0.30,16.79,3.87,2.39,7.02,0.037,0.110,49,0.252,0.896,0.074,0.000,0.030,8913,3783,4,0.356,0.158,0.069,138889,0.173,0.159,0.041,40.24
860000,215,4.731,0.084,14.58,14950,10445,4,4487,1,103,403395.6,15614.7,0.000,0.221,0.247,0.223,0.309,5509,63.63,3.22,44.07,8.20,2.31,6.85,0.20,0.78,17.05,3.44,2.31,6.85,0.036,0.107,46,0.153,0.898,0.084,0.000,0.019,9008,3579,4,0.344,0.372,0.079,263029,0.161,0.141,0.022,40.24
870000,216,4.517,0.087,14.50,14301,9959,20,4315,6,80,403113.4,14639.5,0.000,0.238,0.265,0.213,0.284,5668,61.50,11.83,42.59,11.63,2.58,7.22,0.22,0.65,16.11,3.86,2.58,7.22,0.040,0.113,42,0.167,0.898,0.079,0.000,0.023,8721,3011,5,0.236,0.153,0.106,233436,0.170,0.144,0.029,40.25
880000,212,4.742,0.082,14.73,14151,9941,16,4193,5,85,403561.3,14063.5,0.000,0.233,0.266,0.213,0.288,5465,62.47,7.57,42.39,9.95,2.39,6.93,0.17,0.55,17.53,3.11,2.39,6.93,0.037,0.108,38,0.203,0.915,0.080,0.000,0.005,8664,3189,6,0.250,0.024,0.085,230291,0.168,0.141,0.024,40.22
890000,218,4.564,0.080,14.83,14224,9960,22,4235,1,75,403908.5,14212.9,0.000,0.241,0.265,0.215,0.280,5412,63.61,2.47,43.17,8.61,3.07,8.51,0.27,0.79,17.11,3.97,2.63,7.14,0.049,0.137,47,0.229,0.917,0.060,0.000,0.023,8679,2969,6,0.330,0.000,0.128,256453,0.173,0.142,0.025,40.28
900000,204,4.743,0.081,15.16,14165,9758,18,4400,3,103,404095.2,14563.7,0.000,0.246,0.264,0.217,0.272,5432,63.75,2.30,45.05,6.39,1.70,6.00,0.15,0.54,16.84,2.43,1.70,6.00,0.027,0.094,35,0.230,0.926,0.064,0.000,0.010,8666,3243,5,0.480,0.000,0.074,266505,0.174,0.140,0.025,40.27
910000,216,4.426,0.085,15.08,15680,10728,15,4900,25,86,404969.2,15453.8,0.000,0.237,0.284,0.202,0.277,4820,63.18,4.39,43.54,9.04,2.25,6.81,0.00,0.07,17.38,4.29,2.25,6.81,0.035,0.106,51,0.292,0.935,0.056,0.000,0.009,9581,4112,4,0.454,0.019,0.005,78926,0.177,0.152,0.031,40.33
920000,209,4.642,0.076,15.14,15929,10985,3,4940,8,111,404976.4,15949.1,0.000,0.241,0.285,0.197,0.277,4380,63.12,5.22,43.50,8.25,2.54,7.20,0.00,0.00,17.09,2.46,2.54,7.20,0.040,0.112,35,0.402,0.900,0.086,0.000,0.014,9733,5158,4,0.531,0.000,0.000,3877,0.217,0.131,0.021,40.32
930000,202,4.810,0.083,15.03,15592,10826,5,4763,5,81,404461.1,15581.7,0.000,0.246,0.278,0.199,0.277,4586,63.26,5.16,43.83,8.26,2.77,7.53,0.00,0.00,16.67,3.17,2.72,7.39,0.043,0.118,41,0.208,0.916,0.064,0.000,0.020,9545,4683,4,0.470,0.000,0.000,2094,0.158,0.156,0.033,40.29
940000,214,4.242,0.077,15.38,15579,10455,5,5102,5,104,403877.8,16063.6,0.000,0.254,0.294,0.197,0.254,4481,61.35,10.48,42.35,11.39,2.44,7.29,0.00,0.00,16.56,4.12,2.36,6.96,0.038,0.114,42,0.262,0.916,0.070,0.000,0.014,9615,4685,3,0.678,0.023,0.000,1974,0.216,0.133,0.022,40.28
950000,200,4.717,0.078,15.21,17578,11135,3,6386,68,108,404230.6,18753.4,0.000,0.267,0.336,0.173,0.224,4014,63.37,2.84,42.44,9.08,3.97,8.81,0.00,0.00,16.95,2.83,3.86,8.56,0.062,0.138,37,0.190,0.890,0.100,0.000,0.010,10460,5665,3,0.575,0.000,0.000,1517,0.233,0.139,0.025,40.27
960000,248,4.073,0.071,14.74,16408,10120,13,6161,66,127,404427.0,17346.0,0.000,0.251,0.326,0.187,0.236,4180,54.92,20.43,37.16,16.94,2.54,7.18,0.00,0.00,15.21,5.32,2.52,7.16,0.040,0.112,51,0.298,0.903,0.089,0.000,0.008,9900,5781,4,0.585,0.000,0.000,1611,0.160,0.133,0.021,40.33
970000,253,4.099,0.075,14.28,17422,10325,9,6925,158,149,404127.5,18718.3,0.000,0.235,0.369,0.177,0.220,4385,52.15,23.37,34.55,18.01,3.25,7.99,0.01,0.19,14.34,5.73,3.25,7.99,0.051,0.125,49,0.213,0.854,0.107,0.000,0.040,10369,5505,5,0.443,0.075,0.004,4151,0.152,0.134,0.023,40.34
980000,216,4.364,0.087,15.31,16697,10621,4,6029,80,110,404601.8,17317.2,0.000,0.265,0.347,0.170,0.217,4338,59.73,14.60,40.46,12.75,3.10,7.84,0.00,0.00,16.17,4.15,3.10,7.84,0.048,0.122,39,0.435,0.880,0.102,0.000,0.019,10040,5898,4,0.519,0.000,0.000,3578,0.146,0.164,0.040,40.36
990000,227,4.219,0.084,15.36,16577,10666,7,5825,68,113,404969.9,16997.5,0.000,0.284,0.328,0.168,0.220,4411,59.79,15.20,41.36,12.75,2.52,7.09,0.00,0.00,15.92,4.51,2.52,7.09,0.039,0.111,40,0.414,0.916,0.070,0.000,0.013,10039,5961,4,0.590,0.018,0.000,4840,0.136,0.142,0.026,40.35
1000000,229,4.247,0.077,14.76,15715,10303,23,5308,79,106,405048.6,15755.4,0.000,0.245,0.344,0.179,0.233,4300,56.59,19.46,38.49,15.76,2.80,7.72,0.00,0.00,15.30,5.25,2.67,7.26,0.044,0.121,46,0.376,0.904,0.074,0.000,0.022,9626,5589,4,0.507,0.000,0.000,2309,0.095,0.140,0.026,40.33
