step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_eaten,deaths_body,escapes,plant_intake,meat_intake,stay,n,s,e,w,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,attack_mean,attack_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth
740000,278,3.415,0.141,10.69,30806,5797,110,24362,552,642,407591.2,39961.0,0.030,0.122,0.374,0.097,0.377,4970,47.10,21.62,28.01,17.64,4.17,8.51,0.00,0.00,14.92,6.06,3.99,8.10,0.066,0.133,42,0.255,0.637,0.349,0.000,0.014,11875,8056,4,0.320,0.000,0.000,6272,0.158,0.116,0.012,40.96
750000,250,3.735,0.159,10.82,32513,5712,108,26223,498,464,408486.4,42370.3,0.033,0.116,0.362,0.097,0.392,5066,51.48,19.16,32.34,17.06,3.75,7.91,0.00,0.00,15.39,5.53,3.61,7.56,0.059,0.123,37,0.396,0.680,0.308,0.000,0.012,12595,8700,4,0.468,0.000,0.000,4051,0.163,0.132,0.023,40.96
760000,273,3.526,0.159,11.42,24820,6214,128,18160,295,424,408439.6,32713.5,0.022,0.151,0.368,0.112,0.347,6237,45.68,22.58,24.93,17.24,6.34,9.94,0.03,0.38,14.38,5.21,6.03,9.43,0.099,0.155,48,0.256,0.538,0.418,0.000,0.044,9270,6092,3,0.381,0.234,0.007,24181,0.198,0.132,0.024,40.96
770000,289,3.505,0.135,10.90,25229,6643,124,18074,372,364,409362.6,35135.4,0.012,0.146,0.420,0.097,0.325,5367,46.66,20.88,28.81,17.52,3.23,7.18,0.00,0.06,14.62,5.56,3.10,6.85,0.052,0.113,63,0.183,0.633,0.343,0.000,0.024,9955,6548,4,0.405,0.000,0.003,8212,0.131,0.108,0.007,40.96
780000,284,3.655,0.147,11.37,16534,6125,172,9955,287,365,409322.8,19790.0,0.014,0.209,0.393,0.123,0.261,8041,48.37,21.11,32.43,16.59,1.91,5.66,0.23,1.59,13.80,6.61,1.82,5.37,0.031,0.089,53,0.204,0.817,0.158,0.000,0.025,5843,3676,3,0.680,0.000,0.025,41678,0.160,0.122,0.014,40.96
790000,272,3.601,0.146,11.00,24662,6182,147,17928,417,210,409027.9,31228.1,0.013,0.150,0.358,0.106,0.374,5491,47.12,22.11,28.45,17.45,4.77,8.75,0.00,0.00,13.91,4.20,4.48,8.18,0.075,0.137,47,0.298,0.559,0.408,0.000,0.033,10305,7023,3,0.496,0.309,0.000,54591,0.169,0.117,0.009,40.96
800000,245,3.976,0.157,11.22,25407,5635,123,19272,404,274,408756.5,32602.1,0.010,0.132,0.351,0.114,0.393,5362,54.35,15.20,34.79,14.24,3.93,7.97,0.39,1.53,15.24,3.42,3.71,7.42,0.062,0.125,42,0.278,0.698,0.290,0.000,0.012,9871,6902,3,0.824,0.000,0.094,27531,0.173,0.125,0.014,40.96
810000,240,4.086,0.170,11.29,17571,5447,161,11848,120,141,409681.4,24371.4,0.014,0.183,0.350,0.138,0.316,7828,54.75,14.68,36.39,13.65,3.31,6.98,0.47,1.66,14.58,3.46,3.05,6.42,0.053,0.110,46,0.329,0.733,0.246,0.000,0.021,5378,2936,2,0.746,0.150,0.112,179829,0.226,0.136,0.022,40.96
820000,225,4.162,0.152,11.17,11818,5135,207,6452,39,351,409683.2,15176.7,0.011,0.202,0.366,0.152,0.269,11338,57.55,6.16,39.17,8.52,2.00,4.95,0.08,0.94,16.29,3.45,1.78,4.31,0.037,0.092,47,0.249,0.893,0.089,0.000,0.018,3398,1684,2,0.911,0.000,0.022,138109,0.138,0.116,0.007,40.96
830000,254,3.913,0.135,11.24,13187,5514,138,7458,48,287,410679.3,20735.7,0.011,0.196,0.342,0.169,0.282,10155,53.77,13.62,33.83,13.90,2.35,5.21,0.07,0.43,17.52,4.39,2.23,4.89,0.042,0.094,58,0.252,0.791,0.193,0.000,0.016,3647,1896,2,0.854,0.000,0.035,167275,0.163,0.111,0.008,40.96
840000,236,4.150,0.162,11.27,16323,6502,113,9561,165,231,409758.8,21695.0,0.011,0.154,0.374,0.145,0.316,8269,54.02,6.09,34.49,7.06,2.35,5.55,0.19,1.27,17.00,4.13,2.27,5.37,0.040,0.096,69,0.153,0.852,0.136,0.000,0.013,4931,2595,2,0.847,0.000,0.047,195895,0.165,0.133,0.023,40.96
850000,483,2.467,0.094,9.88,14444,5495,80,8574,48,336,410621.8,25143.4,0.013,0.202,0.304,0.168,0.313,9074,27.68,17.15,13.30,13.12,0.33,1.47,0.59,2.05,13.46,7.56,0.21,0.92,0.010,0.055,171,0.083,0.905,0.054,0.000,0.041,3909,1635,2,0.592,0.360,0.164,167977,0.152,0.087,0.001,40.96
860000,290,3.729,0.106,10.83,14449,7090,80,7414,58,518,410005.0,16393.0,0.013,0.267,0.237,0.185,0.298,10561,46.93,10.01,29.88,8.95,1.40,3.20,1.46,1.76,14.20,3.24,1.34,3.15,0.027,0.057,59,0.331,0.790,0.190,0.000,0.021,3777,1694,3,0.493,0.000,0.455,882216,0.192,0.083,0.000,40.96
870000,412,2.842,0.096,10.20,15195,6987,110,7886,90,300,409880.8,16692.5,0.009,0.220,0.252,0.202,0.317,10246,33.09,9.60,20.77,6.91,0.67,2.18,0.37,1.50,11.29,5.01,0.61,2.02,0.012,0.039,107,0.269,0.888,0.090,0.000,0.022,4197,1845,2,0.583,0.294,0.107,911232,0.188,0.078,0.000,40.96
880000,342,3.143,0.104,10.32,15849,7621,138,8076,84,633,410256.1,15438.5,0.014,0.216,0.247,0.229,0.293,8559,37.18,10.97,23.44,8.30,1.02,2.46,0.45,1.13,12.27,4.78,0.94,2.16,0.025,0.071,72,0.269,0.804,0.178,0.000,0.018,4805,1920,3,0.468,0.056,0.146,1013757,0.187,0.085,0.000,40.96
890000,315,3.311,0.122,10.98,16867,6439,115,10170,170,241,409493.9,19823.8,0.016,0.274,0.181,0.180,0.349,7902,41.24,15.70,27.33,13.05,1.03,3.25,0.48,1.14,12.40,4.65,0.98,3.06,0.021,0.078,68,0.324,0.832,0.149,0.000,0.019,4976,2652,2,0.781,0.038,0.187,1347645,0.129,0.099,0.004,40.96
900000,264,3.842,0.142,11.18,15804,6302,216,9120,217,353,409714.3,17809.9,0.013,0.249,0.173,0.194,0.372,9080,51.45,6.82,34.38,5.23,3.12,6.09,0.21,0.51,13.75,3.31,3.12,6.09,0.052,0.100,56,0.167,0.784,0.186,0.000,0.030,4525,2439,4,0.500,0.000,0.186,633226,0.133,0.116,0.009,40.96
910000,329,3.141,0.115,10.74,14369,6250,176,7793,85,370,409614.8,15388.6,0.012,0.277,0.219,0.165,0.327,10045,39.08,16.27,23.05,15.29,1.75,4.83,0.64,1.55,13.63,6.27,1.36,4.41,0.045,0.139,77,0.125,0.818,0.152,0.000,0.030,4284,1789,4,0.429,0.061,0.207,429107,0.093,0.093,0.000,40.96
920000,227,4.271,0.143,11.43,14995,5527,122,9324,124,419,409267.3,22095.3,0.018,0.258,0.293,0.177,0.255,9512,61.36,3.93,41.84,4.97,1.44,4.71,0.00,0.00,18.07,3.87,1.35,4.27,0.023,0.074,33,0.207,0.903,0.093,0.000,0.004,4318,2126,3,0.533,0.000,0.000,81013,0.114,0.112,0.006,40.95
930000,285,3.488,0.128,11.49,17968,5726,157,11744,283,188,410071.0,21659.2,0.023,0.261,0.324,0.173,0.219,7669,44.88,22.63,26.49,18.66,2.08,5.74,0.03,0.32,16.28,6.31,1.91,5.14,0.034,0.092,74,0.172,0.695,0.256,0.000,0.049,5166,2516,3,0.365,0.382,0.011,9107,0.193,0.104,0.003,40.96
940000,278,3.613,0.130,11.46,13331,5763,152,7303,120,451,410021.2,14884.8,0.023,0.268,0.300,0.186,0.224,9674,46.65,15.78,29.60,12.72,1.53,3.66,0.01,0.24,15.51,5.75,1.50,3.66,0.030,0.062,82,0.129,0.773,0.191,0.000,0.036,3747,1625,4,0.543,0.000,0.004,12006,0.161,0.107,0.009,40.96
950000,171,4.587,0.250,10.87,15769,6525,200,9003,148,441,409911.2,18731.9,0.026,0.244,0.333,0.201,0.196,9030,56.57,13.03,29.07,11.64,11.25,9.98,0.04,0.53,16.21,5.16,10.73,9.51,0.177,0.156,42,0.415,0.585,0.374,0.000,0.041,5121,2499,3,0.567,0.000,0.006,19140,0.184,0.168,0.083,40.96
960000,269,3.996,0.148,10.83,16940,5940,180,10398,324,210,410754.1,18295.8,0.023,0.258,0.295,0.202,0.221,8298,50.71,15.11,34.27,12.85,2.33,6.34,0.05,0.42,14.07,4.34,2.18,6.01,0.039,0.104,43,0.260,0.840,0.141,0.000,0.019,5878,3334,3,0.405,0.100,0.026,42729,0.141,0.115,0.009,40.96
970000,256,3.824,0.151,10.84,17777,6244,195,10998,353,348,410509.9,19420.7,0.025,0.265,0.301,0.178,0.231,8093,48.32,19.27,30.62,17.15,2.98,7.11,0.11,1.26,14.61,5.66,2.91,6.98,0.048,0.112,52,0.266,0.793,0.199,0.000,0.008,6356,3712,3,0.523,0.000,0.008,36141,0.113,0.118,0.011,40.96
980000,237,4.064,0.147,11.20,13430,5808,243,7191,207,551,410105.8,14105.9,0.020,0.222,0.353,0.174,0.231,10205,56.27,11.14,37.31,11.14,3.38,7.36,0.00,0.00,15.58,4.43,3.33,7.37,0.055,0.116,45,0.329,0.713,0.266,0.000,0.021,4113,2156,3,0.435,0.000,0.000,5193,0.199,0.112,0.007,40.96
990000,241,4.145,0.136,11.28,15978,5808,205,9730,231,341,410302.0,17567.3,0.022,0.206,0.337,0.199,0.236,9304,56.91,9.16,39.36,8.92,2.02,5.34,0.00,0.00,15.54,3.97,1.99,5.33,0.033,0.084,42,0.344,0.776,0.216,0.000,0.008,4611,2081,3,0.461,0.021,0.000,7437,0.152,0.103,0.005,40.96
1000000,242,4.028,0.155,11.38,13478,5854,223,7231,169,606,409356.8,14067.1,0.017,0.257,0.332,0.162,0.233,10400,54.47,12.21,37.07,11.17,1.70,4.87,0.00,0.00,15.70,4.55,1.63,4.83,0.033,0.101,39,0.306,0.806,0.174,0.000,0.021,4130,1988,4,0.430,0.025,0.000,34496,0.071,0.121,0.010,40.96
