step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
130000,2159,2.023,0.418,30.47,35729,26960,3818,4631,18,197146,984190.2,559396.6,0.281,0.651,0.049,0.019,104,30.87,8.18,0.00,0.00,4.55,4.20,0.04,1.26,10.97,5.09,0.00,0.00,0.145,0.131,399,0.266,0.071,0.924,0.000,0.005,189569,158502,23,0.206,0.234,0.001,7356,0.257,3.208,0.022,26.45,117472,520,2.837,0.184,0.274,8087394,1.00,0.71,0.841,0.158,0.000,20.0,32.0,32.0,72.0,33601,0.128,0.00,0.0042,0.088,510,0.509,0.000,0.297,0.814,3.44,3.97,4.00,0.00,0.000,1.00,1.00,1.00,0.514,0.00447,16.29,81.5741,3876.77,67360.9,140234.7,89.762,77.4361,145.262,389.265,0.876,0.225,60.7,56.438,175.153,65,126.0,103.26,2.387,109.566,2140.0,73.183,0.135,2.00,27.9132,60264.6,2.0527,0.8050,15.56,1.983,0.135,1.4775,0.0000,0.935,0.102,0.979,0.0000,4.16,0.59,11,16,16,64,44.8563,1.9371,0.4484,0.4035,0.9783
140000,1903,1.776,0.279,31.18,21630,16667,2596,2623,0,114524,541914.0,216597.6,0.173,0.762,0.054,0.012,189,30.85,8.70,0.00,0.00,4.25,4.23,0.00,0.00,11.18,5.25,0.00,0.00,0.136,0.131,357,0.270,0.104,0.891,0.000,0.005,59995,46798,21,0.145,0.195,0.000,1816,0.263,1.917,0.016,28.19,38595,458,1.891,0.199,0.180,3635224,1.00,0.64,0.828,0.172,0.000,24.0,32.0,32.0,128.0,29357,0.112,0.00,0.0025,0.121,439,0.314,0.000,0.164,0.649,3.43,3.94,3.93,0.00,0.000,1.00,1.00,1.00,0.318,0.00477,7.62,26.7422,1804.86,87318.4,140234.7,16.107,19.9093,95.677,275.328,0.781,0.294,52.8,43.969,48.324,78,145.2,96.16,1.194,33.697,1772.0,25.892,0.134,2.00,22.9844,43739.3,1.7193,0.5940,15.43,2.000,0.001,0.5225,0.0000,0.951,0.069,0.999,0.0000,4.10,0.35,12,16,16,64,34.7557,0.1388,0.4666,0.3301,0.9865
150000,2123,2.234,0.384,31.26,35698,27475,3856,4147,0,179203,1003651.1,572022.9,0.237,0.671,0.064,0.029,100,31.62,8.26,0.02,0.25,4.93,4.54,0.00,0.00,10.84,5.04,0.04,0.31,0.154,0.132,419,0.250,0.076,0.913,0.000,0.010,197879,164917,30,0.189,0.274,0.000,922,0.447,2.900,0.020,27.12,123286,556,3.192,0.172,0.221,8147408,1.01,0.44,0.840,0.160,0.015,26.0,32.0,32.0,98.0,33514,0.128,0.00,0.0044,0.094,478,0.489,0.000,0.220,0.821,3.44,3.99,4.00,0.04,0.015,1.01,1.00,1.01,0.493,0.00467,17.03,83.4280,3498.95,65530.7,140234.7,88.524,75.8128,148.554,400.977,0.814,0.215,60.3,58.525,175.228,45,73.7,76.76,1.824,109.398,2054.4,74.483,0.135,2.00,29.3326,62273.2,2.1000,0.8439,15.79,2.000,0.000,1.4775,0.0000,0.934,0.090,0.996,0.0000,4.10,0.36,13,16,16,49,47.0155,1.5934,0.4649,0.3977,0.9774
160000,1812,2.110,0.317,31.23,20623,16025,2676,2233,0,104780,536673.2,211647.6,0.162,0.763,0.060,0.014,190,30.46,9.25,0.01,0.08,4.73,4.60,0.00,0.00,10.49,4.49,0.01,0.18,0.149,0.123,377,0.295,0.092,0.901,0.001,0.006,57958,44676,31,0.325,0.036,0.000,497,0.018,2.147,0.019,27.31,37623,495,2.020,0.192,0.191,3476785,1.00,0.58,0.813,0.187,0.005,22.0,32.0,32.0,160.0,27584,0.105,0.00,0.0028,0.137,352,0.302,0.000,0.168,0.653,3.45,3.93,3.92,0.01,0.005,1.00,1.00,1.00,0.305,0.00487,7.37,27.3365,2430.69,85931.6,140234.7,16.745,20.7769,94.007,272.300,0.798,0.289,46.7,42.756,48.400,62,136.2,53.00,0.924,34.186,2000.1,26.216,0.133,2.00,24.3535,44128.5,1.8987,0.6247,15.22,2.000,0.000,0.5225,0.0000,0.924,0.100,0.995,0.0000,4.06,0.32,11,16,16,80,33.7797,0.1523,0.4415,0.2819,0.9846
170000,2412,2.376,0.392,30.99,35803,26860,4078,4265,0,192397,1008517.5,558698.8,0.204,0.709,0.062,0.025,105,34.91,24.34,1.25,4.03,5.06,5.72,0.00,0.07,9.90,5.24,0.35,1.13,0.139,0.121,799,0.186,0.063,0.934,0.000,0.003,178919,145254,37,0.212,0.176,0.001,2131,0.082,2.370,0.021,27.98,112064,552,2.904,0.177,0.286,9864289,1.39,0.97,0.630,0.370,0.097,16.0,32.0,52.0,424.0,39098,0.149,0.00,0.0042,0.083,601,0.539,0.000,0.251,0.802,3.57,4.09,4.10,0.35,0.098,1.47,1.11,1.54,0.543,0.00433,17.15,80.9741,2537.45,70304.3,140234.7,89.590,73.4887,153.114,410.067,0.880,0.227,64.4,60.279,175.554,318,757.9,82.68,1.919,107.346,2145.7,74.283,0.134,2.00,23.2314,56034.1,1.8660,0.8071,16.21,2.000,0.000,1.4775,0.0000,0.929,0.102,0.988,0.0000,4.33,0.88,8,16,24,145,48.3493,1.4851,0.4867,0.3330,0.9765
180000,1893,2.569,0.300,30.99,22930,17779,1718,3952,0,209061,518740.0,271639.2,0.156,0.732,0.081,0.032,178,38.44,33.54,1.74,5.41,5.36,8.43,0.00,0.02,10.39,5.54,0.46,1.45,0.124,0.125,707,0.245,0.093,0.900,0.000,0.007,54932,40437,19,0.143,0.228,0.001,8293,0.203,1.800,0.016,26.34,36274,761,1.299,0.120,0.247,6282030,1.49,1.12,0.616,0.384,0.108,16.0,32.0,66.0,352.0,33099,0.126,0.00,0.0026,0.113,446,0.508,0.000,0.443,0.602,3.61,4.18,4.23,0.47,0.108,1.56,1.14,1.70,0.515,0.00517,6.53,21.5128,1529.31,89316.7,140234.7,17.557,19.9098,96.794,269.438,0.789,0.297,50.2,43.517,53.342,201,503.9,45.74,3.180,35.185,1896.6,25.481,0.135,2.00,20.9409,39641.2,1.7552,0.7539,17.48,2.000,0.000,0.5225,0.0000,0.907,0.113,0.990,0.0000,4.48,1.27,8,16,25,145,33.5420,0.1962,0.4612,0.2733,0.9863
190000,2220,2.291,0.519,29.09,32688,23937,2375,6049,0,318675,867130.7,618965.9,0.194,0.670,0.082,0.054,100,37.52,26.83,2.15,4.85,6.05,7.44,0.01,0.18,8.52,5.69,0.70,1.53,0.142,0.129,1116,0.139,0.088,0.905,0.000,0.006,164227,134158,20,0.158,0.420,0.001,22594,0.281,2.881,0.031,19.23,103608,819,1.942,0.126,0.341,12710822,1.73,1.71,0.460,0.539,0.195,12.0,32.0,76.6,274.2,37143,0.142,0.00,0.0046,0.084,472,0.747,0.000,0.499,0.804,3.55,4.17,4.29,0.70,0.196,1.79,1.19,2.12,0.753,0.00362,8.59,67.6141,2911.22,78699.6,140234.7,96.572,85.1929,132.699,410.761,0.894,0.262,50.2,50.648,198.818,476,1578.1,81.47,5.847,117.672,3236.9,69.209,0.134,2.00,20.8234,46227.9,1.9542,0.9940,16.73,1.994,0.020,1.4775,0.0000,0.860,0.164,0.965,0.0000,4.63,1.08,6,16,31,85,40.3316,2.2846,0.5176,0.3478,0.9788
200000,1937,2.327,0.409,27.89,23514,18440,1418,3938,1,242296,488112.5,283558.6,0.135,0.765,0.072,0.028,172,35.96,22.20,2.04,3.87,4.99,6.26,0.01,0.12,9.03,6.75,0.74,1.39,0.120,0.126,1051,0.150,0.096,0.898,0.000,0.007,57507,43314,17,0.208,0.125,0.005,32899,0.071,2.298,0.023,22.86,37107,813,1.170,0.112,0.304,8075291,1.75,1.72,0.423,0.571,0.247,12.0,32.0,61.4,227.7,31128,0.119,0.00,0.0028,0.098,441,0.611,0.000,0.513,0.608,3.36,4.13,4.24,0.75,0.247,1.82,1.21,2.09,0.618,0.00452,4.99,20.4663,1935.14,93999.9,140234.7,19.693,22.0745,90.891,266.525,0.795,0.311,42.0,40.380,58.727,321,849.6,76.27,4.068,38.065,2905.8,25.948,0.134,2.01,17.3429,33593.3,1.7270,0.7329,16.07,1.992,0.022,0.5225,0.0000,0.831,0.180,0.932,0.0000,4.60,0.93,6,16,25,119,31.2467,0.3807,0.5054,0.2947,0.9869
210000,2103,2.667,0.513,28.38,32895,25315,2354,5060,0,306763,848622.5,601387.1,0.192,0.701,0.064,0.042,100,34.11,22.47,1.71,4.04,4.88,6.01,0.03,0.57,8.90,6.75,0.56,1.31,0.130,0.137,1067,0.151,0.060,0.933,0.000,0.006,169167,137181,24,0.226,0.320,0.010,174991,0.114,2.938,0.031,18.57,106253,875,1.960,0.108,0.359,13916061,1.62,1.92,0.440,0.559,0.176,10.0,32.0,57.7,264.4,32633,0.124,0.00,0.0045,0.080,457,0.776,0.000,0.581,0.809,3.38,4.02,4.15,0.57,0.177,1.67,1.21,1.92,0.782,0.00347,8.25,66.7211,2784.46,80259.7,140234.7,95.408,88.1209,128.963,376.597,0.871,0.272,48.5,48.916,199.262,497,1524.4,94.96,5.972,119.843,3192.8,68.241,0.135,2.00,21.1533,44485.5,2.0317,0.9930,15.52,1.990,0.027,1.4775,0.0000,0.851,0.181,0.902,0.0000,4.55,0.93,5,16,25,100,39.0266,2.5906,0.5140,0.3691,0.9795
220000,2036,2.645,0.388,28.18,25586,20442,1193,4018,0,248755,492024.9,299613.0,0.151,0.759,0.063,0.028,171,33.49,19.77,1.22,3.10,5.07,6.51,0.03,0.43,9.54,7.05,0.59,1.38,0.136,0.138,948,0.139,0.087,0.900,0.000,0.012,60580,45209,18,0.206,0.078,0.007,154802,0.086,2.302,0.022,23.63,38981,801,1.204,0.115,0.318,7678344,1.46,1.75,0.471,0.529,0.172,12.0,32.0,56.6,255.6,32281,0.123,0.00,0.0025,0.102,427,0.599,0.000,0.530,0.598,3.43,4.07,4.13,0.59,0.173,1.45,1.11,1.81,0.606,0.00427,4.92,21.0769,2299.01,91792.3,140234.7,19.584,22.3180,91.172,244.518,0.806,0.302,47.5,39.942,57.952,279,757.9,86.52,4.365,37.477,2342.3,25.540,0.132,2.01,17.3314,35286.8,1.7388,0.7710,15.86,1.979,0.050,0.5225,0.0000,0.835,0.213,0.828,0.0000,4.52,0.81,5,16,25,77,30.7250,0.5281,0.4479,0.3308,0.9873
230000,2462,2.347,0.496,25.36,37926,28608,2139,6753,0,395924,865696.2,663613.2,0.193,0.689,0.069,0.049,101,35.03,21.34,2.16,3.97,6.47,7.60,0.03,0.76,8.06,6.21,0.94,1.72,0.158,0.143,1382,0.113,0.074,0.916,0.000,0.010,163757,130172,24,0.206,0.218,0.006,179767,0.150,2.693,0.032,19.39,101232,770,1.676,0.125,0.395,14710915,1.76,1.96,0.384,0.615,0.262,10.0,32.0,67.4,158.3,41163,0.157,0.00,0.0044,0.081,542,0.776,0.000,0.611,0.773,3.52,4.19,4.33,0.96,0.262,1.80,1.19,2.16,0.784,0.00327,8.19,65.2590,2626.20,84499.6,140234.7,98.391,82.4235,138.029,411.100,0.919,0.277,51.6,52.336,202.112,477,1645.7,111.63,6.833,116.100,3156.3,69.099,0.136,1.99,16.2704,40057.8,1.6870,0.9379,16.72,1.918,0.138,1.4775,0.0000,0.777,0.235,0.755,0.0000,4.73,1.03,5,16,31,86,41.9820,2.3093,0.5532,0.3649,0.9811
240000,1885,2.689,0.404,24.98,24161,19479,975,4282,2,255101,424101.4,265465.3,0.168,0.735,0.067,0.030,171,36.29,19.76,2.04,3.62,5.65,7.03,0.03,0.35,9.92,7.77,0.87,1.60,0.139,0.140,1104,0.110,0.098,0.887,0.000,0.015,53545,40205,12,0.305,0.178,0.010,97605,0.148,2.041,0.028,16.80,33106,732,1.041,0.121,0.312,8057840,1.72,1.63,0.421,0.577,0.259,13.7,32.0,66.9,158.5,33265,0.127,0.00,0.0023,0.106,355,0.684,0.000,0.541,0.570,3.61,4.29,4.44,0.92,0.264,1.78,1.22,2.05,0.692,0.00360,2.69,17.1675,1446.14,99488.4,140234.7,24.675,24.0877,81.034,329.322,0.914,0.324,38.1,35.660,70.653,489,1743.8,64.89,6.702,41.447,2790.0,25.766,0.135,2.00,14.6693,27651.7,1.4138,0.6923,17.65,1.904,0.151,0.5225,0.0000,0.778,0.232,0.740,0.0000,4.75,0.93,6,16,32,100,28.5050,0.3684,0.5252,0.2758,0.9859
