step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,2523,4.434,0.549,9.79,81175,66387,967,9921,3151,326338,933572.7,498443.0,0.161,0.491,0.163,0.185,122,20.15,23.47,0.47,2.63,3.87,9.96,1.13,4.14,8.62,6.84,0.00,0.00,0.073,0.158,1181,0.020,0.117,0.848,0.000,0.035,173649,160848,5,0.687,0.063,0.166,4434732,0.210,3.074,0.041,8.22,57907,462,1.527,0.192,0.292,12091972,1.16,19.83,0.025,0.378,0.000,3.6,10.9,57.4,231.1,35564,0.136,0.00,0.0043,0.088,327,0.771,0.000,0.873,0.541,3.28,4.87,3.81,0.00,0.001,1.14,1.20,1.16,0.779,0.00154,2.21,59.0295,2538.48,96979.5,139882.8,84.859,93.7239,152.203,725.931,0.983,0.310,59.0,60.442,235.224,476,2071.9,147.69,7.135,146.772,4088.7,87.090,0.133,2.00,8.5813,21650.6,1.1963,0.7677,14.10,1.289,0.303,1.4775,0.0000,0.440,0.134,0.397,0.0000,9.22,1.44,3,9,36,120,54.3134,2.2534,0.5379,0.3425,0.9816
120000,2438,2.259,0.454,11.39,36954,29695,327,6231,786,252565,380980.6,183713.0,0.211,0.553,0.098,0.138,184,19.31,18.34,0.63,3.37,2.84,7.86,0.71,3.60,9.26,6.58,0.00,0.07,0.058,0.146,1188,0.036,0.174,0.788,0.000,0.038,43316,35728,7,0.454,0.090,0.100,1984874,0.181,2.161,0.037,10.88,17997,470,0.727,0.159,0.255,4872877,1.19,20.55,0.034,0.364,0.002,4.2,13.1,46.7,117.7,32762,0.125,0.00,0.0017,0.092,296,0.582,0.000,0.810,0.231,3.27,4.82,4.02,0.00,0.002,1.13,1.29,1.19,0.594,0.00187,1.76,9.4122,1153.80,111565.4,139882.8,23.343,27.3397,77.011,383.108,0.964,0.344,56.6,34.625,77.782,481,1920.9,66.69,7.258,49.629,3970.8,27.336,0.133,2.01,5.8927,14366.5,0.8328,0.5496,13.44,1.335,0.289,0.5225,0.0000,0.429,0.152,0.315,0.0000,9.48,1.61,4,10,29,92,29.6240,0.4368,0.4934,0.3463,0.9899
130000,2900,5.350,0.556,13.32,116616,92841,679,17198,5436,485517,978484.7,586884.1,0.205,0.482,0.123,0.190,119,19.50,18.55,0.38,2.27,4.27,8.00,0.44,2.39,6.99,6.35,0.02,0.30,0.117,0.186,1543,0.016,0.123,0.842,0.000,0.034,196693,174948,9,0.409,0.205,0.090,2940683,0.235,3.168,0.041,10.64,76236,421,1.209,0.187,0.333,14277801,1.14,18.55,0.076,0.497,0.006,3.1,12.1,49.9,199.9,35031,0.134,0.00,0.0048,0.092,425,0.730,0.000,0.889,0.423,2.98,4.45,3.60,0.02,0.008,1.10,1.20,1.14,0.741,0.00210,2.65,49.0523,2745.67,90710.0,139882.8,87.191,75.8707,182.646,852.597,0.986,0.287,62.1,74.273,235.066,486,1911.2,163.65,9.626,141.593,4063.6,89.630,0.134,2.00,8.0556,23361.2,1.2491,0.7026,12.08,1.469,0.376,1.4775,0.0000,0.382,0.157,0.246,0.0000,8.57,2.34,3,9,25,100,65.9483,2.2424,0.4745,0.3952,0.9858
140000,2402,3.004,0.352,12.73,37840,30422,437,6473,1006,274170,437379.9,215690.1,0.144,0.620,0.085,0.151,192,23.82,26.17,0.22,2.51,3.05,7.67,1.44,7.19,11.62,8.44,0.01,0.22,0.060,0.135,1236,0.034,0.181,0.789,0.000,0.031,43508,34963,8,0.683,0.108,0.108,1372095,0.211,2.071,0.026,17.37,19748,494,0.787,0.151,0.249,4619557,1.06,21.77,0.060,0.404,0.003,5.2,15.9,50.0,287.9,39231,0.150,0.00,0.0016,0.100,402,0.457,0.000,0.721,0.211,3.47,5.05,4.20,0.02,0.005,1.05,1.09,1.06,0.469,0.00273,3.55,10.1194,1170.94,107243.2,139882.8,21.460,22.4327,88.009,361.702,0.940,0.330,66.0,39.826,69.072,296,1038.3,68.27,6.187,43.239,3085.3,26.330,0.136,1.99,7.6801,18447.5,0.9166,0.6108,16.33,1.387,0.320,0.5225,0.0000,0.479,0.194,0.673,0.0000,10.02,2.17,4,12,34,144,32.8235,0.4542,0.5071,0.3340,0.9903
150000,3044,2.367,0.511,14.88,150689,100383,249,42717,6698,1057151,987897.8,945690.1,0.160,0.538,0.131,0.172,102,14.74,12.07,0.52,2.75,2.93,5.31,0.67,3.86,5.99,6.14,0.00,0.02,0.120,0.197,1399,0.057,0.101,0.857,0.001,0.041,236531,202430,10,0.311,0.249,0.071,2556069,0.264,2.315,0.041,11.46,100684,300,0.895,0.211,0.336,16656042,1.21,18.69,0.124,0.481,0.000,2.8,10.6,32.0,109.0,30786,0.117,0.00,0.0054,0.090,436,0.710,0.000,0.842,0.382,2.47,4.07,3.31,0.00,0.003,1.20,1.28,1.21,0.732,0.00277,2.70,60.2652,1620.11,105675.2,139882.8,79.418,87.6295,192.958,773.295,0.996,0.325,61.3,72.160,234.552,513,2061.4,52.84,9.481,148.483,4358.8,91.044,0.135,2.00,5.8057,17672.6,1.1845,0.6317,10.11,1.394,0.403,1.4775,0.0000,0.384,0.234,0.398,0.0000,8.22,2.89,2,9,16,81,62.1441,1.5898,0.4895,0.3714,0.9826
160000,2872,2.556,0.425,13.32,51992,39937,228,10853,1146,361335,461914.8,275746.3,0.092,0.652,0.099,0.158,179,14.68,12.95,0.66,3.22,2.69,5.67,0.72,3.81,6.43,5.54,0.00,0.10,0.096,0.182,1434,0.035,0.128,0.842,0.002,0.028,64950,51424,8,0.438,0.032,0.116,1679565,0.212,2.171,0.031,18.64,30357,426,0.763,0.191,0.283,7380947,1.23,17.88,0.096,0.503,0.001,2.9,10.2,32.0,113.6,30130,0.115,0.00,0.0025,0.095,425,0.547,0.000,0.725,0.273,2.57,3.99,3.54,0.02,0.008,1.17,1.35,1.22,0.560,0.00196,3.48,12.4973,1536.65,106911.3,139882.8,19.927,21.9314,94.618,317.272,0.950,0.324,56.3,40.398,67.474,412,1640.1,105.53,5.863,43.562,3232.1,27.500,0.134,2.00,6.1886,17773.8,1.1316,0.5781,10.49,1.308,0.381,0.5225,0.0000,0.410,0.194,0.352,0.0000,8.13,2.48,3,9,19,96,34.1067,0.6510,0.4697,0.4093,0.9905
170000,3744,2.410,0.415,13.68,131801,100179,1100,23541,6109,530828,1057599.2,666407.9,0.079,0.516,0.196,0.209,115,14.46,13.01,0.35,2.11,3.62,6.14,0.38,2.51,5.39,5.45,0.00,0.12,0.129,0.203,1395,0.081,0.113,0.854,0.001,0.032,258808,232197,6,0.622,0.161,0.058,3552158,0.248,2.211,0.028,18.53,92613,443,1.255,0.169,0.346,19840759,1.13,14.89,0.090,0.427,0.001,2.2,8.7,32.0,94.0,36463,0.139,0.00,0.0052,0.097,659,0.747,0.000,0.862,0.505,2.32,3.55,3.30,0.01,0.005,1.09,1.20,1.12,0.757,0.00156,7.61,60.2372,1906.35,97306.9,139882.8,74.106,76.5156,210.317,740.849,0.953,0.307,70.9,82.878,218.814,306,1003.2,82.83,6.745,141.824,3346.7,93.138,0.135,2.00,6.8365,25595.7,1.2815,0.6710,9.74,1.328,0.430,1.4775,0.0000,0.318,0.193,0.140,0.0000,7.09,2.05,2,8,16,68,73.5655,3.4869,0.5016,0.5010,0.9881
180000,2569,2.433,0.376,17.85,50565,37274,660,12737,1069,394670,513024.8,302166.7,0.039,0.701,0.148,0.112,187,20.28,12.29,0.23,1.97,4.92,5.96,0.57,2.75,7.39,6.73,0.00,0.03,0.166,0.194,1099,0.092,0.144,0.834,0.000,0.021,65773,51650,6,0.544,0.009,0.124,1638326,0.144,2.102,0.025,24.82,28885,436,0.766,0.163,0.357,8410504,1.07,9.80,0.337,0.432,0.001,3.5,20.0,32.0,121.4,33668,0.128,0.00,0.0027,0.136,479,0.537,0.000,0.676,0.307,2.57,3.77,4.05,0.01,0.003,1.04,1.11,1.08,0.550,0.00302,5.76,14.2643,1467.59,106220.7,139882.8,15.148,20.0798,106.032,273.504,0.826,0.326,54.2,45.514,57.499,240,681.9,62.82,4.447,39.879,3274.8,26.469,0.134,1.99,7.8475,20160.3,0.9918,0.5732,13.11,1.500,0.454,0.5225,0.0000,0.239,0.167,0.010,0.0000,6.31,2.09,3,15,18,67,36.9913,0.7603,0.4912,0.5242,0.9930
190000,2637,3.347,0.495,21.59,86465,55988,1973,24132,4304,570600,955947.2,590148.8,0.026,0.699,0.144,0.131,128,23.15,12.77,0.26,2.02,6.11,5.79,0.36,2.08,6.72,5.90,0.00,0.00,0.201,0.185,954,0.084,0.129,0.843,0.000,0.028,155019,132794,5,0.417,0.122,0.072,2923442,0.152,2.874,0.034,21.53,58088,338,1.034,0.200,0.338,18376294,1.09,7.49,0.489,0.350,0.000,4.3,31.0,32.0,84.0,35440,0.135,0.00,0.0054,0.144,501,0.732,0.000,0.778,0.471,2.43,3.65,3.94,0.00,0.002,1.07,1.13,1.09,0.743,0.00331,11.18,55.1640,2492.72,89436.1,139882.8,77.791,87.9675,172.405,476.159,0.829,0.264,62.5,63.453,195.753,246,892.2,122.35,5.457,131.568,4058.3,75.756,0.137,1.99,12.2212,32227.3,1.2694,0.6424,13.44,1.642,0.445,1.4775,0.0000,0.201,0.163,0.007,0.0000,5.65,1.97,4,16,16,75,53.5397,1.1974,0.5047,0.4576,0.9888
200000,2139,3.807,0.380,17.88,39353,28142,892,9272,1545,339853,504909.6,269952.2,0.021,0.803,0.104,0.072,193,23.88,15.31,0.52,3.16,4.84,6.21,0.68,2.63,9.35,8.57,0.00,0.11,0.148,0.180,1022,0.041,0.141,0.838,0.000,0.021,51100,39182,5,0.509,0.048,0.147,1817748,0.119,2.220,0.027,24.82,23351,417,0.794,0.197,0.323,7277974,1.15,8.79,0.351,0.416,0.001,4.4,24.6,44.0,109.4,32930,0.126,0.00,0.0025,0.142,358,0.495,0.000,0.574,0.307,2.90,3.75,4.58,0.01,0.008,1.10,1.18,1.16,0.507,0.00404,5.72,15.0914,1668.44,103187.7,139882.8,15.318,22.0803,100.141,237.547,0.846,0.310,47.0,43.870,55.339,214,731.5,66.17,3.843,39.760,3278.0,25.689,0.135,2.00,9.9355,21252.0,1.1259,0.5821,15.40,1.514,0.449,0.5225,0.0000,0.265,0.160,0.010,0.0000,6.31,1.95,4,16,25,65,34.9467,0.2836,0.4783,0.5019,0.9931
210000,2361,5.459,0.483,23.19,72081,45880,1950,18890,5139,505619,948552.3,560941.5,0.033,0.765,0.108,0.094,134,25.74,13.27,0.15,1.45,6.17,5.61,0.28,1.66,8.12,7.60,0.00,0.00,0.198,0.171,903,0.069,0.115,0.861,0.000,0.024,131633,110423,4,0.546,0.135,0.078,2499193,0.131,2.687,0.036,20.91,50006,339,1.109,0.225,0.278,16931030,1.06,5.88,0.551,0.316,0.000,5.6,32.0,32.0,89.0,34774,0.133,0.00,0.0049,0.134,396,0.713,0.000,0.698,0.479,2.65,3.82,4.16,0.00,0.002,1.04,1.08,1.05,0.723,0.00379,11.52,57.7766,2682.73,80741.7,139882.8,81.733,87.3910,161.325,454.175,0.863,0.249,55.0,59.184,190.324,276,1119.8,127.73,5.189,127.908,3615.7,75.419,0.135,2.01,15.7012,37070.5,1.5713,0.6653,14.73,1.712,0.419,1.4775,0.0000,0.195,0.158,0.011,0.0000,5.42,1.92,4,16,22,80,49.4193,0.8263,0.4668,0.4118,0.9879
220000,2154,3.637,0.405,20.35,38468,27640,837,8954,1244,342203,493523.8,267276.7,0.022,0.815,0.100,0.063,198,23.64,13.55,0.31,2.60,5.19,5.34,0.37,2.18,8.37,7.16,0.00,0.00,0.171,0.171,888,0.108,0.136,0.841,0.000,0.022,50895,38686,6,0.428,0.109,0.066,1071309,0.127,2.418,0.028,24.15,23889,385,0.781,0.218,0.310,6467120,1.09,7.24,0.469,0.360,0.000,3.5,31.0,32.0,115.4,30692,0.117,0.00,0.0027,0.129,398,0.461,0.000,0.533,0.314,2.66,3.78,4.20,0.02,0.007,1.07,1.12,1.10,0.473,0.00417,5.49,15.5163,1594.94,103932.6,139882.8,16.425,22.3769,98.014,265.299,0.826,0.314,49.3,43.638,56.139,262,824.1,112.32,4.247,39.546,3623.4,25.246,0.134,2.00,9.4744,20407.8,1.1202,0.5613,14.25,1.606,0.450,0.5225,0.0000,0.234,0.165,0.011,0.0000,5.75,1.94,3,16,21,64,34.4436,0.2084,0.4452,0.5021,0.9927
230000,2417,5.429,0.486,23.43,73104,47099,1900,19804,4038,560838,960675.8,602000.1,0.026,0.779,0.105,0.090,132,25.48,12.45,0.24,2.39,6.02,5.11,0.22,1.40,7.89,6.28,0.00,0.00,0.202,0.164,885,0.173,0.112,0.868,0.000,0.020,132362,109770,9,0.488,0.075,0.060,1584524,0.150,2.892,0.033,21.17,54048,295,1.073,0.254,0.322,17357809,1.08,5.41,0.572,0.305,0.000,6.2,32.0,32.0,120.0,34746,0.133,0.00,0.0050,0.130,439,0.711,0.000,0.688,0.476,2.60,3.78,4.08,0.01,0.004,1.06,1.10,1.08,0.722,0.00400,11.12,59.2291,2523.88,82644.8,139882.8,80.752,87.4480,164.674,452.255,0.864,0.250,60.2,60.621,192.183,305,1027.1,115.20,5.492,129.025,3825.2,76.545,0.135,1.99,14.4239,34862.6,1.4859,0.6497,14.38,1.728,0.411,1.4775,0.0000,0.195,0.156,0.012,0.0000,5.26,1.85,5,16,16,71,50.2589,0.6881,0.4762,0.3973,0.9874
240000,2232,3.788,0.369,18.15,39855,28280,839,9482,1439,360602,498329.3,277421.5,0.022,0.820,0.099,0.059,198,23.54,13.87,0.57,3.77,4.26,5.14,0.33,2.39,9.99,8.27,0.00,0.00,0.148,0.169,1039,0.114,0.140,0.834,0.000,0.026,53423,41122,7,0.521,0.024,0.047,715456,0.145,2.139,0.025,24.24,25273,345,0.769,0.231,0.318,6303368,1.17,8.09,0.379,0.401,0.000,4.4,26.0,32.0,115.1,33816,0.129,0.00,0.0022,0.118,361,0.448,0.000,0.514,0.323,2.84,3.87,4.48,0.03,0.013,1.12,1.23,1.18,0.461,0.00417,5.24,15.6742,1908.76,104439.1,139882.8,15.792,22.8184,98.335,248.032,0.822,0.320,52.1,43.941,56.868,192,707.4,59.05,4.534,40.337,2877.6,25.670,0.133,2.01,8.8871,19836.1,1.0571,0.5572,15.15,1.526,0.454,0.5225,0.0000,0.260,0.162,0.016,0.0000,6.15,2.01,4,16,24,64,34.4393,0.1992,0.4386,0.4991,0.9923
