step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,3249,2.896,0.352,7.38,115872,100090,1342,144,13390,7289,1188334.8,503800.5,0.132,0.365,0.174,0.329,136,12.83,12.49,0.74,3.72,0.28,2.41,0.23,2.41,9.84,7.35,0.00,0.07,0.007,0.056,826,0.028,0.131,0.813,0.002,0.053,341140,331523,2,0.916,0.034,0.025,758307,0.271,2.703,0.026,9.52,94398,318,69.118,0.438,0.207,16072140,1.21,20.21,0.001,0.025,0.003,3.8,9.5,24.3,129.3,36044,0.137,0.00,0.0037,0.037,477,0.832,0.000,0.910,0.663,3.25,2.96,6.81,0.02,0.006,1.13,1.25,1.26,0.832,0.00035,4.07,90.3531,2146.81,96345.7,140196.6,76.935,77.2116,196.800,908.891,0.983,0.301,71.4,82.463,231.550,224,1000.3,148.11,5.787,151.546,2381.9,114.526,0.135,2.00,8.5444,27760.8,1.3095,0.5235,11.09,1.103,0.119,1.4775,0.0000,0.479,0.063,0.312,0.0000,9.33,1.05,4,9,20,83,78.2143,3.1193,0.5085,0.4979,0.9821
120000,2818,2.242,0.316,7.11,36994,33698,1206,35,2486,4610,490642.8,99384.6,0.097,0.478,0.124,0.302,224,13.95,12.22,0.73,3.40,0.49,4.00,0.12,1.74,10.36,6.20,0.01,0.27,0.012,0.080,555,0.079,0.143,0.817,0.000,0.039,65369,61699,1,1.000,0.000,0.009,310523,0.275,1.891,0.025,15.51,19668,396,21.558,0.314,0.180,6187558,1.18,20.26,0.000,0.025,0.003,5.2,10.3,25.6,118.7,32975,0.126,0.00,0.0017,0.046,345,0.630,0.000,0.788,0.452,3.72,2.59,8.68,0.02,0.005,1.07,1.21,1.26,0.630,0.00063,4.61,17.4145,1426.89,106133.6,140196.6,21.590,17.9004,89.684,448.639,0.987,0.336,61.1,42.486,68.113,276,1290.5,48.66,3.554,43.895,2223.6,33.770,0.133,2.01,7.7089,21723.7,1.1196,0.4735,11.70,1.131,0.076,0.5225,0.0000,0.485,0.046,0.281,0.0000,9.87,0.68,5,9,20,101,39.2901,1.4311,0.5028,0.3948,0.9899
130000,3062,3.147,0.369,7.35,110713,96413,1606,114,12336,8480,1149768.1,453055.0,0.132,0.375,0.149,0.344,136,14.08,12.41,0.80,3.69,0.45,3.64,0.09,1.36,10.74,7.29,0.00,0.08,0.013,0.082,733,0.102,0.104,0.845,0.001,0.050,303829,296056,1,0.962,0.038,0.010,572573,0.312,2.331,0.028,7.15,85082,400,53.426,0.412,0.242,16877334,1.21,19.89,0.001,0.034,0.002,4.8,9.7,28.2,147.1,37011,0.141,0.00,0.0035,0.034,521,0.864,0.000,0.910,0.638,3.47,2.93,7.29,0.01,0.003,1.10,1.26,1.27,0.864,0.00022,2.39,81.1971,2184.86,96369.7,140196.6,83.165,73.1805,193.387,957.143,0.999,0.280,72.2,82.354,236.367,286,1525.4,75.20,6.410,149.361,2159.4,112.315,0.135,2.00,8.8874,27213.3,1.2566,0.4437,12.09,1.101,0.088,1.4775,0.0000,0.494,0.058,0.365,0.0000,9.49,0.92,4,9,24,121,77.9222,3.7650,0.5487,0.4404,0.9819
140000,2562,2.640,0.406,7.51,35830,32435,1154,247,2494,18263,458444.1,105305.2,0.092,0.489,0.100,0.319,221,14.86,13.40,0.85,3.63,0.64,4.01,0.15,1.98,10.76,7.31,0.01,0.17,0.017,0.085,575,0.205,0.139,0.821,0.001,0.039,62465,58470,2,0.943,0.056,0.014,262423,0.256,2.412,0.031,12.09,19184,646,5.766,0.101,0.187,6733301,1.20,19.63,0.001,0.053,0.002,4.6,9.7,29.3,143.9,31785,0.121,0.00,0.0017,0.037,330,0.696,0.000,0.800,0.443,3.88,2.88,8.89,0.01,0.003,1.09,1.25,1.27,0.696,0.00058,3.46,16.6772,1813.79,104655.5,140196.6,25.521,17.6885,84.876,510.465,0.998,0.325,55.0,39.771,73.385,363,1949.8,95.33,3.705,44.543,2646.7,34.009,0.136,2.00,8.3173,21309.0,1.1292,0.5627,12.41,1.124,0.081,0.5225,0.0000,0.491,0.051,0.372,0.0000,9.75,0.77,4,9,24,114,37.0565,1.2374,0.4926,0.3591,0.9890
150000,3694,1.586,0.432,10.03,159155,126296,702,18908,12117,485740,1079555.2,693649.4,0.071,0.521,0.101,0.307,108,12.95,12.56,1.16,4.00,0.70,2.65,0.18,1.49,7.58,6.80,0.00,0.10,0.061,0.148,1912,0.015,0.110,0.842,0.003,0.045,336218,307097,2,0.577,0.285,0.046,2471892,0.163,2.177,0.035,6.78,111480,387,1.428,0.217,0.270,24919318,1.33,21.13,0.001,0.442,0.002,3.0,9.2,26.5,129.8,35566,0.136,0.00,0.0039,0.057,460,0.832,0.000,0.914,0.530,2.88,3.90,4.75,0.01,0.003,1.20,1.42,1.39,0.847,0.00077,1.96,73.8934,1902.65,107957.1,140196.6,72.120,86.8884,207.647,907.711,0.999,0.340,72.0,81.432,237.591,389,1876.6,52.19,7.298,161.214,3024.3,107.000,0.134,2.00,4.9444,18264.8,1.0799,0.6204,9.63,1.331,0.372,1.4775,0.0000,0.484,0.084,0.364,0.0000,9.05,1.25,2,7,19,90,76.1692,2.4307,0.5168,0.5127,0.9853
160000,2902,1.493,0.385,9.02,50823,46726,462,2236,2191,139637,464516.7,177754.5,0.050,0.572,0.098,0.279,195,12.71,10.24,0.80,3.42,0.65,2.69,0.27,1.55,8.58,6.39,0.01,0.13,0.043,0.124,1388,0.022,0.100,0.850,0.001,0.048,81433,72195,2,0.836,0.030,0.063,1256430,0.128,2.066,0.030,13.02,28182,491,1.273,0.201,0.261,8241281,1.25,19.96,0.000,0.404,0.002,3.7,11.3,21.5,126.5,29916,0.114,0.00,0.0019,0.051,426,0.650,0.000,0.816,0.400,3.30,3.40,6.90,0.01,0.006,1.16,1.29,1.32,0.660,0.00091,3.01,15.4000,1582.39,113375.4,140196.6,23.514,18.6339,91.086,499.567,0.999,0.357,59.8,41.000,73.579,325,1542.2,43.70,4.376,46.069,2951.0,33.534,0.134,2.00,5.3017,15385.5,0.9553,0.6059,10.31,1.218,0.326,0.5225,0.0000,0.489,0.062,0.406,0.0000,9.40,0.86,3,9,18,103,37.7905,0.5691,0.5003,0.4886,0.9907
170000,3967,1.331,0.398,11.14,183887,151169,451,19562,11640,505467,1107786.4,699324.4,0.087,0.499,0.109,0.305,88,11.95,11.72,0.83,3.70,0.77,2.59,0.08,1.43,7.47,6.78,0.02,0.29,0.059,0.141,2017,0.018,0.093,0.852,0.004,0.052,352431,315942,5,0.763,0.109,0.012,1412467,0.207,2.188,0.030,7.80,127417,364,1.384,0.248,0.314,24880528,1.27,24.03,0.001,0.473,0.007,2.9,8.7,23.8,162.0,36278,0.138,0.00,0.0037,0.053,499,0.794,0.000,0.904,0.483,2.94,4.29,4.98,0.03,0.010,1.20,1.31,1.32,0.811,0.00079,2.34,69.1538,2281.66,108265.2,140196.6,70.988,80.8957,219.405,942.952,0.986,0.338,75.8,87.338,236.737,255,1204.2,52.26,7.700,160.943,2779.4,109.377,0.133,2.00,4.8167,19107.7,1.0772,0.6375,9.14,1.298,0.394,1.4775,0.0000,0.552,0.149,0.540,0.0000,9.77,1.59,2,7,19,105,82.0349,2.1677,0.4994,0.5342,0.9864
180000,3040,1.499,0.435,12.19,51250,47032,445,2155,2545,155225,466434.2,187459.9,0.080,0.528,0.101,0.292,174,14.45,14.12,0.39,2.72,1.73,4.95,0.24,2.23,8.81,6.82,0.01,0.25,0.081,0.163,1703,0.028,0.103,0.842,0.002,0.053,84911,74730,2,0.689,0.146,0.029,424985,0.212,2.200,0.035,12.68,29478,529,1.208,0.187,0.333,8044298,1.11,23.41,0.000,0.490,0.003,3.7,12.0,26.4,288.0,33945,0.129,0.00,0.0017,0.045,341,0.689,0.000,0.807,0.416,3.42,4.52,6.49,0.02,0.006,1.07,1.14,1.14,0.700,0.00079,3.05,17.0163,1967.42,113447.3,140196.6,23.028,19.0335,91.965,485.807,0.999,0.353,60.6,41.021,74.128,372,1918.9,47.09,4.487,46.861,2973.7,34.311,0.137,1.99,4.6480,14130.0,0.8157,0.5298,11.17,1.283,0.370,0.5225,0.0000,0.569,0.147,0.666,0.0000,10.37,1.76,3,10,20,125,38.1775,0.4522,0.5125,0.4615,0.9897
190000,3673,1.379,0.457,14.67,163118,134996,550,15025,11914,515028,1086179.6,689140.1,0.075,0.548,0.096,0.281,78,13.45,11.00,0.60,2.60,1.85,4.35,0.11,0.97,7.16,6.35,0.01,0.18,0.101,0.167,1918,0.033,0.092,0.863,0.004,0.041,326009,299074,5,0.662,0.111,0.021,1283811,0.197,2.280,0.037,7.27,117422,406,1.338,0.208,0.356,29499352,1.21,25.59,0.000,0.468,0.002,3.9,10.7,26.4,114.0,35675,0.136,0.00,0.0041,0.058,470,0.868,0.000,0.906,0.503,3.21,5.41,5.38,0.02,0.005,1.14,1.25,1.25,0.880,0.00070,1.98,68.3863,1640.86,107210.1,140196.6,73.960,80.6564,215.382,921.665,0.999,0.334,72.1,84.848,237.327,420,1979.9,45.28,8.297,158.860,3641.2,107.223,0.135,2.00,5.2751,19375.3,1.0419,0.6040,9.71,1.371,0.412,1.4775,0.0000,0.590,0.168,0.656,0.0000,10.43,2.01,3,8,18,86,80.4704,1.7948,0.5516,0.4670,0.9854
200000,3009,1.625,0.494,16.04,53462,47296,439,4055,2336,211721,425492.8,188338.5,0.084,0.574,0.081,0.260,147,12.79,9.31,0.27,1.64,1.74,3.13,0.21,2.16,7.44,7.23,0.01,0.19,0.126,0.175,1568,0.105,0.107,0.853,0.006,0.034,75269,64669,3,0.635,0.008,0.024,584846,0.196,2.168,0.041,9.98,29569,453,0.890,0.208,0.330,9957840,1.09,26.61,0.000,0.468,0.002,4.0,12.0,22.0,142.0,29054,0.111,0.00,0.0019,0.072,327,0.759,0.000,0.798,0.316,3.33,6.09,5.53,0.01,0.004,1.06,1.09,1.13,0.771,0.00067,1.94,12.3536,1054.89,110070.4,140196.6,23.573,21.9658,87.885,478.238,0.998,0.348,55.8,38.420,78.353,570,2782.5,45.82,5.680,50.117,3954.1,33.027,0.135,2.00,5.4206,16310.5,1.0834,0.5366,9.66,1.424,0.441,0.5225,0.0000,0.648,0.197,0.701,0.0000,10.75,1.77,3,7,17,100,35.9447,0.4454,0.5301,0.3717,0.9890
210000,3933,1.454,0.498,16.64,150876,125170,899,13483,10400,452161,1077399.9,639148.1,0.107,0.557,0.086,0.249,81,12.22,9.77,0.36,1.78,1.57,2.96,0.14,1.50,6.57,6.32,0.01,0.17,0.114,0.166,2117,0.068,0.090,0.864,0.004,0.042,312315,287186,3,0.530,0.219,0.024,1255812,0.212,2.314,0.040,7.38,106081,421,1.414,0.216,0.340,30199849,1.13,27.64,0.000,0.470,0.004,3.4,10.7,22.0,138.0,34028,0.130,0.00,0.0042,0.055,582,0.896,0.000,0.906,0.521,3.01,6.44,4.26,0.01,0.006,1.12,1.16,1.15,0.906,0.00053,1.86,62.8916,1644.97,103667.0,140196.6,73.241,81.7022,211.492,939.578,0.999,0.330,74.6,84.623,237.498,478,2156.9,54.58,9.113,159.590,4120.8,105.009,0.134,2.00,5.4949,21611.5,1.1889,0.6519,8.65,1.456,0.450,1.4775,0.0000,0.662,0.196,0.728,0.0000,10.63,2.23,2,6,16,75,80.0696,2.4714,0.5604,0.3859,0.9832
220000,2614,2.216,0.453,9.79,44518,40756,628,2315,2138,141718,442234.9,164604.8,0.090,0.541,0.082,0.287,165,15.34,11.08,0.56,2.54,1.49,4.48,0.13,1.10,10.24,7.54,0.01,0.16,0.063,0.152,1226,0.031,0.130,0.833,0.000,0.036,70582,62949,3,0.877,0.005,0.027,521153,0.198,2.456,0.035,10.53,24538,526,1.161,0.179,0.254,9104520,1.17,20.16,0.002,0.343,0.004,5.0,13.1,26.0,138.0,32483,0.124,0.00,0.0017,0.050,318,0.770,0.000,0.799,0.393,3.66,4.48,6.98,0.03,0.015,1.11,1.19,1.21,0.778,0.00068,2.11,14.3704,2036.91,108862.8,140196.6,22.491,22.6686,87.418,468.519,0.992,0.352,51.9,38.858,76.875,399,1918.1,103.56,5.216,50.481,3184.0,33.998,0.135,2.00,6.6058,17267.6,0.9546,0.5816,12.43,1.210,0.307,0.5225,0.0000,0.545,0.136,0.501,0.0000,9.99,1.40,4,11,20,81,36.4904,0.5906,0.5249,0.3446,0.9885
230000,3727,2.006,0.435,15.05,127066,105538,1078,7150,12187,280012,1121908.8,625607.9,0.074,0.498,0.084,0.344,100,14.05,12.55,0.45,2.45,1.77,3.99,0.13,1.29,7.45,6.36,0.01,0.14,0.094,0.157,2135,0.022,0.087,0.862,0.004,0.047,330126,314141,2,0.653,0.094,0.029,1040372,0.209,2.082,0.035,7.54,96497,459,2.234,0.188,0.333,25722637,1.13,25.61,0.000,0.447,0.002,3.4,10.7,28.0,166.0,36538,0.139,0.00,0.0040,0.049,567,0.908,0.000,0.929,0.618,3.28,5.96,5.11,0.04,0.019,1.07,1.18,1.15,0.914,0.00044,2.07,80.2529,1573.82,100983.2,140196.6,77.556,80.4412,204.359,881.928,0.993,0.304,69.1,81.209,236.593,434,1924.9,44.67,7.182,154.901,3319.7,110.050,0.134,2.00,6.3050,23498.8,1.2200,0.6636,9.80,1.403,0.430,1.4775,0.0000,0.616,0.184,0.628,0.0000,10.47,2.24,3,8,19,66,77.7924,1.7685,0.5189,0.3991,0.9811
240000,3190,1.484,0.421,14.82,48101,43447,663,2161,2367,160318,443090.2,172199.1,0.089,0.573,0.069,0.269,154,12.61,9.97,0.30,1.94,1.24,2.82,0.18,1.80,7.85,6.69,0.01,0.21,0.083,0.139,1714,0.042,0.109,0.847,0.004,0.040,72053,61740,6,0.649,0.041,0.033,801160,0.170,2.068,0.035,11.44,27150,516,1.074,0.174,0.324,10052656,1.10,26.85,0.000,0.458,0.004,4.1,11.0,20.0,180.0,30516,0.116,0.00,0.0018,0.058,386,0.764,0.000,0.816,0.361,3.33,5.77,6.14,0.03,0.012,1.07,1.10,1.11,0.774,0.00065,2.31,13.4337,1279.56,110790.2,140196.6,22.621,21.6110,89.760,460.099,0.994,0.350,58.8,40.049,76.170,457,2067.8,45.37,5.468,49.236,3249.6,33.123,0.133,2.00,5.3035,16918.3,1.0475,0.5784,9.57,1.377,0.424,0.5225,0.0000,0.573,0.137,0.534,0.0000,10.90,1.98,3,8,16,75,37.3760,0.6077,0.5088,0.3314,0.9882
