step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,2135,1.342,0.036,10.75,47707,44775,1113,0,1805,12,1023319.1,10788.9,0.000,0.337,0.000,0.663,449,7.46,1.84,0.03,0.54,0.01,0.27,0.03,0.39,7.39,1.55,0.00,0.00,0.000,0.011,93,0.681,0.200,0.796,0.000,0.004,4101,1451,1,0.998,0.002,0.012,226588,0.070,0.063,0.000,105.89,19574,0,899.079,0.000,0.000,212403,1.01,15.68,0.000,0.000,0.000,7,7,8,38,15927,0.061,0.00,0.0065,0.064,717,0.029,0.000,0.076,0.000,2.82,2.01,6.15,0.00,0.000,1.01,1.01,1.02,0.029,0.00246,57.72,1.2528,19.85,135906.5,139736.1,0.231,0.1733,105.721,572.868,0.997,0.457,52.9,52.860
370000,2147,1.349,0.036,10.76,47864,44914,1095,0,1843,15,1023962.4,10798.7,0.000,0.339,0.000,0.661,444,7.37,1.31,0.02,0.29,0.00,0.12,0.02,0.30,7.33,1.16,0.00,0.00,0.000,0.006,94,0.676,0.198,0.798,0.000,0.003,4115,1320,1,1.000,0.000,0.012,243465,0.069,0.063,0.000,105.91,19729,0,719.913,0.000,0.000,218197,1.01,15.79,0.000,0.000,0.000,7,7,8,25,15825,0.060,0.00,0.0065,0.067,708,0.030,0.000,0.076,0.000,2.81,2.01,6.11,0.00,0.000,1.01,1.01,1.01,0.030,0.00244,57.69,1.2579,23.67,135881.9,139736.0,0.232,0.1774,105.733,573.410,0.995,0.457,52.7,52.867
380000,2134,1.374,0.036,10.80,47664,44822,1075,0,1780,11,1024761.2,10802.3,0.000,0.340,0.000,0.660,440,7.40,1.48,0.01,0.24,0.00,0.00,0.02,0.26,7.37,1.36,0.00,0.00,0.000,0.000,102,0.661,0.198,0.800,0.000,0.001,4166,1317,1,0.813,0.187,0.009,257734,0.069,0.060,0.000,105.93,20042,0,982.023,0.000,0.000,214708,1.01,15.80,0.000,0.000,0.000,7,7,8,30,15795,0.060,0.00,0.0065,0.067,710,0.029,0.000,0.076,0.000,2.83,1.99,6.12,0.00,0.000,1.00,1.01,1.01,0.029,0.00247,57.67,1.2546,15.85,135838.0,139735.9,0.232,0.1749,105.754,573.452,0.995,0.457,52.5,52.877
390000,2185,1.344,0.034,10.77,47474,44563,1084,0,1776,14,1024243.4,10685.0,0.000,0.341,0.000,0.658,446,7.36,1.47,0.02,0.49,0.01,0.17,0.01,0.19,7.32,1.32,0.00,0.00,0.000,0.009,92,0.672,0.207,0.789,0.000,0.004,4122,1236,1,0.993,0.007,0.008,221658,0.072,0.055,0.000,105.90,19806,0,763.217,0.000,0.000,218881,1.01,15.79,0.000,0.000,0.000,7,7,8,31,16088,0.061,0.00,0.0064,0.066,727,0.030,0.000,0.076,0.000,2.81,2.00,6.12,0.00,0.000,1.01,1.01,1.01,0.030,0.00242,57.70,1.2407,14.98,135862.2,139735.9,0.233,0.1721,105.735,573.462,0.994,0.457,53.6,52.868
400000,2172,1.348,0.036,10.71,47711,44877,1118,0,1729,9,1022885.1,10821.3,0.000,0.340,0.000,0.660,434,7.47,1.61,0.04,0.65,0.02,0.44,0.02,0.22,7.38,1.12,0.00,0.00,0.001,0.018,103,0.634,0.206,0.791,0.000,0.003,4122,1324,1,0.986,0.014,0.013,257640,0.071,0.061,0.000,105.87,19920,0,1202.363,0.000,0.000,220547,1.01,15.66,0.000,0.000,0.000,7,7,8,27,16218,0.062,0.00,0.0064,0.068,725,0.030,0.000,0.076,0.000,2.84,2.01,6.18,0.00,0.001,1.00,1.01,1.02,0.030,0.00244,57.74,1.2541,24.87,135843.6,139735.8,0.233,0.1707,105.697,572.704,0.996,0.457,53.7,52.849
410000,2145,1.351,0.037,10.77,47876,44998,1069,0,1836,8,1024003.1,10868.3,0.000,0.340,0.000,0.660,446,7.53,2.16,0.02,0.47,0.02,0.33,0.04,0.55,7.45,1.66,0.00,0.00,0.001,0.012,104,0.665,0.192,0.805,0.000,0.003,4221,1432,2,0.815,0.181,0.014,235019,0.072,0.063,0.000,105.91,20104,0,1358.537,0.000,0.000,220495,1.01,15.70,0.000,0.000,0.000,7,7,8,58,16143,0.062,0.00,0.0064,0.070,716,0.030,0.000,0.076,0.000,2.86,2.01,6.15,0.00,0.000,1.00,1.01,1.01,0.030,0.00246,57.70,1.2637,17.79,135854.7,139735.7,0.227,0.1773,105.736,572.777,0.995,0.456,53.1,52.868
420000,2147,1.334,0.035,10.77,48023,45197,1097,0,1727,6,1023310.8,10758.6,0.000,0.338,0.000,0.662,444,7.34,1.13,0.02,0.43,0.00,0.09,0.03,0.27,7.29,1.04,0.00,0.00,0.000,0.010,103,0.692,0.192,0.807,0.000,0.001,4142,1318,1,0.991,0.009,0.015,242252,0.072,0.059,0.000,105.89,20093,0,1793.103,0.000,0.000,219820,1.01,15.77,0.000,0.000,0.000,7,7,8,20,15753,0.060,0.00,0.0065,0.064,720,0.030,0.000,0.077,0.000,2.82,1.99,6.14,0.00,0.000,1.01,1.01,1.01,0.030,0.00244,57.72,1.2491,16.52,135923.1,139735.6,0.233,0.1730,105.723,573.195,0.994,0.457,52.7,52.862
430000,2160,1.350,0.036,10.79,48011,45163,1072,0,1763,4,1023737.8,10779.6,0.000,0.336,0.000,0.664,438,7.41,1.51,0.02,0.42,0.01,0.26,0.04,0.49,7.34,1.29,0.00,0.00,0.001,0.026,97,0.675,0.193,0.804,0.000,0.004,4161,1311,2,0.986,0.013,0.013,249764,0.071,0.066,0.000,105.86,19616,0,2694.894,0.000,0.000,215563,1.01,15.75,0.000,0.000,0.000,7,7,8,31,15999,0.061,0.00,0.0065,0.060,732,0.030,0.000,0.076,0.000,2.86,2.00,6.14,0.00,0.000,1.00,1.01,1.01,0.030,0.00241,57.75,1.2500,16.19,135860.0,139735.6,0.231,0.1718,105.684,573.110,0.995,0.457,52.9,52.842
440000,2172,1.351,0.036,10.78,48231,45375,1031,0,1813,1,1023764.4,10828.9,0.000,0.338,0.000,0.662,453,7.43,1.79,0.01,0.16,0.02,0.59,0.02,0.25,7.38,1.49,0.00,0.00,0.000,0.015,115,0.677,0.192,0.805,0.000,0.003,4082,1348,1,0.785,0.215,0.014,260355,0.070,0.059,0.000,105.88,19956,0,10828.927,0.000,0.000,218828,1.00,15.75,0.000,0.000,0.000,7,7,8,42,16135,0.062,0.00,0.0064,0.073,717,0.030,0.000,0.076,0.000,2.84,2.00,6.14,0.00,0.001,1.00,1.00,1.01,0.030,0.00241,57.73,1.2576,19.28,135839.8,139735.5,0.231,0.1740,105.701,572.961,0.995,0.457,53.4,52.851
450000,2132,1.362,0.037,10.76,48264,45518,1115,0,1671,11,1022512.2,10872.1,0.000,0.335,0.000,0.665,433,7.40,1.39,0.02,0.39,0.01,0.23,0.03,0.44,7.34,1.26,0.00,0.00,0.000,0.012,92,0.674,0.193,0.805,0.000,0.002,4228,1407,1,0.693,0.307,0.007,290384,0.066,0.060,0.000,105.86,19718,0,988.374,0.000,0.000,222254,1.01,15.68,0.000,0.001,0.000,7,7,8,29,15768,0.060,0.00,0.0065,0.067,706,0.031,0.000,0.076,0.000,2.85,2.01,6.17,0.00,0.000,1.01,1.01,1.01,0.031,0.00244,57.75,1.2567,14.19,135857.8,139735.4,0.232,0.1698,105.694,573.112,0.995,0.457,52.4,52.847
460000,2143,1.369,0.035,10.75,48496,45640,1034,0,1811,2,1023338.6,10880.5,0.000,0.334,0.000,0.666,444,7.38,1.42,0.01,0.28,0.02,0.58,0.01,0.19,7.33,1.22,0.00,0.00,0.001,0.024,87,0.692,0.182,0.813,0.000,0.005,4249,1492,1,0.999,0.001,0.007,236455,0.071,0.059,0.000,105.89,20001,0,5440.229,0.000,0.000,220672,1.01,15.80,0.000,0.000,0.000,7,7,8,38,15811,0.060,0.00,0.0065,0.068,731,0.031,0.000,0.077,0.000,2.81,2.00,6.11,0.00,0.000,1.01,1.01,1.01,0.031,0.00242,57.72,1.2617,18.32,135855.6,139735.4,0.233,0.1728,105.714,573.346,0.995,0.457,52.3,52.857
470000,2148,1.357,0.037,10.78,48403,45567,1024,0,1807,2,1023728.4,10736.1,0.000,0.336,0.000,0.664,421,7.37,1.33,0.01,0.16,0.00,0.10,0.02,0.31,7.34,1.19,0.00,0.00,0.000,0.010,94,0.696,0.204,0.791,0.000,0.005,4195,1487,1,0.958,0.042,0.010,219351,0.075,0.064,0.000,105.92,19854,0,5368.053,0.000,0.000,218630,1.00,15.76,0.000,0.000,0.000,7,7,8,32,15836,0.060,0.00,0.0065,0.071,705,0.030,0.000,0.077,0.000,2.82,2.00,6.13,0.00,0.000,1.00,1.00,1.00,0.030,0.00243,57.68,1.2469,20.71,135845.1,139735.3,0.239,0.1726,105.744,573.992,0.994,0.457,52.7,52.872
480000,2160,1.355,0.036,10.79,48246,45273,1108,0,1853,3,1023457.5,10871.2,0.000,0.337,0.000,0.663,418,7.40,1.69,0.02,0.31,0.01,0.41,0.02,0.37,7.35,1.39,0.00,0.00,0.001,0.011,98,0.700,0.210,0.783,0.000,0.007,4105,1420,2,0.824,0.144,0.009,258474,0.068,0.059,0.000,105.88,19996,0,3623.725,0.000,0.000,216493,1.01,15.78,0.000,0.000,0.000,7,7,8,44,15988,0.061,0.00,0.0064,0.078,717,0.030,0.000,0.077,0.000,2.85,2.01,6.12,0.00,0.000,1.01,1.01,1.01,0.030,0.00242,57.72,1.2677,14.96,135849.2,139735.2,0.233,0.1808,105.704,573.651,0.995,0.457,52.9,52.852
490000,2148,1.349,0.037,10.84,48048,45117,1125,0,1818,1,1023245.2,10785.0,0.000,0.336,0.000,0.664,426,7.38,1.59,0.02,0.36,0.02,0.57,0.02,0.40,7.32,1.23,0.00,0.00,0.001,0.026,84,0.716,0.190,0.808,0.000,0.001,3960,1336,1,0.956,0.044,0.007,256221,0.069,0.062,0.000,105.87,20125,0,10784.987,0.000,0.000,211456,1.01,15.83,0.000,0.000,0.000,7,7,8,38,15861,0.061,0.00,0.0065,0.057,719,0.029,0.000,0.076,0.000,2.84,2.02,6.08,0.00,0.001,1.00,1.01,1.01,0.029,0.00242,57.73,1.2571,19.00,135859.0,139735.1,0.234,0.1778,105.697,573.081,0.994,0.457,52.9,52.848
500000,2139,1.361,0.036,10.82,48101,45228,1074,0,1808,4,1023700.5,10823.6,0.000,0.339,0.000,0.661,428,7.34,1.33,0.01,0.09,0.00,0.16,0.02,0.40,7.31,1.19,0.00,0.00,0.000,0.008,84,0.694,0.188,0.807,0.000,0.005,4201,1395,1,0.832,0.168,0.008,205815,0.075,0.061,0.000,105.88,20048,0,2705.901,0.000,0.000,215403,1.00,15.82,0.000,0.000,0.000,7,7,8,27,15710,0.060,0.00,0.0065,0.066,718,0.029,0.000,0.076,0.000,2.82,1.99,6.11,0.00,0.000,1.00,1.00,1.00,0.029,0.00245,57.73,1.2586,16.14,135865.8,139735.1,0.229,0.1761,105.703,573.226,0.995,0.457,52.4,52.851
510000,2177,1.321,0.036,10.85,47933,44949,1091,0,1855,1,1024424.8,10780.9,0.000,0.340,0.000,0.659,443,7.34,1.59,0.02,0.46,0.00,0.02,0.03,0.48,7.29,1.32,0.00,0.00,0.000,0.000,88,0.701,0.199,0.797,0.000,0.005,4058,1293,4,0.791,0.167,0.009,233286,0.072,0.059,0.000,105.89,19861,0,10780.892,0.000,0.000,213538,1.01,15.84,0.000,0.000,0.000,7,7,8,48,15978,0.061,0.00,0.0065,0.071,733,0.029,0.000,0.076,0.000,2.83,2.00,6.09,0.00,0.000,1.00,1.01,1.01,0.029,0.00242,57.71,1.2560,17.72,135901.0,139735.0,0.235,0.1773,105.718,573.187,0.995,0.457,53.4,52.859
520000,2149,1.341,0.036,10.81,47701,44760,1112,0,1857,6,1024315.4,10768.7,0.000,0.340,0.000,0.660,419,7.39,1.49,0.01,0.24,0.01,0.23,0.02,0.37,7.35,1.25,0.00,0.02,0.000,0.010,88,0.694,0.211,0.787,0.000,0.002,4088,1292,4,0.964,0.003,0.010,229408,0.071,0.062,0.000,105.91,19653,0,1794.777,0.000,0.000,216838,1.00,15.77,0.000,0.000,0.000,7,7,8,46,15884,0.061,0.00,0.0065,0.074,707,0.030,0.000,0.076,0.000,2.87,2.01,6.12,0.01,0.001,1.00,1.00,1.01,0.030,0.00245,57.70,1.2577,21.19,135888.1,139734.9,0.234,0.1802,105.724,572.842,0.994,0.457,52.8,52.862
530000,2166,1.329,0.036,10.82,47873,44891,1106,0,1859,3,1024134.6,10760.6,0.000,0.340,0.000,0.659,430,7.47,1.64,0.03,0.45,0.00,0.13,0.04,0.46,7.40,1.41,0.00,0.00,0.000,0.004,103,0.656,0.205,0.793,0.000,0.003,4149,1270,4,0.973,0.012,0.012,223572,0.072,0.060,0.000,105.88,19617,0,3586.859,0.000,0.000,214812,1.01,15.78,0.000,0.000,0.000,7,7,8,33,16180,0.062,0.00,0.0064,0.068,725,0.029,0.000,0.076,0.000,2.82,2.00,6.11,0.00,0.000,1.01,1.01,1.01,0.029,0.00243,57.73,1.2549,9.24,135890.9,139734.8,0.232,0.1797,105.702,573.072,0.996,0.457,53.6,52.851
540000,2183,1.313,0.035,10.79,47657,44743,1088,0,1809,1,1024442.9,10653.0,0.000,0.340,0.000,0.660,422,7.40,1.53,0.01,0.32,0.01,0.21,0.02,0.45,7.36,1.29,0.00,0.00,0.000,0.010,91,0.668,0.210,0.786,0.000,0.004,4155,1263,2,0.988,0.004,0.008,202348,0.071,0.060,0.000,105.91,19632,0,10652.960,0.000,0.000,213543,1.01,15.80,0.000,0.000,0.000,7,7,8,35,16165,0.062,0.00,0.0064,0.063,735,0.029,0.000,0.075,0.000,2.84,2.01,6.11,0.00,0.000,1.00,1.01,1.01,0.029,0.00242,57.70,1.2413,11.39,135916.3,139734.7,0.230,0.1754,105.739,573.092,0.995,0.457,53.7,52.869
550000,2178,1.347,0.036,10.87,48085,45154,1066,0,1870,3,1024270.3,10732.2,0.000,0.341,0.000,0.659,431,7.34,1.49,0.02,0.49,0.00,0.10,0.02,0.25,7.29,1.27,0.00,0.00,0.001,0.024,107,0.710,0.205,0.789,0.000,0.006,4040,1240,2,0.980,0.011,0.013,230927,0.069,0.065,0.000,105.92,19970,0,3577.392,0.000,0.000,214260,1.01,15.90,0.000,0.000,0.000,7,7,8,37,15986,0.061,0.00,0.0065,0.074,730,0.029,0.000,0.076,0.000,2.81,2.00,6.06,0.00,0.000,1.01,1.01,1.01,0.029,0.00242,57.68,1.2526,19.81,135837.7,139734.7,0.233,0.1782,105.736,572.920,0.995,0.457,53.4,52.868
560000,2132,1.370,0.038,10.85,47632,44749,1075,0,1854,7,1024566.1,10622.7,0.000,0.340,0.000,0.659,452,7.30,1.30,0.02,0.35,0.01,0.34,0.03,0.41,7.25,1.10,0.00,0.00,0.001,0.016,87,0.732,0.195,0.799,0.000,0.006,4079,1249,2,0.967,0.016,0.010,225521,0.071,0.067,0.000,105.95,19720,0,1517.527,0.000,0.000,209531,1.01,15.86,0.000,0.000,0.000,7,7,8,37,15570,0.059,0.00,0.0066,0.067,712,0.028,0.000,0.076,0.000,2.82,1.99,6.09,0.00,0.000,1.01,1.01,1.01,0.028,0.00247,57.66,1.2412,18.28,135825.5,139734.6,0.229,0.1787,105.775,573.228,0.995,0.457,52.3,52.887
570000,2168,1.353,0.036,10.81,47959,44991,1115,0,1817,3,1023405.9,10825.4,0.000,0.338,0.000,0.662,444,7.34,1.30,0.01,0.25,0.00,0.10,0.03,0.28,7.30,1.19,0.00,0.00,0.000,0.008,89,0.696,0.200,0.795,0.000,0.005,4047,1200,2,0.898,0.095,0.013,239970,0.073,0.058,0.000,105.89,19647,0,3608.482,0.000,0.000,213292,1.01,15.79,0.000,0.000,0.000,7,7,8,25,15919,0.061,0.00,0.0065,0.061,724,0.029,0.000,0.076,0.000,2.83,2.00,6.12,0.00,0.000,1.00,1.01,1.01,0.029,0.00241,57.72,1.2615,12.69,135834.9,139734.5,0.227,0.1791,105.711,572.930,0.994,0.457,53.2,52.855
580000,2173,1.332,0.036,10.75,48149,45198,1109,0,1837,9,1022681.5,10811.8,0.000,0.336,0.000,0.664,434,7.44,1.56,0.02,0.42,0.01,0.40,0.01,0.15,7.39,1.30,0.00,0.00,0.000,0.011,100,0.645,0.199,0.795,0.000,0.006,4051,1159,2,0.972,0.010,0.008,248048,0.070,0.058,0.000,105.86,19824,0,1201.309,0.000,0.000,213201,1.01,15.71,0.000,0.000,0.000,7,7,8,38,16159,0.062,0.00,0.0064,0.078,728,0.029,0.000,0.076,0.000,2.82,2.00,6.15,0.00,0.000,1.01,1.01,1.02,0.029,0.00240,57.74,1.2578,19.87,135876.9,139734.4,0.232,0.1756,105.693,572.240,0.996,0.457,53.5,52.847
590000,2153,1.340,0.037,10.76,48273,45381,1073,0,1839,0,1022256.9,10863.1,0.000,0.333,0.000,0.667,435,7.42,1.46,0.03,0.46,0.00,0.16,0.02,0.22,7.37,1.31,0.00,0.00,0.000,0.011,84,0.650,0.194,0.803,0.000,0.003,4143,1316,2,0.961,0.030,0.009,204424,0.074,0.057,0.000,105.88,19620,0,10863.077,0.000,0.000,211698,1.01,15.73,0.000,0.000,0.000,7,7,8,27,15967,0.061,0.00,0.0064,0.060,710,0.029,0.000,0.075,0.000,2.81,2.01,6.15,0.00,0.000,1.01,1.01,1.02,0.029,0.00241,57.73,1.2634,15.64,135876.1,139734.4,0.231,0.1771,105.706,573.168,0.995,0.457,53.1,52.853
600000,2144,1.371,0.038,10.80,48475,45589,1087,0,1808,2,1022946.6,10798.9,0.000,0.334,0.000,0.665,431,7.38,1.57,0.02,0.48,0.00,0.02,0.03,0.55,7.33,1.42,0.00,0.00,0.000,0.002,95,0.671,0.202,0.796,0.000,0.002,4071,1233,1,0.853,0.147,0.008,232655,0.072,0.070,0.000,105.89,19736,0,5399.443,0.000,0.000,212624,1.01,15.83,0.000,0.000,0.000,7,7,8,30,15817,0.060,0.00,0.0065,0.077,711,0.029,0.000,0.076,0.000,2.82,2.00,6.09,0.00,0.000,1.01,1.01,1.01,0.029,0.00242,57.71,1.2552,19.12,135802.3,139734.3,0.234,0.1746,105.710,573.128,0.994,0.457,52.7,52.855
610000,2161,1.362,0.035,10.81,48120,45121,1087,0,1895,4,1023653.0,10809.5,0.000,0.334,0.000,0.666,438,7.38,1.68,0.01,0.28,0.02,0.35,0.03,0.44,7.32,1.41,0.00,0.00,0.001,0.021,106,0.689,0.196,0.799,0.000,0.005,4090,1293,3,0.861,0.025,0.011,209817,0.077,0.059,0.000,105.90,19503,0,2702.375,0.000,0.000,213859,1.01,15.86,0.000,0.000,0.000,7,7,8,42,15940,0.061,0.00,0.0065,0.063,730,0.030,0.000,0.076,0.000,2.82,2.01,6.07,0.00,0.000,1.00,1.00,1.01,0.030,0.00239,57.70,1.2599,16.99,135846.1,139734.2,0.235,0.1787,105.726,573.438,0.995,0.457,52.7,52.863
620000,2149,1.352,0.037,10.84,48442,45433,1039,0,1982,2,1023759.4,10837.4,0.000,0.334,0.000,0.666,435,7.32,1.33,0.00,0.08,0.01,0.26,0.03,0.35,7.28,1.17,0.00,0.00,0.000,0.012,88,0.705,0.207,0.790,0.000,0.004,4130,1391,1,0.885,0.115,0.014,222304,0.071,0.066,0.000,105.91,20013,0,5418.708,0.000,0.000,205048,1.00,15.88,0.000,0.000,0.000,7,7,8,30,15735,0.060,0.00,0.0065,0.070,709,0.028,0.000,0.076,0.000,2.81,2.00,6.08,0.00,0.000,1.00,1.00,1.00,0.028,0.00240,57.70,1.2680,25.99,135851.4,139734.1,0.230,0.1830,105.728,573.143,0.995,0.457,52.8,52.864
630000,2187,1.338,0.036,10.86,48181,45144,1087,0,1912,2,1023965.3,10811.3,0.000,0.336,0.000,0.664,436,7.33,1.42,0.01,0.29,0.01,0.43,0.03,0.64,7.27,1.24,0.00,0.00,0.000,0.021,88,0.730,0.205,0.793,0.000,0.002,4023,1381,3,0.436,0.181,0.008,223613,0.073,0.069,0.000,105.90,19653,0,5405.647,0.000,0.000,208474,1.00,15.88,0.000,0.000,0.000,7,7,8,31,16020,0.061,0.00,0.0064,0.066,719,0.029,0.000,0.076,0.000,2.79,2.01,6.06,0.00,0.000,1.00,1.00,1.01,0.029,0.00237,57.70,1.2626,19.28,135845.3,139734.0,0.236,0.1817,105.722,573.123,0.994,0.457,53.6,52.861
640000,2170,1.345,0.036,10.85,47796,44732,1112,0,1969,0,1024364.2,10706.6,0.000,0.336,0.000,0.663,387,7.44,1.97,0.01,0.24,0.02,0.51,0.03,0.47,7.38,1.76,0.00,0.02,0.001,0.022,104,0.713,0.195,0.802,0.000,0.003,3991,1214,5,0.537,0.217,0.009,208235,0.073,0.066,0.000,105.94,19674,0,10706.582,0.000,0.000,205875,1.00,15.83,0.000,0.000,0.000,7,7,8,34,16146,0.062,0.00,0.0064,0.068,725,0.028,0.000,0.076,0.000,2.82,2.03,6.07,0.00,0.001,1.00,1.00,1.01,0.028,0.00240,57.67,1.2535,14.32,135852.6,139734.0,0.230,0.1829,105.758,572.999,0.996,0.457,53.4,52.879
650000,2124,1.379,0.037,10.83,47894,44929,1059,0,1952,5,1024243.9,10681.6,0.000,0.336,0.000,0.664,419,7.42,1.68,0.02,0.54,0.00,0.14,0.02,0.37,7.37,1.49,0.00,0.00,0.000,0.007,91,0.716,0.194,0.801,0.000,0.005,3947,1096,6,0.698,0.040,0.008,224804,0.070,0.070,0.000,105.93,19901,0,2136.317,0.000,0.001,208217,1.01,15.84,0.000,0.000,0.000,7,7,8,35,15751,0.060,0.00,0.0065,0.058,703,0.029,0.000,0.076,0.000,2.84,2.01,6.08,0.00,0.000,1.01,1.01,1.01,0.029,0.00244,57.67,1.2492,20.38,135829.3,139733.9,0.237,0.1800,105.751,573.204,0.994,0.457,52.2,52.876
660000,2135,1.346,0.038,10.91,47768,44746,1045,0,1966,1,1023306.1,10680.9,0.000,0.336,0.000,0.664,433,7.38,2.02,0.01,0.10,0.02,0.51,0.04,0.61,7.31,1.49,0.00,0.00,0.001,0.021,104,0.775,0.198,0.799,0.000,0.004,3983,1135,4,0.415,0.455,0.011,186911,0.074,0.069,0.000,105.86,19901,0,10680.935,0.000,0.000,206271,1.00,15.90,0.000,0.000,0.000,7,7,8,51,15762,0.060,0.00,0.0066,0.062,704,0.028,0.000,0.076,0.000,2.84,2.01,6.05,0.00,0.000,1.00,1.00,1.00,0.028,0.00243,57.75,1.2495,23.50,135873.4,139733.8,0.231,0.1806,105.684,572.855,0.994,0.457,52.7,52.842
670000,2159,1.357,0.036,10.87,47942,44773,1083,0,2062,4,1024878.6,10786.0,0.000,0.340,0.000,0.660,447,7.32,1.66,0.01,0.26,0.00,0.04,0.03,0.67,7.29,1.39,0.00,0.00,0.000,0.004,80,0.755,0.201,0.793,0.000,0.005,4073,1230,4,0.455,0.458,0.006,190234,0.075,0.062,0.000,105.93,20352,0,2696.490,0.000,0.000,209539,1.00,15.95,0.000,0.000,0.000,7,7,8,46,15806,0.060,0.00,0.0065,0.069,724,0.028,0.000,0.076,0.000,2.82,2.00,6.03,0.00,0.000,1.00,1.00,1.01,0.028,0.00243,57.67,1.2672,16.96,135849.9,139733.7,0.234,0.1888,105.741,573.358,0.995,0.457,53.0,52.870
680000,2170,1.329,0.035,10.87,47682,44602,1090,0,1979,7,1024660.2,10677.3,0.000,0.339,0.000,0.661,453,7.38,1.67,0.02,0.47,0.00,0.02,0.02,0.25,7.34,1.46,0.00,0.00,0.000,0.004,92,0.725,0.198,0.797,0.000,0.005,4084,1289,5,0.489,0.303,0.011,176616,0.072,0.060,0.000,105.93,19988,0,1525.332,0.000,0.000,204831,1.01,15.85,0.000,0.000,0.000,7,7,8,37,16022,0.061,0.00,0.0064,0.059,716,0.028,0.000,0.076,0.000,2.82,1.99,6.09,0.00,0.000,1.01,1.01,1.01,0.028,0.00241,57.68,1.2536,18.83,135906.7,139733.5,0.231,0.1853,105.748,573.432,0.994,0.457,53.3,52.874
690000,2130,1.366,0.038,10.85,47539,44455,1156,0,1968,3,1024039.6,10717.6,0.000,0.340,0.000,0.660,454,7.36,1.43,0.01,0.16,0.00,0.08,0.03,0.31,7.32,1.32,0.00,0.00,0.000,0.009,93,0.737,0.181,0.816,0.000,0.003,3990,1162,10,0.613,0.237,0.012,178004,0.075,0.068,0.000,105.90,19819,0,3572.546,0.000,0.000,206606,1.00,15.86,0.000,0.000,0.000,7,7,8,35,15667,0.060,0.00,0.0066,0.070,713,0.028,0.000,0.076,0.000,2.83,2.00,6.08,0.00,0.000,1.00,1.00,1.00,0.028,0.00246,57.71,1.2574,24.76,135833.9,139733.4,0.230,0.1846,105.705,573.337,0.995,0.457,52.4,52.853
700000,2164,1.353,0.036,10.87,47478,44449,1061,0,1934,3,1025014.3,10618.7,0.000,0.342,0.000,0.658,443,7.30,1.25,0.02,0.46,0.00,0.00,0.02,0.28,7.26,1.03,0.00,0.00,0.000,0.000,78,0.737,0.200,0.796,0.000,0.004,4112,1190,5,0.856,0.057,0.012,185637,0.074,0.062,0.000,105.96,19775,0,3539.579,0.000,0.000,209472,1.01,15.89,0.000,0.000,0.000,7,7,8,38,15798,0.060,0.00,0.0065,0.071,731,0.028,0.000,0.076,0.000,2.80,1.99,6.07,0.00,0.000,1.01,1.01,1.01,0.028,0.00244,57.64,1.2418,17.79,135847.6,139733.4,0.232,0.1802,105.786,573.674,0.994,0.457,52.8,52.893
710000,2149,1.347,0.036,10.91,47515,44455,1132,0,1943,0,1024844.7,10620.6,0.000,0.343,0.000,0.656,454,7.41,1.68,0.02,0.51,0.00,0.02,0.03,0.61,7.35,1.53,0.00,0.00,0.000,0.002,102,0.703,0.200,0.797,0.000,0.003,3973,1054,4,0.706,0.241,0.008,199551,0.074,0.064,0.000,105.95,19961,0,10620.574,0.000,0.000,213010,1.01,15.79,0.000,0.000,0.000,7,7,8,32,15924,0.061,0.00,0.0065,0.065,708,0.029,0.000,0.076,0.000,2.84,2.01,6.11,0.00,0.000,1.00,1.01,1.01,0.029,0.00247,57.66,1.2459,19.61,135874.3,139733.3,0.234,0.1832,105.768,573.437,0.996,0.457,53.0,52.884
720000,2177,1.352,0.035,10.93,47774,44708,1038,0,2000,5,1023899.3,10688.7,0.000,0.341,0.000,0.659,452,7.41,1.70,0.01,0.23,0.01,0.35,0.01,0.15,7.38,1.55,0.00,0.00,0.000,0.009,92,0.682,0.193,0.803,0.000,0.004,4059,1129,8,0.326,0.468,0.005,151875,0.077,0.069,0.000,105.90,20102,0,2137.743,0.000,0.001,205351,1.01,15.78,0.000,0.000,0.000,7,7,8,39,16122,0.062,0.00,0.0064,0.062,722,0.028,0.000,0.076,0.000,2.81,1.99,6.13,0.00,0.000,1.00,1.00,1.01,0.028,0.00243,57.71,1.2514,17.16,135833.2,139733.2,0.227,0.1824,105.712,572.828,0.995,0.457,53.5,52.856
