step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,1704,1.333,0.045,9.88,41481,38820,532,0,2105,11,837230.3,11695.1,0.000,0.514,0.000,0.486,481,7.14,3.07,0.06,0.92,0.01,0.28,0.02,0.63,7.06,2.75,0.00,0.00,0.001,0.018,54,0.783,0.200,0.796,0.000,0.004,7224,6010,1,1.000,0.000,0.001,6163,0.203,0.060,0.000,85.03,13424,0,1063.191,0.000,0.000,459995,1.02,17.98,0.001,0.000,0.000,6,7,7,64,12171,0.046,0.00,0.0070,0.095,667,0.052,0.000,0.129,0.002,3.39,7.63,4.04,0.00,0.001,1.02,1.02,1.02,0.052,0.00347,53.82,1.3456,15.42,5790.0,140226.4,24.985,0.1764,84.855,409.494,0.735,0.000,131181.5,84.847
370000,1728,1.341,0.043,9.93,40156,37583,608,0,1941,9,837000.8,11348.0,0.000,0.527,0.000,0.472,485,7.16,3.20,0.12,1.70,0.00,0.12,0.00,0.17,7.03,2.32,0.00,0.00,0.000,0.004,60,0.787,0.213,0.784,0.000,0.003,7073,5202,1,1.000,0.000,0.001,5834,0.200,0.057,0.000,85.02,13947,0,1260.893,0.000,0.000,459328,1.04,17.94,0.000,0.000,0.000,6,7,7,61,12366,0.047,0.00,0.0069,0.099,680,0.051,0.000,0.123,0.001,3.36,7.69,4.05,0.00,0.001,1.03,1.04,1.03,0.051,0.00352,53.84,1.3054,22.69,5783.3,140226.6,24.979,0.1698,84.847,408.516,0.731,0.000,131176.3,84.847
380000,1712,1.320,0.043,9.88,38786,36410,701,0,1691,5,837506.9,11160.6,0.000,0.548,0.000,0.452,473,7.35,3.58,0.14,1.66,0.02,0.42,0.01,0.27,7.19,2.66,0.00,0.00,0.000,0.009,75,0.783,0.206,0.792,0.000,0.002,7194,4759,1,1.000,0.000,0.001,6772,0.182,0.066,0.000,85.02,13861,0,2232.121,0.000,0.000,483633,1.05,17.74,0.000,0.000,0.000,6,7,7,56,12577,0.048,0.00,0.0068,0.095,668,0.052,0.000,0.114,0.002,3.44,7.80,4.12,0.00,0.002,1.04,1.05,1.05,0.052,0.00367,53.69,1.2825,23.38,5723.1,140226.7,25.132,0.1661,84.858,404.690,0.734,0.000,131282.0,84.847
390000,1704,1.328,0.042,9.87,37861,35538,708,0,1623,13,837974.2,10919.1,0.000,0.556,0.000,0.444,490,7.07,3.04,0.04,0.91,0.00,0.04,0.00,0.00,7.03,2.82,0.00,0.00,0.000,0.003,55,0.711,0.187,0.811,0.000,0.002,7343,4956,1,1.000,0.000,0.000,5039,0.180,0.054,0.000,85.01,12998,0,839.928,0.000,0.000,494518,1.01,17.84,0.000,0.000,0.000,6,7,7,63,12051,0.046,0.00,0.0070,0.086,678,0.052,0.000,0.111,0.002,3.39,7.82,4.21,0.00,0.000,1.01,1.01,1.01,0.052,0.00373,53.58,1.2548,16.11,5701.4,140226.7,25.246,0.1635,84.852,402.221,0.729,0.000,131324.9,84.847
400000,1699,1.363,0.043,9.90,37647,35238,794,0,1620,7,839936.6,10912.1,0.000,0.557,0.000,0.443,486,6.79,2.30,0.03,0.57,0.01,0.18,0.01,0.39,6.75,1.92,0.00,0.00,0.001,0.025,61,0.547,0.173,0.822,0.000,0.005,7849,4944,1,1.000,0.000,0.001,5165,0.183,0.054,0.000,85.03,12310,0,1558.870,0.000,0.000,524432,1.01,17.93,0.000,0.000,0.000,6,7,7,52,11542,0.044,0.00,0.0073,0.108,665,0.055,0.000,0.110,0.003,3.28,7.79,4.37,0.00,0.001,1.01,1.01,1.01,0.055,0.00370,53.23,1.2540,19.51,5464.7,140226.7,25.574,0.1623,84.866,397.368,0.721,0.000,131513.1,84.847
410000,1753,1.305,0.043,9.79,37838,35410,797,0,1577,8,843231.8,10973.9,0.000,0.559,0.000,0.441,507,6.74,3.02,0.09,1.22,0.00,0.07,0.01,0.45,6.63,2.33,0.00,0.00,0.000,0.009,75,0.520,0.195,0.803,0.000,0.002,9148,5366,1,1.000,0.000,0.001,4605,0.184,0.053,0.000,85.04,11742,0,1371.743,0.000,0.001,611476,1.03,17.83,0.000,0.000,0.000,6,6,7,55,11815,0.045,0.00,0.0073,0.096,701,0.062,0.000,0.116,0.004,3.23,7.81,4.60,0.00,0.000,1.02,1.02,1.03,0.062,0.00348,52.33,1.2596,22.29,5113.6,140226.5,26.468,0.1617,84.885,379.588,0.716,0.000,131892.7,84.847
420000,1744,1.317,0.042,9.79,38221,35773,779,0,1678,2,843569.9,11128.4,0.000,0.553,0.000,0.447,491,6.63,3.22,0.05,1.22,0.00,0.00,0.01,0.34,6.57,2.85,0.00,0.00,0.000,0.000,59,0.615,0.194,0.803,0.000,0.003,9575,5888,1,1.000,0.000,0.001,5219,0.185,0.050,0.000,85.02,12204,0,5564.205,0.000,0.000,626838,1.01,17.87,0.000,0.000,0.000,6,6,7,61,11558,0.044,0.00,0.0074,0.104,707,0.064,0.000,0.116,0.005,3.16,7.82,4.67,0.00,0.000,1.01,1.02,1.02,0.064,0.00343,52.06,1.2781,13.25,5055.8,140226.4,26.760,0.1659,84.854,372.560,0.713,0.000,131957.8,84.847
430000,1780,1.305,0.042,9.76,37880,35391,790,0,1663,9,844030.9,10850.2,0.000,0.554,0.000,0.446,465,6.57,3.13,0.09,1.39,0.00,0.02,0.00,0.00,6.47,2.45,0.00,0.00,0.000,0.002,63,0.648,0.201,0.797,0.000,0.003,9916,6717,1,1.000,0.000,0.000,5759,0.170,0.051,0.000,85.02,11859,0,1205.579,0.000,0.000,646138,1.03,17.89,0.000,0.000,0.000,6,6,7,60,11693,0.045,0.00,0.0073,0.107,707,0.066,0.000,0.117,0.004,3.13,7.79,4.71,0.00,0.001,1.03,1.03,1.03,0.066,0.00334,51.75,1.2482,13.76,4980.1,140226.3,27.077,0.1629,84.851,364.937,0.712,0.000,131994.4,84.847
440000,1770,1.339,0.042,9.65,38090,35539,812,0,1749,15,846153.4,11106.2,0.000,0.553,0.000,0.447,474,6.52,3.31,0.06,0.91,0.00,0.02,0.01,0.26,6.46,2.82,0.00,0.00,0.000,0.003,66,0.737,0.184,0.814,0.000,0.002,10569,8371,1,1.000,0.000,0.001,5306,0.179,0.049,0.000,85.03,11549,0,740.416,0.000,0.000,684432,1.01,17.82,0.001,0.000,0.000,6,6,7,64,11546,0.044,0.00,0.0074,0.102,720,0.069,0.000,0.120,0.006,3.14,7.86,4.83,0.00,0.001,1.01,1.01,1.02,0.069,0.00331,51.34,1.2783,9.38,4870.4,140226.1,27.470,0.1681,84.855,357.778,0.702,0.000,132075.4,84.847
450000,1796,1.291,0.043,9.52,38915,36395,711,0,1783,4,846888.8,11087.1,0.000,0.544,0.000,0.456,493,6.29,1.79,0.03,0.51,0.00,0.00,0.00,0.00,6.26,1.73,0.00,0.00,0.000,0.000,54,0.764,0.207,0.792,0.000,0.001,10800,9145,1,1.000,0.000,0.000,6284,0.155,0.059,0.000,85.00,11350,0,2771.775,0.000,0.000,686782,1.01,17.94,0.000,0.000,0.000,6,6,7,61,11295,0.043,0.00,0.0075,0.109,714,0.071,0.000,0.118,0.005,3.10,7.84,4.84,0.00,0.000,1.01,1.01,1.01,0.071,0.00320,51.29,1.2776,13.68,4979.4,140226.0,27.542,0.1681,84.840,358.213,0.709,0.000,131998.8,84.847
460000,1789,1.278,0.042,9.48,38703,36238,715,0,1757,5,846358.8,10916.7,0.000,0.536,0.000,0.464,488,6.40,1.82,0.03,0.76,0.00,0.05,0.00,0.00,6.37,1.69,0.00,0.00,0.000,0.007,68,0.715,0.206,0.790,0.000,0.004,10721,8961,1,1.000,0.000,0.000,6527,0.180,0.053,0.000,85.00,11574,0,2183.341,0.000,0.001,675819,1.01,17.88,0.000,0.000,0.000,6,6,7,46,11444,0.044,0.00,0.0074,0.098,705,0.071,0.000,0.114,0.005,3.12,7.86,4.80,0.00,0.000,1.01,1.01,1.02,0.071,0.00317,51.40,1.2559,12.50,5064.0,140225.9,27.434,0.1641,84.844,359.945,0.709,0.000,131966.7,84.847
470000,1732,1.342,0.044,9.45,38666,36185,761,0,1777,7,845776.2,10980.1,0.000,0.529,0.000,0.471,493,6.60,2.80,0.05,0.91,0.00,0.07,0.00,0.00,6.55,2.58,0.00,0.00,0.000,0.007,68,0.635,0.193,0.803,0.000,0.004,10377,7905,1,1.000,0.000,0.000,6939,0.177,0.055,0.000,85.00,12055,0,1568.582,0.000,0.000,649508,1.02,17.79,0.000,0.000,0.000,6,6,7,60,11438,0.044,0.00,0.0075,0.105,696,0.069,0.000,0.113,0.005,3.16,7.82,4.77,0.00,0.000,1.02,1.02,1.02,0.069,0.00327,51.73,1.2633,14.33,5152.2,140225.8,27.109,0.1648,84.831,367.186,0.713,0.000,131807.3,84.847
480000,1759,1.338,0.046,9.43,39331,36678,717,0,1909,0,845839.0,11132.0,0.000,0.522,0.000,0.478,486,6.65,3.22,0.04,0.82,0.00,0.00,0.00,0.00,6.60,2.80,0.00,0.00,0.000,0.000,59,0.626,0.192,0.803,0.000,0.005,10011,7127,1,1.000,0.000,0.000,6522,0.173,0.067,0.000,85.02,12970,0,11132.020,0.000,0.000,630765,1.01,17.81,0.001,0.000,0.000,6,6,7,64,11694,0.045,0.00,0.0073,0.094,691,0.068,0.000,0.113,0.004,3.20,7.85,4.74,0.00,0.000,1.01,1.01,1.01,0.068,0.00321,52.05,1.2845,23.12,5123.8,140225.7,26.772,0.1700,84.843,372.369,0.711,0.000,131765.4,84.847
490000,1761,1.335,0.044,9.45,39126,36493,708,0,1923,2,845592.0,11110.5,0.000,0.524,0.000,0.476,492,6.50,2.13,0.04,0.79,0.00,0.02,0.01,0.50,6.44,1.78,0.00,0.00,0.000,0.001,62,0.667,0.191,0.804,0.000,0.006,10025,7129,1,1.000,0.000,0.001,6610,0.188,0.061,0.000,85.02,13106,0,5555.233,0.000,0.000,626622,1.01,17.83,0.000,0.000,0.000,6,6,7,47,11438,0.044,0.00,0.0075,0.100,707,0.067,0.000,0.113,0.004,3.14,7.85,4.77,0.00,0.000,1.01,1.01,1.02,0.067,0.00321,52.01,1.2805,16.68,5091.1,140225.6,26.806,0.1698,84.854,371.852,0.713,0.000,131831.4,84.847
500000,1770,1.297,0.044,9.41,38876,36357,709,0,1801,0,845744.9,10916.0,0.000,0.521,0.000,0.479,477,6.63,2.69,0.06,1.00,0.00,0.02,0.00,0.05,6.57,2.45,0.00,0.00,0.000,0.001,69,0.629,0.196,0.802,0.000,0.002,9912,6635,1,1.000,0.000,0.001,6354,0.178,0.062,0.000,85.01,12787,0,10915.975,0.000,0.000,619070,1.02,17.76,0.000,0.000,0.000,6,6,7,60,11731,0.045,0.00,0.0073,0.110,722,0.067,0.000,0.112,0.005,3.20,7.84,4.75,0.00,0.001,1.02,1.02,1.02,0.067,0.00318,51.99,1.2580,18.55,5166.2,140225.5,26.845,0.1659,84.846,370.005,0.711,0.000,131814.5,84.847
510000,1774,1.318,0.042,9.38,39117,36590,694,0,1829,1,845591.8,10841.4,0.000,0.517,0.000,0.482,493,6.55,2.09,0.05,0.97,0.00,0.02,0.00,0.00,6.51,1.63,0.00,0.00,0.000,0.002,65,0.591,0.195,0.804,0.000,0.001,9892,6831,1,1.000,0.000,0.000,6716,0.190,0.051,0.000,85.00,12946,0,10841.369,0.000,0.000,616269,1.01,17.85,0.001,0.000,0.000,6,6,7,64,11624,0.044,0.00,0.0073,0.091,709,0.067,0.000,0.111,0.004,3.17,7.82,4.69,0.00,0.000,1.01,1.01,1.02,0.067,0.00316,52.00,1.2473,13.00,5239.2,140225.4,26.840,0.1635,84.839,371.291,0.716,0.000,131732.7,84.847
520000,1754,1.326,0.044,9.36,38901,36374,682,0,1865,4,844226.0,10856.2,0.000,0.515,0.000,0.485,485,6.86,3.33,0.08,1.28,0.04,1.15,0.02,0.79,6.72,2.73,0.00,0.00,0.001,0.034,73,0.523,0.197,0.800,0.000,0.003,9106,5628,1,1.000,0.000,0.001,5921,0.200,0.069,0.000,85.00,12642,0,2714.062,0.000,0.000,586971,1.03,17.71,0.000,0.000,0.000,6,6,7,58,12039,0.046,0.00,0.0072,0.104,689,0.064,0.000,0.108,0.004,3.23,7.80,4.64,0.00,0.000,1.02,1.03,1.04,0.064,0.00323,52.44,1.2483,12.96,5317.7,140225.3,26.394,0.1624,84.835,379.840,0.718,0.000,131613.2,84.847
530000,1734,1.350,0.043,9.39,38865,36267,735,0,1883,3,843593.8,10934.6,0.000,0.513,0.000,0.487,482,6.66,1.80,0.04,0.89,0.00,0.00,0.00,0.19,6.61,1.52,0.00,0.00,0.000,0.000,62,0.490,0.198,0.796,0.000,0.005,8963,5298,1,1.000,0.000,0.001,6074,0.194,0.059,0.000,85.00,12307,0,3644.881,0.000,0.000,567650,1.02,17.84,0.000,0.000,0.000,6,6,7,42,11540,0.044,0.00,0.0074,0.108,687,0.063,0.000,0.107,0.003,3.22,7.84,4.56,0.00,0.000,1.01,1.02,1.02,0.063,0.00327,52.68,1.2603,12.70,5406.5,140225.2,26.156,0.1666,84.840,385.982,0.715,0.000,131543.7,84.847
540000,1729,1.337,0.042,9.50,38792,36274,708,0,1815,11,841793.8,10855.4,0.000,0.521,0.000,0.479,497,6.91,2.91,0.02,0.54,0.01,0.38,0.01,0.26,6.87,2.64,0.00,0.00,0.000,0.009,67,0.492,0.191,0.806,0.000,0.003,8441,4981,1,1.000,0.000,0.001,6144,0.192,0.052,0.000,85.00,12450,0,986.856,0.000,0.000,544948,1.01,17.79,0.000,0.000,0.000,6,7,7,56,11952,0.046,0.00,0.0071,0.100,684,0.060,0.000,0.106,0.003,3.29,7.81,4.44,0.00,0.000,1.01,1.01,1.01,0.060,0.00337,52.88,1.2501,16.38,5496.8,140225.1,25.956,0.1640,84.843,389.212,0.723,0.000,131497.0,84.847
550000,1733,1.317,0.044,9.51,38859,36442,678,0,1735,0,841582.7,10825.8,0.000,0.522,0.000,0.477,481,6.99,3.00,0.07,1.09,0.00,0.10,0.01,0.22,6.90,2.47,0.00,0.00,0.000,0.003,81,0.491,0.198,0.799,0.000,0.003,8355,4769,1,0.567,0.433,0.001,5955,0.200,0.062,0.000,85.00,12691,0,10825.844,0.000,0.001,551903,1.02,17.74,0.000,0.000,0.000,6,7,7,55,12107,0.046,0.00,0.0070,0.087,694,0.060,0.000,0.106,0.003,3.29,7.80,4.44,0.00,0.001,1.02,1.02,1.02,0.060,0.00339,53.14,1.2451,16.46,5580.4,140225.1,25.695,0.1623,84.837,393.370,0.725,0.000,131396.2,84.847
560000,1733,1.324,0.043,9.52,38732,36323,683,0,1726,6,841995.2,10822.7,0.000,0.524,0.000,0.476,488,6.95,3.01,0.05,0.74,0.00,0.00,0.00,0.00,6.89,2.76,0.00,0.00,0.000,0.000,77,0.475,0.190,0.804,0.000,0.006,8290,4658,1,0.545,0.455,0.000,7370,0.207,0.060,0.000,85.02,12787,0,1803.787,0.000,0.000,551275,1.02,17.74,0.000,0.000,0.000,6,7,7,54,12037,0.046,0.00,0.0070,0.095,683,0.060,0.000,0.106,0.003,3.29,7.79,4.46,0.00,0.000,1.02,1.02,1.02,0.060,0.00339,53.16,1.2445,13.07,5469.0,140225.0,25.657,0.1624,84.859,395.349,0.725,0.000,131513.8,84.847
570000,1741,1.327,0.044,9.48,38882,36460,706,0,1708,3,841979.6,10887.0,0.000,0.527,0.000,0.473,483,6.81,2.77,0.03,0.81,0.01,0.29,0.01,0.47,6.76,2.34,0.00,0.00,0.001,0.021,69,0.453,0.194,0.804,0.000,0.002,8362,4641,1,1.000,0.000,0.001,7186,0.182,0.061,0.000,85.01,12503,0,3629.013,0.000,0.001,556961,1.01,17.80,0.000,0.000,0.000,6,7,7,57,11862,0.045,0.00,0.0072,0.096,690,0.060,0.000,0.108,0.003,3.26,7.82,4.48,0.00,0.000,1.01,1.01,1.01,0.060,0.00339,53.12,1.2518,22.05,5475.1,140225.0,25.714,0.1620,84.845,391.770,0.725,0.000,131486.8,84.847
580000,1768,1.329,0.045,9.29,38970,36431,730,0,1782,5,844934.9,10762.0,0.000,0.520,0.000,0.480,459,6.65,2.63,0.03,0.44,0.00,0.00,0.00,0.00,6.62,2.60,0.00,0.00,0.000,0.000,73,0.532,0.205,0.791,0.000,0.004,8891,5301,1,1.000,0.000,0.000,6902,0.191,0.068,0.000,85.02,12907,0,2152.408,0.000,0.000,580051,1.01,17.84,0.000,0.000,0.000,6,6,7,55,11763,0.045,0.00,0.0072,0.100,701,0.063,0.000,0.106,0.002,3.18,7.78,4.65,0.00,0.000,1.01,1.01,1.02,0.063,0.00325,52.62,1.2384,23.36,5335.1,140224.9,26.193,0.1619,84.855,384.868,0.720,0.000,131566.8,84.847
590000,1739,1.332,0.043,9.37,39108,36606,723,0,1808,5,844650.2,10663.0,0.000,0.514,0.000,0.486,466,6.66,2.64,0.06,1.28,0.00,0.02,0.00,0.00,6.61,2.17,0.00,0.00,0.000,0.001,81,0.518,0.199,0.794,0.000,0.007,9442,6004,1,1.000,0.000,0.000,6683,0.191,0.055,0.000,85.01,12884,0,2132.609,0.000,0.000,604241,1.02,17.89,0.000,0.000,0.000,6,6,7,51,11585,0.044,0.00,0.0074,0.089,683,0.066,0.000,0.107,0.003,3.19,7.77,4.60,0.00,0.000,1.02,1.02,1.02,0.066,0.00323,52.45,1.2280,17.60,5283.1,140224.8,26.373,0.1621,84.860,381.929,0.719,0.000,131693.6,84.847
600000,1758,1.331,0.044,9.32,39188,36629,726,0,1814,4,844612.3,10812.6,0.000,0.517,0.000,0.483,464,6.59,2.39,0.05,0.97,0.00,0.10,0.00,0.19,6.53,2.13,0.00,0.00,0.000,0.003,78,0.596,0.189,0.808,0.000,0.003,9388,5907,1,1.000,0.000,0.001,7364,0.183,0.057,0.000,85.02,12963,0,2703.158,0.000,0.001,600410,1.02,17.89,0.000,0.000,0.000,6,6,7,54,11587,0.044,0.00,0.0074,0.094,696,0.065,0.000,0.108,0.003,3.19,7.82,4.68,0.00,0.000,1.02,1.02,1.02,0.065,0.00321,52.34,1.2449,13.52,5243.7,140224.7,26.482,0.1638,84.847,378.587,0.717,0.000,131693.6,84.847
610000,1759,1.334,0.043,9.27,39226,36605,736,0,1884,3,844855.1,10683.8,0.000,0.513,0.000,0.487,481,6.54,2.46,0.06,0.93,0.00,0.00,0.00,0.00,6.48,2.16,0.00,0.00,0.000,0.000,75,0.625,0.205,0.791,0.000,0.005,9675,6491,1,1.000,0.000,0.000,8344,0.189,0.056,0.000,85.01,12329,0,3561.281,0.000,0.000,607955,1.03,17.93,0.000,0.000,0.000,6,6,7,54,11508,0.044,0.00,0.0074,0.103,712,0.067,0.000,0.107,0.003,3.15,7.80,4.70,0.00,0.000,1.02,1.03,1.03,0.067,0.00315,52.20,1.2312,13.46,5244.9,140224.6,26.632,0.1626,84.847,374.589,0.710,0.000,131691.8,84.847
620000,1741,1.341,0.045,9.28,39478,37011,709,0,1776,9,844850.8,10685.7,0.000,0.511,0.000,0.489,486,6.62,2.71,0.12,1.49,0.00,0.00,0.00,0.00,6.50,1.66,0.00,0.00,0.000,0.000,66,0.599,0.200,0.797,0.000,0.002,9742,6605,1,1.000,0.000,0.000,7280,0.216,0.066,0.000,85.01,12586,0,1187.305,0.000,0.000,626298,1.03,17.86,0.000,0.000,0.000,6,6,7,58,11533,0.044,0.00,0.0075,0.102,693,0.069,0.000,0.108,0.004,3.19,7.89,4.69,0.00,0.000,1.03,1.04,1.03,0.069,0.00317,52.23,1.2297,13.74,5239.3,140224.5,26.605,0.1610,84.846,374.791,0.716,0.000,131680.1,84.847
630000,1756,1.325,0.044,9.37,39576,37128,690,0,1743,6,843309.9,10704.8,0.000,0.515,0.000,0.485,468,6.63,2.22,0.05,0.70,0.00,0.00,0.00,0.07,6.58,1.84,0.00,0.00,0.000,0.000,68,0.505,0.203,0.795,0.000,0.002,9463,5828,1,1.000,0.000,0.001,8119,0.197,0.059,0.000,85.00,13138,0,1784.141,0.000,0.001,608979,1.01,17.90,0.001,0.000,0.000,6,6,7,64,11648,0.044,0.00,0.0073,0.093,687,0.067,0.000,0.109,0.004,3.20,7.83,4.60,0.00,0.000,1.01,1.01,1.02,0.067,0.00320,52.54,1.2325,15.88,5280.0,140224.3,26.292,0.1616,84.846,379.789,0.719,0.000,131670.5,84.847
640000,1773,1.301,0.043,9.34,39202,36737,709,0,1739,3,844129.5,10736.8,0.000,0.519,0.000,0.481,476,6.52,1.89,0.02,0.34,0.00,0.00,0.00,0.00,6.50,1.75,0.00,0.00,0.000,0.000,60,0.568,0.202,0.796,0.000,0.002,9198,5555,1,0.638,0.362,0.000,7873,0.197,0.058,0.000,85.00,12824,0,3578.947,0.000,0.000,597433,1.01,17.95,0.000,0.000,0.000,6,6,7,40,11567,0.044,0.00,0.0073,0.090,705,0.065,0.000,0.107,0.003,3.19,7.85,4.62,0.00,0.000,1.00,1.01,1.01,0.065,0.00320,52.47,1.2354,11.05,5329.4,140224.2,26.366,0.1619,84.846,380.569,0.717,0.000,131656.9,84.847
650000,1739,1.342,0.044,9.35,39135,36668,737,0,1764,7,843859.4,10701.8,0.000,0.514,0.000,0.486,459,6.64,2.37,0.07,0.99,0.00,0.00,0.00,0.00,6.57,1.69,0.00,0.00,0.000,0.000,71,0.532,0.187,0.810,0.000,0.003,9312,5652,1,1.000,0.000,0.000,7178,0.211,0.055,0.000,85.01,12657,0,1528.824,0.000,0.000,596185,1.02,17.86,0.001,0.000,0.000,6,6,7,64,11552,0.044,0.00,0.0074,0.096,677,0.065,0.000,0.107,0.003,3.22,7.86,4.63,0.00,0.000,1.02,1.02,1.02,0.065,0.00323,52.44,1.2333,11.46,5317.6,140224.2,26.387,0.1628,84.844,382.154,0.721,0.000,131622.7,84.847
660000,1761,1.340,0.043,9.27,39449,36800,724,0,1903,5,844822.9,10801.6,0.000,0.513,0.000,0.487,478,6.55,2.02,0.06,0.81,0.00,0.07,0.00,0.05,6.49,1.83,0.00,0.00,0.000,0.010,75,0.597,0.193,0.802,0.000,0.006,9319,5723,2,0.692,0.000,0.001,7982,0.200,0.057,0.000,85.02,12820,0,2160.311,0.000,0.000,602927,1.02,17.87,0.000,0.000,0.000,6,6,7,40,11540,0.044,0.00,0.0074,0.103,689,0.066,0.000,0.107,0.003,3.17,7.86,4.68,0.00,0.001,1.02,1.02,1.03,0.066,0.00318,52.40,1.2452,13.89,5213.8,140224.1,26.417,0.1645,84.857,379.762,0.716,0.000,131718.2,84.847
670000,1792,1.293,0.042,9.16,39553,36761,730,0,2031,17,846722.0,10896.2,0.000,0.508,0.000,0.492,485,6.50,2.46,0.03,0.54,0.00,0.00,0.01,0.22,6.46,2.31,0.00,0.00,0.000,0.000,72,0.659,0.195,0.802,0.000,0.003,9852,6990,1,0.809,0.191,0.002,9576,0.179,0.059,0.000,85.02,12600,0,640.952,0.000,0.001,625700,1.01,17.89,0.000,0.000,0.000,6,6,7,63,11655,0.044,0.00,0.0073,0.101,711,0.069,0.000,0.107,0.004,3.14,7.83,4.80,0.00,0.000,1.01,1.01,1.02,0.069,0.00305,52.05,1.2568,15.42,5125.1,140223.9,26.767,0.1671,84.861,373.014,0.716,0.000,131857.4,84.847
680000,1766,1.316,0.043,9.22,39819,37101,678,0,2066,9,846066.8,10893.1,0.000,0.505,0.000,0.495,492,6.48,2.09,0.02,0.34,0.00,0.00,0.00,0.05,6.46,2.04,0.00,0.00,0.000,0.000,72,0.684,0.208,0.789,0.000,0.003,10173,7864,1,1.000,0.000,0.001,7580,0.208,0.064,0.000,84.98,12703,0,1210.346,0.000,0.000,649216,1.01,17.76,0.000,0.000,0.000,6,6,8,57,11445,0.044,0.00,0.0074,0.098,702,0.072,0.000,0.110,0.004,3.18,7.86,4.93,0.00,0.000,1.01,1.01,1.01,0.072,0.00307,52.16,1.2571,17.22,5424.2,140223.8,26.697,0.1675,84.815,374.590,0.714,0.000,131535.3,84.847
690000,1731,1.373,0.043,9.45,39264,36522,694,0,2083,2,843590.1,11013.5,0.000,0.516,0.000,0.484,467,6.95,2.88,0.06,0.95,0.00,0.05,0.00,0.17,6.89,2.54,0.00,0.00,0.000,0.002,69,0.474,0.200,0.797,0.000,0.003,9657,7736,2,0.875,0.000,0.001,7577,0.212,0.058,0.000,84.95,13008,0,5506.737,0.000,0.000,671368,1.02,17.20,0.000,0.000,0.000,6,6,8,60,12034,0.046,0.00,0.0071,0.099,667,0.074,0.000,0.108,0.004,3.34,7.84,5.19,0.00,0.000,1.01,1.02,1.02,0.074,0.00326,53.09,1.2696,22.62,6111.8,140223.7,25.806,0.1675,84.772,402.401,0.732,0.000,130782.4,84.847
700000,1718,1.329,0.040,9.77,39058,36570,598,0,1903,2,841871.6,11220.2,0.000,0.530,0.000,0.470,463,7.24,2.37,0.03,0.54,0.00,0.00,0.00,0.00,7.21,2.28,0.00,0.00,0.000,0.000,80,0.378,0.217,0.779,0.000,0.003,9061,7693,2,0.955,0.000,0.000,8207,0.192,0.052,0.000,84.96,13037,0,5610.113,0.000,0.001,706739,1.01,16.51,0.000,0.000,0.000,6,7,8,52,12443,0.047,0.00,0.0068,0.104,637,0.077,0.000,0.109,0.005,3.49,7.76,5.65,0.00,0.000,1.01,1.01,1.01,0.077,0.00347,54.59,1.2850,16.79,6587.9,140223.6,24.284,0.1634,84.813,432.749,0.749,0.000,130442.9,84.847
710000,1685,1.385,0.040,9.92,38605,35919,610,0,2109,1,841177.9,11538.1,0.000,0.539,0.000,0.461,470,7.32,2.53,0.01,0.28,0.01,0.14,0.00,0.00,7.30,2.51,0.00,0.00,0.001,0.017,73,0.533,0.212,0.786,0.000,0.002,8819,8423,2,0.993,0.000,0.000,8760,0.185,0.049,0.000,85.00,12084,0,11538.109,0.000,0.000,742570,1.01,16.23,0.000,0.000,0.000,6,7,8,53,12339,0.047,0.00,0.0068,0.097,645,0.081,0.000,0.110,0.006,3.49,7.75,5.80,0.00,0.000,1.01,1.01,1.01,0.081,0.00365,55.71,1.3218,14.00,6750.2,140223.6,23.131,0.1679,84.827,447.843,0.747,0.000,130240.1,84.847
720000,1686,1.401,0.039,9.92,38716,36110,564,0,2041,1,841275.8,11656.4,0.000,0.540,0.000,0.460,469,7.35,2.54,0.05,0.78,0.01,0.32,0.00,0.00,7.29,2.22,0.00,0.00,0.001,0.017,65,0.588,0.199,0.797,0.000,0.004,8618,8415,2,0.999,0.000,0.000,8402,0.173,0.051,0.000,85.02,12140,0,11656.438,0.000,0.000,741821,1.02,16.12,0.000,0.000,0.000,6,7,8,63,12386,0.047,0.00,0.0068,0.104,647,0.081,0.000,0.110,0.006,3.54,7.86,5.85,0.00,0.000,1.01,1.02,1.02,0.081,0.00367,55.74,1.3347,15.47,6679.7,140223.6,23.080,0.1686,84.853,449.490,0.748,0.000,130302.0,84.847
