step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,2097,1.370,0.068,2.95,73127,71593,19,0,1471,0,1014834.5,16964.9,0.000,0.497,0.018,0.485,522,7.21,3.37,0.00,0.04,0.00,0.22,0.08,1.64,7.13,2.95,0.00,0.00,0.000,0.008,32,0.907,0.245,0.749,0.000,0.006,22839,22839,1,1.000,0.000,0.004,68524,0.221,0.078,0.000,102.05,8993,0,16964.861,0.000,0.000,2546166,1.00,16.00,0.003,0.000,0.000,7,7,7,64,15121,0.058,0.00,0.0068,0.050,661,0.232,0.000,0.180,0.001,3.19,2.05,7.93,0.00,0.000,1.00,1.00,1.00,0.232,0.00272,59.07,1.8921,20.30,135841.5,140228.3,2.717,0.1957,101.856,62.035,0.895,0.397,103.2,101.856
370000,2056,1.404,0.068,2.97,73629,72111,19,0,1540,8,1014682.6,17272.2,0.000,0.499,0.018,0.482,513,7.05,2.14,0.00,0.02,0.01,0.60,0.02,0.84,7.01,1.62,0.00,0.00,0.000,0.015,31,0.923,0.233,0.764,0.000,0.002,22694,22694,1,1.000,0.000,0.001,72258,0.219,0.083,0.000,102.07,9276,0,2159.026,0.000,0.001,2568632,1.00,16.09,0.001,0.000,0.000,7,7,7,64,14489,0.055,0.00,0.0070,0.061,666,0.234,0.000,0.181,0.001,3.19,2.02,7.93,0.00,0.000,1.00,1.00,1.00,0.234,0.00278,59.05,1.9295,25.66,135844.5,140228.4,2.726,0.2013,101.867,61.851,0.895,0.397,100.1,101.867
380000,2061,1.376,0.067,2.97,73175,71676,14,0,1480,0,1013685.9,16964.8,0.000,0.496,0.018,0.486,495,7.24,3.53,0.04,0.98,0.01,0.50,0.05,1.20,7.14,2.89,0.00,0.00,0.000,0.010,40,0.918,0.230,0.765,0.000,0.004,22478,22478,1,1.000,0.000,0.003,66678,0.221,0.076,0.000,102.01,8986,0,16964.850,0.000,0.000,2523374,1.01,15.98,0.002,0.000,0.000,7,7,7,64,14928,0.057,0.00,0.0069,0.043,665,0.231,0.000,0.180,0.001,3.21,2.05,7.94,0.00,0.000,1.01,1.01,1.01,0.231,0.00276,59.12,1.8914,18.23,135896.4,140228.4,2.709,0.1951,101.819,61.838,0.894,0.397,101.5,101.819
390000,2076,1.373,0.072,2.96,72704,71173,16,0,1500,2,1013669.6,16980.0,0.000,0.495,0.018,0.486,483,7.22,3.19,0.00,0.00,0.00,0.04,0.11,1.78,7.11,2.47,0.00,0.00,0.000,0.006,35,0.904,0.235,0.760,0.000,0.005,22032,22029,1,1.000,0.000,0.005,70210,0.215,0.083,0.000,101.97,9106,0,8490.024,0.000,0.000,2509229,1.00,15.96,0.002,0.000,0.000,7,7,7,64,14991,0.057,0.00,0.0069,0.049,674,0.230,0.000,0.180,0.001,3.22,2.05,7.96,0.00,0.000,1.00,1.00,1.00,0.230,0.00274,59.13,1.8943,21.72,135802.1,140228.5,2.740,0.1954,101.761,61.363,0.908,0.397,102.1,101.761
400000,2088,1.383,0.068,2.97,72835,71322,17,0,1484,4,1014353.0,16892.5,0.000,0.496,0.018,0.485,494,7.14,2.90,0.00,0.00,0.00,0.00,0.07,1.66,7.07,2.18,0.00,0.00,0.000,0.000,35,0.899,0.264,0.730,0.000,0.005,22203,22203,1,1.000,0.000,0.003,68907,0.214,0.079,0.000,102.00,8966,0,4223.122,0.000,0.000,2522689,1.00,16.04,0.001,0.000,0.000,7,7,7,64,14901,0.057,0.00,0.0069,0.051,680,0.231,0.000,0.179,0.001,3.20,2.03,7.95,0.00,0.000,1.00,1.00,1.00,0.231,0.00273,59.14,1.8847,20.69,135822.6,140228.6,2.702,0.1952,101.803,61.582,0.899,0.397,102.0,101.803
410000,2101,1.410,0.067,2.97,72677,71124,13,0,1527,10,1014203.5,16963.9,0.000,0.495,0.018,0.487,514,7.17,3.06,0.04,1.16,0.00,0.15,0.05,1.03,7.09,2.27,0.00,0.00,0.000,0.022,33,0.921,0.236,0.757,0.000,0.007,22317,22317,1,1.000,0.000,0.003,64178,0.222,0.078,0.000,102.01,8857,0,1696.388,0.000,0.000,2516784,1.01,16.01,0.002,0.000,0.000,7,7,7,64,15072,0.057,0.00,0.0068,0.058,671,0.231,0.000,0.179,0.002,3.19,2.04,7.93,0.00,0.000,1.01,1.01,1.01,0.231,0.00270,59.14,1.8926,20.91,135771.4,140228.8,2.693,0.1957,101.808,61.843,0.887,0.397,103.1,101.808
420000,2095,1.406,0.063,2.96,72213,70690,18,0,1511,7,1013226.8,16681.1,0.000,0.492,0.018,0.490,509,7.10,2.41,0.00,0.00,0.00,0.13,0.03,1.11,7.06,1.87,0.00,0.00,0.000,0.010,34,0.904,0.258,0.739,0.000,0.003,22114,22114,1,1.000,0.000,0.002,67650,0.219,0.075,0.000,101.92,8943,0,2383.020,0.000,0.000,2466735,1.00,16.03,0.000,0.000,0.000,7,7,7,64,14880,0.057,0.00,0.0068,0.054,687,0.228,0.000,0.180,0.001,3.18,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.228,0.00270,59.18,1.8598,17.01,135850.7,140228.8,2.732,0.1916,101.741,61.165,0.887,0.397,101.6,101.741
430000,2068,1.438,0.066,2.97,72729,71208,13,0,1535,3,1013533.6,16909.7,0.000,0.495,0.018,0.487,509,7.16,2.98,0.03,1.06,0.01,0.37,0.06,1.63,7.06,2.10,0.00,0.00,0.000,0.010,25,0.930,0.241,0.754,0.000,0.004,22174,22174,1,1.000,0.000,0.002,68172,0.216,0.077,0.000,101.95,9188,0,5636.576,0.000,0.000,2511517,1.01,16.00,0.001,0.000,0.000,7,7,7,64,14813,0.057,0.00,0.0069,0.050,675,0.231,0.000,0.180,0.001,3.19,2.03,7.94,0.00,0.000,1.01,1.01,1.01,0.231,0.00275,59.11,1.8862,18.36,135769.3,140228.9,2.776,0.1946,101.747,61.278,0.881,0.397,101.3,101.747
440000,2044,1.415,0.068,2.95,73310,71720,13,0,1601,8,1014690.9,17226.9,0.000,0.500,0.018,0.482,510,7.28,4.03,0.00,0.00,0.00,0.11,0.15,2.63,7.13,3.09,0.00,0.00,0.000,0.005,31,0.908,0.238,0.756,0.000,0.006,22773,22773,1,1.000,0.000,0.004,66623,0.217,0.078,0.000,102.07,9604,0,2153.368,0.000,0.000,2568599,1.00,15.99,0.004,0.000,0.000,7,7,7,64,14887,0.057,0.00,0.0070,0.048,660,0.234,0.000,0.180,0.001,3.24,2.05,7.94,0.00,0.000,1.00,1.00,1.00,0.234,0.00281,59.06,1.9250,19.18,135817.7,140228.9,2.712,0.2018,101.873,61.686,0.895,0.397,101.1,101.873
450000,2050,1.412,0.071,2.97,73571,72013,15,0,1537,7,1014500.9,17370.5,0.000,0.501,0.018,0.481,507,7.19,3.03,0.00,0.00,0.02,0.86,0.08,1.88,7.10,2.29,0.00,0.00,0.001,0.029,34,0.918,0.230,0.765,0.000,0.005,22624,22623,1,1.000,0.000,0.003,67942,0.219,0.080,0.000,102.06,9691,0,2481.506,0.000,0.000,2574933,1.00,15.97,0.002,0.000,0.000,7,7,7,64,14745,0.056,0.00,0.0070,0.049,663,0.234,0.000,0.180,0.002,3.18,2.04,7.95,0.00,0.000,1.00,1.00,1.00,0.234,0.00280,59.05,1.9402,23.19,135778.3,140229.0,2.731,0.2021,101.850,61.914,0.889,0.397,101.2,101.850
460000,2095,1.432,0.063,2.96,73242,71556,22,0,1619,5,1013906.7,17508.2,0.000,0.497,0.018,0.484,505,7.20,3.19,0.04,1.17,0.01,0.35,0.09,1.92,7.06,1.93,0.00,0.00,0.000,0.008,29,0.926,0.244,0.750,0.000,0.006,22461,22461,1,1.000,0.000,0.004,68059,0.225,0.075,0.000,101.99,9964,0,3501.638,0.000,0.000,2521168,1.01,15.98,0.002,0.000,0.000,7,7,7,64,15082,0.058,0.00,0.0069,0.054,655,0.231,0.000,0.179,0.001,3.22,2.05,7.96,0.00,0.000,1.00,1.01,1.01,0.231,0.00273,59.11,1.9537,15.87,135787.4,140229.0,2.741,0.2032,101.784,61.419,0.898,0.397,102.6,101.783
470000,2084,1.411,0.064,2.98,73420,71943,18,0,1470,2,1014556.1,17376.8,0.000,0.500,0.018,0.482,517,7.28,3.66,0.03,1.03,0.04,0.85,0.06,1.63,7.16,2.82,0.00,0.00,0.001,0.030,38,0.925,0.237,0.759,0.000,0.004,22696,22696,1,1.000,0.000,0.002,74375,0.214,0.077,0.000,102.06,9716,0,8688.415,0.000,0.000,2568891,1.01,15.94,0.002,0.000,0.000,7,7,7,64,15179,0.058,0.00,0.0068,0.055,668,0.234,0.000,0.180,0.002,3.21,2.05,7.95,0.00,0.000,1.00,1.01,1.01,0.234,0.00275,59.06,1.9387,19.01,135832.2,140229.2,2.715,0.2001,101.865,61.540,0.905,0.397,102.6,101.865
480000,2060,1.374,0.067,2.97,73300,71907,17,0,1400,1,1014424.3,17298.9,0.000,0.499,0.018,0.483,513,7.23,3.08,0.02,0.77,0.00,0.00,0.17,2.78,7.04,1.08,0.00,0.00,0.000,0.000,32,0.933,0.229,0.767,0.000,0.005,22713,22713,1,1.000,0.000,0.005,76450,0.209,0.078,0.000,102.03,9680,0,17298.918,0.000,0.000,2540812,1.00,15.92,0.001,0.000,0.000,7,7,7,64,14887,0.057,0.00,0.0070,0.048,653,0.232,0.000,0.180,0.001,3.22,2.04,7.98,0.00,0.000,1.00,1.01,1.00,0.232,0.00278,59.09,1.9277,24.84,135898.9,140229.1,2.717,0.1967,101.843,61.646,0.895,0.397,101.0,101.843
490000,2077,1.416,0.067,2.95,73783,72271,18,0,1477,6,1014597.5,17319.9,0.000,0.501,0.018,0.481,501,7.21,3.43,0.00,0.00,0.03,0.84,0.08,1.85,7.10,2.61,0.00,0.00,0.001,0.026,31,0.912,0.240,0.754,0.000,0.006,22772,22771,1,1.000,0.000,0.004,70234,0.214,0.079,0.000,102.02,9557,0,2886.652,0.000,0.000,2588028,1.00,15.99,0.003,0.000,0.000,7,7,7,64,14970,0.057,0.00,0.0069,0.058,658,0.235,0.000,0.181,0.001,3.20,2.04,7.96,0.00,0.000,1.00,1.00,1.00,0.235,0.00276,59.06,1.9314,16.73,135795.7,140229.1,2.754,0.1996,101.815,61.257,0.880,0.397,101.7,101.815
500000,2085,1.399,0.065,2.95,73457,71929,10,0,1510,14,1014496.5,17256.9,0.000,0.498,0.018,0.484,512,7.24,3.52,0.00,0.07,0.01,0.35,0.08,1.79,7.15,3.01,0.00,0.00,0.001,0.031,29,0.911,0.255,0.739,0.000,0.006,22859,22858,1,1.000,0.000,0.003,69885,0.213,0.077,0.000,102.02,9389,0,1232.637,0.000,0.000,2541050,1.00,15.96,0.003,0.000,0.000,7,7,7,64,15096,0.058,0.00,0.0068,0.050,686,0.232,0.000,0.180,0.002,3.22,2.05,7.96,0.00,0.000,1.00,1.00,1.00,0.232,0.00274,59.08,1.9259,22.60,135843.2,140229.2,2.740,0.1992,101.829,60.881,0.909,0.397,102.6,101.829
510000,2082,1.381,0.064,2.98,73846,72291,15,0,1543,1,1014564.6,17514.1,0.000,0.501,0.018,0.481,509,7.12,2.06,0.01,0.48,0.01,0.34,0.04,1.07,7.06,1.64,0.00,0.00,0.001,0.027,35,0.930,0.252,0.744,0.000,0.003,23090,23089,1,1.000,0.000,0.002,68763,0.218,0.075,0.000,102.05,9374,0,17514.090,0.000,0.000,2580563,1.00,15.96,0.000,0.000,0.000,7,7,7,64,14821,0.057,0.00,0.0069,0.052,680,0.234,0.000,0.181,0.002,3.19,2.04,7.96,0.00,0.000,1.00,1.00,1.00,0.234,0.00276,59.03,1.9535,19.87,135905.1,140229.2,2.757,0.2017,101.856,61.362,0.906,0.397,101.9,101.856
520000,2098,1.393,0.066,2.93,73080,71397,10,0,1657,5,1014282.2,17166.4,0.000,0.498,0.018,0.484,515,7.24,3.51,0.00,0.17,0.00,0.07,0.03,0.91,7.20,3.28,0.00,0.00,0.000,0.001,34,0.887,0.236,0.759,0.000,0.005,22553,22553,1,1.000,0.000,0.002,68448,0.219,0.075,0.000,102.03,9129,0,3433.290,0.000,0.000,2546285,1.00,15.99,0.003,0.000,0.000,7,7,7,64,15180,0.058,0.00,0.0067,0.050,699,0.232,0.000,0.179,0.002,3.21,2.05,7.96,0.00,0.000,1.00,1.01,1.00,0.232,0.00273,59.09,1.9184,17.15,135820.8,140229.2,2.719,0.2016,101.818,61.530,0.904,0.397,103.0,101.818
530000,2079,1.386,0.065,2.96,73362,71718,16,0,1647,4,1014306.1,17200.6,0.000,0.499,0.018,0.482,511,7.21,3.28,0.01,0.52,0.02,0.60,0.05,1.42,7.11,2.83,0.00,0.00,0.001,0.029,35,0.896,0.238,0.758,0.000,0.004,22679,22679,1,1.000,0.000,0.002,67081,0.214,0.077,0.000,102.03,8641,0,4300.160,0.000,0.000,2561984,1.01,16.01,0.002,0.000,0.000,7,7,7,64,14980,0.057,0.00,0.0069,0.053,680,0.233,0.000,0.181,0.001,3.18,2.05,7.93,0.00,0.000,1.01,1.01,1.00,0.233,0.00275,59.10,1.9222,17.80,135875.2,140229.3,2.711,0.2016,101.832,61.672,0.909,0.397,101.9,101.832
540000,2091,1.392,0.068,2.98,72566,70943,15,0,1596,1,1013876.9,16859.2,0.000,0.494,0.018,0.488,484,7.15,2.25,0.01,0.25,0.02,0.55,0.07,1.71,7.04,1.14,0.00,0.00,0.001,0.023,26,0.933,0.225,0.766,0.000,0.009,22082,22082,1,1.000,0.000,0.003,66103,0.215,0.079,0.000,101.98,8413,0,16859.174,0.000,0.000,2492951,1.00,15.93,0.001,0.000,0.000,7,7,7,64,14943,0.057,0.00,0.0069,0.052,673,0.229,0.000,0.178,0.001,3.18,2.03,7.97,0.00,0.000,1.01,1.01,1.00,0.229,0.00272,59.16,1.8808,13.51,135811.1,140229.5,2.693,0.1949,101.782,61.475,0.899,0.397,101.4,101.782
550000,2087,1.383,0.065,2.96,73492,71926,17,0,1553,4,1014555.1,17227.6,0.000,0.498,0.018,0.484,480,7.22,3.32,0.04,1.09,0.03,0.79,0.05,1.36,7.10,2.55,0.00,0.00,0.001,0.024,36,0.897,0.253,0.743,0.000,0.004,22762,22762,1,1.000,0.000,0.002,68458,0.217,0.077,0.000,102.02,9097,0,4306.890,0.000,0.001,2545085,1.01,16.01,0.002,0.000,0.000,7,7,7,64,15061,0.057,0.00,0.0069,0.058,676,0.232,0.000,0.180,0.001,3.21,2.05,7.94,0.00,0.000,1.01,1.02,1.01,0.232,0.00273,59.13,1.9243,21.89,135872.5,140229.5,2.685,0.2001,101.831,61.745,0.895,0.397,102.5,101.831
560000,2080,1.408,0.069,2.95,72941,71351,17,0,1580,0,1014027.0,17205.9,0.000,0.496,0.018,0.486,501,7.16,2.95,0.01,0.39,0.00,0.00,0.08,1.85,7.08,2.35,0.00,0.00,0.000,0.000,27,0.886,0.227,0.767,0.000,0.006,22467,22467,1,1.000,0.000,0.003,67692,0.219,0.080,0.000,101.98,9209,0,17205.893,0.000,0.000,2508798,1.00,16.00,0.002,0.000,0.000,7,7,7,64,14898,0.057,0.00,0.0069,0.053,679,0.230,0.000,0.179,0.002,3.19,2.03,7.96,0.00,0.000,1.00,1.00,1.00,0.230,0.00274,59.15,1.9209,18.74,135772.8,140229.4,2.711,0.2000,101.771,61.874,0.892,0.397,101.9,101.771
570000,2082,1.403,0.063,2.98,73843,72309,12,0,1520,1,1014590.4,17390.3,0.000,0.500,0.018,0.482,496,7.17,2.75,0.00,0.02,0.01,0.48,0.08,1.97,7.08,1.94,0.00,0.00,0.000,0.022,28,0.941,0.245,0.751,0.000,0.004,22703,22702,1,1.000,0.000,0.002,71556,0.210,0.075,0.000,102.06,9496,0,17390.283,0.000,0.000,2567157,1.00,15.95,0.001,0.000,0.000,7,7,7,64,14937,0.057,0.00,0.0069,0.053,666,0.233,0.000,0.180,0.001,3.20,2.04,7.96,0.00,0.000,1.00,1.00,1.00,0.233,0.00275,59.07,1.9386,20.28,135871.2,140229.5,2.713,0.1989,101.868,61.520,0.899,0.397,101.8,101.868
580000,2073,1.421,0.066,2.97,73499,71837,10,0,1661,6,1014583.4,17584.5,0.000,0.500,0.018,0.482,516,7.16,2.78,0.03,0.85,0.00,0.22,0.04,1.11,7.09,2.24,0.00,0.00,0.000,0.008,25,0.935,0.221,0.775,0.000,0.004,22699,22699,1,1.000,0.000,0.003,76425,0.212,0.077,0.000,102.08,9776,0,2930.743,0.000,0.000,2564722,1.01,15.99,0.001,0.000,0.000,7,7,7,64,14837,0.057,0.00,0.0069,0.061,672,0.233,0.000,0.179,0.002,3.22,2.03,7.96,0.00,0.000,1.01,1.01,1.01,0.233,0.00277,59.05,1.9663,23.77,135805.8,140229.6,2.716,0.2069,101.864,61.986,0.885,0.397,101.5,101.864
590000,2079,1.398,0.065,2.95,74052,72354,25,0,1667,9,1014246.5,17667.3,0.000,0.499,0.018,0.483,486,7.23,3.50,0.01,0.36,0.00,0.07,0.07,1.79,7.15,2.91,0.00,0.00,0.000,0.008,27,0.910,0.248,0.747,0.000,0.005,23085,23085,1,1.000,0.000,0.002,83315,0.213,0.075,0.000,101.99,9688,0,1963.031,0.000,0.000,2563520,1.00,15.98,0.003,0.000,0.000,7,7,7,64,15032,0.057,0.00,0.0068,0.053,675,0.233,0.000,0.180,0.001,3.22,2.03,7.97,0.00,0.000,1.00,1.01,1.00,0.233,0.00275,59.11,1.9756,17.19,135858.2,140229.7,2.740,0.2090,101.789,61.345,0.898,0.397,102.2,101.789
600000,2095,1.396,0.066,2.98,73060,71359,21,0,1664,1,1013868.6,17310.0,0.000,0.497,0.018,0.485,493,7.31,3.95,0.04,1.28,0.02,0.60,0.14,2.33,7.12,2.43,0.00,0.00,0.001,0.019,37,0.943,0.250,0.746,0.000,0.005,22493,22493,1,1.000,0.000,0.006,82774,0.207,0.076,0.000,101.99,9441,0,17310.027,0.000,0.001,2524791,1.01,15.92,0.003,0.000,0.000,7,7,7,64,15316,0.058,0.00,0.0068,0.055,680,0.231,0.000,0.180,0.001,3.20,2.05,7.96,0.00,0.000,1.01,1.01,1.01,0.231,0.00273,59.12,1.9333,14.11,135821.2,140229.8,2.729,0.2021,101.784,61.326,0.900,0.397,103.2,101.784
610000,2112,1.374,0.064,2.97,74276,72587,14,0,1658,3,1014723.8,17766.8,0.000,0.505,0.018,0.477,486,7.19,2.80,0.00,0.04,0.00,0.15,0.08,1.82,7.10,1.99,0.00,0.00,0.000,0.022,33,0.934,0.248,0.746,0.000,0.006,23117,23117,1,1.000,0.000,0.003,89925,0.204,0.075,0.000,102.08,9580,0,5922.271,0.000,0.000,2615190,1.00,15.96,0.001,0.000,0.000,7,7,7,64,15184,0.058,0.00,0.0068,0.052,669,0.236,0.000,0.180,0.002,3.20,2.04,7.96,0.00,0.000,1.00,1.00,1.00,0.236,0.00274,59.04,1.9866,14.06,135877.7,140229.8,2.721,0.2094,101.878,61.864,0.904,0.397,103.3,101.878
620000,2100,1.365,0.065,2.97,74583,72817,8,0,1770,3,1014356.1,17901.4,0.000,0.505,0.018,0.477,490,7.37,4.07,0.01,0.20,0.02,0.53,0.12,2.44,7.23,2.99,0.00,0.00,0.001,0.030,39,0.922,0.247,0.749,0.000,0.004,23275,23275,1,1.000,0.000,0.004,82988,0.208,0.077,0.000,102.04,9545,0,5967.145,0.000,0.000,2617970,1.00,15.88,0.004,0.000,0.000,7,7,7,64,15475,0.059,0.00,0.0067,0.059,691,0.235,0.000,0.182,0.002,3.22,2.05,7.96,0.00,0.000,1.00,1.00,1.00,0.235,0.00275,59.01,2.0037,21.78,135879.8,140229.9,2.786,0.2121,101.828,61.531,0.904,0.397,104.2,101.828
630000,2087,1.392,0.071,3.17,74417,72698,17,0,1715,1,1014343.9,17477.0,0.000,0.506,0.017,0.477,505,7.09,3.72,0.04,1.20,0.01,0.68,0.06,1.04,6.98,3.06,0.00,0.00,0.000,0.017,47,0.746,0.230,0.761,0.000,0.008,23209,23209,1,1.000,0.000,0.006,78885,0.215,0.081,0.000,102.10,9857,0,17476.951,0.000,0.000,2646378,1.01,16.34,0.002,0.000,0.000,6,7,7,64,14806,0.056,0.00,0.0070,0.057,687,0.237,0.000,0.182,0.002,3.14,1.87,7.93,0.00,0.000,1.01,1.01,1.01,0.237,0.00275,58.86,1.9564,18.82,135765.3,140230.1,2.879,0.2084,101.882,60.756,0.878,0.397,102.1,101.882
640000,2158,1.383,0.075,3.50,82336,80171,4,2,2088,13,1024784.6,17884.1,0.000,0.558,0.012,0.430,530,6.64,2.95,0.02,0.45,0.00,0.09,0.06,1.16,6.56,2.53,0.00,0.00,0.000,0.003,53,0.456,0.244,0.751,0.000,0.005,28148,28142,1,1.000,0.000,0.004,76541,0.256,0.089,0.000,103.06,11782,298,1375.702,0.000,0.000,3527101,1.01,17.13,0.000,0.000,0.000,6,6,7,64,14339,0.055,0.00,0.0072,0.055,703,0.277,0.000,0.193,0.001,3.04,1.53,7.84,0.00,0.000,1.01,1.01,1.01,0.278,0.00270,57.59,2.0254,29.91,135625.0,140230.5,3.193,0.2351,102.807,59.345,0.863,0.397,103.6,102.807
650000,2157,1.385,0.079,3.53,88701,86430,6,0,2266,4,1035368.0,18476.7,0.000,0.596,0.008,0.395,529,6.71,3.34,0.01,0.30,0.02,0.37,0.07,1.30,6.62,2.83,0.00,0.00,0.001,0.033,50,0.449,0.247,0.746,0.000,0.007,31673,31662,1,1.000,0.000,0.004,81597,0.268,0.093,0.000,103.94,13053,0,4619.181,0.000,0.000,4227752,1.00,17.04,0.001,0.000,0.000,6,6,7,64,14479,0.055,0.00,0.0072,0.061,683,0.305,0.000,0.202,0.001,3.04,1.54,7.82,0.00,0.000,1.00,1.00,1.00,0.305,0.00276,56.69,2.1071,26.66,135561.8,140231.1,3.206,0.2585,103.680,60.609,0.887,0.397,103.6,103.680
660000,2169,1.359,0.085,3.57,90170,87881,6,0,2271,19,1039795.9,18829.5,0.000,0.601,0.008,0.390,517,6.65,3.27,0.02,0.72,0.00,0.13,0.04,0.82,6.59,3.02,0.00,0.00,0.000,0.014,56,0.485,0.252,0.740,0.001,0.007,32360,32331,1,1.000,0.000,0.004,85141,0.266,0.103,0.000,104.28,13402,0,991.027,0.000,0.001,4345545,1.01,17.17,0.002,0.000,0.000,6,6,7,64,14420,0.055,0.00,0.0073,0.063,725,0.310,0.000,0.203,0.001,2.99,1.51,7.74,0.00,0.000,1.01,1.01,1.01,0.310,0.00275,56.43,2.1485,32.78,135501.1,140232.2,3.130,0.2639,104.008,60.958,0.878,0.397,104.3,104.008
670000,2203,1.325,0.088,3.57,87298,85137,6,0,2121,4,1036446.6,18182.0,0.000,0.582,0.011,0.406,512,6.63,2.75,0.03,1.07,0.02,0.67,0.05,0.89,6.53,2.35,0.00,0.00,0.001,0.029,53,0.474,0.241,0.749,0.000,0.010,30739,30681,1,1.000,0.000,0.005,79955,0.266,0.112,0.000,104.13,13118,0,4545.504,0.000,0.000,4038370,1.01,17.13,0.000,0.000,0.000,6,6,7,64,14604,0.056,0.00,0.0072,0.061,728,0.298,0.000,0.198,0.001,3.01,1.54,7.76,0.00,0.000,1.01,1.01,1.01,0.298,0.00267,56.72,2.0668,32.81,135468.8,140233.1,2.992,0.2476,103.882,61.488,0.899,0.396,105.5,103.882
680000,2235,1.339,0.064,4.49,81713,79560,19,0,2102,6,1035313.8,16839.0,0.001,0.512,0.173,0.314,513,6.32,2.24,0.03,1.20,0.03,0.46,0.04,0.81,6.22,1.73,0.00,0.00,0.002,0.037,53,0.813,0.236,0.756,0.000,0.009,24871,24816,1,1.000,0.000,0.004,64287,0.281,0.080,0.000,103.83,13235,0,2806.507,0.000,0.000,3356406,1.01,17.63,0.000,0.000,0.000,6,6,7,55,14120,0.054,0.00,0.0074,0.045,731,0.281,0.000,0.171,0.001,2.93,1.16,7.90,0.00,0.001,1.01,1.01,1.01,0.281,0.00237,57.38,1.9114,23.50,135805.7,140233.5,2.634,0.2277,103.633,60.093,0.891,0.397,104.2,103.633
690000,2182,1.371,0.066,4.63,73592,71474,40,0,2131,8,1032959.2,14821.3,0.001,0.428,0.394,0.177,498,6.43,2.84,0.01,0.32,0.06,0.83,0.02,0.69,6.34,2.42,0.00,0.02,0.004,0.044,57,0.758,0.234,0.760,0.000,0.006,17425,17313,1,1.000,0.000,0.001,46610,0.284,0.082,0.000,103.21,13523,0,1852.659,0.000,0.001,2504144,1.00,17.52,0.000,0.000,0.000,6,6,7,64,14027,0.054,0.00,0.0075,0.048,720,0.253,0.000,0.149,0.001,2.99,1.25,7.91,0.00,0.001,1.00,1.00,1.00,0.253,0.00208,58.00,1.6914,26.79,135779.8,140233.4,2.626,0.2084,103.004,55.772,0.879,0.397,102.5,103.004
700000,2116,1.407,0.063,4.75,68658,66658,59,0,2007,14,1023727.3,14121.0,0.001,0.403,0.449,0.147,479,6.72,2.69,0.03,0.72,0.04,0.76,0.00,0.13,6.65,2.47,0.00,0.00,0.003,0.042,55,0.481,0.228,0.767,0.000,0.005,15096,14969,1,1.000,0.000,0.001,37494,0.296,0.082,0.000,102.01,13606,0,1008.643,0.000,0.000,2133578,1.01,16.86,0.001,0.000,0.000,6,6,7,64,14224,0.054,0.00,0.0073,0.042,715,0.234,0.000,0.141,0.000,3.10,1.55,7.95,0.00,0.000,1.00,1.01,1.01,0.234,0.00209,58.84,1.6112,24.43,135841.0,140233.4,2.989,0.1990,101.817,52.924,0.860,0.397,100.1,101.817
710000,2095,1.421,0.061,4.84,61097,59352,107,0,1659,18,1012487.1,12828.7,0.001,0.367,0.526,0.106,473,6.89,2.38,0.02,0.55,0.05,0.75,0.01,0.40,6.80,2.02,0.00,0.00,0.003,0.038,50,0.626,0.225,0.769,0.000,0.005,12105,12011,1,1.000,0.000,0.002,33621,0.293,0.082,0.000,100.58,12317,0,712.708,0.000,0.001,1637780,1.00,16.50,0.000,0.000,0.000,6,7,7,64,14432,0.055,0.00,0.0071,0.043,692,0.204,0.000,0.133,0.000,3.18,1.75,7.96,0.01,0.002,1.00,1.01,1.01,0.204,0.00204,60.08,1.4620,19.68,135869.1,140233.2,3.179,0.1794,100.403,50.701,0.858,0.397,99.7,100.403
720000,2078,1.393,0.060,4.90,58238,56563,139,0,1553,22,1010139.3,12497.0,0.001,0.350,0.570,0.079,462,7.04,2.80,0.02,0.53,0.09,1.34,0.01,0.24,6.92,2.00,0.00,0.00,0.005,0.058,57,0.709,0.218,0.775,0.000,0.008,11070,11018,1,1.000,0.000,0.001,30925,0.280,0.081,0.000,100.17,11617,0,568.044,0.000,0.000,1460286,1.00,16.28,0.001,0.000,0.000,6,7,7,64,14623,0.056,0.00,0.0070,0.047,691,0.193,0.000,0.131,0.001,3.22,1.88,7.95,0.00,0.001,1.00,1.01,1.00,0.193,0.00201,60.72,1.4253,20.21,135963.8,140233.2,2.953,0.1755,100.000,51.658,0.877,0.397,99.4,100.000
