step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,2276,1.292,0.042,8.00,42593,39816,1627,0,1146,0,1080552.1,10110.7,0.001,0.324,0.435,0.240,448,7.05,1.43,0.10,1.23,0.00,0.00,0.00,0.06,6.95,0.79,0.00,0.00,0.000,0.000,52,0.797,0.237,0.759,0.000,0.004,5252,3170,1,1.000,0.000,0.000,18682,0.164,0.060,0.000,109.74,13210,0,10110.655,0.000,0.001,111538,1.03,18.02,0.000,0.000,0.000,6,7,7,34,16047,0.061,0.00,0.0068,0.056,753,0.015,0.000,0.038,0.000,2.45,2.10,4.89,0.00,0.000,1.03,1.03,1.04,0.015,0.00224,53.99,1.1528,15.17,136206.2,140215.4,0.109,0.1415,109.599,504.816,0.997,0.429,54.9,54.800
370000,2234,1.274,0.042,8.00,42124,39428,1645,0,1093,0,1080697.2,10087.0,0.001,0.326,0.432,0.241,465,7.11,1.70,0.10,1.28,0.00,0.00,0.01,0.30,7.00,0.93,0.00,0.00,0.000,0.000,48,0.833,0.221,0.776,0.000,0.003,5225,3187,1,1.000,0.000,0.001,19238,0.166,0.058,0.000,109.73,13223,0,10086.984,0.000,0.000,111658,1.03,17.93,0.000,0.000,0.000,7,7,7,43,15873,0.061,0.00,0.0069,0.062,739,0.015,0.000,0.038,0.000,2.46,2.09,4.94,0.00,0.000,1.02,1.03,1.04,0.015,0.00230,54.00,1.1481,15.36,136313.9,140215.2,0.111,0.1393,109.604,504.981,0.997,0.429,54.1,54.802
380000,2291,1.274,0.041,8.00,42384,39608,1619,0,1100,1,1080660.0,10099.9,0.001,0.325,0.436,0.239,475,7.04,1.46,0.07,0.95,0.00,0.04,0.00,0.12,6.96,0.95,0.00,0.00,0.000,0.004,46,0.817,0.225,0.772,0.000,0.003,5227,3020,1,1.000,0.000,0.001,21844,0.159,0.059,0.000,109.72,13338,0,10099.940,0.000,0.000,109964,1.02,18.02,0.000,0.000,0.000,6,7,7,32,16120,0.061,0.00,0.0068,0.061,769,0.015,0.000,0.038,0.000,2.46,2.08,4.91,0.00,0.000,1.01,1.02,1.02,0.015,0.00224,54.01,1.1494,11.55,136247.5,140215.0,0.109,0.1396,109.573,504.838,0.996,0.429,55.3,54.787
390000,2258,1.277,0.044,8.00,42181,39433,1657,0,1124,2,1080960.2,10114.7,0.001,0.324,0.437,0.238,471,7.05,1.45,0.06,0.89,0.00,0.06,0.02,0.66,6.97,0.87,0.00,0.00,0.000,0.006,45,0.817,0.225,0.772,0.000,0.003,5212,2846,1,1.000,0.000,0.002,24758,0.156,0.066,0.000,109.72,13249,0,5057.333,0.000,0.000,112842,1.02,18.01,0.000,0.000,0.000,6,7,7,36,15912,0.061,0.00,0.0069,0.066,763,0.015,0.000,0.038,0.000,2.45,2.09,4.91,0.00,0.000,1.02,1.02,1.02,0.015,0.00227,54.01,1.1529,19.78,136245.2,140214.9,0.112,0.1405,109.582,505.037,0.997,0.428,54.7,54.791
400000,2275,1.305,0.041,8.00,42475,39697,1646,0,1115,0,1081198.6,10198.3,0.001,0.326,0.435,0.238,467,7.05,1.48,0.07,0.93,0.00,0.00,0.01,0.63,6.96,0.84,0.00,0.00,0.000,0.000,44,0.811,0.226,0.770,0.000,0.004,5298,2800,1,1.000,0.000,0.001,23601,0.158,0.061,0.000,109.75,13573,0,10198.337,0.000,0.000,113825,1.02,18.01,0.000,0.000,0.000,6,7,7,43,16029,0.061,0.00,0.0068,0.066,748,0.015,0.000,0.038,0.000,2.44,2.09,4.91,0.00,0.000,1.02,1.02,1.03,0.015,0.00226,53.99,1.1612,15.64,136197.7,140214.8,0.109,0.1417,109.599,504.993,0.997,0.428,54.7,54.800
410000,2249,1.299,0.042,7.99,41946,39230,1642,0,1100,0,1080969.1,10084.0,0.001,0.326,0.434,0.239,481,7.00,1.01,0.06,0.77,0.00,0.00,0.00,0.06,6.94,0.80,0.00,0.00,0.000,0.000,48,0.817,0.225,0.772,0.000,0.003,5093,2588,1,1.000,0.000,0.000,23115,0.163,0.061,0.000,109.74,13064,0,10083.965,0.000,0.000,114870,1.02,18.04,0.000,0.000,0.000,6,7,7,24,15743,0.060,0.00,0.0069,0.068,752,0.016,0.000,0.038,0.000,2.45,2.07,4.91,0.00,0.000,1.02,1.02,1.03,0.016,0.00229,53.99,1.1484,11.48,136231.1,140214.6,0.111,0.1403,109.607,504.883,0.996,0.428,54.3,54.803
420000,2289,1.245,0.041,8.00,42228,39509,1627,0,1052,0,1081040.6,10004.4,0.001,0.325,0.435,0.239,466,7.04,1.29,0.07,0.96,0.00,0.00,0.00,0.00,6.97,0.86,0.00,0.00,0.000,0.000,49,0.829,0.243,0.755,0.000,0.002,5194,2758,1,1.000,0.000,0.000,22336,0.161,0.060,0.000,109.75,13120,0,10004.449,0.000,0.000,114167,1.02,18.00,0.000,0.000,0.000,6,7,7,31,16123,0.062,0.00,0.0068,0.069,760,0.015,0.000,0.038,0.000,2.46,2.07,4.93,0.00,0.000,1.02,1.03,1.03,0.015,0.00224,53.98,1.1385,12.62,136308.9,140214.4,0.110,0.1379,109.624,504.929,0.997,0.429,55.3,54.812
430000,2281,1.261,0.041,8.00,42297,39590,1625,0,1090,0,1080920.8,10065.4,0.001,0.327,0.434,0.238,472,7.06,1.61,0.10,1.34,0.00,0.00,0.00,0.04,6.95,0.79,0.00,0.00,0.000,0.000,48,0.785,0.236,0.762,0.000,0.003,5382,2796,1,1.000,0.000,0.000,24864,0.151,0.059,0.000,109.76,13297,0,10065.362,0.000,0.000,110599,1.03,18.00,0.000,0.000,0.000,6,7,7,43,16095,0.061,0.00,0.0068,0.073,767,0.015,0.000,0.038,0.000,2.43,2.11,4.89,0.00,0.000,1.03,1.03,1.04,0.015,0.00226,53.97,1.1462,10.36,136282.2,140214.3,0.104,0.1397,109.619,504.826,0.996,0.428,55.1,54.810
440000,2268,1.303,0.042,7.99,42293,39525,1656,0,1125,1,1080356.5,10112.0,0.001,0.326,0.436,0.237,481,7.04,1.35,0.07,0.91,0.00,0.00,0.00,0.11,6.96,0.86,0.00,0.00,0.000,0.000,54,0.806,0.236,0.760,0.000,0.004,5125,2699,1,1.000,0.000,0.002,27870,0.155,0.061,0.000,109.73,13197,0,10111.952,0.000,0.000,113307,1.02,18.00,0.000,0.000,0.000,6,7,7,46,15959,0.061,0.00,0.0068,0.065,748,0.015,0.000,0.038,0.000,2.44,2.08,4.92,0.00,0.000,1.02,1.02,1.03,0.015,0.00226,54.00,1.1539,19.57,136199.0,140214.1,0.110,0.1416,109.576,504.643,0.996,0.428,54.7,54.788
450000,2276,1.288,0.042,8.00,42228,39476,1627,0,1117,0,1080244.5,10028.3,0.001,0.325,0.436,0.239,456,7.04,1.57,0.09,1.18,0.00,0.00,0.00,0.15,6.95,1.00,0.00,0.00,0.000,0.000,54,0.764,0.234,0.761,0.000,0.005,5215,2574,1,1.000,0.000,0.001,33222,0.142,0.068,0.000,109.74,13007,0,10028.344,0.000,0.000,113127,1.03,18.04,0.000,0.000,0.000,6,7,7,38,16028,0.061,0.00,0.0068,0.063,754,0.015,0.000,0.038,0.000,2.46,2.11,4.88,0.00,0.000,1.03,1.03,1.04,0.015,0.00225,53.99,1.1430,16.68,136213.5,140213.9,0.110,0.1403,109.603,505.157,0.995,0.429,54.7,54.802
460000,2265,1.275,0.042,8.00,42301,39562,1678,0,1072,0,1080561.8,10095.3,0.001,0.325,0.435,0.239,479,7.05,1.51,0.09,1.08,0.00,0.02,0.02,0.39,6.95,0.80,0.00,0.00,0.000,0.002,57,0.775,0.230,0.766,0.000,0.004,5290,2690,1,1.000,0.000,0.002,30687,0.148,0.059,0.000,109.71,13256,0,10095.314,0.000,0.000,111102,1.03,18.01,0.000,0.000,0.000,6,7,7,40,15970,0.061,0.00,0.0069,0.060,754,0.015,0.000,0.038,0.000,2.45,2.09,4.91,0.00,0.000,1.02,1.03,1.03,0.015,0.00226,54.02,1.1487,13.52,136263.7,140213.8,0.107,0.1394,109.579,504.657,0.998,0.429,54.9,54.790
470000,2277,1.304,0.042,8.00,42367,39608,1607,0,1140,0,1080974.4,10066.2,0.001,0.325,0.435,0.239,477,7.08,1.82,0.09,1.29,0.00,0.00,0.01,0.29,6.98,1.06,0.00,0.00,0.000,0.000,48,0.816,0.227,0.773,0.000,0.001,5192,2633,1,1.000,0.000,0.001,33908,0.139,0.063,0.000,109.74,13453,0,10066.163,0.000,0.000,115181,1.03,17.98,0.000,0.000,0.000,6,7,7,44,16130,0.062,0.00,0.0068,0.064,767,0.016,0.000,0.038,0.000,2.50,2.09,4.93,0.00,0.000,1.02,1.03,1.03,0.016,0.00225,53.99,1.1484,14.40,136180.2,140213.6,0.112,0.1415,109.593,504.542,0.997,0.428,55.0,54.797
480000,2275,1.297,0.041,8.01,42114,39407,1654,0,1055,0,1081728.8,10012.3,0.001,0.326,0.434,0.239,475,7.11,1.79,0.05,0.67,0.00,0.00,0.03,1.00,7.03,1.12,0.00,0.00,0.000,0.000,44,0.855,0.236,0.762,0.000,0.002,5202,2759,1,1.000,0.000,0.002,29531,0.159,0.061,0.000,109.72,13307,0,10012.265,0.000,0.000,114760,1.01,17.90,0.000,0.000,0.000,7,7,7,53,16179,0.062,0.00,0.0068,0.071,748,0.016,0.000,0.038,0.000,2.46,2.08,4.97,0.00,0.000,1.01,1.01,1.02,0.016,0.00226,54.01,1.1396,13.50,136207.6,140213.4,0.108,0.1384,109.586,504.773,0.995,0.428,55.1,54.793
490000,2268,1.252,0.042,7.99,42077,39331,1644,0,1109,0,1081502.5,10053.5,0.001,0.328,0.433,0.239,472,7.11,1.79,0.07,1.51,0.00,0.00,0.02,0.39,7.02,0.95,0.00,0.00,0.000,0.000,49,0.845,0.236,0.761,0.000,0.003,5208,2890,1,1.000,0.000,0.003,36614,0.133,0.060,0.000,109.73,13215,0,10053.521,0.000,0.000,117068,1.02,17.90,0.000,0.000,0.000,7,7,7,64,16127,0.062,0.00,0.0068,0.071,753,0.016,0.000,0.038,0.000,2.45,2.08,4.98,0.00,0.000,1.02,1.02,1.03,0.016,0.00228,54.00,1.1458,14.13,136306.9,140213.3,0.110,0.1403,109.599,504.548,0.997,0.428,55.0,54.799
500000,2281,1.271,0.041,8.00,42059,39335,1617,0,1094,0,1081185.2,9977.1,0.001,0.327,0.435,0.237,441,7.06,1.39,0.06,0.84,0.00,0.04,0.00,0.07,7.00,1.03,0.00,0.00,0.000,0.005,51,0.832,0.246,0.751,0.000,0.003,5196,2685,1,1.000,0.000,0.001,33560,0.144,0.058,0.000,109.70,13206,0,9977.119,0.000,0.000,117463,1.02,17.94,0.000,0.000,0.000,7,7,7,46,16109,0.061,0.00,0.0068,0.065,769,0.016,0.000,0.039,0.000,2.45,2.07,4.97,0.00,0.000,1.02,1.02,1.03,0.016,0.00227,54.03,1.1357,12.18,136270.3,140213.1,0.108,0.1381,109.562,504.694,0.997,0.429,55.0,54.781
510000,2272,1.298,0.042,8.00,42271,39528,1623,0,1129,0,1081318.6,10022.5,0.001,0.327,0.436,0.237,449,7.09,1.75,0.10,1.44,0.00,0.02,0.01,0.29,6.98,0.85,0.00,0.00,0.000,0.021,54,0.849,0.221,0.776,0.000,0.003,5277,2713,1,1.000,0.000,0.002,31380,0.148,0.074,0.000,109.72,13197,0,10022.456,0.000,0.000,117026,1.03,17.95,0.000,0.000,0.000,7,7,7,52,16112,0.061,0.00,0.0068,0.065,768,0.016,0.000,0.039,0.000,2.44,2.07,4.96,0.00,0.000,1.02,1.03,1.04,0.016,0.00227,54.00,1.1411,12.57,136191.9,140212.9,0.111,0.1386,109.578,504.744,0.996,0.429,54.9,54.789
520000,2261,1.268,0.042,8.00,42127,39336,1668,0,1134,0,1081267.4,10082.1,0.001,0.327,0.435,0.237,455,7.04,1.38,0.05,0.75,0.00,0.00,0.00,0.00,6.98,1.02,0.00,0.00,0.000,0.000,46,0.825,0.223,0.774,0.000,0.002,5221,2605,1,1.000,0.000,0.000,33419,0.143,0.061,0.000,109.73,12939,0,10082.065,0.000,0.000,115329,1.02,17.99,0.000,0.000,0.000,6,7,7,37,15917,0.061,0.00,0.0068,0.065,757,0.016,0.000,0.039,0.000,2.43,2.07,4.93,0.00,0.000,1.01,1.02,1.02,0.016,0.00228,54.00,1.1497,17.46,136277.6,140212.8,0.113,0.1408,109.598,504.698,0.997,0.429,54.8,54.799
530000,2285,1.276,0.041,8.01,42119,39454,1601,0,1040,0,1081249.0,9919.7,0.001,0.327,0.436,0.237,473,7.14,2.05,0.12,1.52,0.00,0.09,0.01,0.31,7.01,1.09,0.00,0.00,0.001,0.021,65,0.841,0.222,0.775,0.000,0.003,5139,2595,1,1.000,0.000,0.002,33310,0.143,0.061,0.000,109.74,12921,0,9919.673,0.000,0.000,116059,1.03,17.90,0.000,0.000,0.000,7,7,7,51,16319,0.062,0.00,0.0067,0.070,760,0.016,0.000,0.038,0.000,2.48,2.10,4.95,0.00,0.000,1.03,1.04,1.04,0.016,0.00226,53.99,1.1275,7.55,136247.2,140212.6,0.107,0.1364,109.600,504.637,0.996,0.428,55.4,54.800
540000,2283,1.308,0.042,8.00,42408,39713,1643,0,1054,0,1081542.2,10087.9,0.001,0.327,0.434,0.238,474,7.07,1.24,0.06,0.68,0.02,0.54,0.01,0.23,6.98,0.90,0.00,0.00,0.001,0.023,54,0.845,0.230,0.767,0.000,0.004,5278,2724,1,1.000,0.000,0.002,32973,0.145,0.065,0.000,109.72,13551,0,10087.904,0.000,0.000,114452,1.02,17.95,0.000,0.000,0.000,7,7,7,31,16131,0.062,0.00,0.0068,0.062,755,0.015,0.000,0.039,0.000,2.45,2.07,4.95,0.01,0.001,1.01,1.02,1.03,0.015,0.00227,54.01,1.1478,10.05,136155.8,140212.4,0.113,0.1387,109.574,505.169,0.995,0.428,55.4,54.787
550000,2246,1.252,0.044,8.00,42379,39711,1619,0,1086,0,1080591.1,10076.0,0.001,0.327,0.434,0.239,440,7.07,1.40,0.09,1.09,0.00,0.09,0.01,0.33,6.96,0.87,0.00,0.00,0.001,0.030,61,0.830,0.228,0.768,0.000,0.004,5147,2541,1,1.000,0.000,0.001,30116,0.146,0.064,0.000,109.72,13639,0,10075.991,0.000,0.000,115164,1.03,17.98,0.000,0.000,0.000,7,7,7,31,15873,0.061,0.00,0.0069,0.062,764,0.016,0.000,0.038,0.000,2.43,2.07,4.94,0.00,0.000,1.03,1.04,1.04,0.016,0.00229,54.00,1.1478,18.59,136308.9,140212.3,0.112,0.1393,109.601,504.900,0.998,0.429,54.6,54.800
560000,2259,1.282,0.043,8.00,42304,39657,1586,0,1048,0,1080857.2,9994.4,0.000,0.327,0.433,0.239,459,7.02,1.17,0.05,0.73,0.00,0.02,0.00,0.13,6.96,0.94,0.00,0.00,0.000,0.021,46,0.817,0.225,0.772,0.000,0.003,5292,2606,1,1.000,0.000,0.001,37174,0.139,0.058,0.000,109.71,13442,0,9994.446,0.000,0.000,114352,1.02,18.02,0.000,0.000,0.000,6,7,7,27,15857,0.060,0.00,0.0069,0.071,759,0.015,0.000,0.038,0.000,2.46,2.08,4.92,0.00,0.000,1.02,1.02,1.02,0.015,0.00228,54.02,1.1364,13.11,136247.1,140212.1,0.115,0.1374,109.565,504.652,0.996,0.429,54.7,54.782
570000,2254,1.276,0.043,7.99,42345,39660,1638,0,1052,0,1080779.0,9983.6,0.001,0.327,0.434,0.239,443,7.01,1.37,0.06,0.88,0.00,0.00,0.01,0.59,6.94,0.76,0.00,0.00,0.000,0.000,49,0.810,0.221,0.776,0.000,0.003,5178,2302,1,1.000,0.000,0.001,30701,0.149,0.064,0.000,109.74,13439,0,9983.575,0.000,0.000,115616,1.02,18.04,0.000,0.000,0.000,6,7,7,38,15795,0.060,0.00,0.0069,0.067,756,0.016,0.000,0.039,0.000,2.44,2.06,4.92,0.00,0.000,1.01,1.02,1.02,0.016,0.00228,53.98,1.1368,17.15,136269.4,140212.0,0.112,0.1379,109.608,504.856,0.997,0.429,54.2,54.804
580000,2261,1.272,0.043,7.99,42049,39253,1701,0,1088,0,1080074.9,9985.5,0.001,0.326,0.433,0.241,460,7.04,1.83,0.08,1.22,0.00,0.00,0.01,0.36,6.95,0.92,0.00,0.00,0.000,0.000,50,0.778,0.223,0.774,0.000,0.003,5097,2505,1,1.000,0.000,0.001,24652,0.169,0.071,0.000,109.70,13223,0,9985.524,0.000,0.000,113218,1.03,18.04,0.000,0.000,0.000,6,7,7,63,15922,0.061,0.00,0.0069,0.057,758,0.015,0.000,0.038,0.000,2.44,2.10,4.88,0.00,0.000,1.02,1.03,1.03,0.015,0.00227,54.03,1.1368,16.12,136249.8,140211.8,0.107,0.1382,109.562,504.806,0.998,0.428,54.6,54.781
590000,2295,1.289,0.041,7.99,42391,39669,1663,0,1025,0,1079418.5,9968.7,0.001,0.326,0.434,0.240,477,6.93,0.99,0.06,0.58,0.00,0.00,0.00,0.08,6.87,0.79,0.00,0.00,0.000,0.000,51,0.737,0.229,0.768,0.000,0.003,5208,2404,1,1.000,0.000,0.000,28484,0.151,0.062,0.000,109.75,13476,0,9968.701,0.000,0.000,114263,1.02,18.16,0.000,0.000,0.000,6,7,7,27,15901,0.061,0.00,0.0068,0.068,768,0.015,0.000,0.038,0.000,2.47,2.09,4.84,0.00,0.000,1.01,1.02,1.03,0.015,0.00222,53.98,1.1337,13.94,136209.6,140211.7,0.109,0.1369,109.613,504.879,0.998,0.428,55.0,54.806
600000,2268,1.288,0.042,8.00,42370,39666,1662,0,1069,0,1080892.9,10084.1,0.001,0.325,0.435,0.239,472,7.01,1.30,0.07,0.89,0.00,0.17,0.00,0.17,6.93,0.78,0.00,0.00,0.000,0.006,42,0.820,0.223,0.776,0.000,0.002,5282,2437,1,1.000,0.000,0.000,29147,0.146,0.059,0.000,109.75,13447,0,10084.084,0.000,0.000,114936,1.02,18.06,0.000,0.000,0.000,6,7,7,43,15891,0.061,0.00,0.0069,0.063,766,0.016,0.000,0.038,0.000,2.45,2.07,4.91,0.00,0.000,1.02,1.02,1.03,0.016,0.00225,53.98,1.1495,12.59,136234.7,140211.5,0.109,0.1411,109.614,504.639,0.997,0.429,54.7,54.807
610000,2275,1.280,0.040,8.00,42616,39916,1613,0,1080,0,1081678.5,10030.9,0.001,0.326,0.436,0.238,448,7.05,1.23,0.07,1.06,0.00,0.00,0.00,0.08,6.97,0.89,0.00,0.00,0.000,0.000,53,0.823,0.229,0.768,0.000,0.003,5149,2453,1,1.000,0.000,0.000,23678,0.161,0.057,0.000,109.74,13630,0,10030.862,0.000,0.000,114556,1.03,17.98,0.000,0.000,0.000,7,7,7,30,16032,0.061,0.00,0.0068,0.061,759,0.015,0.000,0.038,0.000,2.46,2.10,4.92,0.00,0.000,1.02,1.03,1.04,0.015,0.00226,53.98,1.1412,10.11,136261.2,140211.3,0.113,0.1382,109.607,505.027,0.995,0.428,55.1,54.803
620000,2252,1.295,0.043,8.00,42377,39736,1624,0,1040,0,1081109.9,9984.3,0.001,0.325,0.437,0.237,469,7.04,1.38,0.07,0.75,0.00,0.00,0.01,0.61,6.96,0.90,0.00,0.00,0.000,0.000,51,0.852,0.218,0.779,0.000,0.002,5214,2438,1,1.000,0.000,0.000,22780,0.167,0.066,0.000,109.73,13338,0,9984.253,0.000,0.000,110755,1.02,17.99,0.000,0.000,0.000,7,7,7,38,15865,0.061,0.00,0.0069,0.063,747,0.015,0.000,0.038,0.000,2.45,2.06,4.94,0.00,0.000,1.02,1.03,1.03,0.015,0.00228,54.00,1.1371,13.28,136222.5,140211.2,0.111,0.1382,109.585,504.667,0.997,0.429,54.6,54.793
630000,2276,1.264,0.041,8.00,42156,39423,1656,0,1053,2,1081589.5,10070.1,0.001,0.327,0.435,0.238,468,7.01,1.10,0.05,0.82,0.00,0.00,0.00,0.00,6.95,0.91,0.00,0.00,0.000,0.000,43,0.843,0.226,0.771,0.000,0.003,5118,2468,1,1.000,0.000,0.000,25577,0.146,0.057,0.000,109.73,13308,0,5035.050,0.000,0.000,114787,1.02,18.03,0.000,0.000,0.000,7,7,7,28,15949,0.061,0.00,0.0068,0.058,761,0.015,0.000,0.038,0.000,2.46,2.07,4.91,0.00,0.000,1.02,1.02,1.03,0.015,0.00227,54.00,1.1460,7.74,136288.8,140211.0,0.112,0.1394,109.599,504.683,0.998,0.429,54.9,54.800
640000,2287,1.250,0.041,8.00,42335,39581,1683,0,1060,1,1081280.0,9955.5,0.001,0.327,0.434,0.238,475,7.04,1.39,0.10,1.22,0.00,0.00,0.01,0.25,6.94,0.93,0.00,0.00,0.000,0.000,58,0.799,0.228,0.770,0.000,0.001,5218,2495,1,1.000,0.000,0.001,24675,0.160,0.063,0.000,109.76,13335,0,9955.490,0.000,0.000,114227,1.03,18.02,0.000,0.000,0.000,6,7,7,34,16101,0.061,0.00,0.0068,0.078,753,0.015,0.000,0.038,0.000,2.43,2.09,4.91,0.00,0.000,1.02,1.03,1.04,0.015,0.00225,53.96,1.1347,13.27,136294.1,140210.8,0.112,0.1385,109.626,504.890,0.996,0.429,55.4,54.813
650000,2272,1.268,0.042,7.99,42353,39699,1654,0,1015,0,1080452.9,10002.8,0.001,0.327,0.433,0.240,463,7.10,1.67,0.09,1.04,0.00,0.00,0.02,0.63,6.99,0.87,0.00,0.00,0.000,0.000,53,0.816,0.224,0.772,0.000,0.004,5157,2503,1,1.000,0.000,0.002,29396,0.147,0.060,0.000,109.73,13377,0,10002.842,0.000,0.000,111218,1.03,17.94,0.000,0.000,0.000,7,7,7,46,16123,0.062,0.00,0.0068,0.071,749,0.015,0.000,0.038,0.000,2.46,2.09,4.95,0.00,0.000,1.02,1.03,1.04,0.015,0.00227,54.00,1.1376,12.94,136270.7,140210.7,0.112,0.1372,109.586,504.488,0.996,0.428,54.9,54.793
660000,2288,1.290,0.042,8.00,42308,39598,1641,0,1053,0,1081223.2,9976.7,0.001,0.326,0.433,0.241,466,7.06,1.31,0.09,1.10,0.00,0.08,0.00,0.17,6.96,0.88,0.00,0.00,0.000,0.021,61,0.837,0.235,0.762,0.000,0.003,5152,2304,1,1.000,0.000,0.001,30285,0.150,0.062,0.000,109.74,13389,0,9976.723,0.000,0.000,112796,1.03,17.97,0.000,0.000,0.000,7,7,7,33,16151,0.062,0.00,0.0068,0.070,761,0.015,0.000,0.038,0.000,2.45,2.08,4.94,0.00,0.000,1.03,1.03,1.04,0.015,0.00225,53.99,1.1367,15.45,136191.8,140210.5,0.111,0.1386,109.589,504.469,0.996,0.428,55.3,54.794
670000,2242,1.289,0.043,8.00,42279,39682,1645,0,998,0,1081681.8,9960.4,0.001,0.327,0.434,0.239,463,7.05,1.49,0.08,1.33,0.00,0.00,0.02,0.57,6.95,0.71,0.00,0.00,0.000,0.000,49,0.835,0.224,0.773,0.000,0.004,5289,2325,1,1.000,0.000,0.002,29808,0.154,0.062,0.000,109.74,13155,0,9960.446,0.000,0.001,117418,1.03,17.98,0.000,0.000,0.000,7,7,7,47,15803,0.060,0.00,0.0069,0.063,742,0.016,0.000,0.039,0.000,2.46,2.07,4.94,0.00,0.000,1.02,1.02,1.03,0.016,0.00230,53.99,1.1325,18.47,136249.7,140210.3,0.111,0.1360,109.611,504.786,0.996,0.429,54.1,54.806
680000,2291,1.266,0.042,8.00,42448,39690,1696,0,1013,0,1081463.6,10086.1,0.001,0.327,0.435,0.237,417,7.12,1.91,0.11,1.53,0.00,0.06,0.02,0.62,6.99,1.03,0.00,0.00,0.000,0.016,52,0.843,0.241,0.757,0.000,0.002,5262,2191,1,1.000,0.000,0.001,32585,0.161,0.061,0.000,109.74,13229,0,10086.133,0.000,0.000,116010,1.03,17.91,0.000,0.000,0.000,7,7,7,43,16314,0.062,0.00,0.0067,0.054,763,0.016,0.000,0.038,0.000,2.49,2.09,4.95,0.00,0.000,1.03,1.03,1.04,0.016,0.00225,53.99,1.1474,13.15,136244.6,140210.1,0.109,0.1392,109.597,504.630,0.996,0.429,55.7,54.798
690000,2275,1.280,0.041,7.99,42214,39480,1685,0,1065,0,1081106.5,10001.4,0.001,0.327,0.434,0.238,454,7.02,1.26,0.07,0.87,0.00,0.02,0.01,0.42,6.94,0.76,0.00,0.00,0.000,0.021,52,0.829,0.222,0.771,0.000,0.007,5251,2266,1,1.000,0.000,0.001,34838,0.146,0.056,0.000,109.73,13086,0,10001.355,0.000,0.000,117513,1.02,18.00,0.000,0.000,0.000,7,7,7,32,15975,0.061,0.00,0.0068,0.060,757,0.016,0.000,0.038,0.000,2.47,2.06,4.94,0.00,0.000,1.02,1.02,1.03,0.016,0.00226,54.00,1.1383,12.23,136243.0,140210.0,0.107,0.1381,109.593,504.398,0.996,0.429,54.8,54.796
700000,2244,1.299,0.043,8.00,42157,39565,1636,0,987,4,1081763.2,9858.7,0.001,0.327,0.434,0.239,459,7.06,1.39,0.08,1.01,0.00,0.00,0.00,0.00,6.98,0.91,0.00,0.00,0.000,0.000,45,0.863,0.218,0.780,0.000,0.002,5141,2473,1,1.000,0.000,0.000,30822,0.152,0.066,0.000,109.77,12720,0,2464.682,0.000,0.000,119062,1.03,17.97,0.000,0.000,0.000,7,7,7,41,15842,0.060,0.00,0.0069,0.067,745,0.016,0.000,0.038,0.000,2.46,2.06,4.96,0.00,0.000,1.02,1.03,1.03,0.016,0.00230,53.96,1.1211,19.62,136214.7,140209.8,0.108,0.1343,109.634,504.922,0.996,0.429,54.2,54.817
710000,2269,1.285,0.042,8.00,42235,39616,1569,0,1025,0,1081277.0,9904.3,0.001,0.325,0.435,0.239,474,7.05,1.41,0.08,1.15,0.00,0.04,0.02,0.48,6.95,0.64,0.00,0.00,0.000,0.021,48,0.862,0.227,0.769,0.000,0.004,5268,2556,1,1.000,0.000,0.003,29195,0.162,0.059,0.000,109.72,13056,0,9904.320,0.000,0.000,115524,1.03,17.99,0.000,0.000,0.000,7,7,7,42,15989,0.061,0.00,0.0069,0.067,762,0.016,0.000,0.038,0.000,2.44,2.06,4.95,0.00,0.000,1.02,1.02,1.04,0.016,0.00226,54.01,1.1249,13.50,136228.8,140209.6,0.112,0.1349,109.585,504.748,0.997,0.429,54.9,54.792
720000,2261,1.274,0.041,8.00,42466,39829,1601,0,1044,0,1081387.0,9958.6,0.001,0.327,0.434,0.238,483,7.05,1.02,0.04,0.62,0.00,0.11,0.00,0.11,7.00,0.72,0.00,0.00,0.000,0.013,42,0.857,0.226,0.773,0.000,0.001,5258,2458,1,1.000,0.000,0.000,29023,0.159,0.060,0.000,109.74,13144,0,9958.614,0.000,0.000,114734,1.01,17.95,0.000,0.000,0.000,7,7,7,27,15931,0.061,0.00,0.0068,0.061,745,0.015,0.000,0.038,0.000,2.45,2.06,4.96,0.00,0.000,1.01,1.01,1.02,0.015,0.00229,53.99,1.1320,15.58,136275.7,140209.5,0.112,0.1358,109.612,505.019,0.997,0.429,54.7,54.806
