step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,1419,1.399,0.042,8.00,28907,26302,463,0,2142,3,723426.1,7509.4,0.000,0.498,0.501,0.001,514,7.62,2.60,0.00,0.00,0.05,1.06,0.02,0.40,7.55,2.10,0.00,0.00,0.002,0.039,69,0.380,0.244,0.753,0.000,0.004,3594,1970,2,0.536,0.000,0.004,34247,0.113,0.051,0.000,72.60,9034,0,2503.124,0.000,0.001,292356,1.00,15.10,0.000,0.000,0.000,6,7,9,53,10811,0.041,0.01,0.0068,0.120,652,0.041,0.000,0.090,0.000,2.99,1.43,7.82,0.00,0.000,1.00,1.00,1.00,0.041,0.00359,41.18,0.9170,19.28,1939.9,139739.1,50.050,0.1662,72.435,192.070,0.428,0.000,134916.7,72.434
370000,1428,1.383,0.050,7.99,29263,26679,450,0,2125,5,723486.9,7493.7,0.000,0.485,0.513,0.002,518,7.61,2.36,0.00,0.03,0.03,0.47,0.00,0.04,7.58,2.26,0.00,0.00,0.002,0.033,74,0.393,0.253,0.743,0.000,0.004,3449,1826,2,0.508,0.000,0.001,31345,0.114,0.222,0.001,72.60,9285,0,1498.744,0.000,0.000,297368,1.00,15.14,0.000,0.000,0.000,6,7,9,59,10863,0.041,0.03,0.0067,0.121,684,0.043,0.000,0.089,0.000,3.01,1.41,7.84,0.00,0.000,1.00,1.00,1.00,0.043,0.00348,41.43,0.9171,17.12,1920.9,139739.2,49.780,0.1679,72.423,193.329,0.428,0.000,134810.6,72.434
380000,1431,1.413,0.042,8.01,29982,27360,429,0,2190,3,723475.9,7754.1,0.000,0.494,0.502,0.004,514,7.65,1.56,0.00,0.00,0.00,0.05,0.02,0.47,7.62,1.56,0.00,0.00,0.000,0.008,60,0.389,0.232,0.765,0.000,0.003,3725,2117,2,0.551,0.000,0.003,30211,0.125,0.066,0.000,72.60,9340,0,2584.699,0.000,0.000,321385,1.00,14.92,0.000,0.000,0.000,6,7,9,22,10943,0.042,0.08,0.0066,0.116,654,0.045,0.000,0.091,0.000,3.00,1.43,7.83,0.00,0.000,1.00,1.00,1.00,0.045,0.00355,41.28,0.9474,15.62,1942.4,139739.2,49.878,0.1721,72.440,193.431,0.435,0.000,134874.7,72.434
390000,1419,1.391,0.043,8.01,29106,26546,445,0,2127,9,723064.3,7548.0,0.000,0.494,0.505,0.002,506,7.79,2.29,0.01,0.27,0.03,0.61,0.02,0.42,7.74,2.21,0.00,0.00,0.001,0.029,71,0.447,0.232,0.763,0.000,0.006,3493,1989,2,0.590,0.121,0.002,30541,0.117,0.081,0.000,72.60,9288,0,838.669,0.000,0.000,290922,1.00,14.77,0.000,0.001,0.000,6,7,9,52,11053,0.042,0.01,0.0066,0.116,663,0.041,0.000,0.089,0.000,3.02,1.45,7.86,0.00,0.000,1.00,1.00,1.01,0.041,0.00357,41.30,0.9207,13.03,1963.1,139739.2,49.928,0.1662,72.435,193.922,0.436,0.000,134882.4,72.434
400000,1440,1.376,0.045,8.00,29215,26628,425,0,2141,1,721923.8,7546.6,0.000,0.498,0.499,0.002,511,7.70,2.23,0.00,0.00,0.00,0.03,0.01,0.33,7.69,2.16,0.00,0.00,0.000,0.003,67,0.476,0.272,0.724,0.000,0.004,3603,2087,2,0.608,0.000,0.001,35917,0.102,0.155,0.000,72.61,9331,0,7546.601,0.000,0.000,295643,1.00,14.97,0.000,0.000,0.000,6,7,9,39,11088,0.042,0.03,0.0065,0.103,690,0.041,0.000,0.089,0.000,3.02,1.38,7.86,0.00,0.000,1.00,1.00,1.00,0.041,0.00356,41.24,0.9223,14.00,1922.4,139739.3,49.971,0.1675,72.433,193.784,0.429,0.000,134870.9,72.434
410000,1423,1.392,0.044,8.01,29255,26681,422,0,2169,2,724092.0,7500.6,0.000,0.491,0.507,0.002,517,7.68,1.93,0.00,0.00,0.01,0.23,0.01,0.24,7.66,1.91,0.00,0.00,0.001,0.018,73,0.351,0.230,0.767,0.000,0.003,3590,1984,2,0.519,0.000,0.001,29606,0.114,0.136,0.000,72.60,9194,0,3750.297,0.000,0.000,295319,1.00,14.91,0.000,0.000,0.000,6,7,9,39,10924,0.042,0.04,0.0066,0.112,648,0.042,0.000,0.090,0.000,3.03,1.47,7.82,0.00,0.000,1.00,1.00,1.00,0.042,0.00354,41.30,0.9168,18.78,1967.5,139739.3,49.904,0.1663,72.431,194.371,0.433,0.000,134843.8,72.434
420000,1394,1.428,0.057,8.04,30295,27791,410,0,2123,2,723868.8,7716.8,0.000,0.487,0.508,0.005,522,7.99,2.21,0.00,0.03,0.02,0.28,0.00,0.00,7.97,2.18,0.00,0.00,0.002,0.030,73,0.320,0.233,0.766,0.000,0.001,3385,2005,2,0.567,0.000,0.000,26907,0.122,0.320,0.002,72.61,9230,0,3858.394,0.000,0.001,294125,1.00,14.35,0.000,0.000,0.000,6,8,9,39,11144,0.043,0.12,0.0065,0.099,642,0.042,0.000,0.091,0.000,3.09,1.60,7.87,0.00,0.000,1.00,1.00,1.00,0.042,0.00363,41.50,0.9452,18.33,1962.5,139739.4,49.612,0.1735,72.413,196.803,0.442,0.000,134635.1,72.434
430000,1421,1.384,0.044,8.00,30552,28072,348,0,2105,0,722795.7,7721.9,0.000,0.491,0.504,0.005,517,7.75,2.14,0.01,0.42,0.04,0.72,0.02,0.64,7.69,1.63,0.00,0.00,0.002,0.027,67,0.441,0.240,0.757,0.000,0.004,3652,2153,2,0.633,0.000,0.001,27312,0.129,0.159,0.000,72.61,9353,0,7721.945,0.000,0.000,311580,1.00,14.77,0.000,0.000,0.000,6,7,9,41,11017,0.042,0.15,0.0066,0.112,668,0.044,0.000,0.093,0.001,3.03,1.49,7.80,0.00,0.000,1.00,1.00,1.00,0.044,0.00358,41.37,0.9451,12.05,1945.7,139739.4,49.704,0.1735,72.459,196.017,0.436,0.000,134882.9,72.434
440000,1418,1.411,0.044,8.01,29148,26655,442,0,2054,3,723546.6,7509.7,0.000,0.490,0.508,0.002,521,7.85,2.28,0.00,0.00,0.03,0.59,0.02,0.59,7.79,2.04,0.00,0.00,0.003,0.045,79,0.337,0.245,0.748,0.000,0.006,3325,1802,2,0.514,0.000,0.002,25640,0.116,0.134,0.000,72.60,9057,0,2503.229,0.000,0.000,269517,1.00,14.65,0.000,0.000,0.000,6,7,9,38,11127,0.042,0.03,0.0066,0.109,665,0.039,0.000,0.089,0.000,3.07,1.55,7.81,0.00,0.000,1.00,1.00,1.00,0.039,0.00359,41.34,0.9172,11.91,1972.5,139739.5,49.866,0.1663,72.427,194.756,0.440,0.000,134815.3,72.434
450000,1402,1.424,0.046,8.00,29361,26953,420,0,2004,3,723938.1,7509.9,0.000,0.483,0.515,0.002,523,7.80,2.29,0.00,0.00,0.03,0.67,0.02,0.61,7.75,1.93,0.00,0.00,0.002,0.034,64,0.335,0.231,0.766,0.000,0.003,3259,1735,2,0.504,0.000,0.001,27035,0.118,0.166,0.000,72.60,8814,0,2503.291,0.000,0.001,261567,1.00,14.68,0.000,0.000,0.000,6,7,9,55,10930,0.042,0.04,0.0067,0.104,656,0.038,0.000,0.089,0.000,3.03,1.53,7.80,0.00,0.000,1.00,1.00,1.00,0.038,0.00360,41.51,0.9185,20.23,1959.0,139739.6,49.690,0.1667,72.433,196.379,0.433,0.000,134807.8,72.434
460000,1427,1.410,0.046,8.03,29388,26822,445,0,2096,1,723689.4,7566.5,0.000,0.489,0.509,0.002,515,7.55,1.77,0.00,0.13,0.01,0.22,0.00,0.11,7.53,1.73,0.00,0.00,0.001,0.012,58,0.414,0.245,0.751,0.000,0.005,3329,1819,2,0.599,0.000,0.001,29660,0.118,0.177,0.001,72.61,9111,0,7566.475,0.000,0.000,288345,1.00,15.10,0.000,0.000,0.000,6,7,9,37,10771,0.041,0.03,0.0067,0.119,657,0.041,0.000,0.090,0.000,3.03,1.39,7.84,0.00,0.000,1.00,1.00,1.00,0.041,0.00354,41.35,0.9274,16.50,1954.0,139739.6,49.848,0.1711,72.434,194.511,0.432,0.000,134806.7,72.434
470000,1442,1.343,0.051,8.01,29890,27213,453,0,2209,0,722382.9,7751.6,0.000,0.504,0.492,0.003,541,7.60,2.04,0.00,0.00,0.01,0.26,0.01,0.24,7.58,1.96,0.00,0.00,0.001,0.012,75,0.429,0.256,0.743,0.000,0.001,3933,2002,2,0.669,0.000,0.001,31842,0.117,0.245,0.001,72.61,9433,0,7751.563,0.000,0.000,333612,1.00,15.09,0.000,0.000,0.000,6,7,9,37,10964,0.042,0.05,0.0066,0.110,689,0.046,0.000,0.090,0.000,3.02,1.43,7.81,0.00,0.000,1.00,1.00,1.00,0.046,0.00355,41.24,0.9476,17.20,1956.8,139739.7,49.937,0.1723,72.432,193.011,0.434,0.000,134785.7,72.434
480000,1421,1.427,0.045,8.12,29430,26754,449,0,2248,0,722205.8,7794.0,0.000,0.489,0.508,0.003,538,7.75,2.26,0.00,0.03,0.03,0.73,0.03,0.98,7.68,1.83,0.00,0.00,0.002,0.029,71,0.354,0.243,0.754,0.000,0.003,3477,1830,2,0.698,0.000,0.002,34426,0.114,0.170,0.000,72.60,9241,0,7793.977,0.000,0.000,294154,1.00,14.80,0.000,0.000,0.000,6,7,9,46,11012,0.042,0.04,0.0066,0.111,658,0.042,0.000,0.088,0.000,3.07,1.53,7.84,0.00,0.000,1.00,1.00,1.00,0.042,0.00354,41.48,0.9523,16.85,1984.4,139739.7,49.708,0.1730,72.432,196.993,0.442,0.000,134762.1,72.434
490000,1435,1.386,0.044,8.28,30164,27520,404,0,2226,1,721912.3,7908.5,0.000,0.473,0.523,0.004,515,7.74,1.59,0.00,0.00,0.00,0.10,0.01,0.15,7.73,1.60,0.00,0.00,0.001,0.029,70,0.247,0.247,0.751,0.000,0.002,3484,2007,2,0.748,0.089,0.003,33042,0.119,0.149,0.000,72.60,9477,0,7908.508,0.000,0.000,277520,1.00,14.81,0.000,0.000,0.000,6,8,9,30,11111,0.042,0.07,0.0065,0.104,679,0.041,0.000,0.085,0.000,3.07,1.58,7.86,0.00,0.000,1.00,1.00,1.00,0.041,0.00343,41.90,0.9654,10.00,2059.8,139739.7,49.274,0.1752,72.433,201.780,0.444,0.000,134749.1,72.434
500000,1464,1.355,0.041,8.63,29553,26745,491,0,2288,0,720688.4,7952.8,0.000,0.437,0.561,0.002,481,7.70,1.89,0.00,0.00,0.02,0.40,0.01,0.18,7.67,1.87,0.00,0.00,0.001,0.031,62,0.552,0.255,0.744,0.000,0.001,3156,2160,3,0.809,0.000,0.003,36233,0.116,0.138,0.000,72.60,9012,0,7952.823,0.000,0.000,221834,1.00,14.90,0.000,0.000,0.000,6,8,9,43,11270,0.043,0.03,0.0064,0.109,677,0.035,0.000,0.074,0.000,3.14,1.73,7.86,0.00,0.000,1.00,1.00,1.00,0.035,0.00312,42.78,0.9712,18.48,2186.7,139739.7,48.435,0.1751,72.426,211.648,0.451,0.000,134666.0,72.434
510000,1418,1.429,0.050,8.81,29702,26885,554,0,2309,4,719568.9,8294.6,0.000,0.395,0.603,0.002,455,7.80,1.97,0.00,0.00,0.01,0.15,0.02,0.68,7.77,1.80,0.00,0.00,0.000,0.013,59,0.694,0.231,0.767,0.000,0.002,2752,2456,3,0.856,0.000,0.002,37819,0.117,0.208,0.001,72.61,8628,0,2073.654,0.000,0.001,180063,1.00,14.74,0.000,0.000,0.000,6,8,8,44,11057,0.042,0.05,0.0065,0.107,657,0.031,0.000,0.064,0.000,3.19,1.83,7.90,0.00,0.000,1.00,1.00,1.00,0.031,0.00295,43.74,1.0071,17.06,2211.8,139739.7,47.439,0.1778,72.414,220.413,0.456,0.000,134466.8,72.434
520000,1454,1.393,0.042,8.79,29887,27015,557,0,2279,0,719804.1,8230.1,0.000,0.386,0.611,0.003,459,7.67,1.93,0.00,0.00,0.01,0.22,0.02,0.32,7.64,1.86,0.00,0.00,0.000,0.011,74,0.648,0.241,0.754,0.000,0.004,2709,2455,2,0.831,0.000,0.003,37270,0.111,0.119,0.000,72.61,8904,0,8230.061,0.000,0.000,180598,1.00,15.04,0.000,0.000,0.000,6,8,8,44,11145,0.043,0.03,0.0065,0.108,668,0.032,0.000,0.064,0.000,3.15,1.77,7.81,0.00,0.000,1.00,1.00,1.00,0.032,0.00280,43.93,0.9963,19.70,2221.3,139739.7,47.275,0.1730,72.446,221.231,0.456,0.000,134588.7,72.434
530000,1444,1.371,0.048,8.77,29752,26945,511,0,2306,0,719449.2,8228.4,0.000,0.393,0.605,0.002,476,7.68,1.91,0.00,0.00,0.02,0.62,0.04,0.74,7.62,1.53,0.00,0.00,0.001,0.022,61,0.668,0.231,0.766,0.000,0.003,2788,2528,2,0.819,0.000,0.006,41212,0.110,0.207,0.001,72.61,9102,0,8228.397,0.000,0.000,183612,1.00,14.93,0.000,0.000,0.000,6,8,8,37,11097,0.042,0.04,0.0065,0.102,671,0.032,0.000,0.064,0.000,3.16,1.79,7.88,0.00,0.000,1.00,1.00,1.00,0.032,0.00286,43.80,0.9971,20.65,2181.3,139739.7,47.392,0.1741,72.432,220.022,0.455,0.000,134567.9,72.434
540000,1457,1.359,0.044,8.77,30306,27367,521,0,2405,0,719496.6,8361.3,0.000,0.394,0.602,0.004,477,7.69,1.97,0.00,0.00,0.03,1.08,0.01,0.25,7.65,1.60,0.00,0.00,0.001,0.021,54,0.675,0.228,0.767,0.000,0.005,2814,2458,2,0.826,0.000,0.003,40537,0.114,0.164,0.000,72.61,9516,0,8361.274,0.000,0.000,196537,1.00,14.92,0.000,0.000,0.000,6,8,8,51,11204,0.043,0.05,0.0065,0.109,660,0.034,0.000,0.065,0.000,3.15,1.77,7.89,0.00,0.000,1.00,1.00,1.00,0.034,0.00285,43.82,1.0150,16.72,2221.7,139739.7,47.358,0.1792,72.437,220.200,0.458,0.000,134595.4,72.434
550000,1446,1.382,0.045,8.78,30287,27460,500,0,2338,0,719392.8,8324.7,0.000,0.390,0.606,0.003,495,7.65,1.67,0.00,0.00,0.02,0.38,0.02,0.59,7.61,1.62,0.00,0.00,0.002,0.029,64,0.681,0.223,0.774,0.000,0.003,2757,2469,2,0.815,0.000,0.003,38545,0.112,0.180,0.000,72.61,9310,0,8324.673,0.000,0.000,189535,1.00,14.97,0.000,0.000,0.000,6,8,8,40,11066,0.042,0.05,0.0065,0.111,661,0.033,0.000,0.065,0.000,3.17,1.81,7.85,0.00,0.000,1.00,1.00,1.00,0.033,0.00285,43.90,1.0109,22.82,2214.3,139739.7,47.275,0.1778,72.431,221.100,0.460,0.000,134570.2,72.434
560000,1443,1.372,0.045,8.81,30669,27803,505,0,2364,2,718876.1,8417.5,0.000,0.397,0.598,0.005,487,7.88,2.24,0.00,0.00,0.01,0.30,0.03,0.60,7.84,2.13,0.00,0.00,0.001,0.022,66,0.694,0.216,0.778,0.000,0.006,2901,2591,2,0.859,0.000,0.004,44628,0.121,0.177,0.000,72.62,9763,0,4208.753,0.000,0.000,207723,1.00,14.73,0.000,0.000,0.000,6,8,8,45,11369,0.043,0.09,0.0064,0.103,661,0.036,0.000,0.066,0.000,3.19,1.85,7.89,0.00,0.000,1.00,1.00,1.00,0.036,0.00290,43.77,1.0245,15.28,2230.8,139739.7,47.365,0.1834,72.433,220.602,0.462,0.000,134559.8,72.434
570000,1423,1.390,0.053,8.82,30179,27201,514,0,2484,2,719158.1,8453.8,0.000,0.394,0.602,0.003,482,7.69,1.37,0.00,0.00,0.03,0.69,0.00,0.05,7.65,1.10,0.00,0.00,0.001,0.026,51,0.719,0.232,0.767,0.000,0.001,2838,2576,2,0.850,0.000,0.001,42250,0.111,0.270,0.001,72.62,9698,0,4226.921,0.000,0.000,190812,1.00,14.85,0.000,0.000,0.000,6,8,8,34,10938,0.042,0.07,0.0066,0.100,660,0.033,0.000,0.065,0.000,3.18,1.82,7.87,0.00,0.000,1.00,1.00,1.00,0.033,0.00293,43.79,1.0287,20.04,2233.7,139739.7,47.363,0.1828,72.422,220.331,0.461,0.000,134438.4,72.434
580000,1423,1.387,0.047,8.83,30688,27770,537,0,2381,6,719558.3,8469.0,0.000,0.393,0.602,0.004,471,7.73,1.69,0.00,0.03,0.01,0.15,0.01,0.12,7.72,1.67,0.00,0.08,0.001,0.021,56,0.687,0.227,0.771,0.000,0.002,2912,2529,2,0.837,0.000,0.003,40260,0.113,0.183,0.001,72.62,9808,0,1411.507,0.000,0.000,203634,1.00,14.81,0.000,0.000,0.001,6,8,8,43,11006,0.042,0.09,0.0065,0.110,658,0.036,0.000,0.065,0.000,3.16,1.81,7.91,0.00,0.001,1.00,1.00,1.00,0.036,0.00292,43.88,1.0275,16.77,2209.4,139739.7,47.254,0.1809,72.447,220.953,0.456,0.000,134566.1,72.434
590000,1435,1.372,0.043,8.84,30358,27462,501,0,2383,2,719293.1,8428.6,0.000,0.394,0.602,0.004,473,7.77,1.84,0.00,0.00,0.01,0.15,0.03,0.72,7.74,1.70,0.00,0.00,0.001,0.021,56,0.717,0.229,0.771,0.000,0.001,2764,2412,2,0.849,0.000,0.004,39476,0.117,0.161,0.000,72.61,9848,0,4214.281,0.000,0.000,200304,1.00,14.74,0.000,0.000,0.000,6,8,8,47,11156,0.043,0.05,0.0065,0.114,657,0.035,0.000,0.065,0.000,3.19,1.83,7.91,0.00,0.000,1.00,1.00,1.00,0.035,0.00290,43.83,1.0223,21.61,2231.7,139739.8,47.345,0.1789,72.438,220.643,0.458,0.000,134609.2,72.434
600000,1451,1.349,0.051,8.81,30067,27174,555,0,2322,0,719356.4,8299.1,0.000,0.389,0.608,0.003,487,7.73,2.19,0.00,0.03,0.02,0.42,0.02,0.39,7.69,2.12,0.00,0.00,0.002,0.025,68,0.674,0.238,0.759,0.000,0.002,2748,2348,2,0.812,0.000,0.003,37316,0.107,0.255,0.001,72.61,9486,0,8299.120,0.000,0.000,189911,1.00,14.88,0.000,0.000,0.000,6,8,8,53,11222,0.043,0.05,0.0064,0.110,661,0.034,0.000,0.065,0.000,3.18,1.84,7.88,0.00,0.000,1.00,1.00,1.00,0.034,0.00282,43.93,1.0068,17.51,2223.0,139739.8,47.246,0.1772,72.423,221.635,0.464,0.000,134502.3,72.434
610000,1442,1.353,0.044,8.82,30555,27719,466,0,2379,0,719641.7,8338.9,0.000,0.394,0.601,0.004,477,7.71,2.47,0.00,0.18,0.01,0.18,0.05,1.51,7.65,1.97,0.00,0.00,0.001,0.016,71,0.632,0.239,0.758,0.000,0.003,2902,2439,2,0.808,0.000,0.003,39302,0.113,0.169,0.000,72.61,9949,0,8338.931,0.000,0.001,207164,1.00,14.98,0.001,0.000,0.000,6,8,8,64,11115,0.042,0.09,0.0065,0.120,672,0.036,0.000,0.065,0.000,3.15,1.79,7.87,0.00,0.000,1.00,1.00,1.00,0.036,0.00288,43.81,1.0121,18.08,2226.7,139739.8,47.326,0.1781,72.445,220.684,0.455,0.000,134615.2,72.434
620000,1443,1.374,0.042,8.80,29882,27062,560,0,2259,0,719862.3,8226.2,0.000,0.390,0.608,0.002,477,7.75,1.97,0.00,0.00,0.01,0.53,0.02,0.54,7.72,1.78,0.00,0.00,0.001,0.019,58,0.660,0.239,0.757,0.000,0.003,2714,2256,2,0.820,0.000,0.002,33460,0.119,0.108,0.000,72.61,9662,0,8226.158,0.000,0.000,187063,1.00,14.86,0.000,0.000,0.000,6,8,8,43,11185,0.043,0.03,0.0065,0.119,665,0.033,0.000,0.064,0.000,3.18,1.77,7.92,0.00,0.000,1.00,1.00,1.00,0.033,0.00284,43.90,0.9970,15.28,2224.6,139739.8,47.306,0.1746,72.434,221.528,0.459,0.000,134617.9,72.434
630000,1429,1.397,0.047,8.80,30319,27361,544,0,2428,0,719806.2,8442.8,0.000,0.392,0.605,0.003,474,7.61,1.39,0.00,0.00,0.01,0.20,0.01,0.13,7.60,1.35,0.00,0.00,0.001,0.012,54,0.677,0.230,0.768,0.000,0.002,2863,2275,2,0.812,0.000,0.002,37217,0.114,0.198,0.001,72.62,10482,0,8442.768,0.000,0.000,201051,1.00,14.98,0.000,0.000,0.000,6,8,8,27,10878,0.041,0.04,0.0066,0.115,666,0.035,0.000,0.065,0.000,3.16,1.77,7.90,0.00,0.000,1.00,1.00,1.00,0.035,0.00288,43.86,1.0255,20.81,2202.2,139739.8,47.330,0.1806,72.428,220.628,0.457,0.000,134556.2,72.434
640000,1421,1.404,0.042,8.79,29750,26890,513,0,2355,1,719971.0,8227.4,0.000,0.389,0.609,0.002,493,7.64,2.04,0.02,0.66,0.00,0.08,0.04,1.49,7.58,1.52,0.00,0.00,0.000,0.009,63,0.649,0.213,0.782,0.000,0.006,2691,2161,2,0.823,0.000,0.002,38218,0.110,0.080,0.000,72.61,9989,0,8227.384,0.000,0.000,181080,1.01,15.04,0.000,0.000,0.000,6,8,8,57,10861,0.041,0.01,0.0067,0.116,643,0.032,0.000,0.064,0.000,3.14,1.78,7.84,0.00,0.000,1.01,1.01,1.01,0.032,0.00288,43.94,0.9973,17.43,2223.1,139739.8,47.282,0.1748,72.440,221.620,0.459,0.000,134617.0,72.434
650000,1433,1.394,0.043,8.82,29934,27064,553,0,2305,1,718973.6,8331.2,0.000,0.391,0.607,0.002,486,7.81,2.11,0.02,0.77,0.01,0.28,0.02,0.51,7.76,1.93,0.00,0.00,0.000,0.014,62,0.723,0.230,0.768,0.000,0.003,2850,2250,2,0.857,0.000,0.004,32983,0.122,0.159,0.000,72.61,9787,0,8331.207,0.000,0.001,187545,1.01,14.75,0.000,0.000,0.000,6,8,8,43,11190,0.043,0.02,0.0065,0.110,665,0.033,0.000,0.064,0.000,3.18,1.84,7.89,0.00,0.000,1.01,1.01,1.01,0.033,0.00288,43.91,1.0083,21.81,2227.0,139739.9,47.296,0.1747,72.430,221.394,0.462,0.000,134580.9,72.434
660000,1455,1.377,0.045,8.81,30534,27685,510,0,2317,0,719218.8,8319.1,0.000,0.396,0.600,0.004,503,7.83,2.66,0.00,0.00,0.01,0.39,0.04,1.20,7.77,2.43,0.00,0.00,0.001,0.017,58,0.678,0.244,0.754,0.000,0.002,2966,2302,2,0.845,0.000,0.001,32836,0.124,0.189,0.001,72.61,9978,0,8319.123,0.000,0.000,205280,1.00,14.82,0.000,0.000,0.000,6,8,8,55,11388,0.043,0.06,0.0064,0.115,666,0.036,0.000,0.066,0.000,3.17,1.80,7.89,0.00,0.000,1.00,1.00,1.00,0.036,0.00286,43.84,1.0089,17.21,2214.1,139739.9,47.327,0.1774,72.432,221.543,0.458,0.000,134564.9,72.434
670000,1445,1.346,0.047,8.84,30072,27238,558,0,2286,0,719236.6,8360.8,0.000,0.391,0.605,0.003,510,7.66,1.28,0.00,0.00,0.00,0.06,0.01,0.28,7.65,1.28,0.00,0.00,0.001,0.026,54,0.692,0.232,0.765,0.000,0.003,2776,2115,2,0.851,0.000,0.002,34122,0.120,0.196,0.001,72.61,9953,0,8360.849,0.000,0.001,194063,1.00,14.90,0.000,0.000,0.000,6,8,8,27,11075,0.042,0.06,0.0065,0.107,673,0.034,0.000,0.064,0.000,3.13,1.79,7.85,0.00,0.000,1.00,1.00,1.00,0.034,0.00286,43.91,1.0127,20.34,2215.3,139739.9,47.262,0.1763,72.437,221.660,0.459,0.000,134592.5,72.434
680000,1440,1.396,0.048,8.84,30253,27349,559,0,2350,0,719497.4,8399.9,0.000,0.391,0.605,0.003,493,7.70,1.94,0.00,0.00,0.01,0.17,0.00,0.09,7.69,1.93,0.00,0.00,0.000,0.013,66,0.706,0.240,0.759,0.000,0.001,2962,2100,2,0.855,0.000,0.001,36151,0.121,0.200,0.001,72.61,10043,0,8399.921,0.000,0.000,197478,1.00,14.89,0.000,0.000,0.000,6,8,8,49,11088,0.042,0.06,0.0065,0.109,670,0.035,0.000,0.065,0.000,3.17,1.81,7.87,0.00,0.000,1.00,1.00,1.00,0.035,0.00287,43.89,1.0215,21.37,2218.3,139739.9,47.278,0.1813,72.426,220.726,0.461,0.000,134511.1,72.434
690000,1439,1.379,0.042,8.80,29795,26860,544,0,2392,0,719885.1,8377.8,0.000,0.387,0.611,0.002,512,7.79,2.67,0.00,0.00,0.03,0.51,0.04,0.79,7.73,2.43,0.00,0.00,0.001,0.026,62,0.680,0.218,0.781,0.000,0.001,2724,1802,2,0.814,0.000,0.003,37041,0.112,0.135,0.000,72.61,9991,0,8377.804,0.000,0.000,185918,1.00,14.91,0.000,0.000,0.000,6,8,8,63,11214,0.043,0.03,0.0065,0.103,648,0.033,0.000,0.064,0.000,3.19,1.84,7.87,0.00,0.000,1.00,1.00,1.00,0.033,0.00286,43.99,1.0144,11.89,2224.6,139740.0,47.206,0.1775,72.444,221.633,0.457,0.000,134615.3,72.434
700000,1438,1.396,0.049,8.76,30499,27614,505,0,2381,0,719763.1,8339.9,0.000,0.395,0.601,0.004,489,7.62,1.74,0.00,0.00,0.00,0.06,0.01,0.22,7.61,1.76,0.00,0.00,0.000,0.007,62,0.635,0.228,0.768,0.000,0.004,2839,2024,2,0.823,0.000,0.002,36415,0.122,0.227,0.001,72.62,10046,0,8339.922,0.000,0.000,212517,1.00,15.06,0.000,0.000,0.000,6,8,8,37,10952,0.042,0.06,0.0066,0.115,663,0.037,0.000,0.065,0.000,3.15,1.76,7.88,0.00,0.000,1.00,1.00,1.00,0.037,0.00288,43.80,1.0146,13.26,2214.3,139740.0,47.371,0.1804,72.423,220.710,0.460,0.000,134501.3,72.434
710000,1437,1.395,0.042,8.83,29417,26489,574,0,2355,0,720566.3,8232.5,0.000,0.388,0.610,0.001,490,7.71,2.33,0.00,0.00,0.01,0.18,0.00,0.11,7.70,2.30,0.00,0.00,0.001,0.026,56,0.664,0.241,0.756,0.000,0.003,2729,1827,2,0.873,0.000,0.001,32325,0.122,0.091,0.000,72.61,9791,0,8232.461,0.000,0.000,176692,1.00,14.98,0.000,0.000,0.000,6,8,8,51,11082,0.042,0.02,0.0065,0.110,658,0.031,0.000,0.064,0.000,3.16,1.78,7.89,0.00,0.000,1.00,1.00,1.00,0.031,0.00284,43.95,0.9978,22.36,2208.4,139740.0,47.259,0.1736,72.446,220.774,0.453,0.000,134619.8,72.434
720000,1479,1.382,0.042,8.82,29589,26514,594,0,2439,0,720165.7,8439.2,0.000,0.389,0.610,0.001,495,7.75,2.74,0.00,0.18,0.03,0.74,0.07,1.77,7.64,2.05,0.00,0.00,0.001,0.024,65,0.657,0.246,0.750,0.000,0.004,2763,1908,2,0.851,0.000,0.004,34062,0.120,0.119,0.000,72.61,10129,0,8439.209,0.000,0.000,175558,1.00,14.95,0.001,0.000,0.000,6,8,8,64,11465,0.044,0.02,0.0064,0.114,665,0.031,0.000,0.064,0.000,3.16,1.79,7.89,0.00,0.000,1.00,1.00,1.00,0.031,0.00277,43.92,1.0227,27.50,2188.6,139740.0,47.288,0.1782,72.431,220.405,0.457,0.000,134587.7,72.434
