step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,1794,1.423,0.037,9.88,43138,40510,708,0,1889,0,932153.4,11211.7,0.000,0.300,0.637,0.062,513,8.87,1.88,0.06,0.81,0.01,0.16,0.01,0.23,8.79,1.64,0.00,0.00,0.001,0.015,104,0.725,0.225,0.770,0.000,0.005,2767,2045,2,0.936,0.000,0.002,18992,0.126,0.056,0.000,92.72,15680,0,11211.741,0.000,0.000,160829,1.02,12.84,0.000,0.000,0.000,7,9,9,35,15912,0.061,0.00,0.0059,0.057,673,0.030,0.000,0.084,0.000,3.24,1.97,7.82,0.00,0.001,1.00,1.02,1.03,0.030,0.00251,55.20,1.3054,26.36,7308.7,140077.8,15.921,0.1827,92.535,540.219,0.782,0.000,129283.6,92.528
370000,1784,1.413,0.037,9.85,43011,40557,713,0,1751,1,932616.9,11086.8,0.000,0.298,0.640,0.062,505,8.77,1.82,0.05,0.81,0.00,0.05,0.00,0.00,8.72,1.51,0.00,0.00,0.000,0.006,83,0.687,0.203,0.794,0.000,0.003,2714,2004,2,0.922,0.000,0.000,17374,0.152,0.056,0.000,92.69,15610,0,11086.790,0.000,0.001,158142,1.02,12.95,0.000,0.000,0.000,6,9,9,45,15650,0.060,0.00,0.0060,0.059,645,0.030,0.000,0.084,0.000,3.19,1.94,7.84,0.00,0.000,1.00,1.02,1.03,0.030,0.00250,55.22,1.2847,23.63,7406.2,140077.9,15.924,0.1761,92.524,540.795,0.782,0.000,129236.3,92.528
380000,1752,1.462,0.038,9.84,42871,40465,695,0,1743,1,931984.2,11008.9,0.000,0.300,0.637,0.063,485,8.83,2.15,0.08,0.96,0.00,0.07,0.01,0.24,8.74,1.74,0.00,0.00,0.001,0.027,97,0.695,0.194,0.801,0.000,0.005,2756,2006,2,0.922,0.000,0.001,16013,0.140,0.051,0.000,92.73,15493,0,11008.914,0.000,0.001,157911,1.03,12.99,0.000,0.000,0.000,6,9,9,43,15466,0.059,0.00,0.0061,0.046,639,0.030,0.000,0.084,0.000,3.23,1.97,7.81,0.00,0.000,1.01,1.03,1.05,0.030,0.00257,55.22,1.2745,16.70,7121.2,140078.0,15.889,0.1740,92.551,540.473,0.783,0.000,129462.2,92.528
390000,1771,1.449,0.036,9.87,42579,40102,696,0,1762,0,932601.6,10977.4,0.000,0.299,0.638,0.063,475,8.89,1.89,0.06,0.87,0.01,0.31,0.01,0.23,8.82,1.54,0.00,0.00,0.000,0.012,91,0.674,0.204,0.793,0.000,0.002,2802,2021,2,0.925,0.003,0.002,19646,0.123,0.052,0.000,92.68,15561,0,10977.371,0.000,0.000,162837,1.02,12.85,0.000,0.000,0.000,7,9,10,33,15749,0.060,0.00,0.0060,0.056,655,0.031,0.000,0.083,0.000,3.25,1.96,7.85,0.00,0.000,1.01,1.02,1.03,0.031,0.00252,55.29,1.2735,14.73,7346.5,140078.1,15.867,0.1757,92.507,540.348,0.783,0.000,129252.4,92.528
400000,1765,1.451,0.038,9.90,42665,40225,711,0,1735,0,931806.5,11016.1,0.000,0.299,0.637,0.063,487,8.91,2.41,0.06,0.64,0.01,0.25,0.00,0.05,8.84,2.08,0.00,0.00,0.001,0.013,105,0.686,0.215,0.782,0.000,0.003,2822,2016,2,0.946,0.000,0.001,16221,0.145,0.054,0.000,92.71,15686,0,11016.091,0.000,0.000,159207,1.02,12.86,0.000,0.000,0.000,7,9,9,62,15730,0.060,0.00,0.0060,0.063,641,0.030,0.000,0.083,0.000,3.23,1.97,7.82,0.00,0.001,1.00,1.02,1.04,0.030,0.00254,55.25,1.2769,15.55,7274.8,140078.2,15.883,0.1749,92.534,540.355,0.781,0.000,129307.7,92.528
410000,1761,1.454,0.038,9.93,42994,40592,662,0,1744,0,931072.2,11031.2,0.000,0.303,0.634,0.064,501,8.92,2.27,0.08,0.94,0.01,0.37,0.00,0.13,8.82,1.64,0.00,0.00,0.000,0.011,103,0.718,0.198,0.800,0.000,0.003,2783,2013,2,0.957,0.000,0.001,17278,0.137,0.050,0.000,92.73,16120,0,11031.189,0.000,0.001,167355,1.02,12.78,0.000,0.000,0.000,7,9,9,51,15706,0.060,0.00,0.0060,0.050,667,0.031,0.000,0.084,0.000,3.25,1.94,7.84,0.00,0.001,1.00,1.03,1.03,0.031,0.00257,55.02,1.2782,15.66,7051.5,140078.3,16.095,0.1748,92.551,537.159,0.777,0.000,129535.0,92.528
420000,1780,1.419,0.039,9.95,43056,40580,690,0,1767,0,931058.0,11070.2,0.000,0.304,0.633,0.064,500,8.95,1.92,0.10,1.16,0.01,0.17,0.01,0.28,8.83,1.49,0.00,0.00,0.000,0.007,97,0.701,0.202,0.794,0.000,0.004,2835,2128,2,0.968,0.000,0.002,15463,0.135,0.055,0.000,92.68,16016,0,11070.233,0.000,0.000,167873,1.03,12.75,0.000,0.000,0.000,7,9,9,31,15926,0.061,0.00,0.0059,0.053,658,0.031,0.000,0.085,0.000,3.24,1.94,7.83,0.00,0.001,1.01,1.04,1.05,0.031,0.00254,54.99,1.2840,20.24,7283.6,140078.4,16.172,0.1762,92.506,539.912,0.783,0.000,129314.5,92.528
430000,1806,1.443,0.037,9.93,42853,40444,657,0,1726,1,931275.9,10998.0,0.000,0.303,0.634,0.063,504,8.83,1.97,0.06,0.74,0.00,0.15,0.01,0.24,8.76,1.56,0.00,0.00,0.000,0.005,100,0.718,0.231,0.762,0.000,0.006,2840,2243,2,0.931,0.022,0.001,14733,0.156,0.056,0.000,92.71,15764,0,10997.974,0.000,0.000,162435,1.02,12.92,0.000,0.000,0.000,7,9,9,53,15952,0.061,0.00,0.0059,0.061,667,0.030,0.000,0.084,0.000,3.23,1.96,7.75,0.00,0.002,1.00,1.02,1.03,0.030,0.00252,54.97,1.2748,19.94,7196.1,140078.6,16.154,0.1747,92.532,538.242,0.786,0.000,129346.8,92.528
440000,1776,1.429,0.038,9.92,42837,40273,668,0,1926,0,931853.1,11098.5,0.000,0.304,0.633,0.063,504,8.79,2.15,0.08,0.94,0.00,0.00,0.00,0.00,8.71,1.62,0.00,0.00,0.000,0.000,95,0.724,0.210,0.787,0.000,0.003,2875,2155,2,0.956,0.000,0.000,16344,0.141,0.053,0.000,92.71,16105,0,11098.541,0.000,0.000,165509,1.02,12.95,0.000,0.000,0.000,7,9,9,51,15608,0.060,0.00,0.0060,0.065,657,0.031,0.000,0.084,0.000,3.18,1.95,7.76,0.00,0.000,1.00,1.03,1.04,0.031,0.00256,54.92,1.2902,19.58,7218.5,140078.7,16.219,0.1801,92.532,535.987,0.780,0.000,129379.6,92.528
450000,1749,1.469,0.038,9.96,42861,40333,680,0,1875,0,931708.0,11062.1,0.000,0.306,0.631,0.063,502,8.88,1.57,0.04,0.59,0.00,0.07,0.00,0.05,8.83,1.46,0.00,0.00,0.000,0.012,84,0.740,0.204,0.792,0.000,0.005,2774,2031,2,0.977,0.000,0.001,15172,0.141,0.052,0.000,92.70,16093,0,11062.079,0.000,0.000,167268,1.01,12.77,0.000,0.000,0.000,7,9,9,25,15523,0.059,0.00,0.0060,0.061,659,0.031,0.000,0.084,0.000,3.24,1.95,7.84,0.00,0.000,1.00,1.02,1.03,0.031,0.00261,54.94,1.2856,16.05,7263.0,140078.8,16.198,0.1795,92.521,538.477,0.779,0.000,129310.7,92.528
460000,1760,1.410,0.039,9.98,42974,40193,701,0,2069,0,931443.9,11250.1,0.000,0.305,0.632,0.064,497,8.73,1.51,0.03,0.50,0.00,0.02,0.00,0.00,8.70,1.45,0.00,0.00,0.000,0.004,82,0.698,0.193,0.803,0.000,0.005,2784,2115,3,0.974,0.001,0.000,16488,0.146,0.053,0.000,92.73,15785,0,11250.128,0.000,0.000,163071,1.01,13.01,0.000,0.000,0.000,7,9,9,23,15363,0.059,0.00,0.0061,0.060,661,0.030,0.000,0.084,0.000,3.20,1.89,7.75,0.00,0.000,1.00,1.01,1.02,0.030,0.00259,54.90,1.3122,20.63,7100.3,140078.9,16.211,0.1864,92.553,538.521,0.779,0.000,129551.9,92.528
470000,1769,1.456,0.037,9.99,42779,40020,663,0,2087,0,932041.5,11192.8,0.000,0.306,0.631,0.063,513,8.86,1.73,0.05,0.85,0.00,0.12,0.00,0.00,8.80,1.59,0.00,0.00,0.000,0.017,87,0.703,0.215,0.781,0.000,0.005,2750,2136,2,0.997,0.000,0.000,14769,0.152,0.058,0.000,92.70,15923,0,11192.810,0.000,0.000,171352,1.02,12.86,0.000,0.000,0.000,7,9,9,31,15676,0.060,0.00,0.0060,0.056,655,0.032,0.000,0.084,0.000,3.23,1.93,7.81,0.00,0.000,1.01,1.02,1.03,0.032,0.00257,54.73,1.3026,13.85,7220.8,140079.0,16.406,0.1837,92.510,537.027,0.782,0.000,129367.9,92.528
480000,1769,1.447,0.038,9.96,42833,40186,643,0,2004,1,932316.6,11082.7,0.000,0.302,0.634,0.064,502,8.85,1.94,0.03,0.64,0.00,0.07,0.00,0.00,8.81,1.62,0.00,0.00,0.001,0.014,89,0.708,0.196,0.800,0.000,0.005,2769,2192,1,1.000,0.000,0.000,16059,0.152,0.053,0.000,92.70,15429,0,11082.676,0.000,0.000,163047,1.01,12.89,0.000,0.000,0.000,7,9,9,47,15658,0.060,0.00,0.0060,0.061,669,0.030,0.000,0.083,0.000,3.22,1.94,7.80,0.00,0.001,1.00,1.01,1.01,0.030,0.00255,55.00,1.2896,18.69,7275.1,140079.1,16.137,0.1806,92.523,538.868,0.780,0.000,129314.4,92.528
490000,1784,1.438,0.036,9.94,42844,40252,665,0,1912,1,932495.9,11049.4,0.000,0.301,0.635,0.064,500,8.94,2.66,0.09,0.93,0.03,0.91,0.00,0.00,8.82,1.93,0.00,0.00,0.001,0.019,103,0.698,0.211,0.784,0.000,0.005,2757,2231,1,1.000,0.000,0.000,15331,0.150,0.054,0.000,92.72,15416,0,11049.430,0.000,0.000,161596,1.03,12.88,0.000,0.000,0.000,7,9,9,51,15947,0.061,0.00,0.0059,0.056,644,0.030,0.000,0.083,0.000,3.24,2.00,7.78,0.00,0.001,1.01,1.03,1.05,0.030,0.00251,55.18,1.2835,18.80,7150.8,140079.2,15.941,0.1782,92.542,538.961,0.781,0.000,129449.5,92.528
500000,1778,1.433,0.039,9.94,42828,40255,667,0,1912,1,932194.4,11042.7,0.000,0.300,0.636,0.064,506,8.84,1.82,0.06,0.79,0.00,0.00,0.01,0.24,8.78,1.48,0.00,0.00,0.000,0.000,90,0.705,0.226,0.772,0.000,0.002,2778,2186,1,1.000,0.000,0.001,16327,0.132,0.059,0.000,92.70,15556,0,11042.719,0.000,0.000,158813,1.02,12.87,0.000,0.000,0.000,7,9,9,39,15726,0.060,0.00,0.0060,0.051,659,0.030,0.000,0.083,0.000,3.23,1.95,7.83,0.00,0.000,1.00,1.02,1.03,0.030,0.00252,55.18,1.2831,25.98,7203.4,140079.3,15.963,0.1778,92.521,539.641,0.784,0.000,129374.4,92.528
510000,1794,1.463,0.037,9.93,42726,40235,672,0,1803,1,932596.4,10973.8,0.000,0.300,0.636,0.064,498,8.79,1.63,0.05,0.53,0.00,0.05,0.00,0.12,8.74,1.55,0.00,0.00,0.000,0.007,91,0.706,0.219,0.777,0.000,0.004,2818,2276,1,1.000,0.000,0.001,15558,0.138,0.053,0.000,92.69,15616,0,10973.802,0.000,0.000,159324,1.02,12.91,0.000,0.000,0.000,7,9,9,25,15762,0.060,0.00,0.0060,0.054,664,0.030,0.000,0.083,0.000,3.24,1.96,7.82,0.00,0.000,1.00,1.02,1.03,0.030,0.00250,55.23,1.2723,14.48,7322.3,140079.4,15.922,0.1758,92.512,539.501,0.786,0.000,129213.0,92.528
520000,1774,1.433,0.038,9.96,42842,40223,694,0,1945,1,932567.4,11096.6,0.000,0.300,0.636,0.064,501,8.84,2.27,0.04,0.56,0.01,0.31,0.01,0.21,8.79,2.04,0.00,0.00,0.001,0.026,81,0.719,0.213,0.783,0.000,0.004,2772,2217,1,1.000,0.000,0.001,15907,0.157,0.055,0.000,92.71,15449,0,11096.582,0.000,0.000,162021,1.01,12.91,0.000,0.000,0.000,7,9,9,59,15687,0.060,0.00,0.0060,0.068,646,0.030,0.000,0.083,0.000,3.21,1.93,7.81,0.00,0.001,1.00,1.01,1.02,0.030,0.00252,55.22,1.2911,21.66,7300.6,140079.4,15.906,0.1805,92.537,540.253,0.784,0.000,129299.1,92.528
530000,1797,1.446,0.036,9.95,42743,40113,684,0,1923,6,931981.7,11053.6,0.000,0.301,0.634,0.064,496,8.80,2.13,0.05,0.73,0.01,0.35,0.01,0.35,8.72,1.78,0.00,0.00,0.001,0.021,89,0.716,0.200,0.796,0.000,0.004,2759,2287,1,1.000,0.000,0.001,17369,0.134,0.053,0.000,92.70,15311,0,1842.266,0.000,0.000,160837,1.02,12.94,0.000,0.000,0.000,6,9,9,62,15815,0.060,0.00,0.0059,0.056,674,0.030,0.000,0.083,0.000,3.22,1.95,7.81,0.00,0.001,1.00,1.02,1.03,0.030,0.00250,55.24,1.2837,20.92,7359.9,140079.5,15.902,0.1782,92.520,541.117,0.779,0.000,129217.2,92.528
540000,1779,1.454,0.036,9.95,42855,40310,694,0,1869,0,932304.5,10991.6,0.000,0.301,0.634,0.064,476,8.79,1.84,0.03,0.44,0.02,0.64,0.01,0.24,8.74,1.45,0.00,0.00,0.000,0.013,77,0.750,0.212,0.786,0.000,0.002,2738,2227,1,1.000,0.000,0.001,16417,0.151,0.048,0.000,92.71,15530,0,10991.642,0.000,0.001,161190,1.01,12.85,0.000,0.000,0.000,7,9,9,51,15644,0.060,0.00,0.0060,0.053,678,0.030,0.000,0.083,0.000,3.23,1.96,7.83,0.00,0.000,1.01,1.01,1.02,0.030,0.00252,55.16,1.2765,11.08,7325.8,140079.6,15.974,0.1780,92.534,539.962,0.783,0.000,129269.9,92.528
550000,1768,1.447,0.038,9.98,42944,40384,636,0,1935,3,931874.6,11096.7,0.000,0.304,0.632,0.064,472,8.77,1.65,0.03,0.38,0.00,0.05,0.00,0.00,8.74,1.62,0.00,0.00,0.000,0.012,75,0.707,0.200,0.794,0.000,0.006,2775,2250,1,1.000,0.000,0.000,13632,0.152,0.055,0.000,92.71,15809,0,3698.891,0.000,0.000,159396,1.02,12.95,0.000,0.000,0.000,7,9,9,32,15499,0.059,0.00,0.0060,0.054,654,0.030,0.000,0.084,0.000,3.19,1.92,7.79,0.00,0.000,1.01,1.01,1.02,0.030,0.00257,55.12,1.2903,20.12,7278.7,140079.7,16.009,0.1795,92.533,540.785,0.782,0.000,129311.6,92.528
560000,1770,1.442,0.038,9.97,42899,40261,692,0,1944,0,931730.0,11034.6,0.000,0.308,0.629,0.064,490,8.89,2.05,0.06,0.69,0.01,0.32,0.01,0.31,8.81,1.75,0.00,0.00,0.001,0.027,91,0.703,0.206,0.788,0.000,0.006,2833,2177,1,1.000,0.000,0.002,17149,0.142,0.049,0.000,92.74,15944,0,11034.639,0.000,0.000,173036,1.02,12.87,0.000,0.000,0.000,7,9,9,31,15735,0.060,0.00,0.0060,0.051,657,0.032,0.000,0.084,0.000,3.22,1.93,7.81,0.00,0.001,1.00,1.02,1.03,0.032,0.00258,54.82,1.2833,12.44,6955.0,140079.8,16.281,0.1803,92.561,533.899,0.779,0.000,129638.0,92.528
570000,1777,1.449,0.037,9.96,42908,40279,635,0,1987,0,932092.4,11095.7,0.000,0.306,0.630,0.065,503,8.83,1.77,0.05,0.59,0.00,0.07,0.01,0.28,8.77,1.61,0.00,0.00,0.000,0.011,88,0.731,0.225,0.774,0.000,0.002,2820,2114,1,1.000,0.000,0.001,14296,0.154,0.052,0.000,92.69,15680,0,11095.695,0.000,0.000,167027,1.01,12.88,0.000,0.000,0.000,7,9,9,28,15689,0.060,0.00,0.0060,0.057,642,0.031,0.000,0.084,0.000,3.22,1.94,7.82,0.00,0.001,1.00,1.02,1.02,0.031,0.00256,54.88,1.2882,18.24,7159.4,140080.0,16.275,0.1778,92.508,536.391,0.784,0.000,129430.4,92.528
580000,1764,1.473,0.039,9.96,42748,40139,667,0,1955,0,931968.7,10966.2,0.000,0.303,0.633,0.064,507,8.77,1.50,0.03,0.45,0.00,0.07,0.01,0.15,8.73,1.44,0.00,0.00,0.000,0.004,87,0.724,0.211,0.784,0.000,0.005,2849,2107,1,1.000,0.000,0.002,14466,0.150,0.053,0.000,92.71,15594,0,10966.235,0.000,0.000,166782,1.01,12.89,0.000,0.000,0.000,7,9,9,27,15472,0.059,0.00,0.0060,0.061,648,0.031,0.000,0.084,0.000,3.21,1.93,7.80,0.00,0.000,1.01,1.01,1.02,0.031,0.00256,55.03,1.2752,16.75,7169.0,140080.1,16.100,0.1784,92.522,537.758,0.778,0.000,129370.9,92.528
590000,1781,1.465,0.038,9.95,42854,40255,642,0,1940,0,931641.8,10945.9,0.000,0.305,0.631,0.064,479,8.81,1.78,0.04,0.55,0.00,0.06,0.01,0.21,8.77,1.65,0.00,0.00,0.001,0.015,89,0.718,0.213,0.783,0.000,0.003,2915,2107,1,1.000,0.000,0.001,17491,0.131,0.054,0.000,92.71,15714,0,10945.934,0.000,0.000,167243,1.01,12.90,0.000,0.000,0.000,6,9,9,32,15690,0.060,0.00,0.0060,0.061,658,0.031,0.000,0.084,0.000,3.23,1.95,7.82,0.00,0.000,1.00,1.01,1.02,0.031,0.00255,55.03,1.2737,21.78,7091.3,140080.2,16.100,0.1783,92.536,536.330,0.780,0.000,129445.9,92.528
600000,1781,1.460,0.036,9.94,42771,40051,702,0,2018,4,931858.5,11068.8,0.000,0.301,0.635,0.064,479,8.76,2.05,0.04,0.55,0.02,0.78,0.01,0.26,8.69,1.49,0.00,0.00,0.000,0.014,86,0.701,0.196,0.801,0.000,0.003,2814,1980,1,1.000,0.000,0.001,13205,0.137,0.050,0.000,92.72,15816,0,2767.201,0.000,0.001,160114,1.01,13.01,0.000,0.000,0.000,6,9,9,62,15602,0.060,0.00,0.0060,0.051,654,0.030,0.000,0.083,0.000,3.22,1.96,7.74,0.00,0.001,1.00,1.01,1.02,0.030,0.00251,55.01,1.2892,16.46,7039.1,140080.2,16.113,0.1826,92.537,536.647,0.778,0.000,129531.7,92.528
610000,1808,1.424,0.037,9.95,42715,39920,699,0,2069,1,932662.6,11070.1,0.000,0.303,0.633,0.064,465,8.78,1.61,0.01,0.28,0.01,0.34,0.00,0.02,8.76,1.52,0.00,0.00,0.001,0.018,85,0.723,0.221,0.775,0.000,0.004,2876,1955,1,1.000,0.000,0.001,16466,0.126,0.055,0.000,92.71,15741,0,11070.129,0.000,0.000,167590,1.00,12.93,0.000,0.000,0.000,7,9,9,27,15883,0.061,0.00,0.0059,0.059,659,0.031,0.000,0.083,0.000,3.21,1.95,7.79,0.00,0.000,1.00,1.00,1.01,0.031,0.00249,55.01,1.2915,20.49,7093.1,140080.3,16.123,0.1838,92.525,535.443,0.784,0.000,129497.3,92.528
620000,1797,1.424,0.036,9.94,42660,39948,705,0,2018,1,931546.8,10975.7,0.000,0.301,0.635,0.064,489,8.79,2.20,0.05,1.10,0.00,0.00,0.01,0.50,8.73,1.77,0.00,0.00,0.000,0.000,99,0.722,0.203,0.794,0.000,0.003,2797,1892,1,1.000,0.000,0.001,14292,0.142,0.050,0.000,92.71,15686,0,10975.703,0.000,0.000,162697,1.02,12.98,0.000,0.000,0.000,6,9,9,53,15801,0.060,0.00,0.0059,0.053,662,0.030,0.000,0.083,0.000,3.22,1.97,7.76,0.00,0.000,1.01,1.02,1.02,0.030,0.00249,55.02,1.2800,15.38,7071.3,140080.4,16.109,0.1827,92.532,537.235,0.781,0.000,129537.5,92.528
630000,1772,1.430,0.037,9.94,42832,40125,662,0,2070,2,932300.2,11087.2,0.000,0.302,0.634,0.064,501,8.84,1.79,0.04,0.89,0.00,0.07,0.00,0.00,8.80,1.50,0.00,0.00,0.000,0.010,75,0.755,0.212,0.784,0.000,0.003,2780,1941,1,1.000,0.000,0.000,12499,0.150,0.051,0.000,92.70,15555,0,5543.578,0.000,0.000,157602,1.01,12.78,0.000,0.000,0.000,7,9,9,40,15669,0.060,0.00,0.0060,0.055,673,0.029,0.000,0.083,0.000,3.23,1.97,7.83,0.00,0.000,1.00,1.01,1.02,0.029,0.00254,55.04,1.2912,15.68,7176.1,140080.5,16.097,0.1822,92.519,536.858,0.776,0.000,129444.6,92.528
640000,1786,1.458,0.037,9.95,42847,40026,681,0,2126,2,932237.1,11051.4,0.000,0.301,0.634,0.065,509,8.77,1.87,0.05,0.93,0.00,0.07,0.00,0.02,8.72,1.50,0.00,0.00,0.000,0.004,88,0.705,0.219,0.777,0.000,0.004,2920,2010,1,1.000,0.000,0.001,17638,0.134,0.051,0.000,92.72,15639,0,5525.686,0.000,0.001,166717,1.01,13.01,0.000,0.000,0.000,6,9,9,39,15655,0.060,0.00,0.0060,0.056,660,0.031,0.000,0.083,0.000,3.22,1.96,7.76,0.00,0.000,1.01,1.02,1.02,0.031,0.00250,55.04,1.2905,13.03,7110.3,140080.6,16.081,0.1854,92.528,536.216,0.776,0.000,129443.4,92.528
650000,1759,1.451,0.039,9.94,42694,39947,693,0,2081,0,931434.6,10974.5,0.000,0.301,0.634,0.064,485,8.77,1.73,0.05,0.95,0.00,0.05,0.00,0.00,8.71,1.43,0.00,0.00,0.001,0.024,67,0.682,0.203,0.794,0.000,0.003,2793,1767,1,1.000,0.000,0.000,13758,0.148,0.054,0.000,92.73,16038,0,10974.537,0.000,0.001,165615,1.02,13.01,0.000,0.000,0.000,6,9,9,40,15424,0.059,0.00,0.0061,0.052,649,0.031,0.000,0.083,0.000,3.19,1.93,7.76,0.00,0.000,1.01,1.02,1.03,0.031,0.00254,54.92,1.2807,20.51,6938.0,140080.7,16.195,0.1822,92.549,533.532,0.779,0.000,129648.5,92.528
660000,1778,1.437,0.037,9.95,42860,40102,665,0,2074,0,931806.9,10998.7,0.000,0.301,0.635,0.064,502,8.77,2.08,0.05,0.95,0.01,0.36,0.00,0.10,8.71,1.60,0.00,0.00,0.000,0.020,76,0.716,0.210,0.788,0.000,0.002,2916,1787,1,1.000,0.000,0.001,17910,0.128,0.049,0.000,92.71,16098,0,10998.716,0.000,0.001,164928,1.01,12.93,0.000,0.000,0.000,7,9,9,50,15601,0.060,0.00,0.0060,0.065,653,0.031,0.000,0.084,0.000,3.19,1.94,7.77,0.00,0.000,1.00,1.02,1.02,0.031,0.00251,54.90,1.2833,15.12,6937.1,140080.8,16.223,0.1837,92.530,532.953,0.777,0.000,129667.9,92.528
670000,1775,1.432,0.038,9.97,42791,40051,673,0,2070,1,931344.7,10954.2,0.000,0.301,0.635,0.064,501,8.86,2.12,0.04,0.68,0.00,0.00,0.00,0.02,8.82,1.96,0.00,0.00,0.000,0.000,84,0.728,0.229,0.770,0.000,0.001,2851,1716,1,0.965,0.035,0.001,13601,0.147,0.053,0.000,92.70,15951,0,10954.248,0.000,0.001,164542,1.01,12.82,0.000,0.000,0.000,7,9,9,60,15728,0.060,0.00,0.0059,0.065,667,0.031,0.000,0.085,0.000,3.22,1.93,7.80,0.00,0.000,1.00,1.02,1.01,0.031,0.00253,54.76,1.2784,21.27,7049.9,140080.9,16.377,0.1821,92.517,533.591,0.782,0.000,129555.1,92.528
680000,1756,1.474,0.039,9.95,42781,40073,695,0,2032,0,932241.6,11002.5,0.000,0.299,0.637,0.064,497,8.82,2.01,0.06,1.00,0.00,0.00,0.01,0.29,8.75,1.65,0.00,0.00,0.000,0.000,82,0.722,0.233,0.766,0.000,0.001,2708,1578,1,0.951,0.049,0.001,13121,0.151,0.058,0.000,92.71,16069,0,11002.549,0.000,0.000,159725,1.02,12.88,0.000,0.000,0.000,7,9,9,40,15483,0.059,0.00,0.0061,0.068,645,0.030,0.000,0.083,0.000,3.21,1.94,7.77,0.00,0.000,1.01,1.02,1.03,0.030,0.00254,55.01,1.2821,27.98,7056.5,140081.0,16.117,0.1809,92.521,537.429,0.778,0.000,129481.2,92.528
690000,1807,1.412,0.037,9.94,42962,40236,657,0,2018,0,932342.5,10990.9,0.000,0.299,0.637,0.064,500,8.69,1.74,0.04,0.72,0.01,0.42,0.01,0.28,8.64,1.57,0.00,0.00,0.000,0.019,77,0.691,0.213,0.784,0.000,0.003,2888,1647,1,1.000,0.000,0.001,15039,0.137,0.051,0.000,92.70,16433,0,10990.909,0.000,0.000,161561,1.01,13.05,0.000,0.000,0.000,6,9,9,31,15708,0.060,0.00,0.0060,0.044,679,0.030,0.000,0.083,0.000,3.20,1.92,7.75,0.00,0.001,1.01,1.02,1.02,0.030,0.00246,54.97,1.2780,15.38,7096.1,140081.1,16.166,0.1799,92.532,536.489,0.781,0.000,129512.5,92.528
700000,1772,1.431,0.037,9.96,42760,40134,707,0,1954,5,932408.7,10975.3,0.000,0.299,0.637,0.064,500,8.80,1.81,0.03,0.81,0.00,0.00,0.01,0.30,8.76,1.59,0.00,0.00,0.000,0.000,74,0.717,0.203,0.795,0.000,0.002,2860,1749,1,0.941,0.059,0.001,15723,0.140,0.050,0.000,92.71,16194,0,2195.051,0.000,0.000,159424,1.01,12.92,0.000,0.000,0.000,7,9,9,40,15595,0.059,0.00,0.0060,0.055,644,0.030,0.000,0.084,0.000,3.20,1.94,7.79,0.00,0.000,1.00,1.01,1.01,0.030,0.00251,54.96,1.2775,14.77,7072.7,140081.2,16.170,0.1798,92.533,534.722,0.781,0.000,129556.0,92.528
710000,1746,1.451,0.039,9.93,42916,40268,674,0,2000,1,932226.1,10962.1,0.000,0.299,0.636,0.064,496,8.77,1.93,0.04,0.81,0.01,0.33,0.01,0.55,8.72,1.48,0.00,0.00,0.000,0.009,75,0.743,0.196,0.801,0.000,0.003,2778,1704,1,1.000,0.000,0.001,13734,0.120,0.053,0.000,92.70,16175,0,10962.147,0.000,0.000,156114,1.01,12.90,0.000,0.000,0.000,7,9,9,49,15320,0.058,0.00,0.0061,0.055,639,0.029,0.000,0.084,0.000,3.22,1.96,7.79,0.00,0.000,1.01,1.01,1.01,0.029,0.00255,55.08,1.2769,16.48,7148.8,140081.3,16.060,0.1802,92.519,535.590,0.780,0.000,129460.7,92.528
720000,1755,1.458,0.039,9.95,42936,40232,678,0,2017,0,931806.6,10957.8,0.000,0.300,0.636,0.063,478,8.79,1.70,0.03,0.52,0.01,0.37,0.00,0.02,8.75,1.52,0.00,0.00,0.001,0.015,71,0.710,0.197,0.802,0.000,0.001,2796,1663,1,0.997,0.003,0.001,14780,0.127,0.056,0.000,92.73,16383,0,10957.797,0.000,0.000,160616,1.01,12.91,0.000,0.000,0.000,7,9,9,30,15428,0.059,0.00,0.0061,0.055,649,0.030,0.000,0.084,0.000,3.21,1.95,7.77,0.00,0.001,1.00,1.01,1.01,0.030,0.00254,54.88,1.2788,24.93,6999.4,140081.4,16.232,0.1819,92.541,533.838,0.774,0.000,129583.2,92.528
