step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,1603,1.405,0.041,7.85,31596,29994,721,0,865,0,823116.9,7567.2,0.000,0.391,0.000,0.608,425,8.35,2.51,0.00,0.00,0.03,0.63,0.01,0.23,8.31,2.46,0.00,0.00,0.003,0.044,68,0.487,0.225,0.773,0.000,0.002,2626,2236,1,1.000,0.000,0.001,39042,0.109,0.058,0.000,82.48,9386,0,7567.159,0.000,0.000,145529,1.00,15.40,0.000,0.000,0.000,7,8,9,44,13383,0.051,0.00,0.0062,0.073,643,0.023,0.000,0.064,0.000,3.32,2.07,7.94,0.00,0.000,1.00,1.00,1.00,0.023,0.00311,51.67,0.8862,10.37,2667.9,140225.7,29.693,0.1302,82.351,255.343,0.630,0.000,134370.5,82.346
370000,1589,1.430,0.041,7.82,31279,29749,757,0,787,7,822355.6,7505.9,0.000,0.389,0.000,0.611,436,8.38,2.84,0.00,0.10,0.05,1.01,0.02,0.59,8.31,2.66,0.00,0.00,0.002,0.040,68,0.510,0.201,0.795,0.000,0.003,2397,2155,1,1.000,0.000,0.003,37091,0.098,0.065,0.000,82.47,9125,0,1072.267,0.000,0.000,132125,1.00,15.43,0.000,0.001,0.000,7,8,9,45,13322,0.051,0.00,0.0062,0.076,642,0.021,0.000,0.061,0.000,3.40,2.07,7.96,0.00,0.000,1.00,1.00,1.00,0.021,0.00313,51.72,0.8809,15.16,2688.1,140225.8,29.644,0.1298,82.341,255.548,0.632,0.000,134320.7,82.346
380000,1621,1.388,0.041,7.89,31488,29891,735,0,830,1,822805.8,7627.4,0.000,0.390,0.000,0.610,417,8.27,2.15,0.00,0.07,0.00,0.07,0.01,0.21,8.25,2.14,0.00,0.00,0.000,0.011,56,0.540,0.245,0.751,0.000,0.004,2487,2237,1,1.000,0.000,0.003,41085,0.103,0.057,0.000,82.48,9484,0,7627.366,0.000,0.000,136849,1.00,15.52,0.000,0.000,0.000,7,8,9,39,13398,0.051,0.00,0.0062,0.087,658,0.022,0.000,0.062,0.000,3.32,2.06,7.94,0.00,0.000,1.00,1.00,1.00,0.022,0.00308,51.70,0.8938,13.62,2682.5,140225.9,29.665,0.1312,82.349,255.081,0.628,0.000,134352.3,82.346
390000,1606,1.443,0.041,7.84,31366,29802,740,0,839,0,822465.0,7481.9,0.000,0.390,0.000,0.610,449,8.16,2.18,0.00,0.08,0.02,0.65,0.01,0.13,8.13,2.14,0.00,0.00,0.001,0.036,48,0.504,0.225,0.770,0.000,0.005,2472,2214,1,1.000,0.000,0.003,37792,0.104,0.076,0.000,82.47,9344,0,7481.920,0.000,0.000,134897,1.00,15.66,0.000,0.000,0.000,6,8,9,57,13102,0.050,0.00,0.0063,0.103,629,0.022,0.000,0.061,0.000,3.33,2.03,7.95,0.00,0.000,1.00,1.00,1.00,0.022,0.00309,51.80,0.8773,11.00,2696.0,140226.1,29.567,0.1293,82.338,255.164,0.631,0.000,134277.8,82.346
400000,1590,1.435,0.042,7.89,31152,29477,776,0,915,1,822469.5,7608.3,0.000,0.390,0.000,0.609,431,8.34,2.08,0.00,0.00,0.01,0.27,0.01,0.36,8.31,2.06,0.00,0.00,0.003,0.050,61,0.466,0.219,0.774,0.000,0.007,2513,2247,1,1.000,0.000,0.001,36121,0.106,0.056,0.000,82.48,9442,0,7608.333,0.000,0.000,133800,1.00,15.34,0.000,0.000,0.000,7,8,9,39,13257,0.051,0.00,0.0062,0.093,642,0.021,0.000,0.062,0.000,3.34,2.06,7.94,0.00,0.000,1.00,1.00,1.00,0.021,0.00314,51.70,0.8947,14.08,2689.3,140226.3,29.655,0.1335,82.348,254.274,0.636,0.000,134301.1,82.346
410000,1592,1.470,0.043,7.82,31434,29815,754,0,863,2,822972.9,7627.3,0.000,0.389,0.000,0.610,417,8.13,2.03,0.00,0.13,0.02,0.60,0.00,0.03,8.10,1.96,0.00,0.00,0.002,0.034,57,0.496,0.213,0.784,0.000,0.003,2481,2258,1,1.000,0.000,0.001,33287,0.107,0.063,0.000,82.48,9511,0,3813.632,0.000,0.001,136668,1.00,15.64,0.000,0.000,0.000,6,8,9,36,12939,0.049,0.00,0.0064,0.087,645,0.022,0.000,0.062,0.000,3.35,2.04,7.96,0.00,0.001,1.00,1.00,1.00,0.022,0.00312,51.71,0.8940,13.67,2674.0,140226.5,29.653,0.1312,82.340,254.640,0.636,0.000,134241.8,82.346
420000,1590,1.406,0.044,7.86,31459,29849,750,0,862,0,823155.6,7541.9,0.000,0.388,0.000,0.611,420,8.23,2.46,0.01,0.45,0.00,0.10,0.01,0.13,8.21,2.40,0.00,0.00,0.000,0.013,57,0.587,0.219,0.778,0.000,0.003,2608,2362,1,1.000,0.000,0.002,34102,0.112,0.060,0.000,82.47,9182,0,7541.854,0.000,0.000,141040,1.00,15.58,0.000,0.000,0.000,7,8,9,54,13084,0.050,0.00,0.0063,0.075,658,0.023,0.000,0.062,0.000,3.38,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.023,0.00309,51.90,0.8843,16.97,2741.3,140226.5,29.475,0.1297,82.349,256.712,0.636,0.000,134269.2,82.346
430000,1621,1.423,0.040,7.84,31542,29924,722,0,865,0,824128.5,7581.0,0.000,0.388,0.000,0.611,384,8.02,1.70,0.00,0.05,0.01,0.12,0.00,0.11,8.00,1.68,0.00,0.00,0.001,0.029,53,0.526,0.217,0.780,0.000,0.002,2604,2334,1,1.000,0.000,0.002,32390,0.117,0.055,0.000,82.48,9308,0,7581.035,0.000,0.000,140015,1.00,15.76,0.000,0.000,0.000,6,8,9,33,12994,0.050,0.00,0.0064,0.089,642,0.022,0.000,0.062,0.000,3.35,2.03,7.92,0.00,0.000,1.00,1.00,1.00,0.022,0.00304,51.94,0.8872,12.67,2683.6,140226.6,29.422,0.1295,82.350,257.135,0.630,0.000,134313.8,82.346
440000,1605,1.438,0.042,7.91,31468,29871,743,0,870,0,823301.1,7542.3,0.000,0.386,0.000,0.614,400,8.10,1.66,0.00,0.00,0.01,0.23,0.01,0.20,8.09,1.68,0.00,0.00,0.001,0.035,54,0.470,0.225,0.770,0.000,0.005,2499,2278,1,1.000,0.000,0.002,34897,0.106,0.061,0.000,82.47,9320,0,7542.328,0.000,0.000,139719,1.00,15.54,0.000,0.000,0.000,7,8,9,38,13008,0.050,0.00,0.0063,0.082,647,0.022,0.000,0.063,0.000,3.34,2.03,7.93,0.00,0.000,1.00,1.00,1.00,0.022,0.00306,51.81,0.8841,14.42,2697.0,140226.8,29.559,0.1296,82.342,255.797,0.624,0.000,134277.0,82.346
450000,1594,1.466,0.042,7.90,31586,29852,736,0,1009,2,823089.6,7700.1,0.000,0.385,0.000,0.614,432,8.31,2.07,0.00,0.08,0.02,0.53,0.01,0.24,8.28,2.05,0.00,0.00,0.002,0.044,56,0.367,0.216,0.780,0.000,0.004,2474,2192,1,1.000,0.000,0.003,37835,0.106,0.057,0.000,82.48,9460,0,3850.037,0.000,0.000,139900,1.00,15.08,0.000,0.000,0.000,7,8,9,50,13245,0.051,0.00,0.0062,0.092,650,0.023,0.000,0.064,0.000,3.35,2.05,7.94,0.00,0.001,1.00,1.00,1.00,0.023,0.00309,51.56,0.9041,12.43,2671.7,140226.9,29.797,0.1342,82.345,255.035,0.622,0.000,134267.2,82.346
460000,1585,1.472,0.043,7.94,31602,29937,678,0,996,0,822302.0,7690.9,0.000,0.389,0.000,0.610,437,8.20,1.76,0.00,0.11,0.00,0.09,0.03,0.79,8.17,1.64,0.00,0.00,0.000,0.005,50,0.420,0.225,0.773,0.000,0.002,2531,2177,1,1.000,0.000,0.001,37203,0.102,0.057,0.000,82.48,9225,0,7690.858,0.000,0.000,142017,1.00,15.31,0.000,0.000,0.000,7,8,9,40,13000,0.050,0.00,0.0064,0.084,641,0.023,0.000,0.064,0.000,3.31,2.04,7.93,0.00,0.000,1.00,1.00,1.00,0.023,0.00316,51.32,0.9025,8.18,2704.6,140227.0,30.041,0.1338,82.341,253.854,0.633,0.000,134223.0,82.346
470000,1569,1.487,0.043,7.89,31872,30174,707,0,1007,0,822928.4,7784.2,0.000,0.391,0.000,0.609,437,8.27,2.23,0.00,0.08,0.02,0.44,0.03,0.66,8.23,2.11,0.00,0.00,0.001,0.028,59,0.417,0.224,0.774,0.000,0.002,2669,2293,1,1.000,0.000,0.003,33292,0.106,0.074,0.000,82.48,9442,0,7784.223,0.000,0.000,143723,1.00,15.17,0.000,0.000,0.000,7,8,9,53,12983,0.050,0.00,0.0064,0.089,632,0.023,0.000,0.065,0.000,3.35,2.05,7.96,0.00,0.000,1.00,1.00,1.00,0.023,0.00319,51.44,0.9138,14.23,2686.5,140227.1,29.915,0.1347,82.348,255.576,0.621,0.000,134243.4,82.346
480000,1607,1.402,0.041,7.93,31808,30106,706,0,958,1,824053.4,7712.5,0.000,0.387,0.000,0.612,407,8.20,2.40,0.00,0.00,0.00,0.04,0.04,1.10,8.16,1.93,0.00,0.00,0.001,0.025,50,0.444,0.214,0.783,0.000,0.002,2612,2093,1,1.000,0.000,0.004,31994,0.108,0.063,0.000,82.47,9243,0,7712.463,0.000,0.001,153696,1.00,15.34,0.001,0.000,0.000,7,8,9,64,13184,0.050,0.00,0.0063,0.095,641,0.025,0.000,0.066,0.000,3.35,2.03,7.95,0.00,0.000,1.00,1.00,1.00,0.025,0.00306,51.58,0.9019,10.93,2706.9,140227.2,29.787,0.1310,82.354,255.238,0.630,0.000,134328.9,82.346
490000,1596,1.429,0.041,7.92,32042,30460,682,0,911,1,824334.8,7634.3,0.000,0.391,0.000,0.608,430,8.15,1.80,0.00,0.00,0.02,0.58,0.03,0.62,8.10,1.68,0.00,0.00,0.001,0.035,58,0.551,0.224,0.771,0.000,0.005,2554,2118,1,1.000,0.000,0.005,35333,0.104,0.060,0.000,82.47,9325,0,7634.264,0.000,0.000,147376,1.00,15.54,0.000,0.000,0.000,7,8,9,36,13010,0.050,0.00,0.0064,0.100,644,0.023,0.000,0.065,0.000,3.37,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.023,0.00312,51.61,0.8941,13.99,2745.6,140227.3,29.763,0.1303,82.339,256.152,0.635,0.000,134260.3,82.346
500000,1619,1.410,0.041,7.94,31884,30188,710,0,963,0,825106.5,7696.4,0.000,0.389,0.000,0.611,444,8.14,1.77,0.00,0.00,0.00,0.08,0.01,0.23,8.13,1.77,0.00,0.00,0.000,0.004,52,0.539,0.224,0.775,0.000,0.001,2610,2245,1,1.000,0.000,0.002,33871,0.108,0.056,0.000,82.48,9204,0,7696.351,0.000,0.001,147622,1.00,15.47,0.000,0.000,0.000,7,8,9,40,13184,0.050,0.00,0.0063,0.093,664,0.024,0.000,0.064,0.000,3.33,2.04,7.93,0.00,0.000,1.00,1.00,1.00,0.024,0.00306,51.69,0.9019,13.12,2744.5,140227.4,29.675,0.1323,82.347,258.416,0.637,0.000,134272.1,82.346
510000,1610,1.449,0.041,7.92,31901,30218,721,0,971,1,825601.6,7735.8,0.000,0.390,0.000,0.609,426,8.23,1.84,0.02,0.39,0.01,0.18,0.01,0.16,8.20,1.77,0.00,0.00,0.001,0.035,48,0.539,0.239,0.756,0.000,0.006,2583,2270,1,1.000,0.000,0.002,37127,0.113,0.060,0.000,82.48,9059,0,7735.776,0.000,0.000,148840,1.01,15.27,0.000,0.000,0.000,8,8,9,41,13244,0.051,0.00,0.0063,0.086,650,0.024,0.000,0.064,0.000,3.37,2.05,7.95,0.00,0.000,1.00,1.01,1.01,0.024,0.00309,51.55,0.9073,15.74,2711.3,140227.5,29.805,0.1334,82.343,257.911,0.632,0.000,134242.3,82.346
520000,1572,1.457,0.041,7.95,31672,29979,724,0,1007,0,824622.2,7686.7,0.000,0.391,0.000,0.608,416,8.21,1.80,0.00,0.13,0.01,0.13,0.01,0.33,8.19,1.82,0.00,0.00,0.001,0.029,53,0.517,0.220,0.777,0.000,0.003,2618,2237,1,1.000,0.000,0.002,33688,0.106,0.059,0.000,82.48,9197,0,7686.743,0.000,0.000,149177,1.00,15.30,0.000,0.000,0.000,7,8,9,59,12910,0.049,0.00,0.0064,0.091,624,0.024,0.000,0.065,0.000,3.35,2.02,7.94,0.00,0.000,1.00,1.00,1.00,0.024,0.00318,51.44,0.9034,15.80,2687.8,140227.6,29.920,0.1347,82.353,255.749,0.622,0.000,134315.3,82.346
530000,1572,1.475,0.042,7.95,31909,30236,687,0,986,2,823772.4,7734.3,0.000,0.394,0.000,0.605,428,8.29,2.08,0.00,0.00,0.02,0.64,0.01,0.31,8.26,2.05,0.00,0.00,0.002,0.043,64,0.457,0.221,0.773,0.000,0.006,2650,2230,1,1.000,0.000,0.003,35850,0.106,0.057,0.000,82.48,9511,0,3867.134,0.000,0.000,147080,1.00,15.21,0.000,0.000,0.000,7,8,9,52,13028,0.050,0.00,0.0063,0.087,637,0.023,0.000,0.065,0.000,3.34,2.04,7.95,0.00,0.000,1.00,1.00,1.00,0.023,0.00321,51.38,0.9068,12.72,2683.4,140227.7,29.978,0.1336,82.342,255.843,0.631,0.000,134282.0,82.346
540000,1588,1.447,0.042,7.93,31946,30298,671,0,961,2,823907.4,7721.4,0.000,0.390,0.000,0.609,443,8.23,2.11,0.00,0.05,0.01,0.16,0.01,0.24,8.21,2.07,0.00,0.00,0.000,0.006,58,0.455,0.220,0.778,0.000,0.003,2616,2221,1,1.000,0.000,0.003,36294,0.109,0.063,0.000,82.48,9568,0,3860.700,0.000,0.000,146610,1.00,15.26,0.000,0.000,0.000,7,8,9,38,13066,0.050,0.00,0.0063,0.088,642,0.023,0.000,0.066,0.000,3.34,2.05,7.94,0.00,0.000,1.00,1.00,1.00,0.023,0.00315,51.38,0.9036,14.73,2659.0,140227.8,29.983,0.1312,82.350,256.629,0.625,0.000,134318.8,82.346
550000,1591,1.424,0.042,7.91,31887,30138,705,0,1041,4,824520.9,7811.6,0.000,0.390,0.000,0.610,449,8.25,1.58,0.00,0.05,0.01,0.44,0.00,0.13,8.23,1.57,0.00,0.00,0.001,0.029,61,0.433,0.231,0.766,0.000,0.004,2734,2300,1,1.000,0.000,0.001,33941,0.107,0.056,0.000,82.48,9528,0,1952.905,0.000,0.001,157091,1.00,15.09,0.000,0.000,0.000,8,8,9,34,13119,0.050,0.00,0.0063,0.088,649,0.025,0.000,0.067,0.000,3.33,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.025,0.00313,51.40,0.9140,12.28,2670.2,140227.9,29.963,0.1331,82.348,256.278,0.623,0.000,134344.0,82.346
560000,1607,1.458,0.042,7.92,31717,29940,745,0,1016,0,823763.1,7867.9,0.000,0.390,0.000,0.610,443,8.32,2.20,0.00,0.00,0.00,0.13,0.02,0.67,8.30,2.04,0.00,0.00,0.001,0.014,70,0.431,0.241,0.756,0.000,0.002,2536,2095,1,1.000,0.000,0.001,32539,0.106,0.059,0.000,82.48,9449,0,7867.946,0.000,0.000,149498,1.00,15.10,0.000,0.000,0.000,7,8,9,41,13378,0.051,0.00,0.0062,0.095,647,0.024,0.000,0.067,0.000,3.30,2.07,7.92,0.00,0.000,1.00,1.00,1.00,0.024,0.00312,51.26,0.9223,11.27,2642.5,140228.0,30.094,0.1355,82.339,255.303,0.622,0.000,134278.9,82.346
570000,1594,1.430,0.043,7.92,31742,30009,733,0,1013,0,824222.1,7766.3,0.000,0.390,0.000,0.609,444,8.08,1.68,0.00,0.08,0.01,0.13,0.02,0.65,8.05,1.59,0.00,0.00,0.001,0.013,57,0.511,0.223,0.774,0.000,0.003,2504,2062,1,1.000,0.000,0.002,33886,0.115,0.077,0.000,82.48,9434,0,7766.259,0.000,0.000,149114,1.00,15.52,0.000,0.000,0.000,7,8,9,31,12878,0.049,0.00,0.0064,0.085,650,0.024,0.000,0.066,0.000,3.32,2.03,7.95,0.00,0.000,1.00,1.00,1.00,0.024,0.00313,51.44,0.9112,14.12,2683.9,140228.1,29.925,0.1342,82.348,256.527,0.630,0.000,134297.1,82.346
580000,1604,1.448,0.043,7.90,32278,30564,681,0,1023,0,824888.4,7870.2,0.000,0.387,0.000,0.612,450,8.18,1.77,0.00,0.07,0.02,0.33,0.02,0.40,8.14,1.79,0.00,0.00,0.002,0.042,64,0.470,0.222,0.776,0.000,0.002,2740,2109,1,1.000,0.000,0.003,34041,0.111,0.064,0.000,82.48,9800,0,7870.154,0.000,0.000,158138,1.00,15.28,0.000,0.000,0.000,7,8,9,37,13118,0.050,0.00,0.0063,0.090,648,0.025,0.000,0.067,0.000,3.34,2.05,7.94,0.00,0.000,1.00,1.00,1.00,0.025,0.00306,51.65,0.9218,12.00,2703.7,140228.2,29.715,0.1349,82.339,257.733,0.636,0.000,134228.3,82.346
590000,1621,1.409,0.040,7.91,32177,30334,753,0,1073,5,825047.8,7923.3,0.000,0.388,0.000,0.612,447,8.06,1.89,0.00,0.00,0.01,0.19,0.03,0.89,8.02,1.52,0.00,0.00,0.001,0.025,58,0.500,0.217,0.781,0.000,0.002,2693,2068,1,1.000,0.000,0.002,30792,0.122,0.063,0.000,82.48,9575,0,1584.652,0.000,0.000,160162,1.00,15.43,0.000,0.000,0.000,7,8,9,54,13062,0.050,0.00,0.0063,0.089,652,0.026,0.000,0.067,0.000,3.32,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.026,0.00303,51.70,0.9298,15.66,2701.0,140228.3,29.660,0.1371,82.355,258.308,0.632,0.000,134319.3,82.346
600000,1630,1.415,0.041,7.89,32250,30381,723,0,1137,0,825503.2,7919.5,0.000,0.388,0.000,0.612,441,8.22,2.23,0.01,0.42,0.01,0.12,0.03,0.78,8.17,1.94,0.00,0.00,0.001,0.030,76,0.459,0.229,0.767,0.000,0.004,2724,2158,1,1.000,0.000,0.005,29585,0.122,0.065,0.000,82.48,9566,0,7919.540,0.000,0.000,162474,1.00,15.20,0.000,0.000,0.000,7,8,9,38,13395,0.051,0.00,0.0062,0.086,666,0.026,0.000,0.068,0.000,3.32,2.07,7.95,0.00,0.000,1.00,1.00,1.00,0.026,0.00302,51.61,0.9275,12.22,2677.5,140228.4,29.742,0.1358,82.344,257.060,0.630,0.000,134301.9,82.346
610000,1621,1.432,0.042,7.90,32206,30449,727,0,1039,0,825064.1,7854.1,0.000,0.391,0.000,0.609,442,8.14,1.61,0.00,0.00,0.02,0.65,0.01,0.18,8.11,1.58,0.00,0.00,0.001,0.035,67,0.407,0.229,0.766,0.000,0.004,2784,2085,1,1.000,0.000,0.003,29597,0.122,0.064,0.000,82.48,9577,0,7854.065,0.000,0.000,170595,1.00,15.14,0.000,0.000,0.000,7,8,9,28,13190,0.050,0.00,0.0063,0.094,641,0.027,0.000,0.069,0.000,3.32,2.06,7.94,0.00,0.000,1.00,1.00,1.00,0.027,0.00306,51.41,0.9195,11.13,2674.4,140228.5,29.954,0.1341,82.343,255.401,0.621,0.000,134278.5,82.346
620000,1601,1.438,0.043,7.91,32450,30649,710,0,1111,0,824846.6,7962.7,0.000,0.401,0.000,0.598,444,8.23,2.36,0.00,0.20,0.01,0.26,0.00,0.06,8.21,2.30,0.00,0.00,0.001,0.025,61,0.415,0.234,0.765,0.000,0.001,2878,2042,1,1.000,0.000,0.001,28856,0.120,0.061,0.000,82.48,9733,0,7962.688,0.000,0.000,180300,1.00,15.04,0.000,0.000,0.000,8,8,9,54,13170,0.050,0.00,0.0063,0.085,647,0.028,0.000,0.069,0.000,3.30,2.06,7.96,0.00,0.000,1.00,1.00,1.00,0.028,0.00318,51.20,0.9331,12.22,2651.6,140228.6,30.153,0.1367,82.349,254.289,0.628,0.000,134312.4,82.346
630000,1608,1.452,0.041,7.94,32727,30799,682,0,1239,2,825185.3,8055.4,0.000,0.408,0.000,0.592,429,8.18,1.90,0.00,0.11,0.02,0.51,0.02,0.52,8.14,1.75,0.00,0.00,0.001,0.020,67,0.398,0.239,0.757,0.000,0.003,3073,2130,1,1.000,0.000,0.002,32267,0.116,0.059,0.000,82.49,9770,0,4027.682,0.000,0.000,209407,1.00,14.82,0.000,0.000,0.000,7,8,9,37,13157,0.050,0.00,0.0063,0.100,666,0.032,0.000,0.073,0.000,3.29,2.06,7.94,0.00,0.000,1.00,1.00,1.00,0.032,0.00319,51.02,0.9429,10.18,2585.6,140228.7,30.327,0.1375,82.351,252.159,0.617,0.000,134367.4,82.346
640000,1594,1.420,0.043,7.91,32786,30811,675,0,1314,0,824856.6,8154.4,0.000,0.412,0.000,0.588,412,8.13,2.19,0.01,0.20,0.04,0.94,0.00,0.03,8.09,2.12,0.00,0.00,0.002,0.038,66,0.442,0.226,0.772,0.000,0.002,3112,2149,1,1.000,0.000,0.001,25378,0.127,0.063,0.000,82.49,9768,0,8154.403,0.000,0.000,216418,1.00,14.90,0.000,0.000,0.000,7,8,9,54,12961,0.049,0.00,0.0064,0.092,657,0.033,0.000,0.073,0.000,3.31,2.06,7.96,0.00,0.001,1.00,1.00,1.00,0.033,0.00324,50.97,0.9567,14.08,2592.2,140228.8,30.381,0.1408,82.351,251.045,0.625,0.000,134414.7,82.346
650000,1623,1.416,0.043,7.96,33205,31137,650,0,1389,0,825162.6,8191.7,0.000,0.423,0.000,0.577,446,8.03,1.73,0.00,0.05,0.01,0.18,0.01,0.26,8.02,1.71,0.00,0.00,0.000,0.014,61,0.490,0.246,0.752,0.000,0.002,3334,2272,1,1.000,0.000,0.002,26470,0.128,0.071,0.000,82.49,9786,0,8191.653,0.000,0.000,241498,1.00,14.82,0.000,0.000,0.000,7,8,9,48,13039,0.050,0.00,0.0063,0.097,672,0.036,0.000,0.075,0.000,3.30,2.06,7.94,0.00,0.000,1.00,1.00,1.00,0.036,0.00325,50.70,0.9605,12.72,2522.7,140228.9,30.649,0.1414,82.349,246.444,0.618,0.000,134450.2,82.346
660000,1619,1.448,0.043,7.93,33474,31488,595,0,1395,2,825260.9,8191.5,0.000,0.430,0.000,0.569,443,8.00,2.02,0.00,0.00,0.03,0.76,0.00,0.04,7.97,1.91,0.00,0.00,0.001,0.033,65,0.540,0.238,0.758,0.000,0.004,3482,2319,1,1.000,0.000,0.001,23738,0.130,0.070,0.000,82.49,9897,0,4095.775,0.000,0.000,259218,1.00,14.81,0.000,0.000,0.000,7,8,8,52,12956,0.049,0.00,0.0064,0.091,671,0.037,0.000,0.077,0.000,3.26,2.05,7.97,0.00,0.000,1.00,1.00,1.00,0.037,0.00330,50.57,0.9612,16.13,2505.7,140229.0,30.783,0.1417,82.342,244.463,0.615,0.000,134416.8,82.346
670000,1606,1.460,0.043,7.92,33368,31374,577,0,1430,0,825401.1,8122.3,0.000,0.438,0.000,0.561,447,8.00,1.61,0.00,0.00,0.00,0.02,0.00,0.02,8.00,1.61,0.00,0.00,0.000,0.002,51,0.634,0.230,0.767,0.000,0.003,3548,2220,1,0.969,0.031,0.001,23289,0.132,0.066,0.000,82.49,9550,0,8122.305,0.000,0.000,281761,1.00,14.64,0.000,0.000,0.000,7,8,8,38,12853,0.049,0.00,0.0064,0.095,658,0.040,0.000,0.077,0.000,3.27,2.03,7.98,0.00,0.000,1.00,1.00,1.00,0.040,0.00336,50.46,0.9528,19.26,2489.6,140229.1,30.892,0.1402,82.348,241.573,0.614,0.000,134435.6,82.346
680000,1588,1.456,0.042,7.97,34013,31913,586,0,1532,0,824767.0,8376.4,0.000,0.444,0.000,0.555,470,8.01,1.41,0.00,0.03,0.01,0.14,0.00,0.11,8.00,1.39,0.00,0.00,0.001,0.022,57,0.642,0.239,0.759,0.000,0.003,3635,2292,1,0.986,0.014,0.001,23438,0.142,0.057,0.000,82.49,9996,0,8376.427,0.000,0.001,291646,1.00,14.49,0.000,0.000,0.000,7,8,8,34,12725,0.049,0.00,0.0065,0.109,661,0.041,0.000,0.080,0.000,3.26,1.99,7.97,0.00,0.000,1.00,1.00,1.00,0.041,0.00345,50.11,0.9829,18.55,2476.2,140229.2,31.240,0.1453,82.352,240.373,0.617,0.000,134497.5,82.346
690000,1588,1.457,0.042,7.99,34031,31928,546,0,1557,0,825214.4,8402.4,0.000,0.450,0.000,0.549,461,8.06,1.58,0.01,0.33,0.00,0.00,0.01,0.40,8.04,1.48,0.00,0.00,0.000,0.000,46,0.679,0.239,0.757,0.000,0.004,3628,2351,2,0.999,0.000,0.001,21875,0.137,0.072,0.000,82.49,9907,0,8402.373,0.000,0.000,287334,1.00,14.38,0.000,0.000,0.000,7,8,8,38,12802,0.049,0.00,0.0065,0.105,654,0.040,0.000,0.080,0.000,3.22,2.01,7.97,0.00,0.000,1.00,1.00,1.00,0.040,0.00351,49.87,0.9854,15.31,2446.6,140229.3,31.473,0.1455,82.348,239.710,0.614,0.000,134523.7,82.346
700000,1586,1.446,0.044,8.00,34126,32026,519,0,1583,0,825243.8,8381.1,0.000,0.455,0.000,0.545,461,8.11,1.84,0.01,0.25,0.00,0.00,0.01,0.29,8.10,1.70,0.00,0.00,0.000,0.000,56,0.690,0.238,0.759,0.000,0.003,3763,2365,1,1.000,0.000,0.002,21148,0.127,0.072,0.000,82.49,9877,0,8381.062,0.000,0.000,305260,1.00,14.34,0.000,0.000,0.000,7,8,8,39,12865,0.049,0.00,0.0064,0.094,654,0.042,0.000,0.082,0.000,3.24,2.04,7.98,0.00,0.000,1.00,1.00,1.00,0.042,0.00353,49.81,0.9841,15.53,2473.7,140229.4,31.544,0.1459,82.342,237.192,0.613,0.000,134489.0,82.346
710000,1614,1.451,0.042,8.01,34248,31998,508,0,1714,0,824964.9,8532.5,0.000,0.453,0.000,0.546,467,8.09,1.60,0.00,0.15,0.01,0.23,0.00,0.11,8.07,1.59,0.00,0.00,0.001,0.024,67,0.774,0.251,0.747,0.000,0.002,3707,2244,1,1.000,0.000,0.002,23623,0.130,0.063,0.000,82.50,9715,0,8532.476,0.000,0.001,309896,1.00,14.23,0.000,0.000,0.000,8,8,8,31,13056,0.050,0.00,0.0063,0.098,669,0.043,0.000,0.083,0.000,3.25,2.06,7.97,0.00,0.000,1.00,1.00,1.00,0.043,0.00347,49.80,1.0030,15.87,2440.0,140229.5,31.541,0.1497,82.347,236.619,0.615,0.000,134501.6,82.346
720000,1583,1.435,0.042,8.00,34367,32212,523,0,1663,0,824856.2,8526.0,0.000,0.461,0.000,0.538,469,8.16,2.11,0.00,0.08,0.00,0.08,0.04,1.13,8.11,1.66,0.00,0.00,0.000,0.003,56,0.774,0.249,0.749,0.000,0.002,3907,2453,1,1.000,0.000,0.001,23859,0.127,0.063,0.000,82.49,10103,0,8526.041,0.000,0.000,317075,1.00,14.15,0.000,0.000,0.000,8,8,8,55,12911,0.049,0.00,0.0064,0.102,652,0.043,0.000,0.084,0.000,3.27,2.06,7.97,0.00,0.000,1.00,1.00,1.00,0.043,0.00359,49.63,1.0009,20.28,2433.5,140229.6,31.711,0.1478,82.353,235.202,0.606,0.000,134570.5,82.346
