step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
680000,2196,1.282,0.045,7.88,57467,53509,475,0,3502,1,1021235.9,11292.4,0.000,0.351,0.647,0.002,477,5.99,1.46,0.00,0.07,0.00,0.17,0.00,0.00,5.98,1.36,0.00,0.00,0.000,0.004,45,0.535,0.225,0.771,0.000,0.003,9812,9541,1,1.000,0.000,0.000,20547,0.082,0.090,0.000,102.17,12170,0,11292.407,0.000,0.000,895328,1.00,18.10,0.000,0.000,0.000,5,6,8,46,13145,0.050,0.00,0.0078,0.055,727,0.113,0.000,0.115,0.000,2.89,1.07,7.88,0.00,0.000,1.00,1.00,1.00,0.113,0.00187,59.78,1.2785,21.08,136150.8,140068.8,1.894,0.1487,102.024,46.241,0.888,0.402,100.6,102.024
690000,2209,1.308,0.044,7.90,57549,53488,490,0,3558,6,1021146.6,11451.1,0.000,0.349,0.649,0.002,465,6.01,1.26,0.00,0.04,0.01,0.16,0.00,0.09,6.00,1.22,0.00,0.00,0.000,0.010,43,0.544,0.223,0.774,0.000,0.003,9595,9233,1,1.000,0.000,0.000,18852,0.084,0.067,0.000,102.13,12406,0,1908.518,0.000,0.000,879010,1.00,18.02,0.000,0.000,0.000,5,6,8,22,13275,0.051,0.00,0.0077,0.045,722,0.112,0.000,0.116,0.000,2.89,1.09,7.88,0.00,0.000,1.00,1.00,1.00,0.112,0.00186,59.78,1.2959,18.95,136085.5,140068.7,1.931,0.1508,101.971,45.955,0.881,0.401,101.4,101.971
700000,2199,1.297,0.043,7.91,57566,53693,430,0,3453,3,1021732.4,11348.4,0.000,0.345,0.653,0.002,421,6.23,1.81,0.02,0.56,0.02,0.34,0.01,0.18,6.19,1.49,0.00,0.00,0.001,0.026,63,0.599,0.227,0.769,0.000,0.005,9302,8881,1,1.000,0.000,0.002,23626,0.088,0.066,0.000,102.16,12548,0,3782.794,0.000,0.001,855275,1.00,17.69,0.000,0.000,0.000,5,6,8,38,13695,0.052,0.00,0.0075,0.051,718,0.110,0.000,0.116,0.000,2.91,1.15,7.89,0.00,0.000,1.00,1.01,1.01,0.110,0.00187,59.77,1.2823,12.34,136131.5,140068.6,1.913,0.1479,102.019,45.979,0.887,0.402,101.7,102.019
710000,2242,1.284,0.042,7.91,57341,53374,457,0,3467,2,1021634.0,11415.7,0.000,0.342,0.656,0.002,468,6.10,1.39,0.00,0.12,0.00,0.15,0.00,0.04,6.09,1.39,0.00,0.00,0.000,0.011,52,0.498,0.244,0.749,0.000,0.007,9276,8748,1,1.000,0.000,0.000,19357,0.090,0.067,0.000,102.04,12558,0,5707.833,0.000,0.000,843807,1.00,17.86,0.000,0.000,0.000,5,6,8,19,13668,0.052,0.00,0.0075,0.050,741,0.110,0.000,0.115,0.000,2.89,1.13,7.86,0.00,0.000,1.01,1.01,1.00,0.110,0.00181,59.85,1.2909,10.51,136126.3,140068.5,1.953,0.1492,101.886,45.508,0.900,0.401,102.9,101.886
720000,2203,1.288,0.042,7.92,56741,52852,507,0,3421,2,1019908.7,11329.6,0.000,0.342,0.655,0.002,468,6.09,1.58,0.02,0.46,0.00,0.14,0.00,0.00,6.07,1.45,0.00,0.00,0.000,0.008,56,0.456,0.228,0.767,0.000,0.005,9158,8548,1,1.000,0.000,0.000,20678,0.090,0.065,0.000,101.93,12825,0,5664.789,0.000,0.000,833158,1.01,17.91,0.000,0.000,0.000,5,6,9,27,13413,0.051,0.00,0.0076,0.056,735,0.108,0.000,0.113,0.000,2.92,1.13,7.88,0.00,0.000,1.00,1.01,1.01,0.108,0.00184,59.92,1.2824,16.19,136165.5,140068.4,1.985,0.1485,101.786,44.539,0.892,0.401,100.9,101.786
730000,2222,1.290,0.043,7.92,57179,53313,470,0,3377,0,1020949.7,11254.8,0.000,0.346,0.652,0.002,478,6.04,1.42,0.01,0.32,0.00,0.14,0.00,0.15,6.02,1.34,0.00,0.00,0.001,0.023,54,0.521,0.251,0.746,0.000,0.004,9289,8817,1,1.000,0.000,0.000,23550,0.089,0.074,0.000,102.06,12872,0,11254.838,0.000,0.000,861380,1.00,17.99,0.000,0.000,0.000,5,6,8,24,13416,0.051,0.00,0.0076,0.048,738,0.111,0.000,0.114,0.000,2.91,1.11,7.86,0.00,0.000,1.00,1.00,1.01,0.111,0.00184,59.86,1.2726,21.43,136127.2,140068.3,1.924,0.1462,101.906,44.926,0.887,0.401,101.9,101.906
740000,2226,1.309,0.044,7.91,57542,53461,493,0,3584,1,1020887.7,11463.8,0.000,0.347,0.651,0.002,490,5.96,1.27,0.01,0.27,0.00,0.00,0.00,0.05,5.95,1.25,0.00,0.00,0.000,0.000,51,0.528,0.248,0.748,0.000,0.004,9478,9061,1,1.000,0.000,0.001,21113,0.084,0.069,0.000,102.07,12414,0,11463.805,0.000,0.000,867043,1.01,18.11,0.000,0.000,0.000,5,6,8,20,13276,0.051,0.00,0.0077,0.048,726,0.111,0.000,0.115,0.000,2.89,1.08,7.86,0.00,0.000,1.00,1.01,1.01,0.111,0.00184,59.83,1.2989,18.26,136071.9,140068.3,1.941,0.1526,101.910,44.767,0.873,0.401,101.6,101.910
750000,2216,1.289,0.044,7.95,57347,53449,468,0,3440,1,1021232.8,11280.0,0.000,0.348,0.650,0.002,479,6.00,1.51,0.01,0.49,0.01,0.35,0.00,0.09,5.97,1.30,0.00,0.00,0.001,0.027,54,0.526,0.231,0.764,0.000,0.004,9573,9260,1,1.000,0.000,0.001,19873,0.084,0.071,0.000,102.13,12510,0,11279.995,0.000,0.001,873941,1.00,18.09,0.000,0.000,0.000,5,6,8,37,13295,0.051,0.00,0.0077,0.049,729,0.111,0.000,0.115,0.000,2.91,1.11,7.89,0.00,0.000,1.00,1.00,1.00,0.111,0.00185,59.75,1.2759,19.82,136127.2,140068.2,1.960,0.1474,101.985,44.666,0.885,0.401,101.5,101.985
760000,2191,1.299,0.043,7.92,57805,53874,476,0,3480,1,1021478.1,11378.7,0.000,0.350,0.648,0.002,492,6.09,1.69,0.01,0.20,0.00,0.10,0.02,0.66,6.06,1.41,0.00,0.00,0.000,0.008,59,0.531,0.240,0.756,0.000,0.004,9719,9453,1,1.000,0.000,0.002,19085,0.093,0.070,0.000,102.17,12580,0,11378.743,0.000,0.000,881939,1.00,17.93,0.000,0.000,0.000,5,6,8,50,13345,0.051,0.00,0.0077,0.052,724,0.112,0.000,0.115,0.000,2.90,1.10,7.88,0.00,0.000,1.00,1.00,1.00,0.112,0.00188,59.72,1.2864,13.02,136147.1,140068.1,1.952,0.1489,102.023,44.764,0.888,0.401,100.9,102.023
770000,2227,1.288,0.044,7.92,57148,53094,530,0,3488,0,1020576.5,11341.9,0.000,0.348,0.650,0.002,485,6.00,1.63,0.01,0.29,0.01,0.42,0.00,0.03,5.97,1.39,0.00,0.00,0.001,0.015,62,0.483,0.232,0.764,0.000,0.004,9551,9160,1,1.000,0.000,0.001,19308,0.079,0.070,0.000,102.04,12791,0,11341.938,0.000,0.000,868738,1.00,18.09,0.000,0.000,0.000,5,6,8,47,13358,0.051,0.00,0.0077,0.049,740,0.111,0.000,0.114,0.000,2.90,1.12,7.87,0.00,0.001,1.00,1.00,1.01,0.111,0.00184,59.83,1.2857,18.94,136108.7,140068.0,1.963,0.1506,101.889,43.672,0.897,0.400,102.0,101.889
780000,2216,1.322,0.044,7.92,57004,53006,515,0,3494,4,1019953.2,11360.7,0.000,0.346,0.652,0.002,488,5.98,1.60,0.01,0.44,0.00,0.15,0.00,0.09,5.96,1.38,0.00,0.00,0.000,0.010,53,0.474,0.233,0.767,0.000,0.000,9522,9018,1,1.000,0.000,0.001,23152,0.082,0.071,0.000,101.96,12834,0,2840.174,0.000,0.000,860958,1.00,18.11,0.000,0.000,0.000,5,6,8,45,13259,0.051,0.00,0.0077,0.047,723,0.111,0.000,0.113,0.000,2.91,1.10,7.87,0.00,0.000,1.00,1.00,1.00,0.111,0.00183,59.92,1.2860,12.11,136055.1,140067.9,1.956,0.1503,101.803,43.705,0.878,0.401,101.8,101.803
790000,2224,1.285,0.042,7.90,57322,53297,513,0,3504,0,1020946.3,11468.8,0.000,0.346,0.652,0.002,476,6.09,1.56,0.01,0.22,0.01,0.25,0.00,0.08,6.07,1.46,0.00,0.00,0.001,0.027,58,0.449,0.243,0.754,0.000,0.004,9395,8910,1,1.000,0.000,0.000,19386,0.088,0.063,0.000,102.04,12968,0,11468.798,0.000,0.000,856601,1.00,17.90,0.000,0.000,0.000,5,6,9,24,13546,0.052,0.00,0.0076,0.054,729,0.110,0.000,0.114,0.000,2.90,1.14,7.88,0.00,0.001,1.00,1.00,1.01,0.110,0.00184,59.86,1.2991,13.85,136145.5,140067.8,1.940,0.1516,101.894,44.533,0.898,0.400,102.2,101.894
800000,2218,1.302,0.043,7.92,57060,52959,494,0,3613,0,1020030.2,11453.3,0.000,0.347,0.650,0.002,454,6.00,1.51,0.02,0.56,0.01,0.16,0.00,0.00,5.97,1.35,0.00,0.00,0.001,0.024,52,0.473,0.243,0.755,0.000,0.002,9588,9114,1,1.000,0.000,0.000,18419,0.084,0.077,0.000,101.99,12797,0,11453.288,0.000,0.000,867492,1.01,18.09,0.000,0.000,0.000,5,6,8,31,13304,0.051,0.00,0.0077,0.055,720,0.111,0.000,0.113,0.000,2.90,1.11,7.86,0.00,0.000,1.00,1.01,1.01,0.111,0.00184,59.89,1.2982,15.38,136105.7,140067.7,1.957,0.1523,101.837,44.221,0.894,0.401,101.7,101.837
810000,2212,1.316,0.042,7.91,57103,53063,475,0,3571,4,1020825.4,11389.1,0.000,0.347,0.650,0.002,479,6.02,1.42,0.00,0.06,0.00,0.08,0.01,0.38,6.00,1.35,0.00,0.00,0.000,0.006,58,0.510,0.253,0.744,0.000,0.003,9543,9111,1,1.000,0.000,0.002,21400,0.079,0.071,0.000,102.05,12872,0,2847.277,0.000,0.000,867562,1.00,18.03,0.000,0.000,0.000,5,6,8,24,13312,0.051,0.00,0.0077,0.052,742,0.111,0.000,0.114,0.000,2.92,1.11,7.87,0.00,0.000,1.00,1.00,1.00,0.111,0.00185,59.84,1.2904,13.35,136098.0,140067.7,1.956,0.1514,101.895,43.948,0.878,0.401,101.4,101.895
820000,2242,1.279,0.044,7.92,56974,53006,523,0,3415,0,1020643.7,11176.5,0.000,0.351,0.647,0.002,460,5.93,1.35,0.01,0.23,0.00,0.09,0.01,0.24,5.90,1.27,0.00,0.00,0.000,0.006,52,0.449,0.235,0.763,0.000,0.002,9788,9456,1,1.000,0.000,0.002,26266,0.072,0.072,0.000,102.11,12743,0,11176.503,0.000,0.000,888346,1.00,18.22,0.000,0.000,0.000,5,6,8,20,13284,0.051,0.00,0.0077,0.049,748,0.112,0.000,0.113,0.000,2.88,1.09,7.88,0.00,0.000,1.00,1.00,1.00,0.112,0.00183,59.85,1.2645,13.04,136112.7,140067.6,1.878,0.1465,101.963,45.464,0.893,0.401,102.7,101.963
830000,2241,1.273,0.043,7.94,56808,52813,506,0,3490,0,1020221.6,11207.3,0.000,0.355,0.643,0.002,471,5.84,1.19,0.00,0.02,0.01,0.24,0.00,0.04,5.83,1.14,0.00,0.00,0.001,0.015,51,0.485,0.240,0.759,0.000,0.001,10148,9910,1,1.000,0.000,0.000,19717,0.082,0.070,0.000,102.13,12360,0,11207.283,0.000,0.000,906164,1.00,18.35,0.000,0.000,0.000,5,6,7,19,13088,0.050,0.00,0.0078,0.050,739,0.113,0.000,0.114,0.000,2.88,1.06,7.87,0.00,0.000,1.00,1.00,1.00,0.113,0.00184,59.78,1.2687,15.17,136138.7,140067.5,1.933,0.1475,101.987,45.305,0.906,0.401,102.0,101.987
840000,2248,1.280,0.043,7.92,57078,52937,529,0,3605,4,1020614.2,11334.5,0.000,0.355,0.643,0.002,477,5.90,1.23,0.01,0.27,0.01,0.16,0.01,0.21,5.88,1.20,0.00,0.00,0.001,0.025,51,0.461,0.240,0.755,0.000,0.004,9995,9723,1,1.000,0.000,0.002,21543,0.071,0.069,0.000,102.10,12697,0,2833.619,0.000,0.000,912796,1.00,18.24,0.000,0.000,0.000,5,6,8,19,13259,0.051,0.00,0.0077,0.048,729,0.113,0.000,0.112,0.000,2.88,1.08,7.90,0.00,0.000,1.00,1.01,1.00,0.113,0.00183,59.82,1.2849,11.79,136125.2,140067.4,1.920,0.1514,101.949,45.412,0.894,0.401,102.2,101.949
850000,2251,1.279,0.042,7.90,56615,52691,490,0,3431,0,1020279.6,11075.0,0.000,0.353,0.645,0.002,466,5.81,1.27,0.01,0.30,0.00,0.06,0.00,0.13,5.80,1.20,0.00,0.00,0.000,0.004,46,0.460,0.228,0.767,0.000,0.005,9739,9392,1,1.000,0.000,0.001,20296,0.087,0.070,0.000,102.02,12620,0,11075.015,0.000,0.000,889318,1.00,18.41,0.000,0.000,0.000,5,6,8,22,13081,0.050,0.00,0.0078,0.055,727,0.112,0.000,0.112,0.000,2.89,1.09,7.88,0.00,0.000,1.00,1.00,1.00,0.112,0.00182,59.89,1.2542,14.88,136134.1,140067.3,1.932,0.1460,101.875,45.455,0.896,0.401,101.5,101.875
860000,2217,1.299,0.044,7.92,56727,52683,508,0,3570,3,1019675.4,11252.2,0.000,0.351,0.647,0.002,464,5.93,1.40,0.02,0.44,0.01,0.12,0.00,0.20,5.90,1.29,0.00,0.00,0.001,0.023,57,0.442,0.239,0.758,0.000,0.003,9849,9505,1,1.000,0.000,0.001,17930,0.091,0.068,0.000,102.02,12560,0,3750.740,0.000,0.000,896251,1.01,18.22,0.000,0.000,0.000,5,6,8,26,13136,0.050,0.00,0.0078,0.049,720,0.113,0.000,0.111,0.000,2.90,1.09,7.88,0.00,0.000,1.00,1.01,1.01,0.113,0.00183,59.92,1.2760,12.72,136104.8,140067.2,1.898,0.1507,101.868,45.897,0.878,0.401,101.2,101.868
870000,2233,1.269,0.042,7.90,56981,53027,530,0,3408,1,1020586.3,11252.2,0.000,0.347,0.650,0.002,469,6.05,1.54,0.01,0.40,0.00,0.04,0.00,0.07,6.04,1.43,0.00,0.00,0.000,0.004,59,0.493,0.253,0.742,0.000,0.005,9570,9117,1,1.000,0.000,0.001,18626,0.080,0.068,0.000,102.03,12552,0,11252.198,0.000,0.000,868978,1.00,17.99,0.000,0.000,0.000,5,6,8,32,13520,0.052,0.00,0.0076,0.052,745,0.111,0.000,0.113,0.000,2.90,1.12,7.86,0.00,0.000,1.00,1.00,1.00,0.111,0.00183,59.88,1.2744,15.85,136167.9,140067.1,1.922,0.1486,101.892,44.721,0.890,0.401,102.4,101.892
880000,2219,1.304,0.044,7.90,56733,52855,459,0,3433,0,1020715.1,11168.5,0.000,0.348,0.650,0.002,453,6.05,1.62,0.00,0.14,0.00,0.11,0.00,0.12,6.04,1.58,0.00,0.00,0.001,0.031,68,0.425,0.215,0.781,0.000,0.004,9529,9086,1,1.000,0.000,0.001,17986,0.082,0.067,0.000,102.05,12301,0,11168.509,0.000,0.000,866583,1.00,18.01,0.000,0.000,0.000,5,6,8,26,13423,0.051,0.00,0.0076,0.045,734,0.111,0.000,0.113,0.000,2.89,1.13,7.85,0.00,0.000,1.00,1.00,1.00,0.111,0.00184,59.87,1.2652,19.97,136075.5,140067.0,1.924,0.1476,101.892,44.939,0.883,0.401,101.9,101.892
890000,2191,1.294,0.044,7.91,56820,52804,513,0,3531,0,1019634.3,11348.7,0.000,0.346,0.652,0.002,461,6.06,1.72,0.02,0.62,0.00,0.14,0.00,0.00,6.03,1.50,0.00,0.00,0.000,0.012,56,0.406,0.226,0.772,0.000,0.001,9486,8953,1,1.000,0.000,0.000,20601,0.086,0.062,0.000,101.93,12353,0,11348.710,0.000,0.000,859477,1.01,18.00,0.000,0.000,0.000,5,6,9,36,13275,0.051,0.00,0.0077,0.053,722,0.110,0.000,0.111,0.000,2.92,1.14,7.88,0.00,0.000,1.00,1.01,1.01,0.110,0.00185,59.98,1.2853,12.88,136152.0,140066.9,1.939,0.1508,101.783,45.190,0.895,0.401,100.9,101.783
900000,2237,1.289,0.043,7.93,56599,52716,510,0,3327,0,1019293.1,11195.0,0.000,0.341,0.656,0.002,471,6.02,1.66,0.02,0.36,0.00,0.09,0.00,0.04,6.00,1.53,0.00,0.00,0.000,0.008,59,0.405,0.244,0.753,0.000,0.003,9181,8452,1,1.000,0.000,0.000,19496,0.087,0.069,0.000,101.85,12327,0,11194.967,0.000,0.000,831518,1.00,18.07,0.000,0.000,0.000,5,6,9,24,13460,0.051,0.00,0.0076,0.049,755,0.109,0.000,0.111,0.000,2.90,1.14,7.86,0.00,0.000,1.00,1.00,1.01,0.109,0.00180,60.04,1.2673,17.73,136115.4,140066.9,1.952,0.1470,101.696,45.146,0.890,0.402,102.2,101.696
910000,2239,1.285,0.041,7.92,56777,52798,519,0,3458,0,1020228.2,11299.7,0.000,0.346,0.652,0.002,473,5.96,1.45,0.01,0.49,0.00,0.04,0.00,0.04,5.95,1.30,0.00,0.00,0.000,0.004,49,0.425,0.241,0.757,0.000,0.002,9476,8883,1,1.000,0.000,0.000,20870,0.082,0.062,0.000,101.99,12503,0,11299.660,0.000,0.000,858585,1.00,18.13,0.000,0.000,0.000,5,6,8,37,13346,0.051,0.00,0.0077,0.054,747,0.110,0.000,0.112,0.000,2.90,1.10,7.87,0.00,0.000,1.00,1.00,1.00,0.110,0.00181,59.93,1.2789,8.04,136141.9,140066.8,1.920,0.1496,101.843,45.671,0.906,0.402,102.2,101.843
920000,2227,1.288,0.044,7.92,56679,52698,504,0,3489,1,1019596.8,11252.2,0.000,0.348,0.650,0.002,473,5.91,1.45,0.01,0.41,0.01,0.20,0.00,0.06,5.89,1.33,0.00,0.00,0.000,0.013,47,0.412,0.242,0.755,0.000,0.004,9505,8934,1,1.000,0.000,0.000,20766,0.090,0.075,0.000,101.91,12479,0,11252.182,0.000,0.000,874027,1.00,18.24,0.000,0.000,0.000,5,6,8,27,13164,0.050,0.00,0.0078,0.052,738,0.111,0.000,0.112,0.000,2.90,1.11,7.85,0.00,0.001,1.00,1.00,1.01,0.111,0.00182,59.98,1.2761,20.50,136114.7,140066.7,1.949,0.1493,101.761,44.965,0.881,0.401,101.5,101.761
930000,2200,1.315,0.043,7.90,56469,52637,506,0,3353,2,1019270.7,11168.4,0.000,0.342,0.655,0.002,472,6.06,1.55,0.01,0.44,0.00,0.09,0.00,0.00,6.04,1.45,0.00,0.00,0.000,0.006,57,0.395,0.225,0.774,0.000,0.001,9356,8722,1,1.000,0.000,0.000,18987,0.088,0.072,0.000,101.83,12159,0,5584.183,0.000,0.000,839531,1.00,17.97,0.000,0.000,0.000,5,6,9,29,13332,0.051,0.00,0.0077,0.050,736,0.109,0.000,0.111,0.000,2.93,1.13,7.89,0.00,0.000,1.00,1.00,1.01,0.109,0.00182,60.06,1.2634,15.90,136106.1,140066.6,1.952,0.1468,101.683,44.665,0.887,0.401,101.1,101.683
940000,2242,1.279,0.041,7.91,56867,52832,505,0,3488,0,1019146.2,11381.3,0.000,0.344,0.653,0.002,444,6.08,1.64,0.02,0.43,0.00,0.11,0.00,0.09,6.06,1.46,0.00,0.00,0.000,0.007,48,0.416,0.252,0.747,0.000,0.001,9389,8700,1,1.000,0.000,0.001,16611,0.093,0.064,0.000,101.85,12289,0,11381.318,0.000,0.000,843055,1.00,17.91,0.000,0.000,0.000,5,6,9,37,13627,0.052,0.00,0.0075,0.058,742,0.109,0.000,0.111,0.000,2.92,1.14,7.88,0.00,0.000,1.00,1.01,1.00,0.109,0.00180,60.02,1.2896,12.02,136148.0,140066.5,1.969,0.1514,101.706,44.518,0.903,0.401,102.8,101.705
950000,2199,1.333,0.041,7.91,56551,52643,506,0,3445,2,1019471.8,11358.8,0.000,0.338,0.659,0.002,449,6.20,1.60,0.00,0.12,0.01,0.20,0.00,0.03,6.19,1.54,0.00,0.00,0.000,0.011,53,0.485,0.235,0.764,0.000,0.002,9089,8355,1,1.000,0.000,0.001,17770,0.102,0.066,0.000,101.85,12325,0,5679.407,0.000,0.000,812613,1.00,17.68,0.000,0.000,0.000,5,6,9,29,13643,0.052,0.00,0.0075,0.045,723,0.107,0.000,0.112,0.000,2.91,1.16,7.88,0.00,0.000,1.00,1.00,1.00,0.107,0.00183,59.99,1.2856,13.17,136093.8,140066.5,1.999,0.1493,101.696,44.484,0.881,0.401,101.4,101.696
960000,2233,1.288,0.041,7.89,57713,53697,480,0,3502,1,1021351.7,11608.9,0.000,0.337,0.660,0.002,472,6.24,1.57,0.02,0.50,0.01,0.21,0.00,0.07,6.21,1.38,0.00,0.00,0.001,0.016,63,0.585,0.246,0.752,0.000,0.002,8884,8232,1,1.000,0.000,0.001,21475,0.080,0.098,0.000,102.04,12348,0,11608.910,0.000,0.000,813441,1.01,17.61,0.000,0.000,0.000,5,6,8,27,13941,0.053,0.00,0.0074,0.047,742,0.108,0.000,0.115,0.000,2.92,1.15,7.87,0.00,0.000,1.00,1.01,1.01,0.108,0.00182,59.80,1.3143,15.18,136132.2,140066.4,2.001,0.1528,101.886,43.859,0.890,0.401,103.1,101.886
970000,2224,1.291,0.042,7.91,57906,53947,461,0,3507,0,1022606.4,11703.5,0.000,0.336,0.662,0.002,518,6.28,1.45,0.00,0.11,0.01,0.23,0.01,0.26,6.26,1.40,0.00,0.00,0.001,0.023,61,0.632,0.251,0.744,0.000,0.005,8857,8191,1,1.000,0.000,0.002,22097,0.087,0.090,0.000,102.11,12175,0,11703.486,0.000,0.000,794928,1.00,17.52,0.000,0.000,0.000,5,6,8,30,13967,0.053,0.00,0.0073,0.037,724,0.106,0.000,0.119,0.000,2.90,1.14,7.85,0.00,0.000,1.00,1.00,1.00,0.106,0.00184,59.66,1.3228,19.16,136119.4,140066.3,2.063,0.1517,101.961,43.898,0.885,0.401,103.1,101.961
980000,2206,1.302,0.042,7.90,58191,54244,466,0,3499,0,1023083.8,11745.1,0.000,0.337,0.661,0.002,533,6.32,1.52,0.01,0.31,0.00,0.14,0.00,0.06,6.30,1.44,0.00,0.00,0.000,0.008,67,0.677,0.247,0.748,0.000,0.005,8881,8264,1,1.000,0.000,0.000,17451,0.102,0.091,0.000,102.18,12194,0,11745.074,0.000,0.000,807218,1.00,17.46,0.000,0.000,0.000,5,6,9,26,13949,0.053,0.00,0.0074,0.039,739,0.108,0.000,0.120,0.000,2.90,1.14,7.87,0.00,0.000,1.00,1.00,1.01,0.108,0.00186,59.61,1.3263,15.69,136118.2,140066.3,2.045,0.1517,102.031,43.265,0.889,0.401,102.5,102.031
990000,2247,1.280,0.043,7.93,58461,54454,405,0,3561,0,1023229.2,11718.3,0.000,0.338,0.660,0.002,540,6.23,1.62,0.00,0.13,0.01,0.19,0.00,0.19,6.22,1.50,0.00,0.00,0.001,0.031,53,0.664,0.252,0.742,0.000,0.006,8877,8251,1,1.000,0.000,0.001,16867,0.089,0.078,0.000,102.26,11841,0,11718.278,0.000,0.000,801587,1.00,17.63,0.000,0.000,0.000,5,6,8,48,13999,0.053,0.00,0.0073,0.051,745,0.107,0.000,0.121,0.000,2.89,1.11,7.84,0.00,0.000,1.00,1.00,1.00,0.107,0.00184,59.57,1.3246,17.18,136104.6,140066.2,2.013,0.1523,102.102,44.217,0.905,0.401,103.5,102.101
1000000,2224,1.273,0.042,7.91,58137,54254,453,0,3453,2,1023738.5,11615.4,0.000,0.339,0.658,0.002,526,6.31,1.58,0.02,0.61,0.01,0.21,0.00,0.08,6.28,1.36,0.00,0.00,0.001,0.016,56,0.643,0.242,0.754,0.000,0.004,8819,8276,1,1.000,0.000,0.001,19267,0.094,0.073,0.000,102.27,11628,0,5807.685,0.000,0.000,814042,1.01,17.49,0.000,0.000,0.000,5,6,8,34,14030,0.054,0.00,0.0073,0.045,713,0.108,0.000,0.119,0.000,2.91,1.13,7.88,0.00,0.001,1.00,1.01,1.01,0.108,0.00186,59.59,1.3111,14.81,136168.9,140066.1,1.981,0.1495,102.131,44.942,0.895,0.401,102.8,102.131
