step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,2129,1.299,0.045,6.00,60836,57000,308,0,3533,5,1010451.7,13213.7,0.001,0.364,0.612,0.023,509,7.26,1.40,0.08,1.03,0.01,0.29,0.00,0.00,7.17,1.11,0.00,0.00,0.001,0.014,46,0.821,0.230,0.767,0.000,0.003,6403,6157,1,1.000,0.000,0.000,5995,0.157,0.061,0.000,103.91,16099,0,2642.736,0.000,0.000,673481,1.03,15.68,0.000,0.000,0.000,7,7,8,32,15451,0.059,0.00,0.0066,0.058,693,0.087,0.000,0.161,0.000,2.89,1.09,7.97,0.00,0.002,1.02,1.03,1.04,0.087,0.00239,58.21,1.5163,20.52,135823.5,139737.1,1.723,0.1948,103.717,41.823,0.907,0.432,104.3,103.717
370000,2138,1.302,0.045,6.00,60974,57199,304,0,3462,0,1010135.4,13166.8,0.001,0.364,0.612,0.024,503,7.26,1.49,0.07,1.01,0.01,0.33,0.00,0.04,7.18,1.29,0.00,0.00,0.001,0.024,43,0.818,0.227,0.768,0.000,0.005,6450,6251,1,1.000,0.000,0.000,6101,0.176,0.060,0.000,103.92,15974,0,13166.759,0.000,0.000,691093,1.03,15.67,0.000,0.000,0.000,7,7,8,37,15525,0.059,0.00,0.0066,0.063,700,0.089,0.000,0.161,0.000,2.88,1.10,7.96,0.00,0.000,1.02,1.03,1.03,0.089,0.00238,58.19,1.5086,18.00,135800.2,139737.1,1.727,0.1918,103.728,41.905,0.903,0.432,104.4,103.728
380000,2116,1.328,0.044,6.00,60820,57015,278,0,3549,3,1012714.2,13265.9,0.001,0.364,0.611,0.024,486,7.28,1.25,0.05,0.99,0.01,0.20,0.00,0.00,7.22,1.10,0.00,0.00,0.001,0.034,42,0.790,0.212,0.782,0.000,0.006,6645,6360,1,1.000,0.000,0.000,5347,0.163,0.062,0.000,104.02,16261,0,4421.964,0.000,0.000,670518,1.02,15.57,0.000,0.000,0.000,7,7,8,34,15411,0.059,0.00,0.0066,0.060,694,0.086,0.000,0.162,0.000,2.91,1.11,7.96,0.00,0.000,1.02,1.02,1.03,0.086,0.00242,58.13,1.5223,20.30,135795.6,139737.0,1.692,0.1951,103.823,42.164,0.907,0.432,103.3,103.823
390000,2094,1.340,0.046,6.01,60801,57052,344,0,3427,1,1011552.8,13230.1,0.001,0.364,0.612,0.024,473,7.32,2.16,0.13,1.89,0.01,0.34,0.00,0.00,7.17,1.38,0.00,0.00,0.001,0.025,53,0.787,0.219,0.774,0.000,0.007,6534,6313,1,1.000,0.000,0.000,6431,0.155,0.065,0.000,103.99,16375,0,13230.085,0.000,0.000,670185,1.05,15.61,0.000,0.000,0.000,7,7,8,58,15327,0.058,0.00,0.0067,0.067,679,0.086,0.000,0.161,0.000,2.92,1.11,7.97,0.00,0.001,1.04,1.05,1.06,0.086,0.00244,58.17,1.5171,25.88,135768.0,139736.9,1.686,0.1932,103.790,42.222,0.894,0.432,102.6,103.790
400000,2116,1.328,0.044,6.00,60452,56624,313,0,3493,7,1011300.3,13141.8,0.001,0.365,0.610,0.024,486,7.31,1.53,0.08,1.09,0.03,0.65,0.00,0.00,7.20,1.27,0.00,0.00,0.002,0.034,57,0.786,0.228,0.763,0.000,0.009,6611,6387,1,1.000,0.000,0.000,6446,0.154,0.062,0.000,103.93,16146,0,1877.393,0.000,0.000,673412,1.03,15.61,0.000,0.000,0.000,7,7,8,28,15474,0.059,0.00,0.0066,0.070,700,0.086,0.000,0.159,0.000,2.92,1.12,7.95,0.00,0.001,1.03,1.03,1.04,0.086,0.00242,58.21,1.5075,26.13,135787.5,139736.9,1.701,0.1929,103.741,42.522,0.907,0.432,103.8,103.741
410000,2166,1.291,0.043,6.00,60545,56723,337,0,3435,3,1011061.1,13146.9,0.001,0.365,0.610,0.024,503,7.24,1.42,0.05,0.69,0.02,0.40,0.00,0.06,7.18,1.27,0.00,0.00,0.002,0.035,55,0.825,0.228,0.767,0.000,0.006,6468,6271,1,1.000,0.000,0.000,7193,0.159,0.060,0.000,103.99,15958,0,4382.316,0.000,0.000,678490,1.02,15.73,0.000,0.000,0.000,7,7,8,31,15690,0.060,0.00,0.0065,0.067,699,0.087,0.000,0.160,0.000,2.90,1.08,7.96,0.01,0.001,1.01,1.02,1.03,0.087,0.00236,58.15,1.5065,16.15,135809.6,139736.8,1.699,0.1925,103.796,42.180,0.915,0.432,105.5,103.796
420000,2110,1.338,0.045,6.00,60751,57187,310,0,3310,2,1011203.9,13020.0,0.001,0.366,0.610,0.024,506,7.22,1.48,0.05,0.77,0.01,0.29,0.00,0.02,7.15,1.42,0.00,0.00,0.002,0.037,43,0.827,0.209,0.784,0.000,0.007,6457,6176,1,1.000,0.000,0.000,6574,0.151,0.063,0.000,104.00,15791,0,6509.977,0.000,0.000,679927,1.02,15.74,0.000,0.000,0.000,7,7,8,45,15225,0.058,0.00,0.0067,0.069,677,0.087,0.000,0.161,0.000,2.90,1.07,7.96,0.00,0.000,1.02,1.02,1.03,0.087,0.00243,58.14,1.4915,25.72,135769.1,139736.7,1.700,0.1881,103.810,42.161,0.892,0.432,103.1,103.810
430000,2141,1.309,0.043,6.00,60775,57049,297,0,3398,5,1011348.8,13097.0,0.001,0.368,0.608,0.024,498,7.23,1.50,0.06,0.88,0.01,0.51,0.00,0.02,7.16,1.16,0.00,0.00,0.001,0.015,49,0.840,0.220,0.775,0.000,0.005,6663,6408,1,1.000,0.000,0.000,5861,0.157,0.060,0.000,104.05,15532,0,2619.399,0.000,0.000,693325,1.02,15.74,0.000,0.000,0.000,7,7,8,39,15483,0.059,0.00,0.0066,0.055,692,0.088,0.000,0.162,0.000,2.90,1.08,7.97,0.00,0.001,1.02,1.02,1.03,0.088,0.00240,58.08,1.5000,18.88,135814.9,139736.6,1.709,0.1907,103.869,42.123,0.902,0.432,104.4,103.869
440000,2116,1.327,0.043,5.99,60532,56760,330,0,3467,0,1011641.2,13147.4,0.001,0.366,0.610,0.023,502,7.29,1.25,0.04,0.92,0.01,0.34,0.00,0.00,7.24,0.99,0.00,0.00,0.001,0.024,41,0.775,0.221,0.774,0.000,0.006,6565,6212,1,1.000,0.000,0.000,6391,0.161,0.061,0.000,103.99,15765,0,13147.407,0.000,0.000,679287,1.02,15.56,0.000,0.000,0.000,7,7,8,37,15431,0.059,0.00,0.0066,0.060,687,0.087,0.000,0.160,0.000,2.92,1.11,7.96,0.00,0.000,1.01,1.02,1.02,0.087,0.00242,58.15,1.5065,21.16,135809.2,139736.6,1.706,0.1911,103.797,42.601,0.910,0.432,103.2,103.797
450000,2131,1.330,0.043,6.00,59289,55558,338,0,3378,6,1009950.2,12994.4,0.001,0.362,0.615,0.023,496,7.30,1.51,0.10,1.19,0.01,0.25,0.00,0.00,7.19,1.23,0.00,0.00,0.001,0.033,60,0.748,0.221,0.768,0.000,0.011,6213,5696,1,1.000,0.000,0.000,5941,0.177,0.060,0.000,103.77,15734,0,2165.732,0.000,0.000,643560,1.04,15.61,0.000,0.000,0.000,7,7,8,34,15554,0.059,0.00,0.0066,0.064,703,0.084,0.000,0.155,0.000,2.93,1.16,7.93,0.00,0.001,1.03,1.04,1.06,0.084,0.00240,58.31,1.4908,15.42,135778.3,139736.5,1.763,0.1916,103.577,42.319,0.896,0.433,104.3,103.577
460000,2085,1.355,0.044,5.99,58324,54664,368,0,3338,2,1008285.1,12773.5,0.001,0.355,0.623,0.021,493,7.52,1.31,0.05,0.89,0.00,0.11,0.00,0.00,7.46,1.24,0.00,0.00,0.000,0.013,54,0.571,0.226,0.770,0.000,0.004,6090,5256,1,1.000,0.000,0.000,5654,0.151,0.061,0.000,103.38,15091,0,6386.762,0.000,0.000,602008,1.02,15.14,0.000,0.000,0.000,7,7,8,30,15684,0.060,0.00,0.0065,0.059,677,0.080,0.000,0.150,0.000,3.00,1.34,7.96,0.00,0.000,1.02,1.02,1.03,0.080,0.00243,58.70,1.4674,20.01,135781.7,139736.5,1.767,0.1891,103.188,43.901,0.897,0.433,103.2,103.188
470000,2073,1.369,0.042,5.94,54700,51393,433,0,2886,1,1004240.7,11862.6,0.001,0.345,0.635,0.019,495,7.75,1.92,0.03,0.63,0.02,0.47,0.00,0.18,7.70,1.83,0.00,0.00,0.002,0.039,59,0.469,0.218,0.777,0.000,0.005,5413,4283,1,1.000,0.000,0.000,5770,0.155,0.059,0.000,102.72,13706,0,11862.640,0.000,0.000,524731,1.01,14.86,0.000,0.000,0.000,7,7,9,60,16075,0.061,0.00,0.0063,0.058,682,0.073,0.000,0.136,0.000,3.04,1.47,7.96,0.00,0.000,1.01,1.01,1.01,0.073,0.00243,59.24,1.3584,13.08,135782.2,139736.4,1.875,0.1725,102.548,46.597,0.896,0.433,102.9,102.548
480000,1998,1.409,0.041,5.71,50407,47194,585,0,2703,0,1007541.9,11549.7,0.001,0.347,0.637,0.015,478,8.30,1.49,0.01,0.29,0.00,0.09,0.00,0.00,8.29,1.50,0.00,0.00,0.000,0.013,50,0.285,0.207,0.790,0.000,0.003,4699,3378,1,1.000,0.000,0.000,5462,0.133,0.058,0.000,102.54,12554,0,11549.714,0.000,0.001,446893,1.00,14.07,0.000,0.000,0.000,7,8,10,23,16584,0.063,0.00,0.0061,0.068,658,0.063,0.000,0.124,0.000,3.14,1.63,7.97,0.00,0.000,1.00,1.00,1.01,0.063,0.00265,59.43,1.3231,15.25,135813.7,139736.4,1.875,0.1676,102.373,45.450,0.896,0.433,103.1,102.373
490000,1905,1.475,0.037,5.36,42046,39280,816,0,2043,0,1010655.5,10352.8,0.000,0.353,0.638,0.008,477,9.19,1.45,0.00,0.00,0.01,0.20,0.00,0.00,9.18,1.47,0.00,0.00,0.002,0.029,46,0.557,0.205,0.794,0.000,0.001,3381,2623,1,1.000,0.000,0.000,4477,0.122,0.055,0.000,102.30,9547,0,10352.764,0.000,0.000,292957,1.00,12.94,0.000,0.000,0.000,8,10,10,29,17503,0.067,0.00,0.0058,0.059,632,0.043,0.000,0.096,0.000,3.28,1.90,7.97,0.00,0.000,1.00,1.00,1.00,0.043,0.00308,59.78,1.1813,18.00,135862.2,139736.3,1.763,0.1456,102.158,41.425,0.922,0.432,102.2,102.158
500000,1875,1.526,0.036,5.10,36285,33596,1073,0,1646,0,1014175.5,9934.2,0.000,0.368,0.628,0.004,495,9.50,1.83,0.00,0.14,0.00,0.07,0.00,0.00,9.49,1.77,0.00,0.00,0.000,0.001,44,0.662,0.194,0.804,0.000,0.002,2597,2334,1,1.000,0.000,0.000,3174,0.122,0.051,0.000,102.44,7807,0,9934.191,0.000,0.000,205597,1.00,12.63,0.001,0.000,0.000,8,10,10,64,17805,0.068,0.00,0.0057,0.068,625,0.029,0.000,0.076,0.000,3.33,1.95,7.96,0.00,0.000,1.00,1.00,1.00,0.029,0.00341,59.82,1.1309,16.72,135829.1,139736.2,1.582,0.1374,102.302,40.330,0.913,0.432,101.9,102.302
510000,1855,1.494,0.036,5.01,34733,32134,1142,0,1477,3,1013743.5,9751.3,0.000,0.385,0.613,0.002,489,9.33,1.42,0.00,0.00,0.00,0.05,0.00,0.00,9.33,1.42,0.00,0.00,0.000,0.007,37,0.560,0.189,0.807,0.000,0.004,2524,2448,1,1.000,0.000,0.000,3258,0.133,0.050,0.000,102.51,7150,0,3250.429,0.000,0.000,206633,1.00,12.72,0.000,0.000,0.000,8,10,10,38,17303,0.066,0.00,0.0059,0.056,624,0.028,0.000,0.068,0.000,3.30,1.99,7.98,0.00,0.000,1.00,1.00,1.00,0.028,0.00360,59.88,1.1074,16.28,135922.9,139736.1,1.452,0.1323,102.388,39.947,0.898,0.432,100.8,102.388
520000,1931,1.440,0.034,5.00,35667,32970,1179,0,1442,0,1008190.9,9728.5,0.000,0.393,0.606,0.001,490,8.99,2.31,0.00,0.00,0.00,0.00,0.00,0.00,8.99,2.31,0.00,0.00,0.000,0.000,44,0.474,0.211,0.787,0.000,0.002,2870,2858,1,1.000,0.000,0.000,3095,0.170,0.046,0.000,102.27,6697,0,9728.479,0.000,0.000,256205,1.00,13.13,0.001,0.000,0.000,8,8,10,64,17357,0.066,0.00,0.0058,0.077,639,0.034,0.000,0.068,0.000,3.28,2.01,7.95,0.00,0.000,1.00,1.00,1.00,0.034,0.00340,60.14,1.1033,11.45,135947.8,139736.1,1.432,0.1308,102.139,41.054,0.927,0.432,102.8,102.138
530000,1931,1.449,0.036,5.00,36633,34023,1083,0,1527,0,1004234.7,9676.6,0.000,0.395,0.604,0.001,471,8.64,1.51,0.01,0.46,0.00,0.07,0.00,0.00,8.63,1.46,0.00,0.00,0.000,0.007,42,0.596,0.200,0.798,0.000,0.002,3162,3160,1,1.000,0.000,0.000,3467,0.173,0.050,0.000,102.02,6498,0,9676.593,0.000,0.000,297055,1.00,13.45,0.000,0.000,0.000,8,8,10,28,16687,0.064,0.00,0.0060,0.065,638,0.039,0.000,0.071,0.000,3.27,2.01,7.95,0.00,0.000,1.00,1.00,1.00,0.039,0.00333,60.35,1.0972,12.36,135914.5,139736.0,1.473,0.1293,101.885,41.664,0.910,0.433,101.6,101.885
540000,1949,1.407,0.036,5.01,37670,35070,1099,0,1483,0,1000526.1,9631.6,0.000,0.404,0.594,0.001,452,8.44,1.94,0.01,0.29,0.00,0.05,0.00,0.00,8.44,1.89,0.00,0.00,0.000,0.006,41,0.724,0.215,0.782,0.000,0.003,3581,3577,1,1.000,0.000,0.000,3096,0.190,0.047,0.000,101.90,6058,0,9631.578,0.000,0.001,344124,1.00,13.65,0.001,0.000,0.000,8,8,10,64,16459,0.063,0.00,0.0061,0.070,636,0.044,0.000,0.074,0.000,3.24,2.02,7.96,0.00,0.000,1.00,1.00,1.00,0.044,0.00329,60.44,1.0891,11.95,135976.3,139736.1,1.499,0.1258,101.782,41.242,0.908,0.433,100.9,101.782
550000,1973,1.361,0.036,5.00,38148,35567,1090,0,1467,0,998053.5,9568.7,0.000,0.410,0.589,0.001,486,8.31,1.37,0.01,0.37,0.01,0.15,0.00,0.11,8.29,1.20,0.00,0.00,0.001,0.016,35,0.797,0.224,0.775,0.000,0.001,3719,3716,1,1.000,0.000,0.001,3576,0.186,0.047,0.000,101.77,5993,0,9568.650,0.000,0.001,372479,1.00,13.76,0.000,0.000,0.000,8,8,10,34,16390,0.063,0.00,0.0061,0.065,652,0.046,0.000,0.075,0.000,3.25,2.03,7.97,0.00,0.000,1.00,1.00,1.00,0.046,0.00324,60.54,1.0816,10.68,136031.0,139736.1,1.530,0.1248,101.651,40.426,0.919,0.433,102.2,101.651
560000,1960,1.389,0.036,5.01,38653,36041,1092,0,1533,0,995525.5,9665.3,0.000,0.415,0.584,0.001,468,8.16,1.38,0.00,0.00,0.00,0.05,0.00,0.00,8.16,1.38,0.00,0.00,0.000,0.006,33,0.867,0.203,0.794,0.000,0.003,3845,3845,1,1.000,0.000,0.000,2617,0.215,0.046,0.000,101.68,5867,0,9665.322,0.000,0.000,405790,1.00,13.93,0.000,0.000,0.000,8,8,8,38,15991,0.061,0.00,0.0062,0.072,645,0.050,0.000,0.076,0.000,3.24,2.02,7.96,0.00,0.000,1.00,1.00,1.00,0.050,0.00325,60.59,1.0931,7.24,136002.3,139736.2,1.565,0.1267,101.551,39.983,0.912,0.433,100.5,101.551
570000,1991,1.389,0.036,5.01,38769,36218,1025,0,1495,1,994813.9,9522.9,0.000,0.415,0.584,0.001,489,8.21,1.67,0.01,0.44,0.01,0.17,0.00,0.09,8.19,1.48,0.00,0.00,0.000,0.010,40,0.858,0.229,0.769,0.000,0.002,3871,3871,1,1.000,0.000,0.001,3150,0.227,0.047,0.000,101.63,5870,0,9522.866,0.000,0.000,411413,1.00,13.91,0.000,0.000,0.000,8,8,9,36,16349,0.062,0.00,0.0061,0.068,651,0.050,0.000,0.076,0.000,3.24,2.03,7.97,0.00,0.000,1.00,1.00,1.00,0.050,0.00319,60.62,1.0772,11.54,135955.0,139736.2,1.590,0.1243,101.501,39.474,0.916,0.432,102.8,101.501
580000,1981,1.397,0.036,5.01,38814,36356,1060,0,1408,2,994699.8,9430.4,0.000,0.412,0.587,0.001,483,8.15,1.22,0.00,0.02,0.00,0.08,0.00,0.00,8.15,1.23,0.00,0.00,0.001,0.018,36,0.868,0.208,0.789,0.000,0.003,4003,4003,1,1.000,0.000,0.000,3360,0.195,0.048,0.000,101.62,5928,0,4715.201,0.000,0.000,407094,1.00,13.93,0.000,0.000,0.000,8,8,8,21,16154,0.062,0.00,0.0062,0.076,642,0.050,0.000,0.077,0.000,3.22,2.03,7.95,0.00,0.000,1.00,1.00,1.00,0.050,0.00318,60.64,1.0632,10.19,135956.1,139736.3,1.584,0.1202,101.496,39.523,0.903,0.433,101.7,101.496
590000,1986,1.361,0.037,5.01,38706,36137,1017,0,1547,1,993818.6,9563.2,0.000,0.412,0.587,0.001,473,8.10,1.13,0.00,0.00,0.00,0.00,0.00,0.00,8.10,1.13,0.00,0.00,0.000,0.000,36,0.900,0.220,0.777,0.000,0.003,3917,3916,1,1.000,0.000,0.000,3033,0.198,0.049,0.000,101.59,5817,0,9563.182,0.000,0.000,410896,1.00,13.99,0.000,0.000,0.000,8,8,8,21,16092,0.061,0.00,0.0062,0.072,652,0.050,0.000,0.077,0.000,3.24,2.02,7.95,0.00,0.000,1.00,1.00,1.00,0.050,0.00317,60.66,1.0806,11.36,136000.8,139736.4,1.593,0.1241,101.466,39.292,0.922,0.433,102.0,101.466
600000,1974,1.392,0.037,5.01,38653,36156,1027,0,1482,2,993977.2,9471.0,0.000,0.411,0.588,0.001,468,8.09,1.09,0.00,0.00,0.01,0.12,0.00,0.05,8.09,1.09,0.00,0.00,0.001,0.012,35,0.891,0.221,0.779,0.000,0.001,4020,4019,1,1.000,0.000,0.001,3397,0.187,0.051,0.000,101.57,5799,0,4735.478,0.000,0.000,414002,1.00,14.01,0.000,0.001,0.000,8,8,8,30,15978,0.061,0.00,0.0062,0.068,662,0.051,0.000,0.077,0.000,3.22,2.01,7.96,0.00,0.000,1.00,1.00,1.00,0.051,0.00318,60.69,1.0702,14.27,135966.1,139736.4,1.578,0.1227,101.444,39.476,0.921,0.432,101.6,101.444
610000,1958,1.440,0.037,5.01,38835,36269,1030,0,1552,0,994623.5,9578.2,0.000,0.414,0.585,0.001,465,8.20,1.85,0.01,0.36,0.00,0.07,0.00,0.00,8.19,1.78,0.00,0.00,0.000,0.017,42,0.891,0.206,0.791,0.000,0.003,4026,4026,1,1.000,0.000,0.000,2738,0.218,0.048,0.000,101.60,5992,0,9578.191,0.000,0.001,409989,1.00,13.92,0.001,0.000,0.000,8,8,8,64,16055,0.061,0.00,0.0062,0.069,635,0.050,0.000,0.077,0.000,3.24,2.03,7.97,0.00,0.000,1.00,1.01,1.00,0.050,0.00323,60.65,1.0819,10.82,135889.2,139736.5,1.594,0.1243,101.469,39.550,0.886,0.432,100.8,101.469
620000,1958,1.390,0.037,5.01,38790,36326,989,0,1475,1,993848.1,9412.3,0.000,0.413,0.586,0.001,487,8.17,1.49,0.02,0.70,0.00,0.05,0.00,0.00,8.16,1.36,0.00,0.00,0.000,0.006,33,0.889,0.198,0.800,0.000,0.002,3848,3848,1,1.000,0.000,0.000,2820,0.237,0.054,0.000,101.57,5731,0,9412.330,0.000,0.000,413877,1.01,13.93,0.000,0.000,0.000,8,8,8,37,16006,0.061,0.00,0.0062,0.072,648,0.051,0.000,0.076,0.000,3.22,2.02,7.96,0.00,0.000,1.01,1.01,1.01,0.051,0.00322,60.67,1.0640,21.49,135980.3,139736.6,1.595,0.1216,101.458,39.494,0.908,0.432,101.0,101.458
630000,1973,1.421,0.036,5.00,38651,35966,1067,0,1603,0,993783.8,9647.1,0.000,0.411,0.588,0.001,496,8.20,1.84,0.00,0.00,0.00,0.09,0.00,0.00,8.20,1.85,0.00,0.00,0.001,0.019,45,0.894,0.230,0.768,0.000,0.002,3924,3924,1,1.000,0.000,0.000,2725,0.229,0.049,0.000,101.55,5951,0,9647.082,0.000,0.000,410599,1.00,13.93,0.000,0.000,0.000,8,8,8,61,16187,0.062,0.00,0.0061,0.065,641,0.051,0.000,0.077,0.000,3.23,2.03,7.97,0.00,0.000,1.00,1.00,1.00,0.051,0.00318,60.69,1.0919,14.39,135916.5,139736.7,1.606,0.1278,101.412,39.279,0.909,0.432,101.6,101.412
640000,1977,1.372,0.036,5.01,39015,36387,1072,0,1552,1,993253.6,9663.3,0.000,0.411,0.588,0.001,496,8.18,1.50,0.01,0.31,0.00,0.06,0.00,0.00,8.17,1.36,0.00,0.00,0.000,0.006,41,0.917,0.205,0.793,0.000,0.002,4089,4089,1,1.000,0.000,0.000,3396,0.236,0.050,0.000,101.54,5933,0,9663.297,0.000,0.000,413112,1.00,13.91,0.000,0.000,0.000,8,8,8,38,16181,0.062,0.00,0.0061,0.069,633,0.051,0.000,0.077,0.000,3.24,2.03,7.98,0.00,0.000,1.00,1.00,1.00,0.051,0.00317,60.70,1.0931,12.17,136012.0,139736.7,1.605,0.1269,101.422,39.361,0.910,0.433,101.8,101.422
650000,1991,1.405,0.036,5.00,39023,36421,1004,0,1584,4,994178.9,9602.5,0.000,0.409,0.590,0.001,472,8.19,1.42,0.00,0.16,0.00,0.05,0.00,0.00,8.18,1.40,0.00,0.00,0.000,0.009,48,0.861,0.216,0.778,0.000,0.006,3838,3838,1,1.000,0.000,0.000,2731,0.233,0.049,0.000,101.56,5811,0,2400.626,0.000,0.000,404452,1.00,13.95,0.000,0.000,0.000,8,8,9,28,16298,0.062,0.00,0.0061,0.063,647,0.050,0.000,0.077,0.000,3.22,2.03,7.95,0.00,0.000,1.00,1.00,1.00,0.050,0.00314,60.69,1.0857,11.53,135917.5,139736.8,1.594,0.1255,101.421,39.567,0.903,0.432,102.1,101.421
660000,1989,1.397,0.036,5.01,38786,36231,976,0,1581,0,994503.2,9544.6,0.000,0.406,0.593,0.001,485,8.20,1.62,0.00,0.07,0.00,0.07,0.00,0.00,8.20,1.61,0.00,0.00,0.000,0.008,37,0.874,0.222,0.777,0.000,0.002,3826,3826,1,1.000,0.000,0.000,2688,0.248,0.049,0.000,101.55,6073,0,9544.624,0.000,0.000,398727,1.00,13.88,0.000,0.000,0.000,8,8,9,61,16318,0.062,0.00,0.0061,0.068,645,0.050,0.000,0.077,0.000,3.24,2.03,7.96,0.00,0.000,1.00,1.00,1.00,0.050,0.00313,60.71,1.0794,10.47,135934.5,139736.9,1.579,0.1249,101.426,39.979,0.909,0.432,102.8,101.426
670000,2044,1.342,0.036,5.00,39404,36601,1015,0,1733,0,993482.1,9804.1,0.000,0.403,0.596,0.001,491,8.16,1.30,0.00,0.00,0.00,0.09,0.00,0.00,8.16,1.30,0.00,0.00,0.000,0.022,38,0.892,0.233,0.764,0.000,0.003,3835,3833,1,1.000,0.000,0.000,3299,0.223,0.052,0.000,101.52,6025,0,9804.108,0.000,0.000,400509,1.00,13.93,0.000,0.000,0.000,8,8,8,24,16679,0.064,0.00,0.0060,0.062,670,0.050,0.000,0.078,0.000,3.24,2.02,7.95,0.00,0.000,1.00,1.00,1.00,0.050,0.00301,60.74,1.1113,13.75,135972.8,139737.0,1.579,0.1304,101.391,40.040,0.925,0.433,104.5,101.391
680000,1972,1.418,0.037,5.01,39279,36549,992,0,1810,0,993820.8,9864.8,0.000,0.400,0.599,0.001,488,8.09,1.18,0.00,0.05,0.00,0.00,0.00,0.00,8.09,1.18,0.00,0.00,0.000,0.000,36,0.886,0.216,0.782,0.000,0.002,3781,3781,1,1.000,0.000,0.000,3583,0.252,0.050,0.000,101.49,6003,0,9864.761,0.000,0.000,397201,1.00,14.01,0.000,0.000,0.000,8,8,8,29,15948,0.061,0.00,0.0062,0.078,633,0.050,0.000,0.079,0.000,3.23,2.01,7.94,0.00,0.000,1.00,1.00,1.00,0.050,0.00310,60.76,1.1185,13.34,135912.8,139737.0,1.590,0.1319,101.349,39.882,0.897,0.433,101.2,101.349
690000,1987,1.393,0.036,5.00,39502,36649,999,0,1839,0,993147.7,9881.7,0.000,0.398,0.601,0.001,489,8.21,1.85,0.01,0.36,0.01,0.58,0.00,0.00,8.18,1.76,0.00,0.00,0.001,0.027,41,0.890,0.213,0.786,0.000,0.001,3859,3857,1,1.000,0.000,0.000,3107,0.269,0.049,0.000,101.44,5944,0,9881.665,0.000,0.001,397384,1.00,13.90,0.001,0.000,0.000,8,8,8,64,16307,0.062,0.00,0.0061,0.072,641,0.050,0.000,0.079,0.000,3.25,2.02,7.97,0.00,0.000,1.00,1.00,1.00,0.050,0.00306,60.79,1.1205,9.10,135947.0,139737.1,1.611,0.1326,101.312,39.600,0.919,0.432,102.6,101.312
700000,1969,1.347,0.037,5.00,39478,36591,1027,0,1878,0,992907.3,9986.9,0.000,0.395,0.604,0.001,479,8.11,0.95,0.00,0.09,0.00,0.05,0.00,0.00,8.11,0.94,0.00,0.00,0.000,0.005,33,0.894,0.212,0.787,0.000,0.001,3937,3937,1,1.000,0.000,0.000,3135,0.251,0.052,0.000,101.42,5814,0,9986.918,0.000,0.000,391038,1.00,13.97,0.000,0.000,0.000,8,8,8,18,15971,0.061,0.00,0.0062,0.073,630,0.050,0.000,0.078,0.000,3.23,2.01,7.96,0.00,0.000,1.00,1.00,1.00,0.050,0.00307,60.82,1.1339,16.34,136050.7,139737.2,1.603,0.1343,101.292,39.511,0.916,0.433,100.9,101.292
710000,1967,1.450,0.036,5.01,39673,36859,972,0,1844,1,992839.4,9870.1,0.000,0.394,0.605,0.001,480,8.13,1.12,0.00,0.02,0.00,0.09,0.00,0.11,8.12,1.14,0.00,0.00,0.001,0.024,39,0.886,0.216,0.782,0.000,0.003,3908,3908,1,1.000,0.000,0.001,3359,0.212,0.049,0.000,101.39,5752,0,9870.053,0.000,0.000,397489,1.00,13.97,0.000,0.000,0.000,8,8,8,27,15992,0.061,0.00,0.0062,0.067,626,0.051,0.000,0.079,0.000,3.24,2.02,7.96,0.00,0.000,1.00,1.00,1.00,0.051,0.00306,60.84,1.1189,10.18,135870.8,139737.2,1.610,0.1324,101.243,39.537,0.889,0.432,100.8,101.243
720000,1976,1.374,0.037,5.01,39699,36843,946,0,1901,0,993330.4,9937.3,0.000,0.390,0.609,0.001,428,8.18,2.05,0.01,0.63,0.00,0.00,0.00,0.02,8.16,1.74,0.00,0.00,0.000,0.000,39,0.863,0.205,0.791,0.000,0.004,3840,3838,1,1.000,0.000,0.001,3233,0.244,0.052,0.000,101.34,5644,0,9937.304,0.000,0.000,382580,1.00,13.98,0.001,0.000,0.000,8,8,8,64,16163,0.062,0.00,0.0062,0.069,654,0.050,0.000,0.079,0.000,3.23,2.01,7.95,0.00,0.000,1.00,1.00,1.00,0.050,0.00302,60.91,1.1268,15.94,135992.2,139737.3,1.595,0.1324,101.217,39.938,0.916,0.432,101.1,101.217
