step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain
360000,1921,1.430,0.038,8.01,42918,40144,512,0,2276,0,1002157.7,11323.3,0.001,0.424,0.001,0.574,477,8.19,1.89,0.00,0.00,0.00,0.09,0.05,1.55,8.13,1.25,0.00,0.00,0.000,0.006,59,0.875,0.230,0.765,0.000,0.005,6333,4751,1,1.000,0.000,0.003,65334,0.137,0.051,0.000,99.55,12253,0,11323.269,0.000,0.000,595196,1.00,15.78,0.000,0.000,0.000,8,8,8,61,15733,0.060,0.00,0.0064,0.059,620,0.072,0.000,0.124,0.000,3.42,2.08,7.97,0.00,0.000,1.00,1.00,1.00,0.072,0.00323,62.18,1.2761,11.06,136447.8,140225.9,2.110,0.1440,99.406,42.850,0.893,0.386,98.5,99.406
370000,1939,1.394,0.037,8.00,42978,40059,562,0,2339,0,1002267.6,11359.6,0.001,0.424,0.001,0.574,457,8.17,1.82,0.00,0.00,0.01,0.27,0.04,0.80,8.12,1.51,0.00,0.00,0.000,0.014,71,0.898,0.228,0.769,0.000,0.003,6355,4918,1,1.000,0.000,0.005,62587,0.134,0.047,0.000,99.55,12149,0,11359.640,0.000,0.000,602275,1.00,15.86,0.000,0.000,0.000,8,8,8,44,15846,0.060,0.00,0.0064,0.069,633,0.073,0.000,0.124,0.000,3.42,2.07,7.95,0.00,0.000,1.00,1.00,1.00,0.073,0.00320,62.19,1.2807,6.99,136494.7,140226.1,2.102,0.1450,99.411,43.247,0.901,0.386,99.7,99.410
380000,1951,1.403,0.037,7.95,42107,39353,543,0,2199,0,1003036.9,11081.6,0.001,0.437,0.001,0.561,477,8.15,1.56,0.00,0.07,0.00,0.00,0.00,0.13,8.14,1.55,0.00,0.00,0.000,0.000,68,0.889,0.232,0.766,0.000,0.002,6461,5254,1,1.000,0.000,0.002,62706,0.134,0.046,0.000,99.67,11746,0,11081.618,0.000,0.000,632735,1.00,15.86,0.000,0.000,0.000,8,8,8,46,15894,0.061,0.00,0.0063,0.069,627,0.074,0.000,0.124,0.000,3.44,2.07,7.95,0.00,0.000,1.00,1.00,1.00,0.074,0.00327,62.08,1.2508,9.52,136460.0,140226.2,2.094,0.1423,99.523,43.506,0.898,0.386,100.3,99.523
390000,1952,1.403,0.038,7.95,41947,39113,521,0,2312,0,1002589.6,11052.6,0.001,0.437,0.001,0.561,491,8.16,1.59,0.00,0.00,0.00,0.05,0.01,0.26,8.15,1.51,0.00,0.00,0.001,0.023,63,0.878,0.238,0.760,0.000,0.002,6501,5310,1,1.000,0.000,0.003,61894,0.135,0.050,0.000,99.68,11635,0,11052.608,0.000,0.001,633966,1.00,15.81,0.000,0.000,0.000,8,8,8,41,15929,0.061,0.00,0.0063,0.065,645,0.074,0.000,0.123,0.000,3.41,2.08,7.96,0.00,0.000,1.00,1.00,1.00,0.074,0.00327,62.03,1.2487,13.18,136448.0,140226.4,2.126,0.1431,99.535,43.055,0.901,0.386,100.6,99.535
400000,1942,1.416,0.038,7.96,42018,39107,567,0,2354,0,1003199.0,11208.3,0.001,0.440,0.001,0.558,485,8.11,1.18,0.00,0.00,0.00,0.00,0.02,0.46,8.09,1.13,0.00,0.00,0.000,0.000,47,0.876,0.234,0.762,0.000,0.004,6580,5406,1,1.000,0.000,0.003,60975,0.140,0.050,0.000,99.73,11837,0,11208.293,0.000,0.001,640643,1.00,15.85,0.000,0.000,0.000,8,8,8,26,15755,0.060,0.00,0.0064,0.064,632,0.075,0.000,0.124,0.000,3.42,2.06,7.96,0.00,0.000,1.00,1.00,1.00,0.075,0.00331,62.02,1.2672,12.17,136438.3,140226.5,2.093,0.1465,99.582,43.556,0.891,0.386,100.1,99.582
410000,1922,1.403,0.040,7.89,41469,38742,580,0,2167,0,1003313.5,10951.4,0.001,0.442,0.001,0.556,493,8.15,2.06,0.00,0.14,0.00,0.02,0.01,0.51,8.13,1.78,0.00,0.00,0.000,0.005,53,0.901,0.215,0.783,0.000,0.002,6396,5254,1,1.000,0.000,0.002,63101,0.137,0.052,0.000,99.74,11672,0,10951.434,0.000,0.000,642339,1.00,15.89,0.000,0.000,0.000,8,8,8,56,15665,0.060,0.00,0.0064,0.066,631,0.075,0.000,0.123,0.000,3.41,2.06,7.97,0.00,0.000,1.00,1.00,1.00,0.075,0.00335,62.02,1.2363,14.76,136458.9,140226.7,2.080,0.1409,99.600,43.636,0.894,0.386,99.5,99.600
420000,1916,1.417,0.038,7.97,41882,39004,565,0,2319,0,1003724.6,11166.9,0.001,0.447,0.001,0.551,493,8.08,1.34,0.00,0.00,0.00,0.00,0.00,0.15,8.08,1.34,0.00,0.00,0.000,0.000,52,0.901,0.230,0.765,0.000,0.005,6611,5258,1,1.000,0.000,0.001,62242,0.145,0.048,0.000,99.79,11656,0,11166.854,0.000,0.001,669964,1.00,15.92,0.000,0.000,0.000,8,8,8,42,15484,0.059,0.00,0.0065,0.063,627,0.077,0.000,0.124,0.000,3.44,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.077,0.00339,61.97,1.2615,9.05,136476.5,140226.8,2.080,0.1453,99.650,43.860,0.897,0.386,98.5,99.650
430000,1936,1.404,0.038,7.93,41776,38914,559,0,2283,0,1003243.0,11003.3,0.001,0.442,0.001,0.556,495,8.15,2.02,0.00,0.05,0.00,0.00,0.03,0.59,8.12,1.92,0.00,0.00,0.000,0.000,62,0.874,0.230,0.765,0.000,0.005,6404,5125,1,1.000,0.000,0.003,60106,0.143,0.052,0.000,99.73,11759,0,11003.272,0.000,0.000,645043,1.00,15.89,0.000,0.000,0.000,8,8,8,46,15774,0.060,0.00,0.0064,0.072,633,0.075,0.000,0.124,0.000,3.44,2.07,7.94,0.00,0.000,1.00,1.00,1.00,0.075,0.00332,62.02,1.2435,15.58,136467.4,140227.0,2.090,0.1424,99.583,43.690,0.891,0.386,99.3,99.582
440000,1914,1.446,0.040,7.93,42162,39391,526,0,2267,0,1003054.6,11019.2,0.001,0.436,0.001,0.562,484,8.10,1.55,0.00,0.00,0.00,0.00,0.04,0.69,8.07,1.25,0.00,0.00,0.000,0.000,59,0.877,0.220,0.777,0.000,0.002,6342,4766,1,1.000,0.000,0.004,58155,0.146,0.052,0.000,99.72,11563,0,11019.216,0.000,0.000,634510,1.00,15.89,0.000,0.000,0.000,8,8,8,45,15510,0.059,0.00,0.0065,0.075,614,0.075,0.000,0.124,0.000,3.40,2.07,7.95,0.00,0.000,1.00,1.00,1.00,0.075,0.00332,62.07,1.2431,16.71,136386.8,140227.1,2.049,0.1410,99.568,44.009,0.889,0.386,99.1,99.568
450000,1929,1.385,0.038,7.91,42263,39424,528,0,2296,0,1002887.8,11083.5,0.001,0.438,0.001,0.560,490,8.15,1.84,0.00,0.00,0.00,0.00,0.00,0.14,8.14,1.85,0.00,0.00,0.000,0.000,52,0.847,0.220,0.777,0.000,0.003,6688,5166,1,1.000,0.000,0.001,55119,0.145,0.051,0.000,99.72,11684,0,11083.450,0.000,0.001,646083,1.00,15.82,0.000,0.000,0.000,8,8,8,62,15716,0.060,0.00,0.0064,0.070,629,0.076,0.000,0.125,0.000,3.44,2.06,7.95,0.00,0.000,1.00,1.00,1.00,0.076,0.00331,62.04,1.2520,14.36,136518.9,140227.3,2.081,0.1438,99.589,43.729,0.902,0.386,99.8,99.589
460000,1932,1.416,0.038,7.92,42696,39885,540,0,2268,0,1002524.2,11180.5,0.001,0.430,0.001,0.568,485,8.15,1.55,0.00,0.00,0.00,0.00,0.02,0.55,8.13,1.44,0.00,0.00,0.000,0.000,55,0.894,0.230,0.768,0.000,0.002,6469,4517,1,1.000,0.000,0.002,53724,0.138,0.051,0.000,99.62,12127,0,11180.470,0.000,0.000,620915,1.00,15.85,0.000,0.000,0.000,8,8,8,37,15738,0.060,0.00,0.0064,0.066,615,0.074,0.000,0.125,0.000,3.43,2.07,7.96,0.00,0.000,1.00,1.00,1.00,0.074,0.00325,62.11,1.2608,16.14,136456.5,140227.4,2.114,0.1425,99.471,43.282,0.894,0.386,99.2,99.471
470000,1939,1.403,0.038,7.91,42828,40086,541,0,2194,0,1002560.4,11030.0,0.001,0.427,0.001,0.571,488,8.08,1.90,0.00,0.00,0.00,0.05,0.01,0.24,8.07,1.86,0.00,0.00,0.000,0.011,61,0.891,0.228,0.768,0.000,0.004,6448,4246,1,1.000,0.000,0.003,54537,0.136,0.049,0.000,99.59,11922,0,11030.035,0.000,0.000,620418,1.00,15.96,0.000,0.000,0.000,8,8,8,58,15669,0.060,0.00,0.0064,0.061,627,0.074,0.000,0.126,0.000,3.43,2.06,7.95,0.00,0.000,1.00,1.00,1.00,0.074,0.00321,62.16,1.2422,8.70,136475.4,140227.6,2.089,0.1399,99.450,43.532,0.896,0.386,99.3,99.450
480000,1957,1.395,0.038,7.95,42816,40143,505,0,2150,0,1001823.8,11007.0,0.001,0.421,0.001,0.577,497,8.15,1.89,0.00,0.00,0.00,0.00,0.06,1.54,8.08,1.13,0.00,0.00,0.000,0.000,52,0.889,0.235,0.761,0.000,0.004,6173,3981,1,1.000,0.000,0.003,58972,0.138,0.050,0.000,99.49,12128,0,11007.032,0.000,0.000,593972,1.00,15.87,0.000,0.000,0.000,8,8,8,60,15942,0.061,0.00,0.0063,0.064,625,0.072,0.000,0.123,0.000,3.40,2.06,7.96,0.00,0.000,1.00,1.00,1.00,0.072,0.00314,62.23,1.2398,14.38,136457.2,140227.7,2.126,0.1385,99.345,42.980,0.911,0.386,100.4,99.345
490000,1940,1.389,0.038,7.94,42910,40243,543,0,2141,0,1001424.3,11124.1,0.001,0.418,0.001,0.580,484,8.19,2.11,0.00,0.00,0.00,0.00,0.01,0.33,8.17,2.08,0.00,0.00,0.000,0.000,56,0.875,0.218,0.779,0.000,0.003,6125,3958,1,1.000,0.000,0.002,57100,0.137,0.048,0.000,99.46,11978,0,11124.055,0.000,0.000,588782,1.00,15.86,0.000,0.000,0.000,8,8,8,57,15882,0.061,0.00,0.0063,0.076,613,0.072,0.000,0.124,0.000,3.46,2.07,7.96,0.00,0.000,1.00,1.00,1.00,0.072,0.00315,62.25,1.2504,9.17,136493.6,140227.9,2.125,0.1385,99.329,43.208,0.900,0.387,99.6,99.329
500000,1928,1.384,0.038,7.94,43200,40609,486,0,2117,0,1001684.9,11117.8,0.001,0.423,0.001,0.575,480,8.12,2.12,0.00,0.07,0.00,0.16,0.03,0.61,8.09,1.94,0.00,0.00,0.000,0.010,58,0.876,0.217,0.780,0.000,0.003,6408,4147,1,1.000,0.000,0.004,57742,0.140,0.050,0.000,99.52,12011,0,11117.751,0.000,0.000,607336,1.00,15.90,0.000,0.000,0.000,8,8,8,58,15665,0.060,0.00,0.0064,0.068,623,0.074,0.000,0.125,0.000,3.40,2.07,7.96,0.00,0.001,1.00,1.00,1.00,0.074,0.00320,62.22,1.2499,11.38,136528.3,140228.0,2.103,0.1378,99.383,43.471,0.894,0.387,99.1,99.384
510000,1938,1.398,0.039,7.93,42819,40118,535,0,2156,0,1001525.5,11165.3,0.001,0.424,0.001,0.574,475,8.14,1.82,0.00,0.00,0.00,0.00,0.05,0.99,8.08,1.46,0.00,0.00,0.000,0.000,57,0.881,0.242,0.754,0.000,0.004,6455,4118,1,1.000,0.000,0.005,62701,0.138,0.050,0.000,99.51,12041,0,11165.291,0.000,0.001,599357,1.00,15.89,0.000,0.000,0.000,8,8,8,47,15766,0.060,0.00,0.0064,0.057,638,0.072,0.000,0.125,0.000,3.43,2.07,7.95,0.00,0.000,1.00,1.00,1.00,0.072,0.00320,62.19,1.2563,11.67,136470.2,140228.2,2.139,0.1397,99.366,43.261,0.901,0.387,99.5,99.366
520000,1930,1.388,0.038,7.91,42487,39875,523,0,2097,0,1001982.6,10998.2,0.001,0.425,0.001,0.573,453,8.14,1.80,0.00,0.00,0.00,0.00,0.04,0.82,8.10,1.57,0.00,0.00,0.000,0.000,60,0.875,0.223,0.775,0.000,0.002,6386,4196,1,1.000,0.000,0.003,57440,0.145,0.050,0.000,99.56,11819,0,10998.165,0.000,0.000,600128,1.00,15.87,0.000,0.000,0.000,8,8,8,58,15710,0.060,0.00,0.0064,0.063,633,0.072,0.000,0.124,0.000,3.41,2.07,7.95,0.00,0.000,1.00,1.00,1.00,0.072,0.00322,62.18,1.2375,12.18,136506.1,140228.3,2.103,0.1376,99.425,43.457,0.893,0.386,99.5,99.425
530000,1949,1.399,0.038,7.94,42428,39757,530,0,2122,0,1002196.3,10960.7,0.001,0.426,0.001,0.572,475,8.12,1.52,0.00,0.00,0.00,0.00,0.04,0.79,8.08,1.43,0.00,0.00,0.000,0.000,56,0.889,0.232,0.763,0.000,0.004,6297,3981,1,1.000,0.000,0.004,54206,0.144,0.049,0.000,99.54,11559,0,10960.680,0.000,0.000,603219,1.00,15.90,0.000,0.000,0.000,8,8,8,43,15829,0.060,0.00,0.0064,0.068,630,0.073,0.000,0.124,0.000,3.44,2.07,7.95,0.00,0.000,1.00,1.00,1.00,0.073,0.00319,62.18,1.2340,14.61,136462.6,140228.4,2.126,0.1376,99.397,43.242,0.896,0.386,99.7,99.397
540000,1904,1.436,0.039,7.92,42903,40239,540,0,2169,0,1001818.1,11124.0,0.001,0.426,0.001,0.572,472,8.09,1.93,0.00,0.00,0.00,0.00,0.05,0.89,8.04,1.42,0.00,0.00,0.000,0.000,61,0.887,0.224,0.772,0.000,0.004,6380,3928,1,1.000,0.000,0.004,60344,0.144,0.052,0.000,99.53,11465,0,11124.019,0.000,0.000,600858,1.00,15.96,0.000,0.000,0.000,8,8,8,57,15398,0.059,0.00,0.0065,0.053,600,0.072,0.000,0.125,0.000,3.41,2.06,7.94,0.00,0.000,1.00,1.00,1.00,0.072,0.00327,62.19,1.2522,15.84,136447.0,140228.6,2.126,0.1396,99.386,42.597,0.879,0.386,97.7,99.387
550000,1916,1.414,0.039,7.92,42688,40055,511,0,2110,0,1001849.5,10935.7,0.001,0.427,0.001,0.571,482,8.08,1.71,0.00,0.05,0.00,0.00,0.02,0.35,8.06,1.63,0.00,0.00,0.000,0.000,58,0.867,0.227,0.770,0.000,0.003,6294,3775,1,1.000,0.000,0.004,59379,0.142,0.053,0.000,99.53,11420,0,10935.721,0.000,0.000,609490,1.00,15.94,0.000,0.000,0.000,8,8,8,58,15482,0.059,0.00,0.0065,0.057,621,0.073,0.000,0.125,0.000,3.40,2.04,7.94,0.00,0.000,1.00,1.00,1.00,0.073,0.00324,62.20,1.2312,17.27,136466.6,140228.7,2.112,0.1374,99.396,42.884,0.883,0.387,98.8,99.396
560000,1919,1.385,0.039,7.94,43080,40387,529,0,2161,0,1001869.2,11137.8,0.001,0.426,0.001,0.572,482,8.12,1.50,0.00,0.05,0.00,0.00,0.01,0.20,8.11,1.45,0.00,0.00,0.000,0.000,61,0.886,0.223,0.774,0.000,0.004,6424,3999,1,1.000,0.000,0.002,61991,0.136,0.051,0.000,99.53,11654,0,11137.794,0.000,0.001,604039,1.00,15.89,0.000,0.000,0.000,8,8,8,41,15573,0.059,0.00,0.0064,0.065,638,0.073,0.000,0.125,0.000,3.44,2.07,7.96,0.00,0.000,1.00,1.00,1.00,0.073,0.00324,62.19,1.2537,12.28,136528.3,140228.9,2.124,0.1404,99.392,43.373,0.908,0.386,98.5,99.392
570000,1938,1.385,0.038,7.94,42581,39998,503,0,2061,0,1001724.8,10922.7,0.001,0.428,0.001,0.570,469,8.18,1.97,0.00,0.00,0.00,0.00,0.03,0.46,8.15,1.83,0.00,0.00,0.000,0.000,58,0.876,0.251,0.747,0.000,0.002,6371,4063,1,1.000,0.000,0.005,61028,0.150,0.050,0.000,99.53,11567,0,10922.719,0.000,0.000,599294,1.00,15.85,0.000,0.000,0.000,8,8,8,43,15846,0.060,0.00,0.0063,0.067,629,0.072,0.000,0.125,0.000,3.42,2.08,7.95,0.00,0.000,1.00,1.00,1.00,0.072,0.00322,62.19,1.2281,11.76,136506.1,140229.0,2.127,0.1358,99.387,43.020,0.901,0.386,100.1,99.387
580000,1912,1.399,0.040,7.95,42795,40217,504,0,2100,0,1001495.9,11013.8,0.001,0.426,0.001,0.572,472,8.14,1.85,0.00,0.00,0.00,0.00,0.01,0.30,8.13,1.83,0.00,0.00,0.000,0.000,55,0.886,0.219,0.778,0.000,0.003,6193,3921,1,1.000,0.000,0.003,61970,0.146,0.053,0.000,99.51,11420,0,11013.822,0.000,0.000,600021,1.00,15.89,0.000,0.000,0.000,8,8,8,62,15564,0.059,0.00,0.0064,0.058,618,0.072,0.000,0.125,0.000,3.42,2.06,7.95,0.00,0.000,1.00,1.00,1.00,0.072,0.00325,62.21,1.2393,18.93,136492.0,140229.2,2.121,0.1372,99.366,43.023,0.882,0.386,98.7,99.367
590000,1925,1.421,0.037,7.93,42604,39897,546,0,2148,0,1001962.9,11109.6,0.001,0.430,0.001,0.568,470,8.20,2.23,0.00,0.07,0.00,0.00,0.02,0.57,8.17,2.16,0.00,0.00,0.000,0.000,61,0.863,0.216,0.780,0.000,0.004,6422,4262,1,1.000,0.000,0.003,68263,0.145,0.051,0.000,99.58,11525,0,11109.640,0.000,0.000,607699,1.00,15.82,0.001,0.000,0.000,8,8,8,64,15779,0.060,0.00,0.0064,0.064,625,0.073,0.000,0.125,0.000,3.46,2.07,7.95,0.00,0.000,1.00,1.00,1.00,0.073,0.00327,62.12,1.2525,19.17,136471.2,140229.3,2.140,0.1415,99.435,43.174,0.894,0.386,98.8,99.435
600000,1952,1.386,0.037,7.93,43019,40325,562,0,2105,0,1001641.4,11155.1,0.001,0.423,0.001,0.575,476,8.15,1.94,0.01,0.21,0.00,0.00,0.01,0.33,8.13,1.85,0.00,0.00,0.000,0.000,59,0.833,0.216,0.782,0.000,0.003,6404,4492,1,1.000,0.000,0.002,62757,0.145,0.047,0.000,99.52,11593,0,11155.066,0.000,0.001,583738,1.00,15.87,0.000,0.000,0.000,8,8,8,56,15903,0.061,0.00,0.0063,0.064,630,0.071,0.000,0.125,0.000,3.45,2.06,7.96,0.00,0.000,1.00,1.00,1.00,0.071,0.00317,62.24,1.2542,10.38,136503.2,140229.5,2.079,0.1395,99.388,43.128,0.912,0.387,100.0,99.388
610000,1929,1.408,0.038,7.94,42883,40269,567,0,2070,0,1001908.9,11098.5,0.001,0.428,0.001,0.570,489,8.09,1.62,0.00,0.00,0.00,0.00,0.01,0.31,8.08,1.49,0.00,0.00,0.000,0.000,52,0.860,0.214,0.782,0.000,0.004,6425,4684,1,1.000,0.000,0.003,68133,0.147,0.049,0.000,99.61,11571,0,11098.544,0.000,0.000,604157,1.00,15.92,0.000,0.000,0.000,8,8,8,43,15606,0.060,0.00,0.0064,0.049,631,0.072,0.000,0.125,0.000,3.45,2.05,7.96,0.00,0.000,1.00,1.00,1.00,0.072,0.00324,62.17,1.2498,12.81,136479.3,140229.6,2.067,0.1397,99.463,43.575,0.897,0.386,99.0,99.464
620000,1939,1.370,0.038,7.94,42905,40256,553,0,2086,0,1002133.0,10982.6,0.000,0.430,0.001,0.568,499,8.05,1.18,0.00,0.00,0.00,0.00,0.02,0.41,8.03,1.14,0.00,0.00,0.000,0.000,50,0.846,0.221,0.776,0.000,0.004,6292,4722,1,1.000,0.000,0.005,62930,0.141,0.050,0.000,99.60,11341,0,10982.646,0.000,0.001,616410,1.00,15.90,0.000,0.000,0.000,8,8,8,43,15614,0.060,0.00,0.0064,0.068,630,0.073,0.000,0.126,0.000,3.38,2.06,7.96,0.00,0.000,1.00,1.00,1.00,0.073,0.00323,62.10,1.2371,14.78,136534.3,140229.8,2.141,0.1386,99.466,43.227,0.899,0.387,99.5,99.466
630000,1917,1.419,0.038,7.94,43068,40448,572,0,2070,0,1002199.5,11146.7,0.001,0.426,0.001,0.572,472,8.11,1.65,0.01,0.55,0.00,0.00,0.01,0.16,8.09,1.44,0.00,0.00,0.000,0.000,55,0.848,0.212,0.786,0.000,0.002,6459,4985,1,1.000,0.000,0.002,67381,0.145,0.049,0.000,99.56,11614,0,11146.689,0.000,0.001,598884,1.00,15.92,0.000,0.000,0.000,8,8,8,43,15544,0.059,0.00,0.0065,0.065,615,0.072,0.000,0.125,0.000,3.43,2.06,7.95,0.00,0.000,1.00,1.00,1.00,0.072,0.00324,62.17,1.2542,12.39,136473.6,140229.9,2.111,0.1397,99.416,43.824,0.891,0.386,98.8,99.416
640000,1950,1.411,0.038,7.93,43357,40802,543,0,1979,0,1001639.0,11036.4,0.000,0.422,0.001,0.577,485,8.19,1.67,0.00,0.00,0.00,0.00,0.01,0.35,8.18,1.55,0.00,0.00,0.000,0.000,59,0.821,0.232,0.764,0.000,0.004,6275,4922,1,1.000,0.000,0.002,68710,0.145,0.053,0.000,99.52,11171,0,11036.427,0.000,0.000,584171,1.00,15.80,0.000,0.000,0.000,8,8,9,40,15979,0.061,0.00,0.0063,0.067,626,0.071,0.000,0.126,0.000,3.45,2.07,7.97,0.00,0.000,1.00,1.00,1.00,0.071,0.00316,62.24,1.2416,22.23,136434.8,140230.0,2.079,0.1369,99.379,43.856,0.899,0.386,100.3,99.379
650000,1918,1.415,0.038,7.96,42982,40585,527,0,1902,0,1000933.6,10925.0,0.000,0.421,0.001,0.578,478,8.12,1.61,0.00,0.00,0.00,0.02,0.02,0.41,8.09,1.44,0.00,0.00,0.000,0.002,53,0.826,0.210,0.786,0.000,0.004,6168,4787,1,1.000,0.000,0.003,66301,0.148,0.051,0.000,99.49,11141,0,10924.958,0.000,0.000,577168,1.00,15.88,0.000,0.000,0.000,8,8,9,55,15567,0.059,0.00,0.0064,0.060,626,0.070,0.000,0.125,0.000,3.44,2.06,7.96,0.00,0.000,1.00,1.00,1.00,0.070,0.00321,62.25,1.2259,15.01,136476.7,140230.2,2.096,0.1341,99.363,43.656,0.899,0.386,98.3,99.364
660000,1926,1.421,0.038,7.96,43548,41107,492,0,1941,0,1000470.8,11003.0,0.000,0.416,0.001,0.582,483,8.20,2.20,0.00,0.00,0.00,0.00,0.04,0.61,8.16,1.89,0.00,0.00,0.000,0.000,55,0.832,0.208,0.787,0.000,0.005,6104,4955,1,1.000,0.000,0.006,67493,0.150,0.049,0.000,99.44,10892,0,11002.951,0.000,0.000,564188,1.00,15.81,0.000,0.000,0.000,8,8,9,61,15793,0.060,0.00,0.0064,0.066,622,0.070,0.000,0.126,0.000,3.43,2.07,7.94,0.00,0.000,1.00,1.00,1.00,0.070,0.00317,62.30,1.2337,12.97,136456.2,140230.4,2.103,0.1336,99.300,43.822,0.893,0.386,99.6,99.300
670000,1933,1.378,0.039,7.96,43436,41012,535,0,1882,0,1001045.4,10974.7,0.000,0.416,0.001,0.582,490,8.15,1.72,0.01,0.32,0.00,0.00,0.04,0.77,8.10,1.32,0.00,0.00,0.000,0.000,59,0.839,0.226,0.770,0.000,0.004,6138,4863,1,1.000,0.000,0.004,67926,0.146,0.050,0.000,99.47,10926,0,10974.732,0.000,0.000,565037,1.00,15.87,0.000,0.000,0.000,8,8,8,39,15748,0.060,0.00,0.0064,0.057,629,0.070,0.000,0.126,0.000,3.40,2.07,7.93,0.00,0.000,1.00,1.00,1.00,0.070,0.00316,62.31,1.2311,12.23,136518.6,140230.5,2.060,0.1336,99.343,44.034,0.900,0.386,99.5,99.343
680000,1931,1.430,0.037,7.97,43757,41375,501,0,1883,0,1000730.9,10991.6,0.001,0.416,0.001,0.583,487,8.12,1.86,0.00,0.00,0.00,0.00,0.03,0.63,8.09,1.50,0.00,0.00,0.000,0.000,53,0.856,0.226,0.772,0.000,0.003,6175,4978,1,1.000,0.000,0.003,66474,0.146,0.048,0.000,99.41,11029,0,10991.632,0.000,0.000,569384,1.00,15.92,0.000,0.000,0.000,8,8,8,56,15673,0.060,0.00,0.0064,0.062,624,0.070,0.000,0.126,0.000,3.44,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.070,0.00315,62.34,1.2325,12.03,136444.6,140230.6,2.088,0.1333,99.274,43.783,0.893,0.386,99.4,99.274
690000,1942,1.386,0.037,7.96,43688,41283,501,0,1893,0,1000621.4,11024.9,0.000,0.408,0.001,0.591,482,8.12,1.59,0.00,0.00,0.00,0.00,0.03,0.47,8.08,1.56,0.00,0.00,0.000,0.000,65,0.858,0.223,0.769,0.000,0.007,6054,4904,1,1.000,0.000,0.006,65248,0.152,0.049,0.000,99.32,11188,0,11024.891,0.000,0.001,541517,1.00,15.92,0.000,0.000,0.000,8,8,8,41,15760,0.060,0.00,0.0064,0.059,629,0.068,0.000,0.125,0.000,3.44,2.08,7.92,0.00,0.000,1.00,1.00,1.00,0.068,0.00307,62.45,1.2353,11.90,136516.2,140230.8,2.071,0.1328,99.192,43.572,0.900,0.386,99.5,99.192
700000,1924,1.405,0.039,7.95,44364,41846,486,0,2050,0,1000318.7,11207.6,0.001,0.408,0.001,0.590,423,8.07,1.62,0.00,0.00,0.00,0.02,0.03,0.71,8.04,1.42,0.00,0.00,0.001,0.023,57,0.846,0.235,0.760,0.000,0.004,6113,5032,1,1.000,0.000,0.003,67794,0.150,0.051,0.000,99.31,11685,0,11207.629,0.000,0.000,550587,1.00,15.97,0.000,0.000,0.000,8,8,8,43,15524,0.059,0.00,0.0065,0.061,639,0.069,0.000,0.125,0.000,3.40,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.069,0.00310,62.43,1.2585,13.75,136477.4,140230.9,2.100,0.1375,99.167,43.397,0.896,0.386,98.7,99.167
710000,1943,1.400,0.036,7.96,44023,41586,523,0,1895,0,1000661.6,11048.6,0.000,0.411,0.001,0.587,456,8.11,2.28,0.00,0.02,0.00,0.09,0.04,0.74,8.07,1.79,0.00,0.00,0.000,0.002,52,0.841,0.223,0.774,0.000,0.003,6132,5116,1,1.000,0.000,0.004,66927,0.148,0.051,0.000,99.38,11618,0,11048.589,0.000,0.000,567348,1.00,15.97,0.000,0.000,0.000,8,8,8,52,15765,0.060,0.00,0.0064,0.059,638,0.071,0.000,0.126,0.000,3.40,2.05,7.95,0.00,0.000,1.00,1.00,1.00,0.071,0.00309,62.34,1.2389,16.02,136500.9,140231.1,2.124,0.1337,99.247,43.390,0.897,0.386,98.8,99.247
720000,1920,1.420,0.037,7.98,44175,41842,466,0,1890,0,1000660.2,11012.9,0.000,0.407,0.001,0.591,481,8.12,1.53,0.00,0.00,0.00,0.02,0.01,0.29,8.11,1.45,0.00,0.00,0.001,0.023,52,0.861,0.203,0.795,0.000,0.002,6051,5105,1,1.000,0.000,0.002,65528,0.146,0.049,0.000,99.33,11271,0,11012.879,0.000,0.001,555509,1.00,15.88,0.000,0.000,0.000,8,8,8,37,15588,0.059,0.00,0.0064,0.069,627,0.070,0.000,0.126,0.000,3.43,2.07,7.94,0.00,0.000,1.00,1.00,1.00,0.070,0.00310,62.40,1.2332,14.66,136483.5,140231.2,2.105,0.1320,99.199,43.410,0.894,0.386,98.6,99.199
