run,kind,share,held,side,cells,bodies,born_size,hard,open_born,travel,wood,kills,land,surface,bottom,cold,seed
control,plant / tooth / stays / shore,0.0026408769158416437,False,16,0000000000002211000000000000222100000000000002210000000000000044000000000000004400000000000000040000000000000004000000000000000400000000000000040000000000000004000000000000000400000000000000040000000000000004000000000000004400000000000004440000000000004444,219,32,0.17844665412523514,0.7666666666666667,2.25,0.033257051424500084,0.19851717522751308,0.4200913242009132,0.0410958904109589,0.5388127853881278,0.1095890410958904,14
control,mixed / no tooth / roams / land,0.001808819805370989,False,16,0000000000222222000000000022222200000000002222220000000000222224000000000022244400000000000444440000000000044444000000000000044400000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,150,25.0,0.012026321760835035,0.8695652173913043,13.625,0.005223754536673046,0.4101110886976639,0.9733333333333334,0.0,0.02666666666666667,0.4,14
control,mixed / tooth / roams / surface,0.0007114691234459223,False,5,2222202244001440004400044,59,16,0.10579857578840283,1.2,33.5,0.014660252560683538,0.36504138293534144,0.0,1.0,0.0,0.03389830508474576,14
control,plant / tooth / roams / land,0.0005788223377187165,False,5,1111111221422204422044000,48,36.0,0.23779724655819778,0.5660377358490566,16.25,0.17239601885596187,0.16717054405859597,1.0,0.0,0.0,0.20833333333333334,14
control,flesh / no tooth / stays / land,0.0005305871429088235,False,8,4444444444444444444444444444334444443344444433344444444444444444,44,19.0,0.1656140350877193,0.8421052631578947,0.0,0.000181856479367006,0.5952596355779678,1.0,0.0,0.0,0.0,14
control,flesh / no tooth / roams / land,0.00043411675328903734,False,16,0000000000002222000000000000222200000000000022240000000000000244000000000000004400000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,36,25.5,0.02299829642248722,1.0212765957446808,13.875,0.0,0.7115843971480458,1.0,0.0,0.0,0.027777777777777776,14
control,plant / no tooth / roams / land,0.0003376463636692513,False,4,2222222222244444,28,30.0,0.008849557522123895,0.6607142857142857,19.25,1.7958147089969158e-05,0.12584490185582967,1.0,0.0,0.0,0.35714285714285715,14
control,flesh / no tooth / stays / shore,0.00021705837664451867,False,16,0000000000000222000000000000022200000000000002240000000000000004000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,18,25.0,0.22672672672672672,0.84,0.0,0.0,0.5381844914866973,0.5,0.0,0.5,0.0,14
control,mixed / tooth / roams / bottom,0.00016882318183462564,False,8,0000222240000222400002224000002244000021441111114441111144441111,14,43.0,0.1853146853146853,0.8289473684210527,14.125,0.004310285127023216,0.3627661725720713,0.0,0.0,1.0,0.0,14
control,flesh / no tooth / roams / surface,0.00012058798702473259,False,7,2222000222200022220004222000444400044444444444444,10,24.0,0.0,1.0869565217391304,15.0,0.0,0.7809547823163557,0.0,1.0,0.0,0.0,14
control,flesh / tooth / stays / land,0.00012058798702473259,False,13,0000001111111000000011111100000000002220000000000222000000000022200000000002240000000000222000000000002200000000000110000000000011000000000001100000000000010000000000001,10,39.5,0.38902147971360385,0.4647887323943662,4.625,0.01690326820171007,0.6885976210786438,1.0,0.0,0.0,0.0,14
control,plant / tooth / stays / bottom,0.00010852918832225933,False,5,4411144220442004444444444,9,33,0.06282722513089005,1.0344827586206897,0.0,0.0,0.08597661258990705,0.0,0.0,1.0,0.0,14
control,mixed / no tooth / stays / surface,9.647038961978608e-05,False,7,2222222222222222222224222200444404444444444444444,8,44.5,0.03793103448275862,0.7816091954022989,4.0,0.0,0.42409992203146263,0.0,1.0,0.0,0.0,14
control,flesh / tooth / roams / land,8.441159091731282e-05,False,5,1111111221022240444400444,7,36,0.28112449799196787,0.41935483870967744,16.75,0.03850889996712862,0.8003072536733333,1.0,0.0,0.0,0.0,14
control,mixed / tooth / stays / bottom,8.441159091731282e-05,False,16,0000000000000002000000000000002100000000000002440000000000022444000000000002444400000000000044440000000000004444000000000000004400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7,41,0.125,0.75,3.5,0.0014092921689568534,0.32280076522274936,0.0,0.0,1.0,0.0,14
control,plant / tooth / roams / surface,7.235279221483956e-05,False,6,000001000002000002440044444444044444,6,27.0,0.15591397849462366,0.8979591836734694,19.5,0.049008344418914024,0.0753114040391825,0.0,1.0,0.0,0.0,14
control,flesh / tooth / roams / bottom,6.0293993512366296e-05,False,6,111111411111011111001114000044000022,5,36,0.31446540880503143,0.6153846153846154,22.75,0.01451794592914854,0.6785221799254195,0.0,0.0,1.0,0.0,14
control,plant / tooth / roams / bottom,4.823519480989304e-05,False,5,0020200221000240044404444,4,17.5,0.0958904109589041,1.2727272727272727,24.75,0.0,0.09614628105194142,0.0,0.0,1.0,0.0,14
control,flesh / tooth / roams / surface,3.617639610741978e-05,False,9,201100000220000000020000000020000000020000000220000004220000044222000444222444444,3,34,0.058823529411764705,1.3870967741935485,24.75,0.0,0.8348417182173968,0.0,1.0,0.0,0.0,14
control,plant / tooth / stays / surface,2.411759740494652e-05,False,7,2222211222221122222112222111202111141111114411111,2,38.0,0.3157894736842105,0.6619718309859155,1.875,0.0,0.2086655968398963,0.0,1.0,0.0,0.0,14
control,mixed / tooth / stays / surface,1.205879870247326e-05,False,6,000000422200422201444001444001444411,1,32,0.15625,0.8260869565217391,2.25,0.0,0.5648579026092737,0.0,1.0,0.0,0.0,14
edge,mixed / no tooth / stays / shore,0.12585765488991296,False,4,2222222244444444,17206,25.0,0.022407839065432738,0.8333333333333334,2.75,0.0023059676295850355,0.3057826922982949,0.45885156340811345,0.0,0.5411484365918866,0.06271068232012089,9
edge,mixed / tooth / roams / land,0.1254407139199766,True,5,1111122222222222222444444,17149,25,0.21566816398236885,0.5652173913043478,13.0,0.17325468203155692,0.4817219873071072,0.9555659222112076,0.0,0.044434077788792346,0.05032363403113884,9
edge,plant / no tooth / stays / bottom,0.1044327408382708,False,4,4444444444444444,14277,16,0.010496180094755824,1.125,0.0,3.325422257233654e-05,0.06719392760016774,0.02619597954752399,0.0,0.973804020452476,0.006163759893535056,9
edge,plant / no tooth / stays / shore,0.10045351473922902,False,4,4444444444444444,13733,25,0.03870442320195636,0.8,0.0,0.0015522743441699237,0.07389225977629234,0.3716595062986966,0.03604456418845118,0.5922959295128523,0.03487948736619821,9
edge,mixed / no tooth / stays / bottom,0.10043888523151195,False,4,2222222244424444,13731,16,0.009551487594147569,1.0,2.5,1.797093467245749e-05,0.2634032865038708,0.03306387007501275,0.0,0.9669361299249872,0.008083897749617654,9
edge,mixed / tooth / stays / land,0.08362958086460391,False,5,1111122222222224422244444,11433,36,0.276969195832937,0.5,4.5,0.0819605224516711,0.347979266327913,0.9634391673226624,0.00034986442753433044,0.0362109682498032,0.07224700428583923,9
edge,mixed / no tooth / roams / shore,0.07806305317826055,False,4,2222222244444444,10672,25.0,0.005605125554812428,0.9523809523809523,12.25,0.0001351385561816671,0.4324847780077714,0.441904047976012,0.0,0.558095952023988,0.06596701649175413,9
edge,plant / no tooth / roams / surface,0.05089605734767025,False,8,2222222222000022220000224000002242000024440002444444444444444444,6958,35.0,0.012572008113590263,1.0857142857142856,15.25,0.000702544283311224,0.10781659348037459,0.03592986490370796,0.964070135096292,0.0,0.01465938488071285,9
edge,plant / no tooth / stays / land,0.033647867749250236,False,7,4444444444444444444444444444444444444444444444444,4600,49.0,0.1510803901145725,0.4897959183673469,0.0,0.001958994449418302,0.0705708709239007,0.9808695652173913,0.0006521739130434783,0.01847826086956522,0.03739130434782609,9
edge,mixed / no tooth / roams / bottom,0.03255065467047034,False,4,2222222244444444,4450,16.0,0.005042488635504734,1.1875,11.0,3.569550031058965e-05,0.39125327030922,0.04359550561797753,0.0,0.9564044943820225,0.011910112359550562,9
edge,mixed / tooth / roams / shore,0.020803159973666885,False,5,1111122222222222222444444,2844,25.0,0.17944358961632004,0.6956521739130435,12.5,0.15387519949165163,0.4643170111920153,0.8231364275668073,0.0,0.17686357243319267,0.028832630098452883,9
edge,flesh / no tooth / roams / shore,0.019471874771413943,False,4,2222222222222442,2662,23.0,0.0010958120920482157,1.1764705882352942,15.25,1.413289627172572e-05,0.703891146871327,0.4906085649887303,0.0,0.5093914350112697,0.032306536438767845,9
edge,mixed / tooth / stays / shore,0.018652622339258285,False,5,2222124221444414444444444,2550,27.0,0.23224376305370115,0.64,4.5,0.05988165543329451,0.33390589736184123,0.7686274509803922,0.00196078431372549,0.22941176470588234,0.0611764705882353,9
edge,mixed / no tooth / stays / land,0.01757003876819545,False,5,4444444444444444444444444,2402,36.0,0.08041595511100268,0.6111111111111112,0.5,0.0037632601718825295,0.2144129756087973,0.9687760199833472,0.0,0.03122398001665279,0.09908409658617819,9
edge,plant / no tooth / stays / surface,0.01542681588764538,False,8,4444442444442222440022220000022200000222000000220000004400000444,2109,38,0.007022775920536809,1.0526315789473684,4.75,9.30446335799566e-05,0.07723582078317905,0.017543859649122806,0.9824561403508771,0.0,0.00474158368895211,9
edge,plant / no tooth / roams / shore,0.01465145197864092,False,7,2222204222004400004440000444000444400044440004444,2003,29,0.022742185635886425,1.1724137931034482,13.75,0.008621183021068263,0.08785763581737474,0.26060908637044433,0.63554667998003,0.1038442336495257,0.0509236145781328,9
edge,plant / tooth / stays / land,0.010138248847926268,False,6,111114111144111244112244112444444444,1386,36.0,0.4378647412418289,0.37142857142857144,0.5,0.015852616460530076,0.1746494060423949,0.9855699855699855,0.0021645021645021645,0.012265512265512266,0.10101010101010101,9
edge,flesh / tooth / roams / land,0.009787140662716699,False,5,1111112222222222442200422,1338,25.0,0.23820947459995256,0.5652173913043478,15.0,0.12084098591381266,0.6794134733789557,0.9394618834080718,0.0,0.06053811659192825,0.023168908819133034,9
edge,mixed / no tooth / roams / land,0.00951649476995099,False,6,222222222222244422444442444442444444,1301,49,0.0007375222459155698,0.5714285714285714,10.75,0.000183073076133468,0.4146232226794271,0.9315910837817064,0.0,0.06840891621829362,0.17448116833205227,9
edge,plant / no tooth / roams / bottom,0.009267793138760881,False,5,2222222022000040444444444,1267,26,0.005012245827874922,1.2,14.25,0.0,0.08307067387173468,0.018942383583267563,0.0,0.9810576164167324,0.0055248618784530384,9
edge,flesh / no tooth / roams / bottom,0.007051422719625485,False,4,2222222224422222,964,24.0,0.019827271621457244,1.0909090909090908,11.625,2.7961333170698707e-05,0.5869435974215139,0.021784232365145227,0.0,0.9782157676348547,0.015560165975103735,9
edge,flesh / no tooth / stays / shore,0.0031526589130275767,False,4,2222222224422444,431,16,0.0027118644067796608,1.0,5.5,6.058645303928708e-06,0.5804345239989578,0.3619489559164733,0.0,0.6380510440835266,0.009280742459396751,9
edge,plant / tooth / stays / shore,0.002647940896788823,False,6,111111222222222222224444004444004444,362,32.0,0.29854328753517634,0.4666666666666667,1.0,0.016813891262102167,0.18244265362418763,0.8867403314917127,0.008287292817679558,0.10497237569060773,0.058011049723756904,9
edge,flesh / tooth / roams / shore,0.0012435081559505523,False,5,1111122222222222222200444,170,23.0,0.24643297516293816,0.6521739130434783,19.0,0.0956425002679945,0.6970539552743784,0.8411764705882353,0.0,0.1588235294117647,0.029411764705882353,9
edge,plant / tooth / roams / land,0.0011703606173652256,False,7,4411111441111144422214422222442222244422224442222,160,36.0,0.23601345154387038,0.4722222222222222,14.625,0.08556999531697972,0.24762975289661557,0.96875,0.03125,0.0,0.16875,9
edge,flesh / no tooth / stays / bottom,0.0008997147245995172,False,4,4444444444444444,123,20,0.02508551881413911,1.125,0.75,0.0,0.32184862618140525,0.0,0.0,1.0,0.0,9
edge,plant / no tooth / roams / land,0.0007534196474288641,False,5,2222222422244444444444444,103,25,0.020607754104086624,0.8,12.0,0.00045001504591827396,0.13967205737458266,0.970873786407767,0.0,0.02912621359223301,0.13592233009708737,9
edge,mixed / tooth / stays / bottom,0.0005339770316728842,False,5,4114402244222240020400004,73,17,0.15528882220555137,1.1875,2.25,6.65248357169182e-06,0.3195996801485899,0.0136986301369863,0.0,0.9863013698630136,0.0,9
edge,plant / tooth / stays / bottom,0.00040231146221929634,False,5,4414402244222240022400004,55,18,0.06591337099811675,1.2352941176470589,0.0,0.002785395101157317,0.15335741366603148,0.01818181818181818,0.0,0.9818181818181818,0.0,9
edge,flesh / no tooth / roams / land,0.00032184916977543706,False,4,2222244244444444,44,25.0,0.0,0.96,17.75,0.0,0.7551133462519866,0.9772727272727273,0.0,0.022727272727272728,0.045454545454545456,9
edge,mixed / no tooth / roams / surface,0.00026333113890717575,False,6,444444220004220000200000200000200000,36,28.0,0.004232804232804232,1.037037037037037,23.375,0.0,0.424103957294986,0.027777777777777776,0.9722222222222222,0.0,0.027777777777777776,9
edge,flesh / tooth / stays / land,0.00024138687733157778,False,7,4441111444111144441114442221444422144442224444421,33,36,0.28010033444816057,0.46875,3.25,0.033658216246094615,0.6678544572192384,1.0,0.0,0.0,0.0,9
edge,flesh / no tooth / stays / land,0.00023407212347304512,False,6,444466446624446644446644444444444444,32,28.0,0.11754966887417219,0.7843137254901961,0.0,0.000284149354057078,0.47678381605599623,1.0,0.0,0.0,0.0625,9
edge,plant / tooth / roams / shore,0.00019749835418038183,False,5,0022100224004440044400444,27,36,0.3146198830409357,0.5185185185185185,15.75,0.13602854608081494,0.2127812566746556,0.7777777777777778,0.0,0.2222222222222222,0.1111111111111111,9
edge,flesh / tooth / stays / shore,8.046229244385927e-05,False,5,1122242222042220442204422,11,25,0.14106583072100312,0.7391304347826086,7.5,0.012230370957230044,0.612616083131634,0.7272727272727273,0.0,0.2727272727272727,0.0,9
edge,flesh / tooth / stays / bottom,4.3888523151195965e-05,False,6,000000000002002221002244022444022444,6,36.0,0.1341991341991342,0.8571428571428571,2.16,0.026398460405220883,0.5885747393490496,0.0,0.0,1.0,0.0,9
edge,flesh / tooth / roams / bottom,2.925901543413064e-05,False,5,1111122221222242221400011,4,30.5,0.20168067226890757,0.7380952380952381,21.625,0.01634598553905398,0.773512501851378,0.0,0.0,1.0,0.0,9
edge,plant / tooth / roams / bottom,2.1944261575597983e-05,False,6,111444114444422244422244422244422244,3,36,0.10309278350515463,0.7307692307692307,13.0,0.03030336289402055,0.0189437176222671,0.0,0.0,1.0,0.0,9
edge,mixed / tooth / stays / surface,7.31475385853266e-06,False,6,111111111111121111221444244444444444,1,36,0.5,0.3333333333333333,4.25,0.0,0.34494459083853735,0.0,1.0,0.0,0.0,9
edge,mixed / tooth / roams / bottom,7.31475385853266e-06,False,7,0000000000000020222004200120440112044011124444400,1,45,0.13333333333333333,1.2916666666666667,15.25,0.0,0.3396306000113562,0.0,0.0,1.0,0.0,9
edge,mixed / no tooth / stays / shore,0.15708679092265138,False,6,444444444444444444444444444444444444,10847,25,0.058448891229301976,0.96,0.5,0.006133762375681606,0.22434016266983414,0.44141237208444734,0.0,0.5585876279155527,0.03125288098091638,10
edge,mixed / no tooth / stays / bottom,0.13750705999913107,True,4,4444444444444444,9495,20,0.03190463126034356,1.1578947368421053,1.0,0.0001891302106173282,0.17865997751151613,0.02738283307003686,0.0,0.9726171669299631,0.006213796735123749,10
edge,plant / no tooth / stays / shore,0.12832544061635603,False,8,4444444444444444444444444444444444444444444444444444444444444444,8861,30,0.04102866294970007,0.9629629629629629,0.0,0.001312434540903637,0.08847966787461405,0.3954406951811308,0.05890982959033969,0.5456494752285295,0.05495993680171538,10
edge,plant / no tooth / roams / surface,0.07109238099375824,False,6,444222440000440000466000446000440000,4909,19,0.006541845251522671,1.4736842105263157,25.75,7.567778093499233e-05,0.17225347338881367,0.04033408026074557,0.9594622122631901,0.00020370747606437156,0.0179262578936647,10
edge,mixed / tooth / roams / shore,0.06934005300430117,False,6,111111144441244442244442222222222222,4788,36.0,0.22915392128451986,0.4411764705882353,25.25,0.16747216716671015,0.44784584636896574,0.831453634085213,0.08771929824561403,0.08082706766917293,0.0885547201336675,10
edge,plant / no tooth / stays / bottom,0.059347438849545985,False,4,4444444444444444,4098,23.0,0.013594932797775376,1.1428571428571428,0.0,3.568045443612366e-06,0.05172277530269831,0.032210834553440704,0.0,0.9677891654465594,0.007320644216691069,10
edge,plant / no tooth / stays / land,0.05827576718657224,False,8,4444444444444444444444444444444444444444444444444444444444444444,4024,64.0,0.10825776422438008,0.5166666666666667,0.0,0.0012503214018994228,0.05294131040391003,0.981610337972167,0.003727634194831014,0.014662027833001988,0.042992047713717695,10
edge,mixed / tooth / stays / land,0.05520557269264746,False,12,110000000000411000000000441000000000444400000000444400000000224400000000222200000000222000000000220000000000000000000000000000000000000000000000,3812,36.0,0.33690918089581784,0.3888888888888889,3.25,0.060175551031913604,0.363391415040221,0.9451731374606506,0.004459601259181532,0.05036726128016789,0.16421825813221405,10
edge,mixed / tooth / roams / land,0.04333029210293841,False,6,111111144441444444244442222222222222,2992,36.0,0.31750630733433777,0.38235294117647056,24.25,0.20365516660985358,0.4551802356513989,0.9254679144385026,0.07419786096256685,0.00033422459893048126,0.0748663101604278,10
edge,mixed / no tooth / roams / bottom,0.031049514127239285,False,6,222224222224022224002204000044444444,2144,20.0,0.022391392610637436,1.1578947368421053,16.0,7.849110806879022e-05,0.35515233972873234,0.022388059701492536,0.0,0.9776119402985075,0.007462686567164179,10
edge,plant / no tooth / roams / bottom,0.03047023214725348,False,8,2222000022000000220000002200000044000000444000044444444444444444,2104,26.0,0.008473241014688118,1.04,16.75,0.0,0.09920747389942025,0.04134980988593156,0.0,0.9586501901140685,0.005228136882129277,10
edge,plant / no tooth / roams / shore,0.030339893701756673,False,6,444222440000440000466000446000440000,2095,26,0.012050842239521485,1.2,22.75,0.0003932908132133319,0.12602865551682146,0.1899761336515513,0.6472553699284009,0.16276849642004773,0.022911694510739856,10
edge,mixed / no tooth / roams / shore,0.026618006980347858,False,10,4400000000442000000044200000004220000000222000000022000000000000000000000000000000000000000000000000,1838,16.0,0.02514526930192563,1.125,18.0,0.0030580782618751697,0.41521183078409085,0.29053318824809576,0.0,0.7094668117519043,0.04570184983677911,10
edge,mixed / no tooth / stays / land,0.02380848937741669,False,6,444444444444444444444444444444444444,1644,36.0,0.1323290018563473,0.6666666666666666,0.0,0.005834818292152894,0.18711199113078586,0.9854014598540146,0.0,0.014598540145985401,0.024939172749391728,10
edge,mixed / tooth / stays / shore,0.022867156159939755,False,6,111444144444442244422224422244442244,1579,36,0.21138462539021854,0.5454545454545454,4.25,0.037953474577115696,0.3790336344800713,0.7675744141861938,0.001266624445851805,0.2311589613679544,0.07726409119696011,10
edge,flesh / no tooth / roams / shore,0.012802131757686347,False,4,2222222222224444,884,17.0,0.028144525944036946,1.25,25.0,0.004740518911835248,0.7109839826945303,0.3393665158371041,0.0011312217194570137,0.6595022624434389,0.030542986425339366,10
edge,plant / no tooth / stays / surface,0.008080983620802016,False,7,4400004400000440000044000004400066444004444444444,558,31.5,0.01596025790085615,1.4,2.0,8.434445821274009e-08,0.08787503288906717,0.010752688172043012,0.989247311827957,0.0,0.0035842293906810036,10
edge,flesh / no tooth / stays / shore,0.005155609621873687,False,6,400000220000220000220000000000000000,356,24.0,0.04532032353318783,1.0526315789473684,4.0,0.002903850433162801,0.6243610318231959,0.39325842696629215,0.0,0.6067415730337079,0.014044943820224719,10
edge,flesh / tooth / roams / land,0.00418531230539746,False,12,111000000000411000000000441200000000442200000000222200000000222200000000222200000000222200000000220000000000000000000000000000000000000000000000,289,32,0.22640520134228187,0.5862068965517241,13.75,0.07063827343663794,0.6951267782707765,0.9446366782006921,0.0,0.05536332179930796,0.01730103806228374,10
edge,plant / tooth / stays / bottom,0.0038811892659049107,False,7,2222244222210422211044221000400000044000044444444,268,34.0,0.11583342254576598,1.2058823529411764,4.0,0.0,0.11457093328691137,0.014925373134328358,0.0,0.9850746268656716,0.011194029850746268,10
edge,plant / tooth / stays / land,0.003272943186919813,False,7,4400444444444444444444444441114411111221111122211,226,36.0,0.27703497700288804,0.4722222222222222,1.25,0.07536147233120861,0.16036571277915698,0.9292035398230089,0.0,0.07079646017699115,0.022123893805309734,10
edge,flesh / no tooth / roams / bottom,0.003055712444425135,False,8,4000000040000000400000004000000020000000200000002000000020000000,211,14,0.016931933626820182,1.3333333333333333,26.25,0.0001339451489493955,0.6303445053298675,0.037914691943127965,0.0,0.9620853080568721,0.009478672985781991,10
edge,plant / tooth / roams / surface,0.002447466365440037,False,6,001104002204002204002044000044000444,169,22,0.1741860465116279,1.1428571428571428,13.5,2.9394415914892164e-05,0.2731045035529474,0.05917159763313609,0.9408284023668639,0.0,0.005917159763313609,10
edge,flesh / no tooth / stays / bottom,0.0022012715239460687,False,8,1100004411000004110000441000004410000044440004444444444444444444,152,24.0,0.05542986425339366,1.0526315789473684,0.625,0.0,0.44110619543989543,0.006578947368421052,0.0,0.993421052631579,0.0,10
edge,mixed / tooth / stays / bottom,0.0018826664349538746,False,7,4000000400010040011124066222406662044400044444444,130,33.0,0.188987400839944,0.9666666666666667,4.375,0.0,0.3002375935729552,0.03076923076923077,0.0,0.9692307692307692,0.0,10
edge,mixed / no tooth / roams / surface,0.0017812920884563584,False,6,222222440000460000466000460000440000,123,17,0.0,1.5294117647058822,45.25,0.0,0.38440997387741327,0.04065040650406504,0.959349593495935,0.0,0.032520325203252036,10
edge,mixed / tooth / roams / bottom,0.0016943997914584872,False,9,100000000400000000440000000440000000240000000240000000220000000200000000000000000,117,17,0.08459076360310927,1.0625,18.25,0.008423628381954304,0.29785245279878053,0.03418803418803419,0.0,0.9658119658119658,0.0,10
edge,mixed / no tooth / roams / land,0.0012020101084705508,False,4,2244221441144444,83,16,0.07932203389830508,1.0,13.0,0.01595393024151267,0.404555020122937,0.963855421686747,0.0,0.03614457831325301,0.2891566265060241,10
edge,flesh / no tooth / roams / land,0.0005213537819872268,False,6,444444444444444441244412222222222222,36,25.0,0.08376421923474664,0.68,16.0,0.0013730402623733072,0.6790885563808868,1.0,0.0,0.0,0.027777777777777776,10
edge,plant / tooth / stays / shore,0.0005213537819872268,False,7,4400011402221144222214422211444261144441114444411,36,47.0,0.19866747425802542,0.5176470588235295,1.625,0.03144165496254682,0.12596961317883895,0.6388888888888888,0.1388888888888889,0.2222222222222222,0.027777777777777776,10
edge,plant / tooth / roams / shore,0.00046342558398864607,False,7,1111111144444444444442444444224444422222222222222,32,49.0,0.14556533513879485,0.4186046511627907,9.375,0.009210337542072773,0.24465013928784124,0.875,0.0,0.125,0.1875,10
edge,flesh / no tooth / stays / land,0.0003765332869907749,False,4,1111111111114441,26,19.5,0.24620060790273557,0.7105263157894737,0.0,0.0008072770786101635,0.6142638014318352,1.0,0.0,0.0,0.0,10
edge,flesh / tooth / roams / bottom,0.00034756918799148457,False,6,222242222244224444221114221111211111,24,22.0,0.212280701754386,0.9512195121951219,12.75,0.001223167832408779,0.6718733849016297,0.0,0.0,1.0,0.0,10
edge,plant / no tooth / roams / land,0.00031860508899219416,False,5,1114461144616446111266122,22,29.5,0.03389830508474576,0.8888888888888888,15.375,0.0,0.09916084755597351,1.0,0.0,0.0,0.13636363636363635,10
edge,flesh / tooth / stays / land,0.0002896409899929038,False,5,0111102241023410222222000,20,25.0,0.23581560283687944,0.6739130434782609,2.51,0.08020754680052618,0.6067911109646064,1.0,0.0,0.0,0.15,10
edge,flesh / tooth / stays / shore,0.0002606768909936134,False,7,4000000241000024410002240000222200022220002222000,18,23.0,0.10851063829787234,0.8444444444444444,6.75,0.09829378677864699,0.599300591267222,0.8888888888888888,0.0,0.1111111111111111,0.05555555555555555,10
edge,plant / tooth / roams / land,0.00023171279199432304,False,14,4000000000000044400000000000444440000000004444440000000044444400000000444444000000004444440000000014444400000000114444000000002111440000000022211000000000222220000000002222200000000022222000000000,16,67.5,0.24800708591674048,0.3203125,13.625,0.19572539169140477,0.1864652172579386,1.0,0.0,0.0,0.1875,10
edge,flesh / tooth / roams / shore,0.00021723074249467783,False,6,111110111120114420114420222220000000,15,36,0.2899786780383795,0.4838709677419355,15.75,0.03390226030099769,0.630351163970464,0.6,0.13333333333333333,0.26666666666666666,0.0,10
edge,mixed / no tooth / stays / surface,7.241024749822595e-05,False,7,2200222200000240000024000002440000244442224444422,5,35,0.0,0.9714285714285714,0.0,0.0,0.5184786975786143,0.0,1.0,0.0,0.0,10
edge,flesh / tooth / stays / bottom,4.344614849893557e-05,False,6,411000211100220000220110421110441100,3,22,0.4333333333333333,0.5,3.5,0.0,0.849082203608392,0.0,0.0,1.0,0.0,10
edge,flesh / tooth / roams / surface,1.448204949964519e-05,False,7,4446666444466640000660000066000006602222661222264,1,34,0.029411764705882353,1.088235294117647,52.0,0.0,0.7306187249837883,0.0,1.0,0.0,0.0,10
edge,flesh / no tooth / roams / surface,1.448204949964519e-05,False,6,000000004000004400002000000000000000,1,6,0.0,2.5,64.75,0.0,0.677031429666539,0.0,1.0,0.0,0.0,10
edge,mixed / no tooth / roams / shore,0.19769884942471236,False,4,2222222244444444,17784,16.0,0.004135158355905636,1.0,14.0,5.314328973562208e-05,0.41182225884825485,0.27772154745838956,0.0033175888439046335,0.7189608636977058,0.0413855150697256,11
edge,mixed / no tooth / stays / bottom,0.1433494525040298,False,4,2222222244444444,12895,16,0.009327714197926584,1.0,2.25,1.6164503442891787e-06,0.24816199902613237,0.025668863900736718,0.0,0.9743311360992633,0.007367196587824738,11
edge,mixed / no tooth / stays / shore,0.1077761102773609,False,4,2222222244444444,9695,16,0.04765625939239472,1.0,2.5,0.0036096378051607633,0.2370051048759326,0.3222279525528623,0.0,0.6777720474471377,0.03651366683857658,11
edge,plant / no tooth / stays / bottom,0.09857150797621032,False,4,4444444444444444,8867,16,0.009351226305431191,1.0,0.25,1.9362971402913063e-06,0.07150031403769834,0.021540543588586897,0.0,0.9784594564114131,0.005526108041051088,11
edge,plant / no tooth / roams / surface,0.07457061864265466,False,7,0000000000220000444000044400000400000000000000000,6708,11.0,0.012519461342150458,1.8181818181818181,23.5,3.1391041420233107e-05,0.15422158539563535,0.032796660703637445,0.9672033392963626,0.0,0.014609421586165773,11
edge,plant / no tooth / stays / shore,0.07260296815074203,False,4,4444444444444444,6531,16,0.014237670913420234,1.0,0.0,7.559041959389376e-05,0.06653375964961158,0.22844893584443424,0.0341448476496708,0.737406216505895,0.024039197672638186,11
edge,mixed / tooth / roams / land,0.06835640042243343,False,6,111111144441244442224422222222222222,6149,36,0.3255721071729025,0.3939393939393939,19.25,0.1522418838300664,0.43142428390056087,0.9404781265246381,0.055456171735241505,0.004065701740120345,0.07854935761912506,11
edge,mixed / tooth / roams / shore,0.040442443443944195,False,6,111111114411224442224442222222222222,3638,36.0,0.2384758446619138,0.4375,15.875,0.1145977487287589,0.4444066418458571,0.7869708631115998,0.06102253985706432,0.1520065970313359,0.07916437603078615,11
edge,mixed / no tooth / roams / bottom,0.030870991051081095,False,4,2222222244444444,2777,21,0.013083149611367698,1.263157894736842,16.93,1.7940060550549608e-05,0.37921895415616697,0.035649981994958585,0.0,0.9643500180050414,0.011883327331652862,11
edge,mixed / tooth / stays / shore,0.027647156911789227,False,6,444444444444444444444444444444444444,2487,36,0.23578846330579692,0.4411764705882353,5.25,0.029154940584871197,0.33841570388266906,0.7784479292320065,0.01527945315641335,0.20627261761158022,0.12102935263369521,11
edge,mixed / tooth / stays / land,0.02753599021733089,False,7,4444444444444444444444444444444444444444444444444,2477,36,0.3405110909326761,0.3611111111111111,4.25,0.026991858327472147,0.35643220369721906,0.9600322971336294,0.021396851029471135,0.018570851836899476,0.12394025030278563,11
edge,flesh / no tooth / roams / shore,0.02168862208882219,False,4,2222222222224444,1951,16,0.0010708603598090808,1.0,17.0,4.050926800659636e-05,0.6263689921959198,0.3664787288569964,0.0,0.6335212711430036,0.030240902101486417,11
