step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
830000,1,2265,37.44,22.38,1.15,0.18,13.73,0.40,7.05,0.127,52,3070407.0,433452.6,35,19
830000,0,168,22.18,9.38,0.64,0.23,11.94,0.15,3.45,0.042,4,2381.8,571.2,27,167
840000,8,6480,6.65,0.34,0.36,0.12,5.83,0.03,1.11,0.007,12,2191027.2,8848.2,42,82
840000,1,2371,38.44,22.37,1.27,0.19,14.61,0.46,7.09,0.147,79,3117770.0,421371.8,36,52
840000,0,166,15.62,6.23,0.58,0.07,8.74,0.14,2.78,0.042,3,2298.3,570.6,27,165
850000,8,6397,6.82,0.19,0.33,0.15,6.15,0.01,1.07,0.004,8,2226947.8,26100.7,28,60
850000,1,2251,40.22,24.34,1.12,0.27,14.50,0.41,7.70,0.129,52,3093878.2,453703.7,33,30
850000,0,192,18.71,5.04,0.63,0.19,12.85,0.15,2.27,0.047,4,2507.8,551.4,28,192
860000,8,6426,6.38,0.20,0.28,0.18,5.73,0.01,1.06,0.004,6,2180629.2,7768.8,35,52
860000,1,2460,35.26,19.06,1.52,0.26,14.42,0.50,6.16,0.153,56,3125884.8,425739.6,34,18
860000,0,198,17.70,4.98,0.47,0.19,12.06,0.07,2.35,0.015,3,2256.1,504.6,30,197
870000,8,6659,6.02,0.23,0.23,0.16,5.41,0.01,1.07,0.002,9,2159442.2,7512.1,37,50
870000,1,2323,38.41,22.82,1.23,0.22,14.14,0.46,7.30,0.137,61,3135653.8,400968.1,32,21
870000,0,221,15.42,4.37,0.38,0.24,10.43,0.09,2.20,0.027,4,2267.1,420.6,31,219
880000,8,6449,6.41,0.21,0.29,0.13,5.78,0.01,1.06,0.002,11,2175220.0,12276.9,35,61
880000,1,2459,37.14,20.98,1.46,0.19,14.52,0.45,6.80,0.145,47,3157329.0,404303.3,31,23
880000,0,261,15.56,5.15,0.72,0.16,9.53,0.06,2.38,0.019,4,2136.2,398.6,37,261
890000,8,6568,6.21,0.13,0.25,0.12,5.72,0.00,1.04,0.001,7,2191879.5,4107.2,36,50
890000,1,2324,38.81,22.19,1.27,0.26,15.09,0.45,7.06,0.150,62,3135970.5,405332.8,31,20
890000,0,221,14.42,4.82,0.68,0.27,8.66,0.10,2.27,0.032,5,2049.9,381.8,27,221
900000,8,6588,5.93,0.14,0.17,0.12,5.50,0.00,1.05,0.001,9,2166552.2,6172.6,39,81
900000,1,2565,34.41,18.86,1.45,0.34,13.76,0.48,6.08,0.147,65,3160880.2,415267.4,31,37
900000,0,195,18.27,6.21,0.86,0.48,10.72,0.12,2.64,0.031,3,2737.3,503.8,37,193
910000,8,6791,5.58,0.13,0.21,0.11,5.14,0.01,1.04,0.002,9,2143019.2,1856.8,37,37
910000,1,2764,29.79,15.63,1.19,0.21,12.76,0.40,5.19,0.126,82,3143854.8,441519.2,24,5
910000,0,194,16.34,6.21,0.29,0.07,9.76,0.06,2.76,0.021,9,2501.6,544.2,27,194
920000,8,6776,5.63,0.09,0.15,0.14,5.25,0.00,1.03,0.001,8,2144220.5,2040.7,36,43
920000,1,2614,33.52,18.92,1.24,0.31,13.05,0.43,6.18,0.137,66,3132866.2,429569.8,28,20
920000,0,226,17.03,6.58,0.62,0.50,9.31,0.13,2.81,0.040,4,2515.6,572.3,35,226
930000,8,6696,5.71,0.10,0.21,0.11,5.29,0.00,1.04,0.001,8,2157564.5,3945.8,38,25
930000,1,2604,33.09,17.51,1.30,0.33,13.95,0.39,5.73,0.118,67,3111261.5,408352.2,31,6
930000,0,219,13.67,4.24,0.43,0.18,8.81,0.13,2.18,0.041,3,2269.7,468.6,36,219
940000,8,6698,5.75,0.12,0.25,0.12,5.26,0.01,1.04,0.002,9,2147976.0,1462.4,35,16
940000,1,2438,36.93,21.06,1.24,0.19,14.44,0.43,6.79,0.133,55,3068164.5,392164.1,33,6
940000,0,221,16.31,5.56,0.66,0.05,10.05,0.10,2.51,0.032,4,2432.8,372.0,34,221
950000,8,6723,5.88,0.16,0.26,0.07,5.39,0.01,1.05,0.002,8,2193072.0,2675.0,43,38
950000,1,2860,28.95,15.42,1.09,0.35,12.09,0.39,5.14,0.121,95,3103202.0,395599.4,28,3
950000,0,223,16.70,5.47,1.04,0.75,9.44,0.18,2.39,0.058,4,2320.5,525.6,37,221
960000,8,6643,6.00,0.12,0.23,0.10,5.55,0.01,1.04,0.003,13,2196540.8,6661.6,49,76
960000,1,2541,34.30,19.29,1.21,0.20,13.60,0.44,6.28,0.151,60,3118438.8,415405.4,35,41
960000,0,207,13.20,3.75,0.61,0.29,8.54,0.13,1.95,0.034,5,2244.3,482.5,33,206
970000,8,6714,5.99,0.11,0.22,0.10,5.55,0.00,1.04,0.001,7,2261985.5,6310.5,58,34
970000,1,2431,36.91,21.30,1.39,0.19,14.03,0.47,6.79,0.175,55,3130848.8,423418.2,34,14
970000,0,184,16.86,6.68,0.64,0.13,9.41,0.16,2.77,0.049,4,2393.1,559.0,37,184
980000,8,6661,6.02,0.20,0.22,0.11,5.48,0.00,1.06,0.002,9,2228775.8,4286.4,62,42
980000,1,2480,35.45,19.38,1.62,0.15,14.30,0.51,6.19,0.169,55,3126371.0,444185.7,38,18
980000,0,218,15.28,5.00,0.96,0.16,9.17,0.10,2.34,0.028,5,2346.4,551.6,35,218
990000,8,6679,6.02,0.32,0.20,0.06,5.44,0.01,1.10,0.003,7,2163928.0,6098.9,49,84
990000,1,2504,33.82,19.16,1.31,0.15,13.20,0.39,6.22,0.138,61,3132497.2,414423.8,37,33
990000,0,224,20.50,9.30,0.80,0.38,10.01,0.19,3.51,0.062,6,2174.3,548.7,35,222
1000000,8,6398,6.61,0.26,0.25,0.15,5.95,0.03,1.08,0.009,7,2188773.5,10370.0,43,74
1000000,1,2631,32.64,17.43,1.26,0.20,13.75,0.38,5.66,0.127,69,3109650.8,443284.4,39,27
1000000,0,216,16.85,4.99,0.84,0.15,10.87,0.20,2.31,0.065,4,2128.2,566.8,36,214
