step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,crowd_max,plant_intake,meat_intake,lineages,movers
830000,8,4846,10.11,0.94,0.44,0.01,8.71,0.09,1.24,0.022,14,2783488.2,384916.5,5,63
830000,1,3399,21.04,8.48,0.86,0.17,11.53,0.31,3.36,0.106,77,3117485.2,468253.0,16,44
830000,0,355,11.21,1.27,0.52,0.09,9.34,0.14,1.33,0.039,4,1738.2,1311.3,9,355
840000,8,4596,10.52,0.65,0.45,0.01,9.41,0.08,1.16,0.019,15,2743717.5,337367.9,3,55
840000,1,3165,22.86,10.07,1.05,0.32,11.42,0.36,3.71,0.132,70,3096537.2,495522.1,13,31
840000,0,366,12.10,1.81,0.67,0.16,9.46,0.17,1.46,0.049,4,1636.7,1422.1,6,365
850000,8,5025,9.28,0.33,0.40,0.03,8.52,0.06,1.08,0.014,15,2723885.0,178680.4,4,5
850000,1,3347,20.90,7.95,1.03,0.27,11.64,0.35,3.18,0.119,94,3158889.5,502186.0,19,7
850000,0,372,13.72,2.45,0.90,0.38,9.99,0.23,1.60,0.065,4,1980.5,1314.3,9,368
860000,8,4502,11.67,2.18,1.11,0.01,8.36,0.26,1.52,0.068,12,2653119.5,275098.3,6,26
860000,1,3208,22.72,9.29,1.05,0.19,12.19,0.42,3.61,0.139,77,3130188.0,542678.4,20,17
860000,0,261,16.11,3.62,1.44,0.00,11.05,0.34,1.89,0.103,4,2149.8,1249.7,9,260
870000,8,5171,8.71,0.71,0.39,0.03,7.59,0.07,1.18,0.019,12,2603312.5,377551.2,7,1
870000,1,3335,21.16,8.47,1.00,0.20,11.49,0.37,3.38,0.123,73,3146937.2,558922.5,21,8
870000,0,363,12.60,3.25,0.73,0.03,8.60,0.21,1.89,0.072,3,1898.2,1112.6,12,360
880000,8,5520,7.96,0.40,0.27,0.03,7.26,0.04,1.10,0.012,11,2663464.8,112232.9,5,12
880000,1,3600,19.61,7.09,1.00,0.21,11.32,0.33,2.98,0.107,92,3149066.5,560231.3,18,10
880000,0,272,13.25,2.27,0.60,0.26,10.12,0.16,1.57,0.048,4,1785.3,805.0,11,272
890000,8,5360,8.38,0.45,0.38,0.03,7.52,0.06,1.11,0.014,15,2646053.8,98194.1,13,65
890000,1,3600,19.83,7.57,1.03,0.19,11.04,0.35,3.12,0.118,77,3140525.5,518597.1,17,38
890000,0,288,13.41,2.76,1.31,0.03,9.31,0.26,1.70,0.069,5,1769.9,862.7,14,288
900000,8,5327,8.53,0.64,0.39,0.04,7.46,0.07,1.15,0.019,13,2582265.8,189450.4,16,154
900000,1,3156,23.14,9.53,1.16,0.24,12.21,0.44,3.60,0.151,76,3157959.0,590413.5,18,49
900000,0,341,12.13,2.00,0.44,0.05,9.64,0.09,1.50,0.029,4,1810.2,1010.6,13,341
910000,8,6010,7.18,0.45,0.27,0.02,6.44,0.06,1.10,0.015,12,2394858.0,102067.9,13,150
910000,1,3173,22.94,9.11,1.05,0.28,12.51,0.40,3.45,0.142,64,3154324.0,557908.4,20,20
910000,0,230,12.53,2.75,0.83,0.03,8.91,0.24,1.64,0.065,4,1817.4,718.6,13,230
920000,8,6159,7.00,0.08,0.08,0.05,6.79,0.00,1.02,0.001,8,2417911.5,150464.8,15,93
920000,1,3305,21.84,8.47,0.97,0.26,12.14,0.37,3.27,0.132,67,3139729.8,549639.3,24,31
920000,0,235,11.39,1.70,0.61,0.21,8.86,0.14,1.44,0.038,3,1841.7,669.7,12,235
930000,8,6443,6.02,0.06,0.08,0.05,5.82,0.00,1.02,0.001,10,2301978.2,3167.3,23,31
930000,1,3217,21.84,9.26,1.09,0.08,11.41,0.42,3.55,0.140,59,3129523.0,534335.2,24,11
930000,0,255,12.19,2.27,0.92,0.45,8.55,0.16,1.56,0.047,6,1866.4,573.3,25,255
940000,8,6405,6.26,0.08,0.08,0.03,6.07,0.00,1.02,0.001,8,2295226.5,3503.6,15,35
940000,1,3396,20.96,8.48,1.11,0.27,11.10,0.37,3.25,0.123,65,3103908.8,544828.0,19,14
940000,0,238,11.08,2.07,0.53,0.09,8.39,0.14,1.54,0.038,3,1912.4,792.2,16,237
950000,8,6459,5.99,0.06,0.09,0.07,5.77,0.00,1.02,0.001,10,2246244.8,2181.8,16,23
950000,1,3166,22.97,9.20,1.13,0.30,12.34,0.43,3.45,0.142,73,3109907.8,539316.4,19,10
950000,0,301,12.89,2.91,1.01,0.10,8.87,0.24,1.74,0.063,4,2118.7,818.3,20,301
960000,8,6555,6.00,0.11,0.10,0.04,5.74,0.00,1.04,0.001,8,2256738.0,1255.0,19,75
960000,1,3028,23.74,10.44,1.37,0.23,11.70,0.50,3.73,0.161,59,3135879.8,565947.2,22,14
960000,0,221,13.07,2.02,0.71,0.30,10.04,0.17,1.48,0.045,5,2010.0,800.9,20,220
970000,8,6567,6.03,0.10,0.07,0.07,5.79,0.00,1.04,0.001,9,2231223.0,2732.7,17,24
970000,1,3271,22.75,10.21,1.11,0.54,10.88,0.44,3.74,0.148,88,3055340.8,561997.6,14,2
970000,0,237,13.66,3.22,0.78,0.42,9.23,0.24,1.81,0.072,4,2133.4,856.6,20,235
980000,8,6373,6.27,0.06,0.07,0.08,6.05,0.00,1.02,0.001,8,2289801.5,8678.0,13,13
980000,1,3005,25.44,11.20,1.35,0.25,12.64,0.44,3.98,0.154,80,3098444.2,506945.5,18,5
980000,0,236,14.03,2.68,0.99,0.12,10.23,0.07,1.70,0.021,4,2565.3,823.1,13,235
990000,8,6523,6.02,0.10,0.10,0.05,5.77,0.00,1.03,0.001,11,2272202.0,2103.2,15,25
990000,1,3125,23.56,10.75,1.16,0.20,11.45,0.43,3.83,0.158,72,3111929.5,508951.8,22,16
990000,0,256,11.46,2.20,0.49,0.51,8.26,0.12,1.60,0.035,5,2469.1,748.3,17,254
1000000,8,6484,6.21,0.11,0.09,0.05,5.97,0.01,1.03,0.002,6,2249412.5,5483.6,17,116
1000000,1,3061,24.74,11.82,1.36,0.11,11.45,0.53,4.13,0.194,67,3097058.0,477326.4,21,46
1000000,0,206,9.58,0.78,0.25,0.11,8.44,0.07,1.20,0.024,3,1880.5,551.2,16,206
